"date","country","arrest","censor","electionactivity","electionirregularities","cooperate","coup","defamationcase","disaster","legalaction","legalchange","martiallaw","mobilizesecurity","corruption","activism","protest","purge","raid","threaten","violencelethal","violencenonlethal","arms_transfer_security_aid_assistance","bribery_economic_corruption","diplomatic_recognition","diplomatic_sanction","diplomatic_statement","diplomatic_visit","economic_aid_assistance","investment","media_campaign_intervention","political_process_policy_intervention","professional_cultural_exchange","security_cooperation","security_force_facility_presence","tech_transfer_investment","trade_financial_sanction","transnational_organization_crime","arrestNorm","censorNorm","electionactivityNorm","electionirregularitiesNorm","cooperateNorm","coupNorm","defamationcaseNorm","disasterNorm","legalactionNorm","legalchangeNorm","martiallawNorm","mobilizesecurityNorm","corruptionNorm","activismNorm","protestNorm","purgeNorm","raidNorm","threatenNorm","violencelethalNorm","violencenonlethalNorm","arms_transfer_security_aid_assistanceNorm","bribery_economic_corruptionNorm","diplomatic_recognitionNorm","diplomatic_sanctionNorm","diplomatic_statementNorm","diplomatic_visitNorm","economic_aid_assistanceNorm","investmentNorm","media_campaign_interventionNorm","political_process_policy_interventionNorm","professional_cultural_exchangeNorm","security_cooperationNorm","security_force_facility_presenceNorm","tech_transfer_investmentNorm","trade_financial_sanctionNorm","transnational_organization_crimeNorm","ncr_arrest","ncr_cooperate","ncr_corruption","ncr_defamationcase","ncr_legalaction","ncr_legalchange","ncr_purge","ncr_raid","ncr_threaten","ncr_violencelethal","ncr_violencenonlethal","ncr_arrestNorm","ncr_cooperateNorm","ncr_corruptionNorm","ncr_defamationcaseNorm","ncr_legalactionNorm","ncr_legalchangeNorm","ncr_purgeNorm","ncr_raidNorm","ncr_threatenNorm","ncr_violencelethalNorm","ncr_violencenonlethalNorm","article_total","cs_999","rai_999","f1","rus_influence","chn_influence","total_articles","lesoleil.sn","lasnews.sn","ferloo.com","nouvelobs.com","sudquotidien.sn"
"2015-05-01","Senegal",2,0,30,0,10,0,1,13,17,2,4,9,2,7,11,2,0,2,0,6,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0.00156739811912226,0,0.0235109717868339,0,0.00783699059561128,0,0.000783699059561128,0.0101880877742947,0.0133228840125392,0.00156739811912226,0.00313479623824451,0.00705329153605016,0.00156739811912226,0.0054858934169279,0.00862068965517241,0.00156739811912226,0,0.00156739811912226,0,0.00470219435736677,0,0,0,0,0,0,0,0,0,0,0.00156739811912226,0,0,0,0.000783699059561128,0,9,4,4,0,20,2,1,0,0,4,3,0.00705329153605016,0.00313479623824451,0.00313479623824451,0,0.0156739811912226,0.00156739811912226,0.000783699059561128,0,0,0.00313479623824451,0.00235109717868339,1276,1117,3,10.358150506434,0,0.00235109717868339,1276,0,0,1,0,0
"2015-06-01","Senegal",5,1,17,2,4,6,2,18,45,21,0,0,18,4,22,10,0,2,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00266666666666667,0.000533333333333333,0.00906666666666667,0.00106666666666667,0.00213333333333333,0.0032,0.00106666666666667,0.0096,0.024,0.0112,0,0,0.0096,0.00213333333333333,0.0117333333333333,0.00533333333333333,0,0.00106666666666667,0.00106666666666667,0.00373333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,9,11,2,44,19,2,0,5,7,8,0.0122666666666667,0.0048,0.00586666666666667,0.00106666666666667,0.0234666666666667,0.0101333333333333,0.00106666666666667,0,0.00266666666666667,0.00373333333333333,0.00426666666666667,1875,1585,5,10.7572966161959,0,0,1875,0,0,1,0,0
"2015-07-01","Senegal",18,0,32,3,6,3,0,26,79,11,0,2,4,7,13,10,0,8,1,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.00943890928159413,0,0.0167802831672784,0.00157315154693235,0.00314630309386471,0.00157315154693235,0,0.0136339800734137,0.0414263240692187,0.00576822233875197,0,0.0010487676979549,0.00209753539590981,0.00367068694284216,0.00681699003670687,0.00524383848977452,0,0.00419507079181961,0.000524383848977452,0.00367068694284216,0,0,0,0,0,0,0,0,0,0,0,0.000524383848977452,0,0,0,0,23,7,17,0,77,8,2,0,7,17,9,0.0120608285264814,0.00367068694284216,0.00891452543261667,0,0.0403775563712638,0.00419507079181961,0.0010487676979549,0,0.00367068694284216,0.00891452543261667,0.00471945464079706,1907,1526,3,11.1497923595094,0,0.000524383848977452,1907,0,0,1,1,0
"2015-08-01","Senegal",10,0,8,0,6,0,4,16,34,6,1,2,13,2,26,10,0,4,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.00589970501474926,0,0.00471976401179941,0,0.00353982300884956,0,0.0023598820058997,0.00943952802359882,0.0200589970501475,0.00353982300884956,0.000589970501474926,0.00117994100294985,0.00766961651917404,0.00117994100294985,0.0153392330383481,0.00589970501474926,0,0.0023598820058997,0.000589970501474926,0.00353982300884956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000589970501474926,0,23,5,11,0,33,5,0,1,3,10,9,0.0135693215339233,0.00294985250737463,0.00648967551622419,0,0.0194690265486726,0.00294985250737463,0,0.000589970501474926,0.00176991150442478,0.00589970501474926,0.00530973451327434,1695,1470,3,10.6062348530136,0,0.000589970501474926,1695,0,0,1,0,0
"2015-09-01","Senegal",5,0,11,1,8,14,0,41,38,3,0,2,26,4,7,5,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00316255534471853,0,0.00695762175838077,0.000632511068943707,0.00506008855154965,0.00885515496521189,0,0.025932953826692,0.0240354206198608,0.00189753320683112,0,0.00126502213788741,0.0164452877925364,0.00253004427577483,0.00442757748260595,0.00316255534471853,0,0.00316255534471853,0,0.00126502213788741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,8,12,1,37,3,1,0,7,6,7,0.010752688172043,0.00506008855154965,0.00759013282732448,0.000632511068943707,0.0234029095509171,0.00189753320683112,0.000632511068943707,0,0.00442757748260595,0.00379506641366224,0.00442757748260595,1581,1333,3,10.0076466541471,0,0,1581,0,0,1,0,0
"2015-10-01","Senegal",12,0,43,2,11,4,1,6,20,9,0,2,8,0,14,9,1,6,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00690448791714614,0,0.024741081703107,0.00115074798619102,0.00632911392405063,0.00230149597238205,0.000575373993095512,0.00345224395857307,0.0115074798619102,0.00517836593785961,0,0.00115074798619102,0.0046029919447641,0,0.00805523590333717,0.00517836593785961,0.000575373993095512,0.00345224395857307,0.0046029919447641,0.00517836593785961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,12,4,0,16,12,4,2,2,7,3,0.00632911392405063,0.00690448791714614,0.00230149597238205,0,0.00920598388952819,0.00690448791714614,0.00230149597238205,0.00115074798619102,0.00115074798619102,0.00402761795166858,0.00172612197928654,1738,1509,2,11.085937065756,0,0,1738,0,0,1,0,0
"2015-11-01","Senegal",18,2,9,0,10,3,0,13,15,10,2,2,19,2,9,9,0,5,12,16,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0121951219512195,0.0013550135501355,0.00609756097560976,0,0.00677506775067751,0.00203252032520325,0,0.00880758807588076,0.0101626016260163,0.00677506775067751,0.0013550135501355,0.0013550135501355,0.0128726287262873,0.0013550135501355,0.00609756097560976,0.00609756097560976,0,0.00338753387533875,0.00813008130081301,0.010840108401084,0,0,0,0,0,0,0,0,0,0,0.000677506775067751,0,0,0,0,0,27,2,14,1,32,6,5,0,5,6,5,0.0182926829268293,0.0013550135501355,0.00948509485094851,0.000677506775067751,0.021680216802168,0.0040650406504065,0.00338753387533875,0,0.00338753387533875,0.0040650406504065,0.00338753387533875,1476,1243,2,12.4260174883983,0.000677506775067751,0,1476,0,0,1,0,0
"2015-12-01","Senegal",20,0,46,2,10,7,1,20,45,15,0,1,42,3,7,5,0,1,4,10,0,1,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0.012586532410321,0,0.0289490245437382,0.0012586532410321,0.00629326620516048,0.00440528634361234,0.000629326620516048,0.012586532410321,0.0283196979232222,0.00943989930774072,0,0.000629326620516048,0.026431718061674,0.00188797986154814,0.00440528634361234,0.00314663310258024,0,0.000629326620516048,0.00251730648206419,0.00629326620516048,0,0.000629326620516048,0,0,0,0,0,0.0012586532410321,0,0.00188797986154814,0,0,0,0,0,0,22,7,9,0,26,9,2,0,1,5,12,0.0138451856513531,0.00440528634361234,0.00566393958464443,0,0.0163624921334172,0.00566393958464443,0.0012586532410321,0,0.000629326620516048,0.00314663310258024,0.00755191944619257,1589,1295,19,11.4468177136183,0.00188797986154814,0.00188797986154814,1589,0,0,1,0,0
"2016-01-01","Senegal",11,5,20,3,10,1,1,19,38,55,1,3,20,1,33,6,0,3,2,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.00595238095238095,0.00270562770562771,0.0108225108225108,0.00162337662337662,0.00541125541125541,0.000541125541125541,0.000541125541125541,0.0102813852813853,0.0205627705627706,0.0297619047619048,0.000541125541125541,0.00162337662337662,0.0108225108225108,0.000541125541125541,0.0178571428571429,0.00324675324675325,0,0.00162337662337662,0.00108225108225108,0.00432900432900433,0,0,0,0,0,0,0,0.000541125541125541,0,0,0,0,0,0,0,0,24,10,7,0,34,13,0,0,2,1,7,0.012987012987013,0.00541125541125541,0.00378787878787879,0,0.0183982683982684,0.00703463203463203,0,0,0.00108225108225108,0.000541125541125541,0.00378787878787879,1848,1531,0,12.3119730532427,0,0.000541125541125541,1848,0,0,1,0,0
"2016-02-01","Senegal",5,1,64,3,16,1,1,10,31,19,0,7,15,7,33,1,0,7,1,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.00264410364886304,0.000528820729772607,0.0338445267054469,0.00158646218931782,0.00846113167636171,0.000528820729772607,0.000528820729772607,0.00528820729772607,0.0163934426229508,0.0100475938656795,0,0.00370174510840825,0.00793231094658911,0.00370174510840825,0.017451084082496,0.000528820729772607,0,0.00370174510840825,0.000528820729772607,0.00581702802749868,0,0,0,0,0.000528820729772607,0,0,0,0,0,0,0,0,0,0,0,8,3,3,1,31,1,1,0,0,1,8,0.00423056583818086,0.00158646218931782,0.00158646218931782,0.000528820729772607,0.0163934426229508,0.000528820729772607,0.000528820729772607,0,0,0.000528820729772607,0.00423056583818086,1891,1612,3,11.1934645858322,0.000528820729772607,0,1891,0,0,1,0,0
"2016-03-01","Senegal",3,1,180,11,8,2,0,8,15,27,1,4,8,3,11,18,1,9,2,15,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0.0015205271160669,0.000506842372022301,0.0912316269640142,0.00557526609224531,0.00405473897617841,0.0010136847440446,0,0.00405473897617841,0.00760263558033452,0.0136847440446021,0.000506842372022301,0.0020273694880892,0.00405473897617841,0.0015205271160669,0.00557526609224531,0.00912316269640142,0.000506842372022301,0.00456158134820071,0.0010136847440446,0.00760263558033452,0,0,0,0.0010136847440446,0.000506842372022301,0,0,0,0,0.000506842372022301,0,0,0,0,0,0,19,8,6,0,13,7,0,0,4,2,8,0.00963000506842372,0.00405473897617841,0.00304105423213381,0,0.00658895083628991,0.00354789660415611,0,0,0.0020273694880892,0.0010136847440446,0.00405473897617841,1973,1584,5,10.843983459746,0.000506842372022301,0.0015205271160669,1973,0,0,1,0,0
"2016-04-01","Senegal",8,1,15,2,9,4,1,6,22,5,0,0,12,3,4,8,0,10,2,9,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0.00577617328519856,0.000722021660649819,0.0108303249097473,0.00144404332129964,0.00649819494584838,0.00288808664259928,0.000722021660649819,0.00433212996389892,0.015884476534296,0.0036101083032491,0,0,0.00866425992779783,0.00216606498194946,0.00288808664259928,0.00577617328519856,0,0.0072202166064982,0.00144404332129964,0.00649819494584838,0,0,0,0,0,0,0,0.00216606498194946,0,0,0,0,0,0,0,0,17,12,7,1,16,6,8,0,2,8,2,0.0122743682310469,0.00866425992779783,0.00505415162454874,0.000722021660649819,0.0115523465703971,0.00433212996389892,0.00577617328519856,0,0.00144404332129964,0.00577617328519856,0.00144404332129964,1385,1199,3,10.7385843253723,0,0.00216606498194946,1385,0,0,1,0,0
"2016-05-01","Senegal",9,1,7,0,37,3,0,9,46,14,0,2,15,4,11,5,0,1,4,5,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,1,0.00610997963340122,0.000678886625933469,0.00475220638153428,0,0.0251188051595384,0.00203665987780041,0,0.00610997963340122,0.0312287847929396,0.00950441276306857,0,0.00135777325186694,0.010183299389002,0.00271554650373388,0.00746775288526816,0.00339443312966735,0,0.000678886625933469,0.00271554650373388,0.00339443312966735,0,0,0,0,0,0,0,0.00135777325186694,0,0,0,0,0.000678886625933469,0,0,0.000678886625933469,18,5,4,0,22,3,0,1,2,1,2,0.0122199592668024,0.00339443312966735,0.00271554650373388,0,0.0149355057705363,0.00203665987780041,0,0.000678886625933469,0.00135777325186694,0.000678886625933469,0.00135777325186694,1473,1255,5,11.0517216236502,0,0.00271554650373388,1473,0,0,1,0,0
"2016-06-01","Senegal",6,3,21,5,23,1,1,8,35,3,0,1,6,1,10,3,0,4,3,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0.00399733510992672,0.00199866755496336,0.0139906728847435,0.0033311125916056,0.0153231179213857,0.000666222518321119,0.000666222518321119,0.00532978014656895,0.0233177881412392,0.00199866755496336,0,0.000666222518321119,0.00399733510992672,0.000666222518321119,0.00666222518321119,0.00199866755496336,0,0.00266489007328448,0.00199866755496336,0.00266489007328448,0,0,0,0,0,0,0,0,0,0,0.00133244503664224,0,0,0,0,0,11,4,6,1,19,5,0,0,2,4,4,0.00732844770153231,0.00266489007328448,0.00399733510992672,0.000666222518321119,0.0126582278481013,0.0033311125916056,0,0,0.00133244503664224,0.00266489007328448,0.00266489007328448,1501,1320,2,10.4902977150299,0,0.00133244503664224,1501,0,0,1,0,0
"2016-07-01","Senegal",8,0,9,1,5,2,0,13,27,8,0,0,22,8,5,11,0,3,2,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.00542372881355932,0,0.00610169491525424,0.000677966101694915,0.00338983050847458,0.00135593220338983,0,0.0088135593220339,0.0183050847457627,0.00542372881355932,0,0,0.0149152542372881,0.00542372881355932,0.00338983050847458,0.00745762711864407,0,0.00203389830508475,0.00135593220338983,0.00745762711864407,0,0,0,0,0,0,0,0,0,0,0.000677966101694915,0,0,0,0.000677966101694915,0,16,4,9,1,29,5,1,1,6,3,9,0.0108474576271186,0.00271186440677966,0.00610169491525424,0.000677966101694915,0.0196610169491525,0.00338983050847458,0.000677966101694915,0.000677966101694915,0.00406779661016949,0.00203389830508475,0.00610169491525424,1475,1284,11,10.7039606477721,0,0.00135593220338983,1475,0,0,1,0,0
"2016-08-01","Senegal",10,0,65,4,6,0,0,12,26,14,0,4,27,2,18,6,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0068073519400953,0,0.0442477876106195,0.00272294077603812,0.00408441116405718,0,0,0.00816882232811436,0.0176991150442478,0.00953029271613342,0,0.00272294077603812,0.0183798502382573,0.00136147038801906,0.0122532334921715,0.00408441116405718,0,0.00272294077603812,0,0.00204220558202859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,5,7,0,17,15,1,0,1,2,1,0.0108917631041525,0.00340367597004765,0.00476514635806671,0,0.011572498298162,0.010211027910143,0.00068073519400953,0,0.00068073519400953,0.00136147038801906,0.00068073519400953,1469,1228,1,10.3859297974323,0,0,1469,0,0,1,0,0
"2016-09-01","Senegal",2,1,56,3,9,4,0,8,19,5,0,1,5,1,15,8,1,12,9,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0.00142348754448399,0.000711743772241993,0.0398576512455516,0.00213523131672598,0.00640569395017794,0.00284697508896797,0,0.00569395017793594,0.0135231316725979,0.00355871886120996,0,0.000711743772241993,0.00355871886120996,0.000711743772241993,0.0106761565836299,0.00569395017793594,0.000711743772241993,0.00854092526690392,0.00640569395017794,0.00213523131672598,0,0,0,0,0,0.00213523131672598,0,0,0,0,0,0,0,0,0,0,11,1,9,0,18,4,0,0,2,3,10,0.00782918149466192,0.000711743772241993,0.00640569395017794,0,0.0128113879003559,0.00284697508896797,0,0,0.00142348754448399,0.00213523131672598,0.00711743772241993,1405,1196,3,11.1800580037771,0,0.00213523131672598,1405,0,0,1,0,0
"2016-10-01","Senegal",0,2,22,2,5,4,0,9,34,9,0,1,14,5,46,6,0,2,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.00138504155124654,0.0152354570637119,0.00138504155124654,0.00346260387811634,0.00277008310249307,0,0.00623268698060942,0.0235457063711911,0.00623268698060942,0,0.000692520775623269,0.00969529085872576,0.00346260387811634,0.0318559556786704,0.00415512465373961,0,0.00138504155124654,0.000692520775623269,0.00623268698060942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000692520775623269,0,5,0,6,1,28,13,0,0,3,13,5,0.00346260387811634,0,0.00415512465373961,0.000692520775623269,0.0193905817174515,0.00900277008310249,0,0,0.00207756232686981,0.00900277008310249,0.00346260387811634,1444,1215,1,11.6915479703968,0,0.000692520775623269,1444,0,0,1,0,0
"2016-11-01","Senegal",4,1,28,3,3,3,1,8,8,9,0,1,5,3,10,4,0,1,4,9,0,0,0,0,1,0,0,1,0,0,1,2,0,0,0,0,0.00346620450606586,0.000866551126516464,0.024263431542461,0.00259965337954939,0.00259965337954939,0.00259965337954939,0.000866551126516464,0.00693240901213172,0.00693240901213172,0.00779896013864818,0,0.000866551126516464,0.00433275563258232,0.00259965337954939,0.00866551126516464,0.00346620450606586,0,0.000866551126516464,0.00346620450606586,0.00779896013864818,0,0,0,0,0.000866551126516464,0,0,0.000866551126516464,0,0,0.000866551126516464,0.00173310225303293,0,0,0,0,6,4,9,0,17,5,1,0,1,11,7,0.00519930675909879,0.00346620450606586,0.00779896013864818,0,0.0147313691507799,0.00433275563258232,0.000866551126516464,0,0.000866551126516464,0.00953206239168111,0.00606585788561525,1154,999,4,11.0114428797404,0.00259965337954939,0.00173310225303293,1154,0,0,1,0,0
"2016-12-01","Senegal",4,0,26,5,21,11,0,7,15,7,0,2,8,4,5,4,0,5,6,6,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0.00324939073923639,0,0.0211210398050366,0.00406173842404549,0.0170593013809911,0.00893582453290008,0,0.00568643379366369,0.0121852152721365,0.00568643379366369,0,0.0016246953696182,0.00649878147847279,0.00324939073923639,0.00406173842404549,0.00324939073923639,0,0.00406173842404549,0.00487408610885459,0.00487408610885459,0,0,0.000812347684809098,0,0.0016246953696182,0,0,0,0,0,0,0,0,0,0,0,9,9,7,1,22,5,0,0,6,4,5,0.00731112916328188,0.00731112916328188,0.00568643379366369,0.000812347684809098,0.0178716490658002,0.00406173842404549,0,0,0.00487408610885459,0.00324939073923639,0.00406173842404549,1231,1039,6,10.929711508513,0.00243704305442729,0,1231,0,0,1,0,0
"2017-01-01","Senegal",8,4,23,3,7,50,0,9,21,11,8,34,8,4,4,10,0,5,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00503461296412838,0.00251730648206419,0.0144745122718691,0.00188797986154814,0.00440528634361234,0.0314663310258024,0,0.00566393958464443,0.013215859030837,0.00692259282567653,0.00503461296412838,0.0213971050975456,0.00503461296412838,0.00251730648206419,0.00251730648206419,0.00629326620516048,0,0.00314663310258024,0.00188797986154814,0.00314663310258024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,9,1,22,6,0,0,1,2,7,0.00314663310258024,0.00314663310258024,0.00566393958464443,0.000629326620516048,0.0138451856513531,0.00377595972309629,0,0,0.000629326620516048,0.0012586532410321,0.00440528634361234,1589,1325,1,13.4315815749201,0,0,1589,0,0,1,0,0
"2017-02-01","Senegal",5,2,32,2,3,1,0,7,26,5,0,0,8,2,2,9,0,2,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.00423011844331641,0.00169204737732657,0.027072758037225,0.00169204737732657,0.00253807106598985,0.000846023688663283,0,0.00592216582064298,0.0219966159052453,0.00423011844331641,0,0,0.00676818950930626,0.00169204737732657,0.00169204737732657,0.00761421319796954,0,0.00169204737732657,0.00253807106598985,0.00592216582064298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000846023688663283,0,7,5,2,0,13,4,1,0,2,7,9,0.00592216582064298,0.00423011844331641,0.00169204737732657,0,0.0109983079526227,0.00338409475465313,0.000846023688663283,0,0.00169204737732657,0.00592216582064298,0.00761421319796954,1182,1024,3,10.6171032505544,0,0.000846023688663283,1182,0,0,1,0,0
"2017-03-01","Senegal",16,1,28,3,3,0,0,8,57,3,0,0,23,3,6,4,0,1,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0112994350282486,0.000706214689265537,0.019774011299435,0.00211864406779661,0.00211864406779661,0,0,0.00564971751412429,0.0402542372881356,0.00211864406779661,0,0,0.0162429378531073,0.00211864406779661,0.00423728813559322,0.00282485875706215,0,0.000706214689265537,0.00141242937853107,0.00423728813559322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,3,13,0,26,5,0,1,2,0,7,0.0148305084745763,0.00211864406779661,0.00918079096045198,0,0.018361581920904,0.00353107344632768,0,0.000706214689265537,0.00141242937853107,0,0.00494350282485876,1416,1205,0,10.90290019795,0,0,1416,0,0,1,0,0
"2017-04-01","Senegal",14,0,36,0,3,0,0,33,27,4,0,0,11,1,9,5,0,0,6,5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.0109631949882537,0,0.0281910728269381,0,0.00234925606891151,0,0,0.0258418167580266,0.0211433046202036,0.00313234142521535,0,0,0.00861393891934221,0.000783085356303837,0.00704776820673453,0.00391542678151919,0,0,0.00469851213782302,0.00391542678151919,0,0,0,0,0,0,0,0.00156617071260767,0,0,0,0,0,0,0,0,11,6,5,0,17,4,1,0,1,1,6,0.00861393891934221,0.00469851213782302,0.00391542678151919,0,0.0133124510571652,0.00313234142521535,0.000783085356303837,0,0.000783085356303837,0.000783085356303837,0.00469851213782302,1277,1080,4,10.7053844638099,0,0.00156617071260767,1277,0,0,1,0,0
"2017-05-01","Senegal",6,2,46,2,18,0,0,10,13,4,0,0,5,1,20,11,0,2,5,7,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.0046260601387818,0.0015420200462606,0.0354664610639938,0.0015420200462606,0.0138781804163454,0,0,0.00771010023130301,0.0100231303006939,0.0030840400925212,0,0,0.0038550501156515,0.000771010023130301,0.015420200462606,0.00848111025443331,0,0.0015420200462606,0.0038550501156515,0.0053970701619121,0,0,0,0,0,0.0015420200462606,0,0,0,0,0,0,0,0,0,0,15,6,12,0,25,2,1,0,0,5,8,0.0115651503469545,0.0046260601387818,0.00925212027756361,0,0.0192752505782575,0.0015420200462606,0.000771010023130301,0,0,0.0038550501156515,0.00616808018504241,1297,1084,4,10.9344115453676,0,0.0015420200462606,1297,0,0,1,0,0
"2017-06-01","Senegal",4,3,52,6,9,0,0,18,11,18,0,4,6,3,6,14,0,5,3,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.003125,0.00234375,0.040625,0.0046875,0.00703125,0,0,0.0140625,0.00859375,0.0140625,0,0.003125,0.0046875,0.00234375,0.0046875,0.0109375,0,0.00390625,0.00234375,0.0078125,0,0,0,0.00078125,0,0,0,0,0,0,0,0,0,0,0,0,17,1,6,0,16,10,2,0,0,3,3,0.01328125,0.00078125,0.0046875,0,0.0125,0.0078125,0.0015625,0,0,0.00234375,0.00234375,1280,1057,10,11.4252492443158,0,0.00078125,1280,0,0,1,0,0
"2017-07-01","Senegal",9,3,201,39,6,4,0,22,27,25,1,0,4,2,21,7,0,7,14,15,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.00475435816164818,0.00158478605388273,0.106180665610143,0.0206022187004754,0.00316957210776545,0.00211304807184363,0,0.01162176439514,0.0142630744849445,0.0132065504490227,0.000528262017960909,0,0.00211304807184363,0.00105652403592182,0.0110935023771791,0.00369783412572636,0,0.00369783412572636,0.00739566825145272,0.00792393026941363,0,0,0,0,0,0,0,0,0,0,0.000528262017960909,0,0,0,0,0,13,5,8,1,24,12,5,1,3,7,7,0.00686740623349181,0.00264131008980454,0.00422609614368727,0.000528262017960909,0.0126782884310618,0.0063391442155309,0.00264131008980454,0.000528262017960909,0.00158478605388273,0.00369783412572636,0.00369783412572636,1893,1409,2,11.9828189177919,0,0.000528262017960909,1893,1,0,1,0,0
"2017-08-01","Senegal",12,0,72,17,4,2,0,35,31,3,0,1,6,6,13,7,0,4,9,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0079155672823219,0,0.0474934036939314,0.0112137203166227,0.00263852242744063,0.00131926121372032,0,0.0230870712401055,0.0204485488126649,0.00197889182058048,0,0.000659630606860158,0.00395778364116095,0.00395778364116095,0.00857519788918206,0.00461741424802111,0,0.00263852242744063,0.00593667546174142,0.00527704485488127,0,0,0,0,0,0,0.000659630606860158,0,0,0,0,0,0,0,0,0,25,3,4,1,31,6,2,0,3,5,7,0.016490765171504,0.00197889182058048,0.00263852242744063,0.000659630606860158,0.0204485488126649,0.00395778364116095,0.00131926121372032,0,0.00197889182058048,0.00329815303430079,0.00461741424802111,1516,1204,1,11.2714218521581,0,0.000659630606860158,1516,0,0,1,0,0
"2017-09-01","Senegal",2,0,12,2,12,1,3,12,24,3,0,0,17,5,15,28,0,3,2,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.00134138162307176,0,0.00804828973843058,0.00134138162307176,0.00804828973843058,0.000670690811535882,0.00201207243460765,0.00804828973843058,0.0160965794768612,0.00201207243460765,0,0,0.01140174379611,0.00335345405767941,0.0100603621730382,0.0187793427230047,0,0.00201207243460765,0.00134138162307176,0.00536552649228706,0,0,0,0,0.000670690811535882,0,0,0,0,0,0,0,0,0,0,0,11,6,2,0,15,2,3,1,0,4,7,0.0073775989268947,0.00402414486921529,0.00134138162307176,0,0.0100603621730382,0.00134138162307176,0.00201207243460765,0.000670690811535882,0,0.00268276324614353,0.00469483568075117,1491,1305,5,10.3735453097312,0.000670690811535882,0,1491,0,0,1,0,0
"2017-10-01","Senegal",7,0,14,0,12,1,2,10,20,6,0,3,9,3,8,2,1,10,1,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.00520446096654275,0,0.0104089219330855,0,0.00892193308550186,0.000743494423791822,0.00148698884758364,0.00743494423791822,0.0148698884758364,0.00446096654275093,0,0.00223048327137546,0.00669144981412639,0.00223048327137546,0.00594795539033457,0.00148698884758364,0.000743494423791822,0.00743494423791822,0.000743494423791822,0.00371747211895911,0,0,0,0,0,0,0,0,0,0,0.000743494423791822,0,0,0,0,0.000743494423791822,6,4,4,0,15,5,1,0,4,4,6,0.00446096654275093,0.00297397769516729,0.00297397769516729,0,0.0111524163568773,0.00371747211895911,0.000743494423791822,0,0.00297397769516729,0.00297397769516729,0.00446096654275093,1345,1194,5,10.8641320349116,0,0.00148698884758364,1345,0,0,1,0,0
