"date","country","arrest","censor","electionactivity","electionirregularities","cooperate","coup","defamationcase","disaster","legalaction","legalchange","martiallaw","mobilizesecurity","corruption","activism","protest","purge","raid","threaten","violencelethal","violencenonlethal","arms_transfer_security_aid_assistance","diplomatic_mediation","diplomatic_recognition","diplomatic_sanction","diplomatic_statement","diplomatic_visit","economic_aid_assistance","investment","professional_cultural_exchange","security_cooperation","security_force_facility_presence","tech_transfer_investment","trade_agreement_exchange","trade_financial_sanction","arrestNorm","censorNorm","electionactivityNorm","electionirregularitiesNorm","cooperateNorm","coupNorm","defamationcaseNorm","disasterNorm","legalactionNorm","legalchangeNorm","martiallawNorm","mobilizesecurityNorm","corruptionNorm","activismNorm","protestNorm","purgeNorm","raidNorm","threatenNorm","violencelethalNorm","violencenonlethalNorm","arms_transfer_security_aid_assistanceNorm","diplomatic_mediationNorm","diplomatic_recognitionNorm","diplomatic_sanctionNorm","diplomatic_statementNorm","diplomatic_visitNorm","economic_aid_assistanceNorm","investmentNorm","professional_cultural_exchangeNorm","security_cooperationNorm","security_force_facility_presenceNorm","tech_transfer_investmentNorm","trade_agreement_exchangeNorm","trade_financial_sanctionNorm","ncr_arrest","ncr_cooperate","ncr_corruption","ncr_defamationcase","ncr_legalaction","ncr_legalchange","ncr_purge","ncr_raid","ncr_threaten","ncr_violencelethal","ncr_violencenonlethal","ncr_arrestNorm","ncr_cooperateNorm","ncr_corruptionNorm","ncr_defamationcaseNorm","ncr_legalactionNorm","ncr_legalchangeNorm","ncr_purgeNorm","ncr_raidNorm","ncr_threatenNorm","ncr_violencelethalNorm","ncr_violencenonlethalNorm","article_total","cs_999","rai_999","f1","rus_influence","chn_influence","total_articles","addisfortune.news","addisstandard.com","capitalethiopia.com","thereporterethiopia.com","ethiopianmonitor.com"
"2017-06-01","Ethiopia",1,5,3,1,9,1,0,7,4,0,1,0,2,0,0,1,0,0,1,1,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0.004149377593361,0.020746887966805,0.012448132780083,0.004149377593361,0.037344398340249,0.004149377593361,0,0.029045643153527,0.016597510373444,0,0.004149377593361,0,0.00829875518672199,0,0,0.004149377593361,0,0,0.004149377593361,0.004149377593361,0,0,0,0,0,0,0,0.00829875518672199,0.00829875518672199,0.004149377593361,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0.004149377593361,0,0,0.004149377593361,0.004149377593361,0.004149377593361,0,0,0,0.004149377593361,241,202,235,3.68767188774289,0.012448132780083,0.029045643153527,241,0,1,0,1,0
"2017-07-01","Ethiopia",2,1,3,0,4,1,0,7,11,7,1,2,8,2,6,2,0,0,3,7,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.00432900432900433,0.00216450216450216,0.00649350649350649,0,0.00865800865800866,0.00216450216450216,0,0.0151515151515152,0.0238095238095238,0.0151515151515152,0.00216450216450216,0.00432900432900433,0.0173160173160173,0.00432900432900433,0.012987012987013,0.00432900432900433,0,0,0.00649350649350649,0.0151515151515152,0,0,0,0,0,0,0,0.00432900432900433,0,0,0,0,0,0,2,11,2,0,6,7,0,0,0,0,3,0.00432900432900433,0.0238095238095238,0.00432900432900433,0,0.012987012987013,0.0151515151515152,0,0,0,0,0.00649350649350649,462,374,460,4.01620715724577,0,0.0216450216450216,462,0,1,1,1,0
"2017-08-01","Ethiopia",6,1,2,0,1,0,0,17,12,4,14,3,9,0,8,0,1,0,3,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0175438596491228,0.00292397660818713,0.00584795321637427,0,0.00292397660818713,0,0,0.0497076023391813,0.0350877192982456,0.0116959064327485,0.0409356725146199,0.0087719298245614,0.0263157894736842,0,0.0233918128654971,0,0.00292397660818713,0,0.0087719298245614,0.0263157894736842,0,0,0,0,0,0,0,0.00292397660818713,0,0,0,0,0,0,1,2,1,0,4,4,0,0,0,1,1,0.00292397660818713,0.00584795321637427,0.00292397660818713,0,0.0116959064327485,0.0116959064327485,0,0,0,0.00292397660818713,0.00292397660818713,342,248,341,6.61485999285928,0,0.0146198830409357,342,0,1,1,1,0
"2017-09-01","Ethiopia",2,2,4,0,5,0,0,7,8,4,0,2,3,5,4,2,0,0,16,3,0,0,0,1,1,1,0,1,2,0,0,0,0,0,0.00602409638554217,0.00602409638554217,0.0120481927710843,0,0.0150602409638554,0,0,0.0210843373493976,0.0240963855421687,0.0120481927710843,0,0.00602409638554217,0.00903614457831325,0.0150602409638554,0.0120481927710843,0.00602409638554217,0,0,0.0481927710843374,0.00903614457831325,0,0,0,0.00301204819277108,0.00301204819277108,0.00301204819277108,0,0.00301204819277108,0.00602409638554217,0,0,0,0,0,1,5,0,0,0,3,0,1,0,0,1,0.00301204819277108,0.0150602409638554,0,0,0,0.00903614457831325,0,0.00301204819277108,0,0,0.00301204819277108,332,257,326,4.41652222252415,0.00301204819277108,0.036144578313253,332,0,1,1,1,0
"2017-10-01","Ethiopia",2,2,5,1,7,4,0,6,20,5,2,0,4,3,8,11,0,3,18,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00523560209424084,0.00523560209424084,0.0130890052356021,0.00261780104712042,0.0183246073298429,0.0104712041884817,0,0.0157068062827225,0.0523560209424084,0.0130890052356021,0.00523560209424084,0,0.0104712041884817,0.00785340314136126,0.0209424083769634,0.0287958115183246,0,0.00785340314136126,0.0471204188481675,0.0157068062827225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,4,1,0,0,1,0,0.00261780104712042,0.00261780104712042,0,0,0.00523560209424084,0.0104712041884817,0.00261780104712042,0,0,0.00261780104712042,0,382,273,382,6.4861074545202,0.00261780104712042,0.0104712041884817,382,0,1,1,1,0
"2017-11-01","Ethiopia",7,1,17,2,5,3,0,1,13,4,1,2,4,1,6,2,0,0,4,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0193370165745856,0.00276243093922652,0.0469613259668508,0.00552486187845304,0.0138121546961326,0.00828729281767956,0,0.00276243093922652,0.0359116022099447,0.0110497237569061,0.00276243093922652,0.00552486187845304,0.0110497237569061,0.00276243093922652,0.0165745856353591,0.00552486187845304,0,0,0.0110497237569061,0.00552486187845304,0,0,0,0,0,0,0,0.00552486187845304,0,0,0,0,0,0,2,5,0,0,3,5,1,0,0,0,0,0.00552486187845304,0.0138121546961326,0,0,0.00828729281767956,0.0138121546961326,0.00276243093922652,0,0,0,0,362,277,360,4.80798164666955,0.00276243093922652,0.0138121546961326,362,0,1,1,1,0
"2017-12-01","Ethiopia",0,2,5,1,26,4,0,2,13,5,0,2,5,2,4,5,1,2,15,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.00492610837438424,0.0123152709359606,0.00246305418719212,0.0640394088669951,0.00985221674876847,0,0.00492610837438424,0.0320197044334975,0.0123152709359606,0,0.00492610837438424,0.0123152709359606,0.00492610837438424,0.00985221674876847,0.0123152709359606,0.00246305418719212,0.00492610837438424,0.0369458128078818,0.0172413793103448,0,0,0,0,0,0,0,0.00246305418719212,0,0,0,0,0,0,1,8,3,0,4,5,2,1,0,1,0,0.00246305418719212,0.0197044334975369,0.00738916256157635,0,0.00985221674876847,0.0123152709359606,0.00492610837438424,0.00246305418719212,0,0.00246305418719212,0,406,290,405,5.34608236668249,0,0.00985221674876847,406,0,1,1,1,0
"2018-01-01","Ethiopia",7,0,1,1,15,3,0,2,48,10,0,2,14,4,3,0,2,8,15,4,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0.0134357005758157,0,0.00191938579654511,0.00191938579654511,0.0287907869481766,0.00575815738963532,0,0.00383877159309021,0.0921305182341651,0.0191938579654511,0,0.00383877159309021,0.0268714011516315,0.00767754318618042,0.00575815738963532,0,0.00383877159309021,0.0153550863723608,0.0287907869481766,0.00767754318618042,0,0,0,0.00191938579654511,0,0,0,0.00191938579654511,0,0.00191938579654511,0,0,0,0.00191938579654511,2,9,2,0,7,13,1,1,0,3,0,0.00383877159309021,0.017274472168906,0.00383877159309021,0,0.0134357005758157,0.0249520153550864,0.00191938579654511,0.00191938579654511,0,0.00575815738963532,0,521,354,517,7.35622687881539,0,0.0115163147792706,521,0,1,1,1,0
"2018-02-01","Ethiopia",8,5,6,2,21,5,0,4,25,4,47,1,9,5,16,31,0,3,4,2,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0.0165631469979296,0.010351966873706,0.0124223602484472,0.0041407867494824,0.0434782608695652,0.010351966873706,0,0.0082815734989648,0.05175983436853,0.0082815734989648,0.0973084886128364,0.0020703933747412,0.0186335403726708,0.010351966873706,0.0331262939958592,0.0641821946169772,0,0.0062111801242236,0.0082815734989648,0.0041407867494824,0,0,0,0,0,0,0,0.0020703933747412,0.0020703933747412,0,0,0.0020703933747412,0,0.0020703933747412,0,3,1,0,2,4,2,0,0,1,1,0,0.0062111801242236,0.0020703933747412,0,0.0041407867494824,0.0082815734989648,0.0041407867494824,0,0,0.0020703933747412,0.0020703933747412,483,282,479,9.48065236274865,0.0041407867494824,0.010351966873706,483,0,1,1,1,0
"2018-03-01","Ethiopia",20,2,15,3,15,0,0,17,5,8,8,2,1,1,8,6,1,3,9,2,0,0,0,0,1,4,1,1,0,0,0,0,0,0,0.037593984962406,0.0037593984962406,0.0281954887218045,0.0056390977443609,0.0281954887218045,0,0,0.0319548872180451,0.0093984962406015,0.0150375939849624,0.0150375939849624,0.0037593984962406,0.0018796992481203,0.0018796992481203,0.0150375939849624,0.0112781954887218,0.0018796992481203,0.0056390977443609,0.0169172932330827,0.0037593984962406,0,0,0,0,0.0018796992481203,0.0075187969924812,0.0018796992481203,0.0018796992481203,0,0,0,0,0,0,1,10,0,0,2,1,0,0,0,0,1,0.0018796992481203,0.018796992481203,0,0,0.0037593984962406,0.0018796992481203,0,0,0,0,0.0018796992481203,532,392,525,5.33706602749157,0.0150375939849624,0.0150375939849624,532,0,1,1,1,0
"2018-04-01","Ethiopia",3,4,4,4,34,0,0,3,13,12,5,0,5,1,8,10,0,1,5,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0.00603621730382294,0.00804828973843058,0.00804828973843058,0.00804828973843058,0.06841046277666,0,0,0.00603621730382294,0.0261569416498994,0.0241448692152917,0.0100603621730382,0,0.0100603621730382,0.00201207243460765,0.0160965794768612,0.0201207243460765,0,0.00201207243460765,0.0100603621730382,0,0,0,0,0,0,0,0,0,0.00402414486921529,0,0.00201207243460765,0,0,0,3,5,1,0,5,3,0,0,1,0,0,0.00603621730382294,0.0100603621730382,0.00201207243460765,0,0.0100603621730382,0.00603621730382294,0,0,0.00201207243460765,0,0,497,373,493,4.33124127856204,0.00804828973843058,0.00603621730382294,497,0,1,1,1,0
"2018-05-01","Ethiopia",2,4,3,1,34,0,0,11,20,1,0,0,9,2,3,4,0,2,6,2,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0.00479616306954436,0.00959232613908873,0.00719424460431655,0.00239808153477218,0.0815347721822542,0,0,0.026378896882494,0.0479616306954436,0.00239808153477218,0,0,0.0215827338129496,0.00479616306954436,0.00719424460431655,0.00959232613908873,0,0.00479616306954436,0.0143884892086331,0.00479616306954436,0,0,0.00239808153477218,0,0,0.00239808153477218,0,0.00239808153477218,0,0,0,0,0,0.00239808153477218,3,7,1,0,7,1,0,1,1,3,2,0.00719424460431655,0.0167865707434053,0.00239808153477218,0,0.0167865707434053,0.00239808153477218,0,0.00239808153477218,0.00239808153477218,0.00719424460431655,0.00479616306954436,417,295,414,5.08518379895911,0.00239808153477218,0.0119904076738609,417,0,1,1,1,0
"2018-06-01","Ethiopia",7,6,7,0,125,4,0,19,19,23,14,5,3,1,5,16,0,4,34,21,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.00939597315436242,0.00805369127516779,0.00939597315436242,0,0.167785234899329,0.00536912751677852,0,0.025503355704698,0.025503355704698,0.0308724832214765,0.0187919463087248,0.00671140939597315,0.00402684563758389,0.00134228187919463,0.00671140939597315,0.0214765100671141,0,0.00536912751677852,0.0456375838926174,0.0281879194630872,0,0,0,0,0,0,0,0.00268456375838926,0,0,0,0,0,0,3,7,2,0,4,5,1,0,0,2,1,0.00402684563758389,0.00939597315436242,0.00268456375838926,0,0.00536912751677852,0.00671140939597315,0.00134228187919463,0,0,0.00268456375838926,0.00134228187919463,745,411,742,5.78591733531258,0.00134228187919463,0.00671140939597315,745,0,1,1,1,0
"2018-07-01","Ethiopia",1,1,7,1,93,0,0,4,6,15,5,10,4,3,8,10,1,0,13,6,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0.00123915737298637,0.00123915737298637,0.00867410161090459,0.00123915737298637,0.115241635687732,0,0,0.00495662949194548,0.00743494423791822,0.0185873605947955,0.00619578686493185,0.0123915737298637,0.00495662949194548,0.00371747211895911,0.00991325898389095,0.0123915737298637,0.00123915737298637,0,0.0161090458488228,0.00743494423791822,0,0,0,0,0,0,0.00123915737298637,0.00371747211895911,0,0,0,0,0,0,5,12,3,0,5,3,2,0,0,9,4,0.00619578686493185,0.0148698884758364,0.00371747211895911,0,0.00619578686493185,0.00371747211895911,0.00247831474597274,0,0,0.0111524163568773,0.00495662949194548,807,582,803,3.78506852552574,0.00123915737298637,0.00991325898389095,807,0,1,1,1,0
"2018-08-01","Ethiopia",8,1,3,0,43,2,0,15,12,3,0,11,1,6,6,6,0,2,13,16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0160642570281124,0.00200803212851406,0.00602409638554217,0,0.0863453815261044,0.00401606425702811,0,0.0301204819277108,0.0240963855421687,0.00602409638554217,0,0.0220883534136546,0.00200803212851406,0.0120481927710843,0.0120481927710843,0.0120481927710843,0,0.00401606425702811,0.0261044176706827,0.0321285140562249,0,0,0,0,0,0,0,0.00200803212851406,0,0,0,0,0,0,2,12,4,0,7,5,2,0,0,0,1,0.00401606425702811,0.0240963855421687,0.00803212851405622,0,0.0140562248995984,0.0100401606425703,0.00401606425702811,0,0,0,0.00200803212851406,498,323,497,5.60767624079073,0.00200803212851406,0.00602409638554217,498,0,1,1,1,0
"2018-09-01","Ethiopia",15,0,6,0,66,1,0,4,14,5,1,4,2,12,8,2,1,1,20,6,0,0,0,1,0,0,1,2,0,0,0,0,0,3,0.0270758122743682,0,0.0108303249097473,0,0.11913357400722,0.00180505415162455,0,0.0072202166064982,0.0252707581227437,0.00902527075812274,0.00180505415162455,0.0072202166064982,0.0036101083032491,0.0216606498194946,0.0144404332129964,0.0036101083032491,0.00180505415162455,0.00180505415162455,0.036101083032491,0.0108303249097473,0,0,0,0.00180505415162455,0,0,0.00180505415162455,0.0036101083032491,0,0,0,0,0,0.00541516245487365,2,5,0,0,0,3,0,1,0,1,2,0.0036101083032491,0.00902527075812274,0,0,0,0.00541516245487365,0,0.00180505415162455,0,0.00180505415162455,0.0036101083032491,554,373,547,5.10651541802994,0,0.01985559566787,554,1,1,1,1,0
"2018-10-01","Ethiopia",2,0,19,0,22,4,0,3,7,11,0,2,3,2,8,10,0,1,12,7,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0.00388349514563107,0,0.0368932038834951,0,0.0427184466019417,0.00776699029126214,0,0.0058252427184466,0.0135922330097087,0.0213592233009709,0,0.00388349514563107,0.0058252427184466,0.00388349514563107,0.0155339805825243,0.0194174757281553,0,0.00194174757281553,0.0233009708737864,0.0135922330097087,0,0,0,0,0,0,0,0.00194174757281553,0,0,0.00194174757281553,0,0,0.00194174757281553,1,10,0,0,2,3,1,0,0,1,0,0.00194174757281553,0.0194174757281553,0,0,0.00388349514563107,0.0058252427184466,0.00194174757281553,0,0,0.00194174757281553,0,515,388,512,4.1289684616448,0.00388349514563107,0.0116504854368932,515,1,1,1,1,0
"2018-11-01","Ethiopia",23,0,8,0,24,2,0,3,10,15,1,1,32,4,4,7,3,4,8,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0454545454545455,0,0.0158102766798419,0,0.0474308300395257,0.00395256916996047,0,0.00592885375494071,0.0197628458498024,0.0296442687747036,0.00197628458498024,0.00197628458498024,0.0632411067193676,0.00790513833992095,0.00790513833992095,0.0138339920948617,0.00592885375494071,0.00790513833992095,0.0158102766798419,0.00790513833992095,0,0,0,0.00197628458498024,0,0,0,0,0,0,0,0,0,0.00197628458498024,1,5,2,0,3,5,1,0,0,1,0,0.00197628458498024,0.00988142292490119,0.00395256916996047,0,0.00592885375494071,0.00988142292490119,0.00197628458498024,0,0,0.00197628458498024,0,506,369,505,7.62540671314452,0.00197628458498024,0.00988142292490119,506,1,1,1,1,0
"2018-12-01","Ethiopia",7,0,4,0,14,4,0,2,5,8,1,10,5,0,5,2,0,0,13,5,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0.0150537634408602,0,0.00860215053763441,0,0.0301075268817204,0.00860215053763441,0,0.0043010752688172,0.010752688172043,0.0172043010752688,0.0021505376344086,0.021505376344086,0.010752688172043,0,0.010752688172043,0.0043010752688172,0,0,0.0279569892473118,0.010752688172043,0,0,0,0.0021505376344086,0.0021505376344086,0,0,0.0021505376344086,0,0.0021505376344086,0,0,0,0,0,3,3,0,5,10,2,0,0,0,0,0,0.00645161290322581,0.00645161290322581,0,0.010752688172043,0.021505376344086,0.0043010752688172,0,0,0,0,465,365,461,4.65063293567454,0,0.0172043010752688,465,1,1,0,1,0
"2019-01-01","Ethiopia",12,0,3,19,29,8,0,9,26,8,2,4,25,3,7,2,0,2,9,6,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0199004975124378,0,0.00497512437810945,0.0315091210613599,0.0480928689883914,0.0132669983416252,0,0.0149253731343284,0.0431177446102819,0.0132669983416252,0.0033167495854063,0.0066334991708126,0.0414593698175788,0.00497512437810945,0.0116086235489221,0.0033167495854063,0,0.0033167495854063,0.0149253731343284,0.00995024875621891,0,0,0,0,0,0,0,0.0033167495854063,0,0,0,0,0,0,5,11,8,0,8,9,0,1,1,1,1,0.00829187396351575,0.0182421227197347,0.0132669983416252,0,0.0132669983416252,0.0149253731343284,0,0.00165837479270315,0.00165837479270315,0.00165837479270315,0.00165837479270315,603,420,601,6.00736090562851,0,0.00995024875621891,603,1,1,1,1,0
"2019-02-01","Ethiopia",2,0,6,2,17,4,0,6,14,6,0,1,10,2,1,1,0,0,5,6,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0037593984962406,0,0.0112781954887218,0.0037593984962406,0.0319548872180451,0.0075187969924812,0,0.0112781954887218,0.0263157894736842,0.0112781954887218,0,0.0018796992481203,0.018796992481203,0.0037593984962406,0.0018796992481203,0.0018796992481203,0,0,0.0093984962406015,0.0112781954887218,0,0,0,0,0,0,0,0.0018796992481203,0,0,0,0,0,0.0018796992481203,1,11,2,1,3,16,0,0,1,1,2,0.0018796992481203,0.0206766917293233,0.0037593984962406,0.0018796992481203,0.0056390977443609,0.0300751879699248,0,0,0.0018796992481203,0.0018796992481203,0.0037593984962406,532,422,528,3.80753420519762,0,0.018796992481203,532,1,1,1,1,1
"2019-03-01","Ethiopia",3,0,3,1,29,1,0,187,11,6,0,0,4,2,8,4,0,1,2,1,6,0,0,0,1,0,0,2,0,1,0,0,1,0,0.00190355329949239,0,0.00190355329949239,0.000634517766497462,0.0184010152284264,0.000634517766497462,0,0.118654822335025,0.00697969543147208,0.00380710659898477,0,0,0.00253807106598985,0.00126903553299492,0.0050761421319797,0.00253807106598985,0,0.000634517766497462,0.00126903553299492,0.000634517766497462,0.00380710659898477,0,0,0,0.000634517766497462,0,0,0.00126903553299492,0,0.000634517766497462,0,0,0.000634517766497462,0,1,14,7,0,36,9,0,0,0,0,1,0.000634517766497462,0.00888324873096447,0.00444162436548223,0,0.0228426395939086,0.00571065989847716,0,0,0,0,0.000634517766497462,1576,1257,1565,2.58019772229114,0.00190355329949239,0.00761421319796954,1576,1,1,1,1,1
"2019-04-01","Ethiopia",6,1,7,0,21,7,0,35,14,7,0,0,7,1,4,5,0,0,6,10,1,0,0,0,0,0,1,2,0,1,0,0,0,0,0.00746268656716418,0.00124378109452736,0.00870646766169154,0,0.0261194029850746,0.00870646766169154,0,0.0435323383084577,0.0174129353233831,0.00870646766169154,0,0,0.00870646766169154,0.00124378109452736,0.00497512437810945,0.00621890547263682,0,0,0.00746268656716418,0.0124378109452736,0.00124378109452736,0,0,0,0,0,0.00124378109452736,0.00248756218905473,0,0.00124378109452736,0,0,0,0,1,17,3,0,17,10,3,0,0,0,2,0.00124378109452736,0.0211442786069652,0.00373134328358209,0,0.0211442786069652,0.0124378109452736,0.00373134328358209,0,0,0,0.00248756218905473,804,634,798,3.63534577420007,0.00124378109452736,0.0124378109452736,804,1,1,1,1,0
"2019-05-01","Ethiopia",6,1,8,1,31,0,0,6,7,9,1,3,7,2,5,1,0,0,10,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.00918836140888208,0.00153139356814701,0.0122511485451761,0.00153139356814701,0.0474732006125574,0,0,0.00918836140888208,0.0107197549770291,0.0137825421133231,0.00153139356814701,0.00459418070444104,0.0107197549770291,0.00306278713629403,0.00765696784073507,0.00153139356814701,0,0,0.0153139356814701,0.00612557427258806,0,0,0,0,0,0,0,0.00306278713629403,0,0,0,0,0,0,1,12,2,0,12,19,1,2,1,0,0,0.00153139356814701,0.0183767228177642,0.00306278713629403,0,0.0183767228177642,0.0290964777947933,0.00153139356814701,0.00306278713629403,0.00153139356814701,0,0,653,509,650,3.47641427247537,0.00153139356814701,0.00765696784073507,653,1,1,1,1,1
"2019-06-01","Ethiopia",21,11,5,9,44,88,0,9,11,19,0,0,4,4,20,0,0,2,32,11,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0.0240825688073395,0.0126146788990826,0.00573394495412844,0.0103211009174312,0.0504587155963303,0.100917431192661,0,0.0103211009174312,0.0126146788990826,0.0217889908256881,0,0,0.00458715596330275,0.00458715596330275,0.0229357798165138,0,0,0.00229357798165138,0.036697247706422,0.0126146788990826,0,0,0,0,0,0,0,0.00344036697247706,0,0,0,0.00114678899082569,0,0,3,19,1,0,6,19,0,0,0,1,1,0.00344036697247706,0.0217889908256881,0.00114678899082569,0,0.00688073394495413,0.0217889908256881,0,0,0,0.00114678899082569,0.00114678899082569,872,540,868,5.60803297520888,0.00114678899082569,0.0126146788990826,872,1,1,1,1,1
"2019-07-01","Ethiopia",5,0,7,2,53,12,1,13,8,10,3,9,5,7,11,4,1,4,27,4,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0.00636942675159236,0,0.0089171974522293,0.00254777070063694,0.067515923566879,0.0152866242038217,0.00127388535031847,0.0165605095541401,0.0101910828025478,0.0127388535031847,0.00382165605095541,0.0114649681528662,0.00636942675159236,0.0089171974522293,0.0140127388535032,0.00509554140127389,0.00127388535031847,0.00509554140127389,0.0343949044585987,0.00509554140127389,0.00127388535031847,0,0,0,0,0,0,0.00127388535031847,0,0,0,0,0,0.00127388535031847,2,16,2,0,5,18,0,0,0,0,1,0.00254777070063694,0.0203821656050955,0.00254777070063694,0,0.00636942675159236,0.0229299363057325,0,0,0,0,0.00127388535031847,785,563,782,4.44370336054213,0,0.0101910828025478,785,1,1,1,1,1
"2019-08-01","Ethiopia",8,4,24,6,49,1,1,6,4,17,3,0,2,2,2,2,0,2,5,2,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0.0111888111888112,0.00559440559440559,0.0335664335664336,0.00839160839160839,0.0685314685314685,0.0013986013986014,0.0013986013986014,0.00839160839160839,0.00559440559440559,0.0237762237762238,0.0041958041958042,0,0.0027972027972028,0.0027972027972028,0.0027972027972028,0.0027972027972028,0,0.0027972027972028,0.00699300699300699,0.0027972027972028,0,0,0,0,0,0,0.0027972027972028,0.00559440559440559,0,0,0,0,0,0,4,18,2,0,2,14,1,0,0,2,3,0.00559440559440559,0.0251748251748252,0.0027972027972028,0,0.0027972027972028,0.0195804195804196,0.0013986013986014,0,0,0.0027972027972028,0.0041958041958042,715,533,709,2.95918912080426,0,0.00839160839160839,715,1,1,1,1,1
"2019-09-01","Ethiopia",11,1,6,4,31,0,0,12,2,5,0,0,0,3,5,2,0,1,11,6,0,0,0,0,0,2,1,1,0,0,0,1,0,0,0.0181818181818182,0.00165289256198347,0.00991735537190083,0.00661157024793388,0.0512396694214876,0,0,0.0198347107438017,0.00330578512396694,0.00826446280991736,0,0,0,0.00495867768595041,0.00826446280991736,0.00330578512396694,0,0.00165289256198347,0.0181818181818182,0.00991735537190083,0,0,0,0,0,0.00330578512396694,0.00165289256198347,0.00165289256198347,0,0,0,0.00165289256198347,0,0,6,13,0,0,2,8,0,1,0,1,1,0.00991735537190083,0.0214876033057851,0,0,0.00330578512396694,0.0132231404958678,0,0.00165289256198347,0,0.00165289256198347,0.00165289256198347,605,473,600,3.45128212190411,0.00330578512396694,0.00826446280991736,605,1,1,1,1,1
"2019-10-01","Ethiopia",3,0,8,6,47,7,0,23,5,2,0,3,1,13,30,2,0,5,39,5,0,0,0,0,0,2,0,2,0,1,0,0,0,0,0.00356294536817102,0,0.00950118764845606,0.00712589073634204,0.0558194774346793,0.00831353919239905,0,0.0273159144893112,0.00593824228028504,0.00237529691211401,0,0.00356294536817102,0.00118764845605701,0.0154394299287411,0.0356294536817102,0.00237529691211401,0,0.00593824228028504,0.0463182897862233,0.00593824228028504,0,0,0,0,0,0.00237529691211401,0,0.00237529691211401,0,0.00118764845605701,0,0,0,0,0,18,2,0,12,8,2,1,0,0,0,0,0.0213776722090261,0.00237529691211401,0,0.0142517814726841,0.00950118764845606,0.00237529691211401,0.00118764845605701,0,0,0,842,607,837,4.10053269344314,0.0106888361045131,0.00593824228028504,842,1,1,1,1,1
"2019-11-01","Ethiopia",3,1,39,1,47,2,0,14,7,15,0,3,1,5,3,1,0,0,13,5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.00411522633744856,0.00137174211248285,0.0534979423868313,0.00137174211248285,0.0644718792866941,0.00274348422496571,0,0.0192043895747599,0.00960219478737997,0.0205761316872428,0,0.00411522633744856,0.00137174211248285,0.00685871056241427,0.00411522633744856,0.00137174211248285,0,0,0.0178326474622771,0.00685871056241427,0,0,0,0,0,0,0,0,0,0,0,0.00274348422496571,0,0,2,30,3,0,8,12,1,0,0,1,0,0.00274348422496571,0.0411522633744856,0.00411522633744856,0,0.0109739368998628,0.0164609053497942,0.00137174211248285,0,0,0.00137174211248285,0,729,516,727,2.88948525103062,0.00137174211248285,0.0109739368998628,729,1,1,1,1,1
"2019-12-01","Ethiopia",2,5,9,2,51,0,0,16,5,9,0,2,7,5,8,1,0,0,2,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0.00301204819277108,0.00753012048192771,0.0135542168674699,0.00301204819277108,0.0768072289156626,0,0,0.0240963855421687,0.00753012048192771,0.0135542168674699,0,0.00301204819277108,0.0105421686746988,0.00753012048192771,0.0120481927710843,0.00150602409638554,0,0,0.00301204819277108,0.00753012048192771,0,0,0,0,0,0,0,0.00451807228915663,0,0,0,0,0,0,1,17,1,0,6,7,0,0,0,0,0,0.00150602409638554,0.0256024096385542,0.00150602409638554,0,0.00903614457831325,0.0105421686746988,0,0,0,0,0,664,508,661,3.08336875508152,0,0.0105421686746988,664,1,1,1,1,1
