"date","country","arrest","censor","electionactivity","electionirregularities","cooperate","coup","defamationcase","disaster","legalaction","legalchange","martiallaw","mobilizesecurity","corruption","activism","protest","purge","raid","threaten","violencelethal","violencenonlethal","arms_transfer_security_aid_assistance","diplomatic_recognition","diplomatic_sanction","diplomatic_statement","diplomatic_visit","investment","professional_cultural_exchange","security_cooperation","security_force_facility_presence","surveillance","tech_transfer_investment","trade_agreement_exchange","trade_financial_sanction","arrestNorm","censorNorm","electionactivityNorm","electionirregularitiesNorm","cooperateNorm","coupNorm","defamationcaseNorm","disasterNorm","legalactionNorm","legalchangeNorm","martiallawNorm","mobilizesecurityNorm","corruptionNorm","activismNorm","protestNorm","purgeNorm","raidNorm","threatenNorm","violencelethalNorm","violencenonlethalNorm","arms_transfer_security_aid_assistanceNorm","diplomatic_recognitionNorm","diplomatic_sanctionNorm","diplomatic_statementNorm","diplomatic_visitNorm","investmentNorm","professional_cultural_exchangeNorm","security_cooperationNorm","security_force_facility_presenceNorm","surveillanceNorm","tech_transfer_investmentNorm","trade_agreement_exchangeNorm","trade_financial_sanctionNorm","ncr_arrest","ncr_cooperate","ncr_corruption","ncr_defamationcase","ncr_legalaction","ncr_legalchange","ncr_purge","ncr_raid","ncr_threaten","ncr_violencelethal","ncr_violencenonlethal","ncr_arrestNorm","ncr_cooperateNorm","ncr_corruptionNorm","ncr_defamationcaseNorm","ncr_legalactionNorm","ncr_legalchangeNorm","ncr_purgeNorm","ncr_raidNorm","ncr_threatenNorm","ncr_violencelethalNorm","ncr_violencenonlethalNorm","article_total","cs_999","rai_999","f1","rus_influence","chn_influence","total_articles"
"2014-07-01","Jamaica",3,0,14,2,10,1,1,61,31,20,3,2,22,1,7,11,3,2,4,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0.00196078431372549,0,0.00915032679738562,0.00130718954248366,0.0065359477124183,0.00065359477124183,0.00065359477124183,0.0398692810457516,0.0202614379084967,0.0130718954248366,0.00196078431372549,0.00130718954248366,0.0143790849673203,0.00065359477124183,0.00457516339869281,0.00718954248366013,0.00196078431372549,0.00130718954248366,0.00261437908496732,0.00326797385620915,0,0,0,0,0,0,0.00065359477124183,0,0,0,0,0,0,39,23,33,1,94,30,3,5,0,23,12,0.0254901960784314,0.0150326797385621,0.0215686274509804,0.00065359477124183,0.061437908496732,0.0196078431372549,0.00196078431372549,0.00326797385620915,0,0.0150326797385621,0.00784313725490196,1530,1121,9,7.96357024504204,0,0.00065359477124183,1530
"2014-08-01","Jamaica",4,2,7,2,6,0,0,52,21,14,4,4,9,2,18,6,0,0,5,7,0,0,0,0,0,1,3,0,0,0,1,0,0,0.00229885057471264,0.00114942528735632,0.00402298850574713,0.00114942528735632,0.00344827586206897,0,0,0.0298850574712644,0.0120689655172414,0.00804597701149425,0.00229885057471264,0.00229885057471264,0.00517241379310345,0.00114942528735632,0.0103448275862069,0.00344827586206897,0,0,0.0028735632183908,0.00402298850574713,0,0,0,0,0,0.000574712643678161,0.00172413793103448,0,0,0,0.000574712643678161,0,0,27,25,11,0,62,21,4,5,0,21,15,0.0155172413793103,0.014367816091954,0.00632183908045977,0,0.035632183908046,0.0120689655172414,0.00229885057471264,0.0028735632183908,0,0.0120689655172414,0.00862068965517241,1740,1406,9,4.35183668215304,0,0.0028735632183908,1740
"2014-09-01","Jamaica",6,1,17,0,10,3,0,93,32,14,3,4,23,7,8,9,0,2,6,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0.00260416666666667,0.000434027777777778,0.00737847222222222,0,0.00434027777777778,0.00130208333333333,0,0.0403645833333333,0.0138888888888889,0.00607638888888889,0.00130208333333333,0.00173611111111111,0.00998263888888889,0.00303819444444444,0.00347222222222222,0.00390625,0,0.000868055555555556,0.00260416666666667,0.000868055555555556,0,0,0,0,0,0,0.000868055555555556,0,0,0,0,0,0,36,21,24,0,99,28,5,0,2,26,10,0.015625,0.00911458333333333,0.0104166666666667,0,0.04296875,0.0121527777777778,0.00217013888888889,0,0.000868055555555556,0.0112847222222222,0.00434027777777778,2304,1858,9,4.32622546049878,0.000434027777777778,0.000434027777777778,2304
"2014-10-01","Jamaica",4,2,17,3,20,1,0,80,35,19,5,9,26,6,5,9,0,4,8,8,1,0,0,0,0,2,1,0,0,0,0,0,0,0.00161681487469685,0.000808407437348424,0.0068714632174616,0.00121261115602264,0.00808407437348424,0.000404203718674212,0,0.0323362974939369,0.0141471301535974,0.00767987065481002,0.00202101859337106,0.00363783346806791,0.0105092966855295,0.00242522231204527,0.00202101859337106,0.00363783346806791,0,0.00161681487469685,0.00323362974939369,0.00323362974939369,0.000404203718674212,0,0,0,0,0.000808407437348424,0.000404203718674212,0,0,0,0,0,0,29,32,27,3,92,48,3,4,2,53,17,0.0117219078415521,0.0129345189975748,0.0109135004042037,0.00121261115602264,0.0371867421180275,0.0194017784963622,0.00121261115602264,0.00161681487469685,0.000808407437348424,0.0214227970897332,0.0068714632174616,2474,1956,14,4.478303545438,0.000404203718674212,0.00121261115602264,2474
"2014-11-01","Jamaica",1,3,27,2,13,1,0,29,39,14,2,9,18,1,16,9,0,3,17,3,0,0,1,1,0,0,0,0,1,0,0,0,0,0.000395413206801107,0.00118623962040332,0.0106761565836299,0.000790826413602214,0.00514037168841439,0.000395413206801107,0,0.0114669829972321,0.0154211150652432,0.0055357848952155,0.000790826413602214,0.00355871886120996,0.00711743772241993,0.000395413206801107,0.00632661130881771,0.00355871886120996,0,0.00118623962040332,0.00672202451561882,0.00118623962040332,0,0,0.000395413206801107,0.000395413206801107,0,0,0,0,0.000395413206801107,0,0,0,0,29,35,33,1,120,39,5,10,1,41,12,0.0114669829972321,0.0138394622380388,0.0130486358244365,0.000395413206801107,0.0474495848161329,0.0154211150652432,0.00197706603400554,0.00395413206801107,0.000395413206801107,0.0162119414788454,0.00474495848161329,2529,2048,6,4.19206631696647,0.000790826413602214,0.000395413206801107,2529
"2014-12-01","Jamaica",1,0,39,4,9,0,1,40,44,15,3,9,18,8,4,9,2,4,7,10,0,0,0,1,0,6,0,0,0,0,0,0,0,0.00040016006402561,0,0.0156062424969988,0.00160064025610244,0.00360144057623049,0,0.00040016006402561,0.0160064025610244,0.0176070428171269,0.00600240096038415,0.00120048019207683,0.00360144057623049,0.00720288115246098,0.00320128051220488,0.00160064025610244,0.00360144057623049,0.000800320128051221,0.00160064025610244,0.00280112044817927,0.0040016006402561,0,0,0,0.00040016006402561,0,0.00240096038415366,0,0,0,0,0,0,0,49,23,20,1,101,27,5,3,3,45,14,0.0196078431372549,0.00920368147258904,0.00800320128051221,0.00040016006402561,0.0404161664665866,0.0108043217286915,0.00200080032012805,0.00120048019207683,0.00120048019207683,0.0180072028811525,0.00560224089635854,2499,2020,14,4.50349780718914,0.00200080032012805,0.000800320128051221,2499
"2015-01-01","Jamaica",4,0,10,0,14,2,2,30,29,8,2,9,9,4,10,8,0,1,5,7,0,0,0,0,3,3,0,0,0,0,1,0,0,0.00172488141440276,0,0.0043122035360069,0,0.00603708495040966,0.00086244070720138,0.00086244070720138,0.0129366106080207,0.01250539025442,0.00344976282880552,0.00086244070720138,0.00388098318240621,0.00388098318240621,0.00172488141440276,0.0043122035360069,0.00344976282880552,0,0.00043122035360069,0.00215610176800345,0.00301854247520483,0,0,0,0,0.00129366106080207,0.00129366106080207,0,0,0,0,0.00043122035360069,0,0,45,39,29,5,85,38,9,5,1,51,14,0.019404915912031,0.0168175937904269,0.01250539025442,0.00215610176800345,0.0366537300560586,0.0163863734368262,0.00388098318240621,0.00215610176800345,0.00043122035360069,0.0219922380336352,0.00603708495040966,2319,1889,18,3.53864592635145,0,0.00301854247520483,2319
"2015-02-01","Jamaica",1,2,20,1,8,1,2,25,43,22,0,1,17,8,15,13,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000464252553389044,0.000928505106778087,0.00928505106778087,0.000464252553389044,0.00371402042711235,0.000464252553389044,0.000928505106778087,0.0116063138347261,0.0199628597957289,0.010213556174559,0,0.000464252553389044,0.00789229340761374,0.00371402042711235,0.00696378830083565,0.00603528319405757,0,0.00139275766016713,0.00139275766016713,0.00139275766016713,0,0,0,0,0,0,0,0,0,0,0,0,0,39,25,41,3,108,42,3,1,4,30,18,0.0181058495821727,0.0116063138347261,0.0190343546889508,0.00139275766016713,0.0501392757660167,0.0194986072423398,0.00139275766016713,0.000464252553389044,0.00185701021355617,0.0139275766016713,0.00835654596100279,2154,1714,10,5.74340722906197,0,0,2154
"2015-03-01","Jamaica",2,2,18,2,13,4,0,110,40,10,0,2,19,4,11,15,0,0,14,8,0,0,0,0,0,1,1,0,0,0,0,0,0,0.000752445447705041,0.000752445447705041,0.00677200902934537,0.000752445447705041,0.00489089541008277,0.00150489089541008,0,0.0413844996237773,0.0150489089541008,0.00376222723852521,0,0.000752445447705041,0.00714823175319789,0.00150489089541008,0.00413844996237773,0.00564334085778781,0,0,0.00526711813393529,0.00300978179082017,0,0,0,0,0,0.000376222723852521,0.000376222723852521,0,0,0,0,0,0,50,30,40,1,126,43,4,3,6,51,21,0.018811136192626,0.0112866817155756,0.0150489089541008,0.000376222723852521,0.0474040632054176,0.0161775771256584,0.00150489089541008,0.00112866817155756,0.00225733634311512,0.0191873589164786,0.00790067720090293,2658,2069,19,4.33425829099489,0.000376222723852521,0.000376222723852521,2658
"2015-04-01","Jamaica",7,4,13,1,19,1,0,25,28,14,0,3,14,8,10,7,0,2,6,2,0,0,0,0,0,3,1,0,0,0,0,0,0,0.00304480208786429,0.00173988690735102,0.00565463244889082,0.000434971726837756,0.00826446280991736,0.000434971726837756,0,0.0108742931709439,0.0121792083514572,0.00608960417572858,0,0.00130491518051327,0.00608960417572858,0.00347977381470204,0.00434971726837756,0.00304480208786429,0,0.000869943453675511,0.00260983036102653,0.000869943453675511,0,0,0,0,0,0.00130491518051327,0.000434971726837756,0,0,0,0,0,0,29,37,27,0,90,36,3,5,2,48,14,0.0126141800782949,0.016093953892997,0.0117442366246194,0,0.039147455415398,0.0156589821661592,0.00130491518051327,0.00217485863418878,0.000869943453675511,0.0208786428882123,0.00608960417572858,2299,1884,20,3.79661974804878,0.000434971726837756,0.00130491518051327,2299
"2015-05-01","Jamaica",5,1,26,1,12,0,0,57,35,22,1,6,32,11,20,4,0,3,2,4,0,0,0,1,1,2,0,0,0,0,0,0,0,0.00198807157057654,0.000397614314115308,0.010337972166998,0.000397614314115308,0.0047713717693837,0,0,0.0226640159045726,0.0139165009940358,0.00874751491053678,0.000397614314115308,0.00238568588469185,0.0127236580516899,0.00437375745526839,0.00795228628230616,0.00159045725646123,0,0.00119284294234592,0.000795228628230616,0.00159045725646123,0,0,0,0.000397614314115308,0.000397614314115308,0.000795228628230616,0,0,0,0,0,0,0,24,49,37,0,81,51,1,2,3,36,17,0.0095427435387674,0.0194831013916501,0.0147117296222664,0,0.03220675944334,0.0202783300198807,0.000397614314115308,0.000795228628230616,0.00119284294234592,0.0143141153081511,0.00675944333996024,2515,2041,24,4.72657525031265,0.000397614314115308,0.00119284294234592,2515
"2015-06-01","Jamaica",2,2,27,8,18,0,0,28,27,12,0,2,14,3,15,3,1,0,6,2,0,0,0,0,0,0,4,1,0,0,0,0,0,0.000800320128051221,0.000800320128051221,0.0108043217286915,0.00320128051220488,0.00720288115246098,0,0,0.0112044817927171,0.0108043217286915,0.00480192076830732,0,0.000800320128051221,0.00560224089635854,0.00120048019207683,0.00600240096038415,0.00120048019207683,0.00040016006402561,0,0.00240096038415366,0.000800320128051221,0,0,0,0,0,0,0.00160064025610244,0.00040016006402561,0,0,0,0,0,39,44,25,0,93,41,2,3,4,25,28,0.0156062424969988,0.0176070428171269,0.0100040016006403,0,0.0372148859543818,0.01640656262505,0.000800320128051221,0.00120048019207683,0.00160064025610244,0.0100040016006403,0.0112044817927171,2499,2062,38,2.817174596241,0.00040016006402561,0.00160064025610244,2499
"2015-07-01","Jamaica",1,0,10,3,14,1,0,49,15,17,8,3,9,8,6,4,2,4,15,11,0,0,0,0,0,1,1,0,0,0,0,0,0,0.000392003136025088,0,0.00392003136025088,0.00117600940807526,0.00548804390435124,0.000392003136025088,0,0.0192081536652293,0.00588004704037632,0.0066640533124265,0.00313602508820071,0.00117600940807526,0.00352802822422579,0.00313602508820071,0.00235201881615053,0.00156801254410035,0.000784006272050176,0.00156801254410035,0.00588004704037632,0.00431203449627597,0,0,0,0,0,0.000392003136025088,0.000392003136025088,0,0,0,0,0,0,55,27,28,1,108,50,2,3,5,43,16,0.0215601724813799,0.0105840846726774,0.0109760878087025,0.000392003136025088,0.0423363386907095,0.0196001568012544,0.000784006272050176,0.00117600940807526,0.00196001568012544,0.0168561348490788,0.00627205017640141,2551,2071,11,2.92511570180805,0,0.000784006272050176,2551
"2015-08-01","Jamaica",2,2,17,1,8,0,1,50,12,11,6,2,6,2,11,4,1,1,10,7,0,1,0,2,1,0,2,0,0,0,0,0,0,0.000832292967124428,0.000832292967124428,0.00707449022055764,0.000416146483562214,0.00332917186849771,0,0.000416146483562214,0.0208073241781107,0.00499375780274657,0.00457761131918435,0.00249687890137328,0.000832292967124428,0.00249687890137328,0.000832292967124428,0.00457761131918435,0.00166458593424886,0.000416146483562214,0.000416146483562214,0.00416146483562214,0.0029130253849355,0,0.000416146483562214,0,0.000832292967124428,0.000416146483562214,0,0.000832292967124428,0,0,0,0,0,0,46,34,28,2,71,24,1,1,0,34,31,0.0191427382438618,0.0141489804411153,0.011652101539742,0.000832292967124428,0.0295464003329172,0.00998751560549313,0.000416146483562214,0.000416146483562214,0,0.0141489804411153,0.0129005409904286,2403,2014,124,2.33305143343487,0,0.00249687890137328,2403
"2015-09-01","Jamaica",3,3,88,5,16,1,0,44,29,16,3,1,19,10,20,12,1,4,14,5,0,1,0,0,0,0,1,0,0,0,0,0,1,0.00127172530733362,0.00127172530733362,0.0373039423484527,0.00211954217888936,0.00678253497244595,0.000423908435777872,0,0.0186519711742264,0.0122933446375583,0.00678253497244595,0.00127172530733362,0.000423908435777872,0.00805426027977957,0.00423908435777872,0.00847816871555744,0.00508690122933446,0.000423908435777872,0.00169563374311149,0.00593471810089021,0.00211954217888936,0,0.000423908435777872,0,0,0,0,0.000423908435777872,0,0,0,0,0,0.000423908435777872,38,33,35,0,99,24,4,1,5,28,13,0.0161085205595591,0.0139889783806698,0.0148367952522255,0,0.0419669351420093,0.0101738024586689,0.00169563374311149,0.000423908435777872,0.00211954217888936,0.0118694362017804,0.00551080966511234,2359,1837,41,5.11177483513832,0.000847816871555744,0.000423908435777872,2359
"2015-10-01","Jamaica",2,1,43,5,10,1,0,42,28,25,2,5,12,9,16,13,0,3,3,10,0,0,0,0,0,0,3,0,0,0,1,0,0,0.00082815734989648,0.00041407867494824,0.0178053830227743,0.0020703933747412,0.0041407867494824,0.00041407867494824,0,0.0173913043478261,0.0115942028985507,0.010351966873706,0.00082815734989648,0.0020703933747412,0.00496894409937888,0.00372670807453416,0.00662525879917184,0.00538302277432712,0,0.00124223602484472,0.00124223602484472,0.0041407867494824,0,0,0,0,0,0,0.00124223602484472,0,0,0,0.00041407867494824,0,0,29,24,21,0,90,22,5,1,1,26,11,0.012008281573499,0.00993788819875776,0.00869565217391304,0,0.0372670807453416,0.00910973084886128,0.0020703933747412,0.00041407867494824,0.00041407867494824,0.0107660455486542,0.00455486542443064,2415,1988,13,4.37297327020806,0.00041407867494824,0.00124223602484472,2415
"2015-11-01","Jamaica",1,2,78,7,12,3,0,25,29,19,0,11,13,4,8,16,0,5,4,7,0,4,0,0,0,0,3,0,0,0,0,0,0,0.000415282392026578,0.000830564784053156,0.0323920265780731,0.00290697674418605,0.00498338870431894,0.00124584717607973,0,0.0103820598006645,0.0120431893687708,0.00789036544850498,0,0.00456810631229236,0.00539867109634551,0.00166112956810631,0.00332225913621262,0.00664451827242525,0,0.00207641196013289,0.00166112956810631,0.00290697674418605,0,0.00166112956810631,0,0,0,0,0.00124584717607973,0,0,0,0,0,0,36,40,23,1,88,23,3,3,3,23,15,0.0149501661129568,0.0166112956810631,0.0095514950166113,0.000415282392026578,0.0365448504983389,0.0095514950166113,0.00124584717607973,0.00124584717607973,0.00124584717607973,0.0095514950166113,0.00622923588039867,2408,1943,5,4.41760270488873,0.000415282392026578,0.00249169435215947,2408
"2015-12-01","Jamaica",0,0,20,4,12,0,0,30,19,17,2,1,10,9,6,3,1,2,11,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0.00885739592559787,0.00177147918511957,0.00531443755535872,0,0,0.0132860938883968,0.00841452612931798,0.00752878653675819,0.000885739592559787,0.000442869796279894,0.00442869796279894,0.00398582816651904,0.00265721877767936,0.00132860938883968,0.000442869796279894,0.000885739592559787,0.00487156775907883,0.00177147918511957,0,0,0,0,0,0.000885739592559787,0,0,0,0,0,0,0,47,21,26,1,88,35,4,2,4,24,11,0.020814880425155,0.00930026572187777,0.0115146147032772,0.000442869796279894,0.0389725420726306,0.0155004428697963,0.00177147918511957,0.000885739592559787,0.00177147918511957,0.0106288751107174,0.00487156775907883,2258,1879,4,2.4689025471051,0,0.000885739592559787,2258
"2016-01-01","Jamaica",0,0,48,1,10,2,0,65,29,25,7,5,18,3,15,11,0,1,1,3,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0.0197530864197531,0.000411522633744856,0.00411522633744856,0.000823045267489712,0,0.0267489711934156,0.0119341563786008,0.0102880658436214,0.00288065843621399,0.00205761316872428,0.00740740740740741,0.00123456790123457,0.00617283950617284,0.00452674897119342,0,0.000411522633744856,0.000411522633744856,0.00123456790123457,0,0,0,0,0,0.000823045267489712,0.000823045267489712,0,0,0,0,0,0,46,33,18,1,74,50,2,4,2,20,10,0.0189300411522634,0.0135802469135802,0.00740740740740741,0.000411522633744856,0.0304526748971193,0.0205761316872428,0.000823045267489712,0.00164609053497942,0.000823045267489712,0.00823045267489712,0.00411522633744856,2430,1960,9,3.67998268663079,0.000411522633744856,0.00123456790123457,2430
"2016-02-01","Jamaica",3,0,339,32,11,2,1,41,27,22,1,7,7,5,4,9,0,5,14,20,0,0,0,0,0,1,0,0,0,0,0,0,0,0.00113636363636364,0,0.128409090909091,0.0121212121212121,0.00416666666666667,0.000757575757575758,0.000378787878787879,0.015530303030303,0.0102272727272727,0.00833333333333333,0.000378787878787879,0.00265151515151515,0.00265151515151515,0.00189393939393939,0.00151515151515152,0.00340909090909091,0,0.00189393939393939,0.0053030303030303,0.00757575757575758,0,0,0,0,0,0.000378787878787879,0,0,0,0,0,0,0,27,24,18,3,51,16,3,4,1,12,10,0.0102272727272727,0.00909090909090909,0.00681818181818182,0.00113636363636364,0.0193181818181818,0.00606060606060606,0.00113636363636364,0.00151515151515152,0.000378787878787879,0.00454545454545455,0.00378787878787879,2640,1950,5,4.2056751532873,0,0.000378787878787879,2640
"2016-03-01","Jamaica",1,1,56,5,23,0,0,50,31,10,0,4,11,1,2,11,0,1,7,5,0,0,0,0,1,2,0,0,0,0,1,0,0,0.000396039603960396,0.000396039603960396,0.0221782178217822,0.00198019801980198,0.00910891089108911,0,0,0.0198019801980198,0.0122772277227723,0.00396039603960396,0,0.00158415841584158,0.00435643564356436,0.000396039603960396,0.000792079207920792,0.00435643564356436,0,0.000396039603960396,0.00277227722772277,0.00198019801980198,0,0,0,0,0.000396039603960396,0.000792079207920792,0,0,0,0,0.000396039603960396,0,0,29,44,27,3,68,19,5,5,1,26,7,0.0114851485148515,0.0174257425742574,0.0106930693069307,0.00118811881188119,0.0269306930693069,0.00752475247524752,0.00198019801980198,0.00198019801980198,0.000396039603960396,0.0102970297029703,0.00277227722772277,2525,2110,18,2.3998324068984,0,0.00198019801980198,2525
"2016-04-01","Jamaica",1,3,26,1,18,0,0,42,18,16,3,6,8,8,9,4,0,3,9,2,0,0,0,0,2,0,1,0,0,0,1,0,1,0.000429553264604811,0.00128865979381443,0.0111683848797251,0.000429553264604811,0.0077319587628866,0,0,0.0180412371134021,0.0077319587628866,0.00687285223367698,0.00128865979381443,0.00257731958762887,0.00343642611683849,0.00343642611683849,0.0038659793814433,0.00171821305841924,0,0.00128865979381443,0.0038659793814433,0.000859106529209622,0,0,0,0,0.000859106529209622,0,0.000429553264604811,0,0,0,0.000429553264604811,0,0.000429553264604811,38,40,14,0,66,32,2,1,2,36,11,0.0163230240549828,0.0171821305841924,0.00601374570446735,0,0.0283505154639175,0.013745704467354,0.000859106529209622,0.000429553264604811,0.000859106529209622,0.0154639175257732,0.00472508591065292,2328,1930,12,2.35330177300975,0,0.00214776632302406,2328
"2016-05-01","Jamaica",3,0,18,2,22,2,0,72,13,19,1,1,12,7,14,3,0,2,2,2,0,0,0,0,1,1,1,0,0,1,2,1,0,0.00120481927710843,0,0.0072289156626506,0.000803212851405623,0.00883534136546185,0.000803212851405623,0,0.0289156626506024,0.00522088353413655,0.00763052208835341,0.000401606425702811,0.000401606425702811,0.00481927710843374,0.00281124497991968,0.00562248995983936,0.00120481927710843,0,0.000803212851405623,0.000803212851405623,0.000803212851405623,0,0,0,0,0.000401606425702811,0.000401606425702811,0.000401606425702811,0,0,0.000401606425702811,0.000803212851405623,0.000401606425702811,0,32,55,9,0,60,61,2,3,1,36,14,0.01285140562249,0.0220883534136546,0.0036144578313253,0,0.0240963855421687,0.0244979919678715,0.000803212851405623,0.00120481927710843,0.000401606425702811,0.0144578313253012,0.00562248995983936,2490,2043,18,2.48800876241942,0.000803212851405623,0.00200803212851406,2490
"2016-06-01","Jamaica",2,0,20,1,11,2,0,38,36,9,2,13,26,6,5,1,6,1,9,1,0,0,0,1,0,3,1,0,0,0,2,0,0,0.000816993464052288,0,0.00816993464052288,0.000408496732026144,0.00449346405228758,0.000816993464052288,0,0.0155228758169935,0.0147058823529412,0.00367647058823529,0.000816993464052288,0.00531045751633987,0.0106209150326797,0.00245098039215686,0.00204248366013072,0.000408496732026144,0.00245098039215686,0.000408496732026144,0.00367647058823529,0.000408496732026144,0,0,0,0.000408496732026144,0,0.00122549019607843,0.000408496732026144,0,0,0,0.000816993464052288,0,0,19,34,15,2,61,42,1,1,0,21,14,0.00776143790849673,0.0138888888888889,0.00612745098039216,0.000816993464052288,0.0249183006535948,0.017156862745098,0.000408496732026144,0.000408496732026144,0,0.00857843137254902,0.00571895424836601,2448,2089,19,4.45470726650554,0.00122549019607843,0.00163398692810458,2448
"2016-07-01","Jamaica",2,1,24,1,16,1,0,25,15,11,7,4,11,2,5,9,1,2,4,7,0,0,0,0,0,4,2,0,0,0,1,0,0,0.000866551126516464,0.000433275563258232,0.0103986135181976,0.000433275563258232,0.00693240901213172,0.000433275563258232,0,0.0108318890814558,0.00649913344887348,0.00476603119584055,0.00303292894280763,0.00173310225303293,0.00476603119584055,0.000866551126516464,0.00216637781629116,0.00389948006932409,0.000433275563258232,0.000866551126516464,0.00173310225303293,0.00303292894280763,0,0,0,0,0,0.00173310225303293,0.000866551126516464,0,0,0,0.000433275563258232,0,0,20,45,16,1,63,38,4,6,0,25,8,0.00866551126516464,0.0194974003466204,0.00693240901213172,0.000433275563258232,0.0272963604852686,0.0164644714038128,0.00173310225303293,0.00259965337954939,0,0.0108318890814558,0.00346620450606586,2308,1960,28,2.61785025134693,0.000433275563258232,0.00259965337954939,2308
"2016-08-01","Jamaica",0,2,4,0,3,1,1,45,13,8,2,4,12,3,3,6,2,2,2,1,0,0,0,0,0,2,3,0,0,0,1,0,0,0,0.000864677907479464,0.00172935581495893,0,0.0012970168612192,0.000432338953739732,0.000432338953739732,0.0194552529182879,0.00562040639861652,0.00345871162991786,0.000864677907479464,0.00172935581495893,0.00518806744487678,0.0012970168612192,0.0012970168612192,0.00259403372243839,0.000864677907479464,0.000864677907479464,0.000864677907479464,0.000432338953739732,0,0,0,0,0,0.000864677907479464,0.0012970168612192,0,0,0,0.000432338953739732,0,0,30,44,9,2,45,15,1,4,3,24,11,0.012970168612192,0.0190229139645482,0.00389105058365759,0.000864677907479464,0.0194552529182879,0.00648508430609598,0.000432338953739732,0.00172935581495893,0.0012970168612192,0.0103761348897536,0.00475572849113705,2313,2031,46,2.29467579155117,0,0.00302637267617812,2313
"2016-09-01","Jamaica",1,0,27,0,17,0,0,76,29,20,4,7,23,4,10,9,1,2,4,3,0,0,0,0,0,1,1,0,0,2,1,0,0,0.000447828034034931,0,0.0120913569189431,0,0.00761307657859382,0,0,0.0340349305866547,0.012987012987013,0.00895656068069861,0.00179131213613972,0.00313479623824451,0.0103000447828034,0.00179131213613972,0.00447828034034931,0.00403045230631438,0.000447828034034931,0.000895656068069861,0.00179131213613972,0.00134348410210479,0,0,0,0,0,0.000447828034034931,0.000447828034034931,0,0,0.000895656068069861,0.000447828034034931,0,0,44,46,18,1,79,19,2,2,3,30,10,0.0197044334975369,0.0206000895656068,0.00806090461262875,0.000447828034034931,0.0353784146887595,0.00850873264666368,0.000895656068069861,0.000895656068069861,0.00134348410210479,0.0134348410210479,0.00447828034034931,2233,1780,9,4.01854672882367,0,0.00223914017017465,2233
"2016-10-01","Jamaica",0,2,21,1,17,0,1,191,10,10,3,7,4,5,9,9,0,0,5,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.000813008130081301,0.00853658536585366,0.00040650406504065,0.00691056910569106,0,0.00040650406504065,0.0776422764227642,0.0040650406504065,0.0040650406504065,0.00121951219512195,0.00284552845528455,0.0016260162601626,0.00203252032520325,0.00365853658536585,0.00365853658536585,0,0,0.00203252032520325,0.00121951219512195,0,0,0,0,0,0,0.00040650406504065,0,0,0,0,0,0,30,33,10,0,69,33,5,1,3,22,14,0.0121951219512195,0.0134146341463415,0.0040650406504065,0,0.0280487804878049,0.0134146341463415,0.00203252032520325,0.00040650406504065,0.00121951219512195,0.00894308943089431,0.00569105691056911,2460,1957,11,1.40331022977442,0,0.00040650406504065,2460
"2016-11-01","Jamaica",2,2,207,21,20,0,1,35,14,14,1,5,13,5,1,5,0,5,10,8,0,0,0,0,0,2,0,0,0,0,5,0,0,0.000841042893187553,0.000841042893187553,0.0870479394449117,0.0088309503784693,0.00841042893187553,0,0.000420521446593776,0.0147182506307822,0.00588730025231287,0.00588730025231287,0.000420521446593776,0.00210260723296888,0.00546677880571909,0.00210260723296888,0.000420521446593776,0.00210260723296888,0,0.00210260723296888,0.00420521446593776,0.00336417157275021,0,0,0,0,0,0.000841042893187553,0,0,0,0,0.00210260723296888,0,0,43,25,25,1,68,25,5,2,2,41,20,0.0180824222035324,0.0105130361648444,0.0105130361648444,0.000420521446593776,0.0285954583683768,0.0105130361648444,0.00210260723296888,0.000841042893187553,0.000841042893187553,0.0172413793103448,0.00841042893187553,2378,1791,9,2.82594920322204,0,0.00294365012615643,2378
"2016-12-01","Jamaica",3,1,50,2,10,2,0,22,15,7,1,7,6,2,6,17,0,0,13,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00133988387673068,0.000446627958910228,0.0223313979455114,0.000893255917820456,0.00446627958910228,0.000893255917820456,0,0.00982581509602501,0.00669941938365342,0.00312639571237159,0.000446627958910228,0.00312639571237159,0.00267976775346137,0.000893255917820456,0.00267976775346137,0.00759267530147387,0,0,0.00580616346583296,0.00267976775346137,0,0,0,0,0,0,0,0,0,0,0,0,0.000446627958910228,50,36,14,1,49,18,2,1,1,42,10,0.0223313979455114,0.0160786065207682,0.00625279142474319,0.000446627958910228,0.0218847699866012,0.0080393032603841,0.000893255917820456,0.000446627958910228,0.000446627958910228,0.0187583742742296,0.00446627958910228,2239,1866,6,2.72381534728031,0,0.000446627958910228,2239
