"date","country","arrest","censor","electionactivity","electionirregularities","cooperate","coup","defamationcase","disaster","legalaction","legalchange","martiallaw","mobilizesecurity","corruption","activism","protest","purge","raid","threaten","violencelethal","violencenonlethal","arms_transfer_security_aid_assistance","bribery_economic_corruption","diaspora_activation","diplomatic_recognition","diplomatic_sanction","diplomatic_statement","diplomatic_visit","economic_aid_assistance","intelligence_counterintelligence","investment","joint_security_force_exercise","media_campaign_intervention","political_process_policy_intervention","professional_cultural_exchange","security_cooperation","security_force_facility_presence","surveillance","tech_transfer_investment","trade_agreement_exchange","trade_financial_sanction","transnational_organization_crime","arrestNorm","censorNorm","electionactivityNorm","electionirregularitiesNorm","cooperateNorm","coupNorm","defamationcaseNorm","disasterNorm","legalactionNorm","legalchangeNorm","martiallawNorm","mobilizesecurityNorm","corruptionNorm","activismNorm","protestNorm","purgeNorm","raidNorm","threatenNorm","violencelethalNorm","violencenonlethalNorm","arms_transfer_security_aid_assistanceNorm","bribery_economic_corruptionNorm","diaspora_activationNorm","diplomatic_recognitionNorm","diplomatic_sanctionNorm","diplomatic_statementNorm","diplomatic_visitNorm","economic_aid_assistanceNorm","intelligence_counterintelligenceNorm","investmentNorm","joint_security_force_exerciseNorm","media_campaign_interventionNorm","political_process_policy_interventionNorm","professional_cultural_exchangeNorm","security_cooperationNorm","security_force_facility_presenceNorm","surveillanceNorm","tech_transfer_investmentNorm","trade_agreement_exchangeNorm","trade_financial_sanctionNorm","transnational_organization_crimeNorm","ncr_arrest","ncr_cooperate","ncr_corruption","ncr_defamationcase","ncr_legalaction","ncr_legalchange","ncr_purge","ncr_raid","ncr_threaten","ncr_violencelethal","ncr_violencenonlethal","ncr_arrestNorm","ncr_cooperateNorm","ncr_corruptionNorm","ncr_defamationcaseNorm","ncr_legalactionNorm","ncr_legalchangeNorm","ncr_purgeNorm","ncr_raidNorm","ncr_threatenNorm","ncr_violencelethalNorm","ncr_violencenonlethalNorm","article_total","cs_999","rai_999","f1","rus_influence","chn_influence","total_articles","rs.n1info.com","insajder.net"
2015-03-01,"Serbia",24,5,10,0,17,2,0,63,29,10,3,1,16,3,25,10,0,2,2,5,0,0,0,0,0,1,0,0,0,1,3,0,0,1,0,0,0,0,0,4,0,0.0141509433962264,0.00294811320754717,0.00589622641509434,0,0.0100235849056604,0.00117924528301887,0,0.0371462264150943,0.0170990566037736,0.00589622641509434,0.0017688679245283,0.000589622641509434,0.00943396226415094,0.0017688679245283,0.0147405660377358,0.00589622641509434,0,0.00117924528301887,0.00117924528301887,0.00294811320754717,0,0,0,0,0,0.000589622641509434,0,0,0,0.000589622641509434,0.0017688679245283,0,0,0.000589622641509434,0,0,0,0,0,0.00235849056603774,0,12,11,3,0,30,10,4,0,1,6,17,0.00707547169811321,0.00648584905660377,0.0017688679245283,0,0.017688679245283,0.00589622641509434,0.00235849056603774,0,0.000589622641509434,0.0035377358490566,0.0100235849056604,1696,1388,1686,10.8012132675386,0.00589622641509434,0.0017688679245283,1696,1,0
2015-04-01,"Serbia",7,3,15,1,9,1,0,26,25,6,3,2,13,5,18,4,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.00443599493029151,0.00190114068441065,0.00950570342205323,0.000633713561470215,0.00570342205323194,0.000633713561470215,0,0.0164765525982256,0.0158428390367554,0.00380228136882129,0.00190114068441065,0.00126742712294043,0.0082382762991128,0.00316856780735108,0.0114068441064639,0.00253485424588086,0,0.00380228136882129,0,0.00633713561470215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000633713561470215,0,0,0,5,11,3,1,33,11,1,0,2,2,12,0.00316856780735108,0.00697084917617237,0.00190114068441065,0.000633713561470215,0.0209125475285171,0.00697084917617237,0.000633713561470215,0,0.00126742712294043,0.00126742712294043,0.00760456273764259,1578,1356,1577,9.97800193700525,0,0.00190114068441065,1578,1,0
2015-05-01,"Serbia",6,2,13,0,15,0,1,16,18,13,2,2,12,5,14,9,1,1,8,6,0,0,0,0,1,0,0,0,0,3,0,0,0,0,1,0,0,1,0,0,0,0.00414364640883978,0.00138121546961326,0.00897790055248619,0,0.0103591160220994,0,0.00069060773480663,0.0110497237569061,0.0124309392265193,0.00897790055248619,0.00138121546961326,0.00138121546961326,0.00828729281767956,0.00345303867403315,0.00966850828729282,0.00621546961325967,0.00069060773480663,0.00069060773480663,0.00552486187845304,0.00414364640883978,0,0,0,0,0.00069060773480663,0,0,0,0,0.00207182320441989,0,0,0,0,0.00069060773480663,0,0,0.00069060773480663,0,0,0,6,5,3,1,20,18,4,0,0,7,5,0.00414364640883978,0.00345303867403315,0.00207182320441989,0.00069060773480663,0.0138121546961326,0.0124309392265193,0.00276243093922652,0,0,0.00483425414364641,0.00345303867403315,1448,1246,1442,10.0323404186055,0.00621546961325967,0.00138121546961326,1448,1,0
2015-06-01,"Serbia",12,0,13,2,17,0,1,12,25,23,0,2,20,1,11,14,1,3,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.00734843845682792,0,0.00796080832823025,0.00122473974280465,0.0104102878138396,0,0.000612369871402327,0.00734843845682792,0.0153092467850582,0.0140845070422535,0,0.00122473974280465,0.0122473974280465,0.000612369871402327,0.0067360685854256,0.00857317819963258,0.000612369871402327,0.00183710961420698,0,0.00122473974280465,0,0,0,0,0,0,0.00122473974280465,0,0,0,0,0,0,0.000612369871402327,0,0,0,0,0,0.000612369871402327,0,11,13,3,0,25,17,4,1,1,3,12,0.0067360685854256,0.00796080832823025,0.00183710961420698,0,0.0153092467850582,0.0104102878138396,0.00244947948560931,0.000612369871402327,0.000612369871402327,0.00183710961420698,0.00734843845682792,1633,1405,1629,9.44782801602651,0.00367421922841396,0.00183710961420698,1633,1,0
2015-07-01,"Serbia",6,2,19,4,7,2,0,30,28,37,6,2,12,10,22,11,1,3,3,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00335570469798658,0.00111856823266219,0.0106263982102908,0.00223713646532438,0.00391498881431767,0.00111856823266219,0,0.0167785234899329,0.0156599552572707,0.0206935123042506,0.00335570469798658,0.00111856823266219,0.00671140939597315,0.00559284116331096,0.0123042505592841,0.00615212527964206,0.000559284116331096,0.00167785234899329,0.00167785234899329,0.00950782997762863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,7,0,25,25,2,2,0,4,15,0.00391498881431767,0.00447427293064877,0.00391498881431767,0,0.0139821029082774,0.0139821029082774,0.00111856823266219,0.00111856823266219,0,0.00223713646532438,0.00838926174496644,1788,1487,1788,10.8318145656294,0.000559284116331096,0.00279642058165548,1788,1,0
2015-08-01,"Serbia",3,0,22,2,33,0,0,16,17,15,5,13,9,9,17,5,0,2,2,16,1,0,0,0,0,0,0,0,0,3,2,0,0,1,0,0,0,0,0,0,0,0.00181818181818182,0,0.0133333333333333,0.00121212121212121,0.02,0,0,0.0096969696969697,0.0103030303030303,0.00909090909090909,0.00303030303030303,0.00787878787878788,0.00545454545454545,0.00545454545454545,0.0103030303030303,0.00303030303030303,0,0.00121212121212121,0.00121212121212121,0.0096969696969697,0.000606060606060606,0,0,0,0,0,0,0,0,0.00181818181818182,0.00121212121212121,0,0,0.000606060606060606,0,0,0,0,0,0,0,14,5,4,0,21,17,0,1,6,1,5,0.00848484848484849,0.00303030303030303,0.00242424242424242,0,0.0127272727272727,0.0103030303030303,0,0.000606060606060606,0.00363636363636364,0.000606060606060606,0.00303030303030303,1650,1398,1643,9.41914976087342,0.00242424242424242,0.00363636363636364,1650,1,0
2015-09-01,"Serbia",17,3,32,0,33,0,0,15,35,35,16,42,15,10,38,13,6,8,0,36,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.00764732343679712,0.00134952766531714,0.0143949617633828,0,0.0148448043184885,0,0,0.0067476383265857,0.0157444894287,0.0157444894287,0.00719748088169141,0.0188933873144399,0.0067476383265857,0.00449842555105713,0.0170940170940171,0.00584795321637427,0.00269905533063428,0.0035987404408457,0,0.0161943319838057,0,0,0,0,0,0,0,0,0,0,0.000899685110211426,0,0,0,0,0,0,0,0,0,0,10,13,6,1,28,26,2,1,2,3,11,0.00449842555105713,0.00584795321637427,0.00269905533063428,0.000449842555105713,0.01259559154296,0.0116959064327485,0.000899685110211426,0.000449842555105713,0.000899685110211426,0.00134952766531714,0.00494826810616284,2223,1779,2221,13.7059207226584,0.00224921277552856,0.000449842555105713,2223,1,0
2015-10-01,"Serbia",6,2,21,2,26,1,0,16,27,14,3,10,12,5,30,11,1,2,1,7,1,0,0,0,0,1,1,0,0,3,2,0,0,1,2,1,0,0,1,0,0,0.00338983050847458,0.00112994350282486,0.011864406779661,0.00112994350282486,0.0146892655367232,0.000564971751412429,0,0.00903954802259887,0.0152542372881356,0.00790960451977401,0.00169491525423729,0.00564971751412429,0.00677966101694915,0.00282485875706215,0.0169491525423729,0.00621468926553672,0.000564971751412429,0.00112994350282486,0.000564971751412429,0.00395480225988701,0.000564971751412429,0,0,0,0,0.000564971751412429,0.000564971751412429,0,0,0.00169491525423729,0.00112994350282486,0,0,0.000564971751412429,0.00112994350282486,0.000564971751412429,0,0,0.000564971751412429,0,0,5,15,7,0,33,27,0,1,0,2,6,0.00282485875706215,0.00847457627118644,0.00395480225988701,0,0.0186440677966102,0.0152542372881356,0,0.000564971751412429,0,0.00112994350282486,0.00338983050847458,1770,1491,1757,9.60112894431494,0.00734463276836158,0.00338983050847458,1770,1,0
2015-11-01,"Serbia",10,6,14,0,19,5,0,8,25,17,3,4,13,1,31,6,2,2,3,22,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,1,0,0,0,1,0,0.0060313630880579,0.00361881785283474,0.00844390832328106,0,0.01145958986731,0.00301568154402895,0,0.00482509047044632,0.0150784077201448,0.0102533172496984,0.00180940892641737,0.00241254523522316,0.00784077201447527,0.00060313630880579,0.0186972255729795,0.00361881785283474,0.00120627261761158,0.00120627261761158,0.00180940892641737,0.0132689987937274,0,0,0,0,0,0,0.00120627261761158,0,0,0.00180940892641737,0,0,0,0,0,0.00060313630880579,0,0,0,0.00060313630880579,0,7,6,5,0,21,38,4,0,0,1,10,0.00422195416164053,0.00361881785283474,0.00301568154402895,0,0.0126658624849216,0.02291917973462,0.00241254523522316,0,0,0.00060313630880579,0.0060313630880579,1658,1384,1651,11.9752794005179,0.00180940892641737,0.00301568154402895,1658,1,0
2015-12-01,"Serbia",17,5,29,0,37,2,0,4,53,17,0,2,36,5,24,17,0,3,0,5,0,0,0,0,0,1,4,0,0,1,1,0,0,0,3,0,0,0,0,1,0,0.00943920044419767,0.00277623542476402,0.0161021654636313,0,0.0205441421432537,0.00111049416990561,0,0.00222098833981122,0.0294280955024986,0.00943920044419767,0,0.00111049416990561,0.0199888950583009,0.00277623542476402,0.0133259300388673,0.00943920044419767,0,0.00166574125485841,0,0.00277623542476402,0,0,0,0,0,0.000555247084952804,0.00222098833981122,0,0,0.000555247084952804,0.000555247084952804,0,0,0,0.00166574125485841,0,0,0,0,0.000555247084952804,0,6,8,5,1,28,36,1,1,1,0,6,0.00333148250971682,0.00444197667962243,0.00277623542476402,0.000555247084952804,0.0155469183786785,0.0199888950583009,0.000555247084952804,0.000555247084952804,0.000555247084952804,0,0.00333148250971682,1801,1487,1790,11.8332063565673,0.00943920044419767,0,1801,1,0
2016-01-01,"Serbia",3,3,62,4,20,2,1,9,36,10,4,1,10,5,42,10,3,3,1,7,2,0,0,0,0,1,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0.00190839694656489,0.00190839694656489,0.039440203562341,0.00254452926208651,0.0127226463104326,0.00127226463104326,0.000636132315521629,0.00572519083969466,0.0229007633587786,0.00636132315521628,0.00254452926208651,0.000636132315521629,0.00636132315521628,0.00318066157760814,0.0267175572519084,0.00636132315521628,0.00190839694656489,0.00190839694656489,0.000636132315521629,0.0044529262086514,0.00127226463104326,0,0,0,0,0.000636132315521629,0,0,0,0.00127226463104326,0.000636132315521629,0,0,0.000636132315521629,0,0,0,0,0,0,0,6,14,3,0,14,23,4,2,2,5,4,0.00381679389312977,0.0089058524173028,0.00190839694656489,0,0.0089058524173028,0.0146310432569975,0.00254452926208651,0.00127226463104326,0.00127226463104326,0.00318066157760814,0.00254452926208651,1572,1268,1565,10.9525383388005,0.0044529262086514,0.000636132315521629,1572,1,1
2016-02-01,"Serbia",6,2,49,5,12,1,0,8,15,31,1,11,11,4,43,14,0,2,10,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0.00373134328358209,0.00124378109452736,0.0304726368159204,0.00310945273631841,0.00746268656716418,0.000621890547263682,0,0.00497512437810945,0.00932835820895522,0.0192786069651741,0.000621890547263682,0.0068407960199005,0.0068407960199005,0.00248756218905473,0.0267412935323383,0.00870646766169154,0,0.00124378109452736,0.00621890547263682,0.00310945273631841,0,0,0,0,0.000621890547263682,0,0,0,0,0.000621890547263682,0,0,0,0,0.000621890547263682,0,0,0,0,0.000621890547263682,0,6,9,3,0,12,15,0,0,1,2,13,0.00373134328358209,0.00559701492537313,0.00186567164179104,0,0.00746268656716418,0.00932835820895522,0,0,0.000621890547263682,0.00124378109452736,0.00808457711442786,1608,1324,1604,10.1718148441158,0.00248756218905473,0.00124378109452736,1608,1,1
2016-03-01,"Serbia",8,5,89,8,20,0,1,61,79,8,16,7,14,7,34,6,2,6,5,17,0,0,0,0,0,0,1,0,0,3,0,0,0,1,1,0,0,1,1,1,0,0.00417972831765935,0.0026123301985371,0.0464994775339603,0.00417972831765935,0.0104493207941484,0,0.000522466039707419,0.0318704284221526,0.0412748171368861,0.00417972831765935,0.00835945663531871,0.00365726227795193,0.00731452455590387,0.00365726227795193,0.0177638453500522,0.00313479623824451,0.00104493207941484,0.00313479623824451,0.0026123301985371,0.00888192267502612,0,0,0,0,0,0,0.000522466039707419,0,0,0.00156739811912226,0,0,0,0.000522466039707419,0.000522466039707419,0,0,0.000522466039707419,0.000522466039707419,0.000522466039707419,0,16,9,4,0,18,8,4,0,2,5,12,0.00835945663531871,0.00470219435736677,0.00208986415882968,0,0.00940438871473354,0.00417972831765935,0.00208986415882968,0,0.00104493207941484,0.0026123301985371,0.00626959247648903,1914,1461,1905,12.3728089815717,0.00470219435736677,0.00208986415882968,1914,1,1
2016-04-01,"Serbia",14,7,175,29,15,1,0,7,36,8,3,1,19,3,20,5,1,6,3,8,0,0,0,0,0,0,0,0,0,5,0,0,2,0,0,0,0,2,0,0,0,0.00745871070857752,0.00372935535428876,0.093233883857219,0.0154501864677677,0.0079914757591902,0.00053276505061268,0,0.00372935535428876,0.0191795418220565,0.00426212040490144,0.00159829515183804,0.00053276505061268,0.0101225359616409,0.00159829515183804,0.0106553010122536,0.0026638252530634,0.00053276505061268,0.00319659030367608,0.00159829515183804,0.00426212040490144,0,0,0,0,0,0,0,0,0,0.0026638252530634,0,0,0.00106553010122536,0,0,0,0,0.00106553010122536,0,0,0,12,10,4,2,32,9,2,1,1,5,9,0.00639318060735216,0.0053276505061268,0.00213106020245072,0.00106553010122536,0.0170484816196058,0.00479488545551412,0.00106553010122536,0.00053276505061268,0.00053276505061268,0.0026638252530634,0.00479488545551412,1877,1446,1868,10.932525249602,0.00213106020245072,0.00426212040490144,1877,1,1
2016-05-01,"Serbia",3,2,73,13,29,0,0,4,33,9,1,3,20,3,45,14,0,5,2,6,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,1,0,1,0,0.00172910662824207,0.00115273775216138,0.0420749279538905,0.00749279538904899,0.0167146974063401,0,0,0.00230547550432277,0.0190201729106628,0.00518731988472622,0.000576368876080692,0.00172910662824207,0.0115273775216138,0.00172910662824207,0.0259365994236311,0.00806916426512968,0,0.00288184438040346,0.00115273775216138,0.00345821325648415,0,0.000576368876080692,0,0,0,0,0,0,0,0.00115273775216138,0,0,0,0,0.000576368876080692,0,0,0.000576368876080692,0,0.000576368876080692,0,10,10,8,0,29,7,9,0,1,4,14,0.00576368876080692,0.00576368876080692,0.00461095100864553,0,0.0167146974063401,0.00403458213256484,0.00518731988472622,0,0.000576368876080692,0.00230547550432277,0.00806916426512968,1735,1392,1729,9.59819456937606,0.00230547550432277,0.00345821325648415,1735,1,1
2016-06-01,"Serbia",2,1,21,1,29,0,1,10,29,7,2,2,7,5,42,11,0,1,0,3,1,0,0,0,0,0,4,0,0,4,0,0,0,1,1,1,0,0,1,0,0,0.00144613159797542,0.000723065798987708,0.0151843817787419,0.000723065798987708,0.0209689081706435,0,0.000723065798987708,0.00723065798987708,0.0209689081706435,0.00506146059291396,0.00144613159797542,0.00144613159797542,0.00506146059291396,0.00361532899493854,0.0303687635574837,0.00795372378886479,0,0.000723065798987708,0,0.00216919739696312,0.000723065798987708,0,0,0,0,0,0.00289226319595083,0,0,0.00289226319595083,0,0,0,0.000723065798987708,0.000723065798987708,0.000723065798987708,0,0,0.000723065798987708,0,0,4,6,3,0,16,3,3,2,1,1,6,0.00289226319595083,0.00433839479392625,0.00216919739696312,0,0.0115690527838033,0.00216919739696312,0.00216919739696312,0.00144613159797542,0.000723065798987708,0.000723065798987708,0.00433839479392625,1383,1171,1370,8.94138439955745,0.00289226319595083,0.00867678958785249,1383,1,1
2016-07-01,"Serbia",6,6,13,0,17,7,1,8,32,14,4,6,9,4,30,14,0,3,7,21,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,0,0,0,0,1,0,0.00343053173241852,0.00343053173241852,0.00743281875357347,0,0.00971983990851915,0.00400228702115495,0.000571755288736421,0.00457404230989137,0.0182961692395655,0.00800457404230989,0.00228702115494568,0.00343053173241852,0.00514579759862779,0.00228702115494568,0.0171526586620926,0.00800457404230989,0,0.00171526586620926,0.00400228702115495,0.0120068610634648,0,0,0,0,0,0,0.000571755288736421,0,0,0.000571755288736421,0,0,0,0,0.00114351057747284,0,0,0,0,0.000571755288736421,0,14,5,5,0,26,9,2,0,1,9,16,0.00800457404230989,0.0028587764436821,0.0028587764436821,0,0.0148656375071469,0.00514579759862779,0.00114351057747284,0,0.000571755288736421,0.00514579759862779,0.00914808461978273,1749,1473,1744,11.7709069819466,0.00228702115494568,0.000571755288736421,1749,1,1
2016-08-01,"Serbia",7,5,32,1,24,1,0,19,26,7,3,2,13,3,27,6,0,5,7,17,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0.004,0.00285714285714286,0.0182857142857143,0.000571428571428571,0.0137142857142857,0.000571428571428571,0,0.0108571428571429,0.0148571428571429,0.004,0.00171428571428571,0.00114285714285714,0.00742857142857143,0.00171428571428571,0.0154285714285714,0.00342857142857143,0,0.00285714285714286,0.004,0.00971428571428571,0,0,0,0,0,0,0,0,0,0,0.00114285714285714,0,0,0,0.000571428571428571,0.000571428571428571,0,0,0,0,0,23,9,1,0,12,11,3,0,2,11,21,0.0131428571428571,0.00514285714285714,0.000571428571428571,0,0.00685714285714286,0.00628571428571429,0.00171428571428571,0,0.00114285714285714,0.00628571428571429,0.012,1750,1458,1746,10.4838863543512,0.00228571428571429,0,1750,1,1
2016-09-01,"Serbia",15,6,71,6,30,1,1,17,38,7,4,3,14,5,29,8,0,14,1,2,0,0,0,0,1,0,0,0,0,2,0,0,1,1,0,0,1,0,0,0,0,0.00782064650677789,0.00312825860271116,0.0370177267987487,0.00312825860271116,0.0156412930135558,0.000521376433785193,0.000521376433785193,0.00886339937434828,0.0198123044838373,0.00364963503649635,0.00208550573514077,0.00156412930135558,0.0072992700729927,0.00260688216892596,0.0151199165797706,0.00417101147028154,0,0.0072992700729927,0.000521376433785193,0.00104275286757039,0,0,0,0,0.000521376433785193,0,0,0,0,0.00104275286757039,0,0,0.000521376433785193,0.000521376433785193,0,0,0.000521376433785193,0,0,0,0,30,19,9,1,36,20,1,1,6,2,10,0.0156412930135558,0.00990615224191867,0.00469238790406674,0.000521376433785193,0.0187695516162669,0.0104275286757039,0.000521376433785193,0.000521376433785193,0.00312825860271116,0.00104275286757039,0.00521376433785193,1918,1529,1912,11.0445634023106,0.00364963503649635,0.00104275286757039,1918,1,1
2016-10-01,"Serbia",19,2,45,2,38,3,2,19,46,24,0,6,17,3,48,18,0,6,3,6,1,0,0,0,10,0,0,0,1,3,3,0,0,0,2,0,0,0,0,1,0,0.0087962962962963,0.000925925925925926,0.0208333333333333,0.000925925925925926,0.0175925925925926,0.00138888888888889,0.000925925925925926,0.0087962962962963,0.0212962962962963,0.0111111111111111,0,0.00277777777777778,0.00787037037037037,0.00138888888888889,0.0222222222222222,0.00833333333333333,0,0.00277777777777778,0.00138888888888889,0.00277777777777778,0.000462962962962963,0,0,0,0.00462962962962963,0,0,0,0.000462962962962963,0.00138888888888889,0.00138888888888889,0,0,0,0.000925925925925926,0,0,0,0,0.000462962962962963,0,26,17,4,0,40,18,5,4,2,10,15,0.012037037037037,0.00787037037037037,0.00185185185185185,0,0.0185185185185185,0.00833333333333333,0.00231481481481481,0.00185185185185185,0.000925925925925926,0.00462962962962963,0.00694444444444444,2160,1728,2139,10.6332362479748,0.00925925925925926,0.00277777777777778,2160,1,1
2016-11-01,"Serbia",15,5,40,2,28,8,3,25,42,17,1,4,16,4,55,7,2,9,1,7,0,0,0,0,4,1,1,0,0,2,2,0,0,0,0,0,0,0,0,1,0,0.00740375123395854,0.00246791707798618,0.0197433366238894,0.000987166831194472,0.0138203356367226,0.00394866732477789,0.00148075024679171,0.0123395853899309,0.0207305034550839,0.00839091806515301,0.000493583415597236,0.00197433366238894,0.00789733464955577,0.00197433366238894,0.027147087857848,0.00345508390918065,0.000987166831194472,0.00444225074037512,0.000493583415597236,0.00345508390918065,0,0,0,0,0.00197433366238894,0.000493583415597236,0.000493583415597236,0,0,0.000987166831194472,0.000987166831194472,0,0,0,0,0,0,0,0,0.000493583415597236,0,17,16,11,1,31,16,2,0,1,10,11,0.00839091806515301,0.00789733464955577,0.0054294175715696,0.000493583415597236,0.0153010858835143,0.00789733464955577,0.000987166831194472,0,0.000493583415597236,0.00493583415597236,0.0054294175715696,2026,1644,2015,12.2493120978386,0.00592300098716683,0.00197433366238894,2026,1,1
2016-12-01,"Serbia",11,4,87,5,21,2,6,21,63,15,1,5,27,7,26,14,1,6,3,4,3,0,0,0,0,1,1,2,0,0,0,0,0,1,2,0,1,0,0,0,0,0.00497737556561086,0.00180995475113122,0.0393665158371041,0.00226244343891403,0.00950226244343891,0.000904977375565611,0.00271493212669683,0.00950226244343891,0.0285067873303167,0.00678733031674208,0.000452488687782805,0.00226244343891403,0.0122171945701357,0.00316742081447964,0.0117647058823529,0.00633484162895928,0.000452488687782805,0.00271493212669683,0.00135746606334842,0.00180995475113122,0.00135746606334842,0,0,0,0,0.000452488687782805,0.000452488687782805,0.000904977375565611,0,0,0,0,0,0.000452488687782805,0.000904977375565611,0,0.000452488687782805,0,0,0,0,16,9,2,3,33,36,1,0,0,7,7,0.00723981900452489,0.00407239819004525,0.000904977375565611,0.00135746606334842,0.0149321266968326,0.016289592760181,0.000452488687782805,0,0,0.00316742081447964,0.00316742081447964,2210,1793,2199,11.5006152193899,0.00633484162895928,0.00271493212669683,2210,1,1
2017-01-01,"Serbia",46,4,45,1,36,1,1,41,70,13,5,10,13,7,27,11,2,9,2,17,0,0,0,0,1,0,0,0,0,4,0,0,0,1,0,0,2,0,0,0,0,0.021286441462286,0.001850994909764,0.020823692734845,0.000462748727441,0.016658954187876,0.000462748727441,0.000462748727441,0.018972697825081,0.03239241092087,0.00601573345673299,0.002313743637205,0.00462748727441,0.00601573345673299,0.003239241092087,0.012494215640907,0.00509023600185099,0.000925497454881999,0.004164738546969,0.000925497454881999,0.00786672836649699,0,0,0,0,0.000462748727441,0,0,0,0,0.001850994909764,0,0,0,0.000462748727441,0,0,0.000925497454881999,0,0,0,0,13,10,3,1,29,12,2,2,2,6,13,0.00601573345673299,0.00462748727441,0.001388246182323,0.000462748727441,0.013419713095789,0.00555298472929199,0.000925497454881999,0.000925497454881999,0.000925497454881999,0.002776492364646,0.00601573345673299,2161,1717,2153,13.3473964031307,0.001850994909764,0.002313743637205,2161,1,1
2017-02-01,"Serbia",6,9,114,5,33,2,2,15,63,14,2,2,28,5,55,24,1,2,6,13,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,2,0,0.00258955545964609,0.00388433318946914,0.0492015537332758,0.00215796288303841,0.0142425550280535,0.000863185153215365,0.000863185153215365,0.00647388864911524,0.027190332326284,0.00604229607250755,0.000863185153215365,0.000863185153215365,0.0120845921450151,0.00215796288303841,0.0237375917134225,0.0103582218385844,0.000431592576607682,0.000863185153215365,0.00258955545964609,0.00561070349589987,0,0,0,0,0,0,0,0,0,0.00172637030643073,0,0,0,0,0.000431592576607682,0,0,0,0,0.000863185153215365,0,14,21,10,1,42,17,5,0,2,8,12,0.00604229607250755,0.00906344410876133,0.00431592576607682,0.000431592576607682,0.0181268882175227,0.0073370738023306,0.00215796288303841,0,0.000863185153215365,0.00345274061286146,0.00517911091929219,2317,1810,2310,11.4556567623282,0.00215796288303841,0.00172637030643073,2317,1,1
2017-03-01,"Serbia",15,8,272,20,29,3,5,23,72,33,2,2,35,15,63,19,2,9,1,20,1,0,0,1,0,0,2,0,0,3,0,0,1,2,0,0,1,0,0,0,0,0.00488599348534202,0.00260586319218241,0.088599348534202,0.00651465798045603,0.00944625407166124,0.000977198697068404,0.00162866449511401,0.00749185667752443,0.0234527687296417,0.0107491856677524,0.000651465798045603,0.000651465798045603,0.011400651465798,0.00488599348534202,0.0205211726384365,0.00618892508143322,0.000651465798045603,0.00293159609120521,0.000325732899022801,0.00651465798045603,0.000325732899022801,0,0,0.000325732899022801,0,0,0.000651465798045603,0,0,0.000977198697068404,0,0,0.000325732899022801,0.000651465798045603,0,0,0.000325732899022801,0,0,0,0,20,15,8,0,28,13,3,0,3,7,21,0.00651465798045603,0.00488599348534202,0.00260586319218241,0,0.00912052117263844,0.00423452768729642,0.000977198697068404,0,0.000977198697068404,0.00228013029315961,0.00684039087947883,3070,2341,3059,12.0546970496564,0.00358306188925081,0.00162866449511401,3070,1,1
2017-04-01,"Serbia",15,4,216,45,19,2,1,15,68,10,5,1,35,8,260,29,1,11,2,25,0,0,0,0,0,3,0,0,0,2,0,0,0,1,1,0,0,0,0,2,0,0.00590086546026751,0.001573564122738,0.0849724626278521,0.0177025963808025,0.00747442958300551,0.000786782061369001,0.0003933910306845,0.00590086546026751,0.026750590086546,0.003933910306845,0.0019669551534225,0.0003933910306845,0.0137686860739575,0.003147128245476,0.10228166797797,0.0114083398898505,0.0003933910306845,0.0043273013375295,0.000786782061369001,0.00983477576711251,0,0,0,0,0,0.0011801730920535,0,0,0,0.000786782061369001,0,0,0,0.0003933910306845,0.0003933910306845,0,0,0,0,0.000786782061369001,0,27,15,13,0,31,12,4,3,7,4,13,0.0106215578284815,0.00590086546026751,0.00511408339889851,0,0.0121951219512195,0.004720692368214,0.001573564122738,0.0011801730920535,0.0027537372147915,0.001573564122738,0.00511408339889851,2542,1678,2533,13.2386130479566,0.002360346184107,0.0011801730920535,2542,1,1
