"date","country","arrest","censor","electionactivity","electionirregularities","cooperate","coup","defamationcase","disaster","legalaction","legalchange","martiallaw","mobilizesecurity","corruption","activism","protest","purge","raid","threaten","violencelethal","violencenonlethal","arms_transfer_security_aid_assistance","bribery_economic_corruption","diplomatic_recognition","diplomatic_sanction","diplomatic_statement","diplomatic_visit","economic_aid_assistance","investment","media_campaign_intervention","professional_cultural_exchange","security_cooperation","security_force_facility_presence","tech_transfer_investment","trade_agreement_exchange","trade_financial_sanction","transnational_organization_crime","arrestNorm","censorNorm","electionactivityNorm","electionirregularitiesNorm","cooperateNorm","coupNorm","defamationcaseNorm","disasterNorm","legalactionNorm","legalchangeNorm","martiallawNorm","mobilizesecurityNorm","corruptionNorm","activismNorm","protestNorm","purgeNorm","raidNorm","threatenNorm","violencelethalNorm","violencenonlethalNorm","arms_transfer_security_aid_assistanceNorm","bribery_economic_corruptionNorm","diplomatic_recognitionNorm","diplomatic_sanctionNorm","diplomatic_statementNorm","diplomatic_visitNorm","economic_aid_assistanceNorm","investmentNorm","media_campaign_interventionNorm","professional_cultural_exchangeNorm","security_cooperationNorm","security_force_facility_presenceNorm","tech_transfer_investmentNorm","trade_agreement_exchangeNorm","trade_financial_sanctionNorm","transnational_organization_crimeNorm","ncr_arrest","ncr_cooperate","ncr_corruption","ncr_defamationcase","ncr_legalaction","ncr_legalchange","ncr_purge","ncr_raid","ncr_threaten","ncr_violencelethal","ncr_violencenonlethal","ncr_arrestNorm","ncr_cooperateNorm","ncr_corruptionNorm","ncr_defamationcaseNorm","ncr_legalactionNorm","ncr_legalchangeNorm","ncr_purgeNorm","ncr_raidNorm","ncr_threatenNorm","ncr_violencelethalNorm","ncr_violencenonlethalNorm","article_total","cs_999","rai_999","f1","rus_influence","chn_influence","total_articles","mwebantu.com","diggers.news","openzambia.com","lusakavoice.com","dailynationzambia.com","zambianewsnetwork.com","zambianobserver.com"
"2016-01-01","Zambia",5,1,16,6,15,1,2,10,10,19,0,1,7,0,4,6,0,2,0,5,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0.00904159132007233,0.00180831826401447,0.0289330922242315,0.0108499095840868,0.027124773960217,0.00180831826401447,0.00361663652802893,0.0180831826401447,0.0180831826401447,0.0343580470162749,0,0.00180831826401447,0.0126582278481013,0,0.00723327305605787,0.0108499095840868,0,0.00361663652802893,0,0.00904159132007233,0,0,0,0,0,0.00180831826401447,0,0.00180831826401447,0,0,0,0,0,0,0.00180831826401447,0,7,4,4,2,10,8,1,1,1,1,2,0.0126582278481013,0.00723327305605787,0.00723327305605787,0.00361663652802893,0.0180831826401447,0.0144665461121157,0.00180831826401447,0.00180831826401447,0.00180831826401447,0.00180831826401447,0.00361663652802893,553,415,550,2.88951053096759,0,0.00723327305605787,553,0,0,1,1,0,0,0
"2016-02-01","Zambia",7,2,14,3,11,0,1,8,15,14,0,3,5,0,7,3,1,5,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125223613595707,0.0035778175313059,0.0250447227191413,0.00536672629695885,0.0196779964221825,0,0.00178890876565295,0.0143112701252236,0.0268336314847943,0.0250447227191413,0,0.00536672629695885,0.00894454382826476,0,0.0125223613595707,0.00536672629695885,0.00178890876565295,0.00894454382826476,0,0.00715563506261181,0.00178890876565295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,2,1,15,17,3,0,1,1,3,0.00894454382826476,0.00715563506261181,0.0035778175313059,0.00178890876565295,0.0268336314847943,0.0304114490161002,0.00536672629695885,0,0.00178890876565295,0.00178890876565295,0.00536672629695885,559,411,558,2.84106011237603,0.00178890876565295,0,559,0,0,0,0,0,0,0
"2016-03-01","Zambia",8,1,29,1,12,1,0,9,15,5,0,2,5,3,1,9,1,3,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0132450331125828,0.00165562913907285,0.0480132450331126,0.00165562913907285,0.0198675496688742,0.00165562913907285,0,0.0149006622516556,0.0248344370860927,0.00827814569536424,0,0.0033112582781457,0.00827814569536424,0.00496688741721854,0.00165562913907285,0.0149006622516556,0.00165562913907285,0.00496688741721854,0,0.0115894039735099,0,0,0,0,0.00165562913907285,0,0,0,0,0,0,0,0,0,0,0,6,4,1,1,10,9,2,2,1,2,3,0.00993377483443709,0.00662251655629139,0.00165562913907285,0.00165562913907285,0.0165562913907285,0.0149006622516556,0.0033112582781457,0.0033112582781457,0.00165562913907285,0.0033112582781457,0.00496688741721854,604,458,603,3.0620598353986,0,0.00165562913907285,604,0,0,1,0,0,0,0
"2016-04-01","Zambia",6,0,18,7,11,0,1,10,17,6,2,4,11,0,7,1,0,5,3,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.00986842105263158,0,0.0296052631578947,0.0115131578947368,0.0180921052631579,0,0.00164473684210526,0.0164473684210526,0.0279605263157895,0.00986842105263158,0.00328947368421053,0.00657894736842105,0.0180921052631579,0,0.0115131578947368,0.00164473684210526,0,0.00822368421052632,0.00493421052631579,0.0148026315789474,0,0,0,0,0,0,0,0,0,0.00164473684210526,0,0,0,0,0,0,10,6,2,0,7,11,1,0,4,3,3,0.0164473684210526,0.00986842105263158,0.00328947368421053,0,0.0115131578947368,0.0180921052631579,0.00164473684210526,0,0.00657894736842105,0.00493421052631579,0.00493421052631579,608,457,607,2.66273929905102,0.00164473684210526,0.00164473684210526,608,0,0,0,0,0,0,0
"2016-05-01","Zambia",3,1,46,16,11,0,0,4,8,7,0,0,6,2,1,4,2,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00529100529100529,0.0017636684303351,0.0811287477954145,0.0282186948853616,0.0194003527336861,0,0,0.00705467372134039,0.0141093474426808,0.0123456790123457,0,0,0.0105820105820106,0.00352733686067019,0.0017636684303351,0.00705467372134039,0.00352733686067019,0.00529100529100529,0,0.0105820105820106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,1,0,10,6,0,1,1,3,0,0.0105820105820106,0.0158730158730159,0.0017636684303351,0,0.017636684303351,0.0105820105820106,0,0.0017636684303351,0.0017636684303351,0.00529100529100529,0,567,416,567,2.03630062341722,0,0,567,0,0,0,0,0,0,0
"2016-06-01","Zambia",6,7,33,4,5,0,1,6,16,7,0,1,3,1,3,0,0,6,0,12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0111524163568773,0.0130111524163569,0.0613382899628253,0.00743494423791822,0.00929368029739777,0,0.00185873605947955,0.0111524163568773,0.0297397769516729,0.0130111524163569,0,0.00185873605947955,0.00557620817843866,0.00185873605947955,0.00557620817843866,0,0,0.0111524163568773,0,0.0223048327137546,0,0,0,0,0,0,0,0,0,0.00185873605947955,0,0,0,0,0,0,3,6,2,0,12,3,1,0,0,0,1,0.00557620817843866,0.0111524163568773,0.00371747211895911,0,0.0223048327137546,0.00557620817843866,0.00185873605947955,0,0,0,0.00185873605947955,538,404,537,2.72298471102661,0.00185873605947955,0.00371747211895911,538,0,0,0,0,0,0,0
"2016-07-01","Zambia",7,0,46,8,8,1,0,0,8,5,0,2,8,1,2,1,4,3,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014,0,0.092,0.016,0.016,0.002,0,0,0.016,0.01,0,0.004,0.016,0.002,0.004,0.002,0.008,0.006,0.006,0.014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,3,1,7,2,1,1,0,2,0,0.014,0.006,0.006,0.002,0.014,0.004,0.002,0.002,0,0.004,0,500,367,500,2.9648233533239,0,0,500,0,0,0,0,0,0,0
"2016-08-01","Zambia",7,16,104,26,3,0,1,1,28,2,1,4,8,13,5,8,0,3,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0111642743221691,0.025518341307815,0.165869218500797,0.0414673046251994,0.00478468899521531,0,0.00159489633173844,0.00159489633173844,0.0446570972886762,0.00318979266347687,0.00159489633173844,0.00637958532695375,0.0127591706539075,0.0207336523125997,0.00797448165869218,0.0127591706539075,0,0.00478468899521531,0.00159489633173844,0.0159489633173844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,3,4,0,1,1,1,1,0.00637958532695375,0.00318979266347687,0,0,0.00478468899521531,0.00637958532695375,0,0.00159489633173844,0.00159489633173844,0.00159489633173844,0.00159489633173844,627,378,627,4.3209519640639,0,0,627,0,0,1,0,0,0,0
"2016-09-01","Zambia",2,4,16,14,7,0,0,4,24,8,0,2,11,7,3,8,0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.00353982300884956,0.00707964601769911,0.0283185840707965,0.0247787610619469,0.0123893805309735,0,0,0.00707964601769911,0.0424778761061947,0.0141592920353982,0,0.00353982300884956,0.0194690265486726,0.0123893805309735,0.00530973451327434,0.0141592920353982,0,0.00530973451327434,0.00176991150442478,0,0,0,0,0,0,0,0,0.00176991150442478,0,0,0,0,0,0,0,0,5,12,3,0,10,3,1,0,1,3,1,0.00884955752212389,0.0212389380530973,0.00530973451327434,0,0.0176991150442478,0.00530973451327434,0.00176991150442478,0,0.00176991150442478,0.00530973451327434,0.00176991150442478,565,423,564,3.47817814415607,0,0.00353982300884956,565,0,0,0,0,1,0,0
"2016-10-01","Zambia",7,1,14,6,10,1,0,18,19,15,1,0,15,2,4,7,0,11,2,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.00994318181818182,0.00142045454545455,0.0198863636363636,0.00852272727272727,0.0142045454545455,0.00142045454545455,0,0.0255681818181818,0.0269886363636364,0.0213068181818182,0.00142045454545455,0,0.0213068181818182,0.00284090909090909,0.00568181818181818,0.00994318181818182,0,0.015625,0.00284090909090909,0.00852272727272727,0,0,0,0,0,0,0.00142045454545455,0,0,0,0,0,0,0,0,0,7,10,5,0,12,9,1,1,5,1,5,0.00994318181818182,0.0142045454545455,0.00710227272727273,0,0.0170454545454545,0.0127840909090909,0.00142045454545455,0.00142045454545455,0.00710227272727273,0.00142045454545455,0.00710227272727273,704,526,703,3.56141968967227,0,0.00284090909090909,704,0,1,0,0,1,0,0
"2016-11-01","Zambia",13,6,15,9,11,1,1,7,30,17,0,1,30,8,5,19,0,8,0,3,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0.0174029451137885,0.00803212851405622,0.0200803212851406,0.0120481927710843,0.0147255689424364,0.00133868808567604,0.00133868808567604,0.00937081659973226,0.0401606425702811,0.0227576974564926,0,0.00133868808567604,0.0401606425702811,0.0107095046854083,0.00669344042838019,0.0254350736278447,0,0.0107095046854083,0,0.00401606425702811,0,0,0,0,0,0.00267737617135207,0,0.00535475234270415,0,0,0,0,0,0,0,0,12,22,7,0,14,10,6,2,5,4,2,0.0160642570281124,0.0294511378848728,0.00937081659973226,0,0.0187416331994645,0.0133868808567604,0.00803212851405622,0.00267737617135207,0.00669344042838019,0.00535475234270415,0.00267737617135207,747,515,741,5.7786968658231,0,0.0107095046854083,747,0,1,1,0,1,0,0
"2016-12-01","Zambia",4,3,12,3,8,5,0,17,38,19,0,1,22,5,20,12,0,20,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00398803589232303,0.00299102691924227,0.0119641076769691,0.00299102691924227,0.00797607178464606,0.00498504486540379,0,0.0169491525423729,0.0378863409770688,0.0189431704885344,0,0.000997008973080758,0.0219341974077767,0.00498504486540379,0.0199401794616152,0.0119641076769691,0,0.0199401794616152,0.00299102691924227,0.00199401794616152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,25,15,0,25,16,0,0,8,8,5,0.0169491525423729,0.0249252243270189,0.0149551345962114,0,0.0249252243270189,0.0159521435692921,0,0,0.00797607178464606,0.00797607178464606,0.00498504486540379,1003,722,1003,4.49886677464253,0.000997008973080758,0.00199401794616152,1003,0,1,0,0,1,0,0
"2017-01-01","Zambia",9,1,23,1,16,3,2,29,35,7,0,0,29,10,7,10,0,15,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0.00966702470461869,0.00107411385606874,0.0247046186895811,0.00107411385606874,0.0171858216970999,0.00322234156820623,0.00214822771213749,0.0311493018259936,0.037593984962406,0.0075187969924812,0,0,0.0311493018259936,0.0107411385606874,0.0075187969924812,0.0107411385606874,0,0.0161117078410312,0,0.00214822771213749,0,0,0,0,0,0,0,0.00322234156820623,0,0,0,0,0,0,0,0,12,14,13,2,33,9,7,1,9,6,5,0.0128893662728249,0.0150375939849624,0.0139634801288937,0.00214822771213749,0.0354457572502685,0.00966702470461869,0.0075187969924812,0.00107411385606874,0.00966702470461869,0.00644468313641246,0.00537056928034372,931,663,928,4.96767992808285,0,0.00322234156820623,931,1,1,0,0,1,0,0
"2017-02-01","Zambia",5,3,6,1,18,2,0,39,35,10,1,1,37,2,4,11,0,13,0,10,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.0051440329218107,0.00308641975308642,0.00617283950617284,0.00102880658436214,0.0185185185185185,0.00205761316872428,0,0.0401234567901235,0.0360082304526749,0.0102880658436214,0.00102880658436214,0.00102880658436214,0.0380658436213992,0.00205761316872428,0.00411522633744856,0.0113168724279835,0,0.0133744855967078,0,0.0102880658436214,0,0,0,0,0,0,0,0.00102880658436214,0.00102880658436214,0,0,0,0,0,0,0,10,20,19,0,42,15,4,5,1,6,4,0.0102880658436214,0.0205761316872428,0.0195473251028807,0,0.0432098765432099,0.0154320987654321,0.00411522633744856,0.0051440329218107,0.00102880658436214,0.00617283950617284,0.00411522633744856,972,695,970,3.93378521260499,0,0.0051440329218107,972,1,1,0,0,1,0,0
"2017-03-01","Zambia",7,10,17,11,19,2,0,27,51,15,2,5,32,15,23,10,0,24,2,14,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0.0053680981595092,0.00766871165644172,0.0130368098159509,0.00843558282208589,0.0145705521472393,0.00153374233128834,0,0.0207055214723926,0.0391104294478528,0.0115030674846626,0.00153374233128834,0.00383435582822086,0.0245398773006135,0.0115030674846626,0.0176380368098159,0.00766871165644172,0,0.0184049079754601,0.00153374233128834,0.0107361963190184,0,0,0,0,0,0,0,0.00230061349693252,0,0,0,0,0.000766871165644172,0,0,0,29,24,14,0,35,34,6,4,6,7,1,0.022239263803681,0.0184049079754601,0.0107361963190184,0,0.026840490797546,0.0260736196319018,0.00460122699386503,0.00306748466257669,0.00460122699386503,0.0053680981595092,0.000766871165644172,1304,902,1301,4.1935354289866,0.000766871165644172,0.00306748466257669,1304,1,1,0,0,1,0,0
"2017-04-01","Zambia",24,5,10,4,27,5,5,15,56,7,5,9,21,7,12,18,4,31,3,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0201850294365013,0.00420521446593776,0.00841042893187553,0.00336417157275021,0.0227081581160639,0.00420521446593776,0.00420521446593776,0.0126156433978133,0.0470984020185029,0.00588730025231287,0.00420521446593776,0.00756938603868797,0.0176619007569386,0.00588730025231287,0.0100925147182506,0.0151387720773759,0.00336417157275021,0.0260723296888141,0.00252312867956266,0.0100925147182506,0,0,0,0,0,0,0,0.000841042893187553,0,0,0,0,0,0,0,0,26,20,10,2,31,25,4,5,7,4,10,0.0218671152228764,0.0168208578637511,0.00841042893187553,0.00168208578637511,0.0260723296888141,0.0210260723296888,0.00336417157275021,0.00420521446593776,0.00588730025231287,0.00336417157275021,0.00841042893187553,1189,793,1188,6.25468481401906,0.00168208578637511,0.00672834314550042,1189,1,1,0,0,1,0,0
"2017-05-01","Zambia",12,9,18,3,17,3,3,9,85,16,0,1,26,8,17,8,3,14,2,5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.00948616600790514,0.00711462450592885,0.0142292490118577,0.00237154150197628,0.0134387351778656,0.00237154150197628,0.00237154150197628,0.00711462450592885,0.0671936758893281,0.0126482213438735,0,0.000790513833992095,0.0205533596837945,0.00632411067193676,0.0134387351778656,0.00632411067193676,0.00237154150197628,0.0110671936758893,0.00158102766798419,0.00395256916996047,0,0,0,0,0,0,0,0.00158102766798419,0,0,0,0,0,0,0,0,22,29,17,0,27,19,2,3,13,11,3,0.0173913043478261,0.0229249011857708,0.0134387351778656,0,0.0213438735177866,0.0150197628458498,0.00158102766798419,0.00237154150197628,0.0102766798418972,0.00869565217391304,0.00237154150197628,1265,904,1263,5.25917079428355,0,0.00237154150197628,1265,1,1,1,0,1,0,0
"2017-06-01","Zambia",29,4,9,2,26,8,8,23,88,14,2,1,46,13,17,44,0,22,5,18,0,2,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0.0190039318479685,0.00262123197903014,0.00589777195281782,0.00131061598951507,0.0170380078636959,0.00524246395806029,0.00524246395806029,0.0150720838794233,0.0576671035386632,0.00917431192660551,0.00131061598951507,0.000655307994757536,0.0301441677588467,0.00851900393184797,0.0111402359108781,0.0288335517693316,0,0.0144167758846658,0.00327653997378768,0.0117955439056356,0,0.00131061598951507,0,0.000655307994757536,0,0,0,0.000655307994757536,0,0.00131061598951507,0,0,0,0,0,0,33,23,22,5,47,22,11,1,12,18,13,0.0216251638269987,0.0150720838794233,0.0144167758846658,0.00327653997378768,0.0307994757536042,0.0144167758846658,0.0072083879423329,0.000655307994757536,0.00786369593709043,0.0117955439056356,0.00851900393184797,1526,1012,1520,7.4079726203097,0,0.00393184796854522,1526,1,1,1,0,1,0,0
"2017-07-01","Zambia",11,7,15,4,34,6,3,34,54,15,38,3,30,11,10,17,0,22,0,7,2,0,1,0,0,0,0,2,0,1,0,0,0,0,0,2,0.00832702498107494,0.00529901589704769,0.0113550340651022,0.00302800908402725,0.0257380772142316,0.00454201362604088,0.00227100681302044,0.0257380772142316,0.0408781226343679,0.0113550340651022,0.0287660862982589,0.00227100681302044,0.0227100681302044,0.00832702498107494,0.00757002271006813,0.0128690386071158,0,0.0166540499621499,0,0.00529901589704769,0.00151400454201363,0,0.000757002271006813,0,0,0,0,0.00151400454201363,0,0.000757002271006813,0,0,0,0,0,0.00151400454201363,38,22,19,3,45,5,4,2,8,13,11,0.0287660862982589,0.0166540499621499,0.0143830431491294,0.00227100681302044,0.0340651021953066,0.00378501135503407,0.00302800908402725,0.00151400454201363,0.0060560181680545,0.00984102952308857,0.00832702498107494,1321,880,1313,4.90802500777641,0.00151400454201363,0.00681302043906132,1321,1,1,1,0,1,0,0
"2017-08-01","Zambia",18,13,20,3,34,0,7,29,73,28,0,1,13,8,6,8,2,15,3,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0121786197564276,0.0087956698240866,0.013531799729364,0.0020297699594046,0.0230040595399188,0,0.0047361299052774,0.0196211096075778,0.0493910690121786,0.0189445196211096,0,0.0006765899864682,0.0087956698240866,0.0054127198917456,0.0040595399188092,0.0054127198917456,0.0013531799729364,0.010148849797023,0.0020297699594046,0.0020297699594046,0,0,0,0,0,0,0,0.0006765899864682,0,0,0,0,0,0,0,0,33,29,7,9,58,19,4,3,12,7,11,0.0223274695534506,0.0196211096075778,0.0047361299052774,0.0060893098782138,0.0392422192151556,0.0128552097428958,0.0027063599458728,0.0020297699594046,0.0081190798376184,0.0047361299052774,0.0074424898511502,1478,1035,1477,4.28154743198786,0.0006765899864682,0.0006765899864682,1478,1,1,1,0,1,0,0
"2017-09-01","Zambia",10,3,22,3,31,2,1,17,39,16,3,2,45,13,18,23,0,14,9,11,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0.00749625187406297,0.00224887556221889,0.0164917541229385,0.00224887556221889,0.0232383808095952,0.00149925037481259,0.000749625187406297,0.012743628185907,0.0292353823088456,0.0119940029985007,0.00224887556221889,0.00149925037481259,0.0337331334332834,0.00974512743628186,0.0134932533733133,0.0172413793103448,0,0.0104947526236882,0.00674662668665667,0.00824587706146927,0,0,0,0,0,0,0,0.00224887556221889,0,0.000749625187406297,0,0,0,0,0,0,46,32,14,2,52,17,6,4,4,12,7,0.0344827586206897,0.0239880059970015,0.0104947526236882,0.00149925037481259,0.0389805097451274,0.012743628185907,0.00449775112443778,0.00299850074962519,0.00299850074962519,0.00899550224887556,0.00524737631184408,1334,913,1330,4.41561923279269,0,0.00524737631184408,1334,1,1,1,0,1,0,0
"2017-10-01","Zambia",5,6,11,2,22,1,1,30,35,8,7,3,44,13,12,22,4,14,1,10,0,0,0,0,1,0,1,1,0,2,0,0,0,0,0,0,0.00415973377703827,0.00499168053244592,0.00915141430948419,0.00166389351081531,0.0183028286189684,0.000831946755407654,0.000831946755407654,0.0249584026622296,0.0291181364392679,0.00665557404326123,0.00582362728785358,0.00249584026622296,0.0366056572379368,0.0108153078202995,0.00998336106489185,0.0183028286189684,0.00332778702163062,0.0116472545757072,0.000831946755407654,0.00831946755407654,0,0,0,0,0.000831946755407654,0,0.000831946755407654,0.000831946755407654,0,0.00166389351081531,0,0,0,0,0,0,23,13,6,2,37,12,1,3,6,14,14,0.019134775374376,0.0108153078202995,0.00499168053244592,0.00166389351081531,0.0307820299500832,0.00998336106489185,0.000831946755407654,0.00249584026622296,0.00499168053244592,0.0116472545757072,0.0116472545757072,1202,866,1197,4.39271399755182,0.000831946755407654,0.00499168053244592,1202,1,1,0,0,1,0,0
"2017-11-01","Zambia",14,1,22,4,22,8,1,22,50,8,1,3,42,10,5,14,1,28,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.01329534662868,0.000949667616334283,0.0208926875593542,0.00379867046533713,0.0208926875593542,0.00759734093067426,0.000949667616334283,0.0208926875593542,0.0474833808167142,0.00759734093067426,0.000949667616334283,0.00284900284900285,0.0398860398860399,0.00949667616334283,0.00474833808167141,0.01329534662868,0.000949667616334283,0.0265906932573599,0.00189933523266857,0.00189933523266857,0,0,0,0.000949667616334283,0,0,0,0,0,0,0,0,0,0,0,0,35,12,25,0,46,22,6,0,3,11,8,0.0332383665716999,0.0113960113960114,0.0237416904083571,0,0.043684710351377,0.0208926875593542,0.0056980056980057,0,0.00284900284900285,0.0104463437796771,0.00759734093067426,1053,683,1052,6.47271957494348,0,0.00189933523266857,1053,1,1,0,0,1,0,0
"2017-12-01","Zambia",5,2,16,1,18,2,6,30,41,13,2,7,43,3,13,28,0,13,1,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.00432152117545376,0.0017286084701815,0.013828867761452,0.000864304235090752,0.0155574762316335,0.0017286084701815,0.00518582541054451,0.0259291270527226,0.0354364736387208,0.0112359550561798,0.0017286084701815,0.00605012964563526,0.0371650821089023,0.00259291270527226,0.0112359550561798,0.0242005185825411,0,0.0112359550561798,0.000864304235090752,0.00950734658599827,0,0,0,0,0,0,0,0,0,0,0.000864304235090752,0,0,0,0,0,30,10,21,0,57,18,2,2,9,13,10,0.0259291270527226,0.00864304235090752,0.0181503889369058,0,0.0492653414001729,0.0155574762316335,0.0017286084701815,0.0017286084701815,0.00777873811581677,0.0112359550561798,0.00864304235090752,1157,795,1156,4.84076887588333,0.000864304235090752,0.0017286084701815,1157,1,1,0,0,1,0,0
"2018-01-01","Zambia",11,6,18,3,23,7,2,84,47,17,9,9,69,9,22,52,6,23,2,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.00669914738124239,0.00365408038976857,0.0109622411693057,0.00182704019488429,0.0140073081607795,0.00426309378806334,0.00121802679658952,0.0511571254567601,0.0286236297198538,0.010353227771011,0.00548112058465286,0.00548112058465286,0.0420219244823386,0.00548112058465286,0.0133982947624848,0.0316686967113276,0.00365408038976857,0.0140073081607795,0.00121802679658952,0.00609013398294762,0,0,0,0,0,0,0,0.000609013398294762,0,0,0,0,0,0,0,0,32,28,19,3,60,20,6,10,18,8,9,0.0194884287454324,0.0170523751522534,0.0115712545676005,0.00182704019488429,0.0365408038976857,0.0121802679658952,0.00365408038976857,0.00609013398294762,0.0109622411693057,0.0048721071863581,0.00548112058465286,1642,1080,1641,5.46374453873208,0,0.000609013398294762,1642,1,1,0,0,1,0,0
"2018-02-01","Zambia",9,4,27,8,26,7,4,32,54,24,2,5,49,11,13,33,0,20,2,10,0,0,0,0,0,0,1,3,0,1,0,0,0,0,0,0,0.0059721300597213,0.0026542800265428,0.0179163901791639,0.0053085600530856,0.0172528201725282,0.0046449900464499,0.0026542800265428,0.0212342402123424,0.0358327803583278,0.0159256801592568,0.0013271400132714,0.0033178500331785,0.0325149303251493,0.0072992700729927,0.0086264100862641,0.0218978102189781,0,0.013271400132714,0.0013271400132714,0.006635700066357,0,0,0,0,0,0,0.0006635700066357,0.0019907100199071,0,0.0006635700066357,0,0,0,0,0,0,23,38,12,2,49,29,5,0,11,7,7,0.0152621101526211,0.0252156602521566,0.0079628400796284,0.0013271400132714,0.0325149303251493,0.0192435301924353,0.0033178500331785,0,0.0072992700729927,0.0046449900464499,0.0046449900464499,1507,1044,1502,5.09314476489473,0,0.0046449900464499,1507,1,1,1,0,1,0,0
"2018-03-01","Zambia",16,3,19,5,20,14,0,18,29,24,2,2,36,8,10,32,5,4,2,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.016243654822335,0.00304568527918782,0.0192893401015228,0.0050761421319797,0.0203045685279188,0.0142131979695431,0,0.0182741116751269,0.0294416243654822,0.0243654822335025,0.00203045685279188,0.00203045685279188,0.0365482233502538,0.00812182741116751,0.0101522842639594,0.0324873096446701,0.0050761421319797,0.00406091370558376,0.00203045685279188,0.00406091370558376,0,0,0,0,0,0,0,0.00101522842639594,0,0,0,0,0,0,0,0,20,9,16,0,28,34,2,3,3,5,7,0.0203045685279188,0.00913705583756345,0.016243654822335,0,0.0284263959390863,0.0345177664974619,0.00203045685279188,0.00304568527918782,0.00304568527918782,0.0050761421319797,0.00710659898477157,985,653,984,6.82688530928842,0,0.00203045685279188,985,1,1,1,0,0,0,0
"2018-04-01","Zambia",9,2,28,9,22,14,2,12,30,18,0,3,24,4,8,26,2,11,0,3,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0.010022271714922,0.0022271714922049,0.0311804008908686,0.010022271714922,0.0244988864142539,0.0155902004454343,0.0022271714922049,0.0133630289532294,0.0334075723830735,0.0200445434298441,0,0.00334075723830735,0.0267260579064588,0.0044543429844098,0.0089086859688196,0.0289532293986637,0.0022271714922049,0.0122494432071269,0,0.00334075723830735,0,0,0,0,0,0,0,0.00556792873051225,0,0.00111358574610245,0,0,0,0,0,0,17,8,6,0,16,6,2,1,1,6,1,0.0189309576837416,0.0089086859688196,0.0066815144766147,0,0.0178173719376392,0.0066815144766147,0.0022271714922049,0.00111358574610245,0.00111358574610245,0.0066815144766147,0.00111358574610245,898,635,892,6.53063445916579,0.00111358574610245,0.0089086859688196,898,1,1,1,0,0,0,0
"2018-05-01","Zambia",12,4,27,7,30,3,4,13,40,16,2,1,24,4,6,14,1,9,1,11,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0.0123456790123457,0.00411522633744856,0.0277777777777778,0.00720164609053498,0.0308641975308642,0.00308641975308642,0.00411522633744856,0.0133744855967078,0.0411522633744856,0.0164609053497942,0.00205761316872428,0.00102880658436214,0.0246913580246914,0.00411522633744856,0.00617283950617284,0.01440329218107,0.00102880658436214,0.00925925925925926,0.00102880658436214,0.0113168724279835,0,0,0,0,0,0,0,0.00205761316872428,0,0,0.00102880658436214,0,0,0,0,0,25,11,22,0,25,15,3,1,0,6,4,0.0257201646090535,0.0113168724279835,0.0226337448559671,0,0.0257201646090535,0.0154320987654321,0.00308641975308642,0.00102880658436214,0,0.00617283950617284,0.00411522633744856,972,675,969,4.97009610836927,0.00102880658436214,0.00205761316872428,972,1,1,1,0,0,0,0
