"date","country","arrest","censor","electionactivity","electionirregularities","cooperate","coup","defamationcase","disaster","legalaction","legalchange","martiallaw","mobilizesecurity","corruption","activism","protest","purge","raid","threaten","violencelethal","violencenonlethal","bribery_economic_corruption","diplomatic_recognition","diplomatic_sanction","diplomatic_statement","diplomatic_visit","investment","media_campaign_intervention","political_process_policy_intervention","professional_cultural_exchange","security_cooperation","security_force_facility_presence","surveillance","tech_transfer_investment","trade_financial_sanction","arrestNorm","censorNorm","electionactivityNorm","electionirregularitiesNorm","cooperateNorm","coupNorm","defamationcaseNorm","disasterNorm","legalactionNorm","legalchangeNorm","martiallawNorm","mobilizesecurityNorm","corruptionNorm","activismNorm","protestNorm","purgeNorm","raidNorm","threatenNorm","violencelethalNorm","violencenonlethalNorm","bribery_economic_corruptionNorm","diplomatic_recognitionNorm","diplomatic_sanctionNorm","diplomatic_statementNorm","diplomatic_visitNorm","investmentNorm","media_campaign_interventionNorm","political_process_policy_interventionNorm","professional_cultural_exchangeNorm","security_cooperationNorm","security_force_facility_presenceNorm","surveillanceNorm","tech_transfer_investmentNorm","trade_financial_sanctionNorm","ncr_arrest","ncr_cooperate","ncr_corruption","ncr_defamationcase","ncr_legalaction","ncr_legalchange","ncr_purge","ncr_raid","ncr_threaten","ncr_violencelethal","ncr_violencenonlethal","ncr_arrestNorm","ncr_cooperateNorm","ncr_corruptionNorm","ncr_defamationcaseNorm","ncr_legalactionNorm","ncr_legalchangeNorm","ncr_purgeNorm","ncr_raidNorm","ncr_threatenNorm","ncr_violencelethalNorm","ncr_violencenonlethalNorm","article_total","cs_999","rai_999","f1","rus_influence","chn_influence","total_articles","lahora.gt"
"2018-01-01","Guatemala",42,0,47,3,8,1,0,51,101,25,2,4,84,1,6,22,1,2,5,12,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0.0224,0,0.0250666666666667,0.0016,0.00426666666666667,0.000533333333333333,0,0.0272,0.0538666666666667,0.0133333333333333,0.00106666666666667,0.00213333333333333,0.0448,0.000533333333333333,0.0032,0.0117333333333333,0.000533333333333333,0.00106666666666667,0.00266666666666667,0.0064,0,0,0,0,0,0,0,0.000533333333333333,0,0,0,0.00106666666666667,0,0,51,7,10,0,30,9,12,5,1,12,15,0.0272,0.00373333333333333,0.00533333333333333,0,0.016,0.0048,0.0064,0.00266666666666667,0.000533333333333333,0.0064,0.008,1875,1385,8,7.50281059810182,0.00106666666666667,0.000533333333333333,1875,1
"2018-02-01","Guatemala",66,0,24,2,16,0,0,35,112,22,1,2,98,2,7,15,2,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0385964912280702,0,0.0140350877192982,0.00116959064327485,0.00935672514619883,0,0,0.0204678362573099,0.0654970760233918,0.0128654970760234,0.000584795321637427,0.00116959064327485,0.0573099415204678,0.00116959064327485,0.00409356725146199,0.0087719298245614,0.00116959064327485,0.00350877192982456,0.00350877192982456,0.00350877192982456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,10,15,0,44,18,2,8,2,12,17,0.0309941520467836,0.00584795321637427,0.0087719298245614,0,0.0257309941520468,0.0105263157894737,0.00116959064327485,0.00467836257309942,0.00116959064327485,0.00701754385964912,0.00994152046783626,1710,1201,7,9.34997439069949,0,0,1710,1
"2018-03-01","Guatemala",17,1,17,4,13,3,0,20,87,28,0,9,36,4,15,9,2,3,4,8,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0.0112806901128069,0.0006635700066357,0.0112806901128069,0.0026542800265428,0.0086264100862641,0.0019907100199071,0,0.013271400132714,0.0577305905773059,0.0185799601857996,0,0.0059721300597213,0.0238885202388852,0.0026542800265428,0.0099535500995355,0.0059721300597213,0.0013271400132714,0.0019907100199071,0.0026542800265428,0.0053085600530856,0,0.0006635700066357,0.0006635700066357,0,0,0,0,0,0.0006635700066357,0,0,0,0,0,31,5,10,0,32,19,2,2,1,8,17,0.0205706702057067,0.0033178500331785,0.006635700066357,0,0.0212342402123424,0.0126078301260783,0.0013271400132714,0.0013271400132714,0.0006635700066357,0.0053085600530856,0.0112806901128069,1507,1141,5,6.49444738879532,0.0019907100199071,0,1507,1
"2018-04-01","Guatemala",21,2,45,5,10,1,0,22,94,30,1,9,55,1,19,18,6,5,8,5,0,1,0,0,1,0,1,0,2,1,0,0,1,1,0.0124186871673566,0.00118273211117682,0.0266114725014784,0.00295683027794205,0.00591366055588409,0.000591366055588409,0,0.013010053222945,0.0555884092253105,0.0177409816676523,0.000591366055588409,0.00532229450029568,0.0325251330573625,0.000591366055588409,0.0112359550561798,0.0106445890005914,0.00354819633353046,0.00295683027794205,0.00473092844470727,0.00295683027794205,0,0.000591366055588409,0,0,0.000591366055588409,0,0.000591366055588409,0,0.00118273211117682,0.000591366055588409,0,0,0.000591366055588409,0.000591366055588409,27,10,18,0,43,12,5,5,0,8,13,0.015966883500887,0.00591366055588409,0.0106445890005914,0,0.0254287403903016,0.00709639266706091,0.00295683027794205,0.00295683027794205,0,0.00473092844470727,0.00768775872264932,1691,1254,11,7.5265986738075,0.00295683027794205,0.00177409816676523,1691,1
"2018-05-01","Guatemala",13,0,13,4,14,0,0,35,90,25,0,2,51,1,28,27,1,5,19,11,1,3,1,0,0,0,0,1,0,0,0,0,0,0,0.00763358778625954,0,0.00763358778625954,0.00234879624192601,0.00822078684674104,0,0,0.0205519671168526,0.0528479154433353,0.0146799765120376,0,0.00117439812096301,0.0299471520845567,0.000587199060481503,0.0164415736934821,0.0158543746330006,0.000587199060481503,0.00293599530240752,0.0111567821491486,0.00645918966529654,0.000587199060481503,0.00176159718144451,0.000587199060481503,0,0,0,0,0.000587199060481503,0,0,0,0,0,0,19,5,5,0,48,15,3,4,1,12,19,0.0111567821491486,0.00293599530240752,0.00293599530240752,0,0.0281855549031122,0.00880798590722255,0.00176159718144451,0.00234879624192601,0.000587199060481503,0.00704638872577804,0.0111567821491486,1703,1275,16,6.59360643149488,0.00352319436288902,0,1703,1
"2018-06-01","Guatemala",5,1,10,6,17,1,0,472,74,22,8,2,25,9,17,11,3,2,10,8,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.00246305418719212,0.000492610837438424,0.00492610837438424,0.00295566502463054,0.0083743842364532,0.000492610837438424,0,0.232512315270936,0.0364532019704433,0.0108374384236453,0.00394088669950739,0.000985221674876847,0.0123152709359606,0.00443349753694581,0.0083743842364532,0.00541871921182266,0.00147783251231527,0.000985221674876847,0.00492610837438424,0.00394088669950739,0,0,0,0,0,0,0,0.000492610837438424,0.000492610837438424,0,0,0,0,0,35,6,9,0,28,9,2,2,0,10,8,0.0172413793103448,0.00295566502463054,0.00443349753694581,0,0.0137931034482759,0.00443349753694581,0.000985221674876847,0.000985221674876847,0,0.00492610837438424,0.00394088669950739,2030,1247,6,3.64749506182173,0.00147783251231527,0,2030,1
"2018-07-01","Guatemala",9,0,34,3,9,0,0,60,70,12,4,3,28,9,10,10,2,0,6,5,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0.00568540745420088,0,0.0214782059380922,0.00189513581806696,0.00568540745420088,0,0,0.0379027163613392,0.0442198357548958,0.00758054327226785,0.00252684775742262,0.00189513581806696,0.0176879343019583,0.00568540745420088,0.00631711939355654,0.00631711939355654,0.00126342387871131,0,0.00379027163613392,0.00315855969677827,0,0,0,0,0,0,0,0.000631711939355654,0.000631711939355654,0,0,0,0,0.000631711939355654,18,9,5,0,24,8,3,6,0,9,15,0.0113708149084018,0.00568540745420088,0.00315855969677827,0,0.0151610865445357,0.00505369551484523,0.00189513581806696,0.00379027163613392,0,0.00568540745420088,0.00947567909033481,1583,1232,7,4.24398608970896,0.00126342387871131,0.000631711939355654,1583,1
"2018-08-01","Guatemala",23,2,20,3,10,2,0,33,98,23,0,6,50,8,21,10,10,3,4,14,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0121372031662269,0.00105540897097625,0.0105540897097625,0.00158311345646438,0.00527704485488127,0.00105540897097625,0,0.0174142480211082,0.0517150395778364,0.0121372031662269,0,0.00316622691292876,0.0263852242744063,0.00422163588390501,0.0110817941952507,0.00527704485488127,0.00527704485488127,0.00158311345646438,0.00211081794195251,0.00738786279683377,0,0,0,0.000527704485488127,0,0,0,0,0,0,0,0,0,0.000527704485488127,32,7,7,0,33,15,2,4,3,15,20,0.0168865435356201,0.00369393139841689,0.00369393139841689,0,0.0174142480211082,0.0079155672823219,0.00105540897097625,0.00211081794195251,0.00158311345646438,0.0079155672823219,0.0105540897097625,1895,1463,2,6.31830502674618,0.000527704485488127,0.000527704485488127,1895,1
"2018-09-01","Guatemala",11,4,24,2,28,6,0,26,150,45,1,10,95,8,71,21,1,7,10,6,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0.00502053856686445,0.00182565038795071,0.0109539023277042,0.000912825193975354,0.012779552715655,0.00273847558192606,0,0.0118667275216796,0.0684618895481515,0.0205385668644455,0.000456412596987677,0.00456412596987677,0.0433591967138293,0.00365130077590141,0.0324052943861251,0.00958466453674121,0.000456412596987677,0.00319488817891374,0.00456412596987677,0.00273847558192606,0,0.000912825193975354,0,0,0,0,0,0,0.000912825193975354,0,0,0,0,0,29,16,7,1,28,17,1,5,4,10,11,0.0132359653126426,0.00730260155180283,0.00319488817891374,0.000456412596987677,0.012779552715655,0.00775901414879051,0.000456412596987677,0.00228206298493838,0.00182565038795071,0.00456412596987677,0.00502053856686445,2191,1618,5,7.89490468535675,0.00136923779096303,0.000456412596987677,2191,1
"2018-10-01","Guatemala",22,2,30,3,14,1,0,70,110,36,1,13,51,8,24,18,4,37,13,18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0101476014760148,0.000922509225092251,0.0138376383763838,0.00138376383763838,0.00645756457564576,0.000461254612546125,0,0.0322878228782288,0.0507380073800738,0.0166051660516605,0.000461254612546125,0.00599630996309963,0.0235239852398524,0.003690036900369,0.011070110701107,0.00830258302583026,0.0018450184501845,0.0170664206642066,0.00599630996309963,0.00830258302583026,0,0.000461254612546125,0,0,0,0,0,0,0,0,0,0,0,0,32,10,12,0,44,24,1,4,3,8,12,0.014760147601476,0.00461254612546125,0.00553505535055351,0,0.0202952029520295,0.011070110701107,0.000461254612546125,0.0018450184501845,0.00138376383763838,0.003690036900369,0.00553505535055351,2168,1600,8,6.96227170435435,0.000461254612546125,0.000461254612546125,2168,1
"2018-11-01","Guatemala",10,2,35,2,13,2,0,70,91,29,1,3,46,1,14,9,0,4,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0056657223796034,0.00113314447592068,0.0198300283286119,0.00113314447592068,0.00736543909348442,0.00113314447592068,0,0.0396600566572238,0.0515580736543909,0.0164305949008499,0.00056657223796034,0.00169971671388102,0.0260623229461756,0.00056657223796034,0.00793201133144476,0.00509915014164306,0,0.00226628895184136,0.00226628895184136,0.00679886685552408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,19,8,0,35,30,2,0,2,13,14,0.0124645892351275,0.0107648725212465,0.00453257790368272,0,0.0198300283286119,0.0169971671388102,0.00113314447592068,0,0.00113314447592068,0.00736543909348442,0.00793201133144476,1765,1313,7,5.29638441923412,0,0,1765,1
"2018-12-01","Guatemala",20,1,37,3,19,0,0,25,90,21,0,1,43,4,7,15,1,11,7,3,0,0,0,0,0,0,0,1,1,0,0,0,2,1,0.0117233294255569,0.000586166471277843,0.0216881594372802,0.00175849941383353,0.011137162954279,0,0,0.0146541617819461,0.0527549824150059,0.0123094958968347,0,0.000586166471277843,0.0252051582649472,0.00234466588511137,0.0041031652989449,0.00879249706916764,0.000586166471277843,0.00644783118405627,0.0041031652989449,0.00175849941383353,0,0,0,0,0,0,0,0.000586166471277843,0.000586166471277843,0,0,0,0.00117233294255569,0.000586166471277843,38,10,11,0,39,10,4,4,0,10,12,0.022274325908558,0.00586166471277843,0.00644783118405627,0,0.0228604923798359,0.00586166471277843,0.00234466588511137,0.00234466588511137,0,0.00586166471277843,0.00703399765533412,1706,1306,12,6.02773199157839,0.000586166471277843,0.00234466588511137,1706,1
"2019-01-01","Guatemala",22,1,81,3,16,3,0,46,122,26,1,7,76,6,33,31,2,8,3,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00999091734786558,0.000454132606721163,0.0367847411444142,0.00136239782016349,0.0072661217075386,0.00136239782016349,0,0.0208900999091735,0.0554041780199818,0.0118074477747502,0.000454132606721163,0.00317892824704814,0.0345140781108084,0.00272479564032698,0.0149863760217984,0.014078110808356,0.000908265213442325,0.0036330608537693,0.00136239782016349,0.00544959128065395,0.000908265213442325,0,0,0,0,0,0,0,0,0,0,0,0,0,29,8,9,0,40,15,4,3,1,11,22,0.0131698455949137,0.0036330608537693,0.00408719346049046,0,0.0181653042688465,0.00681198910081744,0.00181653042688465,0.00136239782016349,0.000454132606721163,0.00499545867393279,0.00999091734786558,2202,1622,10,7.03172514958191,0,0.000908265213442325,2202,1
"2019-02-01","Guatemala",17,0,89,8,11,0,0,55,118,36,0,1,55,1,6,9,0,4,4,9,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.00952914798206278,0,0.0498878923766816,0.00448430493273543,0.00616591928251121,0,0,0.0308295964125561,0.0661434977578475,0.0201793721973094,0,0.000560538116591928,0.0308295964125561,0.000560538116591928,0.00336322869955157,0.00504484304932735,0,0.00224215246636771,0.00224215246636771,0.00504484304932735,0,0,0,0,0,0,0,0,0,0,0,0.000560538116591928,0.000560538116591928,0,32,9,7,0,41,7,2,3,1,13,17,0.0179372197309417,0.00504484304932735,0.0039237668161435,0,0.0229820627802691,0.0039237668161435,0.00112107623318386,0.00168161434977578,0.000560538116591928,0.00728699551569507,0.00952914798206278,1784,1286,6,6.3213221847543,0.000560538116591928,0.000560538116591928,1784,1
"2019-03-01","Guatemala",17,1,100,4,14,0,1,62,92,30,0,2,41,4,8,8,3,4,9,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.00818488204140587,0.000481463649494463,0.0481463649494463,0.00192585459797785,0.00674049109292248,0,0.000481463649494463,0.0298507462686567,0.0442946557534906,0.0144439094848339,0,0.000962927298988926,0.019740009629273,0.00192585459797785,0.00385170919595571,0.00385170919595571,0.00144439094848339,0.00192585459797785,0.00433317284545017,0.00288878189696678,0,0.000481463649494463,0,0,0,0,0,0,0,0,0,0,0,0,36,7,10,1,37,17,1,5,4,12,18,0.0173326913818007,0.00337024554646124,0.00481463649494463,0.000481463649494463,0.0178141550312951,0.00818488204140587,0.000481463649494463,0.00240731824747232,0.00192585459797785,0.00577756379393356,0.00866634569090034,2077,1565,2,5.04968867614957,0.000481463649494463,0,2077,1
"2019-04-01","Guatemala",28,0,70,19,10,3,0,34,99,13,2,5,61,2,11,6,1,5,5,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0161104718066743,0,0.0402761795166858,0.0109321058688147,0.00575373993095512,0.00172612197928654,0,0.0195627157652474,0.0569620253164557,0.00747986191024166,0.00115074798619102,0.00287686996547756,0.0350978135788262,0.00115074798619102,0.00632911392405063,0.00345224395857307,0.000575373993095512,0.00287686996547756,0.00287686996547756,0.00747986191024166,0,0,0,0,0,0,0,0,0,0,0,0,0.000575373993095512,0,36,8,14,0,40,9,2,7,0,8,16,0.0207134637514384,0.0046029919447641,0.00805523590333717,0,0.0230149597238205,0.00517836593785961,0.00115074798619102,0.00402761795166858,0,0.0046029919447641,0.00920598388952819,1738,1275,6,6.49861260008393,0,0.00115074798619102,1738,1
"2019-05-01","Guatemala",15,2,144,16,10,1,2,54,134,16,0,3,84,8,17,5,2,11,17,8,1,0,1,0,0,0,0,0,0,0,0,0,4,2,0.00688073394495413,0.000917431192660551,0.0660550458715596,0.0073394495412844,0.00458715596330275,0.000458715596330275,0.000917431192660551,0.0247706422018349,0.0614678899082569,0.0073394495412844,0,0.00137614678899083,0.0385321100917431,0.0036697247706422,0.00779816513761468,0.00229357798165138,0.000917431192660551,0.00504587155963303,0.00779816513761468,0.0036697247706422,0.000458715596330275,0,0.000458715596330275,0,0,0,0,0,0,0,0,0,0.0018348623853211,0.000917431192660551,35,6,10,2,51,10,1,11,4,8,13,0.0160550458715596,0.00275229357798165,0.00458715596330275,0.000917431192660551,0.023394495412844,0.00458715596330275,0.000458715596330275,0.00504587155963303,0.0018348623853211,0.0036697247706422,0.00596330275229358,2180,1559,10,6.42702821071214,0.000917431192660551,0.00275229357798165,2180,1
"2019-06-01","Guatemala",37,1,402,71,35,6,1,48,125,11,0,41,70,6,19,22,6,11,9,11,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0.0135036496350365,0.000364963503649635,0.146715328467153,0.0259124087591241,0.0127737226277372,0.00218978102189781,0.000364963503649635,0.0175182481751825,0.0456204379562044,0.00401459854014599,0,0.014963503649635,0.0255474452554745,0.00218978102189781,0.00693430656934307,0.00802919708029197,0.00218978102189781,0.00401459854014599,0.00328467153284672,0.00401459854014599,0,0,0,0,0,0,0,0,0,0,0,0,0.00109489051094891,0.00072992700729927,35,2,14,0,42,8,2,4,2,8,13,0.0127737226277372,0.00072992700729927,0.00510948905109489,0,0.0153284671532847,0.00291970802919708,0.00072992700729927,0.00145985401459854,0.00072992700729927,0.00291970802919708,0.00474452554744526,2740,1752,19,7.14916812452914,0,0.00182481751824818,2740,1
"2019-07-01","Guatemala",24,2,69,11,51,0,0,54,128,29,0,9,58,2,21,9,2,19,11,7,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0.00930593253198914,0.000775494377665762,0.0267545560294688,0.00426521907716169,0.0197751066304769,0,0,0.0209383481969756,0.0496316401706088,0.0112446684761535,0,0.00348972469949593,0.0224893369523071,0.000775494377665762,0.0081426909654905,0.00348972469949593,0.000775494377665762,0.00736719658782474,0.00426521907716169,0.00271423032183017,0,0,0,0,0,0,0,0,0,0,0,0,0.000775494377665762,0.000387747188832881,18,23,15,0,59,19,5,7,1,23,16,0.00697944939899186,0.00891818534315626,0.00581620783249321,0,0.02287708414114,0.00736719658782474,0.0019387359441644,0.00271423032183017,0.000387747188832881,0.00891818534315626,0.0062039550213261,2579,1947,2,5.69710348376685,0,0.00116324156649864,2579,1
"2019-08-01","Guatemala",34,1,209,13,41,4,0,62,150,17,1,3,73,6,17,11,6,4,11,13,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0.0127484064491939,0.000374953130858643,0.0783652043494563,0.00487439070116235,0.0153730783652043,0.00149981252343457,0,0.0232470941132358,0.0562429696287964,0.00637420322459693,0.000374953130858643,0.00112485939257593,0.0273715785526809,0.00224971878515186,0.00637420322459693,0.00412448443944507,0.00224971878515186,0.00149981252343457,0.00412448443944507,0.00487439070116235,0,0,0,0,0,0,0.000374953130858643,0,0,0,0,0,0,0.000749906261717285,52,25,15,0,58,11,1,12,1,7,15,0.0194975628046494,0.00937382827146607,0.00562429696287964,0,0.0217472815898013,0.00412448443944507,0.000374953130858643,0.00449943757030371,0.000374953130858643,0.0026246719160105,0.00562429696287964,2667,1870,5,6.00685235059013,0,0.00112485939257593,2667,1
"2019-09-01","Guatemala",42,0,17,3,24,0,0,55,104,28,30,10,51,12,16,10,1,5,20,24,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0.0176100628930818,0,0.00712788259958071,0.00125786163522013,0.010062893081761,0,0,0.0230607966457023,0.0436058700209644,0.0117400419287212,0.0125786163522013,0.00419287211740042,0.0213836477987421,0.0050314465408805,0.00670859538784067,0.00419287211740042,0.000419287211740042,0.00209643605870021,0.00838574423480084,0.010062893081761,0,0,0,0,0,0,0,0,0.000419287211740042,0.000419287211740042,0,0,0,0.000419287211740042,26,8,9,0,54,32,1,4,2,21,32,0.0109014675052411,0.00335429769392034,0.00377358490566038,0,0.0226415094339623,0.0134171907756813,0.000419287211740042,0.00167714884696017,0.000838574423480084,0.00880503144654088,0.0134171907756813,2385,1798,7,4.38076927013132,0.000419287211740042,0.000838574423480084,2385,1
"2019-10-01","Guatemala",32,0,22,0,9,4,1,103,144,25,13,3,58,7,14,19,3,2,10,10,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0128772635814889,0,0.00885311871227364,0,0.00362173038229376,0.00160965794768612,0.000402414486921529,0.0414486921529175,0.0579476861167002,0.0100603621730382,0.00523138832997988,0.00120724346076459,0.0233400402414487,0.0028169014084507,0.00563380281690141,0.00764587525150905,0.00120724346076459,0.000804828973843058,0.00402414486921529,0.00402414486921529,0.000402414486921529,0,0,0,0,0.000402414486921529,0,0,0,0,0,0,0.000402414486921529,0,52,10,7,0,58,25,2,8,3,17,25,0.0209255533199195,0.00402414486921529,0.0028169014084507,0,0.0233400402414487,0.0100603621730382,0.000804828973843058,0.00321931589537223,0.00120724346076459,0.006841046277666,0.0100603621730382,2485,1859,9,5.94319561455683,0,0.00120724346076459,2485,1
"2019-11-01","Guatemala",23,1,16,1,10,1,0,43,100,43,8,6,42,5,25,23,1,5,20,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00968013468013468,0.000420875420875421,0.00673400673400673,0.000420875420875421,0.00420875420875421,0.000420875420875421,0,0.0180976430976431,0.0420875420875421,0.0180976430976431,0.00336700336700337,0.00252525252525253,0.0176767676767677,0.0021043771043771,0.0105218855218855,0.00968013468013468,0.000420875420875421,0.0021043771043771,0.00841750841750842,0.00968013468013468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,17,12,0,43,40,1,4,4,15,35,0.0185185185185185,0.00715488215488216,0.00505050505050505,0,0.0180976430976431,0.0168350168350168,0.000420875420875421,0.00168350168350168,0.00168350168350168,0.00631313131313131,0.0147306397306397,2376,1812,2,4.89047434780669,0,0,2376,1
"2019-12-01","Guatemala",18,1,17,1,12,0,0,64,74,19,1,3,39,11,4,12,1,1,13,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.00774526678141136,0.000430292598967298,0.00731497418244406,0.000430292598967298,0.00516351118760757,0,0,0.0275387263339071,0.03184165232358,0.00817555938037866,0.000430292598967298,0.00129087779690189,0.0167814113597246,0.00473321858864028,0.00172117039586919,0.00516351118760757,0.000430292598967298,0.000430292598967298,0.00559380378657487,0.00430292598967298,0,0,0,0,0,0,0,0,0,0.000430292598967298,0,0,0,0,41,12,6,0,53,20,3,3,1,27,25,0.0176419965576592,0.00516351118760757,0.00258175559380379,0,0.0228055077452668,0.00860585197934595,0.00129087779690189,0.00129087779690189,0.000430292598967298,0.011617900172117,0.0107573149741824,2324,1865,10,3.6069265720704,0.000430292598967298,0,2324,1
"2020-01-01","Guatemala",51,1,40,2,32,3,0,62,116,36,21,13,91,8,21,40,6,8,12,27,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0.0172822771941715,0.000338868180277872,0.0135547272111149,0.000677736360555744,0.0108437817688919,0.00101660454083362,0,0.0210098271772281,0.0393087089122331,0.0121992544900034,0.00711623178583531,0.00440528634361234,0.0308370044052863,0.00271094544222298,0.00711623178583531,0.0135547272111149,0.00203320908166723,0.00271094544222298,0.00406641816333446,0.00914944086750254,0,0,0.00203320908166723,0,0,0,0,0,0,0,0,0.000338868180277872,0,0,48,7,17,0,52,26,4,3,2,21,34,0.0162656726533379,0.0023720772619451,0.00576075906472382,0,0.0176211453744493,0.00881057268722467,0.00135547272111149,0.00101660454083362,0.000677736360555744,0.00711623178583531,0.0115215181294476,2951,2239,11,6.20401670921857,0,0.0023720772619451,2951,1
"2020-02-01","Guatemala",20,2,43,4,17,4,0,113,85,75,12,3,56,6,7,28,3,4,7,13,0,0,1,0,0,0,0,0,1,0,0,0,2,0,0.00749906261717285,0.000749906261717285,0.0161229846269216,0.00149981252343457,0.00637420322459693,0.00149981252343457,0,0.0423697037870266,0.0318710161229846,0.0281214848143982,0.00449943757030371,0.00112485939257593,0.020997375328084,0.00224971878515186,0.0026246719160105,0.010498687664042,0.00112485939257593,0.00149981252343457,0.0026246719160105,0.00487439070116235,0,0,0.000374953130858643,0,0,0,0,0,0.000374953130858643,0,0,0,0.000749906261717285,0,38,7,13,0,41,14,7,12,3,21,48,0.0142482189726284,0.0026246719160105,0.00487439070116235,0,0.0153730783652043,0.005249343832021,0.0026246719160105,0.00449943757030371,0.00112485939257593,0.0078740157480315,0.0179977502812148,2667,2016,9,5.0380822148412,0.000374953130858643,0.00112485939257593,2667,1
"2020-03-01","Guatemala",7,2,18,3,11,1,0,371,45,55,92,4,15,9,6,10,2,4,16,13,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0.0021551724137931,0.00061576354679803,0.00554187192118227,0.000923645320197044,0.00338669950738916,0.000307881773399015,0,0.114224137931034,0.0138546798029557,0.0169334975369458,0.0283251231527094,0.00123152709359606,0.00461822660098522,0.00277093596059113,0.00184729064039409,0.00307881773399015,0.00061576354679803,0.00123152709359606,0.00492610837438424,0.00400246305418719,0.000307881773399015,0,0.00061576354679803,0,0,0,0,0,0.000307881773399015,0,0,0,0,0,52,18,3,0,42,61,0,1,2,11,21,0.0160098522167488,0.00554187192118227,0.000923645320197044,0,0.0129310344827586,0.0187807881773399,0,0.000307881773399015,0.00061576354679803,0.00338669950738916,0.00646551724137931,3248,2367,17,1.17701855084165,0.000307881773399015,0.000923645320197044,3248,1
"2020-04-01","Guatemala",9,1,3,0,9,2,0,446,32,41,55,1,23,9,4,28,1,5,3,8,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0.00302724520686176,0.000336360578540195,0.00100908173562059,0,0.00302724520686176,0.00067272115708039,0,0.150016818028927,0.0107635385132862,0.013790783720148,0.0184998318197107,0.000336360578540195,0.00773629330642449,0.00302724520686176,0.00134544231416078,0.00941809619912546,0.000336360578540195,0.00168180289270098,0.00100908173562059,0.00269088462832156,0,0,0,0,0,0,0.000336360578540195,0,0,0,0,0,0.00067272115708039,0,54,18,3,0,34,66,5,0,3,7,19,0.0181634712411705,0.00605449041372351,0.00100908173562059,0,0.0114362596703666,0.0221997981836529,0.00168180289270098,0,0.00100908173562059,0.00235452404978137,0.00639085099226371,2973,2109,4,2.09287038738235,0,0.00100908173562059,2973,1
"2020-05-01","Guatemala",12,1,8,2,12,0,0,501,57,21,58,11,31,10,20,20,4,5,11,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00391644908616188,0.000326370757180157,0.00261096605744125,0.000652741514360313,0.00391644908616188,0,0,0.163511749347258,0.0186031331592689,0.00685378590078329,0.0189295039164491,0.00359007832898172,0.0101174934725849,0.00326370757180157,0.00652741514360313,0.00652741514360313,0.00130548302872063,0.00163185378590078,0.00359007832898172,0.00195822454308094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,19,7,0,33,28,1,2,2,6,9,0.0146866840731071,0.00620104438642298,0.0022845953002611,0,0.0107702349869452,0.00913838120104439,0.000326370757180157,0.000652741514360313,0.000652741514360313,0.00195822454308094,0.00293733681462141,3064,2155,10,2.51735469842349,0,0,3064,1
"2020-06-01","Guatemala",21,0,21,3,7,0,0,440,71,26,35,1,29,3,11,28,3,1,9,8,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.00706119704102219,0,0.00706119704102219,0.00100874243443174,0.0023537323470074,0,0,0.147948890383322,0.0238735709482179,0.00874243443174176,0.011768661735037,0.000336247478143914,0.0097511768661735,0.00100874243443174,0.00369872225958305,0.00941492938802959,0.00100874243443174,0.000336247478143914,0.00302622730329523,0.00268997982515131,0.000336247478143914,0,0,0,0,0,0,0,0,0,0,0,0.000336247478143914,0,39,18,10,0,48,22,9,5,2,11,12,0.0131136516476126,0.00605245460659045,0.00336247478143914,0,0.0161398789509079,0.00739744451916611,0.00302622730329523,0.00168123739071957,0.000672494956287828,0.00369872225958305,0.00403496973772697,2974,2112,3,3.19381324922312,0,0.000672494956287828,2974,1
