"date","country","arrest","censor","electionactivity","electionirregularities","cooperate","coup","defamationcase","disaster","legalaction","legalchange","martiallaw","mobilizesecurity","corruption","activism","protest","purge","raid","threaten","violencelethal","violencenonlethal","arms_transfer_security_aid_assistance","bribery_economic_corruption","diaspora_activation","diplomatic_mediation","diplomatic_recognition","diplomatic_sanction","diplomatic_statement","diplomatic_visit","economic_aid_assistance","intelligence_counterintelligence","investment","joint_security_force_exercise","media_campaign_intervention","political_process_policy_intervention","professional_cultural_exchange","security_cooperation","security_force_facility_presence","surveillance","tech_transfer_investment","trade_agreement_exchange","trade_financial_sanction","transnational_organization_crime","arrestNorm","censorNorm","electionactivityNorm","electionirregularitiesNorm","cooperateNorm","coupNorm","defamationcaseNorm","disasterNorm","legalactionNorm","legalchangeNorm","martiallawNorm","mobilizesecurityNorm","corruptionNorm","activismNorm","protestNorm","purgeNorm","raidNorm","threatenNorm","violencelethalNorm","violencenonlethalNorm","arms_transfer_security_aid_assistanceNorm","bribery_economic_corruptionNorm","diaspora_activationNorm","diplomatic_mediationNorm","diplomatic_recognitionNorm","diplomatic_sanctionNorm","diplomatic_statementNorm","diplomatic_visitNorm","economic_aid_assistanceNorm","intelligence_counterintelligenceNorm","investmentNorm","joint_security_force_exerciseNorm","media_campaign_interventionNorm","political_process_policy_interventionNorm","professional_cultural_exchangeNorm","security_cooperationNorm","security_force_facility_presenceNorm","surveillanceNorm","tech_transfer_investmentNorm","trade_agreement_exchangeNorm","trade_financial_sanctionNorm","transnational_organization_crimeNorm","ncr_arrest","ncr_cooperate","ncr_corruption","ncr_defamationcase","ncr_legalaction","ncr_legalchange","ncr_purge","ncr_raid","ncr_threaten","ncr_violencelethal","ncr_violencenonlethal","ncr_arrestNorm","ncr_cooperateNorm","ncr_corruptionNorm","ncr_defamationcaseNorm","ncr_legalactionNorm","ncr_legalchangeNorm","ncr_purgeNorm","ncr_raidNorm","ncr_threatenNorm","ncr_violencelethalNorm","ncr_violencenonlethalNorm","article_total","cs_999","rai_999","f1","rus_influence","chn_influence","total_articles","journalducameroun.com","camerounweb.com","X237actu.com","X237online.com","cameroonvoice.com","lebledparle.com","thesunnewspaper.cm"
"2018-01-01","Cameroon",47,6,70,2,13,20,2,37,31,1,1,6,15,2,10,3,0,5,36,23,0,0,0,0,0,1,0,1,0,0,4,0,0,0,0,0,1,1,1,0,0,0,0.0301475304682489,0.00384862091084028,0.0449005772931366,0.00128287363694676,0.00833867864015394,0.0128287363694676,0.00128287363694676,0.0237331622835151,0.0198845413726748,0.00064143681847338,0.00064143681847338,0.00384862091084028,0.00962155227710071,0.00128287363694676,0.0064143681847338,0.00192431045542014,0,0.0032071840923669,0.0230917254650417,0.0147530468248877,0,0,0,0,0,0.00064143681847338,0,0.00064143681847338,0,0,0.00256574727389352,0,0,0,0,0,0.00064143681847338,0.00064143681847338,0.00064143681847338,0,0,0,19,7,3,0,9,4,3,1,3,9,12,0.0121872995509942,0.00449005772931366,0.00192431045542014,0,0.00577293136626042,0.00256574727389352,0.00192431045542014,0.00064143681847338,0.00192431045542014,0.00577293136626042,0.00769724182168056,1559,1168,4,8.08274751059655,0.00064143681847338,0.00513149454778704,1559,1,1,1,1,1,0,1
"2018-02-01","Cameroon",11,0,104,7,9,5,1,19,17,7,7,8,16,6,22,9,1,9,78,45,0,0,0,0,0,1,2,2,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0.00549725137431284,0,0.0519740129935032,0.00349825087456272,0.00449775112443778,0.00249875062468766,0.000499750124937531,0.00949525237381309,0.00849575212393803,0.00349825087456272,0.00349825087456272,0.00399800099950025,0.0079960019990005,0.00299850074962519,0.0109945027486257,0.00449775112443778,0.000499750124937531,0.00449775112443778,0.0389805097451274,0.0224887556221889,0,0,0,0,0,0.000499750124937531,0.000999500249875062,0.000999500249875062,0,0,0.000999500249875062,0,0,0,0,0,0,0,0.000499750124937531,0,0,0,8,10,11,0,17,9,6,0,2,33,14,0.00399800099950025,0.00499750124937531,0.00549725137431284,0,0.00849575212393803,0.00449775112443778,0.00299850074962519,0,0.000999500249875062,0.0164917541229385,0.00699650174912544,2001,1523,5,5.36857282928591,0.000999500249875062,0.00299850074962519,2001,1,1,1,1,1,0,1
"2018-03-01","Cameroon",37,6,77,8,19,8,0,18,27,8,4,3,26,6,20,25,0,8,52,46,1,0,0,1,2,1,3,11,9,0,11,0,0,0,4,3,0,0,3,0,1,0,0.017097966728281,0.00277264325323475,0.0355822550831793,0.00369685767097967,0.00878003696857671,0.00369685767097967,0,0.00831792975970425,0.0124768946395564,0.00369685767097967,0.00184842883548983,0.00138632162661738,0.0120147874306839,0.00277264325323475,0.00924214417744917,0.0115526802218115,0,0.00369685767097967,0.0240295748613678,0.0212569316081331,0.000462107208872458,0,0,0.000462107208872458,0.000924214417744917,0.000462107208872458,0.00138632162661738,0.00508317929759704,0.00415896487985213,0,0.00508317929759704,0,0,0,0.00184842883548983,0.00138632162661738,0,0,0.00138632162661738,0,0.000462107208872458,0,47,13,12,0,20,12,2,0,3,16,17,0.0217190388170055,0.00600739371534196,0.0055452865064695,0,0.00924214417744917,0.0055452865064695,0.000924214417744917,0,0.00138632162661738,0.00739371534195933,0.00785582255083179,2164,1649,8,7.30857090455413,0.00277264325323475,0.0203327171903882,2164,1,1,1,1,1,1,1
"2018-04-01","Cameroon",12,5,78,6,19,5,2,28,45,13,2,12,23,9,11,8,1,8,44,51,0,1,0,0,0,1,2,0,0,1,5,0,0,0,0,4,0,0,0,0,0,0,0.0062992125984252,0.0026246719160105,0.0409448818897638,0.0031496062992126,0.00997375328083989,0.0026246719160105,0.0010498687664042,0.0146981627296588,0.0236220472440945,0.0068241469816273,0.0010498687664042,0.0062992125984252,0.0120734908136483,0.0047244094488189,0.0057742782152231,0.0041994750656168,0.0005249343832021,0.0041994750656168,0.0230971128608924,0.0267716535433071,0,0.0005249343832021,0,0,0,0.0005249343832021,0.0010498687664042,0,0,0.0005249343832021,0.0026246719160105,0,0,0,0,0.0020997375328084,0,0,0,0,0,0,16,6,13,0,32,7,0,0,4,10,8,0.0083989501312336,0.0031496062992126,0.0068241469816273,0,0.0167979002624672,0.0036745406824147,0,0,0.0020997375328084,0.005249343832021,0.0041994750656168,1905,1448,4,6.83248652523946,0.0020997375328084,0.005249343832021,1905,1,1,1,1,1,0,1
"2018-05-01","Cameroon",20,2,56,3,9,6,1,22,32,6,4,6,17,11,5,22,3,10,64,71,0,0,0,0,0,3,1,1,2,0,5,0,0,0,0,1,0,0,0,0,1,1,0.0105207785376118,0.00105207785376118,0.029458179905313,0.00157811678064177,0.0047343503419253,0.00315623356128353,0.000526038926880589,0.011572856391373,0.0168332456601789,0.00315623356128353,0.00210415570752236,0.00315623356128353,0.00894266175697002,0.00578642819568648,0.00263019463440295,0.011572856391373,0.00157811678064177,0.00526038926880589,0.0336664913203577,0.0373487638085218,0,0,0,0,0,0.00157811678064177,0.000526038926880589,0.000526038926880589,0.00105207785376118,0,0.00263019463440295,0,0,0,0,0.000526038926880589,0,0,0,0,0.000526038926880589,0.000526038926880589,21,8,10,1,19,6,8,1,6,12,13,0.0110468174644924,0.00420831141504471,0.00526038926880589,0.000526038926880589,0.00999473961073119,0.00315623356128353,0.00420831141504471,0.000526038926880589,0.00315623356128353,0.00631246712256707,0.00683850604944766,1901,1442,5,6.38666850939204,0.00157811678064177,0.00631246712256707,1901,1,1,1,1,1,0,1
"2018-06-01","Cameroon",17,5,40,7,24,2,1,39,23,17,2,9,22,7,16,12,0,6,68,64,2,0,0,0,0,1,0,2,0,0,5,0,0,0,1,3,1,0,0,0,2,0,0.00856423173803527,0.00251889168765743,0.0201511335012594,0.0035264483627204,0.0120906801007557,0.00100755667506297,0.000503778337531486,0.019647355163728,0.0115869017632242,0.00856423173803527,0.00100755667506297,0.00453400503778338,0.0110831234256927,0.0035264483627204,0.00806045340050378,0.00604534005037783,0,0.00302267002518892,0.0342569269521411,0.0322418136020151,0.00100755667506297,0,0,0,0,0.000503778337531486,0,0.00100755667506297,0,0,0.00251889168765743,0,0,0,0.000503778337531486,0.00151133501259446,0.000503778337531486,0,0,0,0.00100755667506297,0,14,5,6,0,14,12,1,0,2,18,16,0.00705289672544081,0.00251889168765743,0.00302267002518892,0,0.00705289672544081,0.00604534005037783,0.000503778337531486,0,0.00100755667506297,0.00906801007556675,0.00806045340050378,1985,1528,9,5.71301377241141,0.00453400503778338,0.00403022670025189,1985,1,1,1,1,1,0,1
"2018-07-01","Cameroon",17,3,132,8,17,6,1,55,26,6,1,12,21,8,12,9,6,10,64,68,0,0,1,0,0,0,4,0,1,0,1,0,1,0,0,2,0,0,2,0,0,0,0.00833333333333333,0.00147058823529412,0.0647058823529412,0.00392156862745098,0.00833333333333333,0.00294117647058824,0.000490196078431373,0.0269607843137255,0.0127450980392157,0.00294117647058824,0.000490196078431373,0.00588235294117647,0.0102941176470588,0.00392156862745098,0.00588235294117647,0.00441176470588235,0.00294117647058824,0.00490196078431373,0.0313725490196078,0.0333333333333333,0,0,0.000490196078431373,0,0,0,0.00196078431372549,0,0.000490196078431373,0,0.000490196078431373,0,0.000490196078431373,0,0,0.000980392156862745,0,0,0.000980392156862745,0,0,0,18,8,3,0,10,5,1,2,3,17,13,0.00882352941176471,0.00392156862745098,0.00147058823529412,0,0.00490196078431373,0.00245098039215686,0.000490196078431373,0.000980392156862745,0.00147058823529412,0.00833333333333333,0.00637254901960784,2040,1488,8,5.3042278101674,0.00147058823529412,0.00441176470588235,2040,1,1,1,1,1,0,1
"2018-08-01","Cameroon",13,6,120,9,12,4,0,23,29,5,0,6,15,7,14,9,5,7,53,49,0,0,0,0,0,0,1,2,1,0,1,0,0,0,0,2,0,0,0,1,1,0,0.00761570005858231,0.00351493848857645,0.070298769771529,0.00527240773286467,0.0070298769771529,0.00234329232571763,0,0.0134739308728764,0.0169888693614528,0.00292911540714704,0,0.00351493848857645,0.00878734622144113,0.00410076157000586,0.00820152314001172,0.00527240773286467,0.00292911540714704,0.00410076157000586,0.0310486233157586,0.028705330990041,0,0,0,0,0,0,0.000585823081429408,0.00117164616285882,0.000585823081429408,0,0.000585823081429408,0,0,0,0,0.00117164616285882,0,0,0,0.000585823081429408,0.000585823081429408,0,9,7,9,0,11,3,5,0,3,19,20,0.00527240773286467,0.00410076157000586,0.00527240773286467,0,0.00644405389572349,0.00175746924428822,0.00292911540714704,0,0.00175746924428822,0.0111306385471588,0.0117164616285882,1707,1245,3,5.64431117383031,0,0.00527240773286467,1707,1,1,1,1,1,0,1
"2018-09-01","Cameroon",11,4,208,14,7,2,0,26,23,7,10,5,30,15,8,8,8,11,46,73,0,0,0,1,0,4,2,4,3,0,4,0,0,0,1,1,0,0,0,0,2,0,0.00566134843026248,0.00205867215645908,0.107050952135872,0.00720535254760679,0.0036026762738034,0.00102933607822954,0,0.013381369016984,0.0118373648996397,0.0036026762738034,0.00514668039114771,0.00257334019557385,0.0154400411734431,0.00772002058672156,0.00411734431291817,0.00411734431291817,0.00411734431291817,0.00566134843026248,0.0236747297992795,0.0375707668553783,0,0,0,0.000514668039114771,0,0.00205867215645908,0.00102933607822954,0.00205867215645908,0.00154400411734431,0,0.00205867215645908,0,0,0,0.000514668039114771,0.000514668039114771,0,0,0,0,0.00102933607822954,0,8,3,5,1,16,11,1,0,1,8,17,0.00411734431291817,0.00154400411734431,0.00257334019557385,0.000514668039114771,0.00823468862583634,0.00566134843026248,0.000514668039114771,0,0.000514668039114771,0.00411734431291817,0.00874935666495111,1943,1367,2,5.46662430411685,0.00308800823468863,0.00823468862583634,1943,1,1,1,1,1,1,1
"2018-10-01","Cameroon",35,6,545,83,25,7,0,34,49,7,6,13,27,21,23,7,4,26,59,50,1,0,1,0,0,0,1,0,0,0,2,0,1,1,0,1,0,0,0,0,3,1,0.0118926265715257,0.00203873598369011,0.185185185185185,0.0282025144410466,0.00849473326537547,0.00237852531430513,0,0.0115528372409106,0.0166496772001359,0.00237852531430513,0.00203873598369011,0.00441726129799524,0.00917431192660551,0.00713557594291539,0.00781515460414543,0.00237852531430513,0.00135915732246007,0.00883452259599049,0.0200475705062861,0.0169894665307509,0.000339789330615019,0,0.000339789330615019,0,0,0,0.000339789330615019,0,0,0,0.000679578661230037,0,0.000339789330615019,0.000339789330615019,0,0.000339789330615019,0,0,0,0,0.00101936799184506,0.000339789330615019,7,3,4,0,10,3,1,0,2,16,14,0.00237852531430513,0.00101936799184506,0.00135915732246007,0,0.00339789330615019,0.00101936799184506,0.000339789330615019,0,0.000679578661230037,0.0054366292898403,0.00475705062861026,2943,1871,8,6.76567649134686,0.000679578661230037,0.00339789330615019,2943,1,1,1,1,1,0,1
"2018-11-01","Cameroon",41,4,102,3,19,5,4,33,82,15,6,3,18,12,19,7,5,13,59,102,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,2,1,0.0172341319882303,0.00168137873055906,0.042875157629256,0.00126103404791929,0.00798654897015553,0.00210172341319882,0.00168137873055906,0.0138713745271122,0.0344682639764607,0.00630517023959647,0.00252206809583859,0.00126103404791929,0.00756620428751576,0.00504413619167718,0.00798654897015553,0.00294241277847835,0.00210172341319882,0.00546448087431694,0.0248003362757461,0.042875157629256,0.000420344682639765,0,0,0,0,0,0,0,0.000840689365279529,0,0.000420344682639765,0,0,0,0,0,0,0,0.000420344682639765,0,0.000840689365279529,0.000420344682639765,37,5,10,0,18,18,1,0,3,15,29,0.0155527532576713,0.00210172341319882,0.00420344682639765,0,0.00756620428751576,0.00756620428751576,0.000420344682639765,0,0.00126103404791929,0.00630517023959647,0.0121899957965532,2379,1708,6,7.00057778902478,0,0.00336275746111812,2379,1,1,1,1,1,0,1
"2018-12-01","Cameroon",11,6,41,3,13,1,3,10,51,4,1,3,30,9,9,9,1,6,46,55,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0.00633275762809442,0.00345423143350604,0.0236039147956246,0.00172711571675302,0.00748416810592976,0.000575705238917674,0.00172711571675302,0.00575705238917674,0.0293609671848014,0.0023028209556707,0.000575705238917674,0.00172711571675302,0.0172711571675302,0.00518134715025907,0.00518134715025907,0.00518134715025907,0.000575705238917674,0.00345423143350604,0.026482440990213,0.0316637881404721,0,0.000575705238917674,0,0,0,0,0,0,0,0,0.000575705238917674,0,0,0,0,0.000575705238917674,0,0,0.000575705238917674,0,0,0,4,4,14,1,20,4,1,0,0,19,19,0.0023028209556707,0.0023028209556707,0.00805987334484744,0.000575705238917674,0.0115141047783535,0.0023028209556707,0.000575705238917674,0,0,0.0109383995394358,0.0109383995394358,1737,1360,3,7.91856419868559,0.000575705238917674,0.00172711571675302,1737,1,1,1,1,1,0,1
"2019-01-01","Cameroon",58,4,48,3,15,4,3,11,39,5,1,7,32,17,79,33,4,13,45,78,0,0,0,0,1,0,2,0,2,0,6,0,0,1,0,2,0,0,0,0,3,0,0.0263157894736842,0.00181488203266788,0.0217785843920145,0.00136116152450091,0.00680580762250454,0.00181488203266788,0.00136116152450091,0.00499092558983666,0.0176950998185118,0.00226860254083485,0.000453720508166969,0.00317604355716878,0.014519056261343,0.00771324863883848,0.0358439201451906,0.01497277676951,0.00181488203266788,0.0058983666061706,0.0204174228675136,0.0353901996370236,0,0,0,0,0.000453720508166969,0,0.000907441016333938,0,0.000907441016333938,0,0.00272232304900181,0,0,0.000453720508166969,0,0.000907441016333938,0,0,0,0,0.00136116152450091,0,53,6,8,1,18,5,7,3,3,14,34,0.0240471869328494,0.00272232304900181,0.00362976406533575,0.000453720508166969,0.00816696914700544,0.00226860254083485,0.00317604355716878,0.00136116152450091,0.00136116152450091,0.00635208711433757,0.015426497277677,2204,1572,4,8.10884446755057,0,0.00771324863883848,2204,1,1,1,1,1,1,1
"2019-02-01","Cameroon",64,12,10,3,11,4,1,27,73,12,2,9,24,15,45,8,1,11,32,84,0,0,0,0,0,0,0,0,4,0,1,0,0,1,1,4,0,0,0,0,2,0,0.0269473684210526,0.00505263157894737,0.00421052631578947,0.00126315789473684,0.00463157894736842,0.00168421052631579,0.000421052631578947,0.0113684210526316,0.0307368421052632,0.00505263157894737,0.000842105263157895,0.00378947368421053,0.0101052631578947,0.00631578947368421,0.0189473684210526,0.00336842105263158,0.000421052631578947,0.00463157894736842,0.0134736842105263,0.0353684210526316,0,0,0,0,0,0,0,0,0.00168421052631579,0,0.000421052631578947,0,0,0.000421052631578947,0.000421052631578947,0.00168421052631579,0,0,0,0,0.000842105263157895,0,63,3,4,1,26,9,0,1,1,12,27,0.0265263157894737,0.00126315789473684,0.00168421052631579,0.000421052631578947,0.0109473684210526,0.00378947368421053,0,0.000421052631578947,0.000421052631578947,0.00505263157894737,0.0113684210526316,2375,1795,2,7.63779176952748,0,0.00547368421052632,2375,1,1,1,1,1,0,1
"2019-03-01","Cameroon",37,4,38,9,14,1,1,30,65,9,0,11,28,19,40,18,3,11,38,71,0,0,0,0,0,0,1,3,0,1,2,0,0,0,1,1,1,0,5,0,2,0,0.0154682274247492,0.00167224080267559,0.0158862876254181,0.00376254180602007,0.00585284280936455,0.000418060200668896,0.000418060200668896,0.0125418060200669,0.0271739130434783,0.00376254180602007,0,0.00459866220735786,0.0117056856187291,0.00794314381270903,0.0167224080267559,0.00752508361204013,0.00125418060200669,0.00459866220735786,0.0158862876254181,0.0296822742474916,0,0,0,0,0,0,0.000418060200668896,0.00125418060200669,0,0.000418060200668896,0.000836120401337793,0,0,0,0.000418060200668896,0.000418060200668896,0.000418060200668896,0,0.00209030100334448,0,0.000836120401337793,0,34,10,10,0,23,15,4,3,3,13,17,0.0142140468227425,0.00418060200668896,0.00418060200668896,0,0.00961538461538462,0.00627090301003344,0.00167224080267559,0.00125418060200669,0.00125418060200669,0.00543478260869565,0.00710702341137124,2392,1837,8,7.36879157181607,0.00167224080267559,0.00543478260869565,2392,1,1,1,1,1,0,1
"2019-04-01","Cameroon",21,3,17,3,14,5,4,33,61,11,4,6,25,18,23,7,3,23,71,57,0,0,0,0,1,2,0,3,1,0,2,0,1,1,0,0,0,0,1,1,2,0,0.00958029197080292,0.00136861313868613,0.00775547445255474,0.00136861313868613,0.00638686131386861,0.00228102189781022,0.00182481751824818,0.0150547445255474,0.0278284671532847,0.00501824817518248,0.00182481751824818,0.00273722627737226,0.0114051094890511,0.00821167883211679,0.010492700729927,0.00319343065693431,0.00136861313868613,0.010492700729927,0.0323905109489051,0.0260036496350365,0,0,0,0,0.000456204379562044,0.000912408759124088,0,0.00136861313868613,0.000456204379562044,0,0.000912408759124088,0,0.000456204379562044,0.000456204379562044,0,0,0,0,0.000456204379562044,0.000456204379562044,0.000912408759124088,0,28,6,4,0,24,9,4,1,6,17,24,0.0127737226277372,0.00273722627737226,0.00182481751824818,0,0.0109489051094891,0.00410583941605839,0.00182481751824818,0.000456204379562044,0.00273722627737226,0.00775547445255474,0.0109489051094891,2192,1680,0,7.73965771381673,0.000912408759124088,0.00593065693430657,2192,1,1,1,1,1,0,1
"2019-05-01","Cameroon",27,4,24,1,57,3,0,38,36,10,2,6,29,15,38,12,2,16,57,66,0,0,0,0,0,0,5,0,1,0,4,0,0,0,1,3,0,0,1,0,0,0,0.00994841562269713,0.00147383935151069,0.00884303610906411,0.000368459837877671,0.0210022107590273,0.00110537951363301,0,0.0140014738393515,0.0132645541635962,0.00368459837877671,0.000736919675755343,0.00221075902726603,0.0106853352984525,0.00552689756816507,0.0140014738393515,0.00442151805453206,0.000736919675755343,0.00589535740604274,0.0210022107590273,0.0243183492999263,0,0,0,0,0,0,0.00184229918938836,0,0.000368459837877671,0,0.00147383935151069,0,0,0,0.000368459837877671,0.00110537951363301,0,0,0.000368459837877671,0,0,0,27,8,18,0,30,7,2,0,1,21,12,0.00994841562269713,0.00294767870302137,0.00663227708179808,0,0.0110537951363301,0.0025792188651437,0.000736919675755343,0,0.000368459837877671,0.0077376565954311,0.00442151805453206,2714,2162,4,6.51712038234966,0.00221075902726603,0.00405305821665438,2714,1,1,1,1,1,1,1
"2019-06-01","Cameroon",46,3,33,5,36,8,1,43,45,9,6,10,15,15,55,13,0,4,57,41,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,1,0,0,0,0,2,0,0.0197255574614065,0.00128644939965695,0.0141509433962264,0.00214408233276158,0.0154373927958834,0.00343053173241852,0.000428816466552316,0.0184391080617496,0.0192967409948542,0.00385934819897084,0.00257289879931389,0.00428816466552316,0.00643224699828473,0.00643224699828473,0.0235849056603774,0.0055746140651801,0,0.00171526586620926,0.024442538593482,0.0175814751286449,0,0,0,0,0,0,0,0,0,0,0.00128644939965695,0,0,0,0.00128644939965695,0.000428816466552316,0,0,0,0,0.000857632933104631,0,38,10,15,0,22,13,6,1,3,30,11,0.016295025728988,0.00428816466552316,0.00643224699828473,0,0.00943396226415094,0.0055746140651801,0.00257289879931389,0.000428816466552316,0.00128644939965695,0.0128644939965695,0.00471698113207547,2332,1751,9,6.71786948775783,0.000857632933104631,0.00300171526586621,2332,1,1,1,1,1,1,1
"2019-07-01","Cameroon",21,2,14,7,32,4,1,39,42,10,3,7,18,16,38,12,0,10,34,56,0,1,1,0,0,0,1,1,1,0,3,0,0,1,1,0,0,0,0,0,0,1,0.0089974293059126,0.000856898029134533,0.00599828620394173,0.00299914310197087,0.0137103684661525,0.00171379605826907,0.000428449014567267,0.0167095115681234,0.0179948586118252,0.00428449014567267,0.0012853470437018,0.00299914310197087,0.0077120822622108,0.00685518423307626,0.0162810625535561,0.0051413881748072,0,0.00428449014567267,0.0145672664952871,0.0239931448157669,0,0.000428449014567267,0.000428449014567267,0,0,0,0.000428449014567267,0.000428449014567267,0.000428449014567267,0,0.0012853470437018,0,0,0.000428449014567267,0.000428449014567267,0,0,0,0,0,0,0.000428449014567267,21,11,4,1,27,6,8,0,2,17,25,0.0089974293059126,0.00471293916023993,0.00171379605826907,0.000428449014567267,0.0115681233933162,0.0025706940874036,0.00342759211653813,0,0.000856898029134533,0.00728363324764353,0.0107112253641817,2334,1860,5,6.89004422511922,0.00171379605826907,0.00299914310197087,2334,1,1,1,1,1,1,1
"2019-08-01","Cameroon",25,3,19,4,8,9,3,53,84,4,4,7,16,16,10,7,0,13,29,45,0,0,0,1,0,5,1,1,2,1,6,0,0,1,2,3,0,1,0,0,2,3,0.0108318890814558,0.0012998266897747,0.00823223570190641,0.00173310225303293,0.00346620450606586,0.00389948006932409,0.0012998266897747,0.0229636048526863,0.0363951473136915,0.00173310225303293,0.00173310225303293,0.00303292894280763,0.00693240901213172,0.00693240901213172,0.00433275563258232,0.00303292894280763,0,0.00563258232235702,0.0125649913344887,0.0194974003466204,0,0,0,0.000433275563258232,0,0.00216637781629116,0.000433275563258232,0.000433275563258232,0.000866551126516464,0.000433275563258232,0.00259965337954939,0,0,0.000433275563258232,0.000866551126516464,0.0012998266897747,0,0.000433275563258232,0,0,0.000866551126516464,0.0012998266897747,23,8,21,0,39,13,4,1,5,11,22,0.00996533795493934,0.00346620450606586,0.00909878682842288,0,0.0168977469670711,0.00563258232235702,0.00173310225303293,0.000433275563258232,0.00216637781629116,0.00476603119584055,0.00953206239168111,2308,1820,15,8.36615104341365,0.00216637781629116,0.0103986135181976,2308,1,1,1,1,1,1,1
"2019-09-01","Cameroon",18,6,12,1,134,1,0,20,70,3,2,8,31,15,38,14,1,9,33,24,0,0,0,0,0,0,2,0,0,0,1,0,0,0,3,2,1,0,1,0,0,2,0.00803212851405622,0.00267737617135207,0.00535475234270415,0.000446229361892012,0.0597947344935297,0.000446229361892012,0,0.00892458723784025,0.0312360553324409,0.00133868808567604,0.000892458723784025,0.0035698348951361,0.0138331102186524,0.00669344042838019,0.0169567157518965,0.00624721106648818,0.000446229361892012,0.00401606425702811,0.0147255689424364,0.0107095046854083,0,0,0,0,0,0,0.000892458723784025,0,0,0,0.000446229361892012,0,0,0,0.00133868808567604,0.000892458723784025,0.000446229361892012,0,0.000446229361892012,0,0,0.000892458723784025,17,9,16,1,31,4,2,2,3,16,14,0.00758589915216421,0.00401606425702811,0.0071396697902722,0.000446229361892012,0.0138331102186524,0.00178491744756805,0.000892458723784025,0.000892458723784025,0.00133868808567604,0.0071396697902722,0.00624721106648818,2241,1713,5,8.08576357113143,0.000892458723784025,0.00446229361892013,2241,1,1,1,1,1,1,1
"2019-10-01","Cameroon",25,3,25,6,53,5,1,70,73,12,4,9,15,15,32,16,3,9,38,48,5,0,1,0,1,0,2,1,0,0,3,0,13,0,0,1,1,0,0,0,0,0,0.00986971969996052,0.00118436636399526,0.00986971969996052,0.00236873272799053,0.0209238057639163,0.0019739439399921,0.000394788787998421,0.0276352151598895,0.0288195815238847,0.00473746545598105,0.00157915515199368,0.00355309909198579,0.00592183181997631,0.00592183181997631,0.0126332412159495,0.00631662060797473,0.00118436636399526,0.00355309909198579,0.01500197394394,0.0189498618239242,0.0019739439399921,0,0.000394788787998421,0,0.000394788787998421,0,0.000789577575996842,0.000394788787998421,0,0,0.00118436636399526,0,0.00513225424397947,0,0,0.000394788787998421,0.000394788787998421,0,0,0,0,0,16,10,11,0,18,7,1,0,2,22,25,0.00631662060797473,0.00394788787998421,0.00434267666798263,0,0.00710619818397158,0.00276352151598895,0.000394788787998421,0,0.000789577575996842,0.00868535333596526,0.00986971969996052,2533,1977,6,7.07731588145217,0.0102645084879589,0.000789577575996842,2533,1,1,1,1,1,1,1
"2019-11-01","Cameroon",13,4,191,71,24,6,0,43,27,25,1,7,18,22,19,17,0,14,37,45,0,1,0,0,0,0,2,1,1,1,1,0,0,0,0,0,0,0,2,0,1,1,0.0057092665788318,0.00175669740887132,0.0838823012736056,0.031181379007466,0.0105401844532279,0.00263504611330698,0,0.0188844971453667,0.0118577075098814,0.0109793588054458,0.00043917435221783,0.00307422046552481,0.00790513833992095,0.00966183574879227,0.00834431269213878,0.00746596398770312,0,0.00614844093104963,0.0162494510320597,0.0197628458498024,0,0.00043917435221783,0,0,0,0,0.000878348704435661,0.00043917435221783,0.00043917435221783,0.00043917435221783,0.00043917435221783,0,0,0,0,0,0,0,0.000878348704435661,0,0.00043917435221783,0.00043917435221783,18,7,9,0,20,12,1,3,4,12,23,0.00790513833992095,0.00307422046552481,0.00395256916996047,0,0.00878348704435661,0.00527009222661397,0.00043917435221783,0.00131752305665349,0.00175669740887132,0.00527009222661397,0.0101010101010101,2277,1593,3,6.85941914755316,0.00131752305665349,0.00351339481774264,2277,1,1,1,1,1,1,1
"2019-12-01","Cameroon",11,2,161,40,6,3,1,42,25,48,0,9,18,9,16,11,2,8,36,46,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,1,0,0,0,0.00489977728285078,0.00089086859688196,0.0717149220489978,0.0178173719376392,0.00267260579064588,0.00133630289532294,0.00044543429844098,0.0187082405345212,0.0111358574610245,0.021380846325167,0,0.00400890868596882,0.00801781737193764,0.00400890868596882,0.00712694877505568,0.00489977728285078,0.00089086859688196,0.00356347438752784,0.0160356347438753,0.0204899777282851,0.00044543429844098,0,0,0,0,0,0,0,0,0,0.00133630289532294,0,0,0,0,0.00044543429844098,0,0,0.00044543429844098,0,0,0,17,4,19,2,25,29,8,2,3,26,30,0.00757238307349666,0.00178173719376392,0.00846325167037862,0.00089086859688196,0.0111358574610245,0.0129175946547884,0.00356347438752784,0.00089086859688196,0.00133630289532294,0.0115812917594655,0.0133630289532294,2245,1602,6,5.61291846308926,0.00089086859688196,0.00178173719376392,2245,1,1,1,1,1,1,1
