"date","country","arrest","censor","electionactivity","electionirregularities","cooperate","coup","defamationcase","disaster","legalaction","legalchange","martiallaw","mobilizesecurity","corruption","activism","protest","purge","raid","threaten","violencelethal","violencenonlethal","arms_transfer_security_aid_assistance","diplomatic_mediation","diplomatic_recognition","diplomatic_sanction","diplomatic_statement","diplomatic_visit","economic_aid_assistance","investment","professional_cultural_exchange","security_cooperation","security_force_facility_presence","tech_transfer_investment","trade_agreement_exchange","trade_financial_sanction","arrestNorm","censorNorm","electionactivityNorm","electionirregularitiesNorm","cooperateNorm","coupNorm","defamationcaseNorm","disasterNorm","legalactionNorm","legalchangeNorm","martiallawNorm","mobilizesecurityNorm","corruptionNorm","activismNorm","protestNorm","purgeNorm","raidNorm","threatenNorm","violencelethalNorm","violencenonlethalNorm","arms_transfer_security_aid_assistanceNorm","diplomatic_mediationNorm","diplomatic_recognitionNorm","diplomatic_sanctionNorm","diplomatic_statementNorm","diplomatic_visitNorm","economic_aid_assistanceNorm","investmentNorm","professional_cultural_exchangeNorm","security_cooperationNorm","security_force_facility_presenceNorm","tech_transfer_investmentNorm","trade_agreement_exchangeNorm","trade_financial_sanctionNorm","ncr_arrest","ncr_cooperate","ncr_corruption","ncr_defamationcase","ncr_legalaction","ncr_legalchange","ncr_purge","ncr_raid","ncr_threaten","ncr_violencelethal","ncr_violencenonlethal","ncr_arrestNorm","ncr_cooperateNorm","ncr_corruptionNorm","ncr_defamationcaseNorm","ncr_legalactionNorm","ncr_legalchangeNorm","ncr_purgeNorm","ncr_raidNorm","ncr_threatenNorm","ncr_violencelethalNorm","ncr_violencenonlethalNorm","article_total","cs_999","rai_999","f1","rus_influence","chn_influence","total_articles","sudantribune.com","paanluelwel.com","onecitizendaily.com","eyeradio.org"
"2015-08-01","South Sudan",15,14,1,0,162,1,0,26,19,8,1,9,8,10,15,19,5,27,57,47,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0161463939720129,0.0150699677072121,0.00107642626480086,0,0.17438105489774,0.00107642626480086,0,0.0279870828848224,0.0204520990312164,0.00861141011840689,0.00107642626480086,0.00968783638320775,0.00861141011840689,0.0107642626480086,0.0161463939720129,0.0204520990312164,0.00538213132400431,0.0290635091496232,0.0613562970936491,0.0505920344456405,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00215285252960172,10,5,0,0,11,2,1,2,0,4,7,0.0107642626480086,0.00538213132400431,0,0,0.0118406889128095,0.00215285252960172,0.00107642626480086,0.00215285252960172,0,0.00430570505920344,0.00753498385360603,929,449,927,7.80127831860437,0.00107642626480086,0.00430570505920344,929,1,1,0,1
"2015-09-01","South Sudan",7,4,3,0,74,1,0,58,19,8,5,19,3,5,5,11,4,16,34,47,0,0,2,0,0,1,0,0,0,1,2,0,0,8,0.00898587933247754,0.00513478818998716,0.00385109114249037,0,0.0949935815147625,0.00128369704749679,0,0.0744544287548139,0.024390243902439,0.0102695763799743,0.00641848523748395,0.024390243902439,0.00385109114249037,0.00641848523748395,0.00641848523748395,0.0141206675224647,0.00513478818998716,0.0205391527599487,0.0436456996148909,0.0603337612323492,0,0,0.00256739409499358,0,0,0.00128369704749679,0,0,0,0.00128369704749679,0.00256739409499358,0,0,0.0102695763799743,10,5,0,0,5,7,0,0,2,13,10,0.0128369704749679,0.00641848523748395,0,0,0.00641848523748395,0.00898587933247754,0,0,0.00256739409499358,0.0166880616174583,0.0128369704749679,779,406,765,6.9439915199284,0.0282413350449294,0.00385109114249037,779,1,1,0,1
"2015-10-01","South Sudan",13,1,6,0,41,3,0,31,23,28,0,26,9,4,12,11,0,5,33,69,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0.0152941176470588,0.00117647058823529,0.00705882352941176,0,0.0482352941176471,0.00352941176470588,0,0.0364705882352941,0.0270588235294118,0.0329411764705882,0,0.0305882352941176,0.0105882352941176,0.00470588235294118,0.0141176470588235,0.0129411764705882,0,0.00588235294117647,0.0388235294117647,0.0811764705882353,0,0.00117647058823529,0,0,0.00117647058823529,0.00117647058823529,0,0,0,0,0,0,0,0,2,12,1,0,7,8,3,0,1,10,7,0.00235294117647059,0.0141176470588235,0.00117647058823529,0,0.00823529411764706,0.00941176470588235,0.00352941176470588,0,0.00117647058823529,0.0117647058823529,0.00823529411764706,850,493,847,7.46892753488419,0.00588235294117647,0,850,1,1,0,1
"2015-11-01","South Sudan",7,4,4,0,46,2,0,55,22,23,0,15,5,4,4,8,4,5,42,41,0,0,0,0,0,1,2,0,0,1,0,0,0,1,0.00921052631578947,0.00526315789473684,0.00526315789473684,0,0.0605263157894737,0.00263157894736842,0,0.0723684210526316,0.0289473684210526,0.0302631578947368,0,0.0197368421052632,0.00657894736842105,0.00526315789473684,0.00526315789473684,0.0105263157894737,0.00526315789473684,0.00657894736842105,0.0552631578947368,0.0539473684210526,0,0,0,0,0,0.00131578947368421,0.00263157894736842,0,0,0.00131578947368421,0,0,0,0.00131578947368421,7,2,0,0,2,5,2,0,0,7,9,0.00921052631578947,0.00263157894736842,0,0,0.00263157894736842,0.00657894736842105,0.00263157894736842,0,0,0.00921052631578947,0.0118421052631579,760,441,754,6.97618639703709,0.00131578947368421,0.00789473684210526,760,1,1,0,1
"2015-12-01","South Sudan",14,3,10,1,39,1,0,16,13,10,0,7,3,5,2,17,1,6,29,47,0,0,0,0,0,2,0,1,0,0,4,0,0,0,0.0207715133531157,0.00445103857566766,0.0148367952522255,0.00148367952522255,0.0578635014836795,0.00148367952522255,0,0.0237388724035608,0.0192878338278932,0.0148367952522255,0,0.0103857566765579,0.00445103857566766,0.00741839762611276,0.0029673590504451,0.0252225519287834,0.00148367952522255,0.00890207715133531,0.043026706231454,0.0697329376854599,0,0,0,0,0,0.0029673590504451,0,0.00148367952522255,0,0,0.00593471810089021,0,0,0,6,5,1,0,2,0,1,0,0,7,6,0.00890207715133531,0.00741839762611276,0.00148367952522255,0,0.0029673590504451,0,0.00148367952522255,0,0,0.0103857566765579,0.00890207715133531,674,426,667,6.3649067874471,0.00148367952522255,0.0103857566765579,674,1,1,0,1
"2016-01-01","South Sudan",11,0,16,0,76,5,0,13,13,9,2,13,6,5,8,9,0,6,41,30,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0152565880721221,0,0.0221914008321775,0,0.105409153952843,0.00693481276005548,0,0.0180305131761442,0.0180305131761442,0.0124826629680999,0.00277392510402219,0.0180305131761442,0.00832177531206657,0.00693481276005548,0.0110957004160888,0.0124826629680999,0,0.00832177531206657,0.0568654646324549,0.0416088765603329,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00277392510402219,5,7,1,0,3,3,2,1,1,4,6,0.00693481276005548,0.00970873786407767,0.0013869625520111,0,0.00416088765603329,0.00416088765603329,0.00277392510402219,0.0013869625520111,0.0013869625520111,0.00554785020804438,0.00832177531206657,721,432,719,5.87981544889892,0.00416088765603329,0.00693481276005548,721,1,1,0,1
"2016-02-01","South Sudan",10,2,6,0,61,3,1,22,40,17,0,23,21,5,11,7,2,11,42,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0124688279301746,0.00249376558603491,0.00748129675810474,0,0.0760598503740648,0.00374064837905237,0.00124688279301746,0.027431421446384,0.0498753117206983,0.0211970074812968,0,0.0286783042394015,0.0261845386533666,0.00623441396508728,0.013715710723192,0.00872817955112219,0.00249376558603491,0.013715710723192,0.0523690773067332,0.0586034912718204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,3,1,0,0,1,5,5,0.00872817955112219,0.00872817955112219,0,0,0.00374064837905237,0.00124688279301746,0,0,0.00124688279301746,0.00623441396508728,0.00623441396508728,802,461,802,8.74747117656189,0,0,802,1,1,0,1
"2016-03-01","South Sudan",12,5,8,0,30,3,2,28,26,3,2,26,13,10,5,25,3,22,28,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0145454545454545,0.00606060606060606,0.0096969696969697,0,0.0363636363636364,0.00363636363636364,0.00242424242424242,0.0339393939393939,0.0315151515151515,0.00363636363636364,0.00242424242424242,0.0315151515151515,0.0157575757575758,0.0121212121212121,0.00606060606060606,0.0303030303030303,0.00363636363636364,0.0266666666666667,0.0339393939393939,0.0727272727272727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,1,0,6,2,3,0,0,3,8,0.00727272727272727,0.00242424242424242,0.00121212121212121,0,0.00727272727272727,0.00242424242424242,0.00363636363636364,0,0,0.00363636363636364,0.0096969696969697,825,500,825,8.2687078403145,0,0.00363636363636364,825,1,1,0,1
"2016-04-01","South Sudan",15,2,6,0,52,1,0,20,18,6,2,23,9,13,12,18,2,16,58,44,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.0167973124300112,0.00223964165733483,0.00671892497200448,0,0.0582306830907055,0.00111982082866741,0,0.0223964165733483,0.0201567749160134,0.00671892497200448,0.00223964165733483,0.0257558790593505,0.0100783874580067,0.0145576707726764,0.013437849944009,0.0201567749160134,0.00223964165733483,0.0179171332586786,0.06494960806271,0.0492721164613662,0,0,0,0,0,0,0.00223964165733483,0,0,0,0,0,0,0,8,3,0,0,6,5,0,0,1,13,1,0.00895856662933931,0.00335946248600224,0,0,0.00671892497200448,0.00559910414333707,0,0,0.00111982082866741,0.0145576707726764,0.00111982082866741,893,547,891,6.47729630963952,0,0.00671892497200448,893,1,1,0,1
"2016-05-01","South Sudan",22,3,8,1,44,0,1,23,19,8,1,17,13,11,15,13,4,6,26,22,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0.0278128950695322,0.00379266750948167,0.0101137800252845,0.00126422250316056,0.0556257901390645,0,0.00126422250316056,0.0290771175726928,0.0240202275600506,0.0101137800252845,0.00126422250316056,0.0214917825537295,0.0164348925410872,0.0139064475347661,0.0189633375474083,0.0164348925410872,0.00505689001264223,0.00758533501896334,0.0328697850821745,0.0278128950695322,0,0,0,0,0,0,0.00126422250316056,0.00252844500632111,0,0,0,0,0,0,11,3,2,0,8,4,0,0,1,10,10,0.0139064475347661,0.00379266750948167,0.00252844500632111,0,0.0101137800252845,0.00505689001264223,0,0,0.00126422250316056,0.0126422250316056,0.0126422250316056,791,500,787,7.04038351218702,0,0.0101137800252845,791,1,1,0,1
"2016-06-01","South Sudan",13,7,6,0,37,3,0,25,30,6,5,16,20,3,23,14,1,12,33,58,1,0,0,0,1,0,0,1,0,2,1,0,0,0,0.01625,0.00875,0.0075,0,0.04625,0.00375,0,0.03125,0.0375,0.0075,0.00625,0.02,0.025,0.00375,0.02875,0.0175,0.00125,0.015,0.04125,0.0725,0.00125,0,0,0,0.00125,0,0,0.00125,0,0.0025,0.00125,0,0,0,4,7,2,0,5,5,0,1,1,6,7,0.005,0.00875,0.0025,0,0.00625,0.00625,0,0.00125,0.00125,0.0075,0.00875,800,470,794,9.25511528990256,0.0025,0.005,800,1,1,0,1
"2016-07-01","South Sudan",15,11,5,1,60,7,0,38,17,8,1,52,3,14,12,43,0,22,87,152,0,0,0,4,0,1,0,1,0,0,2,0,0,0,0.0123558484349259,0.00906095551894563,0.00411861614497529,0.000823723228995058,0.0494233937397035,0.0057660626029654,0,0.0313014827018122,0.014003294892916,0.00658978583196046,0.000823723228995058,0.042833607907743,0.00247116968698517,0.0115321252059308,0.00988467874794069,0.0354200988467875,0,0.0181219110378913,0.07166392092257,0.125205930807249,0,0,0,0.00329489291598023,0,0.000823723228995058,0,0.000823723228995058,0,0,0.00164744645799012,0,0,0,8,3,1,0,1,2,1,1,3,4,7,0.00658978583196046,0.00247116968698517,0.000823723228995058,0,0.000823723228995058,0.00164744645799012,0.000823723228995058,0.000823723228995058,0.00247116968698517,0.00329489291598023,0.0057660626029654,1214,640,1206,7.6305278336484,0,0.0115321252059308,1214,1,1,0,1
"2016-08-01","South Sudan",8,5,5,0,65,13,0,43,25,12,1,54,2,5,4,26,2,13,46,54,0,0,0,0,0,0,3,2,0,0,1,0,0,0,0.00772946859903382,0.00483091787439614,0.00483091787439614,0,0.0628019323671498,0.01256038647343,0,0.0415458937198068,0.0241545893719807,0.0115942028985507,0.000966183574879227,0.0521739130434783,0.00193236714975845,0.00483091787439614,0.00386473429951691,0.0251207729468599,0.00193236714975845,0.01256038647343,0.0444444444444444,0.0521739130434783,0,0,0,0,0,0,0.00289855072463768,0.00193236714975845,0,0,0.000966183574879227,0,0,0,6,2,1,0,9,1,1,1,2,6,4,0.00579710144927536,0.00193236714975845,0.000966183574879227,0,0.00869565217391304,0.000966183574879227,0.000966183574879227,0.000966183574879227,0.00193236714975845,0.00579710144927536,0.00386473429951691,1035,622,1029,7.55322881044717,0.000966183574879227,0.0106280193236715,1035,1,1,0,1
"2016-09-01","South Sudan",11,13,1,0,49,2,0,28,31,11,0,20,37,18,6,19,1,14,27,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0124293785310734,0.0146892655367232,0.00112994350282486,0,0.0553672316384181,0.00225988700564972,0,0.031638418079096,0.0350282485875706,0.0124293785310734,0,0.0225988700564972,0.0418079096045198,0.0203389830508475,0.00677966101694915,0.0214689265536723,0.00112994350282486,0.015819209039548,0.0305084745762712,0.0689265536723164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,1,0,2,3,4,1,1,12,6,0.00677966101694915,0.00677966101694915,0.00112994350282486,0,0.00225988700564972,0.00338983050847458,0.00451977401129944,0.00112994350282486,0.00112994350282486,0.0135593220338983,0.00677966101694915,885,521,885,9.21886710534942,0,0.00112994350282486,885,1,1,0,1
"2016-10-01","South Sudan",6,3,2,0,54,3,0,32,14,10,0,16,2,11,11,11,1,8,62,68,0,0,0,0,1,0,0,0,0,0,3,1,0,1,0.00689655172413793,0.00344827586206897,0.00229885057471264,0,0.0620689655172414,0.00344827586206897,0,0.0367816091954023,0.0160919540229885,0.0114942528735632,0,0.0183908045977011,0.00229885057471264,0.0126436781609195,0.0126436781609195,0.0126436781609195,0.00114942528735632,0.00919540229885057,0.071264367816092,0.0781609195402299,0,0,0,0,0.00114942528735632,0,0,0,0,0,0.00344827586206897,0.00114942528735632,0,0.00114942528735632,9,5,0,0,3,7,0,0,2,7,14,0.0103448275862069,0.00574712643678161,0,0,0.00344827586206897,0.00804597701149425,0,0,0.00229885057471264,0.00804597701149425,0.0160919540229885,870,512,864,5.67227688034605,0.00229885057471264,0.00574712643678161,870,1,1,0,1
"2016-11-01","South Sudan",17,14,7,0,47,1,0,29,14,7,0,44,14,10,8,42,2,14,55,49,1,0,0,0,1,0,0,0,0,0,2,1,0,1,0.0202380952380952,0.0166666666666667,0.00833333333333333,0,0.055952380952381,0.00119047619047619,0,0.0345238095238095,0.0166666666666667,0.00833333333333333,0,0.0523809523809524,0.0166666666666667,0.0119047619047619,0.00952380952380952,0.05,0.00238095238095238,0.0166666666666667,0.0654761904761905,0.0583333333333333,0.00119047619047619,0,0,0,0.00119047619047619,0,0,0,0,0,0.00238095238095238,0.00119047619047619,0,0.00119047619047619,8,10,3,0,4,3,2,1,1,8,10,0.00952380952380952,0.0119047619047619,0.00357142857142857,0,0.00476190476190476,0.00357142857142857,0.00238095238095238,0.00119047619047619,0.00119047619047619,0.00952380952380952,0.0119047619047619,840,431,834,8.94343100245193,0.00357142857142857,0.00476190476190476,840,1,1,0,1
