"date","country","arrest","censor","electionactivity","electionirregularities","cooperate","coup","defamationcase","disaster","legalaction","legalchange","martiallaw","mobilizesecurity","corruption","activism","protest","purge","raid","threaten","violencelethal","violencenonlethal","arms_transfer_security_aid_assistance","diaspora_activation","diplomatic_recognition","diplomatic_sanction","diplomatic_statement","diplomatic_visit","economic_aid_assistance","investment","professional_cultural_exchange","security_cooperation","tech_transfer_investment","trade_agreement_exchange","trade_financial_sanction","arrestNorm","censorNorm","electionactivityNorm","electionirregularitiesNorm","cooperateNorm","coupNorm","defamationcaseNorm","disasterNorm","legalactionNorm","legalchangeNorm","martiallawNorm","mobilizesecurityNorm","corruptionNorm","activismNorm","protestNorm","purgeNorm","raidNorm","threatenNorm","violencelethalNorm","violencenonlethalNorm","arms_transfer_security_aid_assistanceNorm","diaspora_activationNorm","diplomatic_recognitionNorm","diplomatic_sanctionNorm","diplomatic_statementNorm","diplomatic_visitNorm","economic_aid_assistanceNorm","investmentNorm","professional_cultural_exchangeNorm","security_cooperationNorm","tech_transfer_investmentNorm","trade_agreement_exchangeNorm","trade_financial_sanctionNorm","ncr_arrest","ncr_cooperate","ncr_corruption","ncr_defamationcase","ncr_legalaction","ncr_legalchange","ncr_purge","ncr_raid","ncr_threaten","ncr_violencelethal","ncr_violencenonlethal","ncr_arrestNorm","ncr_cooperateNorm","ncr_corruptionNorm","ncr_defamationcaseNorm","ncr_legalactionNorm","ncr_legalchangeNorm","ncr_purgeNorm","ncr_raidNorm","ncr_threatenNorm","ncr_violencelethalNorm","ncr_violencenonlethalNorm","article_total","cs_999","rai_999","f1","rus_influence","chn_influence","total_articles","therwandan.com","umuseke.rw"
"2015-06-01","Rwanda",29,2,6,5,11,1,0,7,19,9,0,0,10,9,10,6,0,1,5,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0249569707401033,0.00172117039586919,0.00516351118760757,0.00430292598967298,0.00946643717728055,0.000860585197934596,0,0.00602409638554217,0.0163511187607573,0.00774526678141136,0,0,0.00860585197934595,0.00774526678141136,0.00860585197934595,0.00516351118760757,0,0.000860585197934596,0.00430292598967298,0.00344234079173838,0,0,0,0,0,0,0,0.000860585197934596,0,0,0,0,0,21,15,4,0,9,9,2,0,0,4,1,0.0180722891566265,0.0129087779690189,0.00344234079173838,0,0.00774526678141136,0.00774526678141136,0.00172117039586919,0,0,0.00344234079173838,0.000860585197934596,1162,976,1161,5.93957641353421,0,0.000860585197934596,1162,1,0
"2015-07-01","Rwanda",3,0,11,6,9,1,0,6,13,17,0,5,6,2,6,3,0,0,5,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0.00267618198037467,0,0.00981266726137377,0.00535236396074933,0.008028545941124,0.000892060660124889,0,0.00535236396074933,0.0115967885816235,0.0151650312221231,0,0.00446030330062444,0.00535236396074933,0.00178412132024978,0.00535236396074933,0.00267618198037467,0,0,0.00446030330062444,0.000892060660124889,0,0,0.000892060660124889,0,0,0,0,0.000892060660124889,0.000892060660124889,0,0,0,0.000892060660124889,15,19,3,0,0,8,0,1,1,4,2,0.0133809099018733,0.0169491525423729,0.00267618198037467,0,0,0.00713648528099911,0,0.000892060660124889,0.000892060660124889,0.00356824264049955,0.00178412132024978,1121,982,1117,5.81157193871389,0,0.00535236396074933,1121,1,0
"2015-08-01","Rwanda",6,0,4,0,11,1,1,10,13,12,0,2,4,3,0,3,0,0,7,3,0,0,0,0,0,0,0,2,1,0,0,0,0,0.0056980056980057,0,0.00379867046533713,0,0.0104463437796771,0.000949667616334283,0.000949667616334283,0.00949667616334283,0.0123456790123457,0.0113960113960114,0,0.00189933523266857,0.00379867046533713,0.00284900284900285,0,0.00284900284900285,0,0,0.00664767331433998,0.00284900284900285,0,0,0,0,0,0,0,0.00189933523266857,0.000949667616334283,0,0,0,0,13,17,2,0,5,14,1,1,1,3,2,0.0123456790123457,0.0161443494776828,0.00189933523266857,0,0.00474833808167141,0.01329534662868,0.000949667616334283,0.000949667616334283,0.000949667616334283,0.00284900284900285,0.00189933523266857,1053,919,1050,4.8949662975748,0,0.0104463437796771,1053,1,0
"2015-09-01","Rwanda",7,1,1,1,11,4,0,8,16,6,0,5,9,5,2,2,0,0,1,1,0,0,0,0,2,0,0,1,1,0,1,0,0,0.00674373795761079,0.000963391136801541,0.000963391136801541,0.000963391136801541,0.010597302504817,0.00385356454720617,0,0.00770712909441233,0.0154142581888247,0.00578034682080925,0,0.00481695568400771,0.00867052023121387,0.00481695568400771,0.00192678227360308,0.00192678227360308,0,0,0.000963391136801541,0.000963391136801541,0,0,0,0,0.00192678227360308,0,0,0.000963391136801541,0.000963391136801541,0,0.000963391136801541,0,0,10,14,0,0,2,11,2,1,1,1,4,0.00963391136801541,0.0134874759152216,0,0,0.00192678227360308,0.010597302504817,0.00192678227360308,0.000963391136801541,0.000963391136801541,0.000963391136801541,0.00385356454720617,1038,921,1033,4.99108856648662,0,0.010597302504817,1038,1,0
"2015-10-01","Rwanda",4,0,6,1,13,0,1,5,17,17,0,6,7,9,2,3,0,1,0,1,0,1,0,0,2,0,0,0,1,0,1,1,0,0.003690036900369,0,0.00553505535055351,0.000922509225092251,0.0119926199261993,0,0.000922509225092251,0.00461254612546125,0.0156826568265683,0.0156826568265683,0,0.00553505535055351,0.00645756457564576,0.00830258302583026,0.0018450184501845,0.00276752767527675,0,0.000922509225092251,0,0.000922509225092251,0,0.000922509225092251,0,0,0.0018450184501845,0,0,0,0.000922509225092251,0,0.000922509225092251,0.000922509225092251,0,5,22,3,0,4,8,3,0,0,3,6,0.00461254612546125,0.0202952029520295,0.00276752767527675,0,0.003690036900369,0.00738007380073801,0.00276752767527675,0,0,0.00276752767527675,0.00553505535055351,1084,947,1078,5.01577870869801,0.00276752767527675,0.00553505535055351,1084,1,0
"2015-11-01","Rwanda",2,0,4,4,14,1,0,9,8,22,0,2,7,1,0,3,0,3,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00185701021355617,0,0.00371402042711235,0.00371402042711235,0.0129990714948932,0.000928505106778087,0,0.00835654596100279,0.0074280408542247,0.0204271123491179,0,0.00185701021355617,0.00649953574744661,0.000928505106778087,0,0.00278551532033426,0,0.00278551532033426,0.0074280408542247,0.00278551532033426,0,0,0,0,0,0,0,0,0,0,0,0,0,6,28,2,0,4,11,1,0,0,2,4,0.00557103064066852,0.0259981429897864,0.00185701021355617,0,0.00371402042711235,0.010213556174559,0.000928505106778087,0,0,0.00185701021355617,0.00371402042711235,1077,935,1077,5.71406161238909,0,0.00185701021355617,1077,1,0
"2015-12-01","Rwanda",20,0,30,1,10,1,1,5,22,27,0,3,7,5,2,1,1,0,3,6,0,0,1,0,0,0,1,0,0,0,0,0,0,0.0187617260787993,0,0.0281425891181989,0.000938086303939962,0.00938086303939963,0.000938086303939962,0.000938086303939962,0.00469043151969981,0.0206378986866792,0.025328330206379,0,0.00281425891181989,0.00656660412757974,0.00469043151969981,0.00187617260787992,0.000938086303939962,0.000938086303939962,0,0.00281425891181989,0.00562851782363977,0,0,0.000938086303939962,0,0,0,0.000938086303939962,0,0,0,0,0,0,9,29,1,0,3,6,3,1,0,3,2,0.00844277673545966,0.0272045028142589,0.000938086303939962,0,0.00281425891181989,0.00562851782363977,0.00281425891181989,0.000938086303939962,0,0.00281425891181989,0.00187617260787992,1066,871,1063,4.7912476171711,0.000938086303939962,0.00562851782363977,1066,1,0
"2016-01-01","Rwanda",6,0,23,0,5,0,0,7,10,6,0,2,7,2,1,2,1,1,10,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0.00583657587548638,0,0.0223735408560311,0,0.00486381322957198,0,0,0.00680933852140078,0.00972762645914397,0.00583657587548638,0,0.00194552529182879,0.00680933852140078,0.00194552529182879,0.000972762645914397,0.00194552529182879,0.000972762645914397,0.000972762645914397,0.00972762645914397,0.000972762645914397,0,0.000972762645914397,0,0,0,0,0.000972762645914397,0,0.000972762645914397,0,0,0,0,5,17,4,0,7,6,0,3,3,5,2,0.00486381322957198,0.0165369649805447,0.00389105058365759,0,0.00680933852140078,0.00583657587548638,0,0.00291828793774319,0.00291828793774319,0.00486381322957198,0.00194552529182879,1028,902,1025,5.45689259017825,0,0.00389105058365759,1028,1,0
"2016-02-01","Rwanda",6,0,16,1,8,1,0,9,10,11,0,0,10,4,3,2,0,1,4,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0.00616016427104723,0,0.0164271047227926,0.00102669404517454,0.0082135523613963,0.00102669404517454,0,0.00924024640657084,0.0102669404517454,0.0112936344969199,0,0,0.0102669404517454,0.00410677618069815,0.00308008213552361,0.00205338809034908,0,0.00102669404517454,0.00410677618069815,0.00102669404517454,0,0,0,0,0,0.00102669404517454,0,0,0.00102669404517454,0,0,0,0,4,13,2,0,2,13,0,0,2,0,0,0.00410677618069815,0.013347022587269,0.00205338809034908,0,0.00205338809034908,0.013347022587269,0,0,0.00205338809034908,0,0,974,860,972,4.96928580483073,0.00102669404517454,0.00410677618069815,974,1,0
"2016-03-01","Rwanda",8,0,6,0,15,0,0,6,14,7,0,5,11,7,1,4,0,3,6,4,0,0,0,0,0,3,0,0,0,0,0,1,0,0.00734618916437098,0,0.00550964187327824,0,0.0137741046831956,0,0,0.00550964187327824,0.0128558310376492,0.00642791551882461,0,0.00459136822773186,0.0101010101010101,0.00642791551882461,0.000918273645546373,0.00367309458218549,0,0.00275482093663912,0.00550964187327824,0.00367309458218549,0,0,0,0,0,0.00275482093663912,0,0,0,0,0,0.000918273645546373,0,11,23,6,0,10,9,1,1,1,0,1,0.0101010101010101,0.0211202938475666,0.00550964187327824,0,0.00918273645546373,0.00826446280991736,0.000918273645546373,0.000918273645546373,0.000918273645546373,0,0.000918273645546373,1089,946,1085,5.71799191147338,0.00183654729109275,0.0110192837465565,1089,1,0
"2016-04-01","Rwanda",8,0,0,0,12,0,0,19,14,8,0,2,6,6,3,0,0,0,1,4,0,0,0,0,1,0,0,0,1,0,0,0,0,0.00744186046511628,0,0,0,0.0111627906976744,0,0,0.0176744186046512,0.0130232558139535,0.00744186046511628,0,0.00186046511627907,0.00558139534883721,0.00558139534883721,0.0027906976744186,0,0,0,0.000930232558139535,0.00372093023255814,0,0,0,0,0.000930232558139535,0,0,0,0.000930232558139535,0,0,0,0,10,15,6,0,13,9,2,1,0,5,2,0.00930232558139535,0.013953488372093,0.00558139534883721,0,0.012093023255814,0.00837209302325581,0.00186046511627907,0.000930232558139535,0,0.00465116279069767,0.00186046511627907,1075,940,1073,4.73011705733911,0.000930232558139535,0.00372093023255814,1075,1,0
"2016-05-01","Rwanda",7,0,2,1,7,2,0,14,24,2,0,4,6,4,2,3,0,0,3,4,0,0,0,0,0,0,1,0,1,0,0,0,0,0.00640439158279963,0,0.00182982616651418,0.000914913083257091,0.00640439158279963,0.00182982616651418,0,0.0128087831655993,0.0219579139981702,0.00182982616651418,0,0.00365965233302836,0.00548947849954254,0.00365965233302836,0.00182982616651418,0.00274473924977127,0,0,0.00274473924977127,0.00365965233302836,0,0,0,0,0,0,0.000914913083257091,0,0.000914913083257091,0,0,0,0,9,22,6,0,6,4,1,0,0,3,2,0.00823421774931381,0.020128087831656,0.00548947849954254,0,0.00548947849954254,0.00365965233302836,0.000914913083257091,0,0,0.00274473924977127,0.00182982616651418,1093,965,1091,5.07367571521958,0.000914913083257091,0.00365965233302836,1093,1,0
"2016-06-01","Rwanda",2,1,7,0,8,1,0,3,10,10,0,1,5,2,2,2,0,0,1,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0.00203458799593082,0.00101729399796541,0.00712105798575788,0,0.0081383519837233,0.00101729399796541,0,0.00305188199389624,0.0101729399796541,0.0101729399796541,0,0.00101729399796541,0.00508646998982706,0.00203458799593082,0.00203458799593082,0.00203458799593082,0,0,0.00101729399796541,0.00406917599186165,0,0,0,0,0,0,0,0.00101729399796541,0,0,0,0,0,7,19,7,0,7,11,1,0,0,1,3,0.00712105798575788,0.0193285859613428,0.00712105798575788,0,0.00712105798575788,0.0111902339776195,0.00101729399796541,0,0,0.00101729399796541,0.00305188199389624,983,879,982,5.01314941183479,0.00101729399796541,0.00101729399796541,983,1,0
"2016-07-01","Rwanda",11,2,3,2,14,0,0,7,16,2,0,13,9,3,2,4,0,0,6,4,0,1,0,0,0,0,0,2,0,1,1,0,0,0.00951557093425606,0.00173010380622837,0.00259515570934256,0.00173010380622837,0.0121107266435986,0,0,0.00605536332179931,0.013840830449827,0.00173010380622837,0,0.0112456747404844,0.00778546712802768,0.00259515570934256,0.00173010380622837,0.00346020761245675,0,0,0.00519031141868512,0.00346020761245675,0,0.000865051903114187,0,0,0,0,0,0.00173010380622837,0,0.000865051903114187,0.000865051903114187,0,0,9,26,4,0,1,10,0,0,0,1,2,0.00778546712802768,0.0224913494809689,0.00346020761245675,0,0.000865051903114187,0.00865051903114187,0,0,0,0.000865051903114187,0.00173010380622837,1156,1015,1150,6.06244423600047,0.00173010380622837,0.00778546712802768,1156,1,0
"2016-08-01","Rwanda",4,0,7,0,13,0,0,7,9,4,0,6,6,4,1,0,0,0,13,1,0,0,0,0,1,0,0,2,1,1,0,0,0,0.00394866732477789,0,0.0069101678183613,0,0.0128331688055281,0,0,0.0069101678183613,0.00888450148075025,0.00394866732477789,0,0.00592300098716683,0.00592300098716683,0.00394866732477789,0.000987166831194472,0,0,0,0.0128331688055281,0.000987166831194472,0,0,0,0,0.000987166831194472,0,0,0.00197433366238894,0.000987166831194472,0.000987166831194472,0,0,0,11,11,0,0,1,7,5,0,0,2,2,0.0108588351431392,0.0108588351431392,0,0,0.000987166831194472,0.0069101678183613,0.00493583415597236,0,0,0.00197433366238894,0.00197433366238894,1013,904,1007,5.62287110781895,0.000987166831194472,0.0128331688055281,1013,1,0
"2016-09-01","Rwanda",6,2,3,1,18,1,0,16,10,5,0,2,8,3,3,3,1,0,1,0,0,1,0,0,1,0,0,1,6,0,0,0,0,0.0060790273556231,0.00202634245187437,0.00303951367781155,0.00101317122593718,0.0182370820668693,0.00101317122593718,0,0.0162107396149949,0.0101317122593718,0.00506585612968592,0,0.00202634245187437,0.00810536980749747,0.00303951367781155,0.00303951367781155,0.00303951367781155,0.00101317122593718,0,0.00101317122593718,0,0,0.00101317122593718,0,0,0.00101317122593718,0,0,0.00101317122593718,0.0060790273556231,0,0,0,0,7,19,2,0,4,10,2,0,1,0,1,0.00709219858156028,0.0192502532928065,0.00202634245187437,0,0.00405268490374873,0.0101317122593718,0.00202634245187437,0,0.00101317122593718,0,0.00101317122593718,987,867,977,5.18343250046385,0.00101317122593718,0.0131712259371834,987,1,0
"2016-10-01","Rwanda",6,0,3,0,19,0,0,8,9,12,1,7,3,2,1,4,0,7,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00546448087431694,0,0.00273224043715847,0,0.017304189435337,0,0,0.00728597449908925,0.00819672131147541,0.0109289617486339,0.000910746812386157,0.0063752276867031,0.00273224043715847,0.00182149362477231,0.000910746812386157,0.00364298724954463,0,0.0063752276867031,0.00455373406193078,0.00182149362477231,0,0,0,0,0,0,0,0,0,0,0,0,0,5,42,2,0,3,9,0,0,0,4,0,0.00455373406193078,0.0382513661202186,0.00182149362477231,0,0.00273224043715847,0.00819672131147541,0,0,0,0.00364298724954463,0,1098,948,1098,6.93491351950885,0,0.00182149362477231,1098,1,0
"2016-11-01","Rwanda",6,0,9,0,14,0,0,7,35,6,0,5,9,4,0,0,0,0,2,1,0,0,1,0,0,0,0,0,1,2,1,0,0,0.00601202404809619,0,0.00901803607214429,0,0.0140280561122244,0,0,0.00701402805611222,0.0350701402805611,0.00601202404809619,0,0.00501002004008016,0.00901803607214429,0.00400801603206413,0,0,0,0,0.00200400801603206,0.00100200400801603,0,0,0.00100200400801603,0,0,0,0,0,0.00100200400801603,0.00200400801603206,0.00100200400801603,0,0,9,29,4,0,4,15,0,0,0,1,1,0.00901803607214429,0.0290581162324649,0.00400801603206413,0,0.00400801603206413,0.0150300601202405,0,0,0,0.00100200400801603,0.00100200400801603,998,848,993,4.28635247282628,0.00100200400801603,0.00601202404809619,998,1,0
"2016-12-01","Rwanda",3,1,12,0,4,1,0,6,15,5,0,2,12,5,0,4,0,3,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0033003300330033,0.0011001100110011,0.0132013201320132,0,0.0044004400440044,0.0011001100110011,0,0.0066006600660066,0.0165016501650165,0.0055005500550055,0,0.0022002200220022,0.0132013201320132,0.0055005500550055,0,0.0044004400440044,0,0.0033003300330033,0.0066006600660066,0.0011001100110011,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0,0,0,15,0,1,0,0,1,0.0022002200220022,0.0132013201320132,0,0,0,0.0165016501650165,0,0.0011001100110011,0,0,0.0011001100110011,909,805,909,5.57988445726221,0,0.0022002200220022,909,1,0
"2017-01-01","Rwanda",8,0,4,2,8,0,0,8,16,9,0,1,16,3,1,0,0,1,3,1,0,1,0,0,0,0,0,2,2,0,0,0,0,0.00929152148664344,0,0.00464576074332172,0.00232288037166086,0.00929152148664344,0,0,0.00929152148664344,0.0185830429732869,0.0104529616724739,0,0.00116144018583043,0.0185830429732869,0.00348432055749129,0.00116144018583043,0,0,0.00116144018583043,0.00348432055749129,0.00116144018583043,0,0.00116144018583043,0,0,0,0,0,0.00232288037166086,0.00232288037166086,0,0,0,0,10,17,2,0,9,10,0,0,0,0,0,0.0116144018583043,0.0197444831591173,0.00232288037166086,0,0.0104529616724739,0.0116144018583043,0,0,0,0,0,861,749,856,4.22775308331528,0,0.00580720092915215,861,1,0
"2017-02-01","Rwanda",7,2,9,0,14,0,0,5,23,11,0,0,27,2,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00818713450292398,0.00233918128654971,0.0105263157894737,0,0.016374269005848,0,0,0.00584795321637427,0.0269005847953216,0.0128654970760234,0,0,0.0315789473684211,0.00233918128654971,0,0.00467836257309942,0,0,0,0.00116959064327485,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,3,0,2,13,0,0,0,0,0,0.00467836257309942,0.0233918128654971,0.00350877192982456,0,0.00233918128654971,0.0152046783625731,0,0,0,0,0,855,734,855,3.51424962721112,0,0.00350877192982456,855,1,0
"2017-03-01","Rwanda",7,0,11,0,14,0,2,8,20,5,0,3,10,5,2,2,0,2,1,2,0,0,0,0,0,1,1,1,0,1,1,0,1,0.0068762278978389,0,0.0108055009823183,0,0.0137524557956778,0,0.00196463654223969,0.00785854616895874,0.0196463654223969,0.00491159135559921,0,0.00294695481335953,0.00982318271119843,0.00491159135559921,0.00196463654223969,0.00196463654223969,0,0.00196463654223969,0.000982318271119843,0.00196463654223969,0,0,0,0,0,0.000982318271119843,0.000982318271119843,0.000982318271119843,0,0.000982318271119843,0.000982318271119843,0,0.000982318271119843,9,20,2,0,2,14,1,0,0,1,1,0.00884086444007859,0.0196463654223969,0.00196463654223969,0,0.00196463654223969,0.0137524557956778,0.000982318271119843,0,0,0.000982318271119843,0.000982318271119843,1018,887,1012,4.85222441723382,0,0.012770137524558,1018,1,0
"2017-04-01","Rwanda",1,1,7,1,19,0,0,9,12,6,0,2,4,6,5,1,0,3,2,2,0,0,0,0,0,0,0,1,1,1,0,0,0,0.00120772946859903,0.00120772946859903,0.00845410628019324,0.00120772946859903,0.0229468599033816,0,0,0.0108695652173913,0.0144927536231884,0.0072463768115942,0,0.00241545893719807,0.00483091787439614,0.0072463768115942,0.00603864734299517,0.00120772946859903,0,0.0036231884057971,0.00241545893719807,0.00241545893719807,0,0,0,0,0,0,0,0.00120772946859903,0.00120772946859903,0.00120772946859903,0,0,0,2,7,0,0,4,9,1,0,1,1,2,0.00241545893719807,0.00845410628019324,0,0,0.00483091787439614,0.0108695652173913,0.00120772946859903,0,0.00120772946859903,0.00120772946859903,0.00241545893719807,828,723,825,6.52219158193874,0,0.0036231884057971,828,1,0
"2017-05-01","Rwanda",3,0,12,0,14,0,1,5,8,6,0,1,4,2,0,1,0,0,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.00328227571115974,0,0.0131291028446389,0,0.0153172866520788,0,0.00109409190371991,0.00547045951859956,0.0087527352297593,0.00656455142231947,0,0.00109409190371991,0.00437636761487965,0.00218818380743982,0,0.00109409190371991,0,0,0.00328227571115974,0,0,0.00109409190371991,0,0,0,0,0,0,0.00109409190371991,0,0,0,0,8,16,3,0,3,8,0,1,1,0,2,0.0087527352297593,0.0175054704595186,0.00328227571115974,0,0.00328227571115974,0.0087527352297593,0,0.00109409190371991,0.00109409190371991,0,0.00218818380743982,914,819,913,4.32549888797866,0.00109409190371991,0.00328227571115974,914,1,0
"2017-06-01","Rwanda",1,0,31,1,11,0,0,4,14,9,0,0,4,3,0,1,1,0,3,2,0,0,0,0,1,0,0,2,0,0,0,0,0,0.00109289617486339,0,0.033879781420765,0.00109289617486339,0.0120218579234973,0,0,0.00437158469945355,0.0153005464480874,0.00983606557377049,0,0,0.00437158469945355,0.00327868852459016,0,0.00109289617486339,0.00109289617486339,0,0.00327868852459016,0.00218579234972678,0,0,0,0,0.00109289617486339,0,0,0.00218579234972678,0,0,0,0,0,2,20,3,0,5,13,1,1,0,1,0,0.00218579234972678,0.0218579234972678,0.00327868852459016,0,0.00546448087431694,0.014207650273224,0.00109289617486339,0.00109289617486339,0,0.00109289617486339,0,915,790,912,4.5989564892014,0.00109289617486339,0.00218579234972678,915,1,0
"2017-07-01","Rwanda",5,0,64,5,11,0,1,3,5,6,0,5,4,3,1,2,1,5,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00506072874493927,0,0.0647773279352227,0.00506072874493927,0.0111336032388664,0,0.00101214574898785,0.00303643724696356,0.00506072874493927,0.00607287449392713,0,0.00506072874493927,0.00404858299595142,0.00303643724696356,0.00101214574898785,0.00202429149797571,0.00101214574898785,0.00506072874493927,0.00101214574898785,0.00202429149797571,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,2,0,1,10,2,0,0,0,1,0.00303643724696356,0.0131578947368421,0.00202429149797571,0,0.00101214574898785,0.0101214574898785,0.00202429149797571,0,0,0,0.00101214574898785,988,839,988,6.22227044122705,0,0.00101214574898785,988,1,0
"2017-08-01","Rwanda",7,0,126,7,8,0,1,3,23,4,0,3,8,4,1,4,0,0,3,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0.00676328502415459,0,0.121739130434783,0.00676328502415459,0.00772946859903382,0,0.000966183574879227,0.00289855072463768,0.0222222222222222,0.00386473429951691,0,0.00289855072463768,0.00772946859903382,0.00386473429951691,0.000966183574879227,0.00386473429951691,0,0,0.00289855072463768,0.00193236714975845,0,0,0,0,0,0,0,0,0.000966183574879227,0,0,0,0,6,13,0,0,3,9,0,1,0,0,2,0.00579710144927536,0.01256038647343,0,0,0.00289855072463768,0.00869565217391304,0,0.000966183574879227,0,0,0.00193236714975845,1035,805,1034,4.61151502023449,0,0.00193236714975845,1035,1,0
"2017-09-01","Rwanda",18,2,2,2,7,1,0,7,30,8,0,6,17,4,1,3,0,0,1,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0194174757281553,0.00215749730312837,0.00215749730312837,0.00215749730312837,0.0075512405609493,0.00107874865156419,0,0.0075512405609493,0.0323624595469256,0.00862998921251348,0,0.00647249190938511,0.0183387270765912,0.00431499460625674,0.00107874865156419,0.00323624595469256,0,0,0.00107874865156419,0.00323624595469256,0,0,0,0,0,0,0,0.00107874865156419,0,0,0,0,0.00107874865156419,15,13,4,0,6,6,1,0,1,0,0,0.0161812297734628,0.0140237324703344,0.00431499460625674,0,0.00647249190938511,0.00647249190938511,0.00107874865156419,0,0.00107874865156419,0,0,927,790,925,4.58930669701779,0,0.00215749730312837,927,1,0
"2017-10-01","Rwanda",4,1,6,0,7,5,0,6,32,10,0,1,6,2,0,1,0,1,7,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0.00399201596806387,0.000998003992015968,0.00598802395209581,0,0.00698602794411178,0.00499001996007984,0,0.00598802395209581,0.031936127744511,0.00998003992015968,0,0.000998003992015968,0.00598802395209581,0.00199600798403194,0,0.000998003992015968,0,0.000998003992015968,0.00698602794411178,0.00399201596806387,0,0,0,0.000998003992015968,0,0,0,0,0,0,0,0,0,5,20,4,0,16,16,2,0,0,2,3,0.00499001996007984,0.0199600798403194,0.00399201596806387,0,0.0159680638722555,0.0159680638722555,0.00199600798403194,0,0,0.00199600798403194,0.0029940119760479,1002,854,1001,5.20865624953724,0.000998003992015968,0,1002,1,0
"2017-11-01","Rwanda",9,3,0,0,8,5,1,2,18,16,0,10,5,8,2,1,1,0,1,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0.00942408376963351,0.0031413612565445,0,0,0.00837696335078534,0.00523560209424084,0.00104712041884817,0.00209424083769634,0.018848167539267,0.0167539267015707,0,0.0104712041884817,0.00523560209424084,0.00837696335078534,0.00209424083769634,0.00104712041884817,0.00104712041884817,0,0.00104712041884817,0.00523560209424084,0,0,0,0,0.00104712041884817,0,0,0,0,0,0,0,0,4,19,1,0,8,12,2,2,0,0,2,0.00418848167539267,0.0198952879581152,0.00104712041884817,0,0.00837696335078534,0.012565445026178,0.00209424083769634,0.00209424083769634,0,0,0.00209424083769634,955,819,954,6.1785347945711,0.00104712041884817,0,955,1,0
"2017-12-01","Rwanda",4,2,8,3,11,0,1,9,26,7,0,6,11,2,2,0,0,1,12,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0.00400801603206413,0.00200400801603206,0.00801603206412826,0.0030060120240481,0.0110220440881764,0,0.00100200400801603,0.00901803607214429,0.0260521042084168,0.00701402805611222,0,0.00601202404809619,0.0110220440881764,0.00200400801603206,0.00200400801603206,0,0,0.00100200400801603,0.0120240480961924,0.00501002004008016,0,0,0,0,0,0,0,0.00100200400801603,0,0,0,0,0,5,7,4,0,4,21,2,1,0,0,2,0.00501002004008016,0.00701402805611222,0.00400801603206413,0,0.00400801603206413,0.0210420841683367,0.00200400801603206,0.00100200400801603,0,0,0.00200400801603206,998,854,997,6.10244882490015,0,0.00100200400801603,998,1,0
"2018-01-01","Rwanda",4,2,5,1,19,0,0,10,14,8,0,3,5,1,1,0,2,2,2,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0.00393313667649951,0.00196656833824975,0.00491642084562439,0.000983284169124877,0.0186823992133727,0,0,0.00983284169124877,0.0137659783677483,0.00786627335299902,0,0.00294985250737463,0.00491642084562439,0.000983284169124877,0.000983284169124877,0,0.00196656833824975,0.00196656833824975,0.00196656833824975,0.00196656833824975,0,0,0,0,0.000983284169124877,0,0,0.000983284169124877,0,0,0,0,0,7,19,3,0,9,15,2,0,1,0,0,0.00688298918387414,0.0186823992133727,0.00294985250737463,0,0.00884955752212389,0.0147492625368732,0.00196656833824975,0,0.000983284169124877,0,0,1017,886,1015,5.66866969991512,0,0.00294985250737463,1017,1,0
"2018-02-01","Rwanda",5,10,2,0,6,0,0,5,14,6,0,0,10,4,12,3,6,0,18,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0072463768115942,0.0144927536231884,0.00289855072463768,0,0.00869565217391304,0,0,0.0072463768115942,0.0202898550724638,0.00869565217391304,0,0,0.0144927536231884,0.00579710144927536,0.0173913043478261,0.00434782608695652,0.00869565217391304,0,0.0260869565217391,0.00869565217391304,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,2,0,2,7,1,0,0,1,1,0.00434782608695652,0.0144927536231884,0.00289855072463768,0,0.00289855072463768,0.0101449275362319,0.00144927536231884,0,0,0.00144927536231884,0.00144927536231884,690,567,690,12.0244228078299,0,0,690,1,0
