"date","country","arrest","censor","electionactivity","electionirregularities","cooperate","coup","defamationcase","disaster","legalaction","legalchange","martiallaw","mobilizesecurity","corruption","activism","protest","purge","raid","threaten","violencelethal","violencenonlethal","arms_transfer_security_aid_assistance","bribery_economic_corruption","diplomatic_recognition","diplomatic_sanction","diplomatic_statement","diplomatic_visit","economic_aid_assistance","intelligence_counterintelligence","investment","joint_security_force_exercise","media_campaign_intervention","political_process_policy_intervention","professional_cultural_exchange","security_cooperation","security_force_facility_presence","surveillance","tech_transfer_investment","trade_financial_sanction","transnational_organization_crime","arrestNorm","censorNorm","electionactivityNorm","electionirregularitiesNorm","cooperateNorm","coupNorm","defamationcaseNorm","disasterNorm","legalactionNorm","legalchangeNorm","martiallawNorm","mobilizesecurityNorm","corruptionNorm","activismNorm","protestNorm","purgeNorm","raidNorm","threatenNorm","violencelethalNorm","violencenonlethalNorm","arms_transfer_security_aid_assistanceNorm","bribery_economic_corruptionNorm","diplomatic_recognitionNorm","diplomatic_sanctionNorm","diplomatic_statementNorm","diplomatic_visitNorm","economic_aid_assistanceNorm","intelligence_counterintelligenceNorm","investmentNorm","joint_security_force_exerciseNorm","media_campaign_interventionNorm","political_process_policy_interventionNorm","professional_cultural_exchangeNorm","security_cooperationNorm","security_force_facility_presenceNorm","surveillanceNorm","tech_transfer_investmentNorm","trade_financial_sanctionNorm","transnational_organization_crimeNorm","ncr_arrest","ncr_cooperate","ncr_corruption","ncr_defamationcase","ncr_legalaction","ncr_legalchange","ncr_purge","ncr_raid","ncr_threaten","ncr_violencelethal","ncr_violencenonlethal","ncr_arrestNorm","ncr_cooperateNorm","ncr_corruptionNorm","ncr_defamationcaseNorm","ncr_legalactionNorm","ncr_legalchangeNorm","ncr_purgeNorm","ncr_raidNorm","ncr_threatenNorm","ncr_violencelethalNorm","ncr_violencenonlethalNorm","article_total","cs_999","rai_999","f1","rus_influence","chn_influence","total_articles","prishtinainsight.com","botasot.info"
"2020-08-01","Kosovo",12,0,27,1,54,1,0,164,30,18,5,14,13,3,7,10,1,4,7,13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00605449041372351,0,0.0136226034308779,0.000504540867810293,0.0272452068617558,0.000504540867810293,0,0.082744702320888,0.0151362260343088,0.00908173562058527,0.00252270433905146,0.0070635721493441,0.0065590312815338,0.00151362260343088,0.00353178607467205,0.00504540867810293,0.000504540867810293,0.00201816347124117,0.00353178607467205,0.0065590312815338,0,0,0,0.000504540867810293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,16,11,0,39,26,1,3,6,24,42,0.0267406659939455,0.00807265388496468,0.00554994954591322,0,0.0196770938446014,0.0131180625630676,0.000504540867810293,0.00151362260343088,0.00302724520686176,0.012108980827447,0.0211907164480323,1982,1396,1981,3.09067688264971,0.000504540867810293,0,1982,1,0
"2020-09-01","Kosovo",30,3,45,2,153,2,8,113,109,25,5,9,25,2,19,5,5,19,6,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0103128222756961,0.00103128222756961,0.0154692334135442,0.000687521485046408,0.0525953936060502,0.000687521485046408,0.00275008594018563,0.038844963905122,0.0374699209350292,0.0085940185630801,0.00171880371261602,0.00309384668270883,0.0085940185630801,0.000687521485046408,0.00653145410794087,0.00171880371261602,0.00171880371261602,0.00653145410794087,0.00206256445513922,0.00618769336541767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,31,3,1,72,17,1,8,6,30,66,0.0261258164317635,0.0106565830182193,0.00103128222756961,0.000343760742523204,0.0247507734616707,0.00584393262289447,0.000343760742523204,0.00275008594018563,0.00206256445513922,0.0103128222756961,0.0226882090065315,2909,2026,2908,4.96165423693554,0.00103128222756961,0,2909,1,0
"2020-10-01","Kosovo",32,2,68,3,85,2,2,160,73,25,9,13,46,4,16,34,2,14,8,29,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0.0109777015437393,0.000686106346483705,0.023327615780446,0.00102915951972556,0.0291595197255575,0.000686106346483705,0.000686106346483705,0.0548885077186964,0.0250428816466552,0.00857632933104631,0.00308747855917667,0.00445969125214408,0.0157804459691252,0.00137221269296741,0.00548885077186964,0.011663807890223,0.000686106346483705,0.00480274442538594,0.00274442538593482,0.00994854202401372,0,0.000343053173241852,0,0,0.000343053173241852,0,0,0,0,0,0,0,0,0.000686106346483705,0,0,0,0,0,75,34,13,0,56,33,9,3,16,23,46,0.0257289879931389,0.011663807890223,0.00445969125214408,0,0.0192109777015437,0.0113207547169811,0.00308747855917667,0.00102915951972556,0.00548885077186964,0.00789022298456261,0.0157804459691252,2915,2018,2911,4.75600649169826,0.00171526586620926,0.000343053173241852,2915,1,0
"2020-11-01","Kosovo",19,1,126,15,50,3,10,167,141,43,12,10,16,10,25,37,5,16,16,34,1,0,0,0,3,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0.00581929555895865,0.000306278713629403,0.0385911179173047,0.00459418070444104,0.0153139356814701,0.000918836140888208,0.00306278713629403,0.0511485451761103,0.0431852986217458,0.0131699846860643,0.00367534456355283,0.00306278713629403,0.00490045941807044,0.00306278713629403,0.00765696784073507,0.0113323124042879,0.00153139356814701,0.00490045941807044,0.00490045941807044,0.0104134762633997,0.000306278713629403,0,0,0,0.000918836140888208,0,0,0,0.000306278713629403,0,0,0,0,0.000306278713629403,0,0,0,0.000306278713629403,0,54,21,9,3,76,38,3,15,8,24,43,0.0165390505359878,0.00643185298621746,0.00275650842266462,0.000918836140888208,0.0232771822358346,0.0116385911179173,0.000918836140888208,0.00459418070444104,0.00245022970903522,0.00735068912710567,0.0131699846860643,3265,2246,3258,5.03167830426518,0.00214395099540582,0.000306278713629403,3265,1,1
"2020-12-01","Kosovo",18,3,237,18,95,2,4,272,173,57,14,14,46,11,115,49,2,19,21,39,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,2,1,2,0.00306957708049113,0.000511596180081855,0.0404160982264666,0.00306957708049113,0.0162005457025921,0.00034106412005457,0.000682128240109141,0.0463847203274216,0.0295020463847203,0.00972032742155525,0.00238744884038199,0.00238744884038199,0.00784447476125512,0.00187585266030014,0.0196111869031378,0.00835607094133697,0.00034106412005457,0.00324010914051842,0.00358117326057299,0.00665075034106412,0.000170532060027285,0,0,0,0,0,0,0,0,0,0,0.000170532060027285,0,0.000170532060027285,0.000170532060027285,0.00034106412005457,0.00034106412005457,0.000170532060027285,0.00034106412005457,80,51,13,1,92,63,10,2,5,65,76,0.0136425648021828,0.00869713506139154,0.00221691678035471,0.000170532060027285,0.0156889495225102,0.010743519781719,0.00170532060027285,0.00034106412005457,0.000852660300136426,0.0110845839017735,0.0129604365620737,5864,4241,5853,3.829916987099,0.00153478854024557,0.000852660300136426,5864,1,1
"2021-01-01","Kosovo",20,6,334,19,63,10,7,458,121,29,7,17,38,11,29,29,0,14,22,33,0,1,0,3,1,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0.00380445120791326,0.00114133536237398,0.0635343351721514,0.0036142286475176,0.0119840213049268,0.00190222560395663,0.00133155792276964,0.0871219326612136,0.0230169298078752,0.00551645425147422,0.00133155792276964,0.00323378352672627,0.00722845729503519,0.00209244816435229,0.00551645425147422,0.00551645425147422,0,0.00266311584553928,0.00418489632870458,0.00627734449305688,0,0.000190222560395663,0,0.000570667681186989,0.000190222560395663,0,0,0,0.000190222560395663,0,0,0,0,0,0,0,0.000951112801978315,0,0,72,42,19,0,83,39,4,3,10,39,82,0.0136960243484877,0.00798934753661784,0.0036142286475176,0,0.01578847251284,0.00741867985543085,0.000760890241582652,0.000570667681186989,0.00190222560395663,0.00741867985543085,0.0155982499524444,5257,3640,5246,3.41685976165752,0.00190222560395663,0.00114133536237398,5257,1,1
"2021-02-01","Kosovo",39,4,812,63,114,3,5,244,171,40,6,18,66,8,31,49,5,22,16,37,1,0,1,1,6,1,1,0,0,0,1,1,1,0,0,2,7,1,0,0.00592615104087525,0.000607810363166692,0.123385503722838,0.0095730132198754,0.0173225953502507,0.000455857772375019,0.000759762953958365,0.0370764321531682,0.0259838930253761,0.00607810363166692,0.000911715544750038,0.00273514663425011,0.0100288709922504,0.00121562072633338,0.00471053031454186,0.00744567694879198,0.000759762953958365,0.00334295699741681,0.00243124145266677,0.0056222458592919,0.000151952590791673,0,0.000151952590791673,0.000151952590791673,0.000911715544750038,0.000151952590791673,0.000151952590791673,0,0,0,0.000151952590791673,0.000151952590791673,0.000151952590791673,0,0,0.000303905181583346,0.00106366813554171,0.000151952590791673,0,102,40,40,0,117,34,8,6,9,45,112,0.0154991642607506,0.00607810363166692,0.00607810363166692,0,0.0177784531226257,0.00516638808691688,0.00121562072633338,0.000911715544750038,0.00136757331712506,0.00683786658562528,0.0170186901686674,6581,4393,6555,3.5297987116743,0.00319100440662513,0.00136757331712506,6581,1,1
"2021-03-01","Kosovo",55,2,735,80,218,4,3,307,215,55,5,25,102,9,79,60,0,29,19,36,1,1,2,0,5,0,1,0,0,0,6,0,1,2,1,1,9,0,0,0.00632911392405063,0.000230149597238205,0.0845799769850403,0.00920598388952819,0.0250863060989643,0.00046029919447641,0.000345224395857307,0.0353279631760644,0.024741081703107,0.00632911392405063,0.000575373993095512,0.00287686996547756,0.0117376294591484,0.00103567318757192,0.00909090909090909,0.00690448791714614,0,0.00333716915995397,0.00218642117376295,0.00414269275028769,0.000115074798619102,0.000115074798619102,0.000230149597238205,0,0.000575373993095512,0,0.000115074798619102,0,0,0,0.000690448791714615,0,0.000115074798619102,0.000230149597238205,0.000115074798619102,0.000115074798619102,0.00103567318757192,0,0,121,80,35,3,125,40,13,11,20,35,92,0.0139240506329114,0.00920598388952819,0.00402761795166858,0.000345224395857307,0.0143843498273878,0.0046029919447641,0.00149597238204833,0.00126582278481013,0.00230149597238205,0.00402761795166858,0.0105868814729574,8690,6181,8660,3.28438173873449,0.00299194476409666,0.00149597238204833,8690,1,1
"2021-04-01","Kosovo",28,4,466,32,268,5,1,224,177,116,13,31,66,13,56,40,6,29,21,32,0,0,3,0,10,1,0,0,1,0,0,1,4,4,4,0,13,1,1,0.00348866184899078,0.00049838026414154,0.0580613007724894,0.00398704211313232,0.0333914776974832,0.000622975330176925,0.000124595066035385,0.0279092947919262,0.0220533266882631,0.0144530276601047,0.00161973585846001,0.00386244704709694,0.00822327435833541,0.00161973585846001,0.00697732369798156,0.0049838026414154,0.00074757039621231,0.00361325691502617,0.00261649638674308,0.00398704211313232,0,0,0.000373785198106155,0,0.00124595066035385,0.000124595066035385,0,0,0.000124595066035385,0,0,0.000124595066035385,0.00049838026414154,0.00049838026414154,0.00049838026414154,0,0.00161973585846001,0.000124595066035385,0.000124595066035385,113,107,28,0,134,97,4,8,14,52,86,0.0140792424619985,0.0133316720657862,0.00348866184899078,0,0.0166957388487416,0.0120857214054323,0.00049838026414154,0.00099676052828308,0.00174433092449539,0.00647894343384002,0.0107151756790431,8026,5818,7983,3.6348289082975,0.00436082731123848,0.00236730625467231,8026,1,1
"2021-05-01","Kosovo",23,0,193,17,208,0,0,189,167,39,11,35,58,23,85,56,2,33,25,55,1,0,0,2,5,2,1,0,2,1,2,2,1,5,4,0,12,1,0,0.00332273909274776,0,0.027882114995666,0.00245593759029182,0.0300491187518058,0,0,0.027304247327362,0.0241259751516903,0.00563420976596359,0.00158913608783589,0.00505634209765964,0.0083790811904074,0.00332273909274776,0.0122796879514591,0.00809014735625542,0.000288933834151979,0.00476740826350766,0.00361167292689974,0.00794568043917943,0.00014446691707599,0,0,0.000288933834151979,0.000722334585379948,0.000288933834151979,0.00014446691707599,0,0.000288933834151979,0.00014446691707599,0.000288933834151979,0.000288933834151979,0.00014446691707599,0.000722334585379948,0.000577867668303958,0,0.00173360300491188,0.00014446691707599,0,96,69,17,1,132,67,10,3,9,36,108,0.013868824039295,0.00996821727824328,0.00245593759029182,0.00014446691707599,0.0190696330540306,0.0096792834440913,0.0014446691707599,0.000433400751227969,0.00130020225368391,0.00520080901473563,0.0156024270442069,6922,5201,6880,3.6575384520436,0.00375613984397573,0.00288933834151979,6922,1,1
"2021-06-01","Kosovo",26,2,257,13,212,2,2,205,151,49,5,20,61,3,41,80,4,29,18,29,3,0,2,3,7,2,0,4,0,0,0,1,1,0,0,0,3,2,0,0.00388407529130565,0.000298775022408127,0.0383925903794443,0.00194203764565282,0.0316701523752614,0.000298775022408127,0.000298775022408127,0.030624439796833,0.0225575141918136,0.0073199880489991,0.000746937556020317,0.00298775022408127,0.00911263818344786,0.00044816253361219,0.0061248879593666,0.0119510008963251,0.000597550044816253,0.00433223782491784,0.00268897520167314,0.00433223782491784,0.00044816253361219,0,0.000298775022408127,0.00044816253361219,0.00104571257842844,0.000298775022408127,0,0.000597550044816253,0,0,0,0.000149387511204063,0.000149387511204063,0,0,0,0.00044816253361219,0.000298775022408127,0,100,57,34,0,117,49,16,3,15,59,95,0.0149387511204063,0.00851508813863161,0.00507917538093815,0,0.0174783388108754,0.0073199880489991,0.00239020017926501,0.00044816253361219,0.00224081266806095,0.00881386316103974,0.014191813564386,6694,5024,6666,3.18314171303857,0.00418285031371377,0.00104571257842844,6694,1,1
"2021-07-01","Kosovo",50,2,215,5,157,5,0,314,142,45,7,21,85,8,43,39,7,18,8,27,0,0,1,0,2,1,0,1,0,0,1,1,0,3,0,1,2,0,0,0.0075041272699985,0.00030016509079994,0.0322677472609935,0.00075041272699985,0.0235629596277953,0.00075041272699985,0,0.0471259192555906,0.0213117214467957,0.00675371454299865,0.00105057781779979,0.00315173345339937,0.0127570163589974,0.00120066036319976,0.00645354945219871,0.00585321927059883,0.00105057781779979,0.00270148581719946,0.00120066036319976,0.00405222872579919,0,0,0.00015008254539997,0,0.00030016509079994,0.00015008254539997,0,0.00015008254539997,0,0,0.00015008254539997,0.00015008254539997,0,0.00045024763619991,0,0.00015008254539997,0.00030016509079994,0,0,122,59,35,0,129,68,8,8,10,37,68,0.0183100705387963,0.00885487017859823,0.00525288908899895,0,0.0193606483565961,0.010205613087198,0.00120066036319976,0.00120066036319976,0.0015008254539997,0.00555305417979889,0.010205613087198,6663,5017,6650,3.44603772758733,0.00225123818099955,0.00105057781779979,6663,1,1
"2021-08-01","Kosovo",24,4,238,13,86,5,1,431,81,42,7,30,41,6,41,46,4,19,12,41,0,0,2,1,4,0,0,3,2,0,4,0,1,1,1,0,2,0,1,0.00398075966163543,0.000663459943605905,0.0394758666445513,0.00215624481671919,0.014264388787527,0.000829324929507381,0.000165864985901476,0.0714878089235362,0.0134350638580196,0.006966329407862,0.00116105490131033,0.00497594957704429,0.00680046442196052,0.000995189915408857,0.00680046442196052,0.0076297893514679,0.000663459943605905,0.00315143473212805,0.00199037983081771,0.00680046442196052,0,0,0.000331729971802952,0.000165864985901476,0.000663459943605905,0,0,0.000497594957704429,0.000331729971802952,0,0.000663459943605905,0,0.000165864985901476,0.000165864985901476,0.000165864985901476,0,0.000331729971802952,0,0.000165864985901476,108,38,17,1,95,65,11,11,15,29,110,0.0179134184773594,0.0063028694642561,0.0028197047603251,0.000165864985901476,0.0157571736606402,0.010781224083596,0.00182451484491624,0.00182451484491624,0.00248797478852214,0.00481008459114281,0.0182451484491624,6029,4399,6007,3.14764435700485,0.00331729971802952,0.000663459943605905,6029,1,1
"2021-09-01","Kosovo",30,5,201,66,232,3,6,247,185,49,12,72,63,8,67,34,5,42,29,40,3,0,7,4,16,2,0,4,1,0,3,0,1,3,4,2,0,1,1,0.00443262411347518,0.000738770685579196,0.0296985815602837,0.00975177304964539,0.0342789598108747,0.000443262411347518,0.000886524822695035,0.0364952718676123,0.0273345153664303,0.00723995271867612,0.00177304964539007,0.0106382978723404,0.00930851063829787,0.00118203309692671,0.00989952718676123,0.00502364066193853,0.000738770685579196,0.00620567375886525,0.00428486997635934,0.00591016548463357,0.000443262411347518,0,0.00103427895981087,0.000591016548463357,0.00236406619385343,0.000295508274231678,0,0.000591016548463357,0.000147754137115839,0,0.000443262411347518,0,0.000147754137115839,0.000443262411347518,0.000591016548463357,0.000295508274231678,0,0.000147754137115839,0.000147754137115839,93,55,14,1,136,51,0,8,12,58,68,0.0137411347517731,0.00812647754137116,0.00206855791962175,0.000147754137115839,0.0200945626477541,0.0075354609929078,0,0.00118203309692671,0.00177304964539007,0.00856973995271868,0.0100472813238771,6768,4939,6716,4.51857420604002,0.00797872340425532,0.000886524822695035,6768,1,1
"2021-10-01","Kosovo",61,2,841,62,179,2,3,191,215,47,11,63,85,4,68,50,4,43,17,64,0,1,4,17,11,3,0,1,0,0,2,1,1,4,2,0,0,0,2,0.00779054916985951,0.000255427841634738,0.107407407407407,0.00791826309067688,0.0228607918263091,0.000255427841634738,0.000383141762452107,0.0243933588761175,0.0274584929757344,0.00600255427841635,0.00140485312899106,0.00804597701149425,0.0108556832694764,0.000510855683269476,0.0086845466155811,0.00638569604086846,0.000510855683269476,0.00549169859514687,0.00217113665389527,0.00817369093231162,0,0.000127713920817369,0.000510855683269476,0.00217113665389527,0.00140485312899106,0.000383141762452107,0,0.000127713920817369,0,0,0.000255427841634738,0.000127713920817369,0.000127713920817369,0.000510855683269476,0.000255427841634738,0,0,0,0.000255427841634738,143,52,43,2,139,49,5,4,17,53,112,0.0182630906768838,0.00664112388250319,0.00549169859514687,0.000255427841634738,0.0177522349936143,0.00625798212005109,0.000638569604086846,0.000510855683269476,0.00217113665389527,0.00676883780332056,0.0143039591315453,7830,5297,7780,4.27299861821719,0.00676883780332056,0.000127713920817369,7830,1,1
"2021-11-01","Kosovo",22,6,579,32,227,5,2,133,165,46,8,15,41,3,57,52,1,40,32,48,1,0,0,3,14,1,0,1,1,0,1,2,1,5,4,0,1,3,1,0.00303615788020977,0.000828043058239028,0.0799061551200662,0.00441622964394149,0.0313276290367099,0.000690035881865857,0.000276014352746343,0.0183549544576318,0.0227711841015733,0.00634833011316588,0.00110405741098537,0.00207010764559757,0.00565829423130003,0.000414021529119514,0.00786640905327077,0.00717637317140491,0.000138007176373171,0.00552028705492686,0.00441622964394149,0.00662434446591223,0.000138007176373171,0,0,0.000414021529119514,0.0019321004692244,0.000138007176373171,0,0.000138007176373171,0.000138007176373171,0,0.000138007176373171,0.000276014352746343,0.000138007176373171,0.000690035881865857,0.000552028705492686,0,0.000138007176373171,0.000414021529119514,0.000138007176373171,96,65,17,0,139,43,14,10,29,73,105,0.0132486889318245,0.00897046646425614,0.00234612199834391,0,0.0191829975158708,0.00593430858404637,0.0019321004692244,0.00138007176373171,0.00400220811482197,0.0100745238752415,0.014490753519183,7246,5177,7207,3.36408333387264,0.00565829423130003,0.00124206458735854,7246,1,1
"2021-12-01","Kosovo",56,4,139,10,159,2,3,190,176,74,14,17,81,8,88,56,5,44,12,33,3,0,1,3,6,3,2,2,3,1,2,0,1,3,2,0,2,1,0,0.00803443328550933,0.000573888091822095,0.0199426111908178,0.00143472022955524,0.0228120516499283,0.000286944045911047,0.000430416068866571,0.0272596843615495,0.0252510760401722,0.0106169296987088,0.00200860832137733,0.0024390243902439,0.0116212338593974,0.00114777618364419,0.0126255380200861,0.00803443328550933,0.000717360114777618,0.00631276901004304,0.00172166427546628,0.00473457675753228,0.000430416068866571,0,0.000143472022955524,0.000430416068866571,0.000860832137733142,0.000430416068866571,0.000286944045911047,0.000286944045911047,0.000430416068866571,0.000143472022955524,0.000286944045911047,0,0.000143472022955524,0.000430416068866571,0.000286944045911047,0,0.000286944045911047,0.000143472022955524,0,130,61,30,0,139,69,7,14,13,44,92,0.0186513629842181,0.00875179340028694,0.00430416068866571,0,0.0199426111908178,0.00989956958393113,0.00100430416068867,0.00200860832137733,0.00186513629842181,0.00631276901004304,0.0131994261119082,6970,5285,6935,4.25265118997413,0.00516499282639885,0.000860832137733142,6970,1,1
"2022-01-01","Kosovo",41,1,116,21,121,5,6,282,144,83,6,29,58,8,161,31,4,42,13,49,2,0,2,3,17,0,1,6,1,0,0,0,0,1,1,2,0,1,0,0.00647198105761642,0.00015785319652723,0.0183109707971586,0.00331491712707182,0.0191002367797948,0.000789265982636148,0.000947119179163378,0.0445146014206788,0.0227308602999211,0.0131018153117601,0.000947119179163378,0.00457774269928966,0.00915548539857932,0.00126282557221784,0.025414364640884,0.00489344909234412,0.000631412786108919,0.00662983425414365,0.00205209155485399,0.00773480662983425,0.000315706393054459,0,0.000315706393054459,0.000473559589581689,0.0026835043409629,0,0.00015785319652723,0.000947119179163378,0.00015785319652723,0,0,0,0,0.00015785319652723,0.00015785319652723,0.000315706393054459,0,0.00015785319652723,0,132,40,25,3,98,69,5,10,22,44,101,0.0208366219415943,0.00631412786108919,0.00394632991318074,0.000473559589581689,0.0154696132596685,0.0108918705603788,0.000789265982636148,0.0015785319652723,0.00347277032359905,0.00694554064719811,0.0159431728492502,6335,4630,6297,4.7051812689819,0.00631412786108919,0.00142067876874507,6335,1,1
"2022-02-01","Kosovo",31,12,90,6,178,6,1,161,149,70,3,31,74,6,44,37,2,33,15,34,3,0,5,4,56,4,2,1,2,0,7,1,2,13,14,1,2,19,0,0.00592734225621415,0.00229445506692161,0.017208413001912,0.0011472275334608,0.0340344168260038,0.0011472275334608,0.000191204588910134,0.0307839388145316,0.0284894837476099,0.0133843212237094,0.000573613766730402,0.00592734225621415,0.0141491395793499,0.0011472275334608,0.00841300191204589,0.00707456978967495,0.000382409177820268,0.00630975143403442,0.00286806883365201,0.00650095602294455,0.000573613766730402,0,0.000956022944550669,0.000764818355640535,0.0107074569789675,0.000764818355640535,0.000382409177820268,0.000191204588910134,0.000382409177820268,0,0.00133843212237094,0.000191204588910134,0.000382409177820268,0.00248565965583174,0.00267686424474187,0.000191204588910134,0.000382409177820268,0.00363288718929254,0,136,54,28,0,136,92,17,9,8,29,66,0.0260038240917782,0.0103250478011472,0.00535372848948375,0,0.0260038240917782,0.0175908221797323,0.00325047801147228,0.0017208413001912,0.00152963671128107,0.00554493307839388,0.0126195028680688,5230,3752,5092,5.5307696096651,0.0275334608030593,0.00152963671128107,5230,1,1
"2022-03-01","Kosovo",49,3,118,24,159,3,3,114,108,59,6,41,64,2,107,50,4,36,35,33,0,1,3,10,59,3,1,6,7,0,2,1,5,27,10,3,0,16,2,0.00936007640878701,0.000573065902578797,0.0225405921680993,0.00458452722063037,0.0303724928366762,0.000573065902578797,0.000573065902578797,0.0217765042979943,0.0206303724928367,0.0112702960840497,0.00114613180515759,0.00783190066857689,0.012225405921681,0.000382043935052531,0.0204393505253104,0.00955109837631328,0.000764087870105062,0.00687679083094556,0.00668576886341929,0.00630372492836676,0,0.000191021967526266,0.000573065902578797,0.00191021967526266,0.0112702960840497,0.000573065902578797,0.000191021967526266,0.00114613180515759,0.00133715377268386,0,0.000382043935052531,0.000191021967526266,0.000955109837631328,0.00515759312320917,0.00191021967526266,0.000573065902578797,0,0.00305635148042025,0.000382043935052531,127,45,33,0,109,61,3,9,13,36,60,0.0242597898758357,0.00859598853868195,0.00630372492836676,0,0.0208213944603629,0.0116523400191022,0.000573065902578797,0.00171919770773639,0.00248328557784145,0.00687679083094556,0.0114613180515759,5235,3799,5075,5.23381669471671,0.0324737344794651,0.000764087870105062,5235,1,1
"2022-04-01","Kosovo",29,2,146,8,166,5,2,111,169,54,0,19,97,4,66,35,3,31,29,112,7,0,3,7,26,1,0,1,4,0,2,2,3,7,5,1,0,9,1,0.00488626790227464,0.00033698399326032,0.0245998315080034,0.00134793597304128,0.0279696714406066,0.0008424599831508,0.00033698399326032,0.0187026116259478,0.0284751474304971,0.00909856781802864,0,0.00320134793597304,0.0163437236731255,0.00067396798652064,0.0111204717775906,0.0058972198820556,0.00050547598989048,0.00522325189553496,0.00488626790227464,0.0188711036225779,0.00117944397641112,0,0.00050547598989048,0.00117944397641112,0.00438079191238416,0.00016849199663016,0,0.00016849199663016,0.00067396798652064,0,0.00033698399326032,0.00033698399326032,0.00050547598989048,0.00117944397641112,0.0008424599831508,0.00016849199663016,0,0.00151642796967144,0.00016849199663016,118,82,43,0,110,65,4,6,16,35,81,0.0198820556023589,0.0138163437236731,0.00724515585509688,0,0.0185341196293176,0.0109519797809604,0.00067396798652064,0.00101095197978096,0.00269587194608256,0.0058972198820556,0.013647851727043,5935,4398,5855,5.23030884686454,0.013647851727043,0.00219039595619208,5935,1,1
"2022-05-01","Kosovo",23,2,102,4,207,1,3,116,152,35,3,11,41,16,56,20,2,37,18,39,0,0,0,0,8,2,0,0,3,1,0,0,0,2,1,1,0,14,0,0.00447383777475199,0.000389029371717565,0.0198404979575958,0.000778058743435129,0.0402645399727679,0.000194514685858782,0.000583544057576347,0.0225637035596188,0.0295662322505349,0.00680801400505738,0.000583544057576347,0.00213966154444661,0.00797510212021008,0.00311223497374052,0.0108928224080918,0.00389029371717565,0.000389029371717565,0.00719704337677495,0.00350126434545808,0.00758607274849251,0,0,0,0,0.00155611748687026,0.000389029371717565,0,0,0.000583544057576347,0.000194514685858782,0,0,0,0.000389029371717565,0.000194514685858782,0.000194514685858782,0,0.00272320560202295,0,84,71,18,2,105,46,3,2,7,41,97,0.0163392336121377,0.0138105426959735,0.00350126434545808,0.000389029371717565,0.0204240420151721,0.00894767554950399,0.000583544057576347,0.000389029371717565,0.00136160280101148,0.00797510212021008,0.0188679245283019,5141,3825,5109,4.16364335781611,0.00641898463333982,0.000389029371717565,5141,1,1
"2022-06-01","Kosovo",32,5,83,6,143,1,3,112,91,42,1,15,51,15,106,12,9,30,11,34,0,0,0,1,4,1,0,2,0,1,0,0,0,0,1,0,0,3,0,0.00671281728550451,0.00104887770086008,0.0174113698342773,0.0012586532410321,0.0299979022445983,0.000209775540172016,0.000629326620516048,0.0234948604992658,0.0190895741556534,0.00881057268722467,0.000209775540172016,0.00314663310258024,0.0106985525487728,0.00314663310258024,0.0222362072582337,0.00251730648206419,0.00188797986154814,0.00629326620516048,0.00230753094189218,0.00713236836584854,0,0,0,0.000209775540172016,0.000839102160688064,0.000209775540172016,0,0.000419551080344032,0,0.000209775540172016,0,0,0,0,0.000209775540172016,0,0,0.000629326620516048,0,81,64,23,0,70,63,7,4,13,34,51,0.0169918187539333,0.013425634571009,0.00482483742395637,0,0.0146842878120411,0.013215859030837,0.00146842878120411,0.000839102160688064,0.00272708202223621,0.00713236836584854,0.0106985525487728,4767,3609,4754,4.99224353572943,0.00251730648206419,0.000629326620516048,4767,1,1
"2022-07-01","Kosovo",35,3,47,2,97,1,0,155,125,61,2,15,60,3,52,45,4,27,9,62,0,0,0,0,6,0,0,1,0,0,2,0,0,2,1,0,0,3,0,0.0073715248525695,0.0006318449873631,0.0098989048020219,0.0004212299915754,0.0204296545914069,0.0002106149957877,0,0.0326453243470935,0.0263268744734625,0.0128475147430497,0.0004212299915754,0.0031592249368155,0.012636899747262,0.0006318449873631,0.0109519797809604,0.0094776748104465,0.0008424599831508,0.0056866048862679,0.0018955349620893,0.0130581297388374,0,0,0,0,0.0012636899747262,0,0,0.0002106149957877,0,0,0.0004212299915754,0,0,0.0004212299915754,0.0002106149957877,0,0,0.0006318449873631,0,66,64,20,0,71,37,12,10,18,20,71,0.0139005897219882,0.0134793597304128,0.004212299915754,0,0.0149536647009267,0.0077927548441449,0.0025273799494524,0.002106149957877,0.0037910699241786,0.004212299915754,0.0149536647009267,4748,3608,4733,5.05751361053426,0.0029486099410278,0.0002106149957877,4748,1,1
