"date","country","arrest","censor","electionactivity","electionirregularities","cooperate","coup","defamationcase","disaster","legalaction","legalchange","martiallaw","mobilizesecurity","corruption","activism","protest","purge","raid","threaten","violencelethal","violencenonlethal","arms_transfer_security_aid_assistance","bribery_economic_corruption","diplomatic_mediation","diplomatic_recognition","diplomatic_sanction","diplomatic_statement","diplomatic_visit","economic_aid_assistance","intelligence_counterintelligence","investment","joint_security_force_exercise","media_campaign_intervention","political_process_policy_intervention","professional_cultural_exchange","security_cooperation","security_force_facility_presence","surveillance","tech_transfer_investment","trade_agreement_exchange","trade_financial_sanction","transnational_organization_crime","arrestNorm","censorNorm","electionactivityNorm","electionirregularitiesNorm","cooperateNorm","coupNorm","defamationcaseNorm","disasterNorm","legalactionNorm","legalchangeNorm","martiallawNorm","mobilizesecurityNorm","corruptionNorm","activismNorm","protestNorm","purgeNorm","raidNorm","threatenNorm","violencelethalNorm","violencenonlethalNorm","arms_transfer_security_aid_assistanceNorm","bribery_economic_corruptionNorm","diplomatic_mediationNorm","diplomatic_recognitionNorm","diplomatic_sanctionNorm","diplomatic_statementNorm","diplomatic_visitNorm","economic_aid_assistanceNorm","intelligence_counterintelligenceNorm","investmentNorm","joint_security_force_exerciseNorm","media_campaign_interventionNorm","political_process_policy_interventionNorm","professional_cultural_exchangeNorm","security_cooperationNorm","security_force_facility_presenceNorm","surveillanceNorm","tech_transfer_investmentNorm","trade_agreement_exchangeNorm","trade_financial_sanctionNorm","transnational_organization_crimeNorm","ncr_arrest","ncr_cooperate","ncr_corruption","ncr_defamationcase","ncr_legalaction","ncr_legalchange","ncr_purge","ncr_raid","ncr_threaten","ncr_violencelethal","ncr_violencenonlethal","ncr_arrestNorm","ncr_cooperateNorm","ncr_corruptionNorm","ncr_defamationcaseNorm","ncr_legalactionNorm","ncr_legalchangeNorm","ncr_purgeNorm","ncr_raidNorm","ncr_threatenNorm","ncr_violencelethalNorm","ncr_violencenonlethalNorm","article_total","cs_999","rai_999","f1","rus_influence","chn_influence","total_articles","correiodabeiraserra.com","canal.co.mz","mmo.co.mz","cartamz.com","clubofmozambique.com","portalmoznews.com","jornaldomingo.co.mz","tvm.co.mz"
"2016-02-01","Mozambique",10,0,5,3,22,1,0,30,3,4,2,6,5,1,2,2,2,1,9,21,0,0,1,1,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0172711571675302,0,0.00863557858376511,0.00518134715025907,0.0379965457685665,0.00172711571675302,0,0.0518134715025907,0.00518134715025907,0.00690846286701209,0.00345423143350604,0.0103626943005181,0.00863557858376511,0.00172711571675302,0.00345423143350604,0.00345423143350604,0.00345423143350604,0.00172711571675302,0.0155440414507772,0.0362694300518135,0,0,0.00172711571675302,0.00172711571675302,0,0.00172711571675302,0.00345423143350604,0.00345423143350604,0,0,0,0,0,0,0,0,0,0,0,0,0,16,3,0,0,4,5,1,1,2,9,8,0.0276338514680484,0.00518134715025907,0,0,0.00690846286701209,0.00863557858376511,0.00172711571675302,0.00172711571675302,0.00345423143350604,0.0155440414507772,0.0138169257340242,579,406,3,6.92951565262529,0.00345423143350604,0.00863557858376511,579,1,0,1,0,1,0,1,0
"2016-03-01","Mozambique",6,0,2,1,16,0,0,26,16,8,0,2,10,3,1,10,7,2,7,18,0,2,0,0,0,0,0,0,1,0,0,0,0,1,14,0,0,1,0,0,0,0.00770218228498074,0,0.00256739409499358,0.00128369704749679,0.0205391527599487,0,0,0.0333761232349166,0.0205391527599487,0.0102695763799743,0,0.00256739409499358,0.0128369704749679,0.00385109114249037,0.00128369704749679,0.0128369704749679,0.00898587933247754,0.00256739409499358,0.00898587933247754,0.0231065468549422,0,0.00256739409499358,0,0,0,0,0,0,0.00128369704749679,0,0,0,0,0.00128369704749679,0.0179717586649551,0,0,0.00128369704749679,0,0,0,19,8,2,0,4,6,1,1,0,18,10,0.024390243902439,0.0102695763799743,0.00256739409499358,0,0.00513478818998716,0.00770218228498074,0.00128369704749679,0.00128369704749679,0,0.0231065468549422,0.0128369704749679,779,586,23,7.99376195240787,0.00128369704749679,0.0231065468549422,779,1,0,1,0,1,1,1,0
"2016-04-01","Mozambique",3,0,7,0,14,3,0,21,20,6,3,5,15,2,7,2,0,3,18,11,0,0,0,0,0,2,0,5,0,1,0,0,0,0,3,0,0,0,1,2,0,0.00386100386100386,0,0.00900900900900901,0,0.018018018018018,0.00386100386100386,0,0.027027027027027,0.0257400257400257,0.00772200772200772,0.00386100386100386,0.00643500643500643,0.0193050193050193,0.00257400257400257,0.00900900900900901,0.00257400257400257,0,0.00386100386100386,0.0231660231660232,0.0141570141570142,0,0,0,0,0,0.00257400257400257,0,0.00643500643500643,0,0.00128700128700129,0,0,0,0,0.00386100386100386,0,0,0,0.00128700128700129,0.00257400257400257,0,22,5,1,0,4,8,1,0,0,7,4,0.0283140283140283,0.00643500643500643,0.00128700128700129,0,0.00514800514800515,0.0102960102960103,0.00128700128700129,0,0,0.00900900900900901,0.00514800514800515,777,599,8,7.13715364716642,0.0115830115830116,0.00643500643500643,777,1,0,1,0,1,0,1,0
"2016-05-01","Mozambique",8,0,3,0,29,0,0,17,29,3,2,2,21,2,4,1,0,4,25,15,2,0,0,1,1,5,3,13,0,4,0,0,0,1,4,0,0,1,3,4,0,0.0101137800252845,0,0.00379266750948167,0,0.0366624525916561,0,0,0.0214917825537295,0.0366624525916561,0.00379266750948167,0.00252844500632111,0.00252844500632111,0.0265486725663717,0.00252844500632111,0.00505689001264223,0.00126422250316056,0,0.00505689001264223,0.0316055625790139,0.0189633375474083,0.00252844500632111,0,0,0.00126422250316056,0.00126422250316056,0.00632111251580278,0.00379266750948167,0.0164348925410872,0,0.00505689001264223,0,0,0,0.00126422250316056,0.00505689001264223,0,0,0.00126422250316056,0.00379266750948167,0.00505689001264223,0,16,8,3,0,10,1,0,1,3,8,10,0.0202275600505689,0.0101137800252845,0.00379266750948167,0,0.0126422250316056,0.00126422250316056,0,0.00126422250316056,0.00379266750948167,0.0101137800252845,0.0126422250316056,791,588,7,8.52983260577935,0.0189633375474083,0.034134007585335,791,1,0,1,0,1,0,1,1
"2016-06-01","Mozambique",2,3,3,0,32,0,0,27,26,2,4,6,16,6,7,8,1,3,7,28,0,0,0,2,2,2,0,8,0,5,0,1,0,0,1,0,0,1,0,0,0,0.00252525252525253,0.00378787878787879,0.00378787878787879,0,0.0404040404040404,0,0,0.0340909090909091,0.0328282828282828,0.00252525252525253,0.00505050505050505,0.00757575757575758,0.0202020202020202,0.00757575757575758,0.00883838383838384,0.0101010101010101,0.00126262626262626,0.00378787878787879,0.00883838383838384,0.0353535353535354,0,0,0,0.00252525252525253,0.00252525252525253,0.00252525252525253,0,0.0101010101010101,0,0.00631313131313131,0,0.00126262626262626,0,0,0.00126262626262626,0,0,0.00126262626262626,0,0,0,28,1,1,0,11,6,0,1,0,15,6,0.0353535353535354,0.00126262626262626,0.00126262626262626,0,0.0138888888888889,0.00757575757575758,0,0.00126262626262626,0,0.0189393939393939,0.00757575757575758,792,555,13,7.9086295043859,0.0138888888888889,0.0138888888888889,792,1,0,1,0,1,1,1,1
"2016-07-01","Mozambique",9,1,5,0,34,4,0,21,12,15,4,2,7,2,5,4,0,1,9,17,0,0,0,0,0,0,2,1,0,1,0,0,0,1,3,0,1,0,0,1,0,0.0111801242236025,0.00124223602484472,0.0062111801242236,0,0.0422360248447205,0.00496894409937888,0,0.0260869565217391,0.0149068322981366,0.0186335403726708,0.00496894409937888,0.00248447204968944,0.00869565217391304,0.00248447204968944,0.0062111801242236,0.00496894409937888,0,0.00124223602484472,0.0111801242236025,0.0211180124223602,0,0,0,0,0,0,0.00248447204968944,0.00124223602484472,0,0.00124223602484472,0,0,0,0.00124223602484472,0.00372670807453416,0,0.00124223602484472,0,0,0.00124223602484472,0,35,10,5,0,12,8,0,1,0,12,11,0.0434782608695652,0.0124223602484472,0.0062111801242236,0,0.0149068322981366,0.00993788819875776,0,0.00124223602484472,0,0.0149068322981366,0.0136645962732919,805,568,7,6.28889246371401,0.00124223602484472,0.0111801242236025,805,1,0,1,0,1,1,1,1
"2016-08-01","Mozambique",9,1,10,0,45,0,0,19,2,5,1,3,7,2,3,5,2,3,21,28,1,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0.0113924050632911,0.00126582278481013,0.0126582278481013,0,0.0569620253164557,0,0,0.0240506329113924,0.00253164556962025,0.00632911392405063,0.00126582278481013,0.00379746835443038,0.00886075949367089,0.00253164556962025,0.00379746835443038,0.00632911392405063,0.00253164556962025,0.00379746835443038,0.0265822784810127,0.0354430379746835,0.00126582278481013,0,0,0,0,0,0.00253164556962025,0,0,0,0,0,0,0,0.00379746835443038,0,0,0,0,0,0,27,6,2,0,4,6,0,1,0,17,18,0.0341772151898734,0.00759493670886076,0.00253164556962025,0,0.00506329113924051,0.00759493670886076,0,0.00126582278481013,0,0.0215189873417722,0.0227848101265823,790,549,1,6.72346543740848,0,0.00759493670886076,790,1,0,1,0,1,1,1,1
"2016-09-01","Mozambique",5,0,3,0,32,0,0,21,8,2,1,2,11,1,4,3,2,2,13,14,0,0,0,0,0,0,2,4,0,3,0,0,0,0,5,0,0,1,1,1,1,0.00655307994757536,0,0.00393184796854522,0,0.0419397116644823,0,0,0.0275229357798165,0.0104849279161206,0.00262123197903014,0.00131061598951507,0.00262123197903014,0.0144167758846658,0.00131061598951507,0.00524246395806029,0.00393184796854522,0.00262123197903014,0.00262123197903014,0.0170380078636959,0.018348623853211,0,0,0,0,0,0,0.00262123197903014,0.00524246395806029,0,0.00393184796854522,0,0,0,0,0.00655307994757536,0,0,0.00131061598951507,0.00131061598951507,0.00131061598951507,0.00131061598951507,21,8,4,0,5,5,2,0,0,15,14,0.0275229357798165,0.0104849279161206,0.00524246395806029,0,0.00655307994757536,0.00655307994757536,0.00262123197903014,0,0,0.0196592398427261,0.018348623853211,763,577,4,6.10981333688719,0.00131061598951507,0.0235910878112713,763,1,0,0,0,1,1,1,1
"2016-10-01","Mozambique",6,0,5,1,33,2,1,28,11,3,2,3,17,2,2,6,5,1,28,18,0,1,0,0,0,0,3,6,0,6,0,0,0,1,5,0,0,1,1,2,1,0.00665188470066519,0,0.00554323725055432,0.00110864745011086,0.0365853658536585,0.00221729490022173,0.00110864745011086,0.0310421286031042,0.0121951219512195,0.00332594235033259,0.00221729490022173,0.00332594235033259,0.0188470066518847,0.00221729490022173,0.00221729490022173,0.00665188470066519,0.00554323725055432,0.00110864745011086,0.0310421286031042,0.0199556541019956,0,0.00110864745011086,0,0,0,0,0.00332594235033259,0.00665188470066519,0,0.00665188470066519,0,0,0,0.00110864745011086,0.00554323725055432,0,0,0.00110864745011086,0.00110864745011086,0.00221729490022173,0.00110864745011086,21,8,0,0,1,5,0,1,0,16,11,0.0232815964523282,0.00886917960088692,0,0,0.00110864745011086,0.00554323725055432,0,0.00110864745011086,0,0.0177383592017738,0.0121951219512195,902,676,2,7.75026603760374,0.00997782705099778,0.0199556541019956,902,1,0,0,0,1,1,1,1
"2016-11-01","Mozambique",4,0,4,1,14,0,1,74,17,14,1,2,9,3,2,6,0,2,10,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0.00467289719626168,0,0.00467289719626168,0.00116822429906542,0.0163551401869159,0,0.00116822429906542,0.0864485981308411,0.0198598130841121,0.0163551401869159,0.00116822429906542,0.00233644859813084,0.0105140186915888,0.00350467289719626,0.00233644859813084,0.00700934579439252,0,0.00233644859813084,0.0116822429906542,0.0151869158878505,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00116822429906542,0,0,0,0,0.00116822429906542,0,0.00233644859813084,29,6,5,0,8,10,1,0,1,16,9,0.0338785046728972,0.00700934579439252,0.0058411214953271,0,0.00934579439252336,0.0116822429906542,0.00116822429906542,0,0.00116822429906542,0.0186915887850467,0.0105140186915888,856,607,2,6.11807574331478,0.00116822429906542,0.00350467289719626,856,1,0,0,0,1,1,1,1
"2016-12-01","Mozambique",2,2,4,0,21,2,1,23,20,4,2,1,16,1,4,5,0,3,17,15,0,0,0,0,0,0,0,2,0,1,0,0,0,0,4,0,0,0,0,1,0,0.00238379022646007,0.00238379022646007,0.00476758045292014,0,0.0250297973778308,0.00238379022646007,0.00119189511323004,0.0274135876042908,0.0238379022646007,0.00476758045292014,0.00238379022646007,0.00119189511323004,0.0190703218116806,0.00119189511323004,0.00476758045292014,0.00595947556615018,0,0.00357568533969011,0.0202622169249106,0.0178784266984505,0,0,0,0,0,0,0,0.00238379022646007,0,0.00119189511323004,0,0,0,0,0.00476758045292014,0,0,0,0,0.00119189511323004,0,24,10,4,1,10,8,1,1,0,16,12,0.0286054827175209,0.0119189511323004,0.00476758045292014,0.00119189511323004,0.0119189511323004,0.00953516090584029,0.00119189511323004,0.00119189511323004,0,0.0190703218116806,0.0143027413587604,839,625,2,6.75468780331077,0.00238379022646007,0.00715137067938021,839,1,0,0,0,1,1,1,1
"2017-01-01","Mozambique",9,0,2,1,29,2,0,46,9,7,1,1,17,1,1,3,0,7,12,5,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0122615803814714,0,0.00272479564032698,0.00136239782016349,0.0395095367847411,0.00272479564032698,0,0.0626702997275204,0.0122615803814714,0.00953678474114441,0.00136239782016349,0.00136239782016349,0.0231607629427793,0.00136239782016349,0.00136239782016349,0.00408719346049046,0,0.00953678474114441,0.0163487738419619,0.00681198910081744,0,0.00272479564032698,0,0,0,0,0,0,0,0.00136239782016349,0,0,0,0,0,0,0,0,0,0,0,32,5,4,2,7,3,1,0,3,18,10,0.0435967302452316,0.00681198910081744,0.00544959128065395,0.00272479564032698,0.00953678474114441,0.00408719346049046,0.00136239782016349,0,0.00408719346049046,0.0245231607629428,0.0136239782016349,734,514,1,7.24083809671583,0,0.00408719346049046,734,1,0,1,0,1,1,1,1
"2017-02-01","Mozambique",12,0,5,0,24,0,0,68,16,7,2,1,17,3,5,1,1,1,8,7,0,0,0,0,1,1,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0.0154241645244216,0,0.006426735218509,0,0.0308483290488432,0,0,0.0874035989717224,0.0205655526992288,0.0089974293059126,0.0025706940874036,0.0012853470437018,0.0218508997429306,0.0038560411311054,0.006426735218509,0.0012853470437018,0.0012853470437018,0.0012853470437018,0.0102827763496144,0.0089974293059126,0,0,0,0,0.0012853470437018,0.0012853470437018,0.0012853470437018,0,0,0.0012853470437018,0,0,0,0.0012853470437018,0.0012853470437018,0,0,0,0,0.0012853470437018,0,41,5,4,0,11,2,1,0,0,11,20,0.0526992287917738,0.006426735218509,0.0051413881748072,0,0.0141388174807198,0.0025706940874036,0.0012853470437018,0,0,0.0141388174807198,0.025706940874036,778,520,1,7.01461589841572,0.0012853470437018,0.0077120822622108,778,1,0,1,0,1,1,1,1
"2017-03-01","Mozambique",20,3,14,0,17,0,1,76,21,12,1,1,24,4,8,3,1,2,6,12,0,0,0,0,0,2,0,1,0,5,0,0,0,0,0,0,0,0,0,1,0,0.0203665987780041,0.00305498981670061,0.0142566191446029,0,0.0173116089613035,0,0.0010183299389002,0.0773930753564155,0.0213849287169043,0.0122199592668024,0.0010183299389002,0.0010183299389002,0.0244399185336049,0.00407331975560081,0.00814663951120163,0.00305498981670061,0.0010183299389002,0.00203665987780041,0.00610997963340122,0.0122199592668024,0,0,0,0,0,0.00203665987780041,0,0.0010183299389002,0,0.00509164969450102,0,0,0,0,0,0,0,0,0,0.0010183299389002,0,48,5,7,0,14,11,0,5,0,12,13,0.0488798370672098,0.00509164969450102,0.00712830957230143,0,0.0142566191446029,0.0112016293279022,0,0.00509164969450102,0,0.0122199592668024,0.0132382892057026,982,667,1,7.48460394377278,0.00203665987780041,0.00712830957230143,982,1,0,1,0,1,1,1,1
"2017-04-01","Mozambique",4,2,17,3,13,0,1,31,17,9,2,6,12,1,6,4,1,0,3,7,0,0,0,0,0,1,1,0,0,1,0,0,0,3,0,0,0,0,0,1,1,0.00471142520612485,0.00235571260306243,0.0200235571260306,0.00353356890459364,0.0153121319199058,0,0.00117785630153121,0.0365135453474676,0.0200235571260306,0.0106007067137809,0.00235571260306243,0.00706713780918728,0.0141342756183746,0.00117785630153121,0.00706713780918728,0.00471142520612485,0.00117785630153121,0,0.00353356890459364,0.00824499411071849,0,0,0,0,0,0.00117785630153121,0.00117785630153121,0,0,0.00117785630153121,0,0,0,0.00353356890459364,0,0,0,0,0,0.00117785630153121,0.00117785630153121,33,8,3,1,8,6,0,5,0,12,11,0.03886925795053,0.0094228504122497,0.00353356890459364,0.00117785630153121,0.0094228504122497,0.00706713780918728,0,0.00588928150765607,0,0.0141342756183746,0.0129564193168433,849,636,2,5.53182117694,0.00353356890459364,0.00588928150765607,849,1,0,1,0,1,1,1,1
"2017-05-01","Mozambique",8,2,12,3,20,1,0,22,23,11,0,4,19,1,2,2,0,3,7,3,1,3,0,1,2,1,1,0,0,4,0,0,0,1,0,0,2,0,1,2,4,0.00842992623814542,0.00210748155953635,0.0126448893572181,0.00316122233930453,0.0210748155953635,0.00105374077976818,0,0.0231822971548999,0.0242360379346681,0.0115911485774499,0,0.00421496311907271,0.0200210748155954,0.00105374077976818,0.00210748155953635,0.00210748155953635,0,0.00316122233930453,0.00737618545837724,0.00316122233930453,0.00105374077976818,0.00316122233930453,0,0.00105374077976818,0.00210748155953635,0.00105374077976818,0.00105374077976818,0,0,0.00421496311907271,0,0,0,0.00105374077976818,0,0,0.00210748155953635,0,0.00105374077976818,0.00210748155953635,0.00421496311907271,53,9,1,0,15,4,0,1,1,15,17,0.0558482613277134,0.00948366701791359,0.00105374077976818,0,0.0158061116965227,0.00421496311907271,0,0.00105374077976818,0.00105374077976818,0.0158061116965227,0.017913593256059,949,705,3,6.27427230607896,0.00316122233930453,0.0210748155953635,949,1,0,1,0,1,1,1,1
"2017-06-01","Mozambique",8,1,10,1,23,1,1,22,17,2,1,2,25,5,4,12,0,1,6,2,0,4,0,1,0,0,0,2,0,1,0,0,0,0,2,0,0,0,0,1,5,0.00862068965517241,0.00107758620689655,0.0107758620689655,0.00107758620689655,0.0247844827586207,0.00107758620689655,0.00107758620689655,0.0237068965517241,0.0183189655172414,0.0021551724137931,0.00107758620689655,0.0021551724137931,0.0269396551724138,0.00538793103448276,0.00431034482758621,0.0129310344827586,0,0.00107758620689655,0.00646551724137931,0.0021551724137931,0,0.00431034482758621,0,0.00107758620689655,0,0,0,0.0021551724137931,0,0.00107758620689655,0,0,0,0,0.0021551724137931,0,0,0,0,0.00107758620689655,0.00538793103448276,46,13,8,0,9,6,3,1,4,18,8,0.0495689655172414,0.0140086206896552,0.00862068965517241,0,0.00969827586206897,0.00646551724137931,0.00323275862068966,0.00107758620689655,0.00431034482758621,0.0193965517241379,0.00862068965517241,928,692,13,7.32648125867541,0.00646551724137931,0.0107758620689655,928,1,0,1,0,1,1,1,1
"2017-07-01","Mozambique",11,2,15,1,15,0,0,17,12,4,2,6,13,2,12,5,1,2,4,4,0,0,0,1,1,1,0,1,0,3,0,0,0,2,3,3,0,0,0,0,3,0.0126582278481013,0.00230149597238205,0.0172612197928654,0.00115074798619102,0.0172612197928654,0,0,0.0195627157652474,0.0138089758342923,0.0046029919447641,0.00230149597238205,0.00690448791714614,0.0149597238204833,0.00230149597238205,0.0138089758342923,0.00575373993095512,0.00115074798619102,0.00230149597238205,0.0046029919447641,0.0046029919447641,0,0,0,0.00115074798619102,0.00115074798619102,0.00115074798619102,0,0.00115074798619102,0,0.00345224395857307,0,0,0,0.00230149597238205,0.00345224395857307,0.00345224395857307,0,0,0,0,0.00345224395857307,35,5,3,0,6,11,2,0,0,22,9,0.0402761795166858,0.00575373993095512,0.00345224395857307,0,0.00690448791714614,0.0126582278481013,0.00230149597238205,0,0,0.0253164556962025,0.0103567318757192,869,662,6,5.97835193594517,0.00345224395857307,0.0172612197928654,869,1,0,1,0,1,1,1,1
"2017-08-01","Mozambique",5,2,23,6,31,2,0,21,13,7,1,2,20,2,2,5,0,4,7,8,0,0,0,0,0,0,0,1,0,0,0,1,0,1,2,0,1,0,0,0,1,0.00559284116331096,0.00223713646532438,0.0257270693512304,0.00671140939597315,0.034675615212528,0.00223713646532438,0,0.023489932885906,0.0145413870246085,0.00782997762863535,0.00111856823266219,0.00223713646532438,0.0223713646532438,0.00223713646532438,0.00223713646532438,0.00559284116331096,0,0.00447427293064877,0.00782997762863535,0.00894854586129754,0,0,0,0,0,0,0,0.00111856823266219,0,0,0,0.00111856823266219,0,0.00111856823266219,0.00223713646532438,0,0.00111856823266219,0,0,0,0.00111856823266219,33,10,12,0,14,7,2,1,1,28,15,0.0369127516778524,0.0111856823266219,0.0134228187919463,0,0.0156599552572707,0.00782997762863535,0.00223713646532438,0.00111856823266219,0.00111856823266219,0.0313199105145414,0.0167785234899329,894,636,4,6.31787736213643,0.00223713646532438,0.00559284116331096,894,1,0,1,0,1,1,1,1
"2017-09-01","Mozambique",5,3,17,7,12,0,0,17,14,4,1,2,16,2,4,5,0,0,2,3,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.00643500643500643,0.00386100386100386,0.0218790218790219,0.00900900900900901,0.0154440154440154,0,0,0.0218790218790219,0.018018018018018,0.00514800514800515,0.00128700128700129,0.00257400257400257,0.0205920205920206,0.00257400257400257,0.00514800514800515,0.00643500643500643,0,0,0.00257400257400257,0.00386100386100386,0.00128700128700129,0,0,0,0,0,0.00128700128700129,0,0,0,0,0,0,0.00128700128700129,0,0,0,0,0,0,0,31,14,18,1,21,7,1,0,1,13,7,0.0398970398970399,0.018018018018018,0.0231660231660232,0.00128700128700129,0.027027027027027,0.00900900900900901,0.00128700128700129,0,0.00128700128700129,0.0167310167310167,0.00900900900900901,777,580,3,5.73767084114889,0,0.00386100386100386,777,1,0,1,0,1,1,1,1
"2017-10-01","Mozambique",20,2,30,7,15,2,1,26,29,12,0,3,25,5,17,13,0,4,29,20,0,0,0,0,0,3,1,1,0,7,0,0,0,0,2,0,0,1,0,0,0,0.0202634245187437,0.00202634245187437,0.0303951367781155,0.00709219858156028,0.0151975683890578,0.00202634245187437,0.00101317122593718,0.0263424518743668,0.0293819655521783,0.0121580547112462,0,0.00303951367781155,0.0253292806484296,0.00506585612968592,0.0172239108409321,0.0131712259371834,0,0.00405268490374873,0.0293819655521783,0.0202634245187437,0,0,0,0,0,0.00303951367781155,0.00101317122593718,0.00101317122593718,0,0.00709219858156028,0,0,0,0,0.00202634245187437,0,0,0.00101317122593718,0,0,0,33,7,19,0,38,6,0,1,0,11,8,0.033434650455927,0.00709219858156028,0.0192502532928065,0,0.038500506585613,0.0060790273556231,0,0.00101317122593718,0,0.011144883485309,0.00810536980749747,987,646,2,9.72274221519761,0.00405268490374873,0.011144883485309,987,1,0,1,0,1,1,1,1
"2017-11-01","Mozambique",15,0,22,5,11,2,0,22,28,10,0,6,33,1,4,8,4,1,6,6,0,1,0,0,1,0,2,3,0,1,0,0,0,1,2,0,0,0,1,1,0,0.0179425837320574,0,0.0263157894736842,0.00598086124401914,0.0131578947368421,0.00239234449760766,0,0.0263157894736842,0.0334928229665072,0.0119617224880383,0,0.00717703349282297,0.0394736842105263,0.00119617224880383,0.00478468899521531,0.00956937799043062,0.00478468899521531,0.00119617224880383,0.00717703349282297,0.00717703349282297,0,0.00119617224880383,0,0,0.00119617224880383,0,0.00239234449760766,0.00358851674641148,0,0.00119617224880383,0,0,0,0.00119617224880383,0.00239234449760766,0,0,0,0.00119617224880383,0.00119617224880383,0,28,4,4,0,10,12,0,0,0,7,8,0.0334928229665072,0.00478468899521531,0.00478468899521531,0,0.0119617224880383,0.0143540669856459,0,0,0,0.00837320574162679,0.00956937799043062,836,609,2,9.78041151158595,0.00478468899521531,0.0107655502392345,836,1,0,1,0,1,1,1,1
"2017-12-01","Mozambique",16,0,13,0,11,2,0,13,29,15,0,3,25,1,5,12,2,1,13,3,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0.0206985769728331,0,0.0168175937904269,0,0.0142302716688228,0.00258732212160414,0,0.0168175937904269,0.03751617076326,0.019404915912031,0,0.00388098318240621,0.0323415265200517,0.00129366106080207,0.00646830530401035,0.0155239327296248,0.00258732212160414,0.00129366106080207,0.0168175937904269,0.00388098318240621,0,0,0,0,0,0,0,0.00258732212160414,0,0.00129366106080207,0,0,0,0.00129366106080207,0,0,0,0,0,0,0,10,8,7,0,27,5,2,1,1,10,2,0.0129366106080207,0.0103492884864166,0.00905562742561449,0,0.0349288486416559,0.00646830530401035,0.00258732212160414,0.00129366106080207,0.00129366106080207,0.0129366106080207,0.00258732212160414,773,564,1,10.1619830542241,0.00258732212160414,0.00258732212160414,773,1,1,1,0,1,1,1,1
"2018-01-01","Mozambique",15,0,43,9,8,0,1,46,24,6,0,2,14,1,7,6,2,4,14,14,0,0,0,4,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.0158394931362196,0,0.0454065469904963,0.00950369588173178,0.00844772967265047,0,0.00105596620908131,0.0485744456177402,0.0253431890179514,0.00633579725448786,0,0.00211193241816262,0.0147835269271383,0.00105596620908131,0.00739176346356917,0.00633579725448786,0.00211193241816262,0.00422386483632524,0.0147835269271383,0.0147835269271383,0,0,0,0.00422386483632524,0.00105596620908131,0,0,0,0,0.00105596620908131,0,0,0,0,0,0,0,0.00105596620908131,0,0,0,32,8,7,0,18,10,0,1,0,18,12,0.0337909186906019,0.00844772967265047,0.00739176346356917,0,0.0190073917634636,0.0105596620908131,0,0.00105596620908131,0,0.0190073917634636,0.0126715945089757,947,641,2,7.48429061604514,0.00105596620908131,0.00633579725448786,947,1,0,1,0,1,1,1,1
"2018-02-01","Mozambique",11,0,20,11,24,1,0,51,18,19,2,1,18,0,4,4,0,1,5,7,0,0,0,0,0,0,0,1,0,2,0,0,0,1,1,1,0,0,0,2,0,0.012035010940919,0,0.0218818380743982,0.012035010940919,0.0262582056892779,0.00109409190371991,0,0.0557986870897155,0.0196936542669584,0.0207877461706783,0.00218818380743982,0.00109409190371991,0.0196936542669584,0,0.00437636761487965,0.00437636761487965,0,0.00109409190371991,0.00547045951859956,0.00765864332603939,0,0,0,0,0,0,0,0.00109409190371991,0,0.00218818380743982,0,0,0,0.00109409190371991,0.00109409190371991,0.00109409190371991,0,0,0,0.00218818380743982,0,23,9,8,0,7,5,0,2,0,18,10,0.025164113785558,0.00984682713347921,0.0087527352297593,0,0.00765864332603939,0.00547045951859956,0,0.00218818380743982,0,0.0196936542669584,0.0109409190371991,914,655,2,6.33582532318824,0.00328227571115974,0.00547045951859956,914,1,1,1,0,1,1,0,1
"2018-03-01","Mozambique",12,0,31,16,36,1,0,52,18,20,0,2,21,3,9,3,0,6,5,21,1,0,0,0,0,0,5,2,0,4,0,0,0,0,3,0,0,0,0,1,0,0.0121212121212121,0,0.0313131313131313,0.0161616161616162,0.0363636363636364,0.00101010101010101,0,0.0525252525252525,0.0181818181818182,0.0202020202020202,0,0.00202020202020202,0.0212121212121212,0.00303030303030303,0.00909090909090909,0.00303030303030303,0,0.00606060606060606,0.00505050505050505,0.0212121212121212,0.00101010101010101,0,0,0,0,0,0.00505050505050505,0.00202020202020202,0,0.00404040404040404,0,0,0,0,0.00303030303030303,0,0,0,0,0.00101010101010101,0,31,14,5,0,7,5,0,3,0,10,9,0.0313131313131313,0.0141414141414141,0.00505050505050505,0,0.00707070707070707,0.00505050505050505,0,0.00303030303030303,0,0.0101010101010101,0.00909090909090909,990,668,6,6.89913183630984,0.0141414141414141,0.00303030303030303,990,1,1,1,0,1,1,0,1
