"date","country","arrest","censor","electionactivity","electionirregularities","cooperate","coup","defamationcase","disaster","legalaction","legalchange","martiallaw","mobilizesecurity","corruption","activism","protest","purge","raid","threaten","violencelethal","violencenonlethal","arms_transfer_security_aid_assistance","bribery_economic_corruption","diplomatic_recognition","diplomatic_sanction","diplomatic_statement","diplomatic_visit","economic_aid_assistance","investment","joint_security_force_exercise","media_campaign_intervention","political_process_policy_intervention","professional_cultural_exchange","security_cooperation","security_force_facility_presence","surveillance","tech_transfer_investment","trade_agreement_exchange","trade_financial_sanction","transnational_organization_crime","arrestNorm","censorNorm","electionactivityNorm","electionirregularitiesNorm","cooperateNorm","coupNorm","defamationcaseNorm","disasterNorm","legalactionNorm","legalchangeNorm","martiallawNorm","mobilizesecurityNorm","corruptionNorm","activismNorm","protestNorm","purgeNorm","raidNorm","threatenNorm","violencelethalNorm","violencenonlethalNorm","arms_transfer_security_aid_assistanceNorm","bribery_economic_corruptionNorm","diplomatic_recognitionNorm","diplomatic_sanctionNorm","diplomatic_statementNorm","diplomatic_visitNorm","economic_aid_assistanceNorm","investmentNorm","joint_security_force_exerciseNorm","media_campaign_interventionNorm","political_process_policy_interventionNorm","professional_cultural_exchangeNorm","security_cooperationNorm","security_force_facility_presenceNorm","surveillanceNorm","tech_transfer_investmentNorm","trade_agreement_exchangeNorm","trade_financial_sanctionNorm","transnational_organization_crimeNorm","ncr_arrest","ncr_cooperate","ncr_corruption","ncr_defamationcase","ncr_legalaction","ncr_legalchange","ncr_purge","ncr_raid","ncr_threaten","ncr_violencelethal","ncr_violencenonlethal","ncr_arrestNorm","ncr_cooperateNorm","ncr_corruptionNorm","ncr_defamationcaseNorm","ncr_legalactionNorm","ncr_legalchangeNorm","ncr_purgeNorm","ncr_raidNorm","ncr_threatenNorm","ncr_violencelethalNorm","ncr_violencenonlethalNorm","article_total","cs_999","rai_999","f1","rus_influence","chn_influence","total_articles","moneaksekar.com","cambodiadaily.com"
"2014-03-01","Cambodia",3,0,7,1,10,1,1,13,16,4,0,3,9,3,9,2,1,1,9,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,1,0,0.00174013921113689,0,0.00406032482598608,0.000580046403712297,0.00580046403712297,0.000580046403712297,0.000580046403712297,0.00754060324825986,0.00928074245939675,0.00232018561484919,0,0.00174013921113689,0.00522041763341067,0.00174013921113689,0.00522041763341067,0.00116009280742459,0.000580046403712297,0.000580046403712297,0.00522041763341067,0.00290023201856148,0,0,0,0,0,0,0,0,0,0,0,0.00290023201856148,0,0,0.000580046403712297,0,0,0.000580046403712297,0,26,6,2,1,28,3,0,7,1,12,18,0.0150812064965197,0.00348027842227378,0.00116009280742459,0.000580046403712297,0.0162412993039443,0.00174013921113689,0,0.00406032482598608,0.000580046403712297,0.00696055684454756,0.0104408352668213,1724,1529,1717,5.61595030208272,0.00116009280742459,0.00580046403712297,1724,0,1
"2014-04-01","Cambodia",5,2,5,0,3,2,1,22,14,4,0,0,3,4,18,1,0,2,4,7,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.00401606425702811,0.00160642570281125,0.00401606425702811,0,0.00240963855421687,0.00160642570281125,0.000803212851405623,0.0176706827309237,0.0112449799196787,0.00321285140562249,0,0,0.00240963855421687,0.00321285140562249,0.0144578313253012,0.000803212851405623,0,0.00160642570281125,0.00321285140562249,0.00562248995983936,0,0,0,0.00160642570281125,0,0,0,0,0,0,0,0.00160642570281125,0,0,0,0,0,0,0,25,9,4,1,21,6,1,5,1,11,17,0.0200803212851406,0.0072289156626506,0.00321285140562249,0.000803212851405623,0.0168674698795181,0.00481927710843374,0.000803212851405623,0.00401606425702811,0.000803212851405623,0.00883534136546185,0.0136546184738956,1245,1057,1241,7.25728629095989,0.00401606425702811,0.00321285140562249,1245,0,1
"2014-05-01","Cambodia",10,2,21,1,9,2,3,20,17,13,3,4,9,8,19,3,2,3,5,11,1,2,0,0,2,0,1,0,0,0,0,2,0,0,0,0,0,0,2,0.00546149645002731,0.00109229929000546,0.0114691425450573,0.000546149645002731,0.00491534680502458,0.00109229929000546,0.00163844893500819,0.0109229929000546,0.00928454396504642,0.0070999453850355,0.00163844893500819,0.00218459858001092,0.00491534680502458,0.00436919716002185,0.0103768432550519,0.00163844893500819,0.00109229929000546,0.00163844893500819,0.00273074822501365,0.00600764609503004,0.000546149645002731,0.00109229929000546,0,0,0.00109229929000546,0,0.000546149645002731,0,0,0,0,0.00109229929000546,0,0,0,0,0,0,0.00109229929000546,23,3,6,0,37,5,0,4,0,11,17,0.0125614418350628,0.00163844893500819,0.00327689787001638,0,0.020207536865101,0.00273074822501365,0,0.00218459858001092,0,0.00600764609503004,0.00928454396504642,1831,1576,1821,8.41707033345413,0.000546149645002731,0.00491534680502458,1831,0,1
"2014-06-01","Cambodia",4,0,3,0,7,3,1,18,15,4,0,1,8,8,11,1,0,0,9,5,0,1,0,0,0,0,0,1,0,0,0,5,1,0,0,0,0,0,0,0.0020703933747412,0,0.0015527950310559,0,0.0036231884057971,0.0015527950310559,0.0005175983436853,0.0093167701863354,0.0077639751552795,0.0020703933747412,0,0.0005175983436853,0.0041407867494824,0.0041407867494824,0.0056935817805383,0.0005175983436853,0,0,0.0046583850931677,0.0025879917184265,0,0.0005175983436853,0,0,0,0,0,0.0005175983436853,0,0,0,0.0025879917184265,0.0005175983436853,0,0,0,0,0,0,34,9,6,0,28,7,0,2,0,9,16,0.0175983436853002,0.0046583850931677,0.0031055900621118,0,0.0144927536231884,0.0036231884057971,0,0.0010351966873706,0,0.0046583850931677,0.0082815734989648,1932,1736,1924,5.07316452822895,0.0005175983436853,0.005175983436853,1932,0,1
"2014-07-01","Cambodia",9,0,9,0,11,4,1,22,40,6,0,1,6,9,14,0,1,1,2,12,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,1,0,0,0,0.00458949515553289,0,0.00458949515553289,0,0.00560938296787353,0.00203977562468129,0.000509943906170321,0.0112187659357471,0.0203977562468129,0.00305966343702193,0,0.000509943906170321,0.00305966343702193,0.00458949515553289,0.0071392146863845,0,0.000509943906170321,0.000509943906170321,0.00101988781234064,0.00611932687404386,0,0,0,0,0,0,0,0.000509943906170321,0,0,0,0.00203977562468129,0,0,0,0.000509943906170321,0,0,0,34,2,8,0,33,3,0,5,1,14,26,0.0173380928097909,0.00101988781234064,0.00407955124936257,0,0.0168281489036206,0.00152983171851096,0,0.00254971953085161,0.000509943906170321,0.0071392146863845,0.0132585415604284,1961,1702,1955,7.36573983030793,0.00101988781234064,0.00356960734319225,1961,0,1
"2014-08-01","Cambodia",12,0,5,1,8,0,0,22,26,5,0,1,13,9,11,2,0,1,4,4,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,1,1,0,0.00610376398779247,0,0.00254323499491353,0.000508646998982706,0.00406917599186165,0,0,0.0111902339776195,0.0132248219735504,0.00254323499491353,0,0.000508646998982706,0.00661241098677518,0.00457782299084435,0.00559511698880977,0.00101729399796541,0,0.000508646998982706,0.00203458799593082,0.00203458799593082,0,0,0,0,0,0,0,0.00152594099694812,0,0,0,0.00152594099694812,0,0,0,0,0.000508646998982706,0.000508646998982706,0,34,8,5,0,23,6,1,2,1,7,17,0.017293997965412,0.00406917599186165,0.00254323499491353,0,0.0116988809766022,0.00305188199389624,0.000508646998982706,0.00101729399796541,0.000508646998982706,0.00356052899287894,0.008646998982706,1966,1747,1958,6.0312512703881,0.000508646998982706,0.00508646998982706,1966,0,1
"2014-09-01","Cambodia",5,1,4,1,8,1,1,21,16,6,0,2,13,7,11,2,0,4,4,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.00319081046585833,0.000638162093171666,0.00255264837268666,0.000638162093171666,0.00510529674537333,0.000638162093171666,0.000638162093171666,0.013401403956605,0.0102105934907467,0.00382897255902999,0,0.00127632418634333,0.00829610721123165,0.00446713465220166,0.00701978302488832,0.00127632418634333,0,0.00255264837268666,0.00255264837268666,0.001914486279515,0,0,0,0,0,0,0,0,0,0,0,0,0.000638162093171666,0,0,0,0,0.000638162093171666,0,31,10,10,0,24,4,1,6,0,8,18,0.0197830248883216,0.00638162093171666,0.00638162093171666,0,0.01531589023612,0.00255264837268666,0.000638162093171666,0.00382897255902999,0,0.00510529674537333,0.01148691767709,1567,1365,1565,6.49440220642937,0.000638162093171666,0.00319081046585833,1567,0,1
"2014-10-01","Cambodia",11,1,5,1,5,2,1,20,23,5,0,2,16,3,15,2,1,2,6,6,0,2,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0.00557244174265451,0.000506585612968592,0.00253292806484296,0.000506585612968592,0.00253292806484296,0.00101317122593718,0.000506585612968592,0.0101317122593718,0.0116514690982776,0.00253292806484296,0,0.00101317122593718,0.00810536980749747,0.00151975683890578,0.00759878419452888,0.00101317122593718,0.000506585612968592,0.00101317122593718,0.00303951367781155,0.00303951367781155,0,0.00101317122593718,0,0,0,0,0,0.000506585612968592,0,0,0,0.00101317122593718,0.000506585612968592,0,0,0,0,0,0,49,9,7,0,31,9,1,5,0,4,26,0.024822695035461,0.00455927051671732,0.00354609929078014,0,0.0157041540020263,0.00455927051671732,0.000506585612968592,0.00253292806484296,0,0.00202634245187437,0.0131712259371834,1974,1729,1968,6.94204169417204,0.000506585612968592,0.00506585612968592,1974,0,1
"2014-11-01","Cambodia",12,0,5,2,9,0,0,15,21,6,1,0,9,7,15,6,0,3,4,5,0,0,0,0,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0.00650054171180932,0,0.00270855904658722,0.00108342361863489,0.00487540628385699,0,0,0.00812567713976165,0.0113759479956663,0.00325027085590466,0.000541711809317443,0,0.00487540628385699,0.0037919826652221,0.00812567713976165,0.00325027085590466,0,0.00162513542795233,0.00216684723726977,0.00270855904658722,0,0,0,0,0,0,0.000541711809317443,0.00162513542795233,0,0,0,0.000541711809317443,0,0,0,0,0,0,0,30,5,2,0,30,8,0,7,1,10,10,0.0162513542795233,0.00270855904658722,0.00108342361863489,0,0.0162513542795233,0.00433369447453954,0,0.0037919826652221,0.000541711809317443,0.00541711809317443,0.00541711809317443,1846,1633,1841,6.74829377365141,0,0.00433369447453954,1846,0,1
"2014-12-01","Cambodia",6,3,8,0,11,2,1,23,21,9,0,0,9,10,15,6,0,1,5,4,0,0,0,1,0,0,2,1,0,0,0,1,1,0,0,0,0,0,0,0.00290556900726392,0.00145278450363196,0.00387409200968523,0,0.00532687651331719,0.000968523002421308,0.000484261501210654,0.011138014527845,0.0101694915254237,0.00435835351089588,0,0,0.00435835351089588,0.00484261501210654,0.00726392251815981,0.00290556900726392,0,0.000484261501210654,0.00242130750605327,0.00193704600484262,0,0,0,0.000484261501210654,0,0,0.000968523002421308,0.000484261501210654,0,0,0,0.000484261501210654,0.000484261501210654,0,0,0,0,0,0,26,10,2,1,34,10,0,2,0,16,18,0.012590799031477,0.00484261501210654,0.000968523002421308,0.000484261501210654,0.0164648910411622,0.00484261501210654,0,0.000968523002421308,0,0.00774818401937046,0.00871670702179177,2065,1823,2059,5.96599475448947,0.000484261501210654,0.00290556900726392,2065,0,1
"2015-01-01","Cambodia",4,3,8,2,6,2,0,20,20,4,0,4,13,3,11,3,1,2,3,4,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0.0022075055187638,0.00165562913907285,0.00441501103752759,0.0011037527593819,0.0033112582781457,0.0011037527593819,0,0.011037527593819,0.011037527593819,0.0022075055187638,0,0.0022075055187638,0.00717439293598234,0.00165562913907285,0.00607064017660044,0.00165562913907285,0.000551876379690949,0.0011037527593819,0.00165562913907285,0.0022075055187638,0,0,0,0,0,0,0,0.000551876379690949,0,0,0,0.0011037527593819,0,0,0,0,0,0,0,36,10,7,0,43,8,1,4,1,6,22,0.0198675496688742,0.00551876379690949,0.00386313465783664,0,0.0237306843267108,0.00441501103752759,0.000551876379690949,0.0022075055187638,0.000551876379690949,0.0033112582781457,0.0121412803532009,1812,1575,1809,5.8858588386839,0,0.00275938189845475,1812,0,1
"2015-02-01","Cambodia",8,0,5,1,10,1,1,12,14,7,0,2,11,14,2,2,1,1,5,6,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0.00486322188449848,0,0.00303951367781155,0.00060790273556231,0.0060790273556231,0.00060790273556231,0.00060790273556231,0.00729483282674772,0.00851063829787234,0.00425531914893617,0,0.00121580547112462,0.00668693009118541,0.00851063829787234,0.00121580547112462,0.00121580547112462,0.00060790273556231,0.00060790273556231,0.00303951367781155,0.00364741641337386,0,0.00060790273556231,0,0,0,0,0,0,0,0,0,0.00182370820668693,0,0,0,0,0,0,0,18,7,6,1,36,4,2,2,0,2,15,0.0109422492401216,0.00425531914893617,0.00364741641337386,0.00060790273556231,0.0218844984802432,0.00243161094224924,0.00121580547112462,0.00121580547112462,0,0.00121580547112462,0.00911854103343465,1645,1463,1641,6.58253194642703,0,0.00303951367781155,1645,0,1
"2015-03-01","Cambodia",4,2,7,2,12,3,0,16,28,13,0,3,12,8,3,3,1,0,5,5,0,1,0,1,0,1,0,3,0,0,0,1,0,0,0,0,1,0,0,0.00213561131873999,0.00106780565936999,0.00373731980779498,0.00106780565936999,0.00640683395621997,0.00160170848905499,0,0.00854244527495996,0.0149492792311799,0.00694073678590497,0,0.00160170848905499,0.00640683395621997,0.00427122263747998,0.00160170848905499,0.00160170848905499,0.000533902829684997,0,0.00266951414842499,0.00266951414842499,0,0.000533902829684997,0,0.000533902829684997,0,0.000533902829684997,0,0.00160170848905499,0,0,0,0.000533902829684997,0,0,0,0,0.000533902829684997,0,0,29,8,5,0,28,6,1,5,0,7,15,0.0154831820608649,0.00427122263747998,0.00266951414842499,0,0.0149492792311799,0.00320341697810998,0.000533902829684997,0.00266951414842499,0,0.00373731980779498,0.00800854244527496,1873,1658,1865,6.05353528660933,0.00106780565936999,0.00320341697810998,1873,0,1
"2015-04-01","Cambodia",7,1,7,1,7,2,0,22,15,4,0,2,10,5,4,3,0,1,7,5,1,0,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0.00476514635806671,0.00068073519400953,0.00476514635806671,0.00068073519400953,0.00476514635806671,0.00136147038801906,0,0.0149761742682097,0.010211027910143,0.00272294077603812,0,0.00136147038801906,0.0068073519400953,0.00340367597004765,0.00272294077603812,0.00204220558202859,0,0.00068073519400953,0.00476514635806671,0.00340367597004765,0.00068073519400953,0,0,0,0,0.00068073519400953,0,0.00068073519400953,0,0,0,0.00136147038801906,0,0,0,0,0,0,0,36,8,5,1,22,7,0,3,2,8,16,0.0245064669843431,0.00544588155207624,0.00340367597004765,0.00068073519400953,0.0149761742682097,0.00476514635806671,0,0.00204220558202859,0.00136147038801906,0.00544588155207624,0.0108917631041525,1469,1273,1464,6.2636972406412,0.00068073519400953,0.00476514635806671,1469,0,1
"2015-05-01","Cambodia",9,2,5,0,2,3,1,30,19,8,0,1,12,9,5,2,0,1,5,7,1,0,0,8,1,0,0,2,0,0,0,3,1,0,0,0,0,0,0,0.00500277932184547,0.00111172873818788,0.00277932184546971,0,0.00111172873818788,0.00166759310728182,0.000555864369093941,0.0166759310728182,0.0105614230127849,0.00444691495275153,0,0.000555864369093941,0.00667037242912729,0.00500277932184547,0.00277932184546971,0.00111172873818788,0,0.000555864369093941,0.00277932184546971,0.00389105058365759,0.000555864369093941,0,0,0.00444691495275153,0.000555864369093941,0,0,0.00111172873818788,0,0,0,0.00166759310728182,0.000555864369093941,0,0,0,0,0,0,53,10,9,0,35,7,0,5,0,9,15,0.0294608115619789,0.00555864369093941,0.00500277932184547,0,0.0194552529182879,0.00389105058365759,0,0.00277932184546971,0,0.00500277932184547,0.00833796553640912,1799,1556,1783,6.39718572223605,0.00500277932184547,0.00444691495275153,1799,0,1
"2015-06-01","Cambodia",5,1,3,1,6,5,0,34,19,10,0,2,10,4,10,2,0,1,3,4,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.00240963855421687,0.000481927710843373,0.00144578313253012,0.000481927710843373,0.00289156626506024,0.00240963855421687,0,0.0163855421686747,0.0091566265060241,0.00481927710843374,0,0.000963855421686747,0.00481927710843374,0.00192771084337349,0.00481927710843374,0.000963855421686747,0,0.000481927710843373,0.00144578313253012,0.00192771084337349,0,0,0,0.000481927710843373,0,0,0,0.000481927710843373,0,0,0,0.000481927710843373,0,0,0,0,0,0,0,40,3,9,0,38,13,1,6,2,6,11,0.0192771084337349,0.00144578313253012,0.00433734939759036,0,0.0183132530120482,0.00626506024096386,0.000481927710843373,0.00289156626506024,0.000963855421686747,0.00289156626506024,0.00530120481927711,2075,1846,2072,4.92404713320008,0.000481927710843373,0.00192771084337349,2075,1,1
"2015-07-01","Cambodia",11,0,1,0,13,3,1,19,23,15,0,3,9,6,16,3,0,0,3,2,0,0,0,1,0,1,1,2,0,0,0,4,0,0,0,0,0,0,0,0.00478260869565217,0,0.000434782608695652,0,0.00565217391304348,0.00130434782608696,0.000434782608695652,0.00826086956521739,0.01,0.00652173913043478,0,0.00130434782608696,0.00391304347826087,0.00260869565217391,0.00695652173913044,0.00130434782608696,0,0,0.00130434782608696,0.000869565217391304,0,0,0,0.000434782608695652,0,0.000434782608695652,0.000434782608695652,0.000869565217391304,0,0,0,0.00173913043478261,0,0,0,0,0,0,0,47,4,4,2,32,8,2,4,2,12,18,0.0204347826086957,0.00173913043478261,0.00173913043478261,0.000869565217391304,0.0139130434782609,0.00347826086956522,0.000869565217391304,0.00173913043478261,0.000869565217391304,0.00521739130434783,0.00782608695652174,2300,2048,2291,5.30662548657844,0.000434782608695652,0.00391304347826087,2300,1,1
"2015-08-01","Cambodia",14,3,9,1,8,1,1,32,23,6,0,1,17,6,7,2,1,2,7,5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.0058972198820556,0.0012636899747262,0.0037910699241786,0.0004212299915754,0.0033698399326032,0.0004212299915754,0.0004212299915754,0.0134793597304128,0.0096882898062342,0.0025273799494524,0,0.0004212299915754,0.0071609098567818,0.0025273799494524,0.0029486099410278,0.0008424599831508,0.0004212299915754,0.0008424599831508,0.0029486099410278,0.002106149957877,0,0,0,0,0,0,0,0,0,0,0,0.0008424599831508,0,0,0,0,0,0,0,43,12,5,0,32,7,1,2,1,14,26,0.0181128896377422,0.0050547598989048,0.002106149957877,0,0.0134793597304128,0.0029486099410278,0.0004212299915754,0.0008424599831508,0.0004212299915754,0.0058972198820556,0.0109519797809604,2374,2101,2372,5.93568142413271,0,0.0025273799494524,2374,1,1
"2015-09-01","Cambodia",21,0,6,0,11,1,0,28,20,5,0,0,8,6,7,0,0,2,0,10,0,0,0,0,0,1,0,2,0,0,0,2,0,0,0,0,0,0,1,0.00944669365721997,0,0.00269905533063428,0,0.00494826810616284,0.000449842555105713,0,0.01259559154296,0.00899685110211426,0.00224921277552856,0,0,0.0035987404408457,0.00269905533063428,0.00314889788573999,0,0,0.000899685110211426,0,0.00449842555105713,0,0,0,0,0,0.000449842555105713,0,0.000899685110211426,0,0,0,0.000899685110211426,0,0,0,0,0,0,0.000449842555105713,37,14,10,0,42,5,1,9,2,7,13,0.0166441745389114,0.00629779577147998,0.00449842555105713,0,0.0188933873144399,0.00224921277552856,0.000449842555105713,0.00404858299595142,0.000899685110211426,0.00314889788573999,0.00584795321637427,2223,1974,2217,5.6651980472336,0.000449842555105713,0.0035987404408457,2223,1,1
"2015-10-01","Cambodia",5,2,5,0,6,1,2,17,13,5,0,0,7,1,6,2,0,1,4,11,0,0,0,0,0,1,0,2,0,0,0,3,1,0,0,0,0,0,0,0.00260416666666667,0.00104166666666667,0.00260416666666667,0,0.003125,0.000520833333333333,0.00104166666666667,0.00885416666666667,0.00677083333333333,0.00260416666666667,0,0,0.00364583333333333,0.000520833333333333,0.003125,0.00104166666666667,0,0.000520833333333333,0.00208333333333333,0.00572916666666667,0,0,0,0,0,0.000520833333333333,0,0.00104166666666667,0,0,0,0.0015625,0.000520833333333333,0,0,0,0,0,0,34,9,9,2,18,3,1,5,1,11,19,0.0177083333333333,0.0046875,0.0046875,0.00104166666666667,0.009375,0.0015625,0.000520833333333333,0.00260416666666667,0.000520833333333333,0.00572916666666667,0.00989583333333333,1920,1739,1913,4.99429312068735,0.000520833333333333,0.003125,1920,1,1
"2015-11-01","Cambodia",6,2,15,2,9,5,9,24,27,3,2,2,10,9,4,3,0,1,8,12,1,1,0,1,1,0,0,1,0,0,0,0,3,0,1,0,0,0,0,0.00264900662251656,0.000883002207505519,0.00662251655629139,0.000883002207505519,0.00397350993377483,0.0022075055187638,0.00397350993377483,0.0105960264900662,0.0119205298013245,0.00132450331125828,0.000883002207505519,0.000883002207505519,0.00441501103752759,0.00397350993377483,0.00176600441501104,0.00132450331125828,0,0.000441501103752759,0.00353200883002208,0.00529801324503311,0.000441501103752759,0.000441501103752759,0,0.000441501103752759,0.000441501103752759,0,0,0.000441501103752759,0,0,0,0,0.00132450331125828,0,0.000441501103752759,0,0,0,0,48,7,10,1,34,11,1,2,2,21,23,0.0211920529801325,0.00309050772626932,0.00441501103752759,0.000441501103752759,0.0150110375275938,0.00485651214128035,0.000441501103752759,0.000883002207505519,0.000883002207505519,0.00927152317880795,0.0101545253863135,2265,1984,2256,6.87030423364938,0.000883002207505519,0.00353200883002208,2265,1,1
"2015-12-01","Cambodia",9,2,4,2,10,4,1,23,19,7,2,3,14,5,13,4,1,3,6,5,0,0,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,1,0.0038560411311054,0.000856898029134533,0.00171379605826907,0.000856898029134533,0.00428449014567267,0.00171379605826907,0.000428449014567267,0.00985432733504713,0.00814053127677806,0.00299914310197087,0.000856898029134533,0.0012853470437018,0.00599828620394173,0.00214224507283633,0.00556983718937446,0.00171379605826907,0.000428449014567267,0.0012853470437018,0.0025706940874036,0.00214224507283633,0,0,0,0,0,0.000428449014567267,0,0.000428449014567267,0,0,0,0.000856898029134533,0,0,0,0,0,0,0.000428449014567267,46,9,9,1,36,15,1,4,2,17,14,0.0197086546700943,0.0038560411311054,0.0038560411311054,0.000428449014567267,0.0154241645244216,0.006426735218509,0.000428449014567267,0.00171379605826907,0.000856898029134533,0.00728363324764353,0.00599828620394173,2334,2065,2329,5.96748389894844,0.000428449014567267,0.00342759211653813,2334,1,1
"2016-01-01","Cambodia",8,0,5,0,13,2,1,25,14,8,1,4,9,10,15,0,1,2,5,3,0,0,0,0,1,1,0,1,0,0,0,3,0,0,0,0,0,0,0,0.00390243902439024,0,0.0024390243902439,0,0.00634146341463415,0.000975609756097561,0.00048780487804878,0.0121951219512195,0.00682926829268293,0.00390243902439024,0.00048780487804878,0.00195121951219512,0.00439024390243902,0.0048780487804878,0.00731707317073171,0,0.00048780487804878,0.000975609756097561,0.0024390243902439,0.00146341463414634,0,0,0,0,0.00048780487804878,0.00048780487804878,0,0.00048780487804878,0,0,0,0.00146341463414634,0,0,0,0,0,0,0,53,13,2,3,26,14,1,4,1,11,19,0.0258536585365854,0.00634146341463415,0.000975609756097561,0.00146341463414634,0.0126829268292683,0.00682926829268293,0.00048780487804878,0.00195121951219512,0.00048780487804878,0.00536585365853659,0.00926829268292683,2050,1789,2044,5.48078924774506,0,0.00439024390243902,2050,1,1
"2016-02-01","Cambodia",5,1,5,0,12,1,2,38,24,4,0,3,7,10,20,4,1,3,5,7,1,0,0,0,0,0,0,1,1,0,0,4,2,0,0,0,0,0,0,0.00283607487237663,0.000567214974475326,0.00283607487237663,0,0.00680657969370391,0.000567214974475326,0.00113442994895065,0.0215541690300624,0.0136131593874078,0.0022688598979013,0,0.00170164492342598,0.00397050482132728,0.00567214974475326,0.0113442994895065,0.0022688598979013,0.000567214974475326,0.00170164492342598,0.00283607487237663,0.00397050482132728,0.000567214974475326,0,0,0,0,0,0,0.000567214974475326,0.000567214974475326,0,0,0.0022688598979013,0.00113442994895065,0,0,0,0,0,0,54,2,6,1,31,6,0,6,1,11,22,0.0306296086216676,0.00113442994895065,0.00340328984685196,0.000567214974475326,0.0175836642087351,0.00340328984685196,0,0.00340328984685196,0.000567214974475326,0.00623936471922859,0.0124787294384572,1763,1486,1754,7.62372820699773,0,0.00510493477027794,1763,1,1
"2016-03-01","Cambodia",5,0,5,0,10,4,5,24,31,10,0,1,15,2,9,7,0,1,3,8,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0.00256805341551104,0,0.00256805341551104,0,0.00513610683102209,0.00205444273240883,0.00256805341551104,0.012326656394453,0.0159219311761685,0.00513610683102209,0,0.000513610683102209,0.00770416024653313,0.00102722136620442,0.00462249614791988,0.00359527478171546,0,0.000513610683102209,0.00154083204930663,0.00410888546481767,0,0,0,0,0,0,0,0.00102722136620442,0,0,0,0,0,0,0,0,0,0,0.000513610683102209,36,7,8,2,23,16,0,4,2,5,25,0.0184899845916795,0.00359527478171546,0.00410888546481767,0.00102722136620442,0.0118130457113508,0.00821777092963534,0,0.00205444273240883,0.00102722136620442,0.00256805341551104,0.0128402670775552,1947,1704,1944,7.42934511135667,0.00154083204930663,0.00205444273240883,1947,1,1
"2016-04-01","Cambodia",7,5,3,0,6,1,4,37,21,6,1,4,16,12,5,4,1,1,1,6,0,0,0,0,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0.00478142076502732,0.00341530054644809,0.00204918032786885,0,0.00409836065573771,0.000683060109289617,0.00273224043715847,0.0252732240437158,0.014344262295082,0.00409836065573771,0.000683060109289617,0.00273224043715847,0.0109289617486339,0.00819672131147541,0.00341530054644809,0.00273224043715847,0.000683060109289617,0.000683060109289617,0.000683060109289617,0.00409836065573771,0,0,0,0,0.000683060109289617,0,0,0.000683060109289617,0,0,0,0,0.00136612021857923,0,0,0,0,0,0,27,6,4,3,16,11,0,3,0,10,10,0.0184426229508197,0.00409836065573771,0.00273224043715847,0.00204918032786885,0.0109289617486339,0.00751366120218579,0,0.00204918032786885,0,0.00683060109289617,0.00683060109289617,1464,1256,1460,8.71383145627907,0.000683060109289617,0.00478142076502732,1464,1,1
"2016-05-01","Cambodia",15,2,9,2,9,2,7,44,26,4,0,2,16,6,11,1,0,3,2,6,0,0,0,0,0,1,0,4,0,0,0,1,0,0,0,0,0,0,1,0.00778816199376947,0.00103842159916926,0.00467289719626168,0.00103842159916926,0.00467289719626168,0.00103842159916926,0.00363447559709242,0.0228452751817238,0.0134994807892004,0.00207684319833853,0,0.00103842159916926,0.0083073727933541,0.00311526479750779,0.00571131879543095,0.000519210799584631,0,0.00155763239875389,0.00103842159916926,0.00311526479750779,0,0,0,0,0,0.000519210799584631,0,0.00207684319833853,0,0,0,0.000519210799584631,0,0,0,0,0,0,0.000519210799584631,39,16,7,2,22,7,3,5,1,6,3,0.0202492211838006,0.0083073727933541,0.00363447559709242,0.00103842159916926,0.0114226375908619,0.00363447559709242,0.00155763239875389,0.00259605399792316,0.000519210799584631,0.00311526479750779,0.00155763239875389,1926,1674,1919,7.89454199368096,0.00155763239875389,0.00311526479750779,1926,1,1
