"date","country","arrest","censor","electionactivity","electionirregularities","cooperate","coup","defamationcase","disaster","legalaction","legalchange","martiallaw","mobilizesecurity","corruption","activism","protest","purge","raid","threaten","violencelethal","violencenonlethal","arms_transfer_security_aid_assistance","bribery_economic_corruption","diaspora_activation","diplomatic_recognition","diplomatic_sanction","diplomatic_statement","diplomatic_visit","economic_aid_assistance","intelligence_counterintelligence","investment","joint_security_force_exercise","political_process_policy_intervention","professional_cultural_exchange","security_cooperation","security_force_facility_presence","surveillance","tech_transfer_investment","trade_agreement_exchange","trade_financial_sanction","transnational_organization_crime","arrestNorm","censorNorm","electionactivityNorm","electionirregularitiesNorm","cooperateNorm","coupNorm","defamationcaseNorm","disasterNorm","legalactionNorm","legalchangeNorm","martiallawNorm","mobilizesecurityNorm","corruptionNorm","activismNorm","protestNorm","purgeNorm","raidNorm","threatenNorm","violencelethalNorm","violencenonlethalNorm","arms_transfer_security_aid_assistanceNorm","bribery_economic_corruptionNorm","diaspora_activationNorm","diplomatic_recognitionNorm","diplomatic_sanctionNorm","diplomatic_statementNorm","diplomatic_visitNorm","economic_aid_assistanceNorm","intelligence_counterintelligenceNorm","investmentNorm","joint_security_force_exerciseNorm","political_process_policy_interventionNorm","professional_cultural_exchangeNorm","security_cooperationNorm","security_force_facility_presenceNorm","surveillanceNorm","tech_transfer_investmentNorm","trade_agreement_exchangeNorm","trade_financial_sanctionNorm","transnational_organization_crimeNorm","ncr_arrest","ncr_cooperate","ncr_corruption","ncr_defamationcase","ncr_legalaction","ncr_legalchange","ncr_purge","ncr_raid","ncr_threaten","ncr_violencelethal","ncr_violencenonlethal","ncr_arrestNorm","ncr_cooperateNorm","ncr_corruptionNorm","ncr_defamationcaseNorm","ncr_legalactionNorm","ncr_legalchangeNorm","ncr_purgeNorm","ncr_raidNorm","ncr_threatenNorm","ncr_violencelethalNorm","ncr_violencenonlethalNorm","article_total","cs_999","rai_999","f1","rus_influence","chn_influence","total_articles","island.lk","divaina.lk","adaderana.lk"
"2018-11-01","Sri Lanka",16.4395973154362,7.71979865771812,174.753355704698,23.8791946308725,178.912751677852,72.3187919463087,1,76.0771812080537,154.593959731544,34.8791946308725,1,4,65.9177852348993,56.6375838926174,53.1979865771812,127.395973154362,4.71979865771812,7.71979865771812,22.8791946308725,18.1593959731544,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0.00347854365540335,0.00163347411293231,0.0369770113636686,0.00505272844495821,0.0378571205412299,0.0153023258456007,0.000211595429538722,0.0160975838358133,0.0327113753134879,0.00738027816988415,0.000211595429538722,0.000846381718154888,0.0139479020810197,0.0119842538917938,0.0112564508203938,0.0269564056611008,0.000998687824316149,0.00163347411293231,0.00484113301541948,0.00384244519110333,0,0,0,0,0,0,0,0,0,0.000634786288616166,0,0,0,0.000211595429538722,0,0,0,0,0,0,214.791946308725,24.1593959731544,16.1593959731544,0,96.6761744966443,18.1593959731544,5.71979865771812,3.71979865771812,6.71979865771812,68.3573825503356,33.8791946308725,0.0454489941406527,0.00511201776833567,0.00341925433202589,0,0.0204562366687779,0.00384244519110333,0.00121028325385487,0.000787092394777427,0.00142187868339359,0.014464109722881,0.00716868274034543,4726,3215.53355704698,4721,13.7746942678777,0.000998687824316149,0.00126957257723233,4726,0,0,1
"2018-12-01","Sri Lanka",20.6581818181818,1,104.712727272727,13.6581818181818,90.5018181818182,32.6581818181818,0,119.818181818182,176.450909090909,22.6581818181818,0,16.6581818181818,65.6327272727273,32.3163636363636,54.6327272727273,57.7636363636364,0,4.55272727272727,23.7636363636364,12.5527272727273,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0.00509072987141001,0.000246426811237063,0.0258040234777544,0.00336574219275057,0.0223020744657019,0.00804785160625476,0,0.0295264124736771,0.0434822348671535,0.00558358349388413,0,0.00410502262646176,0.01617366369461,0.00796361844168646,0.0134629687710023,0.0142345087145481,0,0.00112191406425019,0.00585599713248802,0.00309332855414669,0,0,0,0,0,0,0,0,0,0.000246426811237063,0,0,0,0.000246426811237063,0.000246426811237063,0,0,0,0.000246426811237063,0.000246426811237063,343.374545454545,11.5527272727273,16.2109090909091,0,107.265454545455,29.3163636363636,1,3.55272727272727,3,78.7381818181818,27.2109090909091,0.0846166942963394,0.00284690174290963,0.00399480263452664,0,0.0264330839195304,0.00722433800797527,0.000246426811237063,0.000875487253013128,0.000739280433711188,0.0194031990680586,0.00670549755813432,4058,2656.97454545455,4053,13.0077323841777,0.000739280433711188,0.000739280433711188,4058,0,0,1
"2019-01-01","Sri Lanka",43.0142348754448,9.55871886120996,95.3665480427046,13.3380782918149,70.9110320284697,2,0,119.14590747331,133.601423487544,60.3523131672598,4.77935943060498,5.77935943060498,68.1316725978648,33.4555160142349,31.6761565836299,9.77935943060498,0,5.77935943060498,13.55871886121,26.1174377224199,0,0,0,0,1,2,3.77935943060498,1,0,6,0,0,1,4.77935943060498,0,0,0,0,0,0,0.00981164116684417,0.00218036470374315,0.021753318440398,0.0030424448658337,0.0161749616853261,0.000456204379562044,0,0.0271774423981089,0.0304747772553705,0.013766494791802,0.00109018235187157,0.0013182845416526,0.0155409837130166,0.00763127646310102,0.00722540068057251,0.00223069330077668,0,0.0013182845416526,0.00309277346286724,0.00595744473595345,0,0,0,0,0.000228102189781022,0.000456204379562044,0.000862080162090553,0.000228102189781022,0,0.00136861313868613,0,0,0.000228102189781022,0.00109018235187157,0,0,0,0,0,0,417.231316725979,32.1174377224199,46.5729537366548,0,103.14590747331,36.8967971530249,3.77935943060498,0,2,72.3523131672598,58.5729537366548,0.0951713769904148,0.00732605787463958,0.0106233927319012,0,0.0235278073616126,0.00841624022651116,0.000862080162090553,0,0.000456204379562044,0.0165037210691742,0.0133606190092734,4384,2963.35231316726,4364.44128113879,12.7161736052877,0.0013182845416526,0.00428361300880588,4384,0,0,1
"2019-02-01","Sri Lanka",56.4112554112554,0,54.4112554112554,15.1233766233766,57.4523809523809,7.04112554112554,0,42.2878787878788,102.781385281385,40.3290043290043,1,6.04112554112554,51.3290043290043,33.3290043290043,90.6580086580086,17.0822510822511,0,11.0822510822511,9.04112554112554,14.0822510822511,1,0,0,0,0,1,0,0,0,8.04112554112554,0,0,3,1,3,0,0,0,0,0,0.0145577433319369,0,0.0140416142996788,0.00390280687054881,0.014826420890937,0.00181706465577433,0,0.0109130009775171,0.0265242284597123,0.0104074849881301,0.000258064516129032,0.0015590001396453,0.0132461946655495,0.00860103337522692,0.0233956151375506,0.00440832285993576,0,0.00285993576316157,0.0023331936880324,0.00363412931154867,0.000258064516129032,0,0,0,0,0.000258064516129032,0,0,0,0.00207512917190337,0,0,0.000774193548387097,0.000258064516129032,0.000774193548387097,0,0,0,0,0,463.248917748918,27.1233766233766,37.2878787878788,0,111.822510822511,40.2878787878788,7.04112554112554,14.1233766233766,1,51.3290043290043,58.3701298701299,0.119548107806172,0.00699958106409719,0.00962267839687194,0,0.0288574221477447,0.010396871945259,0.00181706465577433,0.00364474235441977,0.000258064516129032,0.0132461946655495,0.0150632593213238,3875,2532.5,3857.95887445887,12.7348810678668,0.00103225806451613,0.00362351626867756,3875,0,0,1
"2019-03-01","Sri Lanka",50.6007604562738,2,64.3117870722433,4.28897338403042,92.9125475285171,1,0,84.1787072243346,140.22433460076,41.0228136882129,8.57794676806084,8.28897338403042,71.7566539923954,32.7338403041825,96.9125475285171,26.4448669201521,4.28897338403042,10.2889733840304,9.57794676806084,20.5779467680608,0,0,1,0,1,0,0,0,0,7.28897338403042,0,0,0,0,0,0,0,0,1,2,0.0108283245145033,0.000427990584207147,0.0137624196602276,0.000917820112140042,0.0198828477484522,0.000213995292103574,0,0.0180138470413727,0.030007347442919,0.00877868899811961,0.00183564022428008,0.00177380128055434,0.0153555861314777,0.00700488771756527,0.0207388289168665,0.00565907702121808,0.000917820112140042,0.00220179186476149,0.00204963551638366,0.00440358372952297,0,0,0.000213995292103574,0,0.000213995292103574,0,0,0,0,0.00155980598845076,0,0,0,0,0,0,0,0,0.000213995292103574,0.000427990584207147,424.783269961977,63.0228136882129,28.1558935361217,0,123.201520912548,72.8897338403042,7.28897338403042,11.5779467680608,0,75.7566539923954,59.467680608365,0.0909016199362245,0.0134865854243982,0.00602522866169948,0,0.0263645454552852,0.0155980598845076,0.00155980598845076,0.00247762610059081,0,0.016211567299892,0.0127258036825091,4673,3124.49049429658,4660.71102661597,13.3238641439174,0.000213995292103574,0.00660537559428446,4673,0,0,1
"2019-04-01","Sri Lanka",103.672104404568,27.8760195758564,46.6280587275693,5,57.5040783034258,9.29200652528548,1,173.928221859706,97.6721044045677,43.1680261011419,91.2561174551386,39.3360522022839,21.8760195758564,8.58401305057096,47.9200652528548,38.1680261011419,14,16.584013050571,363.548123980424,340.380097879282,0,0,0,0,2,0,0,0,0,6.29200652528548,0,1,1,0,0,0,0,0,1,1,0.0192412962888953,0.00517372300962443,0.00865405692790819,0.000927988121752042,0.0106726203235757,0.00172457433654148,0.000185597624350408,0.0322806647846523,0.0181277105427928,0.00801188309226836,0.0169369186071156,0.00730067784006753,0.00406013726352198,0.00159317242957887,0.0088938502696464,0.00708389497051632,0.00259836674090572,0.00307795342438214,0.0674736681478144,0.0631737375425542,0,0,0,0,0.000371195248700817,0,0,0,0,0.00116778146349025,0,0.000185597624350408,0.000185597624350408,0,0,0,0,0,0.000185597624350408,0.000185597624350408,371.272430668842,23.584013050571,9.29200652528548,0,110.300163132137,51.3360522022839,6.29200652528548,14.8760195758564,5,51.0440456769984,51.4600326264274,0.0689072811189387,0.004377136794835,0.00172457433654148,0,0.0204714482427871,0.00952784933227243,0.00116778146349025,0.00276095389306912,0.000927988121752042,0.00947365361488463,0.00955085980445943,5388,3176.31810766721,5375.70799347471,27.091766918883,0,0.00368894201482117,5388,0,0,1
"2019-05-01","Sri Lanka",178.88424437299,37.7041800643087,57.0675241157556,12.6816720257235,52.7266881028939,7.34083601286174,0,62.0675241157556,227.588424437299,73.7491961414791,132.816720257235,29.0225080385852,51.7266881028939,34.0450160771704,14.3408360128617,47.7266881028939,6.34083601286174,12.3408360128617,45.7041800643087,128.090032154341,1,0,0,0,4.34083601286174,1,1,1,2,4.34083601286174,0,0,0,2,0,1,0,0,1,0,0.0308793793152063,0.00650857587852731,0.00985111757565262,0.00218913723903392,0.00910179321644983,0.00126719074967404,0,0.010714228226438,0.0392867986254616,0.0127307433353149,0.0229271051712817,0.00500992716012173,0.00892917108629275,0.0058769231964734,0.00247554566077365,0.0082386825656644,0.00109456861951696,0.00213030140045947,0.00788955291978399,0.022111174202372,0.000172622130157086,0,0,0,0.000749324359202785,0.000172622130157086,0.000172622130157086,0.000172622130157086,0.000345244260314172,0.000749324359202785,0,0,0,0.000345244260314172,0,0.000172622130157086,0,0,0.000172622130157086,0,504.836012861736,44.6816720257235,66.0900321543408,0,158.520900321543,48.7041800643087,15.0225080385852,11.3408360128617,6.34083601286174,47.3858520900322,53.0450160771704,0.0871458679202031,0.00771304540406067,0.0114086021326326,0,0.0273642154879239,0.00840741931025525,0.00259321733792253,0.00195767927030239,0.00109456861951696,0.00817984672708996,0.00915674366945804,5793,3736.54340836013,5774.31832797428,17.5583230206436,0.000517866390471258,0.00391535854060478,5793,0,0,1
"2019-06-01","Sri Lanka",50.6797853309481,3.85330948121646,81.7996422182469,0,112.626118067979,9.70661896243292,0,95.6529516994633,273.518783542039,28.4132379248658,16.7066189624329,1,49.5330948121646,33.1198568872988,119.479427549195,75.5330948121646,4,8.85330948121646,19.5599284436494,29.4132379248658,3.85330948121646,0,1,0,5.85330948121646,0,3.85330948121646,0,0,0,0,0,0,0,0,1,0,0,7.85330948121646,0,0.0109934458418543,0.000835858889634807,0.0177439570972336,0,0.024430828214312,0.00210555725866224,0,0.0207490133838315,0.0593316233279912,0.00616339217459129,0.00362399543653642,0.000216919739696312,0.0107447060330075,0.00718435073477196,0.0259174463230358,0.0163846192651116,0.000867678958785249,0.00192045758811637,0.00424293458647492,0.0063803119142876,0.000835858889634807,0,0.000216919739696312,0,0.00126969836902743,0,0.000835858889634807,0,0,0,0,0,0,0,0,0.000216919739696312,0,0,0.00170353784842006,0,226.719141323792,30.5599284436494,26.2665474060823,0,163.599284436494,56.8264758497317,10.7066189624329,11.7066189624329,4.85330948121646,52.8264758497317,41.1198568872988,0.0491798571201285,0.00662905172313435,0.00569773262604822,0,0.0354879141944672,0.0123267843491826,0.00232247699835855,0.00253939673805486,0.00105277862933112,0.0114591053903973,0.00891970865234246,4610,3043.31305903399,4586.58676207513,13.8208291574495,0.00253939673805486,0.00362399543653642,4610,0,0,1
"2019-07-01","Sri Lanka",84.0962479608483,2,82.0179445350734,7.07830342577488,108.409461663948,10.1566068515498,0,128.644371941272,288.601957585644,41.3915171288744,16.1566068515498,13.2349102773246,52.7830342577488,59.0179445350734,87.252854812398,38.4698205546493,7.07830342577488,7.07830342577488,20.2349102773246,42.3132137030995,0,0,0,0,0,0,2,0,0,11.1566068515498,0,0,2,4,0,0,2,0,15.2349102773246,1,0.0161320253138017,0.000383656244005371,0.0157333482706836,0.00135781765313157,0.0207959834383172,0.0019483228182524,0,0.0246776082757093,0.0553619715299529,0.00794005699767397,0.00309929155026851,0.00253882798337323,0.0101252703352674,0.0113213014646218,0.0167375512780353,0.00737959343077868,0.00135781765313157,0.00135781765313157,0.00388162483739203,0.00811686432056388,0,0,0,0,0,0,0.000383656244005371,0,0,0.00214015094025508,0,0,0.000383656244005371,0.000767312488010742,0,0,0.000383656244005371,0,0.0029224842273786,0.000191828122002686,442.951060358891,41.3132137030995,68.0179445350734,0,230.05383360522,61.7047308319739,13.1566068515498,16.2349102773246,11.0783034257749,60.626427406199,57.626427406199,0.0849704700477442,0.0079250361985612,0.013047754562646,0,0.0441307948600077,0.0118367026341788,0.00252380718426046,0.00311431234938128,0.00212513014114231,0.0116298537130633,0.0110543693470553,5213,3228.94290375204,5175.60848287113,14.2460967255498,0.000767312488010742,0.00698091638766054,5213,0,0,1
"2019-08-01","Sri Lanka",43.3516295025729,0,181.406518010292,5.66895368782161,128.392795883362,2,0,145.73756432247,155.399656946827,47.3447684391081,25.0068610634648,13.3379073756432,27.0137221269297,23.3447684391081,62.696397941681,49.3584905660377,0,7.66895368782161,13.3379073756432,26.6758147512864,0,0,0,0,1,0,0,0,0,2,0,0,0,2,0,0,0,0,2,1,0.00975289752588817,0,0.0408113651316741,0.00127535516036482,0.0288847684776967,0.000449943757030371,0,0.0327868536158538,0.034960552743943,0.0106512414936126,0.00562584050921594,0.00300065407776001,0.0060773278125826,0.00525191640924816,0.0141049264210756,0.0111042723433156,0,0.00172529891739519,0.00300065407776001,0.00600130815552001,0,0,0,0,0.000224971878515186,0,0,0,0,0.000449943757030371,0,0,0,0.000449943757030371,0,0,0,0,0.000449943757030371,0.000224971878515186,295.454545454545,59.0205831903945,15.3379073756432,0,135.054888507719,35.3447684391081,17.0068610634648,8.33790737564322,4.66895368782161,54.6826758147513,42.0137221269297,0.0664689641067594,0.0132779714714048,0.00345059783479038,0,0.0303835519702404,0.00795157895143039,0.00382606548109445,0.00187579468518408,0.00105038328184963,0.0123020643002815,0.00945190599031039,4445,2860.68610634648,4437,13.2691064837211,0.000674915635545557,0.00179977502812148,4445,0,0,1
"2019-09-01","Sri Lanka",72.0673575129534,0,285.891191709845,34.6891191709845,146.948186528497,3,0,180.948186528497,177.886010362694,36.7512953367876,10.8756476683938,5,98.880829015544,42.440414507772,133.259067357513,29.7512953367876,3.93782383419689,5.93782383419689,10.9378238341969,10.9378238341969,0,2,0,0,0,0,0,0,0,6.93782383419689,0,0,0,0,0,0,0,0,0,0,0.0154253761799986,0,0.0611924639789907,0.00742489708283058,0.0314529508836681,0.000642123287671233,0,0.0387303481439421,0.0380749166016041,0.00786628752927816,0.002327835545461,0.00107020547945205,0.0211645610050394,0.00908399283128682,0.0285229168145362,0.00636799985804528,0.000842856128894883,0.0012709383206757,0.00234114380012776,0.00234114380012776,0,0.000428082191780822,0,0,0,0,0,0,0,0.00148497941656612,0,0,0,0,0,0,0,0,0,0,249.699481865285,41.5647668393782,33.6891191709845,0,142.569948186529,25.8134715025907,4,2,3,40.6891191709845,34.7512953367876,0.0534459507417134,0.00889656824472993,0.00721085598694017,0,0.0305158279508837,0.0055251437291504,0.000856164383561644,0.000428082191780822,0.000642123287671233,0.00870914365817304,0.00743820533749734,4672,2928.71502590674,4663.0621761658,13.1098173192197,0.000214041095890411,0.00383943147136064,4672,0,0,1
"2019-10-01","Sri Lanka",51.7179023508137,1,399.535262206148,44.1139240506329,76.623869801085,11.6039783001808,1,149.851717902351,155.851717902351,44.8119349005425,4,22.2079566003617,63.3218806509946,53.0198915009042,34.5099457504521,27.2079566003617,1,4,6,14.6039783001808,0,0,0,0,1,2,1,0,0,3,0,0,2,0,1,0,0,0,1,1,0.010597930809593,0.000204918032786885,0.0818719799602763,0.00903973853496576,0.0157016126641568,0.00237786440577476,0.000204918032786885,0.030707319242285,0.0319368274390063,0.00918277354519313,0.000819672131147541,0.00455081077876264,0.0129757952153677,0.0108647318649394,0.00707171019476477,0.00557540094269706,0.000204918032786885,0.000819672131147541,0.00122950819672131,0.00299261850413542,0,0,0,0,0.000204918032786885,0.00040983606557377,0.000204918032786885,0,0,0.000614754098360656,0,0,0.00040983606557377,0,0.000204918032786885,0,0,0,0.000204918032786885,0.000204918032786885,240.663652802893,46.8119349005425,39.4159132007233,4.30198915009042,132.643761301989,45.5099457504521,1,13.9059674502712,4.30198915009042,34.8119349005425,24.3019891500904,0.0493163222956749,0.0095926096107669,0.00807703139359085,0.000881555153707052,0.0271810986274568,0.00932580855542051,0.000204918032786885,0.00284958349390804,0.000881555153707052,0.00713359321732428,0.00497991580944476,4880,3218.48282097649,4868,12.6693415178653,0.00040983606557377,0.00225409836065574,4880,0,0,1
"2019-11-01","Sri Lanka",41.3531300160514,12.5441412520064,602.650080256822,14.5441412520064,107.971107544141,3.54414125200642,0,116.515248796148,104.882825040128,31.1765650080257,8.54414125200642,21.1765650080257,22.0882825040128,15.1765650080257,27.2648475120385,109.794542536116,0,4.54414125200642,1,42.7207062600321,0,0,0,0,0,3.54414125200642,0,1,0,3,0,0,0,0,0,1,1,0,0,1,0.00883047832928707,0.00267865497587154,0.128688891790908,0.00310573163613206,0.0230559700072905,0.000756810004699214,0,0.024880471662641,0.0223965033184131,0.00665739163101125,0.00182450165535051,0.00452200832970867,0.0047166949613523,0.00324077834892712,0.00582209000897684,0.0234453432705777,0,0.000970348334829473,0.000213538330130258,0.00912250827675253,0,0,0,0,0,0.000756810004699214,0,0.000213538330130258,0,0.000640614990390775,0,0,0,0,0,0.000213538330130258,0.000213538330130258,0,0,0.000213538330130258,212.956661316212,28.6324237560193,7,0,62.4414125200642,41.3531300160514,5,0,6,42.8089887640449,19.5441412520064,0.0454744098475789,0.00611411995644229,0.00149476831091181,0,0.0133336349605091,0.00883047832928707,0.00106769165065129,0,0.00128122998078155,0.00914135997523915,0.00417342328678335,4683,2997.86035313002,4672.45585874799,13.9636328570605,0.000427076660260517,0.0028921933060018,4683,0,0,1
"2019-12-01","Sri Lanka",111.153256704981,11.8582375478927,66.8620689655172,1,114.011494252874,0,0,176.873563218391,169.302681992337,27.7164750957854,6.42911877394636,19.2873563218391,75.0076628352491,8.42911877394636,22.7164750957854,16.8582375478927,0,1,3,20.2873563218391,0,0,0,0,1,1,11.8582375478927,0,0,6.42911877394636,0,0,0,0,0,1,0,0,0,0,0.023464905363095,0.00250332226047978,0.0141148551753256,0.000211104074308634,0.024068290954797,0,0,0.0373387298328881,0.0357404859599614,0.0058510608181941,0.00135721316739421,0.00407163950218262,0.0158344232288894,0.00177942131601148,0.00479554044665093,0.00355884263202295,0,0.000211104074308634,0.000633312222925902,0.00428274357649126,0,0,0,0,0.000211104074308634,0.000211104074308634,0.00250332226047978,0,0,0.00135721316739421,0,0,0,0,0,0.000211104074308634,0,0,0,0,231.015325670498,36.7164750957854,27.7164750957854,1,260.452107279693,73.2911877394636,16.2873563218391,12.8582375478927,0,32.2873563218391,37.7164750957854,0.0487682764767782,0.0077509974869718,0.0058510608181941,0.000211104074308634,0.0549825010090128,0.0154720683427198,0.00343832727925672,0.00271442633478841,0,0.00681599246819487,0.00796210156128044,4737,3256.59003831418,4715.71264367816,13.4588180019354,0.00250332226047978,0.00334773855771432,4737,0,0,1
"2020-01-01","Sri Lanka",28.9463220675944,7.98210735586481,57.8568588469185,4.98210735586481,123.642147117296,9.98210735586481,1,243.445328031809,193.499005964215,35.9642147117296,3,5,67.8568588469185,9.98210735586481,47.8568588469185,33.9284294234592,1,1,6,11.9821073558648,0,0,0,1,27.9105367793241,3,31.9105367793241,1,0,8,1,1,5.98210735586481,11.9821073558648,0,0,0,0,2,0,0.00561955388615695,0.00154962286077748,0.0112321605216305,0.000967211678482782,0.0240035230280133,0.00193789698230728,0.0001941370607649,0.0472617604410424,0.0375653282788225,0.00698198693685297,0.0005824111822947,0.0009706853038245,0.0131735311292795,0.00193789698230728,0.00929078991398146,0.00658676556463973,0.0001941370607649,0.0001941370607649,0.0011648223645894,0.00232617110383708,0,0,0,0.0001941370607649,0.00541846957470861,0.0005824111822947,0.00619501781776821,0.0001941370607649,0,0.0015530964861192,0.0001941370607649,0.0001941370607649,0.00116134873924768,0.00232617110383708,0,0,0,0,0.0003882741215298,0,327.302186878728,35.9463220675944,33.9284294234592,0,236.373757455268,61.8568588469185,8.98210735586481,12.9642147117296,5.98210735586481,77.8389662027833,19.9821073558648,0.0635414845425602,0.00697851331151125,0.00658676556463973,0,0.0458889065143212,0.0120087087646901,0.00174375992154238,0.00251683453926026,0.00116134873924768,0.0151114281115867,0.00387926758995628,5151,3532.72166998012,5056.21471172962,12.5151728549136,0.00677742900006291,0.0182037265824583,5151,0,0,1
"2020-02-01","Sri Lanka",33.4855233853007,6,65.8797327394209,1,130.639198218263,4,0,231.639198218263,175.518930957684,31.7884187082405,14.3942093541203,23.3942093541203,72.9710467706013,24.7884187082405,56.9710467706013,8,0,1,3,7.69710467706013,0,0,1,0,11.6971046770601,11.3942093541203,1,0,0,8.69710467706013,0,0,2,6,0,1,1,0,0,0,0.00762247288534047,0.00136580924197587,0.0149965246390669,0.000227634873662645,0.0297380373818035,0.000910539494650581,0,0.0527291596217307,0.0399542296739549,0.0072361526765856,0.00327662402779883,0.00532533789076264,0.0166107550126568,0.00564270856094708,0.0129685970340545,0.00182107898930116,0,0.000227634873662645,0.000682904620987935,0.00175212945073074,0,0,0.000227634873662645,0,0.00266266894538132,0.0025937194068109,0.000227634873662645,0,0,0.00197976432439338,0,0,0.00045526974732529,0.00136580924197587,0,0.000227634873662645,0.000227634873662645,0,0,0,268.792873051225,46.5768374164811,52.8797327394209,0,176.427616926503,36.4855233853007,2,14.3942093541203,2,52.8797327394209,17.6971046770601,0.061186631698435,0.0106025125009062,0.0120372712814525,0,0.0401610782896661,0.0083053775063284,0.00045526974732529,0.00327662402779883,0.00045526974732529,0.0120372712814525,0.00402847818735719,4393,2955.55011135857,4349.21158129176,12.4990114642892,0.0046424332697747,0.00669114713273851,4393,0,0,1
"2020-03-01","Sri Lanka",70,16,162.333333333333,40.3333333333333,54.3333333333333,7.66666666666667,0,471,63.6666666666667,41,256.666666666667,5,7.66666666666667,5,18,23.6666666666667,1,0,9.66666666666667,3,0,0,0,0,1,1,1,2,0,0,0,0,4,5.66666666666667,0,0,2,0,0,0,0.012083549110996,0.00276195408251338,0.0280223257955003,0.00696242591633581,0.00937913573853501,0.00132343633120433,0,0.0813050233039876,0.0109902756200012,0.00707750733644053,0.0443063467403188,0.000863110650785431,0.00132343633120433,0.000863110650785431,0.00310719834282755,0.00408539041371771,0.000172622130157086,0,0.0016686805915185,0.000517866390471258,0,0,0,0,0.000172622130157086,0.000172622130157086,0.000172622130157086,0.000345244260314172,0,0,0,0,0.000690488520628345,0.000978192070890155,0,0,0.000345244260314172,0,0,0,331,53.6666666666667,15,0,111.666666666667,58.6666666666667,2,10.3333333333333,0,40.3333333333333,25.3333333333333,0.0571379250819955,0.00926405431843029,0.00258933195235629,0,0.0192761378675413,0.0101271649692157,0.000345244260314172,0.00178376201162322,0,0.00696242591633581,0.00437309396397952,5793,3910.66666666667,5776.33333333333,14.2439318647393,0.00132343633120433,0.00172622130157086,5793,0,0,1
"2020-04-01","Sri Lanka",45.1264181523501,2,46.1264181523501,17.0421393841167,58.8492706645057,7.6807131280389,0,629.257698541329,13.6807131280389,14.0421393841167,199.547811993517,27.0421393841167,2,14.3614262560778,2,0,0,1,5.6807131280389,12.6807131280389,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0.00975917347585425,0.000432525951557093,0.0099754364516328,0.00368558377684185,0.0127269183963031,0.00166105387717104,0,0.136085142418108,0.00295863173184232,0.00303679484950621,0.043154803631816,0.00584821353462731,0.000432525951557093,0.00310584477856354,0.000432525951557093,0,0,0.000216262975778547,0.00122852792561395,0.00274236875606378,0,0,0,0,0.000216262975778547,0.000216262975778547,0.000216262975778547,0.000216262975778547,0,0,0,0,0,0,0,0,0,0,0.000216262975778547,0,276.867098865478,24.6807131280389,8.3614262560778,0,60.1685575364668,36.7228525121556,1,16.0421393841167,3,36.0842787682334,17.6807131280389,0.0598761026958214,0.00533752446540634,0.00180826692389226,0,0.013012231301139,0.00794179336335545,0.000216262975778547,0.0034693208010633,0.00064878892733564,0.00780369350524078,0.00382368363495651,4624,3048.9546191248,4619,14.3491325111111,0.000432525951557093,0.00064878892733564,4624,0,0,1
"2020-05-01","Sri Lanka",47.6907993966818,4.46907993966818,39.7526395173454,82.3815987933635,39.7526395173454,3,0,734.088989441931,60.1598793363499,12.9381598793364,108.850678733032,20.9381598793364,15.4072398190045,40.7526395173454,1,5.46907993966818,0,2,6.46907993966818,18.8763197586727,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,1,0,0,1,0.0102012405126592,0.000955952928271267,0.00850323839943217,0.0176217323622168,0.00850323839943217,0.000641711229946524,0,0.157024382768327,0.0128684233874545,0.00276752082980457,0.0232835676434292,0.00447875077632863,0.00329566627144482,0.00871714214274768,0.000213903743315508,0.00116985667158678,0,0.000427807486631016,0.00138376041490228,0.00403771545640058,0,0,0,0,0,0,0,0.000427807486631016,0,0,0,0,0.000213903743315508,0,0,0,0.000213903743315508,0,0,0.000213903743315508,227.726998491704,22.9381598793364,6.46907993966818,3.46907993966818,80.5671191553544,27.9381598793364,4,3,3,36.8763197586727,26.4072398190045,0.0487116574313806,0.00490655826295965,0.00138376041490228,0.000742049184955759,0.0172336083754769,0.00597607697953719,0.000855614973262032,0.000641711229946524,0.000641711229946524,0.00788798283607972,0.00564860744791541,4675,3008.48717948718,4670,13.6258782049522,0.000213903743315508,0.00128342245989305,4675,0,0,1
