"date","country","arrest","censor","electionactivity","electionirregularities","cooperate","coup","defamationcase","disaster","legalaction","legalchange","martiallaw","mobilizesecurity","corruption","activism","protest","purge","raid","threaten","violencelethal","violencenonlethal","arms_transfer_security_aid_assistance","bribery_economic_corruption","diaspora_activation","diplomatic_mediation","diplomatic_recognition","diplomatic_sanction","diplomatic_statement","diplomatic_visit","economic_aid_assistance","intelligence_counterintelligence","investment","joint_security_force_exercise","media_campaign_intervention","political_process_policy_intervention","professional_cultural_exchange","security_cooperation","security_force_facility_presence","surveillance","tech_transfer_investment","trade_agreement_exchange","trade_financial_sanction","transnational_organization_crime","arrestNorm","censorNorm","electionactivityNorm","electionirregularitiesNorm","cooperateNorm","coupNorm","defamationcaseNorm","disasterNorm","legalactionNorm","legalchangeNorm","martiallawNorm","mobilizesecurityNorm","corruptionNorm","activismNorm","protestNorm","purgeNorm","raidNorm","threatenNorm","violencelethalNorm","violencenonlethalNorm","arms_transfer_security_aid_assistanceNorm","bribery_economic_corruptionNorm","diaspora_activationNorm","diplomatic_mediationNorm","diplomatic_recognitionNorm","diplomatic_sanctionNorm","diplomatic_statementNorm","diplomatic_visitNorm","economic_aid_assistanceNorm","intelligence_counterintelligenceNorm","investmentNorm","joint_security_force_exerciseNorm","media_campaign_interventionNorm","political_process_policy_interventionNorm","professional_cultural_exchangeNorm","security_cooperationNorm","security_force_facility_presenceNorm","surveillanceNorm","tech_transfer_investmentNorm","trade_agreement_exchangeNorm","trade_financial_sanctionNorm","transnational_organization_crimeNorm","ncr_arrest","ncr_cooperate","ncr_corruption","ncr_defamationcase","ncr_legalaction","ncr_legalchange","ncr_purge","ncr_raid","ncr_threaten","ncr_violencelethal","ncr_violencenonlethal","ncr_arrestNorm","ncr_cooperateNorm","ncr_corruptionNorm","ncr_defamationcaseNorm","ncr_legalactionNorm","ncr_legalchangeNorm","ncr_purgeNorm","ncr_raidNorm","ncr_threatenNorm","ncr_violencelethalNorm","ncr_violencenonlethalNorm","article_total","cs_999","rai_999","f1","rus_influence","chn_influence","total_articles","diken.com.tr","sozcu.com.tr","posta.com.tr"
"2014-10-01","Turkey",89,27,128,4,94,5,3,363,139,40,45,125,57,33,121,45,17,33,179,385,0,0,0,0,0,1,4,1,0,0,3,0,0,0,2,2,0,1,1,0,2,0,0.00489602816591484,0.00148531191550226,0.00704147871052921,0.000220046209704038,0.00517108592804489,0.000275057762130047,0.000165034657278028,0.0199691935306414,0.00764660578721532,0.00220046209704038,0.00247551985917043,0.00687644405325118,0.00313565848828254,0.00181538123005831,0.00665639784354714,0.00247551985917043,0.000935196391242161,0.00181538123005831,0.00984706788425569,0.0211794476840136,0,0,0,0,0,5.50115524260095e-05,0.000220046209704038,5.50115524260095e-05,0,0,0.000165034657278028,0,0,0,0.000110023104852019,0.000110023104852019,0,5.50115524260095e-05,5.50115524260095e-05,0,0.000110023104852019,0,166,46,32,3,185,53,17,25,17,239,251,0.00913191770271757,0.00253053141159644,0.0017603696776323,0.000165034657278028,0.0101771371988118,0.0029156122785785,0.000935196391242161,0.00137528881065024,0.000935196391242161,0.0131477610298163,0.0138078996589284,18178,15293,18161,9.46675968542622,0.00104521949609418,0.000660138629112114,18178,1,1,1
"2014-11-01","Turkey",99,29,61,5,91,20,6,370,169,34,7,52,88,26,109,75,12,25,68,194,0,0,0,0,0,0,1,0,0,0,4,0,1,0,5,2,1,3,0,0,5,0,0.00514446061109956,0.00150696320931199,0.00316981916441488,0.000259821242984826,0.00472874662232384,0.00103928497193931,0.000311785491581792,0.0192267719808772,0.00878195801288713,0.00176678445229682,0.000363749740178757,0.00270214092704219,0.00457285387653295,0.0013510704635211,0.00566410309706922,0.0038973186447724,0.000623570983163583,0.00129910621492413,0.00353356890459364,0.0100810642278113,0,0,0,0,0,0,5.19642485969653e-05,0,0,0,0.000207856994387861,0,5.19642485969653e-05,0,0.000259821242984826,0.000103928497193931,5.19642485969653e-05,0.000155892745790896,0,0,0.000259821242984826,0,240,61,48,2,227,69,26,21,14,212,254,0.0124714196632717,0.00316981916441488,0.00249428393265433,0.000103928497193931,0.0117958844315111,0.0035855331531906,0.0013510704635211,0.00109124922053627,0.000727499480357514,0.0110164207025566,0.0131989191436292,19244,16630,19222,7.52561803182763,0.00140303471211806,0.000779463728954479,19244,1,1,1
"2014-12-01","Turkey",148,25,107,14,110,30,9,355,222,46,8,46,155,17,102,76,39,29,76,143,1,9,0,0,0,4,5,2,0,0,28,0,0,1,2,0,1,0,0,2,9,0,0.00707693778989146,0.00119542868072491,0.00511643475350261,0.000669440061205948,0.00525988619518959,0.00143451441686989,0.000430354325060967,0.0169750872662937,0.0106154066848372,0.00219958877253383,0.000382537177831971,0.00219958877253383,0.00741165782049443,0.000812891502892937,0.00487734901735762,0.00363410318940372,0.00186486874193086,0.00138669726964089,0.00363410318940372,0.00683785205374647,4.78171472289963e-05,0.000430354325060967,0,0,0,0.000191268588915985,0.000239085736144982,9.56342944579926e-05,0,0,0.0013388801224119,0,0,4.78171472289963e-05,9.56342944579926e-05,0,4.78171472289963e-05,0,0,9.56342944579926e-05,0.000430354325060967,0,239,57,48,6,267,80,24,34,19,259,205,0.0114282981877301,0.00272557739205279,0.00229522306699182,0.000286902883373978,0.012767178310142,0.00382537177831971,0.00114761153349591,0.00162578300578587,0.00090852579735093,0.01238464113231,0.00980251518194425,20913,18059,20849,8.59107237103918,0.0038731889255487,0.00090852579735093,20913,1,1,1
"2015-01-01","Turkey",115,48,165,1,76,15,11,372,267,45,4,44,110,12,118,75,21,32,133,204,0,1,0,0,0,2,0,0,0,0,8,0,1,0,3,1,0,0,1,0,1,0,0.00639528417306195,0.00266933600266934,0.00917584250917584,5.56111667222778e-05,0.00422644867089312,0.000834167500834167,0.000611722833945056,0.0206873540206874,0.0148481815148482,0.0025025025025025,0.000222444666889111,0.00244689133578022,0.00611722833945056,0.000667334000667334,0.00656211767322878,0.00417083750417084,0.00116783450116783,0.00177955733511289,0.00739628517406295,0.0113446780113447,0,5.56111667222778e-05,0,0,0,0.000111222333444556,0,0,0,0,0.000444889333778223,0,5.56111667222778e-05,0,0.000166833500166834,5.56111667222778e-05,0,0,5.56111667222778e-05,0,5.56111667222778e-05,0,207,44,48,6,188,67,19,36,18,245,225,0.0115115115115115,0.00244689133578022,0.00266933600266934,0.000333667000333667,0.0104548993437882,0.00372594817039261,0.00105661216772328,0.002002002002002,0.001001001001001,0.0136247358469581,0.0125125125125125,17982,15142,17964,9.55570806510907,0.00144589033477922,0.000166833500166834,17982,1,1,1
"2015-02-01","Turkey",154,11,297,7,126,8,14,352,165,51,10,73,43,23,121,94,14,19,85,165,7,0,0,0,0,0,2,0,0,0,7,0,0,0,2,4,0,0,1,0,2,2,0.00841116390846032,0.00060079742203288,0.0162215303948878,0.000382325632202742,0.00688186137964935,0.000436943579660276,0.000764651264405484,0.0192255175050522,0.0090119613304932,0.00278551532033426,0.000546179474575345,0.00398711016440002,0.00234857174067399,0.00125621279152329,0.00660877164236168,0.00513408706100825,0.000764651264405484,0.00103774100169316,0.00464252553389044,0.0090119613304932,0.000382325632202742,0,0,0,0,0,0.000109235894915069,0,0,0,0.000382325632202742,0,0,0,0.000109235894915069,0.000218471789830138,0,0,5.46179474575345e-05,0,0.000109235894915069,0.000109235894915069,172,54,34,4,207,59,27,33,11,217,212,0.00939428696269594,0.00294936916270687,0.00185701021355617,0.000218471789830138,0.0113059151237097,0.00322245889999454,0.00147468458135343,0.00180239226609864,0.00060079742203288,0.011852094598285,0.0115790048609973,18309,15512,18282,8.57577362959413,0.00136544868643836,0.00103774100169316,18309,1,1,1
"2015-03-01","Turkey",116,27,290,19,98,19,17,392,179,55,16,45,64,22,97,49,10,24,120,142,1,0,0,0,0,2,3,0,0,1,19,1,1,0,0,1,0,0,0,0,5,0,0.00577890698948837,0.00134509041996712,0.0144472674737209,0.000946545110347233,0.00488218004284362,0.000946545110347233,0.000846908782942261,0.0195287201713745,0.00891745130274498,0.00273999900363673,0.000797090619239775,0.00224181736661187,0.0031883624769591,0.00109599960145469,0.00483236187914114,0.00244109002142181,0.000498181637024859,0.00119563592885966,0.00597817964429831,0.007074179245753,4.98181637024859e-05,0,0,0,0,9.96363274049718e-05,0.000149454491107458,0,0,4.98181637024859e-05,0.000946545110347233,4.98181637024859e-05,4.98181637024859e-05,0,0,4.98181637024859e-05,0,0,0,0,0.00024909081851243,0,226,49,51,1,229,71,26,26,13,270,214,0.0112589049967618,0.00244109002142181,0.00254072634882678,4.98181637024859e-05,0.0114083594878693,0.0035370896228765,0.00129527225626463,0.00129527225626463,0.000647636128132317,0.0134509041996712,0.010661087032332,20073,17196,20039,7.75747518682559,0.00219199920290938,0.000797090619239775,20073,1,1,1
"2015-04-01","Turkey",135,77,777,12,79,12,8,305,201,63,10,55,50,22,74,74,21,24,90,201,0,0,0,0,1,3,1,0,2,0,9,0,0,0,4,1,1,1,0,0,1,1,0.00673148840688108,0.00383944153577661,0.0387434554973822,0.000598354525056096,0.00393916728995263,0.000598354525056096,0.000398903016704064,0.0152081775118424,0.0100224382946896,0.0031413612565445,0.00049862877088008,0.00274245823984044,0.0024931438544004,0.00109698329593618,0.00368985290451259,0.00368985290451259,0.00104712041884817,0.00119670905011219,0.00448765893792072,0.0100224382946896,0,0,0,0,4.9862877088008e-05,0.000149588631264024,4.9862877088008e-05,0,9.9725754176016e-05,0,0.000448765893792072,0,0,0,0.000199451508352032,4.9862877088008e-05,4.9862877088008e-05,4.9862877088008e-05,0,0,4.9862877088008e-05,4.9862877088008e-05,262,44,48,0,275,45,31,31,22,219,236,0.0130640737970581,0.00219396659187235,0.00239341810022438,0,0.0137122911992022,0.00224382946896036,0.00154574918972825,0.00154574918972825,0.00109698329593618,0.0109199700822737,0.0117676389927699,20055,16632,20030,8.51811955017711,0.00159561206681626,0.000398903016704064,20055,1,1,1
"2015-05-01","Turkey",135,24,407,30,84,15,6,353,125,29,8,56,46,24,126,39,16,33,74,263,1,0,0,0,0,0,3,0,0,0,8,0,0,0,2,1,2,0,0,0,2,0,0.00721809335400738,0.00128321659626798,0.0217612147783778,0.00160402074533497,0.00449125808693792,0.000802010372667487,0.000320804149066995,0.0188739774367748,0.00668341977222905,0.00155055338715714,0.000427738865422659,0.00299417205795862,0.00245949847618029,0.00128321659626798,0.00673688713040689,0.00208522696893546,0.000855477730845319,0.00176442281986847,0.0039565845051596,0.0140619152007699,5.34673581778324e-05,0,0,0,0,0,0.000160402074533497,0,0,0,0.000427738865422659,0,0,0,0.000106934716355665,5.34673581778324e-05,0.000106934716355665,0,0,0,0.000106934716355665,0,290,63,59,4,174,20,22,39,14,225,251,0.0155055338715714,0.00336844356520344,0.00315457413249211,0.00021386943271133,0.00930332032294284,0.00106934716355665,0.00117628187991231,0.00208522696893546,0.000748543014489654,0.0120301555900123,0.0134203069026359,18703,15724,18684,7.8419885414902,0.00133668395444581,0.000802010372667487,18703,1,1,1
"2015-06-01","Turkey",96,25,943,59,263,19,11,349,166,33,8,60,57,14,89,51,16,32,127,288,0,0,0,0,0,2,1,2,1,0,7,0,1,0,1,0,0,0,0,0,0,0,0.00501646026022888,0.0013063698594346,0.0492762710978732,0.00308303286826566,0.013743010921252,0.000992841093170298,0.000574802738151225,0.0182369232377071,0.00867429586664576,0.00172440821445368,0.000418038355019073,0.00313528766264305,0.0029785232795109,0.000731567121283378,0.00465067669958719,0.00266499451324659,0.000836076710038146,0.00167215342007629,0.00663635888592778,0.0150493807806866,0,0,0,0,0,0.000104509588754768,5.22547943773841e-05,0.000104509588754768,5.22547943773841e-05,0,0.000365783560641689,0,5.22547943773841e-05,0,5.22547943773841e-05,0,0,0,0,0,0,0,202,60,43,5,219,25,21,25,18,210,227,0.0105554684642316,0.00313528766264305,0.00224695615822752,0.000261273971886921,0.0114437999686471,0.0013063698594346,0.00109735068192507,0.0013063698594346,0.000940586298792914,0.0109735068192507,0.0118618383236662,19137,15449,19122,8.29803457260621,0.00109735068192507,0.000836076710038146,19137,1,1,1
"2015-07-01","Turkey",165,28,223,15,305,10,7,405,144,26,15,130,59,18,124,61,42,38,283,574,1,0,0,1,0,22,15,6,0,0,15,0,1,0,2,2,0,2,0,0,5,0,0.00865869017632242,0.00146935348446683,0.0117023509655751,0.000787153652392947,0.0160054575986566,0.000524769101595298,0.000367338371116709,0.0212531486146096,0.00755667506297229,0.00136439966414778,0.000787153652392947,0.00682199832073887,0.00309613769941226,0.000944584382871536,0.0065071368597817,0.00320109151973132,0.00220403022670025,0.00199412258606213,0.0148509655751469,0.0301217464315701,5.24769101595298e-05,0,0,5.24769101595298e-05,0,0.00115449202350966,0.000787153652392947,0.000314861460957179,0,0,0.000787153652392947,0,5.24769101595298e-05,0,0.00010495382031906,0.00010495382031906,0,0.00010495382031906,0,0,0.000262384550797649,0,176,53,38,2,161,42,25,25,14,235,310,0.00923593618807725,0.00278127623845508,0.00199412258606213,0.00010495382031906,0.0084487825356843,0.00220403022670025,0.00131192275398825,0.00131192275398825,0.000734676742233417,0.0123320738874895,0.0162678421494542,19056,15367,18984,11.7402532027918,0.00152183039462636,0.00341099916036944,19056,1,1,1
"2015-08-01","Turkey",176,14,398,20,246,16,2,473,128,25,46,119,38,12,65,51,28,28,473,700,0,0,0,0,0,0,7,2,0,0,2,2,0,0,4,4,2,0,0,0,5,0,0.0091069026182345,0.000724412708268654,0.0205940184207803,0.00103487529752665,0.0127289661595778,0.000827900238021318,0.000103487529752665,0.0244748007865052,0.00662320190417055,0.00129359412190831,0.00238021318431129,0.00615750802028356,0.00196626306530063,0.000620925178515989,0.00336334471696161,0.00263893200869295,0.00144882541653731,0.00144882541653731,0.0244748007865052,0.0362206354134327,0,0,0,0,0,0,0.000362206354134327,0.000103487529752665,0,0,0.000103487529752665,0.000103487529752665,0,0,0.00020697505950533,0.00020697505950533,0.000103487529752665,0,0,0,0.000258718824381662,0,197,55,34,3,120,23,11,25,14,302,353,0.0101935216806375,0.00284590706819828,0.0017592880057953,0.000155231294628997,0.00620925178515989,0.00119010659215565,0.000569181413639656,0.00129359412190831,0.000724412708268654,0.0156266169926524,0.0182655490013453,19326,15177,19298,11.383720996345,0.00150056918141364,0.000776156473144986,19326,1,1,1
"2015-09-01","Turkey",213,30,382,31,117,13,12,443,191,19,117,67,46,16,143,93,35,36,432,530,0,0,1,0,2,0,3,3,0,0,8,1,0,0,2,2,2,0,0,0,4,0,0.0114818608161285,0.00161716349522937,0.0205918818392539,0.00167106894507035,0.00630693763139453,0.000700770847932726,0.000646865398091747,0.0238801142795537,0.010295940919627,0.0010242035469786,0.00630693763139453,0.00361166513934559,0.00247965069268503,0.000862487197455663,0.00770847932725999,0.00501320683521104,0.00188669074443426,0.00194059619427524,0.0232871543313029,0.0285698884157188,0,0,5.39054498409789e-05,0,0.000107810899681958,0,0.000161716349522937,0.000161716349522937,0,0,0.000431243598727831,5.39054498409789e-05,0,0,0.000107810899681958,0.000107810899681958,0.000107810899681958,0,0,0,0.000215621799363916,0,198,32,36,3,165,33,18,39,13,239,288,0.0106732790685138,0.00172497439491133,0.00194059619427524,0.000161716349522937,0.00889439922376152,0.0017788798447523,0.000970298097137621,0.00210231254379818,0.000700770847932726,0.012883402511994,0.0155247695542019,18551,14593,18523,12.6121499818458,0.00183278529459328,0.000862487197455663,18551,1,1,1
"2015-10-01","Turkey",259,52,497,29,231,15,13,392,234,36,90,107,55,12,122,85,37,65,431,510,1,0,1,1,1,10,48,12,0,0,12,3,0,0,1,49,30,1,1,0,5,1,0.012174485287205,0.00244429820438093,0.0233618501457178,0.00136316630628937,0.0108583247156153,0.0007050860204945,0.000611074551095234,0.0184262480022563,0.0109993419197142,0.0016922064491868,0.004230516122967,0.00502961361286077,0.00258531540847983,0.0005640688163956,0.00573469963335527,0.00399548744946884,0.00173921218388643,0.00305537275547617,0.020259471655542,0.023972924696813,4.70057346996334e-05,0,4.70057346996334e-05,4.70057346996334e-05,4.70057346996334e-05,0.000470057346996334,0.0022562752655824,0.0005640688163956,0,0,0.0005640688163956,0.0001410172040989,0,0,4.70057346996334e-05,0.00230328100028203,0.001410172040989,4.70057346996334e-05,4.70057346996334e-05,0,0.000235028673498167,4.70057346996334e-05,287,55,71,5,209,27,18,26,15,258,307,0.0134906458587948,0.00258531540847983,0.00333740716367397,0.000235028673498167,0.00982419855222337,0.0012691548368901,0.0008461032245934,0.00122214910219047,0.0007050860204945,0.0121274795525054,0.0144307605527874,21274,16822,21097,12.3497518923315,0.00991821002162264,0.000470057346996334,21274,1,1,1
"2015-11-01","Turkey",278,28,681,32,233,22,11,352,193,96,124,81,37,16,119,64,26,90,296,336,17,1,6,0,0,40,111,25,3,1,9,4,6,1,13,111,27,3,2,1,98,1,0.013203514604607,0.00132985039183092,0.032343861315602,0.00151982901923534,0.0110662550463073,0.00104488245072429,0.000522441225362147,0.0167181192115887,0.00916646877226312,0.00455948705770601,0.00588933744953693,0.00384706720493944,0.00175730230349086,0.000759914509617668,0.00565186416528141,0.00303965803847067,0.00123486107812871,0.00427451911659938,0.0140584184279269,0.015958204701971,0.000807409166468772,4.74946568511043e-05,0.000284967941106626,0,0,0.00189978627404417,0.00527190691047257,0.00118736642127761,0.000142483970553313,4.74946568511043e-05,0.000427451911659938,0.000189978627404417,0.000284967941106626,4.74946568511043e-05,0.000617430539064355,0.00527190691047257,0.00128235573497981,0.000142483970553313,9.49893137022085e-05,4.74946568511043e-05,0.00465447637140822,4.74946568511043e-05,259,46,25,7,186,54,33,47,20,270,232,0.012301116124436,0.0021847542151508,0.00118736642127761,0.00033246259795773,0.00883400617430539,0.00256471146995963,0.00156732367608644,0.0022322488720019,0.000949893137022085,0.0128235573497981,0.0110187603894562,21055,16826,20575,10.8224746980235,0.025504630729043,0.00189978627404417,21055,1,1,1
"2015-12-01","Turkey",187,39,88,2,212,21,13,434,223,49,125,211,68,15,111,44,31,72,372,380,8,0,4,2,1,15,100,14,0,1,33,5,4,2,21,56,18,12,1,2,96,9,0.00862426785961352,0.00179864409906378,0.0040584789927593,9.22381589263478e-05,0.00977724484619287,0.000968500668726652,0.000599548033021261,0.0200156804870175,0.0102845547202878,0.00225983489369552,0.00576488493289674,0.0097311257667297,0.00313609740349583,0.000691786191947609,0.0051192178204123,0.00202923949637965,0.00142969146335839,0.00332057372134852,0.0171562975603007,0.0175252501960061,0.000368952635705391,0,0.000184476317852696,9.22381589263478e-05,4.61190794631739e-05,0.000691786191947609,0.00461190794631739,0.000645667112484435,0,4.61190794631739e-05,0.00152192962228474,0.00023059539731587,0.000184476317852696,9.22381589263478e-05,0.000968500668726652,0.00258266844993774,0.00083014343033713,0.000553428953558087,4.61190794631739e-05,9.22381589263478e-05,0.0044274316284647,0.000415071715168565,379,67,50,4,297,66,11,35,14,324,328,0.0174791311165429,0.00308997832403265,0.0023059539731587,0.000184476317852696,0.0136973666005627,0.00304385924456948,0.000507309874094913,0.00161416778121109,0.000645667112484435,0.0149425817460683,0.015127058063921,21683,17505,21279,11.7638118413427,0.0223216344601762,0.000599548033021261,21683,1,1,1
"2016-01-01","Turkey",353,24,77,3,159,18,10,840,299,70,42,74,59,25,132,48,19,32,485,496,0,0,1,2,0,11,15,6,0,1,4,2,2,2,6,25,14,6,0,0,22,2,0.0139564306329815,0.000948879136519986,0.00304432056300162,0.000118609892064998,0.00628632427944491,0.000711659352389989,0.000395366306883327,0.0332107697781995,0.0118214525758115,0.00276756414818329,0.00166053848890998,0.00292571067093662,0.00233266121061163,0.000988415767208318,0.00521883525085992,0.00189775827303997,0.000751195983078322,0.00126517218202665,0.0191752658838414,0.019610168821413,0,0,3.95366306883327e-05,7.90732613766655e-05,0,0.00043490293757166,0.000593049460324991,0.000237219784129996,0,3.95366306883327e-05,0.000158146522753331,7.90732613766655e-05,7.90732613766655e-05,7.90732613766655e-05,0.000237219784129996,0.000988415767208318,0.000553512829636658,0.000237219784129996,0,0,0.00086980587514332,7.90732613766655e-05,626,67,74,6,319,69,41,53,22,436,429,0.0247499308108963,0.00264895425611829,0.00292571067093662,0.000237219784129996,0.0126121851895781,0.00272802751749496,0.00162100185822164,0.00209544142648164,0.00086980587514332,0.0172379709801131,0.0169612145652947,25293,19989,25172,10.1310202273649,0.00545605503498992,0.000474439568259993,25293,1,1,1
"2016-02-01","Turkey",373,34,67,3,219,37,16,579,302,50,44,152,38,31,189,66,16,60,463,709,3,0,2,3,0,16,81,3,2,0,7,0,1,2,8,25,31,3,2,0,6,2,0.0144249361899606,0.00131487354010364,0.00259107432902777,0.000116018253538557,0.00846933250831464,0.0014308917936422,0.000618764018872303,0.0223915229329415,0.0116791708562147,0.00193363755897595,0.00170160105189883,0.00587825817928687,0.00146956454482172,0.00119885528656509,0.00730914997292907,0.00255240157784825,0.000618764018872303,0.00232036507077113,0.0179054837961173,0.0274189805862789,0.000116018253538557,0,7.73455023590378e-05,0.000116018253538557,0,0.000618764018872303,0.00313249284554103,0.000116018253538557,7.73455023590378e-05,0,0.000270709258256632,0,3.86727511795189e-05,7.73455023590378e-05,0.000309382009436151,0.000966818779487973,0.00119885528656509,0.000116018253538557,7.73455023590378e-05,0,0.000232036507077113,7.73455023590378e-05,676,75,54,7,391,57,25,51,13,427,441,0.0261427797973548,0.00290045633846392,0.00208832856369402,0.000270709258256632,0.0151210457111919,0.00220434681723258,0.000966818779487973,0.00197231031015546,0.000502745765333746,0.0165132647536546,0.0170546832701678,25858,20276,25661,11.5198460691928,0.00862402351303272,0.000657436770051822,25858,1,1,1
"2016-03-01","Turkey",522,64,84,1,293,24,18,619,390,136,93,155,74,34,189,97,46,58,592,626,2,1,2,2,2,2,29,1,2,2,7,9,1,1,3,10,9,2,0,0,6,0,0.0184524019937078,0.00226236346283008,0.00296935204496447,3.53494291067199e-05,0.0103573827282689,0.000848386298561278,0.000636289723920959,0.0218812966170596,0.0137862773516208,0.00480752235851391,0.00328749690692495,0.00547916151154159,0.00261585775389727,0.00120188058962848,0.00668104210117007,0.00342889462335183,0.00162607373890912,0.00205026688818976,0.0209268620311782,0.0221287426208067,7.06988582134399e-05,3.53494291067199e-05,7.06988582134399e-05,7.06988582134399e-05,7.06988582134399e-05,7.06988582134399e-05,0.00102513344409488,3.53494291067199e-05,7.06988582134399e-05,7.06988582134399e-05,0.000247446003747039,0.000318144861960479,3.53494291067199e-05,3.53494291067199e-05,0.00010604828732016,0.000353494291067199,0.000318144861960479,7.06988582134399e-05,0,0,0.00021209657464032,0,841,98,55,6,457,80,27,60,23,432,500,0.0297288698787515,0.00346424405245855,0.0019442186008696,0.00021209657464032,0.016154689101771,0.00282795432853759,0.000954434585881438,0.0021209657464032,0.000813036869454558,0.015270953374103,0.01767471455336,28289,21711,28196,13.1086884040764,0.00470147407119375,0.000530241436600799,28289,1,1,1
"2016-04-01","Turkey",431,39,93,1,180,25,19,544,365,126,41,116,79,24,148,62,22,37,462,529,1,1,0,2,1,5,12,4,0,5,9,4,7,0,5,13,2,0,1,0,3,1,0.0159813118765991,0.00144610478697764,0.00344840372279284,3.70796099225036e-05,0.00667432978605065,0.00092699024806259,0.000704512588527569,0.020171307797842,0.0135340576217138,0.00467203085023546,0.00152026400682265,0.00430123475101042,0.00292928918387779,0.000889910638140087,0.00548778226853053,0.00229893581519522,0.00081575141829508,0.00137194556713263,0.0171307797841967,0.0196151136490044,3.70796099225036e-05,3.70796099225036e-05,0,7.41592198450072e-05,3.70796099225036e-05,0.000185398049612518,0.000444955319070043,0.000148318439690014,0,0.000185398049612518,0.000333716489302533,0.000148318439690014,0.000259557269457525,0,0.000185398049612518,0.000482034928992547,7.41592198450072e-05,0,3.70796099225036e-05,0,0.000111238829767511,3.70796099225036e-05,779,79,70,8,460,81,23,49,13,393,471,0.0288850161296303,0.00292928918387779,0.00259557269457525,0.000296636879380029,0.0170566205643517,0.00300344840372279,0.000852831028217583,0.00181690088620268,0.000482034928992547,0.0145722866995439,0.0174644962734992,26969,21331,26893,11.1610119010207,0.00400459787163039,0.000630353368682561,26969,1,1,1
"2016-05-01","Turkey",333,20,246,15,162,38,14,504,298,145,69,97,68,30,169,114,28,36,526,545,2,1,0,0,0,5,19,1,0,2,5,7,0,0,1,9,9,2,1,0,11,0,0.0121599415738543,0.000730326821252511,0.00898301990140588,0.000547745115939383,0.00591564725214534,0.00138762096037977,0.000511228774876757,0.0184042358955633,0.0108818696366624,0.0052948694540807,0.00251962753332116,0.00354208508307468,0.00248311119225854,0.00109549023187877,0.00617126163958371,0.00416286288113931,0.00102245754975351,0.00131458827825452,0.019207595398941,0.0199014058791309,7.3032682125251e-05,3.65163410626255e-05,0,0,0,0.000182581705313128,0.000693810480189885,3.65163410626255e-05,0,7.3032682125251e-05,0.000182581705313128,0.000255614387438379,0,0,3.65163410626255e-05,0.00032864706956363,0.00032864706956363,7.3032682125251e-05,3.65163410626255e-05,0,0.000401679751688881,0,712,73,63,5,342,55,22,44,27,442,467,0.0259996348365894,0.00266569289757166,0.00230052948694541,0.000182581705313128,0.0124885886434179,0.0020083987584444,0.000803359503377762,0.00160671900675552,0.000985941208690889,0.0161402227496805,0.0170531312762461,27385,21789,27310,10.9444197415211,0.00346905240094942,0.000547745115939383,27385,1,1,1
"2016-06-01","Turkey",239,23,118,6,195,16,18,774,307,130,70,111,52,38,191,90,15,36,535,706,1,3,0,2,0,14,37,10,1,0,11,6,1,0,5,19,6,1,1,2,11,0,0.00896541375947183,0.00086278040363118,0.00442643859254258,0.000225073148773351,0.00731487733513392,0.000600195063395604,0.000675219446320054,0.0290344361917623,0.0115162427789031,0.00487658489008928,0.00262585340235577,0.004163853252307,0.00195063395603571,0.00142546327556456,0.00716482856928502,0.00337609723160027,0.000562682871933378,0.00135043889264011,0.0200690224322905,0.026483607172331,3.75121914622252e-05,0.000112536574386676,0,7.50243829244504e-05,0,0.000525170680471153,0.00138795108410233,0.000375121914622252,3.75121914622252e-05,0,0.000412634106084477,0.000225073148773351,3.75121914622252e-05,0,0.000187560957311126,0.000712731637782279,0.000225073148773351,3.75121914622252e-05,3.75121914622252e-05,7.50243829244504e-05,0.000412634106084477,0,610,67,64,6,369,70,29,34,16,459,522,0.0228824367919574,0.00251331682796909,0.00240078025358241,0.000225073148773351,0.0138419986495611,0.00262585340235577,0.00108785355240453,0.00127541450971566,0.000600195063395604,0.0172180958811614,0.0195813639432816,26658,20840,26527,11.1113565490213,0.00600195063395604,0.000750243829244504,26658,1,1,1
"2016-07-01","Turkey",1108,68,115,9,156,1527,5,616,319,100,292,172,55,27,126,324,46,38,374,484,0,0,2,0,3,17,22,12,0,0,5,4,0,1,3,24,1,3,0,2,6,0,0.0400737820536005,0.00245940178668306,0.00415928243336106,0.00032550906000217,0.00564215704003761,0.0552280371803682,0.000180838366667872,0.0222792867734819,0.0115374877934102,0.00361676733335745,0.0105609606134037,0.00622083981337481,0.00198922203334659,0.00097652718000651,0.00455712684003038,0.0117183261600781,0.00166371297334442,0.00137437158667583,0.0135267098267568,0.01750515389345,0,0,7.23353466671489e-05,0,0.000108503020000723,0.000614850446670766,0.000795688813338638,0.000434012080002893,0,0,0.000180838366667872,0.000144670693334298,0,3.61676733335745e-05,0.000108503020000723,0.000868024160005787,3.61676733335745e-05,0.000108503020000723,0,7.23353466671489e-05,0.000217006040001447,0,861,51,41,0,236,71,158,66,12,376,356,0.0311403667402076,0.0018445513400123,0.00148287460667655,0,0.00853557090672357,0.00256790480668379,0.00571449238670476,0.00238706644001591,0.000434012080002893,0.013599045173424,0.0128756917067525,27649,19524,27544,16.9073566232924,0.00499113892003327,0.000289341386668596,27649,1,1,1
