"date","country","arrest","censor","electionactivity","electionirregularities","cooperate","coup","defamationcase","disaster","legalaction","legalchange","martiallaw","mobilizesecurity","corruption","activism","protest","purge","raid","threaten","violencelethal","violencenonlethal","arms_transfer_security_aid_assistance","bribery_economic_corruption","diplomatic_mediation","diplomatic_recognition","diplomatic_sanction","diplomatic_statement","diplomatic_visit","economic_aid_assistance","intelligence_counterintelligence","investment","joint_security_force_exercise","media_campaign_intervention","political_process_policy_intervention","professional_cultural_exchange","security_cooperation","security_force_facility_presence","surveillance","tech_transfer_investment","trade_agreement_exchange","trade_financial_sanction","transnational_organization_crime","arrestNorm","censorNorm","electionactivityNorm","electionirregularitiesNorm","cooperateNorm","coupNorm","defamationcaseNorm","disasterNorm","legalactionNorm","legalchangeNorm","martiallawNorm","mobilizesecurityNorm","corruptionNorm","activismNorm","protestNorm","purgeNorm","raidNorm","threatenNorm","violencelethalNorm","violencenonlethalNorm","arms_transfer_security_aid_assistanceNorm","bribery_economic_corruptionNorm","diplomatic_mediationNorm","diplomatic_recognitionNorm","diplomatic_sanctionNorm","diplomatic_statementNorm","diplomatic_visitNorm","economic_aid_assistanceNorm","intelligence_counterintelligenceNorm","investmentNorm","joint_security_force_exerciseNorm","media_campaign_interventionNorm","political_process_policy_interventionNorm","professional_cultural_exchangeNorm","security_cooperationNorm","security_force_facility_presenceNorm","surveillanceNorm","tech_transfer_investmentNorm","trade_agreement_exchangeNorm","trade_financial_sanctionNorm","transnational_organization_crimeNorm","ncr_arrest","ncr_cooperate","ncr_corruption","ncr_defamationcase","ncr_legalaction","ncr_legalchange","ncr_purge","ncr_raid","ncr_threaten","ncr_violencelethal","ncr_violencenonlethal","ncr_arrestNorm","ncr_cooperateNorm","ncr_corruptionNorm","ncr_defamationcaseNorm","ncr_legalactionNorm","ncr_legalchangeNorm","ncr_purgeNorm","ncr_raidNorm","ncr_threatenNorm","ncr_violencelethalNorm","ncr_violencenonlethalNorm","article_total","cs_999","rai_999","f1","rus_influence","chn_influence","total_articles","mb.com.ph","manilastandard.net","manilatimes.net"
"2015-09-01","Philippines",16,1,116,8,38,9,12,167,224,63,11,17,105,15,14,24,0,2,56,39,0,0,0,0,0,2,2,0,0,1,1,0,1,0,2,0,0,0,0,1,0,0.00390434358223524,0.000244021473889702,0.0283064909712055,0.00195217179111762,0.00927281600780869,0.00219619326500732,0.00292825768667643,0.0407515861395803,0.0546608101512933,0.0153733528550512,0.00268423621278673,0.00414836505612494,0.0256222547584187,0.00366032210834553,0.00341630063445583,0.00585651537335286,0,0.000488042947779405,0.0136652025378233,0.00951683748169839,0,0,0,0,0,0.000488042947779405,0.000488042947779405,0,0,0.000244021473889702,0.000244021473889702,0,0.000244021473889702,0,0.000488042947779405,0,0,0,0,0.000244021473889702,0,52,37,41,7,129,62,4,5,0,50,24,0.0126891166422645,0.00902879453391899,0.0100048804294778,0.00170815031722792,0.0314787701317716,0.0151293313811615,0.000976085895558809,0.00122010736944851,0,0.0122010736944851,0.00585651537335286,4098,2907,4088,5.75696142433849,0,0.00366032210834553,4098,0,1,1
"2015-10-01","Philippines",26,1,283,16,41,6,3,332,181,48,8,26,117,18,8,56,2,7,69,26,0,0,0,0,13,1,4,1,0,1,8,0,0,3,7,1,0,0,0,0,1,0.00549450549450549,0.000211327134404057,0.0598055790363483,0.00338123415046492,0.00866441251056636,0.00126796280642434,0.000633981403212172,0.0701606086221471,0.0382502113271344,0.0101437024513948,0.00169061707523246,0.00549450549450549,0.0247252747252747,0.00380388841927303,0.00169061707523246,0.0118343195266272,0.000422654268808115,0.0014792899408284,0.01458157227388,0.00549450549450549,0,0,0,0,0.00274725274725275,0.000211327134404057,0.00084530853761623,0.000211327134404057,0,0.000211327134404057,0.00169061707523246,0,0,0.000633981403212172,0.0014792899408284,0.000211327134404057,0,0,0,0,0.000211327134404057,58,31,30,2,83,61,10,1,5,26,23,0.0122569737954353,0.00655114116652578,0.00633981403212172,0.000422654268808115,0.0175401521555368,0.0128909551986475,0.00211327134404058,0.000211327134404057,0.00105663567202029,0.00549450549450549,0.00486052409129332,4732,3272,4692,5.7175611864687,0.000422654268808115,0.0103550295857988,4732,0,1,1
"2015-11-01","Philippines",25,4,86,15,61,3,6,128,171,58,7,22,94,23,53,36,1,8,70,48,2,0,0,0,0,14,22,0,0,2,1,0,0,0,15,0,0,0,2,4,0,0.00573526038082129,0.000917641660931406,0.0197292957100252,0.00344115622849277,0.0139940353292039,0.000688231245698555,0.00137646249139711,0.029364533149805,0.0392291810048176,0.0133058040835054,0.00160587290662996,0.00504702913512273,0.021564579031888,0.00527643955035559,0.0121587520073411,0.00825877494838266,0.000229410415232852,0.00183528332186281,0.0160587290662996,0.0110116999311769,0.000458820830465703,0,0,0,0,0.00321174581325992,0.00504702913512273,0,0,0.000458820830465703,0.000229410415232852,0,0,0,0.00344115622849277,0,0,0,0.000458820830465703,0.000917641660931406,0,43,36,20,2,102,60,12,8,6,43,23,0.00986464785501262,0.00825877494838266,0.00458820830465703,0.000458820830465703,0.0233998623537509,0.0137646249139711,0.00275292498279422,0.00183528332186281,0.00137646249139711,0.00986464785501262,0.00527643955035559,4359,3203,4297,6.5233812131418,0.00275292498279422,0.0188116540490938,4359,0,1,1
"2015-12-01","Philippines",14,4,101,13,39,2,2,266,118,40,14,24,67,16,26,36,1,10,72,51,0,0,0,0,0,0,0,0,1,7,6,0,0,0,2,1,0,0,0,0,1,0.00345764386268214,0.000987898246480612,0.0249444307236355,0.00321066930106199,0.00963200790318597,0.000493949123240306,0.000493949123240306,0.0656952333909607,0.0291429982711781,0.00987898246480613,0.00345764386268214,0.00592738947888367,0.0165472956285503,0.00395159298592245,0.00642133860212398,0.00889108421832551,0.000246974561620153,0.00246974561620153,0.017782168436651,0.0125957026426278,0,0,0,0,0,0,0,0,0.000246974561620153,0.00172882193134107,0.00148184736972092,0,0,0,0.000493949123240306,0.000246974561620153,0,0,0,0,0.000246974561620153,52,30,25,3,91,66,3,6,3,44,28,0.012842677204248,0.00740923684860459,0.00617436404050383,0.000740923684860459,0.0224746851074339,0.0163003210669301,0.000740923684860459,0.00148184736972092,0.000740923684860459,0.0108668807112867,0.00691528772536429,4049,2872,4031,5.46350110716933,0,0.00617436404050383,4049,1,1,1
"2016-01-01","Philippines",26,6,65,12,30,9,16,115,225,69,9,27,131,20,24,35,2,18,63,51,0,1,0,0,0,2,2,0,0,8,1,0,0,0,8,1,1,0,0,1,0,0.00569301510838625,0.0013137727173199,0.0142325377709656,0.00262754543463981,0.00656886358659952,0.00197065907597986,0.00350339391285308,0.0251806437486315,0.0492664768994964,0.0151083862491789,0.00197065907597986,0.00591197722793957,0.0286840376614846,0.00437924239106635,0.00525509086927961,0.0076636741843661,0.000437924239106635,0.00394131815195971,0.013794613531859,0.0111670680972192,0,0.000218962119553317,0,0,0,0.000437924239106635,0.000437924239106635,0,0,0.00175169695642654,0.000218962119553317,0,0,0,0.00175169695642654,0.000218962119553317,0.000218962119553317,0,0,0.000218962119553317,0,75,45,44,9,106,63,11,6,3,46,27,0.0164221589664988,0.00985329537989928,0.00963433326034596,0.00197065907597986,0.0232099846726516,0.013794613531859,0.00240858331508649,0.0013137727173199,0.000656886358659952,0.0100722574994526,0.00591197722793957,4567,3367,4542,7.01668510607173,0.000437924239106635,0.00919640902123933,4567,0,1,1
"2016-02-01","Philippines",15,6,174,36,40,8,7,140,159,70,10,23,109,22,23,33,2,11,85,51,0,0,0,0,0,4,1,0,0,1,0,0,1,2,4,0,0,0,0,2,1,0.0031901318587835,0.0012760527435134,0.0370055295618886,0.00765631646108039,0.00850701829008932,0.00170140365801786,0.00148872820076563,0.0297745640153126,0.0338153977031051,0.0148872820076563,0.00212675457252233,0.00489153551680136,0.0231816248404934,0.00467886005954913,0.00489153551680136,0.00701829008932369,0.000425350914504466,0.00233943002977456,0.0180774138664398,0.0108464483198639,0,0,0,0,0,0.000850701829008932,0.000212675457252233,0,0,0.000212675457252233,0,0,0.000212675457252233,0.000425350914504466,0.000850701829008932,0,0,0,0,0.000425350914504466,0.000212675457252233,75,39,29,14,82,57,5,4,1,40,34,0.0159506592939175,0.00829434283283709,0.00616758826031476,0.00297745640153126,0.0174393874946831,0.0121225010633773,0.00106337728626117,0.000850701829008932,0.000212675457252233,0.00850701829008932,0.00723096554657592,4702,3445,4686,5.6514565736166,0.000638026371756699,0.00659293917481923,4702,1,1,1
"2016-03-01","Philippines",20,7,166,31,43,4,6,139,229,47,5,22,190,21,27,26,6,19,73,85,1,0,0,0,2,2,0,0,0,2,1,0,0,1,8,3,3,0,0,6,1,0.00412881915772089,0.00144508670520231,0.0342691990090834,0.00639966969446738,0.00887696118909992,0.000825763831544178,0.00123864574731627,0.0286952931461602,0.0472749793559042,0.0097027250206441,0.00103220478943022,0.00454170107349298,0.0392237819983485,0.00433526011560694,0.0055739058629232,0.00536746490503716,0.00123864574731627,0.00392237819983485,0.0150701899256813,0.0175474814203138,0.000206440957886045,0,0,0,0.000412881915772089,0.000412881915772089,0,0,0,0.000412881915772089,0.000206440957886045,0,0,0.000206440957886045,0.00165152766308836,0.000619322873658134,0.000619322873658134,0,0,0.00123864574731627,0.000206440957886045,57,40,68,4,122,48,7,12,6,28,26,0.0117671345995045,0.00825763831544178,0.014037985136251,0.000825763831544178,0.0251857968620974,0.00990916597853014,0.00144508670520231,0.00247729149463253,0.00123864574731627,0.00578034682080925,0.00536746490503716,4844,3501,4814,7.54438329271211,0.000619322873658134,0.00908340214698596,4844,0,1,1
"2016-04-01","Philippines",26,2,211,39,58,11,8,150,226,40,16,37,167,10,41,48,3,18,128,109,2,0,0,0,1,2,0,0,1,2,12,0,0,0,25,1,4,1,0,0,1,0.0049561570720549,0.000381242851696531,0.040221120853984,0.00743423560808235,0.0110560426991994,0.00209683568433092,0.00152497140678612,0.0285932138772398,0.043080442241708,0.00762485703393061,0.00304994281357225,0.00705299275638582,0.0318337781166603,0.00190621425848265,0.00781547845977888,0.00914982844071674,0.000571864277544796,0.00343118566526878,0.024399542508578,0.0207777354174609,0.000381242851696531,0,0,0,0.000190621425848265,0.000381242851696531,0,0,0.000190621425848265,0.000381242851696531,0.00228745711017918,0,0,0,0.00476553564620663,0.000190621425848265,0.000762485703393061,0.000190621425848265,0,0,0.000190621425848265,66,41,44,2,98,23,4,6,1,24,28,0.0125810141059855,0.00781547845977888,0.00838734273732368,0.000381242851696531,0.01868089973313,0.0043842927945101,0.000762485703393061,0.00114372855508959,0.000190621425848265,0.00457491422035837,0.00533739992375143,5246,3766,5194,8.67463206149696,0.000190621425848265,0.012962256957682,5246,0,1,1
"2016-05-01","Philippines",35,3,556,89,108,15,6,107,173,72,7,23,127,12,22,28,3,24,116,64,0,0,0,0,0,3,2,0,0,1,3,0,0,1,5,0,0,0,1,7,0,0.006139273811612,0.000526223469566743,0.0975267496930363,0.0156112962638134,0.0189440449044027,0.00263111734783371,0.00105244693913349,0.0187686370812138,0.0303455534116822,0.0126293632696018,0.0012278547623224,0.00403437993334503,0.0222767935449921,0.00210489387826697,0.00385897211015611,0.0049114190492896,0.000526223469566743,0.00420978775653394,0.020347307489914,0.0112261006840905,0,0,0,0,0,0.000526223469566743,0.000350815646377828,0,0,0.000175407823188914,0.000526223469566743,0,0,0.000175407823188914,0.000877039115944571,0,0,0,0.000175407823188914,0.0012278547623224,0,66,43,32,3,88,53,5,10,3,47,14,0.0115769163304683,0.00754253639712331,0.00561305034204526,0.000526223469566743,0.0154358884406245,0.00929661462901245,0.000877039115944571,0.00175407823188914,0.000526223469566743,0.00824416768987897,0.0024557095246448,5701,3897,5678,6.11052824366907,0.000877039115944571,0.00631468163480091,5701,1,1,1
"2016-06-01","Philippines",26,6,49,14,105,4,4,146,183,77,17,32,126,21,30,34,1,29,74,52,2,0,0,0,2,12,0,0,0,1,1,0,1,0,15,0,1,0,0,2,0,0.00493920972644377,0.00113981762917933,0.00930851063829787,0.00265957446808511,0.0199468085106383,0.000759878419452888,0.000759878419452888,0.0277355623100304,0.0347644376899696,0.0146276595744681,0.00322948328267477,0.0060790273556231,0.023936170212766,0.00398936170212766,0.00569908814589666,0.00645896656534954,0.000189969604863222,0.00550911854103343,0.0140577507598784,0.00987841945288754,0.000379939209726444,0,0,0,0.000379939209726444,0.00227963525835866,0,0,0,0.000189969604863222,0.000189969604863222,0,0.000189969604863222,0,0.00284954407294833,0,0.000189969604863222,0,0,0.000379939209726444,0,92,43,44,3,106,68,6,5,2,91,24,0.0174772036474164,0.00816869300911854,0.00835866261398176,0.000569908814589666,0.0201367781155015,0.0129179331306991,0.00113981762917933,0.000949848024316109,0.000379939209726444,0.0172872340425532,0.00455927051671732,5264,3914,5227,5.90883449376135,0.000759878419452888,0.0121580547112462,5264,1,1,1
"2016-07-01","Philippines",34,8,42,5,161,9,6,151,269,131,12,37,142,26,35,32,2,29,143,54,0,1,0,0,2,23,3,0,0,3,24,0,0,0,9,1,2,0,0,4,10,0.00555828020271375,0.00130783063593265,0.0068661108386464,0.000817394147457904,0.0263200915481445,0.00147130946542423,0.000980872976949485,0.0246853032532287,0.0439758051332352,0.0214157266633971,0.00196174595389897,0.00604871669118849,0.0232139937878045,0.0042504495667811,0.00572175903220533,0.00523132254373059,0.000326957658983162,0.00474088605525584,0.0233774726172961,0.00882785679254536,0,0.000163478829491581,0,0,0.000326957658983162,0.00376001307830636,0.000490436488474743,0,0,0.000490436488474743,0.00392349190779794,0,0,0,0.00147130946542423,0.000163478829491581,0.000326957658983162,0,0,0.000653915317966323,0.00163478829491581,117,33,63,2,139,93,15,8,7,213,22,0.019127023050515,0.00539480137322217,0.0102991662579696,0.000326957658983162,0.0227235572993297,0.015203531142717,0.00245218244237371,0.00130783063593265,0.00114435180644107,0.0348209906817067,0.00359653424881478,6117,4285,6035,6.66460227703778,0.00147130946542423,0.0166748406081412,6117,1,1,1
"2016-08-01","Philippines",41,4,29,31,126,7,1,202,235,84,19,27,127,26,21,68,7,46,164,37,0,0,0,0,0,12,2,0,0,2,0,0,0,2,5,0,4,1,1,0,4,0.00641326450805569,0.000625684342249335,0.00453621148130768,0.00484905365243235,0.0197090567808541,0.00109494759893634,0.000156421085562334,0.0315970592835914,0.0367589551071484,0.013139371187236,0.00297200062568434,0.00422336931018301,0.0198654778664164,0.00406694822462068,0.00328484279680901,0.0106366338182387,0.00109494759893634,0.00719536993586736,0.0256530580322227,0.00578758016580635,0,0,0,0,0,0.00187705302674801,0.000312842171124668,0,0,0.000312842171124668,0,0,0,0.000312842171124668,0.000782105427811669,0,0.000625684342249335,0.000156421085562334,0.000156421085562334,0,0.000625684342249335,96,46,63,5,141,114,23,20,10,185,27,0.015016424213984,0.00719536993586736,0.00985452839042703,0.000782105427811669,0.0220553730642891,0.0178320037541061,0.00359768496793368,0.00312842171124668,0.00156421085562334,0.0289379008290318,0.00422336931018301,6393,4542,6360,7.02989116169607,0.000469263256687001,0.00891600187705303,6393,1,1,1
"2016-09-01","Philippines",44,6,16,19,82,26,4,257,237,100,42,37,134,8,20,41,3,23,129,83,9,0,0,0,0,9,6,0,1,8,5,0,1,3,10,1,0,0,1,1,0,0.006741228742148,0.000919258464838364,0.00245135590623564,0.00291098513865482,0.0125631990194576,0.00398345334763291,0.000612838976558909,0.0393749042439099,0.0363107093611154,0.0153209744139727,0.00643480925386855,0.00566876053316991,0.0205301057147235,0.00122567795311782,0.00306419488279455,0.00628159950972882,0.000459629232419182,0.00352382411521373,0.0197640569940248,0.0127164087635974,0.00137888769725755,0,0,0,0,0.00137888769725755,0.000919258464838364,0,0.000153209744139727,0.00122567795311782,0.000766048720698636,0,0.000153209744139727,0.000459629232419182,0.00153209744139727,0.000153209744139727,0,0,0.000153209744139727,0.000153209744139727,0,112,57,44,4,120,121,10,20,9,144,25,0.0171594913436495,0.00873295541596446,0.006741228742148,0.000612838976558909,0.0183851692967673,0.018538379040907,0.00153209744139727,0.00306419488279455,0.00137888769725755,0.0220622031561207,0.00383024360349318,6527,4730,6472,6.45449833252914,0.00214493641795618,0.0133292477401563,6527,0,1,1
"2016-10-01","Philippines",58,3,17,11,89,8,3,349,224,82,20,41,139,6,26,44,5,35,106,51,0,1,0,2,1,12,19,6,0,35,8,1,0,4,21,0,0,2,7,7,1,0.00917721518987342,0.000474683544303797,0.00268987341772152,0.00174050632911392,0.0140822784810127,0.00126582278481013,0.000474683544303797,0.0552215189873418,0.0354430379746835,0.0129746835443038,0.00316455696202532,0.0064873417721519,0.0219936708860759,0.000949367088607595,0.00411392405063291,0.0069620253164557,0.000791139240506329,0.0055379746835443,0.0167721518987342,0.00806962025316456,0,0.000158227848101266,0,0.000316455696202532,0.000158227848101266,0.00189873417721519,0.00300632911392405,0.000949367088607595,0,0.0055379746835443,0.00126582278481013,0.000158227848101266,0,0.000632911392405063,0.00332278481012658,0,0,0.000316455696202532,0.00110759493670886,0.00110759493670886,0.000158227848101266,117,54,52,0,114,105,6,15,7,114,22,0.0185126582278481,0.00854430379746835,0.00822784810126582,0,0.0180379746835443,0.0166139240506329,0.000949367088607595,0.00237341772151899,0.00110759493670886,0.0180379746835443,0.00348101265822785,6320,4577,6193,6.53158588941975,0.00253164556962025,0.029746835443038,6320,0,1,1
"2016-11-01","Philippines",24,0,33,8,83,13,3,169,231,66,14,32,144,26,84,68,7,26,109,77,5,1,0,0,2,3,2,0,0,15,3,0,0,1,10,0,0,1,3,3,0,0.00394088669950739,0,0.00541871921182266,0.0013136288998358,0.0136288998357964,0.00213464696223317,0.000492610837438424,0.0277504105090312,0.0379310344827586,0.0108374384236453,0.00229885057471264,0.00525451559934319,0.0236453201970443,0.00426929392446634,0.0137931034482759,0.0111658456486043,0.00114942528735632,0.00426929392446634,0.0178981937602627,0.0126436781609195,0.000821018062397373,0.000164203612479475,0,0,0.000328407224958949,0.000492610837438424,0.000328407224958949,0,0,0.00246305418719212,0.000492610837438424,0,0,0.000164203612479475,0.00164203612479475,0,0,0.000164203612479475,0.000492610837438424,0.000492610837438424,0,125,58,68,1,110,112,16,14,4,96,23,0.0205254515599343,0.00952380952380952,0.0111658456486043,0.000164203612479475,0.0180623973727422,0.0183908045977011,0.00262725779967159,0.00229885057471264,0.000656814449917898,0.0157635467980296,0.00377668308702791,6090,4438,6041,7.94390695427647,0.00279146141215107,0.0101806239737274,6090,1,1,1
"2016-12-01","Philippines",42,6,15,2,54,30,3,336,259,98,30,18,225,20,36,97,1,19,98,64,14,2,0,0,1,5,1,2,0,9,2,1,0,1,13,1,0,0,1,2,4,0.00663297536323437,0.000947567909033481,0.0023689197725837,0.000315855969677827,0.00852811118130133,0.0047378395451674,0.00047378395451674,0.0530638029058749,0.0409033480732786,0.0154769425142135,0.0047378395451674,0.00284270372710044,0.0355337965887555,0.00315855969677827,0.00568540745420088,0.0153190145293746,0.000157927984838913,0.00300063171193936,0.0154769425142135,0.0101073910296905,0.00221099178774479,0.000315855969677827,0,0,0.000157927984838913,0.000789639924194567,0.000157927984838913,0.000315855969677827,0,0.00142135186355022,0.000315855969677827,0.000157927984838913,0,0.000157927984838913,0.00205306380290587,0.000157927984838913,0,0,0.000157927984838913,0.000315855969677827,0.000631711939355654,92,35,68,3,113,114,11,16,5,104,34,0.01452937460518,0.00552747946936197,0.0107391029690461,0.00047378395451674,0.0178458622867972,0.0180037902716361,0.00173720783322805,0.00252684775742262,0.000789639924194567,0.016424510423247,0.00536955148452306,6332,4563,6273,7.95911409314533,0.00205306380290587,0.0132659507264687,6332,1,1,1
"2017-01-01","Philippines",49,7,15,8,93,7,5,255,277,109,45,39,206,16,38,69,7,18,126,59,7,0,0,0,1,9,3,3,0,18,12,0,1,5,23,0,0,0,1,2,0,0.00725710900473934,0.00103672985781991,0.00222156398104265,0.00118483412322275,0.0137736966824645,0.00103672985781991,0.000740521327014218,0.0377665876777251,0.0410248815165877,0.01614336492891,0.00666469194312796,0.0057760663507109,0.0305094786729858,0.0023696682464455,0.00562796208530806,0.0102191943127962,0.00103672985781991,0.00266587677725119,0.0186611374407583,0.00873815165876777,0.00103672985781991,0,0,0,0.000148104265402844,0.00133293838862559,0.000444312796208531,0.000444312796208531,0,0.00266587677725119,0.00177725118483412,0,0.000148104265402844,0.000740521327014218,0.0034063981042654,0,0,0,0.000148104265402844,0.000296208530805687,0,117,67,69,3,151,120,14,9,5,101,34,0.0173281990521327,0.00992298578199052,0.0102191943127962,0.000444312796208531,0.0223637440758294,0.0177725118483412,0.00207345971563981,0.00133293838862559,0.000740521327014218,0.0149585308056872,0.00503554502369668,6752,4878,6667,7.01131887347517,0.00622037914691943,0.0119964454976303,6752,1,1,1
"2017-02-01","Philippines",77,0,23,9,102,14,3,255,287,121,12,31,235,19,83,65,4,22,136,78,0,0,0,0,0,1,1,1,0,12,1,0,0,0,13,0,0,0,2,1,0,0.0118334101736591,0,0.00353465498693714,0.00138312586445367,0.0156754264638082,0.00215152912248348,0.000461041954817888,0.0391885661595205,0.0441063470109113,0.0185953588443215,0.00184416781927155,0.00476410019978485,0.0361149531274013,0.00291993238051329,0.0127554940832949,0.00998924235438758,0.000614722606423851,0.00338097433533118,0.0209005686184109,0.0119870908252651,0,0,0,0,0,0.000153680651605963,0.000153680651605963,0.000153680651605963,0,0.00184416781927155,0.000153680651605963,0,0,0,0.00199784847087752,0,0,0,0.000307361303211926,0.000153680651605963,0,113,62,57,2,133,116,11,13,4,53,28,0.0173659136314738,0.00952820039956969,0.00875979714153988,0.000307361303211926,0.0204395266635931,0.0178269555862917,0.00169048716766559,0.00199784847087752,0.000614722606423851,0.00814507453511603,0.00430305824496696,6507,4600,6475,9.17281092418472,0.000768403258029814,0.00568618410942062,6507,1,1,1
"2017-03-01","Philippines",41,3,29,16,114,37,5,98,310,111,16,29,226,22,30,71,3,19,126,91,0,0,0,2,0,6,6,1,0,22,2,0,0,5,22,1,0,0,5,0,0,0.0058255186132424,0.000426257459505541,0.00412048877522023,0.00227337311736289,0.0161977834612106,0.00525717533390168,0.000710429099175902,0.0139244103438477,0.0440466041489059,0.015771526001705,0.00227337311736289,0.00412048877522023,0.0321113952827508,0.00312588803637397,0.00426257459505541,0.0100880932082978,0.000426257459505541,0.00269963057686843,0.0179028132992327,0.0129298096050014,0,0,0,0.000284171639670361,0,0.000852514919011083,0.000852514919011083,0.00014208581983518,0,0.00312588803637397,0.000284171639670361,0,0,0.000710429099175902,0.00312588803637397,0.00014208581983518,0,0,0.000710429099175902,0,0,154,83,73,6,178,130,17,13,3,87,30,0.0218812162546178,0.01179312304632,0.0103722648479682,0.000852514919011083,0.0252912759306621,0.0184711565785735,0.00241545893719807,0.00184711565785735,0.000426257459505541,0.0123614663256607,0.00426257459505541,7038,5161,6966,7.76857474411914,0.00127877237851662,0.0125035521454959,7038,1,1,1
"2017-04-01","Philippines",26,2,21,9,83,9,0,236,221,50,10,52,167,12,26,57,6,18,130,87,0,1,0,0,1,2,3,0,0,6,3,0,0,1,21,6,0,1,1,0,0,0.00437784138743896,0.000336757029802997,0.00353594881293147,0.00151540663411349,0.0139754167368244,0.00151540663411349,0,0.0397373295167537,0.0372116517932312,0.00841892574507493,0.00168378514901499,0.00875568277487792,0.0281192119885503,0.00202054217881798,0.00437784138743896,0.00959757534938542,0.00101027108940899,0.00303081326822697,0.0218892069371948,0.0146489307964304,0,0.000168378514901499,0,0,0.000168378514901499,0.000336757029802997,0.000505135544704496,0,0,0.00101027108940899,0.000505135544704496,0,0,0.000168378514901499,0.00353594881293147,0.00101027108940899,0,0.000168378514901499,0.000168378514901499,0,0,88,53,62,5,126,77,25,5,4,76,34,0.0148173093113319,0.00892406128977942,0.0104394679238929,0.000841892574507493,0.0212156928775888,0.0129651456474154,0.00420946287253746,0.000841892574507493,0.000673514059605994,0.0127967671325139,0.00572486950665095,5939,4392,5893,7.42556410656138,0.00168378514901499,0.00875568277487792,5939,1,1,1
"2017-05-01","Philippines",42,1,31,0,111,12,6,114,277,141,140,48,156,18,32,50,8,38,159,158,9,1,0,0,1,10,14,0,0,17,13,0,0,1,33,0,3,0,3,0,0,0.00681375730045425,0.000162232316677482,0.00502920181700195,0,0.0180077871512005,0.00194678780012979,0.000973393900064893,0.018494484101233,0.0449383517196626,0.022874756651525,0.0227125243348475,0.00778715120051914,0.0253082414016872,0.00292018170019468,0.00519143413367943,0.00811161583387411,0.00129785853341986,0.00616482803374432,0.0257949383517197,0.0256327060350422,0.00146009085009734,0.000162232316677482,0,0,0.000162232316677482,0.00162232316677482,0.00227125243348475,0,0,0.0027579493835172,0.00210902011680727,0,0,0.000162232316677482,0.00535366645035691,0,0.000486696950032446,0,0.000486696950032446,0,0,101,68,61,3,126,123,13,5,4,86,24,0.0163854639844257,0.0110317975340688,0.00989617131732641,0.000486696950032446,0.0204412719013628,0.0199545749513303,0.00210902011680727,0.000811161583387411,0.000648929266709929,0.0139519792342635,0.00389357560025957,6164,4227,6059,8.50961161501833,0.00648929266709929,0.0193056456846204,6164,1,1,1
"2017-06-01","Philippines",72,3,15,11,88,6,2,151,291,92,65,98,152,30,26,32,12,25,238,289,7,7,0,0,2,2,0,3,1,12,3,0,1,0,1,3,0,0,0,0,2,0.010997403390866,0.000458225141286085,0.00229112570643043,0.00168015885138231,0.0134412708110585,0.00091645028257217,0.000305483427524057,0.0230639987780663,0.0444478387047503,0.0140522376661066,0.00992821139453185,0.0149686879486788,0.0232167404918283,0.00458225141286085,0.00397128455781274,0.00488773484038491,0.00183290056514434,0.00381854284405071,0.0363525278753628,0.0441423552772262,0.0010691919963342,0.0010691919963342,0,0,0.000305483427524057,0.000305483427524057,0,0.000458225141286085,0.000152741713762028,0.00183290056514434,0.000458225141286085,0,0.000152741713762028,0,0.000152741713762028,0.000458225141286085,0,0,0,0,0.000305483427524057,87,30,31,4,123,110,5,7,5,72,43,0.0132885290972965,0.00458225141286085,0.00473499312662288,0.000610966855048114,0.0187872307927295,0.0168015885138231,0.000763708568810142,0.0010691919963342,0.000763708568810142,0.010997403390866,0.00656789369176722,6547,4519,6503,10.7044583253349,0.00137467542385826,0.00901176111195968,6547,1,1,1
"2017-07-01","Philippines",49,2,24,4,78,4,3,252,248,134,230,33,149,24,50,36,4,45,167,125,4,0,0,0,1,4,0,1,0,18,3,0,1,3,1,0,0,0,0,1,1,0.00790450072592354,0.000322632682690757,0.00387159219228908,0.000645265365381513,0.0125826746249395,0.000645265365381513,0.000483949024036135,0.0406517180190353,0.0400064526536538,0.0216163897402807,0.037102758509437,0.00532343926439748,0.0240361348604614,0.00387159219228908,0.00806581706726891,0.00580738828843362,0.000645265365381513,0.00725923536054202,0.0269398290046782,0.0201645426681723,0.000645265365381513,0,0,0,0.000161316341345378,0.000645265365381513,0,0.000161316341345378,0,0.00290369414421681,0.000483949024036135,0,0.000161316341345378,0.000483949024036135,0.000161316341345378,0,0,0,0,0.000161316341345378,0.000161316341345378,98,49,65,4,117,85,15,7,6,80,16,0.0158090014518471,0.00790450072592354,0.0104855621874496,0.000645265365381513,0.0188740119374093,0.0137118890143572,0.00241974512018067,0.00112921438941765,0.00096789804807227,0.0129053073076303,0.00258106146152605,6199,4209,6161,7.38746055764508,0.000322632682690757,0.0074205517018874,6199,1,1,1
