"date","country","arrest","censor","electionactivity","electionirregularities","cooperate","coup","defamationcase","disaster","legalaction","legalchange","martiallaw","mobilizesecurity","corruption","activism","protest","purge","raid","threaten","violencelethal","violencenonlethal","arms_transfer_security_aid_assistance","bribery_economic_corruption","diaspora_activation","diplomatic_mediation","diplomatic_recognition","diplomatic_sanction","diplomatic_statement","diplomatic_visit","economic_aid_assistance","intelligence_counterintelligence","investment","joint_security_force_exercise","media_campaign_intervention","political_process_policy_intervention","professional_cultural_exchange","security_cooperation","security_force_facility_presence","surveillance","tech_transfer_investment","trade_agreement_exchange","trade_financial_sanction","transnational_organization_crime","arrestNorm","censorNorm","electionactivityNorm","electionirregularitiesNorm","cooperateNorm","coupNorm","defamationcaseNorm","disasterNorm","legalactionNorm","legalchangeNorm","martiallawNorm","mobilizesecurityNorm","corruptionNorm","activismNorm","protestNorm","purgeNorm","raidNorm","threatenNorm","violencelethalNorm","violencenonlethalNorm","arms_transfer_security_aid_assistanceNorm","bribery_economic_corruptionNorm","diaspora_activationNorm","diplomatic_mediationNorm","diplomatic_recognitionNorm","diplomatic_sanctionNorm","diplomatic_statementNorm","diplomatic_visitNorm","economic_aid_assistanceNorm","intelligence_counterintelligenceNorm","investmentNorm","joint_security_force_exerciseNorm","media_campaign_interventionNorm","political_process_policy_interventionNorm","professional_cultural_exchangeNorm","security_cooperationNorm","security_force_facility_presenceNorm","surveillanceNorm","tech_transfer_investmentNorm","trade_agreement_exchangeNorm","trade_financial_sanctionNorm","transnational_organization_crimeNorm","ncr_arrest","ncr_cooperate","ncr_corruption","ncr_defamationcase","ncr_legalaction","ncr_legalchange","ncr_purge","ncr_raid","ncr_threaten","ncr_violencelethal","ncr_violencenonlethal","ncr_arrestNorm","ncr_cooperateNorm","ncr_corruptionNorm","ncr_defamationcaseNorm","ncr_legalactionNorm","ncr_legalchangeNorm","ncr_purgeNorm","ncr_raidNorm","ncr_threatenNorm","ncr_violencelethalNorm","ncr_violencenonlethalNorm","article_total","cs_999","rai_999","f1","rus_influence","chn_influence","total_articles","tribuna.md","unimedia.info","voceabasarabiei.md","publika.md"
"2013-10-01","Moldova",28,1,27,1,48,0,0,42,45,37,0,2,60,6,44,16,0,5,4,7,0,0,3,0,1,3,6,1,1,0,1,0,1,1,17,6,0,1,0,2,11,0,0.0105184072126221,0.000375657400450789,0.0101427498121713,0.000375657400450789,0.0180315552216379,0,0,0.0157776108189331,0.0169045830202855,0.0138993238166792,0,0.000751314800901578,0.0225394440270473,0.00225394440270473,0.0165289256198347,0.00601051840721262,0,0.00187828700225394,0.00150262960180316,0.00262960180315552,0,0,0.00112697220135237,0,0.000375657400450789,0.00112697220135237,0.00225394440270473,0.000375657400450789,0.000375657400450789,0,0.000375657400450789,0,0.000375657400450789,0.000375657400450789,0.00638617580766341,0.00225394440270473,0,0.000375657400450789,0,0.000751314800901578,0.00413223140495868,0,30,28,10,0,24,37,1,1,2,9,18,0.0112697220135237,0.0105184072126221,0.00375657400450789,0,0.00901577761081893,0.0138993238166792,0.000375657400450789,0.000375657400450789,0.000751314800901578,0.0033809166040571,0.0067618332081142,2662,2181,2607,5.46748764531575,0.0232907588279489,0.00413223140495868,2662,0,0,0,1
"2013-11-01","Moldova",15,2,52,1,49,3,0,41,41,48,1,8,48,3,35,1,0,11,5,4,3,0,2,0,2,5,10,4,3,1,8,0,2,1,7,3,1,0,2,9,8,2,0.00559284116331096,0.000745712155108128,0.0193885160328113,0.000372856077554064,0.0182699478001491,0.00111856823266219,0,0.0152870991797166,0.0152870991797166,0.0178970917225951,0.000372856077554064,0.00298284862043251,0.0178970917225951,0.00111856823266219,0.0130499627143922,0.000372856077554064,0,0.00410141685309471,0.00186428038777032,0.00149142431021626,0.00111856823266219,0,0.000745712155108128,0,0.000745712155108128,0.00186428038777032,0.00372856077554064,0.00149142431021626,0.00111856823266219,0.000372856077554064,0.00298284862043251,0,0.000745712155108128,0.000372856077554064,0.00260999254287845,0.00111856823266219,0.000372856077554064,0,0.000745712155108128,0.00335570469798658,0.00298284862043251,0.000745712155108128,32,18,14,0,34,47,0,2,3,14,14,0.0119313944817301,0.00671140939597315,0.0052199850857569,0,0.0126771066368382,0.017524235645041,0,0.000745712155108128,0.00111856823266219,0.0052199850857569,0.0052199850857569,2682,2182,2609,5.07399995599555,0.029082774049217,0.00372856077554064,2682,0,0,0,1
"2013-12-01","Moldova",15,6,34,4,21,1,0,25,45,46,0,6,50,5,24,8,1,3,5,7,1,2,0,0,1,10,16,7,2,1,3,1,6,3,11,3,2,0,0,2,8,2,0.00601684717208183,0.00240673886883273,0.0136381869233855,0.00160449257922182,0.00842358604091456,0.000401123144805455,0,0.0100280786201364,0.0180505415162455,0.0184516646610509,0,0.00240673886883273,0.0200561572402728,0.00200561572402728,0.00962695547533093,0.00320898515844364,0.000401123144805455,0.00120336943441637,0.00200561572402728,0.00280786201363819,0.000401123144805455,0.000802246289610911,0,0,0.000401123144805455,0.00401123144805455,0.00641797031688728,0.00280786201363819,0.000802246289610911,0.000401123144805455,0.00120336943441637,0.000401123144805455,0.00240673886883273,0.00120336943441637,0.00441235459286001,0.00120336943441637,0.000802246289610911,0,0,0.000802246289610911,0.00320898515844364,0.000802246289610911,45,18,10,0,34,46,3,6,2,10,15,0.0180505415162455,0.0072202166064982,0.00401123144805455,0,0.0136381869233855,0.0184516646610509,0.00120336943441637,0.00240673886883273,0.000802246289610911,0.00401123144805455,0.00601684717208183,2493,2033,2412,5.31774745859719,0.0385078219013237,0.00320898515844364,2493,0,0,0,1
"2014-01-01","Moldova",26,4,34,3,39,1,0,28,30,37,1,9,41,6,19,7,0,1,4,5,0,0,1,1,3,7,9,3,0,2,3,0,4,0,4,2,4,1,0,2,13,2,0.0118559051527588,0.00182398540811674,0.0155038759689922,0.00136798905608755,0.0177838577291382,0.000455996352029184,0,0.0127678978568171,0.0136798905608755,0.0168718650250798,0.000455996352029184,0.00410396716826265,0.0186958504331965,0.0027359781121751,0.00866393068855449,0.00319197446420429,0,0.000455996352029184,0.00182398540811674,0.00227998176014592,0,0,0.000455996352029184,0.000455996352029184,0.00136798905608755,0.00319197446420429,0.00410396716826265,0.00136798905608755,0,0.000911992704058368,0.00136798905608755,0,0.00182398540811674,0,0.00182398540811674,0.000911992704058368,0.00182398540811674,0.000455996352029184,0,0.000911992704058368,0.00592795257637939,0.000911992704058368,66,25,26,0,27,47,1,3,1,12,10,0.0300957592339261,0.0113999088007296,0.0118559051527588,0,0.012311901504788,0.0214318285453716,0.000455996352029184,0.00136798905608755,0.000455996352029184,0.00547195622435021,0.00455996352029184,2193,1738,2132,5.16917811206928,0.0310077519379845,0.000911992704058368,2193,0,0,0,1
"2014-02-01","Moldova",28,3,63,4,55,3,0,36,58,50,0,4,57,4,13,13,1,3,2,6,0,0,3,1,4,13,10,2,0,0,3,0,3,3,6,5,1,0,2,1,3,0,0.0120378331900258,0.00128976784178848,0.027085124677558,0.00171969045571797,0.0236457437661221,0.00128976784178848,0,0.0154772141014617,0.0249355116079106,0.0214961306964746,0,0.00171969045571797,0.0245055889939811,0.00171969045571797,0.00558899398108341,0.00558899398108341,0.000429922613929493,0.00128976784178848,0.000859845227858985,0.00257953568357696,0,0,0.00128976784178848,0.000429922613929493,0.00171969045571797,0.00558899398108341,0.00429922613929493,0.000859845227858985,0,0,0.00128976784178848,0,0.00128976784178848,0.00128976784178848,0.00257953568357696,0.00214961306964746,0.000429922613929493,0,0.000859845227858985,0.000429922613929493,0.00128976784178848,0,63,23,19,0,41,43,3,1,1,5,23,0.027085124677558,0.00988822012037833,0.00816852966466036,0,0.0176268271711092,0.0184866723989682,0.00128976784178848,0.000429922613929493,0.000429922613929493,0.00214961306964746,0.00988822012037833,2326,1760,2266,6.82577699081106,0.0318142734307825,0.000859845227858985,2326,0,0,0,1
"2014-03-01","Moldova",18,3,36,1,44,0,0,28,57,31,2,28,73,7,14,6,0,16,2,10,0,0,1,0,7,6,37,5,3,2,1,8,2,3,12,16,15,2,0,3,17,1,0.00734094616639478,0.00122349102773246,0.0146818923327896,0.000407830342577488,0.0179445350734095,0,0,0.0114192495921697,0.0232463295269168,0.0126427406199021,0.000815660685154976,0.0114192495921697,0.0297716150081566,0.00285481239804241,0.00570962479608483,0.00244698205546493,0,0.0065252854812398,0.000815660685154976,0.00407830342577488,0,0,0.000407830342577488,0,0.00285481239804241,0.00244698205546493,0.015089722675367,0.00203915171288744,0.00122349102773246,0.000815660685154976,0.000407830342577488,0.0032626427406199,0.000815660685154976,0.00122349102773246,0.00489396411092985,0.0065252854812398,0.00611745513866232,0.000815660685154976,0,0.00122349102773246,0.00693311582381729,0.000407830342577488,42,36,11,0,29,31,1,0,3,7,16,0.0171288743882545,0.0146818923327896,0.00448613376835237,0,0.0118270799347471,0.0126427406199021,0.000407830342577488,0,0.00122349102773246,0.00285481239804241,0.0065252854812398,2452,1956,2311,7.24236737883707,0.0615823817292006,0.00367047308319739,2452,0,0,0,1
"2014-04-01","Moldova",33,2,29,2,48,2,0,30,56,23,0,8,59,11,14,19,0,6,4,11,0,0,3,1,4,8,9,5,1,1,5,0,8,0,5,9,4,0,0,3,17,2,0.015,0.000909090909090909,0.0131818181818182,0.000909090909090909,0.0218181818181818,0.000909090909090909,0,0.0136363636363636,0.0254545454545455,0.0104545454545455,0,0.00363636363636364,0.0268181818181818,0.005,0.00636363636363636,0.00863636363636364,0,0.00272727272727273,0.00181818181818182,0.005,0,0,0.00136363636363636,0.000454545454545455,0.00181818181818182,0.00363636363636364,0.00409090909090909,0.00227272727272727,0.000454545454545455,0.000454545454545455,0.00227272727272727,0,0.00363636363636364,0,0.00227272727272727,0.00409090909090909,0.00181818181818182,0,0,0.00136363636363636,0.00772727272727273,0.000909090909090909,32,26,18,0,39,34,3,0,5,4,20,0.0145454545454545,0.0118181818181818,0.00818181818181818,0,0.0177272727272727,0.0154545454545455,0.00136363636363636,0,0.00227272727272727,0.00181818181818182,0.00909090909090909,2200,1729,2115,7.63316500350768,0.0468181818181818,0.00181818181818182,2200,0,0,0,1
"2014-05-01","Moldova",21,3,72,2,40,3,0,60,37,32,2,9,50,13,40,21,0,10,6,6,0,0,3,0,4,12,23,5,1,0,3,0,4,1,13,8,5,0,0,3,6,1,0.00858895705521472,0.00122699386503067,0.0294478527607362,0.00081799591002045,0.016359918200409,0.00122699386503067,0,0.0245398773006135,0.0151329243353783,0.0130879345603272,0.00081799591002045,0.00368098159509202,0.0204498977505112,0.00531697341513292,0.016359918200409,0.00858895705521472,0,0.00408997955010225,0.00245398773006135,0.00245398773006135,0,0,0.00122699386503067,0,0.0016359918200409,0.0049079754601227,0.00940695296523517,0.00204498977505112,0.000408997955010225,0,0.00122699386503067,0,0.0016359918200409,0.000408997955010225,0.00531697341513292,0.0032719836400818,0.00204498977505112,0,0,0.00122699386503067,0.00245398773006135,0.000408997955010225,54,24,14,0,42,34,2,0,2,12,24,0.0220858895705521,0.0098159509202454,0.00572597137014315,0,0.0171779141104294,0.0139059304703476,0.00081799591002045,0,0.00081799591002045,0.0049079754601227,0.0098159509202454,2445,1860,2353,6.10836620056886,0.0462167689161554,0.00204498977505112,2445,0,0,0,1
"2014-06-01","Moldova",16,0,36,0,50,4,0,22,45,26,2,1,42,7,5,10,1,5,2,13,1,0,3,0,0,2,18,5,0,1,6,0,3,0,5,6,0,1,1,9,11,1,0.00694444444444444,0,0.015625,0,0.0217013888888889,0.00173611111111111,0,0.00954861111111111,0.01953125,0.0112847222222222,0.000868055555555556,0.000434027777777778,0.0182291666666667,0.00303819444444444,0.00217013888888889,0.00434027777777778,0.000434027777777778,0.00217013888888889,0.000868055555555556,0.00564236111111111,0.000434027777777778,0,0.00130208333333333,0,0,0.000868055555555556,0.0078125,0.00217013888888889,0,0.000434027777777778,0.00260416666666667,0,0.00130208333333333,0,0.00217013888888889,0.00260416666666667,0,0.000434027777777778,0.000434027777777778,0.00390625,0.00477430555555556,0.000434027777777778,64,14,17,0,31,33,0,0,5,10,16,0.0277777777777778,0.00607638888888889,0.00737847222222222,0,0.0134548611111111,0.0143229166666667,0,0,0.00217013888888889,0.00434027777777778,0.00694444444444444,2304,1877,2231,5.53636545818432,0.0386284722222222,0.00217013888888889,2304,0,0,0,1
"2014-07-01","Moldova",20,2,43,1,21,2,0,52,31,56,3,11,38,6,19,5,1,11,1,6,1,0,0,0,1,5,11,3,2,0,0,1,2,1,3,4,3,0,2,8,43,0,0.00918273645546373,0.000918273645546373,0.019742883379247,0.000459136822773186,0.00964187327823691,0.000918273645546373,0,0.0238751147842057,0.0142332415059688,0.0257116620752984,0.00137741046831956,0.00505050505050505,0.0174471992653811,0.00275482093663912,0.00872359963269054,0.00229568411386593,0.000459136822773186,0.00505050505050505,0.000459136822773186,0.00275482093663912,0.000459136822773186,0,0,0,0.000459136822773186,0.00229568411386593,0.00505050505050505,0.00137741046831956,0.000918273645546373,0,0,0.000459136822773186,0.000918273645546373,0.000459136822773186,0.00137741046831956,0.00183654729109275,0.00137741046831956,0,0.000918273645546373,0.00367309458218549,0.019742883379247,0,49,29,10,0,21,60,3,2,1,3,14,0.0224977043158861,0.0133149678604224,0.00459136822773186,0,0.00964187327823691,0.0275482093663912,0.00137741046831956,0.000918273645546373,0.000459136822773186,0.00137741046831956,0.00642791551882461,2178,1692,2088,5.87430326751664,0.0477502295684114,0.00229568411386593,2178,0,0,0,1
"2014-08-01","Moldova",14,1,28,0,24,1,0,34,27,14,1,14,31,5,17,3,1,5,1,7,2,0,2,0,1,8,6,6,2,0,6,0,2,1,3,2,6,0,1,0,31,1,0.00795906765207504,0.000568504832291074,0.0159181353041501,0,0.0136441159749858,0.000568504832291074,0,0.0193291642978965,0.015349630471859,0.00795906765207504,0.000568504832291074,0.00795906765207504,0.0176236498010233,0.00284252416145537,0.00966458214894827,0.00170551449687322,0.000568504832291074,0.00284252416145537,0.000568504832291074,0.00397953382603752,0.00113700966458215,0,0.00113700966458215,0,0.000568504832291074,0.0045480386583286,0.00341102899374645,0.00341102899374645,0.00113700966458215,0,0.00341102899374645,0,0.00113700966458215,0.000568504832291074,0.00170551449687322,0.00113700966458215,0.00341102899374645,0,0.000568504832291074,0,0.0176236498010233,0.000568504832291074,37,17,10,0,15,12,1,0,2,7,12,0.0210346787947698,0.00966458214894827,0.00568504832291074,0,0.00852757248436612,0.00682205798749289,0.000568504832291074,0,0.00113700966458215,0.00397953382603752,0.00682205798749289,1759,1445,1679,5.29114786948697,0.0517339397384878,0.00284252416145537,1759,0,0,0,1
"2014-09-01","Moldova",15,0,98,8,47,1,0,52,34,38,0,6,42,5,17,2,0,5,8,15,0,2,2,1,0,0,17,3,1,0,4,2,1,1,4,5,2,0,0,4,19,3,0.00710227272727273,0,0.0464015151515152,0.00378787878787879,0.0222537878787879,0.000473484848484848,0,0.0246212121212121,0.0160984848484848,0.0179924242424242,0,0.00284090909090909,0.0198863636363636,0.00236742424242424,0.00804924242424242,0.000946969696969697,0,0.00236742424242424,0.00378787878787879,0.00710227272727273,0,0.000946969696969697,0.000946969696969697,0.000473484848484848,0,0,0.00804924242424242,0.00142045454545455,0.000473484848484848,0,0.00189393939393939,0.000946969696969697,0.000473484848484848,0.000473484848484848,0.00189393939393939,0.00236742424242424,0.000946969696969697,0,0,0.00189393939393939,0.00899621212121212,0.00142045454545455,35,27,11,0,30,13,0,0,3,9,18,0.0165719696969697,0.0127840909090909,0.00520833333333333,0,0.0142045454545455,0.00615530303030303,0,0,0.00142045454545455,0.00426136363636364,0.00852272727272727,2112,1617,2041,5.51028885010809,0.0369318181818182,0.00331439393939394,2112,0,0,0,1
"2014-10-01","Moldova",17,5,235,9,21,1,0,46,29,17,1,9,33,4,14,6,2,11,5,11,1,0,2,0,1,10,6,2,1,1,1,0,0,0,9,7,5,1,0,4,21,1,0.00679456434852118,0.00199840127897682,0.0939248601119105,0.00359712230215827,0.00839328537170264,0.000399680255795364,0,0.0183852917665867,0.0115907274180655,0.00679456434852118,0.000399680255795364,0.00359712230215827,0.013189448441247,0.00159872102318145,0.00559552358113509,0.00239808153477218,0.000799360511590727,0.004396482813749,0.00199840127897682,0.004396482813749,0.000399680255795364,0,0.000799360511590727,0,0.000399680255795364,0.00399680255795364,0.00239808153477218,0.000799360511590727,0.000399680255795364,0.000399680255795364,0.000399680255795364,0,0,0,0.00359712230215827,0.00279776179056755,0.00199840127897682,0.000399680255795364,0,0.00159872102318145,0.00839328537170264,0.000399680255795364,55,27,18,0,37,22,0,0,4,11,11,0.021982414068745,0.0107913669064748,0.00719424460431655,0,0.0147881694644285,0.008792965627498,0,0,0.00159872102318145,0.004396482813749,0.004396482813749,2502,1884,2429,5.20740030452947,0.0339728217426059,0.00279776179056755,2502,0,0,0,1
"2014-11-01","Moldova",13,2,431,38,48,1,0,39,43,15,3,7,43,1,13,7,0,5,6,9,0,0,4,0,1,8,20,4,1,3,6,3,1,10,6,8,0,0,2,2,8,2,0.00504854368932039,0.000776699029126214,0.167378640776699,0.0147572815533981,0.0186407766990291,0.000388349514563107,0,0.0151456310679612,0.0166990291262136,0.0058252427184466,0.00116504854368932,0.00271844660194175,0.0166990291262136,0.000388349514563107,0.00504854368932039,0.00271844660194175,0,0.00194174757281553,0.00233009708737864,0.00349514563106796,0,0,0.00155339805825243,0,0.000388349514563107,0.00310679611650485,0.00776699029126214,0.00155339805825243,0.000388349514563107,0.00116504854368932,0.00233009708737864,0.00116504854368932,0.000388349514563107,0.00388349514563107,0.00233009708737864,0.00310679611650485,0,0,0.000776699029126214,0.000776699029126214,0.00310679611650485,0.000776699029126214,54,23,10,0,58,19,1,0,4,7,24,0.0209708737864078,0.00893203883495146,0.00388349514563107,0,0.0225242718446602,0.00737864077669903,0.000388349514563107,0,0.00155339805825243,0.00271844660194175,0.00932038834951456,2575,1682,2486,4.53226086950521,0.0458252427184466,0.000388349514563107,2575,0,0,0,1
"2014-12-01","Moldova",19,4,165,17,85,3,0,33,49,12,1,6,43,3,7,14,0,2,9,5,0,0,1,0,1,4,10,2,4,0,2,0,4,6,2,1,4,1,0,0,7,0,0.00810580204778157,0.00170648464163823,0.0703924914675768,0.00725255972696246,0.0362627986348123,0.00127986348122867,0,0.0140784982935154,0.0209044368600683,0.00511945392491468,0.000426621160409556,0.00255972696245734,0.0183447098976109,0.00127986348122867,0.00298634812286689,0.00597269624573379,0,0.000853242320819113,0.00383959044368601,0.00213310580204778,0,0,0.000426621160409556,0,0.000426621160409556,0.00170648464163823,0.00426621160409556,0.000853242320819113,0.00170648464163823,0,0.000853242320819113,0,0.00170648464163823,0.00255972696245734,0.000853242320819113,0.000426621160409556,0.00170648464163823,0.000426621160409556,0,0,0.00298634812286689,0,74,9,17,0,47,18,1,1,3,18,34,0.0315699658703072,0.00383959044368601,0.00725255972696246,0,0.0200511945392491,0.00767918088737201,0.000426621160409556,0.000426621160409556,0.00127986348122867,0.00767918088737201,0.0145051194539249,2344,1691,2295,5.57573666842768,0.0294368600682594,0.000853242320819113,2344,0,0,0,1
"2015-01-01","Moldova",20,4,63,2,97,6,0,64,41,9,3,4,28,3,13,10,0,3,13,18,0,0,1,1,0,4,8,1,2,0,3,1,1,2,3,2,3,1,0,1,8,2,0.00946969696969697,0.00189393939393939,0.0298295454545455,0.000946969696969697,0.0459280303030303,0.00284090909090909,0,0.0303030303030303,0.0194128787878788,0.00426136363636364,0.00142045454545455,0.00189393939393939,0.0132575757575758,0.00142045454545455,0.00615530303030303,0.00473484848484848,0,0.00142045454545455,0.00615530303030303,0.00852272727272727,0,0,0.000473484848484848,0.000473484848484848,0,0.00189393939393939,0.00378787878787879,0.000473484848484848,0.000946969696969697,0,0.00142045454545455,0.000473484848484848,0.000473484848484848,0.000946969696969697,0.00142045454545455,0.000946969696969697,0.00142045454545455,0.000473484848484848,0,0.000473484848484848,0.00378787878787879,0.000946969696969697,49,6,12,0,50,8,0,0,6,14,21,0.0232007575757576,0.00284090909090909,0.00568181818181818,0,0.0236742424242424,0.00378787878787879,0,0,0.00284090909090909,0.00662878787878788,0.00994318181818182,2112,1578,2068,6.71983255682875,0.0303030303030303,0.000946969696969697,2112,0,0,0,1
"2015-02-01","Moldova",17,0,75,2,73,1,0,40,48,12,2,8,45,4,22,12,1,2,6,15,2,1,1,0,2,4,14,2,0,0,4,2,0,0,3,6,7,3,0,0,12,1,0.00776610324349018,0,0.0342622201918684,0.000913659205116492,0.0333485609867519,0.000456829602558246,0,0.0182731841023298,0.0219278209227958,0.00548195523069895,0.000913659205116492,0.00365463682046597,0.0205573321151211,0.00182731841023298,0.0100502512562814,0.00548195523069895,0.000456829602558246,0.000913659205116492,0.00274097761534947,0.00685244403837369,0.000913659205116492,0.000456829602558246,0.000456829602558246,0,0.000913659205116492,0.00182731841023298,0.00639561443581544,0.000913659205116492,0,0,0.00182731841023298,0.000913659205116492,0,0,0.00137048880767474,0.00274097761534947,0.00319780721790772,0.00137048880767474,0,0,0.00548195523069895,0.000456829602558246,47,15,9,0,37,14,1,2,1,9,15,0.0214709913202376,0.00685244403837369,0.00411146642302421,0,0.0169026952946551,0.00639561443581544,0.000456829602558246,0.000913659205116492,0.000456829602558246,0.00411146642302421,0.00685244403837369,2189,1699,2125,5.89275794306824,0.0310644129739607,0.00228414801279123,2189,0,0,0,1
"2015-03-01","Moldova",20,4,64,7,53,0,0,46,56,25,0,13,45,2,22,20,1,1,4,12,1,1,1,0,1,12,16,0,1,4,2,1,4,5,8,11,5,2,1,0,10,2,0.00804181745074387,0.00160836349014877,0.0257338158423804,0.00281463610776035,0.0213108162444713,0,0,0.0184961801367109,0.0225170888620828,0.0100522718134298,0,0.00522718134298351,0.0180940892641737,0.000804181745074387,0.00884599919581825,0.00804181745074387,0.000402090872537193,0.000402090872537193,0.00160836349014877,0.00482509047044632,0.000402090872537193,0.000402090872537193,0.000402090872537193,0,0.000402090872537193,0.00482509047044632,0.00643345396059509,0,0.000402090872537193,0.00160836349014877,0.000804181745074387,0.000402090872537193,0.00160836349014877,0.00201045436268597,0.00321672698029755,0.00442299959790913,0.00201045436268597,0.000804181745074387,0.000402090872537193,0,0.00402090872537193,0.000804181745074387,53,24,6,0,36,25,3,4,3,7,18,0.0213108162444713,0.00965018094089264,0.00241254523522316,0,0.014475271411339,0.0100522718134298,0.00120627261761158,0.00160836349014877,0.00120627261761158,0.00281463610776035,0.00723763570566948,2487,1949,2399,5.75137147177499,0.0414153598713309,0.00120627261761158,2487,0,0,0,1
"2015-04-01","Moldova",22,1,98,0,23,0,0,35,58,36,1,15,45,2,22,6,0,4,3,4,0,0,2,1,0,3,6,1,0,1,2,2,7,0,7,4,1,1,1,0,4,0,0.010597302504817,0.000481695568400771,0.0472061657032755,0,0.0110789980732177,0,0,0.016859344894027,0.0279383429672447,0.0173410404624277,0.000481695568400771,0.00722543352601156,0.0216763005780347,0.000963391136801541,0.010597302504817,0.00289017341040462,0,0.00192678227360308,0.00144508670520231,0.00192678227360308,0,0,0.000963391136801541,0.000481695568400771,0,0.00144508670520231,0.00289017341040462,0.000481695568400771,0,0.000481695568400771,0.000963391136801541,0.000963391136801541,0.00337186897880539,0,0.00337186897880539,0.00192678227360308,0.000481695568400771,0.000481695568400771,0.000481695568400771,0,0.00192678227360308,0,42,15,15,0,33,30,1,2,6,12,14,0.0202312138728324,0.00722543352601156,0.00722543352601156,0,0.0158959537572254,0.0144508670520231,0.000481695568400771,0.000963391136801541,0.00289017341040462,0.00578034682080925,0.00674373795761079,2076,1580,2033,6.20657861297939,0.0264932562620424,0.00192678227360308,2076,0,0,0,1
"2015-05-01","Moldova",41,3,93,4,30,6,0,32,64,40,1,7,62,8,64,16,2,6,7,8,3,1,1,1,2,9,11,2,1,1,2,1,3,1,6,19,4,1,1,0,4,1,0.0167552104617899,0.00122599100939926,0.0380057212913772,0.00163465467919902,0.0122599100939926,0.00245198201879853,0,0.0130772374335922,0.0261544748671843,0.0163465467919902,0.000408663669799755,0.00286064568859828,0.0253371475275848,0.00326930935839804,0.0261544748671843,0.00653861871679608,0.00081732733959951,0.00245198201879853,0.00286064568859828,0.00326930935839804,0.00122599100939926,0.000408663669799755,0.000408663669799755,0.000408663669799755,0.00081732733959951,0.00367797302819779,0.0044953003677973,0.00081732733959951,0.000408663669799755,0.000408663669799755,0.00081732733959951,0.000408663669799755,0.00122599100939926,0.000408663669799755,0.00245198201879853,0.00776460972619534,0.00163465467919902,0.000408663669799755,0.000408663669799755,0,0.00163465467919902,0.000408663669799755,49,21,27,0,60,28,1,0,4,5,18,0.020024519820188,0.00858193706579485,0.0110339190845934,0,0.0245198201879853,0.0114425827543931,0.000408663669799755,0,0.00163465467919902,0.00204331834899877,0.00735594605639559,2447,1806,2372,8.67349192550203,0.0355537392725787,0.00081732733959951,2447,0,0,0,1
"2015-06-01","Moldova",17,4,257,31,51,1,1,41,44,15,1,10,56,6,38,38,1,6,2,10,1,1,1,0,4,4,4,0,0,1,3,2,1,4,8,1,7,0,0,0,5,0,0.00736887732986563,0.00173385348938015,0.111400086692674,0.0134373645426961,0.0221066319895969,0.000433463372345037,0.000433463372345037,0.0177719982661465,0.0190723883831816,0.00650195058517555,0.000433463372345037,0.00433463372345037,0.0242739488513221,0.00260078023407022,0.0164716081491114,0.0164716081491114,0.000433463372345037,0.00260078023407022,0.000866926744690074,0.00433463372345037,0.000433463372345037,0.000433463372345037,0.000433463372345037,0,0.00173385348938015,0.00173385348938015,0.00173385348938015,0,0,0.000433463372345037,0.00130039011703511,0.000866926744690074,0.000433463372345037,0.00173385348938015,0.00346770697876029,0.000433463372345037,0.00303424360641526,0,0,0,0.00216731686172518,0,27,12,14,0,33,15,3,2,5,7,12,0.011703511053316,0.00520156046814044,0.00606848721283052,0,0.0143042912873862,0.00650195058517555,0.00130039011703511,0.000866926744690074,0.00216731686172518,0.00303424360641526,0.00520156046814044,2307,1595,2260,6.75894633409983,0.022973558734287,0.00260078023407022,2307,0,0,0,1
"2015-07-01","Moldova",17,2,70,12,107,1,0,35,60,17,3,6,69,3,41,8,0,5,7,12,2,0,5,1,0,3,5,0,1,0,1,0,0,1,2,2,2,0,0,0,3,1,0.00708333333333333,0.000833333333333333,0.0291666666666667,0.005,0.0445833333333333,0.000416666666666667,0,0.0145833333333333,0.025,0.00708333333333333,0.00125,0.0025,0.02875,0.00125,0.0170833333333333,0.00333333333333333,0,0.00208333333333333,0.00291666666666667,0.005,0.000833333333333333,0,0.00208333333333333,0.000416666666666667,0,0.00125,0.00208333333333333,0,0.000416666666666667,0,0.000416666666666667,0,0,0.000416666666666667,0.000833333333333333,0.000833333333333333,0.000833333333333333,0,0,0,0.00125,0.000416666666666667,33,13,15,0,36,29,1,0,5,6,24,0.01375,0.00541666666666667,0.00625,0,0.015,0.0120833333333333,0.000416666666666667,0,0.00208333333333333,0.0025,0.01,2400,1822,2371,6.54537035134462,0.0154166666666667,0.00125,2400,0,0,0,1
