"date","country","arrest","censor","electionactivity","electionirregularities","cooperate","coup","defamationcase","disaster","legalaction","legalchange","martiallaw","mobilizesecurity","corruption","activism","protest","purge","raid","threaten","violencelethal","violencenonlethal","arms_transfer_security_aid_assistance","bribery_economic_corruption","diplomatic_mediation","diplomatic_recognition","diplomatic_sanction","diplomatic_statement","diplomatic_visit","economic_aid_assistance","investment","joint_security_force_exercise","professional_cultural_exchange","security_cooperation","security_force_facility_presence","surveillance","tech_transfer_investment","trade_agreement_exchange","trade_financial_sanction","transnational_organization_crime","arrestNorm","censorNorm","electionactivityNorm","electionirregularitiesNorm","cooperateNorm","coupNorm","defamationcaseNorm","disasterNorm","legalactionNorm","legalchangeNorm","martiallawNorm","mobilizesecurityNorm","corruptionNorm","activismNorm","protestNorm","purgeNorm","raidNorm","threatenNorm","violencelethalNorm","violencenonlethalNorm","arms_transfer_security_aid_assistanceNorm","bribery_economic_corruptionNorm","diplomatic_mediationNorm","diplomatic_recognitionNorm","diplomatic_sanctionNorm","diplomatic_statementNorm","diplomatic_visitNorm","economic_aid_assistanceNorm","investmentNorm","joint_security_force_exerciseNorm","professional_cultural_exchangeNorm","security_cooperationNorm","security_force_facility_presenceNorm","surveillanceNorm","tech_transfer_investmentNorm","trade_agreement_exchangeNorm","trade_financial_sanctionNorm","transnational_organization_crimeNorm","ncr_arrest","ncr_cooperate","ncr_corruption","ncr_defamationcase","ncr_legalaction","ncr_legalchange","ncr_purge","ncr_raid","ncr_threaten","ncr_violencelethal","ncr_violencenonlethal","ncr_arrestNorm","ncr_cooperateNorm","ncr_corruptionNorm","ncr_defamationcaseNorm","ncr_legalactionNorm","ncr_legalchangeNorm","ncr_purgeNorm","ncr_raidNorm","ncr_threatenNorm","ncr_violencelethalNorm","ncr_violencenonlethalNorm","article_total","cs_999","rai_999","f1","rus_influence","chn_influence","total_articles","liberianobserver.com","analystliberiaonline.com","frontpageafricaonline.com","inquirernewspaper.com","thenewsnewspaper.online"
"2020-01-01","Liberia",4,1,14,4,11,0,3,13,29,6,0,0,26,6,38,18,1,6,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0.00524246395806029,0.00131061598951507,0.018348623853211,0.00524246395806029,0.0144167758846658,0,0.00393184796854522,0.0170380078636959,0.0380078636959371,0.00786369593709043,0,0,0.0340760157273919,0.00786369593709043,0.0498034076015727,0.0235910878112713,0.00131061598951507,0.00786369593709043,0,0.00131061598951507,0,0,0,0,0,0,0,0,0,0,0.00262123197903014,0,0,0,0.00393184796854522,0,0,0,6,19,6,0,15,5,0,0,3,6,3,0.00786369593709043,0.0249017038007864,0.00786369593709043,0,0.0196592398427261,0.00655307994757536,0,0,0.00393184796854522,0.00786369593709043,0.00393184796854522,763,553,2,6.48882924815411,0,0.00655307994757536,763,1,1,1,1,0
"2020-02-01","Liberia",0,0,14,2,14,0,6,11,47,13,1,3,34,7,4,11,0,5,0,2,1,0,1,1,3,2,0,0,1,0,2,0,0,1,4,0,0,2,0,0,0.0167064439140811,0.00238663484486874,0.0167064439140811,0,0.00715990453460621,0.013126491646778,0.0560859188544153,0.0155131264916468,0.00119331742243437,0.0035799522673031,0.0405727923627685,0.00835322195704057,0.00477326968973747,0.013126491646778,0,0.00596658711217184,0,0.00238663484486874,0.00119331742243437,0,0.00119331742243437,0.00119331742243437,0.0035799522673031,0.00238663484486874,0,0,0.00119331742243437,0,0.00238663484486874,0,0,0.00119331742243437,0.00477326968973747,0,0,0.00238663484486874,6,30,6,1,7,9,2,0,1,0,3,0.00715990453460621,0.035799522673031,0.00715990453460621,0.00119331742243437,0.00835322195704057,0.0107398568019093,0.00238663484486874,0,0.00119331742243437,0,0.0035799522673031,838,643,2,6.04473222445758,0,0.022673031026253,838,1,1,1,1,0
"2020-03-01","Liberia",7,0,16,5,15,1,2,57,30,21,10,5,27,10,7,19,0,1,1,3,1,0,1,0,0,1,0,1,0,0,2,3,0,0,1,0,0,0,0.00710659898477157,0,0.016243654822335,0.0050761421319797,0.0152284263959391,0.00101522842639594,0.00203045685279188,0.0578680203045685,0.0304568527918782,0.0213197969543147,0.0101522842639594,0.0050761421319797,0.0274111675126904,0.0101522842639594,0.00710659898477157,0.0192893401015228,0,0.00101522842639594,0.00101522842639594,0.00304568527918782,0.00101522842639594,0,0.00101522842639594,0,0,0.00101522842639594,0,0.00101522842639594,0,0,0.00203045685279188,0.00304568527918782,0,0,0.00101522842639594,0,0,0,8,18,9,0,15,16,4,5,3,1,2,0.00812182741116751,0.0182741116751269,0.00913705583756345,0,0.0152284263959391,0.016243654822335,0.00406091370558376,0.0050761421319797,0.00304568527918782,0.00101522842639594,0.00203045685279188,985,701,2,4.644262821768,0,0.0101522842639594,985,1,1,1,1,0
"2020-04-01","Liberia",1,3,1,1,12,0,1,54,33,8,29,4,19,8,3,9,2,3,1,2,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0.00117096018735363,0.00351288056206089,0.00117096018735363,0.00117096018735363,0.0140515222482436,0,0.00117096018735363,0.063231850117096,0.0386416861826698,0.00936768149882904,0.0339578454332553,0.00468384074941452,0.022248243559719,0.00936768149882904,0.00351288056206089,0.0105386416861827,0.00234192037470726,0.00351288056206089,0.00117096018735363,0.00234192037470726,0,0,0,0,0.00234192037470726,0,0,0.00234192037470726,0,0,0,0,0,0,0,0,0,0,5,16,5,0,17,4,1,1,2,1,3,0.00585480093676815,0.0187353629976581,0.00585480093676815,0,0.0199063231850117,0.00468384074941452,0.00117096018735363,0.00117096018735363,0.00234192037470726,0.00117096018735363,0.00351288056206089,854,630,0,2.41654485675505,0,0.00468384074941452,854,1,1,1,1,0
"2020-05-01","Liberia",5,1,7,11,19,1,4,24,24,9,6,2,11,9,4,5,1,3,1,3,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0.00573394495412844,0.00114678899082569,0.00802752293577982,0.0126146788990826,0.0217889908256881,0.00114678899082569,0.00458715596330275,0.0275229357798165,0.0275229357798165,0.0103211009174312,0.00688073394495413,0.00229357798165138,0.0126146788990826,0.0103211009174312,0.00458715596330275,0.00573394495412844,0.00114678899082569,0.00344036697247706,0.00114678899082569,0.00344036697247706,0,0,0.00114678899082569,0.00114678899082569,0.00114678899082569,0.00114678899082569,0,0,0,0,0,0,0,0,0.00114678899082569,0,0,0,13,20,10,2,12,1,2,0,0,2,1,0.0149082568807339,0.0229357798165138,0.0114678899082569,0.00229357798165138,0.0137614678899083,0.00114678899082569,0.00229357798165138,0,0,0.00229357798165138,0.00114678899082569,872,684,3,3.69999169890777,0,0.00688073394495413,872,1,1,1,1,0
"2020-06-01","Liberia",10,0,36,7,11,1,4,24,42,5,14,2,31,6,8,14,0,4,1,2,1,0,0,0,0,1,0,0,0,0,1,3,0,0,0,0,1,0,0.0108813928182807,0,0.0391730141458107,0.00761697497279652,0.0119695321001088,0.00108813928182807,0.0043525571273123,0.0261153427638738,0.0457018498367791,0.00544069640914037,0.015233949945593,0.00217627856365615,0.0337323177366703,0.00652883569096844,0.00870511425462459,0.015233949945593,0,0.0043525571273123,0.00108813928182807,0.00217627856365615,0.00108813928182807,0,0,0,0,0.00108813928182807,0,0,0,0,0.00108813928182807,0.00326441784548422,0,0,0,0,0.00108813928182807,0,8,12,4,1,19,4,4,1,1,6,4,0.00870511425462459,0.0130576713819369,0.0043525571273123,0.00108813928182807,0.0206746463547334,0.0043525571273123,0.0043525571273123,0.00108813928182807,0.00108813928182807,0.00652883569096844,0.0043525571273123,919,671,0,5.23588575130008,0.00217627856365615,0.00544069640914037,919,1,1,1,1,0
"2020-07-01","Liberia",5,1,33,9,11,1,2,12,38,7,3,1,31,9,7,23,0,7,3,9,3,0,0,0,0,0,0,1,2,0,1,2,0,0,0,0,0,1,0.00579374275782155,0.00115874855156431,0.0382387022016222,0.0104287369640788,0.0127462340672074,0.00115874855156431,0.00231749710312862,0.0139049826187717,0.0440324449594438,0.00811123986095017,0.00347624565469293,0.00115874855156431,0.0359212050984936,0.0104287369640788,0.00811123986095017,0.0266512166859791,0,0.00811123986095017,0.00347624565469293,0.0104287369640788,0.00347624565469293,0,0,0,0,0,0,0.00115874855156431,0.00231749710312862,0,0.00115874855156431,0.00231749710312862,0,0,0,0,0,0.00115874855156431,4,20,9,0,14,4,3,1,2,4,5,0.00463499420625724,0.0231749710312862,0.0104287369640788,0,0.0162224797219003,0.00463499420625724,0.00347624565469293,0.00115874855156431,0.00231749710312862,0.00463499420625724,0.00579374275782155,863,626,1,5.99238508983125,0.00115874855156431,0.0115874855156431,863,1,1,1,1,0
"2020-08-01","Liberia",4,0,43,8,10,2,2,11,31,16,0,3,23,16,25,14,0,4,5,8,0,0,0,0,4,0,0,0,1,0,0,3,0,0,0,0,1,2,0.00452488687782805,0,0.0486425339366516,0.00904977375565611,0.0113122171945701,0.00226244343891403,0.00226244343891403,0.0124434389140271,0.0350678733031674,0.0180995475113122,0,0.00339366515837104,0.0260180995475113,0.0180995475113122,0.0282805429864253,0.0158371040723982,0,0.00452488687782805,0.00565610859728507,0.00904977375565611,0,0,0,0,0.00452488687782805,0,0,0,0.00113122171945701,0,0,0.00339366515837104,0,0,0,0,0.00113122171945701,0.00226244343891403,12,17,9,0,16,3,3,1,4,0,2,0.0135746606334842,0.0192307692307692,0.0101809954751131,0,0.0180995475113122,0.00339366515837104,0.00339366515837104,0.00113122171945701,0.00452488687782805,0,0.00226244343891403,884,626,0,5.71480721980414,0,0.0147058823529412,884,1,1,1,1,0
"2020-09-01","Liberia",1,2,51,21,20,0,6,4,45,17,0,3,31,17,22,24,0,13,3,8,1,0,0,0,1,0,0,0,3,0,4,1,0,0,1,0,0,1,0.00113765642775882,0.00227531285551763,0.0580204778156997,0.0238907849829352,0.0227531285551763,0,0.0068259385665529,0.00455062571103527,0.0511945392491468,0.0193401592718999,0,0.00341296928327645,0.0352673492605233,0.0193401592718999,0.025028441410694,0.0273037542662116,0,0.0147895335608646,0.00341296928327645,0.00910125142207053,0.00113765642775882,0,0,0,0.00113765642775882,0,0,0,0.00341296928327645,0,0.00455062571103527,0.00113765642775882,0,0,0.00113765642775882,0,0,0.00113765642775882,9,20,7,0,12,5,2,0,0,0,4,0.0102389078498294,0.0227531285551763,0.00796359499431172,0,0.0136518771331058,0.00568828213879408,0.00227531285551763,0,0,0,0.00455062571103527,879,575,0,7.4376394696758,0.00455062571103527,0.00910125142207053,879,1,1,1,1,0
"2020-10-01","Liberia",4,0,44,15,12,0,0,2,29,7,1,1,21,6,17,8,0,9,4,2,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0.0045766590389016,0,0.0503432494279176,0.017162471395881,0.0137299771167048,0,0,0.0022883295194508,0.0331807780320366,0.0080091533180778,0.0011441647597254,0.0011441647597254,0.0240274599542334,0.0068649885583524,0.0194508009153318,0.0091533180778032,0,0.0102974828375286,0.0045766590389016,0.0022883295194508,0.0011441647597254,0,0,0,0,0.0011441647597254,0,0,0,0,0,0,0,0.0011441647597254,0,0,0.0011441647597254,0,6,22,11,2,13,2,4,1,0,2,7,0.0068649885583524,0.0251716247139588,0.0125858123569794,0.0022883295194508,0.0148741418764302,0.0022883295194508,0.0045766590389016,0.0011441647597254,0,0.0022883295194508,0.0080091533180778,874,655,0,3.96580958612591,0.0011441647597254,0.0034324942791762,874,1,1,1,1,0
"2020-11-01","Liberia",3,1,35,14,16,0,2,2,16,4,0,1,7,4,14,6,0,6,3,4,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0.0038961038961039,0.0012987012987013,0.0454545454545455,0.0181818181818182,0.0207792207792208,0,0.0025974025974026,0.0025974025974026,0.0207792207792208,0.00519480519480519,0,0.0012987012987013,0.00909090909090909,0.00519480519480519,0.0181818181818182,0.00779220779220779,0,0.00779220779220779,0.0038961038961039,0.00519480519480519,0,0,0,0,0.0012987012987013,0.0025974025974026,0,0,0,0,0,0,0,0.0012987012987013,0,0,0,0,3,24,3,0,8,4,0,0,1,0,1,0.0038961038961039,0.0311688311688312,0.0038961038961039,0,0.0103896103896104,0.00519480519480519,0,0,0.0012987012987013,0,0.0012987012987013,770,597,1,3.22988173113845,0.0025974025974026,0.0025974025974026,770,1,1,1,1,0
"2020-12-01","Liberia",8,0,111,19,15,0,2,8,34,7,1,1,17,7,3,2,0,10,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00987654320987654,0,0.137037037037037,0.0234567901234568,0.0185185185185185,0,0.00246913580246914,0.00987654320987654,0.0419753086419753,0.00864197530864197,0.00123456790123457,0.00123456790123457,0.0209876543209877,0.00864197530864197,0.0037037037037037,0.00246913580246914,0,0.0123456790123457,0.00246913580246914,0.0209876543209877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,22,3,1,10,5,1,0,1,3,2,0.00617283950617284,0.0271604938271605,0.0037037037037037,0.00123456790123457,0.0123456790123457,0.00617283950617284,0.00123456790123457,0,0.00123456790123457,0.0037037037037037,0.00246913580246914,810,514,2,4.13983178107368,0,0,810,1,1,1,1,0
"2021-01-01","Liberia",0,4,25,15,8,0,0,3,14,7,0,4,16,6,2,9,2,1,1,5,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0.0064,0.04,0.024,0.0128,0,0,0.0048,0.0224,0.0112,0,0.0064,0.0256,0.0096,0.0032,0.0144,0.0032,0.0016,0.0016,0.008,0,0,0,0,0,0,0,0.0016,0,0,0.0016,0.0016,0,0,0,0,0,0,5,19,6,1,16,7,0,0,2,1,0,0.008,0.0304,0.0096,0.0016,0.0256,0.0112,0,0,0.0032,0.0016,0,625,469,0,3.2346811072038,0,0.0048,625,1,1,1,1,0
"2021-02-01","Liberia",1,1,16,7,10,0,1,28,34,4,1,3,18,7,7,11,0,2,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.00169779286926995,0.00169779286926995,0.0271646859083192,0.0118845500848896,0.0169779286926995,0,0.00169779286926995,0.0475382003395586,0.0577249575551783,0.0067911714770798,0.00169779286926995,0.00509337860780985,0.0305602716468591,0.0118845500848896,0.0118845500848896,0.0186757215619694,0,0.0033955857385399,0,0.00509337860780985,0,0,0,0,0,0,0,0,0.00169779286926995,0,0,0,0,0,0,0,0,0,2,15,2,0,11,4,0,0,0,2,0,0.0033955857385399,0.0254668930390492,0.0033955857385399,0,0.0186757215619694,0.0067911714770798,0,0,0,0.0033955857385399,0,589,419,1,5.35747080316376,0,0.00169779286926995,589,0,1,1,1,1
"2021-03-01","Liberia",0,3,19,3,27,0,2,6,35,6,3,0,21,3,3,6,0,5,4,7,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.0040650406504065,0.0257452574525745,0.0040650406504065,0.0365853658536585,0,0.002710027100271,0.00813008130081301,0.0474254742547425,0.00813008130081301,0.0040650406504065,0,0.0284552845528455,0.0040650406504065,0.0040650406504065,0.00813008130081301,0,0.00677506775067751,0.00542005420054201,0.00948509485094851,0.0013550135501355,0.0013550135501355,0,0,0,0,0,0.0013550135501355,0,0,0,0,0,0,0.0013550135501355,0,0,0,5,13,2,0,11,2,3,1,1,3,4,0.00677506775067751,0.0176151761517615,0.002710027100271,0,0.0149051490514905,0.002710027100271,0.0040650406504065,0.0013550135501355,0.0013550135501355,0.0040650406504065,0.00542005420054201,738,564,2,4.37487855142257,0,0.00542005420054201,738,1,1,1,1,0
"2021-04-01","Liberia",1,0,7,2,23,0,3,4,17,6,2,0,13,4,3,13,0,4,8,4,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.00172413793103448,0,0.0120689655172414,0.00344827586206897,0.0396551724137931,0,0.00517241379310345,0.00689655172413793,0.0293103448275862,0.0103448275862069,0.00344827586206897,0,0.0224137931034483,0.00689655172413793,0.00517241379310345,0.0224137931034483,0,0.00689655172413793,0.0137931034482759,0.00689655172413793,0,0,0,0,0.00172413793103448,0,0,0,0,0,0,0,0.00172413793103448,0,0,0,0,0,7,15,1,0,14,2,1,0,0,2,3,0.0120689655172414,0.0258620689655172,0.00172413793103448,0,0.0241379310344828,0.00344827586206897,0.00172413793103448,0,0,0.00344827586206897,0.00517241379310345,580,438,0,4.68667319478216,0,0.00344827586206897,580,1,1,1,1,1
"2021-05-01","Liberia",5,0,15,2,27,0,3,8,34,9,0,0,19,7,3,8,0,1,1,5,0,0,0,0,0,0,0,3,3,0,0,2,0,0,0,0,0,0,0.0087260034904014,0,0.0261780104712042,0.00349040139616056,0.0471204188481675,0,0.00523560209424084,0.0139616055846422,0.0593368237347295,0.0157068062827225,0,0,0.0331588132635253,0.012216404886562,0.00523560209424084,0.0139616055846422,0,0.00174520069808028,0.00174520069808028,0.0087260034904014,0,0,0,0,0,0,0,0.00523560209424084,0.00523560209424084,0,0,0.00349040139616056,0,0,0,0,0,0,3,23,2,0,10,5,2,1,0,2,2,0.00523560209424084,0.0401396160558464,0.00349040139616056,0,0.0174520069808028,0.0087260034904014,0.00349040139616056,0.00174520069808028,0,0.00349040139616056,0.00349040139616056,573,398,1,6.66112922456474,0.00174520069808028,0.0139616055846422,573,1,1,1,1,0
"2021-06-01","Liberia",0,1,10,1,30,1,0,22,41,11,3,3,24,8,2,9,0,4,0,0,0,0,0,0,0,4,0,0,3,0,0,1,0,0,0,0,0,0,0,0.00151515151515152,0.0151515151515152,0.00151515151515152,0.0454545454545455,0.00151515151515152,0,0.0333333333333333,0.0621212121212121,0.0166666666666667,0.00454545454545455,0.00454545454545455,0.0363636363636364,0.0121212121212121,0.00303030303030303,0.0136363636363636,0,0.00606060606060606,0,0,0,0,0,0,0,0.00606060606060606,0,0,0.00454545454545455,0,0,0.00151515151515152,0,0,0,0,0,0,1,32,2,0,4,6,2,0,0,2,0,0.00151515151515152,0.0484848484848485,0.00303030303030303,0,0.00606060606060606,0.00909090909090909,0.00303030303030303,0,0,0.00303030303030303,0,660,464,2,5.32855622587901,0.00151515151515152,0.0121212121212121,660,0,1,1,1,1
"2021-07-01","Liberia",6,0,13,6,16,0,2,18,25,14,3,3,25,8,5,12,0,3,0,3,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0.0084985835694051,0,0.018413597733711,0.0084985835694051,0.0226628895184136,0,0.0028328611898017,0.0254957507082153,0.0354107648725212,0.0198300283286119,0.00424929178470255,0.00424929178470255,0.0354107648725212,0.0113314447592068,0.00708215297450425,0.0169971671388102,0,0.00424929178470255,0,0.00424929178470255,0,0,0,0,0,0,0,0,0,0,0.0028328611898017,0.00141643059490085,0.00141643059490085,0,0,0,0,0,5,14,3,0,13,2,4,2,1,0,0,0.00708215297450425,0.0198300283286119,0.00424929178470255,0,0.018413597733711,0.0028328611898017,0.0056657223796034,0.0028328611898017,0.00141643059490085,0,0,706,528,0,5.37217878106229,0,0.0056657223796034,706,1,1,1,1,1
"2021-08-01","Liberia",5,1,16,3,16,0,2,22,42,15,0,2,35,3,7,14,0,4,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.00612745098039216,0.00122549019607843,0.0196078431372549,0.00367647058823529,0.0196078431372549,0,0.00245098039215686,0.0269607843137255,0.0514705882352941,0.0183823529411765,0,0.00245098039215686,0.0428921568627451,0.00367647058823529,0.00857843137254902,0.017156862745098,0,0.00490196078431373,0,0.00245098039215686,0,0,0,0,0,0,0.00122549019607843,0,0,0,0,0,0,0,0,0,0,0,7,22,9,2,19,11,3,1,2,2,5,0.00857843137254902,0.0269607843137255,0.0110294117647059,0.00245098039215686,0.0232843137254902,0.0134803921568627,0.00367647058823529,0.00122549019607843,0.00245098039215686,0.00245098039215686,0.00612745098039216,816,590,0,5.97346709329965,0,0.00122549019607843,816,1,1,1,1,1
"2021-09-01","Liberia",8,0,31,1,33,4,3,12,51,14,3,4,41,4,10,16,0,4,3,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.00711111111111111,0,0.0275555555555556,0.000888888888888889,0.0293333333333333,0.00355555555555556,0.00266666666666667,0.0106666666666667,0.0453333333333333,0.0124444444444444,0.00266666666666667,0.00355555555555556,0.0364444444444444,0.00355555555555556,0.00888888888888889,0.0142222222222222,0,0.00355555555555556,0.00266666666666667,0.00177777777777778,0,0,0,0,0,0,0.000888888888888889,0.000888888888888889,0,0,0,0,0,0,0,0,0,0,10,53,7,2,42,8,0,0,1,5,1,0.00888888888888889,0.0471111111111111,0.00622222222222222,0.00177777777777778,0.0373333333333333,0.00711111111111111,0,0,0.000888888888888889,0.00444444444444444,0.000888888888888889,1125,798,0,5.46278523532087,0,0.00177777777777778,1125,1,1,1,1,1
"2021-10-01","Liberia",10,0,27,1,33,0,2,3,34,11,1,0,20,3,6,9,0,9,0,2,1,0,0,0,0,1,0,4,0,0,2,0,0,0,0,0,0,0,0.0107066381156317,0,0.0289079229122056,0.00107066381156317,0.0353319057815846,0,0.00214132762312634,0.00321199143468951,0.0364025695931477,0.0117773019271949,0.00107066381156317,0,0.0214132762312634,0.00321199143468951,0.00642398286937901,0.00963597430406852,0,0.00963597430406852,0,0.00214132762312634,0.00107066381156317,0,0,0,0,0.00107066381156317,0,0.00428265524625268,0,0,0.00214132762312634,0,0,0,0,0,0,0,7,40,6,1,15,10,4,0,3,4,5,0.00749464668094218,0.0428265524625268,0.00642398286937901,0.00107066381156317,0.0160599571734475,0.0107066381156317,0.00428265524625268,0,0.00321199143468951,0.00428265524625268,0.00535331905781585,934,695,0,4.48250713824267,0.00214132762312634,0.00642398286937901,934,1,1,1,1,1
"2021-11-01","Liberia",0,0,28,2,23,0,2,7,36,16,0,2,24,11,5,11,1,7,5,2,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0341047503045067,0.00243605359317905,0.0280146163215591,0,0.00243605359317905,0.00852618757612668,0.0438489646772229,0.0194884287454324,0,0.00243605359317905,0.0292326431181486,0.0133982947624848,0.00609013398294762,0.0133982947624848,0.00121802679658952,0.00852618757612668,0.00609013398294762,0.00243605359317905,0,0,0,0,0,0.00121802679658952,0.00121802679658952,0,0,0,0,0.00121802679658952,0,0,0,0,0,0,7,28,8,0,14,13,4,0,1,4,1,0.00852618757612668,0.0341047503045067,0.0097442143727162,0,0.0170523751522534,0.0158343483556638,0.0048721071863581,0,0.00121802679658952,0.0048721071863581,0.00121802679658952,821,591,1,4.93550545576074,0,0.00365408038976857,821,1,1,1,1,1
"2021-12-01","Liberia",2,0,28,2,25,2,1,5,37,16,0,2,34,13,6,9,0,5,1,2,1,0,0,1,1,2,1,1,1,0,2,1,0,0,0,0,0,0,0.00218102508178844,0,0.0305343511450382,0.00218102508178844,0.0272628135223555,0.00218102508178844,0.00109051254089422,0.0054525627044711,0.0403489640130862,0.0174482006543075,0,0.00218102508178844,0.0370774263904035,0.0141766630316249,0.00654307524536532,0.00981461286804798,0,0.0054525627044711,0.00109051254089422,0.00218102508178844,0.00109051254089422,0,0,0.00109051254089422,0.00109051254089422,0.00218102508178844,0.00109051254089422,0.00109051254089422,0.00109051254089422,0,0.00218102508178844,0.00109051254089422,0,0,0,0,0,0,6,22,11,2,31,10,3,1,1,4,8,0.00654307524536532,0.0239912758996728,0.0119956379498364,0.00218102508178844,0.0338058887677208,0.0109051254089422,0.00327153762268266,0.00109051254089422,0.00109051254089422,0.00436205016357688,0.00872410032715376,917,673,0,5.29986704198846,0,0.0119956379498364,917,1,1,1,1,1
"2022-01-01","Liberia",3,1,15,3,11,2,6,11,57,12,0,2,34,5,7,2,1,3,12,6,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.00366300366300366,0.00122100122100122,0.0183150183150183,0.00366300366300366,0.0134310134310134,0.00244200244200244,0.00732600732600733,0.0134310134310134,0.0695970695970696,0.0146520146520147,0,0.00244200244200244,0.0415140415140415,0.00610500610500611,0.00854700854700855,0.00244200244200244,0.00122100122100122,0.00366300366300366,0.0146520146520147,0.00732600732600733,0,0,0,0,0,0,0.00122100122100122,0,0.00122100122100122,0,0,0,0,0,0,0.00122100122100122,0,0,11,14,7,3,19,7,1,1,2,3,1,0.0134310134310134,0.0170940170940171,0.00854700854700855,0.00366300366300366,0.0231990231990232,0.00854700854700855,0.00122100122100122,0.00122100122100122,0.00244200244200244,0.00366300366300366,0.00122100122100122,819,605,0,6.32237363104662,0,0.00366300366300366,819,1,1,1,1,1
"2022-02-01","Liberia",2,0,27,1,19,0,1,6,35,9,0,1,17,5,1,11,0,3,0,2,0,0,1,0,0,2,0,1,3,0,1,0,0,0,0,0,1,0,0.00276625172890733,0,0.037344398340249,0.00138312586445367,0.0262793914246196,0,0.00138312586445367,0.00829875518672199,0.0484094052558783,0.012448132780083,0,0.00138312586445367,0.0235131396957123,0.00691562932226833,0.00138312586445367,0.0152143845089903,0,0.004149377593361,0,0.00276625172890733,0,0,0.00138312586445367,0,0,0.00276625172890733,0,0.00138312586445367,0.004149377593361,0,0.00138312586445367,0,0,0,0,0,0.00138312586445367,0,7,27,8,1,21,2,1,2,0,5,4,0.00968188105117566,0.037344398340249,0.0110650069156293,0.00138312586445367,0.029045643153527,0.00276625172890733,0.00138312586445367,0.00276625172890733,0,0.00691562932226833,0.00553250345781466,723,529,1,4.6928417872174,0.004149377593361,0.00968188105117566,723,1,1,1,1,1
"2022-03-01","Liberia",5,0,30,4,26,0,3,10,45,8,0,0,25,2,11,12,0,2,0,2,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0.00602409638554217,0,0.036144578313253,0.00481927710843374,0.0313253012048193,0,0.0036144578313253,0.0120481927710843,0.0542168674698795,0.00963855421686747,0,0,0.0301204819277108,0.00240963855421687,0.0132530120481928,0.0144578313253012,0,0.00240963855421687,0,0.00240963855421687,0,0,0,0,0.00120481927710843,0,0,0,0.00120481927710843,0,0.00120481927710843,0,0,0,0,0,0,0,11,22,3,0,16,13,1,0,0,3,2,0.0132530120481928,0.0265060240963855,0.0036144578313253,0,0.0192771084337349,0.0156626506024096,0.00120481927710843,0,0,0.0036144578313253,0.00240963855421687,830,605,0,5.61926742307948,0.00240963855421687,0.00120481927710843,830,1,1,1,1,1
"2022-04-01","Liberia",4,0,26,7,22,1,4,3,56,2,0,0,38,5,10,19,0,5,0,5,2,0,1,1,0,1,2,2,0,0,2,2,0,0,1,0,0,0,0.00481927710843374,0,0.0313253012048193,0.00843373493975904,0.0265060240963855,0.00120481927710843,0.00481927710843374,0.0036144578313253,0.0674698795180723,0.00240963855421687,0,0,0.0457831325301205,0.00602409638554217,0.0120481927710843,0.0228915662650602,0,0.00602409638554217,0,0.00602409638554217,0.00240963855421687,0,0.00120481927710843,0.00120481927710843,0,0.00120481927710843,0.00240963855421687,0.00240963855421687,0,0,0.00240963855421687,0.00240963855421687,0,0,0.00120481927710843,0,0,0,13,30,6,2,23,3,4,0,1,5,3,0.0156626506024096,0.036144578313253,0.0072289156626506,0.00240963855421687,0.027710843373494,0.0036144578313253,0.00481927710843374,0,0.00120481927710843,0.00602409638554217,0.0036144578313253,830,578,2,7.17765484962923,0.00602409638554217,0.0120481927710843,830,1,1,1,1,1
