"date","country","arrest","censor","electionactivity","electionirregularities","cooperate","coup","defamationcase","disaster","legalaction","legalchange","martiallaw","mobilizesecurity","corruption","activism","protest","purge","raid","threaten","violencelethal","violencenonlethal","diplomatic_recognition","diplomatic_sanction","diplomatic_statement","diplomatic_visit","investment","professional_cultural_exchange","security_cooperation","security_force_facility_presence","tech_transfer_investment","trade_agreement_exchange","trade_financial_sanction","arrestNorm","censorNorm","electionactivityNorm","electionirregularitiesNorm","cooperateNorm","coupNorm","defamationcaseNorm","disasterNorm","legalactionNorm","legalchangeNorm","martiallawNorm","mobilizesecurityNorm","corruptionNorm","activismNorm","protestNorm","purgeNorm","raidNorm","threatenNorm","violencelethalNorm","violencenonlethalNorm","diplomatic_recognitionNorm","diplomatic_sanctionNorm","diplomatic_statementNorm","diplomatic_visitNorm","investmentNorm","professional_cultural_exchangeNorm","security_cooperationNorm","security_force_facility_presenceNorm","tech_transfer_investmentNorm","trade_agreement_exchangeNorm","trade_financial_sanctionNorm","ncr_arrest","ncr_cooperate","ncr_corruption","ncr_defamationcase","ncr_legalaction","ncr_legalchange","ncr_purge","ncr_raid","ncr_threaten","ncr_violencelethal","ncr_violencenonlethal","ncr_arrestNorm","ncr_cooperateNorm","ncr_corruptionNorm","ncr_defamationcaseNorm","ncr_legalactionNorm","ncr_legalchangeNorm","ncr_purgeNorm","ncr_raidNorm","ncr_threatenNorm","ncr_violencelethalNorm","ncr_violencenonlethalNorm","article_total","cs_999","rai_999","f1","rus_influence","chn_influence","total_articles"
"2015-07-01","Morocco",11,0,32,5,21,2,0,12,16,28,0,7,16,3,7,8,1,2,3,6,0,0,0,0,1,0,0,0,0,0,0,0.00497962879130828,0,0.0144861928474423,0.00226346763241286,0.009506564056134,0.000905387052965143,0,0.00543232231779086,0.00724309642372114,0.012675418741512,0,0.003168854685378,0.00724309642372114,0.00135808057944771,0.003168854685378,0.00362154821186057,0.000452693526482571,0.000905387052965143,0.00135808057944771,0.00271616115889543,0,0,0,0,0.000452693526482571,0,0,0,0,0,0,61,18,12,0,32,29,1,0,2,8,18,0.0276143051154368,0.00814848347668628,0.00543232231779086,0,0.0144861928474423,0.0131281122679946,0.000452693526482571,0,0.000905387052965143,0.00362154821186057,0.00814848347668628,2209,1865,2208,5.08622492351088,0.000452693526482571,0,2209
"2015-08-01","Morocco",36,3,93,8,12,0,0,22,23,9,0,1,19,6,18,11,0,3,5,10,0,0,0,0,0,0,0,0,0,0,0,0.0158102766798419,0.00131752305665349,0.0408432147562582,0.00351339481774264,0.00527009222661397,0,0,0.00966183574879227,0.0101010101010101,0.00395256916996047,0,0.00043917435221783,0.00834431269213878,0.00263504611330698,0.00790513833992095,0.00483091787439614,0,0.00131752305665349,0.00219587176108915,0.0043917435221783,0,0,0,0,0,0,0,0,0,0,0,60,9,8,0,32,21,2,1,4,18,20,0.0263504611330698,0.00395256916996047,0.00351339481774264,0,0.0140535792709706,0.00922266139657444,0.000878348704435661,0.00043917435221783,0.00175669740887132,0.00790513833992095,0.00878348704435661,2277,1842,2277,6.99305356910381,0,0.00131752305665349,2277
"2015-09-01","Morocco",9,2,107,10,26,4,0,4,14,9,0,3,22,1,16,6,1,2,6,7,0,0,0,1,3,0,0,1,0,0,0,0.00401606425702811,0.000892458723784025,0.0477465417224453,0.00446229361892013,0.0116019634091923,0.00178491744756805,0,0.00178491744756805,0.00624721106648818,0.00401606425702811,0,0.00133868808567604,0.00981704596162427,0.000446229361892012,0.0071396697902722,0.00267737617135207,0.000446229361892012,0.000892458723784025,0.00267737617135207,0.00312360553324409,0,0,0,0.000446229361892012,0.00133868808567604,0,0,0.000446229361892012,0,0,0,44,23,12,0,43,18,1,3,2,13,8,0.0196340919232485,0.0102632753235163,0.00535475234270415,0,0.0191878625613565,0.00803212851405622,0.000446229361892012,0.00133868808567604,0.000892458723784025,0.00580098170459616,0.0035698348951361,2241,1841,2236,4.60054619932654,0.00178491744756805,0.00133868808567604,2241
"2015-10-01","Morocco",15,1,24,6,24,0,0,16,26,18,0,1,17,5,32,3,0,2,5,8,0,0,0,0,0,0,0,0,0,0,0,0.00635055038103302,0.000423370025402202,0.0101608806096528,0.00254022015241321,0.0101608806096528,0,0,0.00677392040643522,0.0110076206604572,0.00762066045723963,0,0.000423370025402202,0.00719729043183743,0.00211685012701101,0.0135478408128704,0.0012701100762066,0,0.000846740050804403,0.00211685012701101,0.00338696020321761,0,0,0,0,0,0,0,0,0,0,0,50,19,16,0,33,28,1,0,2,16,14,0.0211685012701101,0.00804403048264183,0.00677392040643522,0,0.0139712108382727,0.0118543607112616,0.000423370025402202,0,0.000846740050804403,0.00677392040643522,0.00592718035563082,2362,2009,2362,5.16597438531341,0.000423370025402202,0,2362
"2015-11-01","Morocco",25,2,13,0,22,2,0,16,13,17,3,4,8,3,36,5,1,1,10,8,0,0,0,0,1,2,1,0,0,0,2,0.0117868929750118,0.000942951438000943,0.00612918434700613,0,0.0103724658180104,0.000942951438000943,0,0.00754361150400754,0.00612918434700613,0.00801508722300802,0.00141442715700141,0.00188590287600189,0.00377180575200377,0.00141442715700141,0.016973125884017,0.00235737859500236,0.000471475719000471,0.000471475719000471,0.00471475719000472,0.00377180575200377,0,0,0,0,0.000471475719000471,0.000942951438000943,0.000471475719000471,0,0,0,0.000942951438000943,50,19,14,0,33,29,1,1,0,5,9,0.0235737859500236,0.00895803866100896,0.0066006600660066,0,0.0155586987270156,0.0136727958510137,0.000471475719000471,0.000471475719000471,0,0.00235737859500236,0.00424328147100424,2121,1790,2115,6.78867660116503,0.00141442715700141,0.00188590287600189,2121
"2015-12-01","Morocco",23,0,14,0,28,1,0,12,29,17,1,4,27,1,33,3,1,3,7,10,0,0,0,0,1,0,0,0,0,0,0,0.00959933222036728,0,0.00584307178631052,0,0.011686143572621,0.000417362270450751,0,0.00500834724540901,0.0121035058430718,0.00709515859766277,0.000417362270450751,0.00166944908180301,0.0112687813021703,0.000417362270450751,0.0137729549248748,0.00125208681135225,0.000417362270450751,0.00125208681135225,0.00292153589315526,0.00417362270450751,0,0,0,0,0.000417362270450751,0,0,0,0,0,0,53,20,18,0,42,32,2,3,3,16,18,0.0221202003338898,0.00834724540901502,0.00751252086811352,0,0.0175292153589316,0.013355592654424,0.000834724540901503,0.00125208681135225,0.00125208681135225,0.00667779632721202,0.00751252086811352,2396,2009,2394,6.34517413507193,0.000417362270450751,0.000417362270450751,2396
"2016-01-01","Morocco",34,1,21,4,20,0,0,20,33,17,4,1,26,3,29,7,1,0,12,13,0,0,0,0,1,0,0,0,0,0,0,0.0136986301369863,0.00040290088638195,0.00846091861402095,0.0016116035455278,0.008058017727639,0,0,0.008058017727639,0.0132957292506044,0.00684931506849315,0.0016116035455278,0.00040290088638195,0.0104754230459307,0.00120870265914585,0.0116841257050766,0.00282030620467365,0.00040290088638195,0,0.0048348106365834,0.00523771152296535,0,0,0,0,0.00040290088638195,0,0,0,0,0,0,47,27,16,0,39,28,2,1,2,15,24,0.0189363416599517,0.0108783239323127,0.0064464141821112,0,0.0157131345688961,0.0112812248186946,0.0008058017727639,0.00040290088638195,0.0008058017727639,0.00604351329572925,0.0096696212731668,2482,2069,2480,7.02288909742405,0.00040290088638195,0.0008058017727639,2482
"2016-02-01","Morocco",19,1,28,2,33,0,0,22,21,13,1,5,15,4,22,6,0,0,6,7,0,0,0,0,0,1,0,0,0,0,2,0.00798654897015553,0.000420344682639765,0.0117696511139134,0.000840689365279529,0.0138713745271122,0,0,0.00924758301807482,0.00882723833543506,0.00546448087431694,0.000420344682639765,0.00210172341319882,0.00630517023959647,0.00168137873055906,0.00924758301807482,0.00252206809583859,0,0,0.00252206809583859,0.00294241277847835,0,0,0,0,0,0.000420344682639765,0,0,0,0,0.000840689365279529,50,26,15,0,34,19,4,3,3,11,16,0.0210172341319882,0.0109289617486339,0.00630517023959647,0,0.014291719209752,0.00798654897015553,0.00168137873055906,0.00126103404791929,0.00126103404791929,0.00462379150903741,0.00672551492223623,2379,2018,2376,4.8033571050075,0.000840689365279529,0.000840689365279529,2379
"2016-03-01","Morocco",15,0,12,1,27,2,0,18,20,20,1,5,19,2,42,5,2,11,11,15,2,0,0,0,1,1,2,0,0,1,0,0.00559075661572866,0,0.00447260529258293,0.000372717107715244,0.0100633619083116,0.000745434215430488,0,0.00670890793887439,0.00745434215430488,0.00745434215430488,0.000372717107715244,0.00186358553857622,0.00708162504658964,0.000745434215430488,0.0156541185240403,0.00186358553857622,0.000745434215430488,0.00409988818486769,0.00409988818486769,0.00559075661572866,0.000745434215430488,0,0,0,0.000372717107715244,0.000372717107715244,0.000745434215430488,0,0,0.000372717107715244,0,52,34,14,0,36,21,3,4,5,12,23,0.0193812896011927,0.0126723816623183,0.00521803950801342,0,0.0134178158777488,0.00782705926202013,0.00111815132314573,0.00149086843086098,0.00186358553857622,0.00447260529258293,0.00857249347745061,2683,2275,2676,7.06203052613941,0.00223630264629146,0.000745434215430488,2683
"2016-04-01","Morocco",5,0,12,3,22,5,0,7,22,18,1,8,25,7,21,4,1,5,4,14,0,0,0,0,1,0,0,0,0,0,1,0.00200883889112093,0,0.00482121333869024,0.00120530333467256,0.0088388911209321,0.00200883889112093,0,0.0028123744475693,0.0088388911209321,0.00723182000803536,0.000401767778224186,0.00321414222579349,0.0100441944556047,0.0028123744475693,0.00843712334270792,0.00160707111289675,0.000401767778224186,0.00200883889112093,0.00160707111289675,0.00562474889513861,0,0,0,0,0.000401767778224186,0,0,0,0,0,0.000401767778224186,44,35,14,1,50,21,3,0,3,11,12,0.0176777822418642,0.0140618722378465,0.00562474889513861,0.000401767778224186,0.0200883889112093,0.00843712334270792,0.00120530333467256,0,0.00120530333467256,0.00441944556046605,0.00482121333869024,2489,2136,2487,5.50558796127131,0,0.000803535556448373,2489
"2016-05-01","Morocco",13,1,26,4,17,4,1,15,21,15,1,1,18,4,29,5,0,2,4,5,0,0,0,1,2,1,0,0,0,0,0,0.00529963310232368,0.00040766408479413,0.0105992662046474,0.00163065633917652,0.0069302894415002,0.00163065633917652,0.00040766408479413,0.00611496127191194,0.00856094578067672,0.00611496127191194,0.00040766408479413,0.00040766408479413,0.00733795352629433,0.00163065633917652,0.0118222584590298,0.00203832042397065,0,0.000815328169588259,0.00163065633917652,0.00203832042397065,0,0,0,0.00040766408479413,0.000815328169588259,0.00040766408479413,0,0,0,0,0,42,23,10,0,37,26,2,0,2,6,11,0.0171218915613534,0.00937627395026498,0.0040766408479413,0,0.0150835711373828,0.0105992662046474,0.000815328169588259,0,0.000815328169588259,0.00244598450876478,0.00448430493273543,2453,2128,2449,4.19184203804922,0.000815328169588259,0.00203832042397065,2453
"2016-06-01","Morocco",18,0,44,6,15,4,1,8,22,18,0,3,18,2,12,2,0,0,4,10,0,0,0,0,3,0,0,0,0,0,0,0.00767263427109974,0,0.0187553282182438,0.00255754475703325,0.00639386189258312,0.00170502983802217,0.000426257459505541,0.00341005967604433,0.00937766410912191,0.00767263427109974,0,0.00127877237851662,0.00767263427109974,0.000852514919011083,0.0051150895140665,0.000852514919011083,0,0,0.00170502983802217,0.00426257459505541,0,0,0,0,0.00127877237851662,0,0,0,0,0,0,47,20,20,0,30,24,0,0,2,12,20,0.0200341005967604,0.00852514919011083,0.00852514919011083,0,0.0127877237851662,0.010230179028133,0,0,0.000852514919011083,0.0051150895140665,0.00852514919011083,2346,2012,2343,4.29386360928065,0.000426257459505541,0.00127877237851662,2346
"2016-07-01","Morocco",11,0,20,4,18,3,1,11,14,20,2,3,12,3,20,2,2,2,10,10,0,1,0,0,3,0,0,0,0,0,0,0.00500682749203459,0,0.00910332271279017,0.00182066454255803,0.00819299044151115,0.00136549840691853,0.000455166135639508,0.00500682749203459,0.00637232589895312,0.00910332271279017,0.000910332271279017,0.00136549840691853,0.0054619936276741,0.00136549840691853,0.00910332271279017,0.000910332271279017,0.000910332271279017,0.000910332271279017,0.00455166135639508,0.00455166135639508,0,0.000455166135639508,0,0,0.00136549840691853,0,0,0,0,0,0,37,24,17,0,25,37,2,1,2,17,20,0.0168411470186618,0.0109239872553482,0.00773782430587164,0,0.0113791533909877,0.0168411470186618,0.000910332271279017,0.000455166135639508,0.000910332271279017,0.00773782430587164,0.00910332271279017,2197,1867,2193,5.17549474883323,0.00227583067819754,0.000455166135639508,2197
"2016-08-01","Morocco",11,3,29,2,11,1,0,27,12,16,0,2,10,4,12,4,1,0,14,10,0,0,0,0,1,0,0,0,0,0,1,0.00518623290900519,0.00141442715700141,0.0136727958510137,0.000942951438000943,0.00518623290900519,0.000471475719000471,0,0.0127298444130127,0.00565770862800566,0.00754361150400754,0,0.000942951438000943,0.00471475719000472,0.00188590287600189,0.00565770862800566,0.00188590287600189,0.000471475719000471,0,0.0066006600660066,0.00471475719000472,0,0,0,0,0.000471475719000471,0,0,0,0,0,0.000471475719000471,57,20,20,0,41,23,1,0,1,18,15,0.0268741159830269,0.00942951438000943,0.00942951438000943,0,0.0193305044790193,0.0108439415370108,0.000471475719000471,0,0.000471475719000471,0.00848656294200849,0.00707213578500707,2121,1769,2119,5.5786472151813,0.000942951438000943,0.000471475719000471,2121
"2016-09-01","Morocco",11,1,74,3,17,2,0,11,17,6,1,3,13,6,16,4,0,2,4,8,0,0,0,0,1,0,0,0,0,0,0,0.00493716337522442,0.000448833034111311,0.033213644524237,0.00134649910233393,0.00763016157989228,0.000897666068222621,0,0.00493716337522442,0.00763016157989228,0.00269299820466786,0.000448833034111311,0.00134649910233393,0.00583482944344704,0.00269299820466786,0.00718132854578097,0.00179533213644524,0,0.000897666068222621,0.00179533213644524,0.00359066427289048,0,0,0,0,0.000448833034111311,0,0,0,0,0,0,48,23,10,0,23,15,3,2,3,10,15,0.0215439856373429,0.0103231597845601,0.00448833034111311,0,0.0103231597845601,0.00673249551166966,0.00134649910233393,0.000897666068222621,0.00134649910233393,0.00448833034111311,0.00673249551166966,2228,1893,2227,3.99159523903306,0.000448833034111311,0.000897666068222621,2228
"2016-10-01","Morocco",24,0,111,7,22,2,0,19,14,16,0,3,9,7,53,7,1,3,7,14,0,0,0,0,0,0,0,0,0,0,0,0.00943767204089658,0,0.0436492331891467,0.0027526543452615,0.00865119937082186,0.000786472670074715,0,0.00747149036570979,0.005505308690523,0.00629178136059772,0,0.00117970900511207,0.00353912701533622,0.0027526543452615,0.0208415257569799,0.0027526543452615,0.000393236335037357,0.00117970900511207,0.0027526543452615,0.005505308690523,0,0,0,0,0,0,0,0,0,0,0,43,28,5,0,21,16,4,0,2,12,27,0.0169091624066064,0.011010617381046,0.00196618167518679,0,0.00825796303578451,0.00629178136059772,0.00157294534014943,0,0.000786472670074715,0.00471883602044829,0.0106173810460087,2543,2078,2543,6.68529291731006,0.000393236335037357,0.000786472670074715,2543
"2016-11-01","Morocco",9,2,41,0,24,1,0,14,17,3,3,3,9,7,46,3,0,2,8,11,0,0,0,0,0,0,0,0,0,0,0,0.00355731225296443,0.000790513833992095,0.0162055335968379,0,0.00948616600790514,0.000395256916996047,0,0.00553359683794466,0.00671936758893281,0.00118577075098814,0.00118577075098814,0.00118577075098814,0.00355731225296443,0.00276679841897233,0.0181818181818182,0.00118577075098814,0,0.000790513833992095,0.00316205533596838,0.00434782608695652,0,0,0,0,0,0,0,0,0,0,0,43,31,8,0,35,16,2,0,3,16,15,0.01699604743083,0.0122529644268775,0.00316205533596838,0,0.0138339920948617,0.00632411067193676,0.000790513833992095,0,0.00118577075098814,0.00632411067193676,0.00592885375494071,2530,2175,2530,4.49443403901702,0,0.000395256916996047,2530
"2016-12-01","Morocco",13,0,15,3,18,4,0,20,21,8,0,7,14,3,24,8,2,2,5,20,0,0,0,0,2,2,1,0,0,0,0,0.00480059084194978,0,0.00553914327917282,0.00110782865583456,0.00664697193500739,0.00147710487444609,0,0.00738552437223043,0.00775480059084195,0.00295420974889217,0,0.00258493353028065,0.0051698670605613,0.00110782865583456,0.00886262924667651,0.00295420974889217,0.000738552437223043,0.000738552437223043,0.00184638109305761,0.00738552437223043,0,0,0,0,0.000738552437223043,0.000738552437223043,0.000369276218611521,0,0,0,0,69,21,18,0,44,19,0,1,5,16,18,0.025480059084195,0.00775480059084195,0.00664697193500739,0,0.0162481536189069,0.00701624815361891,0,0.000369276218611521,0.00184638109305761,0.00590841949778434,0.00664697193500739,2708,2330,2703,5.30537665282565,0.00147710487444609,0.00147710487444609,2708
"2017-01-01","Morocco",20,2,27,1,17,4,0,26,28,9,0,5,23,5,38,5,0,5,7,25,0,0,0,0,0,0,0,0,0,0,0,0.00669120107059217,0.000669120107059217,0.00903312144529943,0.000334560053529609,0.00568752091000335,0.00133824021411843,0,0.00869856139176982,0.00936768149882904,0.00301104048176648,0,0.00167280026764804,0.007694881231181,0.00167280026764804,0.0127132820341251,0.00167280026764804,0,0.00167280026764804,0.00234192037470726,0.00836400133824021,0,0,0,0,0,0,0,0,0,0,0,72,30,12,0,38,28,3,2,3,19,21,0.0240883238541318,0.0100368016058883,0.0040147206423553,0,0.0127132820341251,0.00936768149882904,0.00100368016058883,0.000669120107059217,0.00100368016058883,0.00635664101706256,0.00702576112412178,2989,2540,2989,6.26089619754836,0,0,2989
"2017-02-01","Morocco",15,0,17,0,14,4,1,40,23,7,1,8,20,2,29,2,0,12,5,23,0,0,0,0,0,3,0,1,0,0,0,0.00545454545454545,0,0.00618181818181818,0,0.00509090909090909,0.00145454545454545,0.000363636363636364,0.0145454545454545,0.00836363636363636,0.00254545454545455,0.000363636363636364,0.00290909090909091,0.00727272727272727,0.000727272727272727,0.0105454545454545,0.000727272727272727,0,0.00436363636363636,0.00181818181818182,0.00836363636363636,0,0,0,0,0,0.00109090909090909,0,0.000363636363636364,0,0,0,51,25,17,2,36,12,1,0,9,10,24,0.0185454545454545,0.00909090909090909,0.00618181818181818,0.000727272727272727,0.0130909090909091,0.00436363636363636,0.000363636363636364,0,0.00327272727272727,0.00363636363636364,0.00872727272727273,2750,2373,2746,5.95068877272522,0.00109090909090909,0.000727272727272727,2750
"2017-03-01","Morocco",24,2,30,0,32,7,0,31,40,5,0,7,22,2,25,21,0,4,13,15,0,0,0,1,8,1,0,0,0,0,0,0.00788695366414722,0.000657246138678935,0.00985869208018403,0,0.010515938218863,0.00230036148537627,0,0.0101873151495235,0.0131449227735787,0.00164311534669734,0,0.00230036148537627,0.00722970752546829,0.000657246138678935,0.00821557673348669,0.00690108445612882,0,0.00131449227735787,0.00427209990141308,0.00492934604009201,0,0,0,0.000328623069339468,0.00262898455471574,0.000328623069339468,0,0,0,0,0,56,21,13,0,49,24,3,1,5,17,21,0.0184028918830102,0.00690108445612882,0.00427209990141308,0,0.0161025303976339,0.00788695366414722,0.000985869208018403,0.000328623069339468,0.00164311534669734,0.00558659217877095,0.00690108445612882,3043,2581,3033,6.70514404325578,0,0.00394347683207361,3043
"2017-04-01","Morocco",16,1,28,0,26,5,0,14,31,11,1,11,18,4,23,5,0,2,17,13,0,1,0,0,0,2,1,0,0,0,0,0.00563181978176698,0.000351988736360436,0.00985568461809222,0,0.00915170714537135,0.00175994368180218,0,0.00492784230904611,0.0109116508271735,0.0038718760999648,0.000351988736360436,0.0038718760999648,0.00633579725448786,0.00140795494544175,0.00809574093629004,0.00175994368180218,0,0.000703977472720873,0.00598380851812742,0.00457585357268567,0,0.000351988736360436,0,0,0,0.000703977472720873,0.000351988736360436,0,0,0,0,61,28,21,0,50,22,2,1,3,9,14,0.0214713129179866,0.00985568461809222,0.00739176346356917,0,0.0175994368180218,0.0077437521999296,0.000703977472720873,0.000351988736360436,0.00105596620908131,0.00316789862724393,0.00492784230904611,2841,2433,2836,5.84081122419914,0.00140795494544175,0.00175994368180218,2841
"2017-05-01","Morocco",37,2,28,3,32,2,0,16,40,13,2,2,41,3,46,3,0,2,4,22,0,1,0,0,0,1,0,0,0,0,0,0.0126409292791254,0.000683293474547318,0.00956610864366245,0.00102494021182098,0.0109326955927571,0.000683293474547318,0,0.00546634779637854,0.0136658694909464,0.00444140758455757,0.000683293474547318,0.000683293474547318,0.01400751622822,0.00102494021182098,0.0157157499145883,0.00102494021182098,0,0.000683293474547318,0.00136658694909464,0.0075162282200205,0,0.000341646737273659,0,0,0,0.000341646737273659,0,0,0,0,0,51,17,21,0,48,26,3,0,2,11,17,0.0174239836009566,0.0058079945336522,0.00717458148274684,0,0.0163990433891356,0.00888281516911514,0.00102494021182098,0,0.000683293474547318,0.00375811411001025,0.0058079945336522,2927,2482,2925,6.95246340710423,0.000683293474547318,0.00102494021182098,2927
"2017-06-01","Morocco",34,7,16,2,26,3,0,29,31,16,0,7,32,3,85,5,0,5,11,16,0,0,0,1,1,0,0,0,0,0,0,0.0113107119095143,0.00232867598137059,0.0053226879574185,0.000665335994677312,0.00864936793080506,0.000998003992015968,0,0.00964737192282102,0.0103127079174983,0.0053226879574185,0,0.00232867598137059,0.010645375914837,0.000998003992015968,0.0282767797737858,0.00166333998669328,0,0.00166333998669328,0.00365934797072522,0.0053226879574185,0,0,0,0.000332667997338656,0.000332667997338656,0,0,0,0,0,0,53,26,19,0,55,26,0,1,6,24,23,0.0176314038589488,0.00864936793080506,0.00632069194943446,0,0.0182967398536261,0.00864936793080506,0,0.000332667997338656,0.00199600798403194,0.00798403193612774,0.00765136393878909,3006,2480,3004,8.75195527771297,0,0.000998003992015968,3006
"2017-07-01","Morocco",18,1,13,1,22,3,1,25,31,17,1,15,17,7,48,3,0,1,9,8,2,0,0,0,2,0,0,0,0,0,0,0.00602611315701373,0.00033478406427854,0.00435219283562102,0.00033478406427854,0.00736524941412789,0.00100435219283562,0.00033478406427854,0.00836960160696351,0.0103783059926348,0.00569132909273519,0.00033478406427854,0.00502176096417811,0.00569132909273519,0.00234348844994978,0.0160696350853699,0.00100435219283562,0,0.00033478406427854,0.00301305657850686,0.00267827251422832,0.000669568128557081,0,0,0,0.000669568128557081,0,0,0,0,0,0,81,19,25,0,46,47,2,2,2,16,25,0.0271175092065618,0.00636089722129227,0.00836960160696351,0,0.0154000669568129,0.0157348510210914,0.000669568128557081,0.000669568128557081,0.000669568128557081,0.00535654502845665,0.00836960160696351,2987,2516,2981,5.49798878644963,0.00133913625711416,0.00100435219283562,2987
"2017-08-01","Morocco",22,0,18,0,15,3,0,15,20,12,0,4,22,7,32,14,0,2,11,24,1,0,0,0,2,0,0,0,0,0,0,0.00826756858323938,0,0.00676437429537768,0,0.0056369785794814,0.00112739571589628,0,0.0056369785794814,0.00751597143930853,0.00450958286358512,0,0.00150319428786171,0.00826756858323938,0.00263059000375799,0.0120255543028936,0.00526118000751597,0,0.000751597143930853,0.00413378429161969,0.00901916572717024,0.000375798571965427,0,0,0,0.000751597143930853,0,0,0,0,0,0,81,13,9,0,44,18,2,1,4,13,35,0.0304396843291995,0.00488538143555054,0.00338218714768884,0,0.0165351371664788,0.00676437429537768,0.000751597143930853,0.000375798571965427,0.00150319428786171,0.00488538143555054,0.0131529500187899,2661,2243,2658,7.22232643975031,0,0.00112739571589628,2661
"2017-09-01","Morocco",12,2,24,7,24,3,0,19,18,9,2,2,21,5,16,5,1,3,7,8,0,0,0,0,1,1,1,0,0,0,0,0.00459066564651875,0.000765110941086458,0.00918133129303749,0.0026778882938026,0.00918133129303749,0.00114766641162969,0,0.00726855394032135,0.00688599846977812,0.00344299923488906,0.000765110941086458,0.000765110941086458,0.0080336648814078,0.00191277735271614,0.00612088752869166,0.00191277735271614,0.000382555470543229,0.00114766641162969,0.0026778882938026,0.00306044376434583,0,0,0,0,0.000382555470543229,0.000382555470543229,0.000382555470543229,0,0,0,0,57,23,17,0,32,18,0,2,3,17,30,0.021805661820964,0.00879877582249426,0.00650344299923489,0,0.0122417750573833,0.00688599846977812,0,0.000765110941086458,0.00114766641162969,0.00650344299923489,0.0114766641162969,2614,2245,2611,4.21415929978736,0.000765110941086458,0.000765110941086458,2614
"2017-10-01","Morocco",22,2,27,10,35,5,0,9,36,13,2,2,25,5,31,18,0,5,3,13,0,0,1,3,1,1,0,0,0,0,0,0.00726792203501817,0.000660720185001652,0.0089197224975223,0.00330360092500826,0.0115626032375289,0.00165180046250413,0,0.00297324083250743,0.0118929633300297,0.00429468120251074,0.000660720185001652,0.000660720185001652,0.00825900231252065,0.00165180046250413,0.0102411628675256,0.00594648166501487,0,0.00165180046250413,0.000991080277502478,0.00429468120251074,0,0,0.000330360092500826,0.000991080277502478,0.000330360092500826,0.000330360092500826,0,0,0,0,0,78,30,20,1,37,35,0,2,3,11,29,0.0257680872150644,0.00991080277502478,0.00660720185001652,0.000330360092500826,0.0122233234225306,0.0115626032375289,0,0.000660720185001652,0.000991080277502478,0.00363396101750909,0.00958044268252395,3027,2550,3020,5.81254135984273,0.00165180046250413,0.00165180046250413,3027
"2017-11-01","Morocco",13,1,19,0,16,3,0,30,32,15,1,0,24,2,38,4,0,3,18,9,1,1,0,1,5,3,0,0,0,0,0,0.00445053064019172,0.000342348510783978,0.00650462170489558,0,0.00547757617254365,0.00102704553235193,0,0.0102704553235193,0.0109551523450873,0.00513522766175967,0.000342348510783978,0,0.00821636425881547,0.000684697021567956,0.0130092434097912,0.00136939404313591,0,0.00102704553235193,0.00616227319411161,0.0030811365970558,0.000342348510783978,0.000342348510783978,0,0.000342348510783978,0.00171174255391989,0.00102704553235193,0,0,0,0,0,88,19,34,1,57,25,4,1,2,21,19,0.0301266689489901,0.00650462170489558,0.0116398493666553,0.000342348510783978,0.0195138651146868,0.00855871276959945,0.00136939404313591,0.000342348510783978,0.000684697021567956,0.00718931872646354,0.00650462170489558,2921,2463,2909,5.28334581987015,0.00171174255391989,0.0030811365970558,2921
"2017-12-01","Morocco",24,0,26,2,18,0,0,26,21,6,0,2,24,4,28,2,0,4,4,6,0,0,0,0,0,2,0,0,0,0,0,0.00898876404494382,0,0.00973782771535581,0.000749063670411985,0.00674157303370787,0,0,0.00973782771535581,0.00786516853932584,0.00224719101123596,0,0.000749063670411985,0.00898876404494382,0.00149812734082397,0.0104868913857678,0.000749063670411985,0,0.00149812734082397,0.00149812734082397,0.00224719101123596,0,0,0,0,0,0.000749063670411985,0,0,0,0,0,63,18,11,0,44,26,1,0,2,14,18,0.0235955056179775,0.00674157303370787,0.00411985018726592,0,0.0164794007490637,0.00973782771535581,0.000374531835205993,0,0.000749063670411985,0.0052434456928839,0.00674157303370787,2670,2300,2668,4.31170915304546,0.000749063670411985,0.000374531835205993,2670
"2018-01-01","Morocco",17,0,20,0,20,3,1,17,31,15,0,6,23,10,22,4,1,2,3,5,0,0,0,0,0,1,0,0,0,0,0,0.00643695569859902,0,0.00757288905717531,0,0.00757288905717531,0.0011359333585763,0.000378644452858766,0.00643695569859902,0.0117379780386217,0.00567966679288148,0,0.00227186671715259,0.00870882241575161,0.00378644452858766,0.00833017796289284,0.00151457781143506,0.000378644452858766,0.000757288905717531,0.0011359333585763,0.00189322226429383,0,0,0,0,0,0.000378644452858766,0,0,0,0,0,77,23,20,1,58,32,2,1,6,15,21,0.029155622870125,0.00870882241575161,0.00757288905717531,0.000378644452858766,0.0219613782658084,0.0121166224914805,0.000757288905717531,0.000378644452858766,0.00227186671715259,0.00567966679288148,0.00795153351003408,2641,2217,2640,4.68636858227697,0,0.000378644452858766,2641
