"","date","country","arrest","censor","electionactivity","electionirregularities","cooperate","coup","defamationcase","disaster","legalaction","legalchange","martiallaw","mobilizesecurity","corruption","activism","protest","purge","raid","threaten","violencelethal","violencenonlethal","arms_transfer_security_aid_assistance","bribery_economic_corruption","diplomatic_recognition","diplomatic_sanction","diplomatic_statement","diplomatic_visit","economic_aid_assistance","intelligence_counterintelligence","investment","joint_security_force_exercise","media_campaign_intervention","political_process_policy_intervention","professional_cultural_exchange","security_cooperation","security_force_facility_presence","surveillance","tech_transfer_investment","trade_agreement_exchange","trade_financial_sanction","transnational_organization_crime","arrestNorm","censorNorm","electionactivityNorm","electionirregularitiesNorm","cooperateNorm","coupNorm","defamationcaseNorm","disasterNorm","legalactionNorm","legalchangeNorm","martiallawNorm","mobilizesecurityNorm","corruptionNorm","activismNorm","protestNorm","purgeNorm","raidNorm","threatenNorm","violencelethalNorm","violencenonlethalNorm","arms_transfer_security_aid_assistanceNorm","bribery_economic_corruptionNorm","diplomatic_recognitionNorm","diplomatic_sanctionNorm","diplomatic_statementNorm","diplomatic_visitNorm","economic_aid_assistanceNorm","intelligence_counterintelligenceNorm","investmentNorm","joint_security_force_exerciseNorm","media_campaign_interventionNorm","political_process_policy_interventionNorm","professional_cultural_exchangeNorm","security_cooperationNorm","security_force_facility_presenceNorm","surveillanceNorm","tech_transfer_investmentNorm","trade_agreement_exchangeNorm","trade_financial_sanctionNorm","transnational_organization_crimeNorm","ncr_arrest","ncr_cooperate","ncr_corruption","ncr_defamationcase","ncr_legalaction","ncr_legalchange","ncr_purge","ncr_raid","ncr_threaten","ncr_violencelethal","ncr_violencenonlethal","ncr_arrestNorm","ncr_cooperateNorm","ncr_corruptionNorm","ncr_defamationcaseNorm","ncr_legalactionNorm","ncr_legalchangeNorm","ncr_purgeNorm","ncr_raidNorm","ncr_threatenNorm","ncr_violencelethalNorm","ncr_violencenonlethalNorm","article_total","cs_999","rai_999","f1","rus_influence","chn_influence","total_articles","telegraf.al","diaspora_activation","diplomatic_mediation","diaspora_activationNorm","diplomatic_mediationNorm","bd-pratidin.com","kalerkantho.com","jugantor.com","dailyjanakantha.com","jawapos.com","kompas.com","mediaindonesia.com","hariansib.com","diapazon.kz","kaztag.kz","prishtinainsight.com","botasot.info","koha.mk","slobodenpecat.mk","skopjediem.com","novamakedonija.com.mk","jang.com.pk","dailytimes.com.pk","pakobserver.net","tribune.com.pk","rs.n1info.com","insajder.net","thediliweekly.com"
"1138",2021-04-01,"Serbia",31,7,71,9,119,4,3,277,125,47,19,2,41,18,68,19,3,10,3,26,0,0,1,0,0,1,0,0,3,0,0,0,1,1,0,0,0,0,0,0,0.00670705322371268,0.00151449588922544,0.0153613154478581,0.00194720900043271,0.0257464301168325,0.00086542622241453,0.0006490696668109,0.0599307659022068,0.0270445694504543,0.0101687581133708,0.00411077455646906,0.00043271311120727,0.00887061877974903,0.00389441800086543,0.0147122457810472,0.00411077455646906,0.0006490696668109,0.00216356555603635,0.0006490696668109,0.0056252704456945,0,0,0.00021635655560363,0,0,0.00021635655560363,0,0,0.0006490696668109,0,0,0,0.00021635655560363,0.00021635655560363,0,0,0,0,0,0,75,42,20,1,81,68,2,2,0,25,26,0.0162267416702726,0.00908697533535266,0.0043271311120727,0.00021635655560363,0.0175248810038944,0.0147122457810472,0.00043271311120727,0.00043271311120727,0,0.00540891389009087,0.0056252704456945,4622,3433,4615,11.1686475563182,0.00108178277801817,0.00237992211163998,4622,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA
"1139",2021-05-01,"Serbia",19,4,85,5,65,2,5,198,91,56,7,3,33,14,41,39,2,15,8,9,2,0,1,0,2,1,0,0,2,2,1,0,0,0,0,0,0,0,2,1,0.00476071160110248,0.00100225507391631,0.0212979203207216,0.00125281884239539,0.0162866449511401,0.00050112753695815,0.00125281884239539,0.0496116261588574,0.0228013029315961,0.0140315710348284,0.00175394637935355,0.00075169130543723,0.00826860435980957,0.00350789275870709,0.0102731145076422,0.00977198697068404,0.00050112753695815,0.00375845652718617,0.00200451014783262,0.0022550739163117,0.00050112753695815,0,0.00025056376847907,0,0.00050112753695815,0.00025056376847907,0,0,0.00050112753695815,0.00050112753695815,0.00025056376847907,0,0,0,0,0,0,0,0.00050112753695815,0.00025056376847907,51,27,12,0,47,43,5,4,2,22,24,0.012778752192433,0.0067652217489351,0.00300676522174893,0,0.0117764971185167,0.0107742420446004,0.00125281884239539,0.00100225507391631,0.00050112753695815,0.00551240290653971,0.00601353044349787,3991,3087,3977,10.7409056997949,0.00375845652718617,0.00200451014783262,3991,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA
"1140",2021-06-01,"Serbia",27,6,70,11,90,7,4,210,95,71,8,5,31,27,51,16,0,15,4,15,0,0,0,0,1,0,0,0,1,3,0,0,2,3,0,1,0,0,2,0,0.00645624103299857,0.00143472022955524,0.0167384026781444,0.00263032042085127,0.0215208034433286,0.00167384026781444,0.00095648015303682,0.0502152080344333,0.0227164036346246,0.0169775227164036,0.00191296030607365,0.00119560019129603,0.00741272118603539,0.00645624103299857,0.0121951219512195,0.0038259206121473,0,0.00358680057388809,0.00095648015303682,0.00358680057388809,0,0,0,0,0.0002391200382592,0,0,0,0.0002391200382592,0.00071736011477761,0,0,0.00047824007651841,0.00071736011477761,0,0.0002391200382592,0,0,0.00047824007651841,0,57,27,14,3,64,59,2,2,6,18,30,0.0136298421807747,0.00645624103299857,0.00334768053562889,0.00071736011477761,0.0153036824485892,0.0141080822572932,0.00047824007651841,0.00047824007651841,0.00143472022955524,0.00430416068866571,0.00717360114777618,4182,3181,4169,11.3864485118206,0.00358680057388809,0.00095648015303682,4182,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA
"1141",2021-07-01,"Serbia",24,11,56,3,107,0,2,243,100,58,10,5,40,29,108,11,4,12,6,26,0,2,0,0,0,0,0,0,1,1,0,0,8,0,0,0,0,0,2,0,0.00555041628122109,0.00254394079555967,0.0129509713228492,0.00069380203515263,0.024745605920444,0,0.00046253469010175,0.0561979648473636,0.0231267345050879,0.013413506012951,0.00231267345050879,0.00115633672525439,0.00925069380203515,0.00670675300647549,0.0249768732654949,0.00254394079555967,0.00092506938020351,0.00277520814061055,0.00138760407030527,0.00601295097132285,0,0.00046253469010175,0,0,0,0,0,0,0.00023126734505087,0.00023126734505087,0,0,0.00185013876040703,0,0,0,0,0,0.00046253469010175,0,53,29,15,0,70,59,1,2,1,6,28,0.0122571692876966,0.00670675300647549,0.00346901017576318,0,0.0161887141535615,0.0136447733580018,0.00023126734505087,0.00046253469010175,0.00023126734505087,0.00138760407030527,0.00647548566142461,4324,3253,4310,12.020213595142,0.00254394079555967,0.00300647548566142,4324,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA
"1142",2021-08-01,"Serbia",15,9,56,7,68,2,12,343,87,20,13,7,31,17,85,7,0,3,6,17,0,0,0,0,1,0,0,0,3,0,0,0,4,1,0,0,0,0,1,0,0.00371379054221342,0.00222827432532805,0.0138648180242634,0.00173310225303293,0.0168358504580342,0.00049517207229512,0.00297103243377074,0.0849220103986135,0.0215399851448378,0.00495172072295123,0.0032186184699183,0.00173310225303293,0.0076751671205744,0.00420896261450854,0.0210448130725427,0.00173310225303293,0,0.00074275810844268,0.00148551621688537,0.00420896261450854,0,0,0,0,0.00024758603614756,0,0,0,0.00074275810844268,0,0,0,0.00099034414459024,0.00024758603614756,0,0,0,0,0.00024758603614756,0,53,27,15,0,50,26,4,1,2,9,27,0.0131220599158207,0.00668482297598415,0.00371379054221342,0,0.0123793018073781,0.00643723693983659,0.00099034414459024,0.00024758603614756,0.00049517207229512,0.00222827432532805,0.00668482297598415,4039,3067,4029,10.6881819881785,0.00297103243377074,0.00519930675909879,4039,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA
"1143",2021-09-01,"Serbia",36,14,105,14,190,3,13,371,72,145,7,31,37,25,132,20,0,19,6,31,1,0,0,0,4,2,0,0,6,1,0,4,1,1,0,0,1,2,0,0,0.00641596863304224,0.00249509891284976,0.0187132418463732,0.00249509891284976,0.0338620566743896,0.00053466405275352,0.00231687756193192,0.0661201211905186,0.0128319372660845,0.0258420958830868,0.00124754945642488,0.00552486187845304,0.00659418998396008,0.004455533772946,0.0235252183211549,0.0035644270183568,0,0.00338620566743896,0.00106932810550704,0.00552486187845304,0.00017822135091784,0,0,0,0.00071288540367136,0.00035644270183568,0,0,0.00106932810550704,0.00017822135091784,0,0.00071288540367136,0.00017822135091784,0.00017822135091784,0,0,0.00017822135091784,0.00035644270183568,0,0,116,42,21,3,60,60,2,1,5,20,21,0.0206736767064694,0.00748529673854928,0.00374264836927464,0.00053466405275352,0.0106932810550704,0.0106932810550704,0.00035644270183568,0.00017822135091784,0.0008911067545892,0.0035644270183568,0.00374264836927464,5611,4050,5588,11.8632304744139,0.0053466405275352,0.00249509891284976,5611,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA
"1144",2021-10-01,"Serbia",42,11,142,18,115,5,2,341,103,55,5,18,54,39,104,31,2,22,5,39,0,1,0,7,3,4,0,0,8,4,0,0,1,0,0,0,0,0,2,2,0.00740088105726872,0.00193832599118943,0.0250220264317181,0.00317180616740088,0.0202643171806167,0.00088105726872246,0.00035242290748898,0.0600881057268722,0.0181497797356828,0.00969162995594714,0.00088105726872246,0.00317180616740088,0.00951541850220264,0.00687224669603524,0.0183259911894273,0.00546255506607929,0.00035242290748898,0.00387665198237885,0.00088105726872246,0.00687224669603524,0,0.00017621145374449,0,0.00123348017621145,0.00052863436123348,0.00070484581497797,0,0,0.00140969162995595,0.00070484581497797,0,0,0.00017621145374449,0,0,0,0,0,0.00035242290748898,0.00035242290748898,101,43,16,2,50,38,2,0,6,29,27,0.0177973568281938,0.00757709251101322,0.00281938325991189,0.00035242290748898,0.00881057268722467,0.00669603524229075,0.00035242290748898,0,0.00105726872246696,0.00511013215859031,0.00475770925110132,5675,4270,5643,11.8777642511041,0.00898678414096916,0.00405286343612335,5675,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA
"1145",2021-11-01,"Serbia",47,22,126,9,121,6,11,332,95,110,3,7,58,57,155,14,2,22,6,62,4,2,0,3,3,0,0,0,17,0,0,0,0,0,0,0,0,0,0,1,0.00812726958326128,0.003804253847484,0.0217879993083175,0.00155628566487982,0.020923396161162,0.00103752377658655,0.001902126923742,0.0574096489711223,0.0164274597959537,0.01902126923742,0.00051876188829327,0.00121044440601764,0.0100293965070033,0.00985647587757219,0.0268026975618191,0.00242088881203528,0.00034584125886218,0.003804253847484,0.00103752377658655,0.0107210790247277,0.00069168251772436,0.00034584125886218,0,0.00051876188829327,0.00051876188829327,0,0,0,0.00293965070032855,0,0,0,0,0,0,0,0,0,0,0.00017292062943109,123,43,21,3,66,63,1,1,10,24,70,0.0212692374200242,0.00743558706553692,0.00363133321805291,0.00051876188829327,0.011412761542452,0.0108939996541587,0.00017292062943109,0.00017292062943109,0.00172920629431091,0.00415009510634619,0.0121044440601764,5783,4161,5753,13.895711402223,0.00622514265951928,0.00484177762407055,5783,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA
"1146",2021-12-01,"Serbia",42,28,125,13,85,4,5,373,155,162,17,14,48,38,349,33,7,35,6,36,1,0,0,0,0,0,0,0,2,0,0,1,2,2,1,0,0,1,0,0,0.00633388629166038,0.00422259086110692,0.018850852058513,0.00196048861408536,0.0128185793997889,0.00060322726587241,0.00075403408234052,0.0562509425426029,0.0233750565525562,0.0244307042678329,0.00256371587995777,0.00211129543055346,0.00723872719046901,0.00573065902578797,0.0526315789473684,0.00497662494344744,0.00105564771527673,0.00527823857638365,0.00090484089880862,0.00542904539285176,0.0001508068164681,0,0,0,0,0,0,0,0.0003016136329362,0,0,0.0001508068164681,0.0003016136329362,0.0003016136329362,0.0001508068164681,0,0,0.0001508068164681,0,0,114,29,18,0,83,64,7,3,7,27,46,0.0171919770773639,0.00437339767757503,0.00271452269642588,0,0.0125169657668527,0.00965163625395868,0.00105564771527673,0.00045242044940431,0.00105564771527673,0.00407178404463882,0.0069371135575328,6631,4712,6621,13.7126804357892,0.00150806816468104,0.00120645453174483,6631,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA
"1147",2022-01-01,"Serbia",21,8,342,43,72,1,3,451,109,134,19,7,53,29,155,25,8,25,8,27,1,0,0,0,4,1,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0.00359897172236504,0.00137103684661525,0.0586118251928021,0.00736932305055698,0.0123393316195373,0.0001713796058269,0.00051413881748072,0.0772922022279349,0.0186803770351328,0.0229648671808055,0.00325621251071123,0.00119965724078835,0.00908311910882605,0.00497000856898029,0.0265638389031705,0.00428449014567267,0.00137103684661525,0.00428449014567267,0.00137103684661525,0.00462724935732648,0.0001713796058269,0,0,0,0.00068551842330762,0.0001713796058269,0,0,0.00068551842330762,0,0,0,0.00034275921165381,0,0,0,0,0,0,0,85,28,16,1,47,39,4,1,3,13,29,0.0145672664952871,0.00479862896315338,0.00274207369323051,0.0001713796058269,0.00805484147386461,0.00668380462724936,0.00068551842330762,0.0001713796058269,0.00051413881748072,0.00222793487574979,0.00497000856898029,5835,4073,5823,11.7305193183108,0.00119965724078835,0.00137103684661525,5835,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA
"1148",2022-02-01,"Serbia",21,8,454,17,105,1,4,309,102,59,9,6,40,43,137,18,4,22,7,29,3,0,0,0,16,6,0,1,3,0,1,0,4,2,0,0,0,4,20,0,0.00378992961559285,0.00144378271070204,0.0819346688323407,0.00306803826024183,0.0189496480779643,0.00018047283883775,0.00072189135535102,0.0557661072008663,0.018408229561451,0.0106478974914275,0.00162425554953979,0.00108283703302653,0.0072189135535102,0.00776033207002346,0.0247247789207724,0.00324851109907959,0.00072189135535102,0.00397040245443061,0.00126330987186428,0.00523371232629489,0.00054141851651326,0,0,0,0.00288756542140408,0.00108283703302653,0,0.00018047283883775,0.00054141851651326,0,0.00018047283883775,0,0.00072189135535102,0.00036094567767551,0,0,0,0.00072189135535102,0.0036094567767551,0,105,41,23,3,62,32,0,0,3,21,33,0.0189496480779643,0.00739938639234795,0.00415087529326836,0.00054141851651326,0.0111893160079408,0.00577513084280816,0,0,0.00054141851651326,0.00378992961559285,0.00595560368164591,5541,3874,5481,11.3514934490619,0.0111893160079408,0.00397040245443061,5541,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA
"1149",2022-03-01,"Serbia",33,20,536,48,73,1,3,258,107,33,8,10,53,34,173,25,1,38,9,43,3,0,0,6,20,1,0,1,6,0,6,3,3,2,1,1,0,0,62,0,0.00496613995485327,0.00300978179082017,0.0806621519939804,0.0072234762979684,0.0109857035364936,0.000150489089541,0.00045146726862302,0.0388261851015801,0.0161023325808879,0.00496613995485327,0.00120391271632807,0.00150489089541008,0.00797592174567344,0.00511662904439428,0.0260346124905944,0.00376222723852521,0.000150489089541,0.00571858540255831,0.00135440180586907,0.00647103085026336,0.00045146726862302,0,0,0.00090293453724605,0.00300978179082017,0.000150489089541,0,0.000150489089541,0.00090293453724605,0,0.00090293453724605,0.00045146726862302,0.00045146726862302,0.00030097817908201,0.000150489089541,0.000150489089541,0,0,0.00933032355154251,0,126,32,15,0,58,54,3,0,7,24,39,0.018961625282167,0.00481565086531226,0.00225733634311512,0,0.00872836719337848,0.00812641083521445,0.00045146726862302,0,0.00105342362678706,0.0036117381489842,0.00586907449209932,6645,4824,6528,11.464334602006,0.018961625282167,0.00165537998495109,6645,NA,2,NA,0.00030097817908201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA
"1150",2022-04-01,"Serbia",50,8,673,103,123,2,3,264,108,25,1,15,49,18,66,19,1,55,12,46,20,0,1,12,6,0,0,0,10,0,0,2,0,3,0,0,1,0,83,0,0.00857780065191285,0.00137244810430606,0.115457196774747,0.0176702693429405,0.0211013896037056,0.00034311202607651,0.00051466803911477,0.0452907874420998,0.0185280494081318,0.00428890032595643,0.00017155601303825,0.00257334019557385,0.00840624463887459,0.00308800823468863,0.011322696860525,0.00325956424772688,0.00017155601303825,0.00943558071710413,0.00205867215645908,0.00789157659975982,0.00343112026076514,0,0.00017155601303825,0.00205867215645908,0.00102933607822954,0,0,0,0.00171556013038257,0,0,0.00034311202607651,0,0.00051466803911477,0,0,0.00017155601303825,0,0.0142391490821753,0,115,32,15,1,73,22,5,3,5,12,59,0.0197289414993996,0.00548979241722422,0.00257334019557385,0.00017155601303825,0.0125235889517928,0.00377423228684165,0.00085778006519128,0.00051466803911477,0.00085778006519128,0.00205867215645908,0.0101218047692572,5829,3898,5691,11.8900181277843,0.0223022816949734,0.00394578829987991,5829,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA
"1151",2022-05-01,"Serbia",16,7,112,14,96,4,1,214,99,34,6,5,33,19,69,12,3,53,8,45,1,0,0,2,15,1,1,0,15,0,4,0,0,2,0,1,0,0,99,0,0.00295420974889217,0.00129246676514032,0.0206794682422452,0.00258493353028065,0.017725258493353,0.00073855243722304,0.00018463810930576,0.0395125553914328,0.0182791728212703,0.00627769571639586,0.00110782865583456,0.0009231905465288,0.0060930576070901,0.00350812407680945,0.0127400295420975,0.00221565731166913,0.00055391432791728,0.00978581979320532,0.00147710487444609,0.00830871491875923,0.00018463810930576,0,0,0.00036927621861152,0.00276957163958641,0.00018463810930576,0.00018463810930576,0,0.00276957163958641,0,0.00073855243722304,0,0,0.00036927621861152,0,0.00018463810930576,0,0,0.0182791728212703,0,110,53,11,2,42,29,2,3,12,17,52,0.0203101920236337,0.00978581979320532,0.00203101920236337,0.00036927621861152,0.00775480059084195,0.00535450516986706,0.00036927621861152,0.00055391432791728,0.00221565731166913,0.00313884785819793,0.00960118168389956,5416,4263,5275,11.353426402283,0.0286189069423929,0.00203101920236337,5416,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA
"1152",2022-06-01,"Serbia",50,9,152,26,111,3,2,237,109,29,7,7,36,26,101,21,3,34,3,64,0,0,1,4,18,12,0,1,4,0,0,2,0,3,1,0,2,0,65,0,0.00858369098712446,0.0015450643776824,0.0260944206008584,0.00446351931330472,0.0190557939914163,0.00051502145922746,0.00034334763948497,0.04068669527897,0.0187124463519313,0.00497854077253219,0.00120171673819742,0.00120171673819742,0.00618025751072961,0.00446351931330472,0.0173390557939914,0.00360515021459227,0.00051502145922746,0.00583690987124463,0.00051502145922746,0.0109871244635193,0,0,0.00017167381974248,0.00068669527896995,0.00309012875536481,0.00206008583690987,0,0.00017167381974248,0.00068669527896995,0,0,0.00034334763948497,0,0.00051502145922746,0.00017167381974248,0,0.00034334763948497,0,0.0111587982832618,0,108,81,12,2,68,22,2,0,5,14,73,0.0185407725321888,0.0139055793991416,0.00206008583690987,0.00034334763948497,0.0116738197424893,0.00377682403433476,0.00034334763948497,0,0.00085836909871244,0.00240343347639485,0.0125321888412017,5825,4450,5711,11.7006055109043,0.0236909871244635,0.00051502145922746,5825,NA,1,NA,0.00017167381974248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA
"1153",2022-07-01,"Serbia",21,6,95,2,109,2,1,383,121,27,10,13,43,27,131,21,0,33,7,44,0,0,0,1,9,1,0,0,4,0,0,0,5,1,0,0,3,2,32,0,0.00358361774744027,0.00102389078498294,0.0162116040955631,0.00034129692832764,0.0186006825938567,0.00034129692832764,0.00017064846416382,0.065358361774744,0.0206484641638225,0.00460750853242321,0.00170648464163823,0.00221843003412969,0.00733788395904437,0.00460750853242321,0.0223549488054607,0.00358361774744027,0,0.00563139931740614,0.00119453924914676,0.00750853242320819,0,0,0,0.00017064846416382,0.0015358361774744,0.00017064846416382,0,0,0.00068259385665529,0,0,0,0.00085324232081911,0.00017064846416382,0,0,0.00051194539249146,0.00034129692832764,0.00546075085324232,0,140,39,16,1,76,31,1,2,7,16,43,0.0238907849829352,0.00665529010238908,0.00273037542662116,0.00017064846416382,0.0129692832764505,0.0052901023890785,0.00017064846416382,0.00034129692832764,0.00119453924914676,0.00273037542662116,0.00733788395904437,5860,4434,5802,10.7583098479983,0.0102389078498294,0.00119453924914676,5860,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA
"1154",2022-08-01,"Serbia",29,8,54,4,204,6,3,283,104,36,17,19,42,16,156,19,1,37,7,36,0,0,2,2,5,3,0,3,1,0,3,1,1,2,5,0,1,1,20,0,0.00492443538801155,0.00135846493462388,0.00916963830871116,0.00067923246731193,0.0346408558329088,0.00101884870096791,0.00050942435048395,0.0480556970623196,0.0176600441501104,0.00611309220580744,0.00288673798607573,0.0032263542197317,0.00713194090677534,0.00271692986924775,0.0264900662251656,0.0032263542197317,0.00016980811682798,0.00628290032263542,0.00118865681779589,0.00611309220580744,0,0,0.00033961623365596,0.00033961623365596,0.00084904058413992,0.00050942435048395,0,0.00050942435048395,0.00016980811682798,0,0.00050942435048395,0.00016980811682798,0.00016980811682798,0.00033961623365596,0.00084904058413992,0,0.00016980811682798,0.00016980811682798,0.00339616233655969,0,127,38,10,1,81,44,2,1,8,11,46,0.021565630837154,0.00645270843946341,0.00169808116827984,0.00016980811682798,0.0137544574630667,0.00747155714043131,0.00033961623365596,0.00016980811682798,0.00135846493462388,0.00186788928510783,0.00781117337408728,5889,4479,5839,11.0183586043642,0.0115469519443029,0.0022075055187638,5889,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA
"1155",2022-09-01,"Serbia",44,19,82,2,130,2,3,167,110,32,8,12,23,40,145,9,4,21,5,44,0,0,1,7,7,0,1,1,4,0,0,2,0,3,2,0,0,3,19,0,0.0077260755048288,0.00333625987708516,0.0143985952589991,0.00035118525021949,0.0228270412642669,0.00035118525021949,0.00052677787532923,0.0293239683933275,0.019315188762072,0.00561896400351185,0.00140474100087796,0.00210711150131694,0.00403863037752414,0.00702370500438982,0.0254609306409131,0.00158033362598771,0.00070237050043898,0.00368744512730465,0.00087796312554872,0.0077260755048288,0,0,0.00017559262510974,0.00122914837576822,0.00122914837576822,0,0.00017559262510974,0.00017559262510974,0.00070237050043898,0,0,0.00035118525021949,0,0.00052677787532923,0.00035118525021949,0,0,0.00052677787532923,0.00333625987708516,0,108,36,6,1,69,49,2,1,1,9,55,0.0189640035118525,0.00632133450395083,0.00105355575065847,0.00017559262510974,0.0121158911325724,0.00860403863037752,0.00035118525021949,0.00017559262510974,0.00017559262510974,0.00158033362598771,0.009657594381036,5695,4482,5643,12.0185857433902,0.0108867427568042,0.00122914837576822,5695,NA,2,NA,0.00035118525021949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA
"1156",2022-10-01,"Serbia",25,8,130,24,88,1,0,148,80,42,1,5,26,37,115,28,4,27,13,40,0,0,1,3,5,1,0,5,7,0,1,0,6,1,3,0,1,0,83,0,0.00408496732026144,0.00130718954248366,0.0212418300653595,0.00392156862745098,0.0143790849673203,0.00016339869281045,0,0.0241830065359477,0.0130718954248366,0.00686274509803922,0.00016339869281045,0.00081699346405228,0.0042483660130719,0.00604575163398693,0.0187908496732026,0.00457516339869281,0.00065359477124183,0.00441176470588235,0.00212418300653595,0.0065359477124183,0,0,0.00016339869281045,0.00049019607843137,0.00081699346405228,0.00016339869281045,0,0.00081699346405228,0.0011437908496732,0,0.00016339869281045,0,0.00098039215686274,0.00016339869281045,0.00049019607843137,0,0.00016339869281045,0,0.013562091503268,0,103,30,19,0,64,40,6,3,4,11,56,0.0168300653594771,0.00490196078431373,0.00310457516339869,0,0.0104575163398693,0.0065359477124183,0.00098039215686274,0.00049019607843137,0.00065359477124183,0.00179738562091503,0.00915032679738562,6120,4970,6002,10.4945361439337,0.0196078431372549,0.00130718954248366,6120,NA,1,NA,0.00016339869281045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA
"1157",2022-11-01,"Serbia",19,8,122,9,127,2,0,134,79,46,1,17,26,32,89,13,1,17,4,53,0,0,1,2,5,0,0,1,11,1,1,0,4,5,1,0,2,0,39,0,0.00308943089430894,0.00130081300813008,0.0198373983739837,0.00146341463414634,0.020650406504065,0.00032520325203252,0,0.0217886178861789,0.0128455284552846,0.00747967479674797,0.00016260162601626,0.00276422764227642,0.00422764227642276,0.00520325203252033,0.0144715447154472,0.00211382113821138,0.00016260162601626,0.00276422764227642,0.00065040650406504,0.00861788617886179,0,0,0.00016260162601626,0.00032520325203252,0.0008130081300813,0,0,0.00016260162601626,0.00178861788617886,0.00016260162601626,0.00016260162601626,0,0.00065040650406504,0.0008130081300813,0.00016260162601626,0,0.00032520325203252,0,0.00634146341463415,0,106,62,29,0,53,44,2,3,3,7,67,0.0172357723577236,0.0100813008130081,0.00471544715447155,0,0.00861788617886179,0.00715447154471545,0.00032520325203252,0.00048780487804878,0.00048780487804878,0.00113821138211382,0.0108943089430894,6150,5009,6076,9.86927158694285,0.0123577235772358,0.0016260162601626,6150,NA,1,NA,0.00016260162601626,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA
