"date","country","arrest","censor","electionactivity","electionirregularities","cooperate","coup","defamationcase","disaster","legalaction","legalchange","martiallaw","mobilizesecurity","corruption","activism","protest","purge","raid","threaten","violencelethal","violencenonlethal","arms_transfer_security_aid_assistance","bribery_economic_corruption","diplomatic_recognition","diplomatic_sanction","diplomatic_statement","diplomatic_visit","economic_aid_assistance","intelligence_counterintelligence","investment","joint_security_force_exercise","media_campaign_intervention","political_process_policy_intervention","professional_cultural_exchange","security_cooperation","security_force_facility_presence","surveillance","tech_transfer_investment","trade_agreement_exchange","trade_financial_sanction","transnational_organization_crime","arrestNorm","censorNorm","electionactivityNorm","electionirregularitiesNorm","cooperateNorm","coupNorm","defamationcaseNorm","disasterNorm","legalactionNorm","legalchangeNorm","martiallawNorm","mobilizesecurityNorm","corruptionNorm","activismNorm","protestNorm","purgeNorm","raidNorm","threatenNorm","violencelethalNorm","violencenonlethalNorm","arms_transfer_security_aid_assistanceNorm","bribery_economic_corruptionNorm","diplomatic_recognitionNorm","diplomatic_sanctionNorm","diplomatic_statementNorm","diplomatic_visitNorm","economic_aid_assistanceNorm","intelligence_counterintelligenceNorm","investmentNorm","joint_security_force_exerciseNorm","media_campaign_interventionNorm","political_process_policy_interventionNorm","professional_cultural_exchangeNorm","security_cooperationNorm","security_force_facility_presenceNorm","surveillanceNorm","tech_transfer_investmentNorm","trade_agreement_exchangeNorm","trade_financial_sanctionNorm","transnational_organization_crimeNorm","ncr_arrest","ncr_cooperate","ncr_corruption","ncr_defamationcase","ncr_legalaction","ncr_legalchange","ncr_purge","ncr_raid","ncr_threaten","ncr_violencelethal","ncr_violencenonlethal","ncr_arrestNorm","ncr_cooperateNorm","ncr_corruptionNorm","ncr_defamationcaseNorm","ncr_legalactionNorm","ncr_legalchangeNorm","ncr_purgeNorm","ncr_raidNorm","ncr_threatenNorm","ncr_violencelethalNorm","ncr_violencenonlethalNorm","article_total","cs_999","rai_999","f1","rus_influence","chn_influence","total_articles","telegraf.al"
2018-09-01,"Albania",31,3,54,6,57,12,2,67,89,34,2,21,63,4,23,23,2,18,10,19,0,0,0,0,0,0,0,1,1,0,0,2,1,0,0,0,0,0,0,0,0.00574499629355078,0.000555967383246849,0.0100074128984433,0.0011119347664937,0.0105633802816901,0.0022238695329874,0.000370644922164566,0.012416604892513,0.0164936990363232,0.00630096367679763,0.000370644922164566,0.00389177168272795,0.0116753150481838,0.000741289844329133,0.00426241660489251,0.00426241660489251,0.000370644922164566,0.0033358042994811,0.00185322461082283,0.00352112676056338,0,0,0,0,0,0,0,0.000185322461082283,0.000185322461082283,0,0,0.000370644922164566,0.000185322461082283,0,0,0,0,0,0,0,216,9,25,0,68,37,13,7,17,57,87,0.0400296515937732,0.00166790214974055,0.00463306152705708,0,0.0126019273535953,0.00685693106004448,0.00240919199406968,0.00129725722757598,0.00315048183839881,0.0105633802816901,0.0161230541141586,5396,4385,5391,7.13818034018986,0.000555967383246849,0.000370644922164566,5396,1
2018-10-01,"Albania",38,4,45,11,43,9,4,61,95,40,2,15,67,2,22,45,1,20,26,21,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0.00673281360737066,0.00070871722182849,0.00797306874557052,0.00194897236002835,0.00761871013465627,0.0015946137491141,0.00070871722182849,0.0108079376328845,0.0168320340184266,0.0070871722182849,0.000354358610914245,0.00265768958185684,0.0118710134656272,0.000354358610914245,0.0038979447200567,0.00797306874557052,0.000177179305457123,0.00354358610914245,0.00460666194188519,0.00372076541459957,0,0,0,0,0,0,0,0.000177179305457123,0,0,0,0,0.000354358610914245,0.000177179305457123,0,0,0,0,0,0,207,11,30,7,90,31,8,3,14,43,79,0.0366761162296244,0.00194897236002835,0.00531537916371368,0.00124025513819986,0.015946137491141,0.0054925584691708,0.00141743444365698,0.000531537916371368,0.00248051027639972,0.00761871013465627,0.0139971651311127,5644,4620,5640,7.49902810929276,0.00070871722182849,0.000885896527285613,5644,1
2018-11-01,"Albania",30,0,102,3,41,4,2,51,72,42,0,5,43,3,114,35,0,17,19,34,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0.00562429696287964,0,0.0191226096737908,0.000562429696287964,0.00768653918260217,0.000749906261717285,0.000374953130858643,0.00956130483689539,0.0134983127109111,0.0078740157480315,0,0.000937382827146607,0.00806149231346082,0.000562429696287964,0.0213723284589426,0.00656167979002625,0,0.00318710161229846,0.00356205474315711,0.00637420322459693,0,0,0,0,0.000187476565429321,0,0,0,0.000187476565429321,0,0,0.000187476565429321,0.000187476565429321,0.000187476565429321,0,0,0,0,0.000187476565429321,0,121,16,32,2,67,26,10,7,6,45,42,0.0226846644169479,0.00299962504686914,0.00599925009373828,0.000374953130858643,0.0125609298837645,0.00487439070116235,0.00187476565429321,0.00131233595800525,0.00112485939257593,0.00843644544431946,0.0078740157480315,5334,4392,5328,6.36911247267481,0.000562429696287964,0.00112485939257593,5334,1
2018-12-01,"Albania",24,2,85,8,36,11,5,40,66,51,0,6,52,6,443,66,0,18,17,19,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0044784474715432,0.000373203955961933,0.0158611681283822,0.00149281582384773,0.0067176712073148,0.00205262175779063,0.000933009889904833,0.00746407911923866,0.0123157305467438,0.0095167008770293,0,0.0011196118678858,0.00970330285501026,0.0011196118678858,0.0826646762455682,0.0123157305467438,0,0.0033588356036574,0.00317223362567643,0.00354543758163837,0,0,0,0,0,0,0,0,0,0,0,0,0.000186601977980967,0,0,0,0,0,0,0,53,24,33,1,68,47,12,3,18,19,39,0.00988990483299123,0.0044784474715432,0.0061578652733719,0.000186601977980967,0.0126889345027057,0.00877029296510543,0.0022392237357716,0.0005598059339429,0.0033588356036574,0.00354543758163837,0.0072774771412577,5359,4140,5358,7.6956453659651,0,0.000186601977980967,5359,1
2019-01-01,"Albania",17,0,76,5,23,8,8,60,74,42,0,7,44,9,170,56,0,10,8,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.00330353672755538,0,0.0147687524290711,0.000971628449280995,0.00446949086669258,0.00155460551884959,0.00155460551884959,0.0116595413913719,0.0143801010493587,0.00816167897396036,0,0.00136027982899339,0.00855033035367276,0.00174893120870579,0.0330353672755538,0.0108822386319471,0,0.00194325689856199,0.00155460551884959,0.00446949086669258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000194325689856199,0,0,0,0.000194325689856199,0,90,10,24,3,64,37,8,7,8,50,63,0.0174893120870579,0.00194325689856199,0.00466381655654878,0.000582977069568597,0.0124368441507967,0.00719005052467936,0.00155460551884959,0.00136027982899339,0.00155460551884959,0.00971628449280995,0.0122425184609405,5146,4191,5144,6.40482299338784,0.000971628449280995,0,5146,1
2019-02-01,"Albania",24,1,76,13,49,9,3,75,104,30,1,14,68,4,394,40,5,39,20,53,0,0,0,0,1,0,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0.00444362155156452,0.000185150897981855,0.014071468246621,0.00240696167376412,0.00907239400111091,0.0016663580818367,0.000555452693945566,0.0138863173486391,0.0192556933901129,0.00555452693945566,0.000185150897981855,0.00259211257174597,0.0125902610627662,0.000740603591927421,0.0729494538048509,0.00740603591927421,0.000925754489909276,0.00722088502129235,0.0037030179596371,0.00981299759303833,0,0,0,0,0.000185150897981855,0,0,0.000185150897981855,0.00037030179596371,0,0.00037030179596371,0,0,0,0,0,0,0,0,0,104,17,27,0,70,33,9,2,7,34,46,0.0192556933901129,0.00314756526569154,0.00499907424551009,0,0.0129605628587299,0.00610997963340122,0.0016663580818367,0.00037030179596371,0.00129605628587299,0.00629513053138308,0.00851694130716534,5401,4086,5395,9.214320678036,0.00129605628587299,0.000185150897981855,5401,1
2019-03-01,"Albania",10,5,192,26,61,11,2,41,121,37,3,11,85,6,318,37,0,26,10,49,0,5,0,1,7,1,0,1,1,0,2,10,0,1,0,1,0,0,0,0,0.00170039108995069,0.000850195544975344,0.0326475089270532,0.00442101683387179,0.0103723856486992,0.00187043019894576,0.000340078217990138,0.00697160346879782,0.0205747321884033,0.00629144703281755,0.000510117326985207,0.00187043019894576,0.0144533242645809,0.00102023465397041,0.0540724366604319,0.00629144703281755,0,0.00442101683387179,0.00170039108995069,0.00833191634075837,0,0.000850195544975344,0,0.000170039108995069,0.00119027376296548,0.000170039108995069,0,0.000170039108995069,0.000170039108995069,0,0.000340078217990138,0.00170039108995069,0,0.000170039108995069,0,0.000170039108995069,0,0,0,0,109,17,37,3,97,46,15,2,19,48,61,0.0185342628804625,0.00289066485291617,0.00629144703281755,0.000510117326985207,0.0164937935725217,0.00782179901377317,0.00255058663492603,0.000340078217990138,0.00323074307090631,0.00816187723176331,0.0103723856486992,5881,4451,5851,7.79852415018949,0.00561129059683727,0.000340078217990138,5881,1
2019-04-01,"Albania",22,5,186,32,92,9,5,46,95,41,2,21,56,7,212,36,0,30,13,71,0,0,0,0,3,3,0,2,3,0,0,2,0,1,0,0,0,0,1,0,0.00371621621621622,0.000844594594594595,0.0314189189189189,0.00540540540540541,0.0155405405405405,0.00152027027027027,0.000844594594594595,0.00777027027027027,0.0160472972972973,0.00692567567567568,0.000337837837837838,0.0035472972972973,0.00945945945945946,0.00118243243243243,0.0358108108108108,0.00608108108108108,0,0.00506756756756757,0.00219594594594595,0.0119932432432432,0,0,0,0,0.000506756756756757,0.000506756756756757,0,0.000337837837837838,0.000506756756756757,0,0,0.000337837837837838,0,0.000168918918918919,0,0,0,0,0.000168918918918919,0,132,28,36,2,103,26,9,3,20,49,110,0.0222972972972973,0.00472972972972973,0.00608108108108108,0.000337837837837838,0.0173986486486486,0.00439189189189189,0.00152027027027027,0.000506756756756757,0.00337837837837838,0.00827702702702703,0.0185810810810811,5920,4478,5905,8.03409888823147,0.00219594594594595,0.00101351351351351,5920,1
2019-05-01,"Albania",37,3,244,55,113,11,2,35,70,50,0,14,44,5,351,29,0,42,14,59,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0.00596966763472088,0.000484027105517909,0.0393675379154566,0.00887383026782833,0.0182316876411746,0.00177476605356567,0.000322684737011939,0.00564698289770894,0.0112939657954179,0.00806711842529848,0,0.00225879315908358,0.00709906421426267,0.000806711842529848,0.0566311713455954,0.00467892868667312,0,0.00677637947725073,0.00225879315908358,0.00951919974185221,0,0,0,0,0,0,0,0,0,0,0,0,0.00016134236850597,0.00016134236850597,0,0,0,0,0.00016134236850597,0,168,34,25,0,80,40,7,2,16,25,67,0.0271055179090029,0.00548564052920297,0.00403355921264924,0,0.0129073894804776,0.00645369474023879,0.00112939657954179,0.000322684737011939,0.00258147789609551,0.00403355921264924,0.0108099386899,6198,4599,6195,7.82078566960128,0.00016134236850597,0.000484027105517909,6198,1
2019-06-01,"Albania",46,4,500,209,96,16,0,81,137,58,3,9,80,4,264,36,7,57,10,100,0,1,0,0,3,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0.00654897494305239,0.000569476082004556,0.0711845102505695,0.029755125284738,0.0136674259681093,0.00227790432801822,0,0.0115318906605923,0.019504555808656,0.00825740318906606,0.000427107061503417,0.00128132118451025,0.0113895216400911,0.000569476082004556,0.0375854214123007,0.005125284738041,0.000996583143507973,0.00811503416856492,0.00142369020501139,0.0142369020501139,0,0.000142369020501139,0,0,0.000427107061503417,0,0,0.000142369020501139,0,0,0,0,0.000142369020501139,0,0,0,0,0.000142369020501139,0,0,154,22,21,1,55,46,8,4,20,40,68,0.0219248291571754,0.00313211845102506,0.00298974943052392,0.000142369020501139,0.00783029612756264,0.00654897494305239,0.00113895216400911,0.000569476082004556,0.00284738041002278,0.00569476082004556,0.00968109339407745,7024,4925,7017,9.08253186369907,0.000996583143507973,0.000142369020501139,7024,1
2019-07-01,"Albania",31,9,304,62,84,10,0,74,110,92,1,13,70,6,121,56,0,20,7,28,0,0,3,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.004971932638332,0.00144346431435445,0.048757016840417,0.00994386527666399,0.0134723336006415,0.00160384923817161,0,0.0118684843624699,0.0176423416198877,0.0147554129911788,0.000160384923817161,0.0020850040096231,0.0112269446672013,0.000962309542902967,0.0194065757818765,0.00898155573376103,0,0.00320769847634322,0.00112269446672013,0.00449077786688051,0,0,0.000481154771451484,0.000160384923817161,0.000320769847634322,0,0,0.000160384923817161,0,0,0,0,0,0,0,0,0,0,0,0.000160384923817161,158,21,31,0,72,46,11,7,18,47,61,0.0253408179631115,0.00336808340016038,0.004971932638332,0,0.0115477145148356,0.00737770649558941,0.00176423416198877,0.00112269446672013,0.0028869286287089,0.00753809141940658,0.00978348035284683,6235,4716,6227,7.36165403431585,0.00160384923817161,0.000481154771451484,6235,1
2019-08-01,"Albania",14,2,96,18,28,9,0,70,72,32,1,5,42,1,18,13,1,13,13,26,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0.00290396183364447,0.000414851690520639,0.0199128811449907,0.00373366521468575,0.00580792366728894,0.00186683260734287,0,0.0145198091682224,0.014934660858743,0.00663762704833022,0.000207425845260319,0.0010371292263016,0.00871188550093342,0.000207425845260319,0.00373366521468575,0.00269653598838415,0.000207425845260319,0.00269653598838415,0.00269653598838415,0.00539307197676831,0,0,0,0,0,0,0,0,0,0,0.000207425845260319,0,0.000207425845260319,0,0,0,0,0,0.000207425845260319,0.000207425845260319,137,5,26,0,55,27,10,3,15,67,98,0.0284173408006638,0.0010371292263016,0.00539307197676831,0,0.0114084214893176,0.00560049782202863,0.00207425845260319,0.000622277535780958,0.00311138767890479,0.0138975316324414,0.0203277328355113,4821,3943,4817,5.96856607710601,0.000829703381041278,0.000207425845260319,4821,1
2019-09-01,"Albania",7,4,74,18,111,13,0,232,92,50,0,4,35,6,20,24,0,9,12,20,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0.00125560538116592,0.000717488789237668,0.0132735426008969,0.00322869955156951,0.0199103139013453,0.00233183856502242,0,0.0416143497757848,0.0165022421524664,0.00896860986547085,0,0.000717488789237668,0.0062780269058296,0.0010762331838565,0.00358744394618834,0.00430493273542601,0,0.00161434977578475,0.002152466367713,0.00358744394618834,0,0,0,0,0,0,0,0,0,0,0,0,0.000358744394618834,0,0,0,0,0,0,0.000179372197309417,149,23,32,0,79,28,4,2,6,38,77,0.0267264573991031,0.00412556053811659,0.00573991031390134,0,0.0141704035874439,0.00502242152466368,0.000717488789237668,0.000358744394618834,0.0010762331838565,0.00681614349775785,0.0138116591928251,5575,4454,5572,5.52069418897441,0.000538116591928251,0.000358744394618834,5575,1
2019-10-01,"Albania",35,1,108,20,145,9,6,51,91,73,2,13,39,2,46,30,0,23,11,27,0,1,0,0,1,0,1,0,0,0,0,4,4,0,0,0,0,4,0,0,0.00556261919898283,0.000158931977113795,0.0171646535282899,0.00317863954227591,0.0230451366815003,0.00143038779402416,0.000953591862682772,0.00810553083280356,0.0144628099173554,0.0116020343293071,0.000317863954227591,0.00206611570247934,0.00619834710743802,0.000317863954227591,0.00731087094723458,0.00476795931341386,0,0.00365543547361729,0.00174825174825175,0.00429116338207247,0,0.000158931977113795,0,0,0.000158931977113795,0,0.000158931977113795,0,0,0,0,0.000635727908455181,0.000635727908455181,0,0,0,0,0.000635727908455181,0,0,182,25,23,2,74,31,12,17,19,61,72,0.0289256198347107,0.00397329942784488,0.00365543547361729,0.000317863954227591,0.0117609663064209,0.00492689129052765,0.00190718372536554,0.00270184361093452,0.00301970756516211,0.00969485060394151,0.0114431023521933,6292,5086,6277,6.24384391170308,0.00222504767959313,0.000953591862682772,6292,1
2019-11-01,"Albania",27,3,97,7,85,6,0,533,116,60,18,15,67,5,40,46,4,24,25,30,0,1,2,1,1,0,0,1,0,0,0,2,1,0,0,0,0,1,3,0,0.00387652548456569,0.000430725053840632,0.0139267767408471,0.00100502512562814,0.0122038765254846,0.000861450107681263,0,0.0765254845656856,0.0166547020818378,0.00861450107681263,0.00258435032304379,0.00215362526920316,0.00961952620244078,0.000717875089734386,0.00574300071787509,0.00660445082555635,0.000574300071787509,0.00344580043072505,0.00358937544867193,0.00430725053840632,0,0.000143575017946877,0.000287150035893755,0.000143575017946877,0.000143575017946877,0,0,0.000143575017946877,0,0,0,0.000287150035893755,0.000143575017946877,0,0,0,0,0.000143575017946877,0.000430725053840632,0,159,17,25,2,80,19,8,6,13,44,106,0.0228284278535535,0.00244077530509691,0.00358937544867193,0.000287150035893755,0.0114860014357502,0.00272792534099067,0.00114860014357502,0.000861450107681263,0.0018664752333094,0.0063173007896626,0.015218951902369,6965,5345,6952,6.39146426348931,0.00143575017946877,0.000861450107681263,6965,1
2019-12-01,"Albania",35,4,61,1,46,14,7,394,137,95,3,10,65,10,45,36,0,17,13,36,0,1,0,0,0,0,1,0,0,0,0,3,1,0,0,0,1,0,0,0,0.00544069640914037,0.000621793875330328,0.0094823565987875,0.000155448468832582,0.00715062956629877,0.00217627856365615,0.00108813928182807,0.0612466967200373,0.0212964402300637,0.0147676045390953,0.000466345406497746,0.00155448468832582,0.0101041504741178,0.00155448468832582,0.00699518109746619,0.00559614487797295,0,0.00264262397015389,0.00202083009482357,0.00559614487797295,0,0.000155448468832582,0,0,0,0,0.000155448468832582,0,0,0,0,0.000466345406497746,0.000155448468832582,0,0,0,0.000155448468832582,0,0,0,134,22,22,3,98,31,7,1,11,49,69,0.020830094823566,0.0034198663143168,0.0034198663143168,0.000466345406497746,0.015233949945593,0.00481890253381004,0.00108813928182807,0.000155448468832582,0.0017099331571584,0.00761697497279652,0.0107259443494482,6433,5029,6426,6.90293449237329,0.00202083009482357,0.000310896937665164,6433,1
2020-01-01,"Albania",23,3,81,11,93,9,2,168,117,90,3,10,63,2,27,36,1,12,15,25,0,0,0,2,1,0,0,0,0,0,1,1,3,1,0,0,0,0,0,0,0.00406647807637907,0.00053041018387553,0.0143210749646393,0.00194483734087694,0.0164427157001414,0.00159123055162659,0.000353606789250354,0.0297029702970297,0.0206859971711457,0.0159123055162659,0.00053041018387553,0.00176803394625177,0.0111386138613861,0.000353606789250354,0.00477369165487977,0.00636492220650637,0.000176803394625177,0.00212164073550212,0.00265205091937765,0.00442008486562942,0,0,0,0.000353606789250354,0.000176803394625177,0,0,0,0,0,0.000176803394625177,0.000176803394625177,0.00053041018387553,0.000176803394625177,0,0,0,0,0,0,176,26,31,0,92,26,2,6,10,72,98,0.0311173974540311,0.0045968882602546,0.00548090523338048,0,0.0162659123055163,0.0045968882602546,0.000353606789250354,0.00106082036775106,0.00176803394625177,0.0127298444130127,0.0173267326732673,5656,4390,5647,6.72204321702196,0.00053041018387553,0.00123762376237624,5656,1
2020-02-01,"Albania",30,1,65,13,84,28,2,156,93,97,7,7,67,0,81,22,3,13,16,28,0,0,0,0,3,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.00492449113591596,0.000164149704530532,0.0106697307944846,0.00213394615889691,0.0137885751805647,0.00459619172685489,0.000328299409061064,0.025607353906763,0.0152659225213395,0.0159225213394616,0.00114904793171372,0.00114904793171372,0.0109980302035456,0,0.0132961260669731,0.0036112934996717,0.000492449113591595,0.00213394615889691,0.00262639527248851,0.00459619172685489,0,0,0,0,0.000492449113591595,0.000328299409061064,0,0,0,0,0,0,0.000328299409061064,0,0,0,0,0,0,0,194,19,36,0,98,28,7,7,24,69,96,0.0318450426789232,0.0031188443860801,0.00590938936309915,0,0.0160866710439921,0.00459619172685489,0.00114904793171372,0.00114904793171372,0.00393959290873276,0.0113263296126067,0.0157583716349311,6092,4764,6085,6.97683832392011,0.00246224556795798,0,6092,1
2020-03-01,"Albania",6,3,26,6,58,15,2,649,46,62,71,23,36,8,38,18,1,9,8,9,0,2,0,0,1,0,1,0,0,0,0,0,1,0,0,1,2,0,0,0,0.000802997858672377,0.000401498929336188,0.0034796573875803,0.000802997858672377,0.00776231263383298,0.00200749464668094,0.000267665952890792,0.0868576017130621,0.00615631691648822,0.00829764453961456,0.00950214132762313,0.00307815845824411,0.00481798715203426,0.00107066381156317,0.00508565310492505,0.00240899357601713,0.000133832976445396,0.00120449678800857,0.00107066381156317,0.00120449678800857,0,0.000267665952890792,0,0,0.000133832976445396,0,0.000133832976445396,0,0,0,0,0,0.000133832976445396,0,0,0.000133832976445396,0.000267665952890792,0,0,0,103,26,21,0,47,44,4,12,11,19,23,0.0137847965738758,0.0034796573875803,0.00281049250535332,0,0.00629014989293362,0.00588865096359743,0.000535331905781585,0.00160599571734475,0.00147216274089936,0.00254282655246253,0.00307815845824411,7472,6099,7464,3.68229172250632,0.000267665952890792,0.000802997858672377,7472,1
2020-04-01,"Albania",22,3,12,7,35,9,0,557,33,54,49,8,35,7,33,14,1,9,13,18,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0030103995621237,0.000410509031198686,0.00164203612479475,0.000957854406130268,0.00478927203065134,0.00123152709359606,0,0.0762178434592228,0.00451559934318555,0.00738916256157635,0.00670498084291188,0.00109469074986316,0.00478927203065134,0.000957854406130268,0.00451559934318555,0.00191570881226054,0.000136836343732895,0.00123152709359606,0.00177887246852764,0.00246305418719212,0,0.000136836343732895,0,0,0.000273672687465791,0,0,0,0,0,0,0,0.000136836343732895,0,0,0,0,0,0,0,134,29,19,0,57,83,5,2,10,38,69,0.018336070060208,0.00396825396825397,0.00259989053092501,0,0.00779967159277504,0.0113574165298303,0.000684181718664477,0.000273672687465791,0.00136836343732895,0.00519978106185003,0.00944170771756979,7308,5971,7304,3.75632644492959,0.000410509031198686,0.000136836343732895,7308,1
2020-05-01,"Albania",30,10,68,17,53,11,0,326,85,115,20,21,66,19,219,15,0,29,19,65,0,0,0,0,0,1,0,0,1,0,0,0,2,0,0,1,0,0,1,0,0.0039241334205363,0.0013080444735121,0.00889470241988228,0.00222367560497057,0.00693263570961413,0.00143884892086331,0,0.0426422498364944,0.0111183780248528,0.0150425114453891,0.0026160889470242,0.00274689339437541,0.00863309352517986,0.00248528449967299,0.028646173969915,0.00196206671026815,0,0.00379332897318509,0.00248528449967299,0.00850228907782865,0,0,0,0,0,0.00013080444735121,0,0,0.00013080444735121,0,0,0,0.00026160889470242,0,0,0.00013080444735121,0,0,0.00013080444735121,0,201,41,20,0,85,83,9,9,18,46,127,0.0262916939175932,0.00536298234139961,0.0026160889470242,0,0.0111183780248528,0.0108567691301504,0.00117724002616089,0.00117724002616089,0.00235448005232178,0.00601700457815566,0.0166121648136037,7645,5869,7639,6.5567532577527,0.00065402223675605,0.00039241334205363,7645,1
2020-06-01,"Albania",22,3,149,12,66,8,1,280,99,205,17,8,62,14,97,29,3,15,20,29,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0.00318148951554591,0.000433839479392625,0.0215473608098337,0.0017353579175705,0.00954446854663774,0.00115690527838033,0.000144613159797542,0.0404916847433116,0.0143167028199566,0.029645697758496,0.00245842371655821,0.00115690527838033,0.00896601590744758,0.00202458423716558,0.0140274765003615,0.00419378163412871,0.000433839479392625,0.00216919739696312,0.00289226319595083,0.00419378163412871,0,0,0.000144613159797542,0,0,0,0,0,0,0,0,0,0.000289226319595083,0,0,0.000144613159797542,0,0,0,0,209,25,35,1,83,57,10,10,18,60,108,0.0302241503976862,0.00361532899493854,0.00506146059291396,0.000144613159797542,0.012002892263196,0.00824295010845987,0.00144613159797542,0.00144613159797542,0.00260303687635575,0.00867678958785249,0.0156182212581345,6915,5217,6911,5.73979179043869,0.000144613159797542,0.000433839479392625,6915,1
2020-07-01,"Albania",34,4,163,21,86,8,0,298,56,233,7,7,55,2,32,37,2,6,10,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.00581892863255177,0.000684579839123738,0.0278966284442923,0.00359404415539962,0.0147184665411604,0.00136915967824748,0,0.0510011980147185,0.00958411774773233,0.0398767756289577,0.00119801471846654,0.00119801471846654,0.0094129727879514,0.000342289919561869,0.0054766387129899,0.00633236351189458,0.000342289919561869,0.00102686975868561,0.00171144959780934,0.00222488447715215,0,0,0,0,0,0,0,0,0,0,0,0,0.000171144959780934,0,0,0,0,0,0.000171144959780934,0,167,23,39,1,84,46,5,10,12,55,71,0.0285812082834161,0.00393633407496149,0.00667465343145644,0.000171144959780934,0.0143761766215985,0.00787266814992298,0.000855724798904672,0.00171144959780934,0.00205373951737121,0.0094129727879514,0.0121512921444463,5843,4314,5841,5.99303860929923,0.000342289919561869,0.000171144959780934,5843,1
2020-08-01,"Albania",17,4,69,7,25,5,0,235,47,45,11,12,53,4,19,10,0,5,12,36,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.00357368089131806,0.000840866092074837,0.0145049400882909,0.00147151566113096,0.00525541307546773,0.00105108261509355,0,0.0494008829093967,0.00988017658187934,0.00945974353584192,0.0023123817532058,0.00252259827622451,0.0111414757199916,0.000840866092074837,0.00399411393735548,0.00210216523018709,0,0.00105108261509355,0.00252259827622451,0.00756779482867353,0.000210216523018709,0,0,0,0,0,0,0,0,0,0,0,0,0.000210216523018709,0,0,0.000210216523018709,0,0,0,175,11,23,1,70,33,7,4,7,68,92,0.0367878915282741,0.0023123817532058,0.00483498002943031,0.000210216523018709,0.0147151566113096,0.00693714525961741,0.00147151566113096,0.000840866092074837,0.00147151566113096,0.0142947235652722,0.0193399201177213,4757,3695,4754,5.75008622569152,0.000840866092074837,0.000210216523018709,4757,1
2020-09-01,"Albania",24,0,183,14,43,5,2,261,56,93,7,10,42,4,37,32,3,15,11,20,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00466109924257137,0,0.0355408817246067,0.00271897455816663,0.00835113614294038,0.000971062342202369,0.000388424936880948,0.0506894542629637,0.0108758982326665,0.0180617595649641,0.00135948727908332,0.00194212468440474,0.0081569236744999,0.000776849873761896,0.00718586133229753,0.00621479899009516,0.000582637405321422,0.00291318702660711,0.00213633715284521,0.00388424936880948,0,0.000194212468440474,0,0,0.000194212468440474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,18,36,0,88,24,5,2,8,70,98,0.037288793940571,0.00349582443192853,0.00699164886385706,0,0.0170906972227617,0.00466109924257137,0.000971062342202369,0.000388424936880948,0.00155369974752379,0.0135948727908332,0.0190328219071664,5149,3803,5147,5.98415798109025,0.000194212468440474,0.000388424936880948,5149,1
2020-10-01,"Albania",21,1,162,22,55,5,3,237,106,96,13,5,71,2,83,21,1,12,11,16,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.00368679775280899,0.000175561797752809,0.0284410112359551,0.0038623595505618,0.00965589887640449,0.000877808988764045,0.000526685393258427,0.0416081460674157,0.0186095505617978,0.0168539325842697,0.00228230337078652,0.000877808988764045,0.0124648876404494,0.000351123595505618,0.0145716292134831,0.00368679775280899,0.000175561797752809,0.00210674157303371,0.0019311797752809,0.00280898876404494,0,0,0,0,0.000175561797752809,0,0,0,0.000351123595505618,0,0,0,0,0,0,0,0,0,0,0,163,19,30,0,82,54,4,8,11,49,62,0.0286165730337079,0.00333567415730337,0.00526685393258427,0,0.0143960674157303,0.00948033707865169,0.000702247191011236,0.00140449438202247,0.0019311797752809,0.00860252808988764,0.0108848314606742,5696,4345,5693,5.76443833217695,0.000877808988764045,0.000351123595505618,5696,1
