"date","country","arrest","censor","electionactivity","electionirregularities","cooperate","coup","defamationcase","disaster","legalaction","legalchange","martiallaw","mobilizesecurity","corruption","activism","protest","purge","raid","threaten","violencelethal","violencenonlethal","bribery_economic_corruption","diplomatic_recognition","diplomatic_sanction","diplomatic_statement","diplomatic_visit","investment","political_process_policy_intervention","professional_cultural_exchange","security_cooperation","tech_transfer_investment","trade_agreement_exchange","trade_financial_sanction","arrestNorm","censorNorm","electionactivityNorm","electionirregularitiesNorm","cooperateNorm","coupNorm","defamationcaseNorm","disasterNorm","legalactionNorm","legalchangeNorm","martiallawNorm","mobilizesecurityNorm","corruptionNorm","activismNorm","protestNorm","purgeNorm","raidNorm","threatenNorm","violencelethalNorm","violencenonlethalNorm","bribery_economic_corruptionNorm","diplomatic_recognitionNorm","diplomatic_sanctionNorm","diplomatic_statementNorm","diplomatic_visitNorm","investmentNorm","political_process_policy_interventionNorm","professional_cultural_exchangeNorm","security_cooperationNorm","tech_transfer_investmentNorm","trade_agreement_exchangeNorm","trade_financial_sanctionNorm","ncr_arrest","ncr_cooperate","ncr_corruption","ncr_defamationcase","ncr_legalaction","ncr_legalchange","ncr_purge","ncr_raid","ncr_threaten","ncr_violencelethal","ncr_violencenonlethal","ncr_arrestNorm","ncr_cooperateNorm","ncr_corruptionNorm","ncr_defamationcaseNorm","ncr_legalactionNorm","ncr_legalchangeNorm","ncr_purgeNorm","ncr_raidNorm","ncr_threatenNorm","ncr_violencelethalNorm","ncr_violencenonlethalNorm","article_total","cs_999","rai_999","f1","rus_influence","chn_influence","total_articles","lanacion.com.py"
"2015-12-01","Paraguay",14.8146214099217,4,34.0365535248042,1,20.4073107049608,5.40731070496084,0,169.924281984334,53.0365535248042,16.4073107049608,3,4.40731070496084,12.4073107049608,3,84.1096605744125,10.4073107049608,0,2,9.40731070496084,8.40731070496084,0,0,0,0,0,0,0,2,0,0,0,0,0.00431535724145694,0.00116516166618118,0.00991452185400646,0.000291290416545296,0.00594445403581731,0.00157509778763788,0,0.049497314880377,0.0154490397683671,0.00477929236963613,0.000873871249635887,0.00128380737109258,0.00361413070345495,0.000873871249635887,0.0245003380642041,0.00303154987036436,0,0.000582580833090591,0.00274025945381906,0.00244896903727376,0,0,0,0,0,0,0,0.000582580833090591,0,0,0,0,34.0365535248042,30.6292428198433,11.8146214099217,0,72.6657963446475,43.6292428198433,6.40731070496084,0,0,29.6292428198433,31.443864229765,0.00991452185400646,0.00892200489945917,0.00344148599182105,0,0.021166850085828,0.012708780314548,0.00186638820418317,0,0,0.00863071448291388,0.00915929630928197,3433,2737.78590078329,16.2219321148825,2.22648861541893,0.000291290416545296,0.000291290416545296,3433,1
"2016-01-01","Paraguay",3,0,32.7896341463415,4.92987804878049,14.859756097561,2,0,93.0884146341464,30.7896341463415,6,2,3.92987804878049,36.5792682926829,0,15.7896341463415,22.7896341463415,3,3.92987804878049,12.859756097561,22.6493902439024,1,0,0,0,0,1,0,0,0,0,0,0,0.0011472275334608,0,0.0125390570349298,0.00188523061138833,0.005682507111878,0.000764818355640535,0,0.0355978641048361,0.0117742386792893,0.00229445506692161,0.000764818355640535,0.00150282143356806,0.0139882479130719,0,0.00603810101198526,0.00871496525672714,0.0011472275334608,0.00150282143356806,0.00491768875623747,0.00866133470130112,0.000382409177820268,0,0,0,0,0.000382409177820268,0,0,0,0,0,0,39.4390243902439,8,5.92987804878049,0,34.5792682926829,17.7896341463415,16.7896341463415,6.92987804878049,5.92987804878049,21.719512195122,31.5792682926829,0.0150818448911067,0.00305927342256214,0.0022676397892086,0,0.0132234295574313,0.0068029193676258,0.00642051018980553,0.00265004896702887,0.0022676397892086,0.00830574080119386,0.0120762020239705,2615,2135.18902439024,1,3.57120247254427,0.000764818355640535,0,2615,1
"2016-02-01","Paraguay",12.0828571428571,1,37.0828571428571,1,21.1657142857143,7.08285714285714,0,122.994285714286,77.4142857142857,31.1657142857143,0,10.0828571428571,30.1657142857143,8,30.2485714285714,32.2485714285714,0,12.0828571428571,19.1657142857143,18.1657142857143,0,0,0,0,8.08285714285714,1,0,1,0,0,0,0,0.00282904639261464,0.000234137204401779,0.00868247650265913,0.000234137204401779,0.00495568117202395,0.00165836037060575,0,0.0287975382145366,0.0181255644379035,0.00729705321604174,0,0.00236077198381108,0.00706291601163996,0.00187309763521424,0.00708231595143325,0.00755059036023681,0,0.00282904639261464,0.00448740676322039,0.00425326955881861,0,0,0,0,0.00189249757500753,0.000234137204401779,0,0.000234137204401779,0,0,0,0,97.9942857142857,22.0828571428571,20.1657142857143,0,82.4971428571428,34.1657142857143,26.3314285714286,1,2,25.2485714285714,36.3314285714286,0.0229441081044921,0.00517041843663244,0.00472154396762217,0,0.0193156503997057,0.00799946482924708,0.00616516707361943,0.000234137204401779,0.000468274408803559,0.00591162992942436,0.00850653911763722,4271,3486.2,24,3.8839124141106,0.00236077198381108,0,4271,1
"2016-03-01","Paraguay",11.0952380952381,9.0952380952381,53.2857142857143,1,32.0952380952381,2,0,116.857142857143,116.47619047619,46.1904761904762,0,2,39.1904761904762,4,32.2857142857143,15,1,3,25.2857142857143,9.0952380952381,0,0,0,0,0,0,0,0,0,1,0,0,0.00205619683010343,0.00168555190793886,0.00987503971195595,0.000185322461082283,0.00594796851283137,0.000370644922164566,0,0.0216562533093297,0.0215856542765364,0.00856013272618165,0,0.000370644922164566,0.00726287549860567,0.000741289844329133,0.005983268029228,0.00277983691623425,0.000185322461082283,0.000555967383246849,0.00468601080165202,0.00168555190793886,0,0,0,0,0,0,0,0,0,0.000185322461082283,0,0,112.142857142857,38.2857142857143,36.1904761904762,1,149.047619047619,56.1904761904762,10.0952380952381,0,14.1904761904762,34.2857142857143,68.7619047619048,0.0207825902785132,0.0070952027957217,0.00670690811535882,0.000185322461082283,0.0276218715803593,0.0104133573370045,0.00187087436902114,0,0.00262981397154859,0.00635391295139257,0.0127431254191818,5396,4410.04761904762,6,3.44496062928045,0,0.000185322461082283,5396,1
"2016-04-01","Paraguay",30.2744063324538,7.42480211081794,52.6992084432718,0,89.9736147757256,5,0,66.9736147757256,147.097625329815,22,0,11.4248021108179,49.4248021108179,12.4248021108179,173.646437994723,38.2744063324538,0,2,13.4248021108179,15.8496042216359,0,0,0,0,0,0,0,0,0,0,0,0,0.00618476125279956,0.00151681350578507,0.0107659261375428,0,0.0183807180338561,0.00102145045965271,0,0.0136820459194536,0.0300505874013923,0.00449438202247191,0,0.00233397387350724,0.0100969973668678,0.00253826396543778,0.035474246781353,0.00781908198824389,0,0.000408580183861083,0.00274255405736832,0.00323791710350069,0,0,0,0,0,0,0,0,0,0,0,0,112.947229551451,68.6992084432718,9,0,73.6992084432718,38.4248021108179,2,1,26.6992084432718,22.2744063324538,47.1240105540897,0.0230739999083659,0.0140345676084314,0.00183861082737487,0,0.0150560180680841,0.00784980635563186,0.000408580183861083,0.000204290091930541,0.00545438374734868,0.00455044051735522,0.00962696844823079,4895,3798.6437994723,9.42480211081794,3.51755396359683,0,0,4895,1
"2016-05-01","Paraguay",3,2,49.331983805668,1,33.7773279352227,2,1,74.2186234817814,123.995951417004,18,0,8.77732793522267,64.8866396761134,9.77732793522267,173.655870445344,22.7773279352227,1,8.77732793522267,24.331983805668,20.331983805668,0,0,0,5.77732793522267,0,0,0,0,5.77732793522267,0,0,0,0.000523560209424084,0.000349040139616056,0.00860942125753369,0.000174520069808028,0.00589482162918371,0.000349040139616056,0.000174520069808028,0.0129526393510962,0.0216397820972084,0.0031413612565445,0,0.00153181988398301,0.0113240208858837,0.00170633995379104,0.0303064346326953,0.00397510086129541,0.000174520069808028,0.00153181988398301,0.00424641951233299,0.00354833923310088,0,0,0,0.00100825967455893,0,0,0,0,0.00100825967455893,0,0,0,95.3279352226721,63.1093117408907,20.5546558704453,0,116.773279352227,31.5546558704453,19.331983805668,18.331983805668,4,32.331983805668,40.8866396761134,0.0166366379097159,0.0110138414905568,0.00358719997739011,0,0.020379280864263,0.00550692074527842,0.00337381916329285,0.00319929909348482,0.000698080279232112,0.00564258007079721,0.00713553921049099,5730,4712.82186234818,10.7773279352227,3.23586448220984,0.00219103941892589,0,5730,1
"2016-06-01","Paraguay",31.2908067542214,4.05816135084428,63.5234521575985,1,38.2908067542214,4.05816135084428,0,42.1744840525328,156.046904315197,21.0581613508443,5.05816135084428,6,58.4652908067542,4,39.2908067542214,31.2908067542214,0,4,13.1163227016886,30.2908067542214,0,0,0,0,0,0,0,4.05816135084428,0,0,0,0,0.00717679053995903,0.000930770952028504,0.0145695991187153,0.000229357798165138,0.008782295127115,0.000930770952028504,0,0.00967304680103964,0.0357905743842195,0.00482985352083584,0.00116012875019364,0.00137614678899083,0.0134094703685216,0.000917431192660551,0.00901165292528013,0.00717679053995903,0,0.000917431192660551,0.0030083308948827,0.0069474327417939,0,0,0,0,0,0,0,0.000930770952028504,0,0,0,0,98.9887429643527,32.2326454033771,41.3489681050657,0,127.046904315197,27.1744840525328,14.1163227016886,1,5.05816135084428,32.2908067542214,73.6979362101313,0.0227038401294387,0.00739280857875622,0.00948370828097836,0,0.0291391982374305,0.00623267982856258,0.00323768869304783,0.000229357798165138,0.00116012875019364,0.00740614833812417,0.0169031963784705,4360,3435.72983114447,11,5.03521510317832,0,0.000930770952028504,4360,1
"2016-07-01","Paraguay",10.7974413646055,0,53.7846481876333,0,34.7974413646055,5.79744136460554,4.79744136460554,57.7846481876333,107.17697228145,25.7974413646055,0,15.5948827292111,40.1897654584222,3,63.3795309168444,26.5948827292111,1,1,3,28.1897654584222,0,0,0,0,0,0,0,1,0,0,0,0,0.00238301508819368,0,0.0118703703790848,0,0.00767985905199858,0.00127950592906765,0.00105880409724245,0.0127531777063856,0.0236541541119951,0.00569354256557174,0,0.00344181918543613,0.00886995485729909,0.000662105495475612,0.0139879785735697,0.00586953933551337,0.000220701831825204,0.000220701831825204,0.000662105495475612,0.00622153287539664,0,0,0,0,0,0,0,0.000220701831825204,0,0,0,0,70.1769722814499,23.5948827292111,28.3923240938166,0,133.556503198294,41.1897654584222,3,4.79744136460554,2,34.7846481876333,75.771855010661,0.0154881863344626,0.00520743384003776,0.00626623793728021,0,0.0294761649080323,0.00909065668912429,0.000662105495475612,0.00105880409724245,0.000441403663650408,0.00767703557440593,0.0167229872016467,4531,3692.4328358209,22.5948827292111,3.59477995903128,0.000220701831825204,0,4531,1
"2016-08-01","Paraguay",6,0,57.1769722814499,3,37.5884861407249,2,0,31.7846481876333,142.119402985075,28.3923240938166,0,3,37.5884861407249,0,37.7846481876333,43.3731343283582,1,10.3923240938166,31.5884861407249,22.5884861407249,0,0,0,0,0,0,0,0,0,1,0,0,0.00150526843953838,0,0.0143444486406046,0.000752634219769192,0.00943012697960987,0.000501756146512795,0,0.00797407129644588,0.035654641993245,0.00712301156392791,0,0.000752634219769192,0.00943012697960987,0,0.00947933973598426,0.0108813683713894,0.000250878073256397,0.00260720624531275,0.00792485854007149,0.00566695588076391,0,0,0,0,0,0,0,0,0,0.000250878073256397,0,0,92.138592750533,25.3923240938166,13.3923240938166,4.19616204690832,132.7078891258,48.5884861407249,4,2,4.19616204690832,25.7846481876333,60.5692963752665,0.0231155526218096,0.00637037734415871,0.00335984046508194,0.00105272504939998,0.0332934995298042,0.0121897857854302,0.00100351229302559,0.000501756146512795,0.00105272504939998,0.00646880285690749,0.0151955083731226,3986,3128.83368869936,4,5.0791008743384,0.000250878073256397,0.000250878073256397,3986,1
"2016-09-01","Paraguay",24.0916030534351,0,36.6145038167939,1,19.0458015267176,8.04580152671756,1,29.0916030534351,87.1374045801527,29.0916030534351,1,4.52290076335878,30.5687022900763,7.04580152671756,74.3206106870229,24.6145038167939,0,7,7.52290076335878,45.6603053435115,0,0,0,0,0,0,0,0,0,0,0,0,0.0064814643673487,0,0.00985055254689101,0.000269034167339252,0.00512397135504911,0.00216459551431734,0.000269034167339252,0.00782663520404496,0.0234429390853249,0.00782663520404496,0.000269034167339252,0.0012168148408283,0.00822402536725217,0.00189556134697809,0.0199947836123279,0.00662214253881999,0,0.00188323917137476,0.00202391734284605,0.0122841822285476,0,0,0,0,0,0,0,0,0,0,0,0,47.1374045801527,31.6145038167939,15.0458015267176,0,86.3664122137405,36.6145038167939,4.52290076335878,2,2,21.5687022900763,48.706106870229,0.0126815723917548,0.00850538171019475,0.00404783468569211,0,0.0232355157960023,0.00985055254689101,0.0012168148408283,0.000538068334678504,0.000538068334678504,0.00580271786119891,0.0131036069061687,3717,3021.61832061069,9.52290076335878,4.02829288787849,0,0,3717,1
"2016-10-01","Paraguay",21.7228637413395,2,88.3071593533487,12.8614318706697,26.8614318706697,2,0,54.5150115473441,44.6535796766744,30.7921478060046,0,5.93071593533487,20.8614318706697,3,28.7228637413395,11.9307159353349,3.93071593533487,8.93071593533487,3.93071593533487,12.9307159353349,0,0,0,0,0,0,0,1,0,0,0,0,0.00635543117066691,0.000585137507314219,0.025835915551009,0.00376285309264767,0.0078588156438472,0.000585137507314219,0,0.0159493889840094,0.0130642421523331,0.00900882030602827,0,0.00173514216949528,0.00610340312190455,0.000877706260971328,0.00840341244626667,0.00349055469143794,0.00115000466218106,0.00261284843046661,0.00115000466218106,0.00378312344509505,0,0,0,0,0,0,0,0.000292568753657109,0,0,0,0,81.0993071593533,45.5150115473441,13.9307159353349,1,68.5150115473441,31.7228637413395,5.93071593533487,4.93071593533487,3,17.7921478060046,65.1685912240185,0.0237271232180671,0.0133162702010954,0.00407569219875216,0.000292568753657109,0.0200453515352089,0.009281118707238,0.00173514216949528,0.00144257341583817,0.000877706260971328,0.00520542650848584,0.0190662935120007,3418,2719.37413394919,15.8614318706697,3.72685025947336,0,0.000292568753657109,3418,1
"2016-11-01","Paraguay",22.5384615384615,1,39.5384615384615,2,13.5076923076923,1,0,52.5846153846154,48.0307692307692,35.5230769230769,1,4,31.5230769230769,7.50769230769231,65.0923076923077,15.0153846153846,1,10.5230769230769,0,7.01538461538462,1,0,0,0,1,0,0,0,0,0,0,1,0.00699734912712249,0.000310462589257994,0.0122752131445084,0.000620925178515989,0.00419363312874645,0.000310462589257994,0,0.0163255558474435,0.0149117569794378,0.0110285864399494,0.000310462589257994,0.00124185035703198,0.00978673608291739,0.00233085759319848,0.0202087263869319,0.00466171518639696,0.000310462589257994,0.00326702170849951,0,0.00217801447233301,0.000310462589257994,0,0,0,0.000310462589257994,0,0,0,0,0,0,0.000310462589257994,64.0923076923077,33.5384615384615,13.5230769230769,0,98.1384615384615,40.5230769230769,3.50769230769231,0,1,10.5076923076923,42.0615384615385,0.0198982637976739,0.0104124376089604,0.00419840947627349,0,0.0304683208750269,0.0125808993862393,0.0010890072361665,0,0.000310462589257994,0.00326224536097246,0.013058534138944,3221,2593.24615384615,9,4.41039325599289,0.000620925178515989,0.000310462589257994,3221,1
"2016-12-01","Paraguay",13.9025487256372,0,136.025487256372,5.45127436281859,25.9025487256372,4,1,117.574212893553,91.9640179910045,105.610194902549,4.45127436281859,11.4512743628186,41.8050974512744,1,90.2203898050974,23.3538230884558,0,17.4512743628186,13.9025487256372,14.4512743628186,0,0,1,0,1,0,0,0,0,1,0,0,0.00232445221963504,0,0.0227429338332004,0.000911431928242533,0.00433080567223494,0.000668784484199967,0.000167196121049992,0.019657952331308,0.0153760270842676,0.0176576149310397,0.000744235807192542,0.00191460865454248,0.00698965013396997,0.000167196121049992,0.0150844992150305,0.00390466863207754,0,0.00291778538084243,0.00232445221963504,0.00241619701769246,0,0,0.000167196121049992,0,0.000167196121049992,0,0,0,0,0.000167196121049992,0,0,72.5127436281859,33.8050974512744,11.4512743628186,0,97.9640179910045,119.220389805097,5,7.45127436281859,4,53.6101949025487,67.6101949025487,0.0121238494613252,0.00565208116557003,0.00191460865454248,0,0.0163792038105675,0.0199331867254803,0.000835980605249958,0.00124582417034252,0.000668784484199967,0.00896341663644018,0.0113041623311401,5981,4830.66266866567,23.9025487256372,4.17625709548826,0.000167196121049992,0.000334392242099983,5981,1
"2017-01-01","Paraguay",16.6938461538462,1,59.2584615384615,12.1292307692308,20,7.56461538461538,2,94.34,92.5169230769231,55.6938461538462,0,17.1292307692308,42.6938461538462,1,40.2584615384615,25.6938461538462,1,9.56461538461538,17.1292307692308,28.2584615384615,0,0,1,0,0,0,0,0,0,0,0,0,0.00280004128712616,0.000167728950016773,0.00993935953345547,0.00203442314143421,0.00335457900033546,0.00126880499574227,0.000335457900033546,0.0158235491445824,0.0155177663664749,0.0093414703377803,0,0.00287306789151808,0.00716099398756225,0.000167728950016773,0.00675250948313679,0.00430960183727711,0.000167728950016773,0.00160426289577581,0.00287306789151808,0.00473976208293552,0,0,0.000167728950016773,0,0,0,0,0,0,0,0,0,89.2107692307692,43.2584615384615,14.5646153846154,0,97.0815384615385,47.6938461538462,10.5646153846154,7.56461538461538,7.56461538461538,79.34,114.727692307692,0.0149632286532656,0.00725569633318711,0.00244290764585968,0,0.0162833845121668,0.00799963873764612,0.00177199184579258,0.00126880499574227,0.00126880499574227,0.0133076148943308,0.0192431553686166,5962,4950.63384615385,18.5646153846154,3.46563480567727,0.000167728950016773,0.000167728950016773,5962,1
"2017-02-01","Paraguay",5.1789038262668,0,59.2523267838676,7.35780765253361,18.1789038262668,5.1789038262668,0,111.93588417787,133.041365046536,48.0734229576008,3.1789038262668,11.1789038262668,38.894519131334,2,68.1468459152017,12.1789038262668,1,11.1789038262668,14.5367114788004,6.1789038262668,0,0,0,0,0,0,0,3,0,0,0,0,0.000839504591711267,0,0.00960485115640584,0.00119270670327988,0.00294681533899608,0.000839504591711267,0,0.0181448993642194,0.0215661152612313,0.00779274160440928,0.000515302938282834,0.00181210955199656,0.00630483370584114,0.000324201653428432,0.0110466600608205,0.00197421037871078,0.000162100826714216,0.00181210955199656,0.00235641294841958,0.00100160541842548,0,0,0,0,0,0,0,0.000486302480142649,0,0,0,0,110.293691830403,56.2523267838676,28.894519131334,0,119.683557394002,48.7156153050672,23.7156153050672,1,8.35780765253361,56.1468459152017,67.8624612202689,0.0178786986270714,0.00911854867626319,0.00468382543869898,0,0.0194008035976661,0.00789684151484312,0.00384432084698772,0.000162100826714216,0.0013548075299941,0.0091014501402499,0.011000561066667,6169,5142.48086866598,23.7156153050672,3.48543474863252,0.000486302480142649,0,6169,1
"2017-03-01","Paraguay",8.72511848341232,0,64.9004739336493,4.86255924170616,24.7251184834123,6,0,38.9004739336493,86.0758293838863,60.0379146919431,0,10.7251184834123,27.175355450237,11.7251184834123,78.6635071090047,10.7251184834123,8.72511848341232,5.86255924170616,24.175355450237,23.3127962085308,0,0,0,0,1,0,0,0,0,0,0,0,0.0023754746755819,0,0.0176696090208683,0.00132386584309996,0.00673158684547028,0.00163354206370814,0,0.0105909267447997,0.0234347479945239,0.0163457431777683,0,0.00291998869681795,0.00739868103736373,0.00319224570743597,0.0214166912902273,0.00291998869681795,0.0023754746755819,0.00159612285371799,0.00658191000550966,0.00634707220488179,0,0,0,0,0.000272257010618023,0,0,0,0,0,0,0,62.8009478672986,18.8625592417062,18.4502369668246,0,73.0758293838863,35.0379146919431,1,1,1,21.3127962085308,31.7630331753554,0.017097998330329,0.00513546399175229,0.00502320636178183,0,0.0198954068564896,0.00953931791231776,0.000272257010618023,0.000272257010618023,0.000272257010618023,0.00580255818364574,0.00864770846048338,3673,2940.55450236967,10.8625592417062,4.01799910386363,0,0.000272257010618023,3673,1
"2017-04-01","Paraguay",10.2981366459627,1,60.5962732919255,5,44.695652173913,10.1987577639752,4.09937888198758,69.2857142857143,89.6894409937888,56.0931677018634,4.19875776397516,5.09937888198758,24.3975155279503,13.3975155279503,75.888198757764,21.2981366459627,2,6.09937888198758,16.0993788819876,26.4968944099379,0,0,0,0,0,0,0,1,1,1,0,0,0.00292810254363456,0.000284333238555587,0.0172295346294926,0.00142166619277794,0.0127084595319628,0.00289984582427499,0.00116558967358191,0.0197002315284943,0.0255016892220042,0.0159491520335125,0.00119384639294147,0.0014499229121375,0.00693702460277234,0.00380935897866088,0.0215775373209451,0.00605576816774602,0.000568666477111174,0.00173425615069308,0.00457758853624896,0.00753394779924307,0,0,0,0,0,0,0,0.000284333238555587,0.000284333238555587,0.000284333238555587,0,0,55.0931677018634,17.3975155279503,5.09937888198758,4,59.0931677018634,71.3850931677019,9.39751552795031,2,3.09937888198758,31.0931677018634,43.1925465838509,0.0156648187949569,0.00494669193288323,0.0014499229121375,0.00113733295422235,0.0168021517491792,0.020297154724965,0.00267202602443853,0.000568666477111174,0.000881256435026323,0.00884082106962279,0.0122810766516494,3517,2704.6149068323,7,4.60425869468334,0.000568666477111174,0.000568666477111174,3517,1
"2017-05-01","Paraguay",8.96911196911197,3.96911196911197,37.9073359073359,0,20.9073359073359,2,1,58.6293436293436,88.6602316602317,23.8764478764479,0,3,43.8146718146718,4,35.7220077220077,13.969111969112,1,3,4.96911196911197,7,0,0,0,0,0,0,0,2,0,0,0,0,0.00290074772610348,0.0012836714001009,0.0122598110955161,0,0.00676175158710734,0.000646830530401035,0.000323415265200517,0.0189616247184164,0.0286740723351331,0.00772200772200772,0,0.000970245795601552,0.0141703337046157,0.00129366106080207,0.0115530426009081,0.00451782405210607,0.000323415265200517,0.000970245795601552,0.00160708666530141,0.00226390685640362,0,0,0,0,0,0,0,0.000646830530401035,0,0,0,0,70.6602316602317,20.8764478764479,10.9382239382239,0,63.6911196911197,39.7837837837838,6.96911196911197,2,2.96911196911197,22.8455598455598,32.8455598455598,0.0228525975615238,0.00675176192640617,0.00353758859580334,0,0.0205986803658214,0.0128666829831125,0.00225391719570245,0.000646830530401035,0.000960256134900378,0.00738860279610603,0.0106227554481112,3092,2495.87258687259,5.96911196911197,4.5722996303185,0,0.000646830530401035,3092,1
"2017-06-01","Paraguay",7,0,52.7731092436975,0,20.4621848739496,1,2.73109243697479,50.7731092436975,84.5042016806723,13.4621848739496,2.73109243697479,10.1932773109244,26.9243697478992,5.73109243697479,27.1176470588235,19.1932773109244,0,2,9.73109243697479,6.73109243697479,0,0,0,0,0,0,0,2,0,0,0,0,0.00212636695018226,0,0.0160307136220223,0,0.00621573052064082,0.000303766707168894,0.000829614956553703,0.0154231802076845,0.025669563086474,0.00408936357045856,0.000829614956553703,0.0030963782839989,0.00817872714091712,0.00174091507806039,0.00823743835322707,0.00583027864851895,0,0.000607533414337789,0.00295598190673596,0.00204468178522928,0,0,0,0,0,0,0,0.000607533414337789,0,0,0,0,67.7731092436975,19.1932773109244,7.73109243697479,0,77.9663865546218,40.1176470588235,3.73109243697479,4.73109243697479,6.46218487394958,26.3865546218487,27.9243697478992,0.0205872142295557,0.00583027864851895,0.00234844849239817,0,0.0236835925135546,0.0121864055464227,0.0011333816637226,0.00143714837089149,0.0019629966202763,0.00801535681101116,0.00848249384808602,3292,2691.11764705882,51.3109243697479,3.99294618439058,0.00143714837089149,0,3292,1
"2017-07-01","Paraguay",11.4904942965779,2.49809885931559,52.4714828897338,3,19.9923954372624,1,0,40.9695817490494,61.9771863117871,29.4866920152091,1,6.49809885931559,21.9923954372624,5.99619771863118,61.9505703422053,9.99619771863118,0,3,5.49809885931559,18.9923954372624,0,0,0,0,0,0,0,1,0,0,0,0,0.00359190193703593,0.00078089992476261,0.0164024641730959,0.000937793060331354,0.00624957656682162,0.000312597686777118,0,0.0128069964829789,0.0193739250740191,0.00921747171466368,0.000312597686777118,0.00203129067187108,0.00687477194037585,0.00187439753630234,0.0193656049834965,0.00312478828341081,0,0.000937793060331354,0.00171869298509396,0.0059369788800445,0,0,0,0,0,0,0,0.000312597686777118,0,0,0,0,69.9505703422053,14.9961977186312,12.9923954372624,0,68.4524714828897,29.4904942965779,10.4904942965779,2,1,19.9847908745247,28.4866920152091,0.0218663864777135,0.0046877767172964,0.00406139275938179,0,0.021398084239728,0.00921866029902405,0.00327930425025881,0.000625195373554236,0.000312597686777118,0.00624719939810088,0.00890487402788656,3199,2616.33460076046,19.4904942965779,3.27066604875308,0.000312597686777118,0.000312597686777118,3199,1
"2017-08-01","Paraguay",6.37885462555066,2,52.273127753304,1,22.136563876652,3,0,33.5154185022026,52.136563876652,20.3788546255507,5.37885462555066,8.37885462555066,18.7577092511013,1,112.334801762115,19.5154185022026,0,1,6.37885462555066,20.7577092511013,0,0,0,0,0,0,0,1,0,0,0,0,0.00206301896039801,0.000646830530401035,0.0169059274751953,0.000323415265200517,0.0071593026767956,0.000970245795601552,0,0.0108393979631962,0.0168617606328111,0.00659083267320526,0.0017396036951975,0.00270984949079905,0.00606652951199913,0.000323415265200517,0.0363307897031418,0.00631158425038895,0,0.000323415265200517,0.00206301896039801,0.00671336004240017,0,0,0,0,0,0,0,0.000323415265200517,0,0,0,0,42.8942731277533,11.3788546255507,17.5154185022026,0,37.273127753304,38.6519823788546,10.7577092511013,4.37885462555066,4.37885462555066,10.7577092511013,32.8942731277533,0.0138726627191958,0.0036800952864006,0.00566475371998792,0,0.0120546984971876,0.012500641131583,0.00347920739039499,0.00141618842999698,0.00141618842999698,0.00347920739039499,0.0106385100671906,3092,2520.3127753304,3.37885462555066,2.26010625726937,0.000323415265200517,0,3092,1
"2017-09-01","Paraguay",8.81627620221948,0,40.7447595561036,4,19.5203452527744,1,0,41.4488286066584,42.9284833538841,21.1122071516646,0,3.70406905055487,15.4081381011097,1.70406905055487,46.5610357583231,12.1122071516646,0,1,4.70406905055487,11.1122071516646,0,0,0,0,0,0,0,0,1.70406905055487,0,0,0,0.00315092072988545,0,0.0145621013424244,0.00142959256611866,0.00697653511535895,0.000357398141529664,0,0.0148137343126013,0.0153425601693653,0.00754546359959422,0,0.00132382739476586,0.00550683992176903,0.00060903111170653,0.0166408276477209,0.00432888032582724,0,0.000357398141529664,0.00168122553629552,0.00397148218429757,0,0,0,0,0,0,0,0,0.00060903111170653,0,0,0,59.9691738594328,30.0406905055487,4.70406905055487,0,37.5610357583231,23.0406905055487,1.70406905055487,5.40813810110974,7.11220715166461,19.632552404439,45.2651048088779,0.0214328712864306,0.0107364869569509,0.00168122553629552,0,0.0134242443739539,0.00823469996624328,0.00060903111170653,0.00193285850647239,0.00254188961817892,0.00701663774283022,0.0161776643348384,2798,2296.68557336621,11.4081381011097,2.8459468896818,0.00060903111170653,0,2798,1
"2017-10-01","Paraguay",11.4104046242775,1,48.2909441233141,5.47013487475915,20.8805394990366,2.47013487475915,0,77.8728323699422,51.7013487475915,17.9402697495183,3.47013487475915,3.47013487475915,13.9402697495183,4,46.6416184971098,18.4104046242775,1,5.47013487475915,8.9402697495183,10.9402697495183,0,0,0,0,0,2,0,1,1,0,0,0,0.00434847737205696,0.00038109756097561,0.0184035610226044,0.00208465505897834,0.00795752267493773,0.000941362376051506,0,0.0296771464824475,0.0197032579068565,0.00683699304478594,0.00132245993702712,0.00132245993702712,0.0053126028008835,0.00152439024390244,0.0177750070492034,0.00701616029888623,0.00038109756097561,0.00208465505897834,0.00340711499600545,0.00416931011795667,0,0,0,0,0,0.00076219512195122,0,0.00038109756097561,0.00038109756097561,0,0,0,53.111753371869,19.3506743737958,6.47013487475915,0,61.1714836223507,33.7610789980732,3.47013487475915,1,6.47013487475915,24.7610789980732,41.7610789980732,0.0202407596691574,0.0073744948070868,0.00246575261995395,0,0.0233123032097373,0.0128662648620706,0.00132245993702712,0.00038109756097561,0.00246575261995395,0.0094363868132901,0.0159150453498755,2624,2032.82273603083,20.9402697495183,3.65718061644392,0.00152439024390244,0,2624,1
