"date","country","arrest","censor","electionactivity","electionirregularities","cooperate","coup","defamationcase","disaster","legalaction","legalchange","martiallaw","mobilizesecurity","corruption","activism","protest","purge","raid","threaten","violencelethal","violencenonlethal","arms_transfer_security_aid_assistance","bribery_economic_corruption","diaspora_activation","diplomatic_mediation","diplomatic_recognition","diplomatic_sanction","diplomatic_statement","diplomatic_visit","economic_aid_assistance","intelligence_counterintelligence","investment","joint_security_force_exercise","media_campaign_intervention","political_process_policy_intervention","professional_cultural_exchange","security_cooperation","security_force_facility_presence","surveillance","tech_transfer_investment","trade_agreement_exchange","trade_financial_sanction","transnational_organization_crime","arrestNorm","censorNorm","electionactivityNorm","electionirregularitiesNorm","cooperateNorm","coupNorm","defamationcaseNorm","disasterNorm","legalactionNorm","legalchangeNorm","martiallawNorm","mobilizesecurityNorm","corruptionNorm","activismNorm","protestNorm","purgeNorm","raidNorm","threatenNorm","violencelethalNorm","violencenonlethalNorm","arms_transfer_security_aid_assistanceNorm","bribery_economic_corruptionNorm","diaspora_activationNorm","diplomatic_mediationNorm","diplomatic_recognitionNorm","diplomatic_sanctionNorm","diplomatic_statementNorm","diplomatic_visitNorm","economic_aid_assistanceNorm","intelligence_counterintelligenceNorm","investmentNorm","joint_security_force_exerciseNorm","media_campaign_interventionNorm","political_process_policy_interventionNorm","professional_cultural_exchangeNorm","security_cooperationNorm","security_force_facility_presenceNorm","surveillanceNorm","tech_transfer_investmentNorm","trade_agreement_exchangeNorm","trade_financial_sanctionNorm","transnational_organization_crimeNorm","ncr_arrest","ncr_cooperate","ncr_corruption","ncr_defamationcase","ncr_legalaction","ncr_legalchange","ncr_purge","ncr_raid","ncr_threaten","ncr_violencelethal","ncr_violencenonlethal","ncr_arrestNorm","ncr_cooperateNorm","ncr_corruptionNorm","ncr_defamationcaseNorm","ncr_legalactionNorm","ncr_legalchangeNorm","ncr_purgeNorm","ncr_raidNorm","ncr_threatenNorm","ncr_violencelethalNorm","ncr_violencenonlethalNorm","article_total","cs_999","rai_999","f1","rus_influence","chn_influence","total_articles","gestion.pe","larepublica.pe","ojo.publico.com"
"2016-02-01","Peru",17,0,148,2,18,0,1,91,54,20,9,8,42,0,32,7,1,7,18,22,3,0,0,1,0,1,6,1,0,0,9,0,0,2,5,3,2,0,2,0,6,0,0.00478468899521531,0,0.0416549394877568,0.00056290458767239,0.00506614128905151,0,0.000281452293836195,0.0256121587390937,0.0151984238671545,0.00562904587672389,0.00253307064452575,0.00225161835068956,0.0118209963411202,0,0.00900647340275823,0.00197016605685336,0.000281452293836195,0.00197016605685336,0.00506614128905151,0.00619195046439629,0.000844356881508584,0,0,0.000281452293836195,0,0.000281452293836195,0.00168871376301717,0.000281452293836195,0,0,0.00253307064452575,0,0,0.00056290458767239,0.00140726146918097,0.000844356881508584,0.00056290458767239,0,0.00056290458767239,0,0.00168871376301717,0,30,10,9,1,39,13,2,1,4,19,38,0.00844356881508584,0.00281452293836195,0.00253307064452575,0.000281452293836195,0.0109766394596116,0.00365887981987053,0.00056290458767239,0.000281452293836195,0.00112580917534478,0.0053475935828877,0.0106951871657754,3553,2930,6,4.77439095379129,0.00394033211370673,0.00759921193357726,3553,1,0,1
"2016-03-01","Peru",23,4,167,16,16,1,4,76,81,26,6,4,48,4,38,14,1,3,24,33,0,2,0,0,0,2,5,1,1,2,5,1,2,0,1,3,1,0,1,1,12,0,0.00607822410147992,0.00105708245243129,0.0441331923890063,0.00422832980972516,0.00422832980972516,0.000264270613107822,0.00105708245243129,0.0200845665961945,0.0214059196617336,0.00687103594080338,0.00158562367864693,0.00105708245243129,0.0126849894291755,0.00105708245243129,0.0100422832980973,0.00369978858350951,0.000264270613107822,0.000792811839323467,0.00634249471458774,0.00872093023255814,0,0.000528541226215645,0,0,0,0.000528541226215645,0.00132135306553911,0.000264270613107822,0.000264270613107822,0.000528541226215645,0.00132135306553911,0.000264270613107822,0.000528541226215645,0,0.000264270613107822,0.000792811839323467,0.000264270613107822,0,0.000264270613107822,0.000264270613107822,0.00317124735729387,0,38,12,11,1,32,25,2,2,2,18,45,0.0100422832980973,0.00317124735729387,0.00290697674418605,0.000264270613107822,0.00845665961945032,0.00660676532769556,0.000528541226215645,0.000528541226215645,0.000528541226215645,0.0047568710359408,0.011892177589852,3784,3056,4,5.53034467136134,0.00369978858350951,0.00687103594080338,3784,1,0,1
"2016-04-01","Peru",13,2,317,18,24,4,2,114,89,33,5,9,54,6,52,16,1,2,20,39,1,1,0,0,1,1,4,1,0,1,3,1,1,0,2,4,0,0,0,1,12,1,0.00317305345374664,0.000488162069807176,0.0773736880644374,0.00439345862826458,0.00585794483768611,0.000976324139614352,0.000488162069807176,0.027825237979009,0.0217232121064193,0.0080546741518184,0.00122040517451794,0.00219672931413229,0.0131803758847938,0.00146448620942153,0.0126922138149866,0.00390529655845741,0.000244081034903588,0.000488162069807176,0.00488162069807176,0.00951916036123993,0.000244081034903588,0.000244081034903588,0,0,0.000244081034903588,0.000244081034903588,0.000976324139614352,0.000244081034903588,0,0.000244081034903588,0.000732243104710764,0.000244081034903588,0.000244081034903588,0,0.000488162069807176,0.000976324139614352,0,0,0,0.000244081034903588,0.00292897241884306,0.000244081034903588,30,22,19,1,43,29,1,1,1,18,51,0.00732243104710764,0.00536978276787894,0.00463753966316817,0.000244081034903588,0.0104954845008543,0.00707835001220405,0.000244081034903588,0.000244081034903588,0.000244081034903588,0.00439345862826458,0.012448132780083,4097,3112,1,4.84314066036026,0.00268489138393947,0.00585794483768611,4097,1,0,1
"2016-05-01","Peru",16,3,116,0,22,4,3,57,81,25,13,10,49,3,50,12,2,4,16,20,2,1,1,0,1,1,4,2,1,0,10,1,1,0,5,6,4,0,2,2,4,5,0.00421829686264171,0.00079093066174532,0.0305826522541524,0,0.00580015818613235,0.00105457421566043,0.00079093066174532,0.0150276825731611,0.0213551278671236,0.00659108884787767,0.00342736620089639,0.00263643553915107,0.0129185341418402,0.00079093066174532,0.0131821776957553,0.00316372264698128,0.000527287107830214,0.00105457421566043,0.00421829686264171,0.00527287107830214,0.000527287107830214,0.000263643553915107,0.000263643553915107,0,0.000263643553915107,0.000263643553915107,0.00105457421566043,0.000527287107830214,0.000263643553915107,0,0.00263643553915107,0.000263643553915107,0.000263643553915107,0,0.00131821776957553,0.00158186132349064,0.00105457421566043,0,0.000527287107830214,0.000527287107830214,0.00105457421566043,0.00131821776957553,55,21,7,1,38,27,2,4,0,26,54,0.0145003954653309,0.00553651463221724,0.00184550487740575,0.000263643553915107,0.0100184550487741,0.00711837595570788,0.000527287107830214,0.00105457421566043,0,0.00685473240179278,0.0142367519114158,3793,3103,5,5.48301935893788,0.00448194041655682,0.00949116794094384,3793,1,0,1
"2016-06-01","Peru",12,6,257,10,24,5,2,69,76,25,3,1,48,8,41,13,0,5,25,31,0,0,0,0,0,0,3,2,1,0,4,1,3,0,3,3,0,0,1,0,9,1,0.00315872598052119,0.00157936299026059,0.0676493814161622,0.00263227165043432,0.00631745196104238,0.00131613582521716,0.000526454330086865,0.0181626743879968,0.0200052645433009,0.00658067912608581,0.000789681495130297,0.000263227165043432,0.0126349039220848,0.00210581732034746,0.0107923137667807,0.00342195314556462,0,0.00131613582521716,0.00658067912608581,0.00816004211634641,0,0,0,0,0,0,0.000789681495130297,0.000526454330086865,0.000263227165043432,0,0.00105290866017373,0.000263227165043432,0.000789681495130297,0,0.000789681495130297,0.000789681495130297,0,0,0.000263227165043432,0,0.00236904448539089,0.000263227165043432,37,19,5,1,20,32,1,5,2,28,45,0.009739405106607,0.00500131613582522,0.00131613582521716,0.000263227165043432,0.00526454330086865,0.00842326928138984,0.000263227165043432,0.00131613582521716,0.000526454330086865,0.00737036062121611,0.0118452224269545,3799,2989,3,4.96222261630258,0.00289549881547776,0.00526454330086865,3799,1,0,1
"2016-07-01","Peru",13,1,49,0,27,15,0,49,51,26,2,8,26,1,30,15,0,7,33,29,1,0,0,0,0,3,1,5,1,1,5,1,1,1,8,0,2,2,1,1,7,0,0.00352112676056338,0.000270855904658722,0.0132719393282774,0,0.00731310942578548,0.00406283856988082,0,0.0132719393282774,0.0138136511375948,0.00704225352112676,0.000541711809317443,0.00216684723726977,0.00704225352112676,0.000270855904658722,0.00812567713976165,0.00406283856988082,0,0.00189599133261105,0.00893824485373781,0.00785482123510292,0.000270855904658722,0,0,0,0,0.000812567713976165,0.000270855904658722,0.00135427952329361,0.000270855904658722,0.000270855904658722,0.00135427952329361,0.000270855904658722,0.000270855904658722,0.000270855904658722,0.00216684723726977,0,0.000541711809317443,0.000541711809317443,0.000270855904658722,0.000270855904658722,0.00189599133261105,0,19,16,9,1,33,18,2,2,2,21,52,0.00514626218851571,0.00433369447453954,0.00243770314192849,0.000270855904658722,0.00893824485373781,0.00487540628385699,0.000541711809317443,0.000541711809317443,0.000541711809317443,0.00568797399783315,0.0140845070422535,3692,3160,3,4.38901144998273,0.00487540628385699,0.0062296858071506,3692,1,0,1
"2016-08-01","Peru",10,2,49,0,29,8,1,122,64,36,9,2,34,4,50,10,0,3,19,27,1,0,0,0,0,0,4,4,1,1,8,0,1,0,0,3,0,0,0,3,7,0,0.00257864878803507,0.000515729757607014,0.0126353790613718,0,0.0074780814853017,0.00206291903042806,0.000257864878803507,0.0314595152140279,0.0165033522434244,0.00928313563692625,0.00232078390923156,0.000515729757607014,0.00876740587931924,0.00103145951521403,0.0128932439401753,0.00257864878803507,0,0.000773594636410521,0.00489943269726663,0.00696235172769469,0.000257864878803507,0,0,0,0,0,0.00103145951521403,0.00103145951521403,0.000257864878803507,0.000257864878803507,0.00206291903042806,0,0.000257864878803507,0,0,0.000773594636410521,0,0,0,0.000773594636410521,0.00180505415162455,0,39,18,8,1,27,34,0,1,1,27,37,0.0100567302733368,0.00464156781846313,0.00206291903042806,0.000257864878803507,0.00696235172769469,0.00876740587931924,0,0.000257864878803507,0.000257864878803507,0.00696235172769469,0.00954100051572976,3878,3237,2,4.31400400548049,0.00309437854564208,0.00567302733367715,3878,1,0,1
"2016-09-01","Peru",16,1,57,4,35,2,2,64,81,66,3,4,35,4,37,25,0,9,10,17,2,0,1,2,0,1,10,12,1,3,23,1,0,2,4,6,2,0,5,4,13,1,0.00437517090511348,0.000273448181569593,0.0155865463494668,0.00109379272627837,0.00957068635493574,0.000546896363139185,0.000546896363139185,0.0175006836204539,0.022149302707137,0.0180475799835931,0.000820344544708778,0.00109379272627837,0.00957068635493574,0.00109379272627837,0.0101175827180749,0.00683620453923981,0,0.00246103363412633,0.00273448181569593,0.00464861908668307,0.000546896363139185,0,0.000273448181569593,0.000546896363139185,0,0.000273448181569593,0.00273448181569593,0.00328137817883511,0.000273448181569593,0.000820344544708778,0.00628930817610063,0.000273448181569593,0,0.000546896363139185,0.00109379272627837,0.00164068908941756,0.000546896363139185,0,0.00136724090784796,0.00109379272627837,0.0035548263604047,0.000273448181569593,24,15,11,0,33,38,5,1,3,19,41,0.00656275635767022,0.00410172272354389,0.00300792999726552,0,0.00902378999179656,0.0103910308996445,0.00136724090784796,0.000273448181569593,0.000820344544708778,0.00519551544982226,0.0112113754443533,3657,3037,12,5.93606277100173,0.00492206726825267,0.020782061799289,3657,1,0,1
"2016-10-01","Peru",22,1,65,8,31,8,0,86,90,47,8,3,78,2,28,25,1,4,19,14,1,1,0,1,0,1,3,3,1,0,3,1,2,1,2,4,1,2,2,3,4,1,0.00575765506411934,0.000261711593823606,0.0170112535985344,0.00209369275058885,0.0081130594085318,0.00209369275058885,0,0.0225071970688301,0.0235540434441246,0.0123004449097095,0.00209369275058885,0.000785134781470819,0.0204135043182413,0.000523423187647213,0.00732792462706098,0.00654278984559016,0.000261711593823606,0.00104684637529443,0.00497252028264852,0.00366396231353049,0.000261711593823606,0.000261711593823606,0,0.000261711593823606,0,0.000261711593823606,0.000785134781470819,0.000785134781470819,0.000261711593823606,0,0.000785134781470819,0.000261711593823606,0.000523423187647213,0.000261711593823606,0.000523423187647213,0.00104684637529443,0.000261711593823606,0.000523423187647213,0.000523423187647213,0.000785134781470819,0.00104684637529443,0.000261711593823606,28,22,7,1,38,43,3,3,1,22,32,0.00732792462706098,0.00575765506411934,0.00183198115676524,0.000261711593823606,0.00994504056529704,0.0112535985344151,0.000785134781470819,0.000785134781470819,0.000261711593823606,0.00575765506411934,0.0083747710023554,3821,3150,11,6.15620001229142,0.00314053912588328,0.00654278984559016,3821,1,0,1
"2016-11-01","Peru",17,3,84,10,79,8,3,150,89,38,9,5,54,5,51,24,0,8,30,25,2,0,0,0,0,0,15,20,0,0,9,1,2,1,6,10,0,3,1,11,17,0,0.00425,0.00075,0.021,0.0025,0.01975,0.002,0.00075,0.0375,0.02225,0.0095,0.00225,0.00125,0.0135,0.00125,0.01275,0.006,0,0.002,0.0075,0.00625,5e-04,0,0,0,0,0,0.00375,0.005,0,0,0.00225,0.00025,5e-04,0.00025,0.0015,0.0025,0,0.00075,0.00025,0.00275,0.00425,0,16,34,6,0,27,39,2,2,0,15,33,0.004,0.0085,0.0015,0,0.00675,0.00975,5e-04,5e-04,0,0.00375,0.00825,4000,3186,67,5.72993461265694,0.00675,0.018,4000,1,0,1
"2016-12-01","Peru",17,13,37,4,61,1,1,122,114,49,5,7,99,10,49,27,0,10,18,31,0,0,1,2,0,12,12,0,0,1,4,1,2,0,3,12,0,5,4,0,17,0,0.00396918048097128,0.00303525566191922,0.00863880457623161,0.000933924819052066,0.014242353490544,0.000233481204763017,0.000233481204763017,0.028484706981088,0.0266168573429839,0.0114405790333878,0.00116740602381508,0.00163436843334112,0.0231146392715386,0.00233481204763017,0.0114405790333878,0.00630399252860145,0,0.00233481204763017,0.0042026616857343,0.00723791734765351,0,0,0.000233481204763017,0.000466962409526033,0,0.0028017744571562,0.0028017744571562,0,0,0.000233481204763017,0.000933924819052066,0.000233481204763017,0.000466962409526033,0,0.00070044361428905,0.0028017744571562,0,0.00116740602381508,0.000933924819052066,0,0.00396918048097128,0,31,20,10,1,36,57,1,1,1,20,30,0.00723791734765351,0.00466962409526033,0.00233481204763017,0.000233481204763017,0.0084053233714686,0.0133084286714919,0.000233481204763017,0.000233481204763017,0.000233481204763017,0.00466962409526033,0.0070044361428905,4283,3490,9,6.6910231224961,0.0114405790333878,0.00653747373336446,4283,1,0,1
"2017-01-01","Peru",26,6,26,3,41,1,0,130,160,43,2,6,133,5,52,13,2,4,32,19,0,0,0,0,0,3,8,6,1,2,3,0,2,2,4,6,0,4,5,4,16,1,0.00636163445069733,0.00146806948862246,0.00636163445069733,0.000734034744311231,0.0100318081722535,0.000244678248103744,0,0.0318081722534867,0.039148519696599,0.010521164668461,0.000489356496207487,0.00146806948862246,0.0325422069977979,0.00122339124051872,0.0127232689013947,0.00318081722534867,0.000489356496207487,0.000978712992414974,0.00782970393931979,0.00464888671397113,0,0,0,0,0,0.000734034744311231,0.00195742598482995,0.00146806948862246,0.000244678248103744,0.000489356496207487,0.000734034744311231,0,0.000489356496207487,0.000489356496207487,0.000978712992414974,0.00146806948862246,0,0.000978712992414974,0.00122339124051872,0.000978712992414974,0.0039148519696599,0.000244678248103744,40,21,18,0,50,41,2,7,1,22,36,0.00978712992414974,0.00513824321017861,0.00440420846586738,0,0.0122339124051872,0.0100318081722535,0.000489356496207487,0.00171274773672621,0.000244678248103744,0.00538292145828236,0.00880841693173477,4087,3281,4,7.23443582622441,0.00685099094690482,0.009542451676046,4087,1,0,1
"2017-02-01","Peru",38,2,38,0,27,4,1,122,191,21,7,1,183,1,34,13,3,7,20,23,2,0,1,1,0,2,3,1,1,0,2,0,2,1,5,3,1,0,3,0,8,1,0.0100079009744535,0.000526731630234396,0.0100079009744535,0,0.00711087700816434,0.00105346326046879,0.000263365815117198,0.0321306294442981,0.0503028706873848,0.00553068211746115,0.00184356070582038,0.000263365815117198,0.0481959441664472,0.000263365815117198,0.00895443771398472,0.00342375559652357,0.000790097445351593,0.00184356070582038,0.00526731630234396,0.00605741374769555,0.000526731630234396,0,0.000263365815117198,0.000263365815117198,0,0.000526731630234396,0.000790097445351593,0.000263365815117198,0.000263365815117198,0,0.000526731630234396,0,0.000526731630234396,0.000263365815117198,0.00131682907558599,0.000790097445351593,0.000263365815117198,0,0.000790097445351593,0,0.00210692652093758,0.000263365815117198,17,21,15,0,39,39,2,1,4,19,21,0.00447721885699236,0.00553068211746115,0.00395048722675797,0,0.0102712667895707,0.0102712667895707,0.000526731630234396,0.000263365815117198,0.00105346326046879,0.00500395048722676,0.00553068211746115,3797,3048,5,9.16596315490011,0.00421385304187516,0.00553068211746115,3797,1,0,1
"2017-03-01","Peru",10,4,34,0,18,10,1,362,143,46,13,11,103,6,59,30,1,8,25,24,2,2,1,0,0,2,4,3,3,2,2,0,1,1,3,4,0,0,3,2,5,1,0.00230414746543779,0.000921658986175115,0.00783410138248848,0,0.00414746543778802,0.00230414746543779,0.000230414746543779,0.0834101382488479,0.0329493087557604,0.0105990783410138,0.00299539170506912,0.00253456221198157,0.0237327188940092,0.00138248847926267,0.0135944700460829,0.00691244239631336,0.000230414746543779,0.00184331797235023,0.00576036866359447,0.00552995391705069,0.000460829493087558,0.000460829493087558,0.000230414746543779,0,0,0.000460829493087558,0.000921658986175115,0.000691244239631336,0.000691244239631336,0.000460829493087558,0.000460829493087558,0,0.000230414746543779,0.000230414746543779,0.000691244239631336,0.000921658986175115,0,0,0.000691244239631336,0.000460829493087558,0.00115207373271889,0.000230414746543779,23,18,14,0,31,26,3,1,3,28,30,0.00529953917050691,0.00414746543778802,0.0032258064516129,0,0.00714285714285714,0.00599078341013825,0.000691244239631336,0.000230414746543779,0.000691244239631336,0.00645161290322581,0.00691244239631336,4340,3350,16,6.53005531017643,0.00506912442396313,0.0043778801843318,4340,1,0,1
"2017-04-01","Peru",31,2,59,7,22,5,0,149,155,67,8,8,108,7,69,17,4,5,30,41,0,0,0,1,0,3,18,5,0,0,5,0,0,0,9,11,2,0,8,1,5,0,0.00620496397117694,0.000400320256204964,0.0118094475580464,0.00140112089671737,0.0044035228182546,0.00100080064051241,0,0.0298238590872698,0.0310248198558847,0.0134107285828663,0.00160128102481986,0.00160128102481986,0.0216172938350681,0.00140112089671737,0.0138110488390713,0.00340272217774219,0.000800640512409928,0.00100080064051241,0.00600480384307446,0.00820656525220176,0,0,0,0.000200160128102482,0,0.000600480384307446,0.00360288230584468,0.00100080064051241,0,0,0.00100080064051241,0,0,0,0.00180144115292234,0.0022017614091273,0.000400320256204964,0,0.00160128102481986,0.000200160128102482,0.00100080064051241,0,35,19,11,1,33,32,1,4,2,15,24,0.00700560448358687,0.00380304243394716,0.0022017614091273,0.000200160128102482,0.00660528422738191,0.00640512409927942,0.000200160128102482,0.000800640512409928,0.000400320256204964,0.00300240192153723,0.00480384307445957,4996,4125,3,6.12923380970419,0.00720576461168935,0.00640512409927942,4996,1,0,1
"2017-05-01","Peru",32,0,34,2,34,3,5,94,218,38,5,8,127,3,64,22,3,9,28,17,0,2,0,0,0,2,4,1,0,5,7,0,1,5,5,4,1,5,1,0,12,0,0.00789149198520345,0,0.00838471023427867,0.000493218249075216,0.00838471023427867,0.000739827373612824,0.00123304562268804,0.0231812577065351,0.0537607891491985,0.0093711467324291,0.00123304562268804,0.00197287299630086,0.0313193588162762,0.000739827373612824,0.0157829839704069,0.00542540073982737,0.000739827373612824,0.00221948212083847,0.00690505548705302,0.00419235511713933,0,0.000493218249075216,0,0,0,0.000493218249075216,0.000986436498150432,0.000246609124537608,0,0.00123304562268804,0.00172626387176326,0,0.000246609124537608,0.00123304562268804,0.00123304562268804,0.000986436498150432,0.000246609124537608,0.00123304562268804,0.000246609124537608,0,0.00295930949445129,0,50,14,12,0,39,32,1,3,2,18,47,0.0123304562268804,0.00345252774352651,0.00295930949445129,0,0.00961775585696671,0.00789149198520345,0.000246609124537608,0.000739827373612824,0.000493218249075216,0.00443896424167694,0.0115906288532676,4055,3211,4,8.77200758476849,0.00789149198520345,0.00567200986436498,4055,1,0,1
"2017-06-01","Peru",18,3,46,3,30,3,2,147,162,36,9,4,92,2,44,39,1,7,20,27,1,1,0,0,1,1,4,1,0,5,7,0,5,2,5,2,1,0,3,0,7,2,0.00469606052700235,0.000782676754500391,0.012001043569006,0.000782676754500391,0.00782676754500391,0.000782676754500391,0.000521784503000261,0.0383511609705192,0.0422645447430211,0.0093921210540047,0.00234803026350117,0.00104356900600052,0.024002087138012,0.000521784503000261,0.0114792590660057,0.0101747978085051,0.00026089225150013,0.00182624576050091,0.00521784503000261,0.00704409079050352,0.00026089225150013,0.00026089225150013,0,0,0.00026089225150013,0.00026089225150013,0.00104356900600052,0.00026089225150013,0,0.00130446125750065,0.00182624576050091,0,0.00130446125750065,0.000521784503000261,0.00130446125750065,0.000521784503000261,0.00026089225150013,0,0.000782676754500391,0,0.00182624576050091,0.000521784503000261,38,22,16,1,47,57,2,6,0,18,31,0.00991390555700496,0.00573962953300287,0.00417427602400209,0.00026089225150013,0.0122619358205061,0.0148708583355074,0.000521784503000261,0.00156535350900078,0,0.00469606052700235,0.00808765979650404,3833,2988,1,7.43068775137403,0.00678319853900339,0.00573962953300287,3833,1,0,1
"2017-07-01","Peru",30,2,66,6,63,7,1,118,143,31,12,7,112,3,123,36,0,17,17,22,1,0,0,2,0,3,8,6,0,5,4,0,1,6,9,3,1,2,2,0,20,1,0.00758150113722517,0.000505433409148345,0.0166793025018954,0.00151630022744503,0.0159211523881729,0.00176901693201921,0.000252716704574172,0.0298205711397523,0.0361384887541066,0.00783421784179934,0.00303260045489007,0.00176901693201921,0.0283042709123073,0.000758150113722517,0.0310841546626232,0.0090978013646702,0,0.00429618397776093,0.00429618397776093,0.00555976750063179,0.000252716704574172,0,0,0.000505433409148345,0,0.000758150113722517,0.00202173363659338,0.00151630022744503,0,0.00126358352287086,0.00101086681829669,0,0.000252716704574172,0.00151630022744503,0.00227445034116755,0.000758150113722517,0.000252716704574172,0.000505433409148345,0.000505433409148345,0,0.00505433409148345,0.000252716704574172,31,23,9,0,35,22,1,1,4,21,34,0.00783421784179934,0.00581248420520596,0.00227445034116755,0,0.00884508466009603,0.00555976750063179,0.000252716704574172,0.000252716704574172,0.00101086681829669,0.00530705079605762,0.00859236795552186,3957,3061,3,7.79680672153145,0.00960323477381855,0.00935051806924438,3957,1,0,1
"2017-08-01","Peru",17,6,22,4,48,11,0,123,152,35,3,3,91,4,222,45,3,13,22,27,1,1,1,0,1,3,5,2,0,1,10,1,2,1,5,2,1,0,3,1,14,1,0.00411721966577864,0.00145313635262775,0.00532816662630177,0.000968757568418503,0.011625090821022,0.00266408331315088,0,0.029789295228869,0.0368127875999031,0.0084766287236619,0.000726568176313877,0.000726568176313877,0.0220392346815209,0.000968757568418503,0.0537660450472269,0.0108985226447082,0.000726568176313877,0.00314846209736014,0.00532816662630177,0.0065391135868249,0.000242189392104626,0.000242189392104626,0.000242189392104626,0,0.000242189392104626,0.000726568176313877,0.00121094696052313,0.000484378784209252,0,0.000242189392104626,0.00242189392104626,0.000242189392104626,0.000484378784209252,0.000242189392104626,0.00121094696052313,0.000484378784209252,0.000242189392104626,0,0.000726568176313877,0.000242189392104626,0.00339065148946476,0.000242189392104626,25,33,7,1,41,51,3,3,1,21,27,0.00605473480261565,0.00799224993945265,0.00169532574473238,0.000242189392104626,0.00992976507628966,0.0123516589973359,0.000726568176313877,0.000726568176313877,0.000242189392104626,0.00508597723419714,0.0065391135868249,4129,3153,7,7.15195249790265,0.00532816662630177,0.0084766287236619,4129,1,0,1
"2017-09-01","Peru",23,6,29,3,30,6,0,189,128,30,5,4,74,9,56,21,1,7,13,16,0,1,0,0,0,3,6,6,1,0,9,0,1,0,2,3,1,1,5,0,13,1,0.00643356643356643,0.00167832167832168,0.00811188811188811,0.000839160839160839,0.00839160839160839,0.00167832167832168,0,0.0528671328671329,0.0358041958041958,0.00839160839160839,0.0013986013986014,0.00111888111888112,0.0206993006993007,0.00251748251748252,0.0156643356643357,0.00587412587412587,0.00027972027972028,0.00195804195804196,0.00363636363636364,0.00447552447552448,0,0.00027972027972028,0,0,0,0.000839160839160839,0.00167832167832168,0.00167832167832168,0.00027972027972028,0,0.00251748251748252,0,0.00027972027972028,0,0.000559440559440559,0.000839160839160839,0.00027972027972028,0.00027972027972028,0.0013986013986014,0,0.00363636363636364,0.00027972027972028,31,21,9,0,24,37,2,3,2,33,20,0.00867132867132867,0.00587412587412587,0.00251748251748252,0,0.00671328671328671,0.0103496503496504,0.000559440559440559,0.000839160839160839,0.000559440559440559,0.00923076923076923,0.00559440559440559,3575,2813,8,6.72197002517006,0.00447552447552448,0.0106293706293706,3575,1,0,1
"2017-10-01","Peru",15,2,37,5,35,3,1,88,130,41,5,5,85,3,31,20,0,7,16,17,0,2,1,0,1,3,10,9,0,6,2,0,4,1,16,0,0,1,3,1,11,2,0.00399467376830892,0.000532623169107856,0.00985352862849534,0.00133155792276964,0.00932090545938748,0.000798934753661784,0.000266311584553928,0.0234354194407457,0.0346205059920107,0.0109187749667111,0.00133155792276964,0.00133155792276964,0.0226364846870839,0.000798934753661784,0.00825565912117177,0.00532623169107856,0,0.0018641810918775,0.00426098535286285,0.00452729693741678,0,0.000532623169107856,0.000266311584553928,0,0.000266311584553928,0.000798934753661784,0.00266311584553928,0.00239680426098535,0,0.00159786950732357,0.000532623169107856,0,0.00106524633821571,0.000266311584553928,0.00426098535286285,0,0,0.000266311584553928,0.000798934753661784,0.000266311584553928,0.00292942743009321,0.000532623169107856,26,6,9,1,47,42,0,1,1,21,19,0.00692410119840213,0.00159786950732357,0.00239680426098535,0.000266311584553928,0.0125166444740346,0.011185086551265,0,0.000266311584553928,0.000266311584553928,0.00559254327563249,0.00505992010652463,3755,3113,8,6.58955034065741,0.0133155792276964,0.00612516644474035,3755,1,0,1
"2017-11-01","Peru",17,2,42,1,31,4,0,93,148,42,2,4,96,4,30,20,1,7,17,13,2,1,1,0,0,6,6,10,1,0,10,0,2,0,31,3,1,2,9,4,25,0,0.0047579065211307,0.000559753708368318,0.0117548278757347,0.000279876854184159,0.00867618247970893,0.00111950741673664,0,0.0260285474391268,0.0414217744192555,0.0117548278757347,0.000559753708368318,0.00111950741673664,0.0268681780016793,0.00111950741673664,0.00839630562552477,0.00559753708368318,0.000279876854184159,0.00195913797928911,0.0047579065211307,0.00363839910439407,0.000559753708368318,0.000279876854184159,0.000279876854184159,0,0,0.00167926112510495,0.00167926112510495,0.00279876854184159,0.000279876854184159,0,0.00279876854184159,0,0.000559753708368318,0,0.00867618247970893,0.000839630562552477,0.000279876854184159,0.000559753708368318,0.00251889168765743,0.00111950741673664,0.00699692135460397,0,37,19,9,1,31,57,3,0,2,14,23,0.0103554436048139,0.00531766022949902,0.00251889168765743,0.000279876854184159,0.00867618247970893,0.0159529806884971,0.000839630562552477,0,0.000559753708368318,0.00391827595857823,0.00643716764623566,3573,2896,25,7.19801586741892,0.019311502938707,0.0125944584382872,3573,1,0,1
