"date","country","arrest","censor","electionactivity","electionirregularities","cooperate","coup","defamationcase","disaster","legalaction","legalchange","martiallaw","mobilizesecurity","corruption","activism","protest","purge","raid","threaten","violencelethal","violencenonlethal","arms_transfer_security_aid_assistance","bribery_economic_corruption","diplomatic_recognition","diplomatic_sanction","diplomatic_statement","diplomatic_visit","economic_aid_assistance","intelligence_counterintelligence","investment","joint_security_force_exercise","media_campaign_intervention","political_process_policy_intervention","professional_cultural_exchange","security_cooperation","security_force_facility_presence","surveillance","tech_transfer_investment","trade_agreement_exchange","trade_financial_sanction","transnational_organization_crime","arrestNorm","censorNorm","electionactivityNorm","electionirregularitiesNorm","cooperateNorm","coupNorm","defamationcaseNorm","disasterNorm","legalactionNorm","legalchangeNorm","martiallawNorm","mobilizesecurityNorm","corruptionNorm","activismNorm","protestNorm","purgeNorm","raidNorm","threatenNorm","violencelethalNorm","violencenonlethalNorm","arms_transfer_security_aid_assistanceNorm","bribery_economic_corruptionNorm","diplomatic_recognitionNorm","diplomatic_sanctionNorm","diplomatic_statementNorm","diplomatic_visitNorm","economic_aid_assistanceNorm","intelligence_counterintelligenceNorm","investmentNorm","joint_security_force_exerciseNorm","media_campaign_interventionNorm","political_process_policy_interventionNorm","professional_cultural_exchangeNorm","security_cooperationNorm","security_force_facility_presenceNorm","surveillanceNorm","tech_transfer_investmentNorm","trade_agreement_exchangeNorm","trade_financial_sanctionNorm","transnational_organization_crimeNorm","ncr_arrest","ncr_cooperate","ncr_corruption","ncr_defamationcase","ncr_legalaction","ncr_legalchange","ncr_purge","ncr_raid","ncr_threaten","ncr_violencelethal","ncr_violencenonlethal","ncr_arrestNorm","ncr_cooperateNorm","ncr_corruptionNorm","ncr_defamationcaseNorm","ncr_legalactionNorm","ncr_legalchangeNorm","ncr_purgeNorm","ncr_raidNorm","ncr_threatenNorm","ncr_violencelethalNorm","ncr_violencenonlethalNorm","article_total","cs_999","rai_999","f1","rus_influence","chn_influence","total_articles","confidencial.com.ni","nuevaya.com.ni","articulo66.com","laverdadnica.com","ondalocalni.com","canal2tv.com","lajornadanet.com"
"2016-01-01","Nicaragua",5,0,29,4,10,1,0,53,18,12,2,7,14,5,9,11,0,1,7,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00296912114014252,0,0.0172209026128266,0.00237529691211401,0.00593824228028504,0.000593824228028504,0,0.0314726840855107,0.0106888361045131,0.00712589073634204,0.00118764845605701,0.00415676959619952,0.00831353919239905,0.00296912114014252,0.00534441805225653,0.00653206650831354,0,0.000593824228028504,0.00415676959619952,0.00237529691211401,0,0.000593824228028504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,9,1,0,29,5,1,1,1,16,12,0.0142517814726841,0.00534441805225653,0.000593824228028504,0,0.0172209026128266,0.00296912114014252,0.000593824228028504,0.000593824228028504,0.000593824228028504,0.00950118764845606,0.00712589073634204,1684,1402,20,5.27609662277208,0.000593824228028504,0,1684,1,1,0,1,1,0,0
"2016-02-01","Nicaragua",10,2,38,4,9,2,0,115,24,11,1,2,10,6,12,6,0,1,5,7,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.00595238095238095,0.00119047619047619,0.0226190476190476,0.00238095238095238,0.00535714285714286,0.00119047619047619,0,0.068452380952381,0.0142857142857143,0.00654761904761905,0.000595238095238095,0.00119047619047619,0.00595238095238095,0.00357142857142857,0.00714285714285714,0.00357142857142857,0,0.000595238095238095,0.00297619047619048,0.00416666666666667,0,0,0,0,0,0.000595238095238095,0,0,0.000595238095238095,0,0,0,0,0,0,0,0,0,0,0.000595238095238095,26,6,3,0,38,6,1,1,2,13,6,0.0154761904761905,0.00357142857142857,0.00178571428571429,0,0.0226190476190476,0.00357142857142857,0.000595238095238095,0.000595238095238095,0.00119047619047619,0.00773809523809524,0.00357142857142857,1680,1323,22,5.23613280947372,0.000595238095238095,0.00119047619047619,1680,1,1,0,1,1,0,0
"2016-03-01","Nicaragua",3,3,31,1,13,1,0,99,16,15,0,4,9,5,12,1,0,4,17,6,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0.00187734668335419,0.00187734668335419,0.0193992490613267,0.000625782227784731,0.0081351689612015,0.000625782227784731,0,0.0619524405506884,0.0100125156445557,0.00938673341677096,0,0.00250312891113892,0.00563204005006258,0.00312891113892365,0.00750938673341677,0.000625782227784731,0,0.00250312891113892,0.0106382978723404,0.00375469336670839,0,0,0,0,0,0,0,0,0.000625782227784731,0,0,0,0.000625782227784731,0,0,0,0,0,0.000625782227784731,0,25,7,0,0,25,6,1,3,0,21,11,0.0156445556946183,0.00438047559449312,0,0,0.0156445556946183,0.00375469336670839,0.000625782227784731,0.00187734668335419,0,0.0131414267834793,0.00688360450563204,1598,1265,21,5.28053054851457,0.00125156445556946,0.000625782227784731,1598,1,1,0,1,1,0,0
"2016-04-01","Nicaragua",2,0,41,0,16,1,0,69,24,11,1,3,7,5,14,6,1,2,5,6,3,0,0,0,0,0,0,0,3,0,0,0,1,0,1,0,0,0,0,0,0.0012853470437018,0,0.0263496143958869,0,0.0102827763496144,0.0006426735218509,0,0.0443444730077121,0.0154241645244216,0.0070694087403599,0.0006426735218509,0.0019280205655527,0.0044987146529563,0.0032133676092545,0.0089974293059126,0.0038560411311054,0.0006426735218509,0.0012853470437018,0.0032133676092545,0.0038560411311054,0.0019280205655527,0,0,0,0,0,0,0,0.0019280205655527,0,0,0,0.0006426735218509,0,0.0006426735218509,0,0,0,0,0,18,4,2,0,22,7,2,0,1,22,10,0.0115681233933162,0.0025706940874036,0.0012853470437018,0,0.0141388174807198,0.0044987146529563,0.0012853470437018,0,0.0006426735218509,0.0141388174807198,0.006426735218509,1556,1259,30,5.12599957706498,0.0032133676092545,0.0019280205655527,1556,1,1,0,1,1,0,0
"2016-05-01","Nicaragua",5,2,61,4,10,3,0,66,31,10,1,4,12,2,17,7,0,0,9,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00315855969677827,0.00126342387871131,0.0385344283006949,0.00252684775742262,0.00631711939355654,0.00189513581806696,0,0.0416929879974732,0.0195830701200253,0.00631711939355654,0.000631711939355654,0.00252684775742262,0.00758054327226785,0.00126342387871131,0.0107391029690461,0.00442198357548958,0,0,0.00568540745420088,0.00315855969677827,0.00126342387871131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,11,9,1,22,3,0,1,0,9,7,0.016424510423247,0.00694883133291219,0.00568540745420088,0.000631711939355654,0.0138976626658244,0.00189513581806696,0,0.000631711939355654,0,0.00568540745420088,0.00442198357548958,1583,1263,27,5.22056811125095,0.00126342387871131,0,1583,1,1,0,1,1,0,0
"2016-06-01","Nicaragua",12,0,53,6,8,1,2,74,22,11,1,4,5,4,23,12,1,0,8,5,2,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0.00731707317073171,0,0.0323170731707317,0.00365853658536585,0.0048780487804878,0.000609756097560976,0.00121951219512195,0.0451219512195122,0.0134146341463415,0.00670731707317073,0.000609756097560976,0.0024390243902439,0.00304878048780488,0.0024390243902439,0.0140243902439024,0.00731707317073171,0.000609756097560976,0,0.0048780487804878,0.00304878048780488,0.00121951219512195,0,0,0,0,0,0,0,0.000609756097560976,0,0,0,0.000609756097560976,0,0.000609756097560976,0,0,0,0,0,25,6,1,0,37,10,2,1,2,21,11,0.0152439024390244,0.00365853658536585,0.000609756097560976,0,0.0225609756097561,0.00609756097560976,0.00121951219512195,0.000609756097560976,0.00121951219512195,0.0128048780487805,0.00670731707317073,1640,1278,32,5.23935088651944,0.00182926829268293,0.00121951219512195,1640,1,1,0,1,1,0,0
"2016-07-01","Nicaragua",10,1,37,2,9,3,1,66,27,10,1,3,10,1,18,9,0,2,18,6,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.00584795321637427,0.000584795321637427,0.0216374269005848,0.00116959064327485,0.00526315789473684,0.00175438596491228,0.000584795321637427,0.0385964912280702,0.0157894736842105,0.00584795321637427,0.000584795321637427,0.00175438596491228,0.00584795321637427,0.000584795321637427,0.0105263157894737,0.00526315789473684,0,0.00116959064327485,0.0105263157894737,0.00350877192982456,0.00116959064327485,0,0,0,0,0,0,0,0,0,0,0,0.000584795321637427,0,0,0,0,0,0,0,28,2,3,0,50,5,1,1,2,21,16,0.016374269005848,0.00116959064327485,0.00175438596491228,0,0.0292397660818713,0.00292397660818713,0.000584795321637427,0.000584795321637427,0.00116959064327485,0.012280701754386,0.00935672514619883,1710,1355,29,5.21119861007752,0.00116959064327485,0.000584795321637427,1710,1,1,0,1,1,0,1
"2016-08-01","Nicaragua",5,3,54,7,11,5,1,71,27,24,0,7,14,5,15,17,0,2,5,4,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0.00283929585462805,0.00170357751277683,0.030664395229983,0.00397501419647927,0.00624645088018171,0.00283929585462805,0.00056785917092561,0.0403180011357183,0.0153321976149915,0.0136286201022147,0,0.00397501419647927,0.00795002839295855,0.00283929585462805,0.00851788756388416,0.00965360590573538,0,0.00113571834185122,0.00283929585462805,0.00227143668370244,0.00170357751277683,0,0,0,0,0,0,0,0,0,0,0,0.00113571834185122,0,0,0.00056785917092561,0.00056785917092561,0,0,0,24,7,2,0,37,5,3,1,1,16,14,0.0136286201022147,0.00397501419647927,0.00113571834185122,0,0.0210107893242476,0.00283929585462805,0.00170357751277683,0.00056785917092561,0.00056785917092561,0.00908574673480977,0.00795002839295855,1761,1384,43,5.92760650147729,0.00170357751277683,0.00227143668370244,1761,1,1,0,1,1,0,1
"2016-09-01","Nicaragua",8,1,44,5,8,2,1,57,22,18,0,2,10,4,11,10,0,4,4,4,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0.00475059382422803,0.000593824228028504,0.0261282660332542,0.00296912114014252,0.00475059382422803,0.00118764845605701,0.000593824228028504,0.0338479809976247,0.0130641330166271,0.0106888361045131,0,0.00118764845605701,0.00593824228028504,0.00237529691211401,0.00653206650831354,0.00593824228028504,0,0.00237529691211401,0.00237529691211401,0.00237529691211401,0,0,0,0,0,0,0,0,0.000593824228028504,0,0,0,0.00178147268408551,0,0,0,0,0,0,0,21,5,5,0,36,13,0,0,0,10,8,0.0124703087885986,0.00296912114014252,0.00296912114014252,0,0.0213776722090261,0.00771971496437055,0,0,0,0.00593824228028504,0.00475059382422803,1684,1383,33,5.15787713559127,0,0.00237529691211401,1684,1,1,0,1,1,0,1
"2016-10-01","Nicaragua",6,4,60,24,34,2,0,63,29,19,0,6,13,4,27,4,1,3,7,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0.00339943342776204,0.00226628895184136,0.0339943342776204,0.0135977337110482,0.0192634560906516,0.00113314447592068,0,0.0356940509915014,0.0164305949008499,0.0107648725212465,0,0.00339943342776204,0.00736543909348442,0.00226628895184136,0.0152974504249292,0.00226628895184136,0.00056657223796034,0.00169971671388102,0.00396600566572238,0.00226628895184136,0,0,0,0,0,0,0,0,0.00056657223796034,0,0,0,0,0,0.00056657223796034,0,0.00056657223796034,0,0,0,17,8,0,0,27,14,0,3,0,16,20,0.00963172804532578,0.00453257790368272,0,0,0.0152974504249292,0.00793201133144476,0,0.00169971671388102,0,0.00906515580736544,0.0113314447592068,1765,1358,29,5.48493100394325,0.00113314447592068,0.00056657223796034,1765,1,1,0,1,1,0,1
"2016-11-01","Nicaragua",4,2,179,16,17,3,1,148,22,12,4,11,9,3,24,10,2,2,7,14,0,1,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0.00210415570752236,0.00105207785376118,0.0941609679116255,0.00841662283008943,0.00894266175697002,0.00157811678064177,0.000526038926880589,0.0778537611783272,0.011572856391373,0.00631246712256707,0.00210415570752236,0.00578642819568648,0.0047343503419253,0.00157811678064177,0.0126249342451341,0.00526038926880589,0.00105207785376118,0.00105207785376118,0.00368227248816412,0.00736454497632825,0,0.000526038926880589,0,0,0,0,0,0,0,0,0,0.00105207785376118,0.000526038926880589,0.000526038926880589,0,0,0,0,0,0,18,7,2,0,35,10,0,1,3,13,21,0.0094687006838506,0.00368227248816412,0.00105207785376118,0,0.0184113624408206,0.00526038926880589,0,0.000526038926880589,0.00157811678064177,0.00683850604944766,0.0110468174644924,1901,1309,29,5.77800183484318,0.00157811678064177,0.00105207785376118,1901,1,1,0,1,1,0,1
"2016-12-01","Nicaragua",4,1,13,0,15,3,0,43,20,12,2,5,9,2,13,7,0,1,3,6,1,0,0,1,1,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0.00277008310249307,0.000692520775623269,0.00900277008310249,0,0.010387811634349,0.00207756232686981,0,0.0297783933518006,0.0138504155124654,0.00831024930747922,0.00138504155124654,0.00346260387811634,0.00623268698060942,0.00138504155124654,0.00900277008310249,0.00484764542936288,0,0.000692520775623269,0.00207756232686981,0.00415512465373961,0.000692520775623269,0,0,0.000692520775623269,0.000692520775623269,0.00207756232686981,0,0,0,0,0,0,0.00207756232686981,0,0,0,0,0,0,0,12,4,0,0,14,8,1,2,0,12,10,0.00831024930747922,0.00277008310249307,0,0,0.00969529085872576,0.00554016620498615,0.000692520775623269,0.00138504155124654,0,0.00831024930747922,0.00692520775623269,1444,1228,25,5.28925190016903,0.00207756232686981,0.00415512465373961,1444,1,1,0,1,1,0,1
"2017-01-01","Nicaragua",2,2,18,0,15,2,0,52,13,12,1,1,6,0,9,3,0,4,12,3,0,0,1,0,0,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.00113250283125708,0.00113250283125708,0.0101925254813137,0,0.00849377123442809,0.00113250283125708,0,0.029445073612684,0.00736126840317101,0.00679501698754247,0.000566251415628539,0.000566251415628539,0.00339750849377123,0,0.00509626274065685,0.00169875424688562,0,0.00226500566251416,0.00679501698754247,0.00169875424688562,0,0,0.000566251415628539,0,0,0.00169875424688562,0,0,0.000566251415628539,0,0,0,0.000566251415628539,0,0,0,0,0,0,0,12,5,0,0,21,12,1,0,0,26,13,0.00679501698754247,0.0028312570781427,0,0,0.0118912797281993,0.00679501698754247,0.000566251415628539,0,0,0.014722536806342,0.00736126840317101,1766,1524,46,4.40818304144022,0,0.00339750849377123,1766,1,1,0,1,1,0,1
"2017-02-01","Nicaragua",5,3,11,1,12,2,0,43,14,14,0,6,8,3,11,1,1,1,9,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.00309214594928881,0.00185528756957328,0.00680272108843537,0.000618429189857761,0.00742115027829314,0.00123685837971552,0,0.0265924551638837,0.00865800865800866,0.00865800865800866,0,0.00371057513914657,0.00494743351886209,0.00185528756957328,0.00680272108843537,0.000618429189857761,0.000618429189857761,0.000618429189857761,0.00556586270871985,0.00185528756957328,0,0,0,0,0,0,0,0,0,0,0,0.000618429189857761,0,0,0,0,0,0,0,0,26,10,4,0,33,7,0,0,0,32,11,0.0160791589363018,0.00618429189857761,0.00247371675943105,0,0.0204081632653061,0.00432900432900433,0,0,0,0.0197897340754484,0.00680272108843537,1617,1355,24,4.96835926407362,0,0.000618429189857761,1617,1,1,0,1,1,0,1
"2017-03-01","Nicaragua",4,4,17,0,14,1,1,70,18,20,0,4,14,7,20,13,1,5,9,7,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0.00210526315789474,0.00210526315789474,0.00894736842105263,0,0.00736842105263158,0.000526315789473684,0.000526315789473684,0.0368421052631579,0.00947368421052632,0.0105263157894737,0,0.00210526315789474,0.00736842105263158,0.00368421052631579,0.0105263157894737,0.0068421052631579,0.000526315789473684,0.00263157894736842,0.00473684210526316,0.00368421052631579,0,0,0,0,0,0,0,0,0,0,0,0.000526315789473684,0.000526315789473684,0,0,0.000526315789473684,0,0,0,0,34,9,3,0,55,13,1,2,2,21,18,0.0178947368421053,0.00473684210526316,0.00157894736842105,0,0.0289473684210526,0.0068421052631579,0.000526315789473684,0.00105263157894737,0.00105263157894737,0.0110526315789474,0.00947368421052632,1900,1522,30,5.60055325730508,0.000526315789473684,0.00105263157894737,1900,1,1,0,1,1,0,1
"2017-04-01","Nicaragua",4,2,12,1,6,3,0,49,15,24,1,2,6,2,18,4,0,0,8,7,0,0,0,0,1,0,0,0,0,3,0,0,2,0,1,1,0,0,0,0,0.00277008310249307,0.00138504155124654,0.00831024930747922,0.000692520775623269,0.00415512465373961,0.00207756232686981,0,0.0339335180055402,0.010387811634349,0.0166204986149584,0.000692520775623269,0.00138504155124654,0.00415512465373961,0.00138504155124654,0.0124653739612188,0.00277008310249307,0,0,0.00554016620498615,0.00484764542936288,0,0,0,0,0.000692520775623269,0,0,0,0,0.00207756232686981,0,0,0.00138504155124654,0,0.000692520775623269,0.000692520775623269,0,0,0,0,25,4,1,0,33,21,0,1,2,25,14,0.0173130193905817,0.00277008310249307,0.000692520775623269,0,0.0228531855955679,0.0145429362880886,0,0.000692520775623269,0.00138504155124654,0.0173130193905817,0.00969529085872576,1444,1156,48,5.12675788133139,0.00415512465373961,0.00138504155124654,1444,1,1,0,1,1,0,1
"2017-05-01","Nicaragua",2,0,31,4,13,1,1,65,19,15,1,3,22,1,12,1,0,2,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.00116076610562972,0,0.0179918746372606,0.00232153221125943,0.00754497968659315,0.000580383052814858,0.000580383052814858,0.0377248984329658,0.0110272780034823,0.00870574579222287,0.000580383052814858,0.00174114915844457,0.0127684271619269,0.000580383052814858,0.00696459663377829,0.000580383052814858,0,0.00116076610562972,0.00232153221125943,0.00116076610562972,0.000580383052814858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000580383052814858,0,0,0,20,12,1,0,31,20,6,5,0,18,12,0.0116076610562972,0.00696459663377829,0.000580383052814858,0,0.0179918746372606,0.0116076610562972,0.00348229831688915,0.00290191526407429,0,0.0104468949506674,0.00696459663377829,1723,1411,33,4.43645279242562,0.000580383052814858,0.000580383052814858,1723,1,1,0,1,1,0,1
"2017-06-01","Nicaragua",3,3,22,2,12,1,1,49,32,32,0,4,8,9,25,8,1,5,4,7,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0.00172811059907834,0.00172811059907834,0.0126728110599078,0.00115207373271889,0.00691244239631336,0.000576036866359447,0.000576036866359447,0.0282258064516129,0.0184331797235023,0.0184331797235023,0,0.00230414746543779,0.00460829493087558,0.00518433179723502,0.0144009216589862,0.00460829493087558,0.000576036866359447,0.00288018433179724,0.00230414746543779,0.00403225806451613,0,0,0.000576036866359447,0,0,0,0,0,0,0,0,0,0.00115207373271889,0,0.000576036866359447,0,0,0,0,0,27,10,2,1,31,20,1,0,0,14,20,0.0155529953917051,0.00576036866359447,0.00115207373271889,0.000576036866359447,0.0178571428571429,0.0115207373271889,0.000576036866359447,0,0,0.00806451612903226,0.0115207373271889,1736,1391,30,5.97374600099649,0.00115207373271889,0.00115207373271889,1736,1,1,0,1,1,0,1
"2017-07-01","Nicaragua",8,1,31,4,9,1,0,51,35,21,3,4,19,9,19,4,0,0,12,4,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.00483383685800604,0.000604229607250755,0.0187311178247734,0.00241691842900302,0.0054380664652568,0.000604229607250755,0,0.0308157099697885,0.0211480362537764,0.0126888217522659,0.00181268882175227,0.00241691842900302,0.0114803625377644,0.0054380664652568,0.0114803625377644,0.00241691842900302,0,0,0.00725075528700906,0.00241691842900302,0,0,0.000604229607250755,0,0,0,0,0,0,0,0,0,0.000604229607250755,0,0,0,0,0,0,0,22,10,2,0,39,15,1,1,1,17,21,0.0132930513595166,0.00604229607250755,0.00120845921450151,0,0.0235649546827795,0.00906344410876133,0.000604229607250755,0.000604229607250755,0.000604229607250755,0.0102719033232628,0.0126888217522659,1655,1309,20,5.85402607130242,0,0.00120845921450151,1655,1,1,0,1,1,0,1
"2017-08-01","Nicaragua",5,1,45,4,8,1,0,86,29,15,0,2,18,10,28,5,1,6,10,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.00301023479831427,0.000602046959662854,0.0270921131848284,0.00240818783865141,0.00481637567730283,0.000602046959662854,0,0.0517760385310054,0.0174593618302228,0.00903070439494281,0,0.00120409391932571,0.0108368452739314,0.00602046959662854,0.0168573148705599,0.00301023479831427,0.000602046959662854,0.00361228175797712,0.00602046959662854,0.00421432871763998,0,0,0.000602046959662854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000602046959662854,0,13,13,3,0,32,7,2,1,2,23,11,0.0078266104756171,0.0078266104756171,0.00180614087898856,0,0.0192655027092113,0.00421432871763998,0.00120409391932571,0.000602046959662854,0.00120409391932571,0.0138470800722456,0.00662251655629139,1661,1287,30,6.01457767931655,0.000602046959662854,0.000602046959662854,1661,1,1,0,1,1,0,1
"2017-09-01","Nicaragua",5,1,53,5,18,4,0,94,24,25,0,1,18,6,11,2,0,2,14,5,0,0,0,0,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0.003125,0.000625,0.033125,0.003125,0.01125,0.0025,0,0.05875,0.015,0.015625,0,0.000625,0.01125,0.00375,0.006875,0.00125,0,0.00125,0.00875,0.003125,0,0,0,0,0.000625,0,0,0,0.000625,0,0,0,0.00125,0,0,0,0,0,0,0,19,8,5,2,33,17,1,0,1,15,13,0.011875,0.005,0.003125,0.00125,0.020625,0.010625,0.000625,0,0.000625,0.009375,0.008125,1600,1214,28,5.51458591736219,0.000625,0.001875,1600,1,1,0,1,1,0,1
"2017-10-01","Nicaragua",2,1,57,7,13,2,2,211,22,17,5,6,12,5,6,8,0,5,13,6,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.00110803324099723,0.000554016620498615,0.0315789473684211,0.0038781163434903,0.00720221606648199,0.00110803324099723,0.00110803324099723,0.116897506925208,0.0121883656509695,0.00941828254847645,0.00277008310249307,0.00332409972299169,0.00664819944598338,0.00277008310249307,0.00332409972299169,0.00443213296398892,0,0.00277008310249307,0.00720221606648199,0.00332409972299169,0,0,0,0,0,0,0,0,0,0,0,0,0.00110803324099723,0,0,0,0,0,0,0,18,6,3,0,30,18,0,0,2,16,15,0.00997229916897507,0.00332409972299169,0.00166204986149584,0,0.0166204986149584,0.00997229916897507,0,0,0.00110803324099723,0.00886426592797784,0.00831024930747922,1805,1310,27,5.56905113048631,0,0.00110803324099723,1805,1,1,1,1,1,0,1
"2017-11-01","Nicaragua",11,1,110,40,10,0,1,31,35,16,3,15,21,5,18,2,3,8,31,19,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0.00607399226946438,0.000552181115405853,0.0607399226946438,0.0220872446162341,0.00552181115405853,0,0.000552181115405853,0.0171176145775814,0.0193263390392049,0.00883489784649365,0.00165654334621756,0.0082827167310878,0.0115958034235229,0.00276090557702927,0.00993926007730536,0.00110436223081171,0.00165654334621756,0.00441744892324683,0.0171176145775814,0.0104914411927112,0,0,0,0,0,0,0,0,0,0,0,0.000552181115405853,0.00110436223081171,0.000552181115405853,0,0,0,0,0,0,11,7,5,1,34,14,0,0,0,22,18,0.00607399226946438,0.00386526780784097,0.00276090557702927,0.000552181115405853,0.018774157923799,0.00773053561568194,0,0,0,0.0121479845389288,0.00993926007730536,1811,1341,37,6.85991530389716,0,0.00220872446162341,1811,1,1,1,1,1,0,1
"2017-12-01","Nicaragua",3,1,21,6,6,3,0,48,29,18,0,4,16,4,10,6,0,6,5,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00217076700434153,0.000723589001447178,0.0151953690303907,0.00434153400868307,0.00434153400868307,0.00217076700434153,0,0.0347322720694645,0.0209840810419682,0.0130246020260492,0,0.00289435600578871,0.0115774240231548,0.00289435600578871,0.00723589001447178,0.00434153400868307,0,0.00434153400868307,0.00361794500723589,0.00289435600578871,0.000723589001447178,0.000723589001447178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,3,1,35,14,1,1,1,24,16,0.00868306801736614,0.00289435600578871,0.00217076700434153,0.000723589001447178,0.0253256150506512,0.0101302460202605,0.000723589001447178,0.000723589001447178,0.000723589001447178,0.0173661360347323,0.0115774240231548,1382,1092,35,5.90402350569331,0.00144717800289436,0,1382,1,1,1,1,1,0,1
"2018-01-01","Nicaragua",4,4,13,6,8,1,2,74,30,14,0,3,15,0,12,15,1,2,6,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.00255591054313099,0.00255591054313099,0.00830670926517572,0.00383386581469649,0.00511182108626198,0.000638977635782748,0.0012779552715655,0.0472843450479233,0.0191693290734824,0.00894568690095847,0,0.00191693290734824,0.00958466453674121,0,0.00766773162939297,0.00958466453674121,0.000638977635782748,0.0012779552715655,0.00383386581469649,0.00702875399361022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000638977635782748,0,20,9,5,0,36,15,1,2,1,16,11,0.012779552715655,0.00575079872204473,0.00319488817891374,0,0.0230031948881789,0.00958466453674121,0.000638977635782748,0.0012779552715655,0.000638977635782748,0.010223642172524,0.00702875399361022,1565,1245,30,5.35872709465646,0,0.000638977635782748,1565,1,1,1,1,1,0,1
"2018-02-01","Nicaragua",4,0,6,4,16,1,2,49,35,21,0,8,15,5,8,12,0,0,10,9,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0.00277777777777778,0,0.00416666666666667,0.00277777777777778,0.0111111111111111,0.000694444444444444,0.00138888888888889,0.0340277777777778,0.0243055555555556,0.0145833333333333,0,0.00555555555555556,0.0104166666666667,0.00347222222222222,0.00555555555555556,0.00833333333333333,0,0,0.00694444444444444,0.00625,0,0,0,0,0,0,0,0,0.00208333333333333,0,0,0,0,0,0,0,0,0,0,0,12,11,3,0,36,18,0,0,1,20,16,0.00833333333333333,0.00763888888888889,0.00208333333333333,0,0.025,0.0125,0,0,0.000694444444444444,0.0138888888888889,0.0111111111111111,1440,1132,29,5.98373962216388,0,0.00208333333333333,1440,1,1,1,1,1,0,1
"2018-03-01","Nicaragua",4,0,14,1,6,3,0,44,24,26,0,7,8,8,17,4,1,2,6,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00274160383824537,0,0.00959561343385881,0.000685400959561343,0.00411240575736806,0.00205620287868403,0,0.0301576422206991,0.0164496230294722,0.0178204249485949,0,0.0047978067169294,0.00548320767649075,0.00548320767649075,0.0116518163125428,0.00274160383824537,0.000685400959561343,0.00137080191912269,0.00411240575736806,0.0047978067169294,0,0,0,0.000685400959561343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,7,4,0,32,8,1,0,1,32,19,0.0171350239890336,0.0047978067169294,0.00274160383824537,0,0.021932830705963,0.00548320767649075,0.000685400959561343,0,0.000685400959561343,0.021932830705963,0.0130226182316655,1459,1160,45,6.15010939010541,0.000685400959561343,0,1459,1,1,1,1,1,0,1
