"date","country","arrest","censor","electionactivity","electionirregularities","cooperate","coup","defamationcase","disaster","legalaction","legalchange","martiallaw","mobilizesecurity","corruption","activism","protest","purge","raid","threaten","violencelethal","violencenonlethal","arms_transfer_security_aid_assistance","bribery_economic_corruption","diaspora_activation","diplomatic_mediation","diplomatic_recognition","diplomatic_sanction","diplomatic_statement","diplomatic_visit","economic_aid_assistance","intelligence_counterintelligence","investment","joint_security_force_exercise","media_campaign_intervention","political_process_policy_intervention","professional_cultural_exchange","security_cooperation","security_force_facility_presence","surveillance","tech_transfer_investment","trade_agreement_exchange","trade_financial_sanction","transnational_organization_crime","arrestNorm","censorNorm","electionactivityNorm","electionirregularitiesNorm","cooperateNorm","coupNorm","defamationcaseNorm","disasterNorm","legalactionNorm","legalchangeNorm","martiallawNorm","mobilizesecurityNorm","corruptionNorm","activismNorm","protestNorm","purgeNorm","raidNorm","threatenNorm","violencelethalNorm","violencenonlethalNorm","arms_transfer_security_aid_assistanceNorm","bribery_economic_corruptionNorm","diaspora_activationNorm","diplomatic_mediationNorm","diplomatic_recognitionNorm","diplomatic_sanctionNorm","diplomatic_statementNorm","diplomatic_visitNorm","economic_aid_assistanceNorm","intelligence_counterintelligenceNorm","investmentNorm","joint_security_force_exerciseNorm","media_campaign_interventionNorm","political_process_policy_interventionNorm","professional_cultural_exchangeNorm","security_cooperationNorm","security_force_facility_presenceNorm","surveillanceNorm","tech_transfer_investmentNorm","trade_agreement_exchangeNorm","trade_financial_sanctionNorm","transnational_organization_crimeNorm","ncr_arrest","ncr_cooperate","ncr_corruption","ncr_defamationcase","ncr_legalaction","ncr_legalchange","ncr_purge","ncr_raid","ncr_threaten","ncr_violencelethal","ncr_violencenonlethal","ncr_arrestNorm","ncr_cooperateNorm","ncr_corruptionNorm","ncr_defamationcaseNorm","ncr_legalactionNorm","ncr_legalchangeNorm","ncr_purgeNorm","ncr_raidNorm","ncr_threatenNorm","ncr_violencelethalNorm","ncr_violencenonlethalNorm","article_total","cs_999","rai_999","f1","rus_influence","chn_influence","total_articles","twala.info","X24hdz.com","elkhabar.com","el.massa.com","elwatan.dz.com","echaab.dz"
"2014-11-01","Algeria",12,1,14,2,22,1,0,26,22,10,1,8,14,4,31,7,1,2,22,21,2,0,0,0,0,0,1,0,0,0,5,0,0,0,2,0,2,0,0,0,1,0,0.00659703133589885,0.000549752611324904,0.00769653655854865,0.00109950522264981,0.0120945574491479,0.000549752611324904,0,0.0142935678944475,0.0120945574491479,0.00549752611324904,0.000549752611324904,0.00439802089059923,0.00769653655854865,0.00219901044529962,0.017042330951072,0.00384826827927433,0.000549752611324904,0.00109950522264981,0.0120945574491479,0.011544804837823,0.00109950522264981,0,0,0,0,0,0.000549752611324904,0,0,0,0.00274876305662452,0,0,0,0.00109950522264981,0,0.00109950522264981,0,0,0,0.000549752611324904,0,12,11,6,0,16,17,6,1,10,6,9,0.00659703133589885,0.00604727872457394,0.00329851566794942,0,0.00879604178119846,0.00934579439252336,0.00329851566794942,0.000549752611324904,0.00549752611324904,0.00329851566794942,0.00494777350192413,1819,1516,2,11.1169544050405,0.00439802089059923,0.00274876305662452,1819,0,0,0,1,0,0
"2014-12-01","Algeria",9,0,3,2,9,2,1,22,20,15,0,6,11,3,28,8,0,12,25,12,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0.00483091787439614,0,0.00161030595813205,0.00107353730542136,0.00483091787439614,0.00107353730542136,0.000536768652710682,0.011808910359635,0.0107353730542136,0.00805152979066022,0,0.00322061191626409,0.0059044551798175,0.00161030595813205,0.0150295222758991,0.00429414922168545,0,0.00644122383252818,0.013419216317767,0.00644122383252818,0,0,0,0,0,0.000536768652710682,0,0,0,0,0.000536768652710682,0,0,0,0.000536768652710682,0.000536768652710682,0,0,0,0,0,0,26,5,12,0,29,7,2,1,5,11,13,0.0139559849704777,0.00268384326355341,0.00644122383252818,0,0.0155662909286098,0.00375738056897477,0.00107353730542136,0.000536768652710682,0.00268384326355341,0.0059044551798175,0.00697799248523886,1863,1578,3,10.5047545922521,0.00107353730542136,0.00107353730542136,1863,0,0,0,1,0,0
"2015-01-01","Algeria",13,1,15,1,16,3,4,22,19,9,1,5,7,1,44,4,0,8,17,29,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.00733634311512415,0.000564334085778781,0.00846501128668172,0.000564334085778781,0.0090293453724605,0.00169300225733634,0.00225733634311512,0.0124153498871332,0.0107223476297968,0.00507900677200903,0.000564334085778781,0.00282167042889391,0.00395033860045147,0.000564334085778781,0.0248306997742664,0.00225733634311512,0,0.00451467268623025,0.00959367945823928,0.0163656884875846,0,0,0,0,0,0,0.000564334085778781,0.00169300225733634,0,0,0,0,0,0,0,0,0.000564334085778781,0,0,0,0.000564334085778781,0,18,7,4,1,15,10,2,0,2,15,13,0.0101580135440181,0.00395033860045147,0.00225733634311512,0.000564334085778781,0.00846501128668172,0.00564334085778781,0.00112866817155756,0,0.00112866817155756,0.00846501128668172,0.00733634311512415,1772,1479,0,10.9372099520038,0.00169300225733634,0.00169300225733634,1772,0,0,0,1,0,0
"2015-02-01","Algeria",5,1,10,0,33,2,1,21,23,14,1,6,12,12,27,8,2,5,18,17,0,0,0,0,2,0,0,0,0,4,0,0,0,0,3,0,0,0,1,1,0,0,0.00290697674418605,0.000581395348837209,0.00581395348837209,0,0.0191860465116279,0.00116279069767442,0.000581395348837209,0.0122093023255814,0.0133720930232558,0.00813953488372093,0.000581395348837209,0.00348837209302326,0.00697674418604651,0.00697674418604651,0.0156976744186047,0.00465116279069767,0.00116279069767442,0.00290697674418605,0.0104651162790698,0.00988372093023256,0,0,0,0,0.00116279069767442,0,0,0,0,0.00232558139534884,0,0,0,0,0.00174418604651163,0,0,0,0.000581395348837209,0.000581395348837209,0,0,17,9,3,0,10,6,0,1,3,5,6,0.00988372093023256,0.00523255813953488,0.00174418604651163,0,0.00581395348837209,0.00348837209302326,0,0.000581395348837209,0.00174418604651163,0.00290697674418605,0.00348837209302326,1720,1451,1,11.561172036477,0.00290697674418605,0.00348837209302326,1720,0,0,0,1,0,0
"2015-03-01","Algeria",10,1,7,2,31,2,1,22,23,21,0,7,13,8,55,2,1,7,17,18,0,1,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,2,0,0.00537634408602151,0.000537634408602151,0.00376344086021505,0.0010752688172043,0.0166666666666667,0.0010752688172043,0.000537634408602151,0.0118279569892473,0.0123655913978495,0.0112903225806452,0,0.00376344086021505,0.00698924731182796,0.0043010752688172,0.0295698924731183,0.0010752688172043,0.000537634408602151,0.00376344086021505,0.00913978494623656,0.00967741935483871,0,0.000537634408602151,0,0,0,0,0,0,0,0,0.00161290322580645,0,0,0,0.0021505376344086,0,0,0,0,0,0.0010752688172043,0,13,8,8,1,25,18,2,0,9,2,17,0.00698924731182796,0.0043010752688172,0.0043010752688172,0.000537634408602151,0.0134408602150538,0.00967741935483871,0.0010752688172043,0,0.00483870967741936,0.0010752688172043,0.00913978494623656,1860,1531,4,11.3883596492279,0.00268817204301075,0.00268817204301075,1860,0,0,0,1,0,0
"2015-04-01","Algeria",8,1,12,0,29,1,0,13,21,28,0,8,17,1,26,9,2,3,20,15,0,0,1,1,2,0,0,1,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0.00439319055464031,0.000549148819330038,0.00658978583196046,0,0.0159253157605711,0.000549148819330038,0,0.0071389346512905,0.0115321252059308,0.0153761669412411,0,0.00439319055464031,0.00933552992861065,0.000549148819330038,0.014277869302581,0.00494233937397035,0.00109829763866008,0.00164744645799012,0.0109829763866008,0.00823723228995058,0,0,0.000549148819330038,0.000549148819330038,0.00109829763866008,0,0,0.000549148819330038,0,0,0.00219659527732015,0,0,0,0.00109829763866008,0,0,0,0,0,0,0,14,9,14,2,35,15,2,1,3,2,6,0.00768808347062054,0.00494233937397035,0.00768808347062054,0.00109829763866008,0.0192202086765513,0.00823723228995058,0.00109829763866008,0.000549148819330038,0.00164744645799012,0.00109829763866008,0.00329489291598023,1821,1533,3,10.9132451718488,0.00109829763866008,0.00494233937397035,1821,0,0,0,1,0,0
"2015-05-01","Algeria",7,0,16,4,19,4,2,5,41,12,1,7,26,4,18,17,0,2,27,16,0,0,0,0,0,1,0,0,0,0,2,0,0,0,4,0,0,0,0,0,0,0,0.00387596899224806,0,0.008859357696567,0.00221483942414175,0.0105204872646733,0.00221483942414175,0.00110741971207087,0.00276854928017719,0.0227021040974529,0.00664451827242525,0.000553709856035437,0.00387596899224806,0.0143964562569214,0.00221483942414175,0.00996677740863787,0.00941306755260244,0,0.00110741971207087,0.0149501661129568,0.008859357696567,0,0,0,0,0,0.000553709856035437,0,0,0,0,0.00110741971207087,0,0,0,0.00221483942414175,0,0,0,0,0,0,0,15,9,17,3,36,19,4,1,7,6,6,0.00830564784053156,0.00498338870431894,0.00941306755260244,0.00166112956810631,0.0199335548172757,0.0105204872646733,0.00221483942414175,0.000553709856035437,0.00387596899224806,0.00332225913621262,0.00332225913621262,1806,1494,2,12.6206953644674,0.00276854928017719,0.00110741971207087,1806,0,0,0,1,0,0
"2015-06-01","Algeria",8,1,14,0,19,1,0,17,30,3,0,8,23,2,22,7,1,4,28,13,0,0,0,0,0,0,1,0,0,0,2,0,0,0,2,1,0,0,1,0,0,0,0.00375586854460094,0.000469483568075117,0.00657276995305164,0,0.00892018779342723,0.000469483568075117,0,0.007981220657277,0.0140845070422535,0.00140845070422535,0,0.00375586854460094,0.0107981220657277,0.000938967136150235,0.0103286384976526,0.00328638497652582,0.000469483568075117,0.00187793427230047,0.0131455399061033,0.00610328638497653,0,0,0,0,0,0,0.000469483568075117,0,0,0,0.000938967136150235,0,0,0,0.000938967136150235,0.000469483568075117,0,0,0.000469483568075117,0,0,0,22,11,16,2,40,11,2,2,1,8,8,0.0103286384976526,0.00516431924882629,0.00751173708920188,0.000938967136150235,0.0187793427230047,0.00516431924882629,0.000938967136150235,0.000938967136150235,0.000469483568075117,0.00375586854460094,0.00375586854460094,2130,1841,1,11.2059039711868,0.00140845070422535,0.00187793427230047,2130,0,0,1,1,0,0
"2015-07-01","Algeria",7,2,20,2,16,2,0,66,25,19,6,9,11,5,18,10,1,3,78,43,0,2,0,0,0,1,1,2,0,2,1,0,0,0,5,1,0,1,1,0,0,0,0.00221169036334913,0.000631911532385466,0.00631911532385466,0.000631911532385466,0.00505529225908373,0.000631911532385466,0,0.0208530805687204,0.00789889415481832,0.00600315955766193,0.0018957345971564,0.0028436018957346,0.00347551342812006,0.00157977883096367,0.00568720379146919,0.00315955766192733,0.000315955766192733,0.000947867298578199,0.0246445497630332,0.0135860979462875,0,0.000631911532385466,0,0,0,0.000315955766192733,0.000315955766192733,0.000631911532385466,0,0.000631911532385466,0.000315955766192733,0,0,0,0.00157977883096367,0.000315955766192733,0,0.000315955766192733,0.000315955766192733,0,0,0,55,13,13,1,28,18,3,1,1,32,28,0.0173775671406003,0.00410742496050553,0.00410742496050553,0.000315955766192733,0.00884676145339653,0.00568720379146919,0.000947867298578199,0.000315955766192733,0.000315955766192733,0.0101105845181675,0.00884676145339653,3165,2648,2,9.74617270773661,0.0018957345971564,0.00347551342812006,3165,0,0,1,1,0,0
"2015-08-01","Algeria",10,2,14,2,25,0,0,73,18,11,2,8,17,2,30,13,1,14,35,17,6,0,0,0,0,0,1,0,0,0,7,2,0,0,2,2,2,0,3,0,2,0,0.00323101777059774,0.000646203554119548,0.00452342487883683,0.000646203554119548,0.00807754442649435,0,0,0.0235864297253635,0.00581583198707593,0.00355411954765751,0.000646203554119548,0.00258481421647819,0.00549273021001615,0.000646203554119548,0.00969305331179321,0.00420032310177706,0.000323101777059774,0.00452342487883683,0.0113085621970921,0.00549273021001615,0.00193861066235864,0,0,0,0,0,0.000323101777059774,0,0,0,0.00226171243941842,0.000646203554119548,0,0,0.000646203554119548,0.000646203554119548,0.000646203554119548,0,0.000969305331179321,0,0.000646203554119548,0,62,6,5,0,27,21,3,0,7,28,17,0.020032310177706,0.00193861066235864,0.00161550888529887,0,0.00872374798061389,0.00678513731825525,0.000969305331179321,0,0.00226171243941842,0.00904684975767367,0.00549273021001615,3095,2640,7,10.4854736204123,0.00420032310177706,0.00452342487883683,3095,0,0,1,1,0,0
"2015-09-01","Algeria",15,3,20,3,10,6,0,34,15,11,3,16,12,4,36,18,1,4,20,23,3,0,0,0,1,0,2,0,0,0,1,1,0,0,0,0,0,0,2,0,2,0,0.00511770726714432,0.00102354145342886,0.00682360968952576,0.00102354145342886,0.00341180484476288,0.00204708290685773,0,0.0116001364721938,0.00511770726714432,0.00375298532923917,0.00102354145342886,0.00545888775162061,0.00409416581371546,0.00136472193790515,0.0122824974411464,0.00614124872057318,0.000341180484476288,0.00136472193790515,0.00682360968952576,0.00784715114295462,0.00102354145342886,0,0,0,0.000341180484476288,0,0.000682360968952576,0,0,0,0.000341180484476288,0.000341180484476288,0,0,0,0,0,0,0.000682360968952576,0,0.000682360968952576,0,63,12,15,1,20,19,4,3,8,38,26,0.0214943705220061,0.00409416581371546,0.00511770726714432,0.000341180484476288,0.00682360968952576,0.00648242920504947,0.00136472193790515,0.00102354145342886,0.0027294438758103,0.0129648584100989,0.00887069259638349,2931,2488,3,11.2670679371533,0.0027294438758103,0.00136472193790515,2931,0,0,1,1,0,0
"2015-10-01","Algeria",14,12,21,2,14,4,0,37,29,15,0,5,13,1,35,8,3,6,20,16,4,1,1,0,0,0,2,0,3,0,5,0,0,1,3,6,3,0,0,0,0,0,0.0047027208599261,0.00403090359422237,0.00705408128988915,0.000671817265703729,0.0047027208599261,0.00134363453140746,0,0.012428619415519,0.00974135035270406,0.00503862949277796,0,0.00167954316425932,0.00436681222707424,0.000335908632851864,0.0117568021498153,0.00268726906281491,0.00100772589855559,0.00201545179711119,0.00671817265703729,0.00537453812562983,0.00134363453140746,0.000335908632851864,0.000335908632851864,0,0,0,0.000671817265703729,0,0.00100772589855559,0,0.00167954316425932,0,0,0.000335908632851864,0.00100772589855559,0.00201545179711119,0.00100772589855559,0,0,0,0,0,69,17,20,0,45,15,3,0,9,22,24,0.0231776956667786,0.00571044675848169,0.00671817265703729,0,0.0151158884783339,0.00503862949277796,0.00100772589855559,0,0.00302317769566678,0.00738998992274101,0.00806180718844474,2977,2521,0,11.9793218199479,0.00604635539133356,0.00369499496137051,2977,0,0,1,1,0,0
"2015-11-01","Algeria",20,5,21,1,26,3,1,31,46,32,4,15,14,1,24,8,2,9,25,33,0,0,0,1,0,1,4,2,0,0,1,0,0,0,5,10,1,1,0,1,2,0,0.00668225860340795,0.00167056465085199,0.00701637153357835,0.000334112930170398,0.00868693618443034,0.00100233879051119,0.000334112930170398,0.0103575008352823,0.0153691947878383,0.0106916137654527,0.00133645172068159,0.00501169395255596,0.00467758102238557,0.000334112930170398,0.00801871032408954,0.00267290344136318,0.000668225860340795,0.00300701637153358,0.00835282325425994,0.0110257266956231,0,0,0,0.000334112930170398,0,0.000334112930170398,0.00133645172068159,0.000668225860340795,0,0,0.000334112930170398,0,0,0,0.00167056465085199,0.00334112930170398,0.000334112930170398,0.000334112930170398,0,0.000334112930170398,0.000668225860340795,0,51,12,12,0,36,36,6,0,12,23,20,0.0170397594386903,0.00400935516204477,0.00400935516204477,0,0.0120280654861343,0.0120280654861343,0.00200467758102239,0,0.00400935516204477,0.00768459739391914,0.00668225860340795,2993,2487,1,10.920843327724,0.00601403274306716,0.00367524223187437,2993,0,0,1,1,0,0
"2015-12-01","Algeria",16,2,22,1,23,8,0,37,28,29,1,9,20,4,35,3,1,7,32,27,2,0,0,0,0,3,2,0,0,0,0,0,0,0,2,4,1,0,0,0,3,0,0.00520156046814044,0.000650195058517555,0.00715214564369311,0.000325097529258778,0.00747724317295189,0.00260078023407022,0,0.0120286085825748,0.00910273081924577,0.00942782834850455,0.000325097529258778,0.002925877763329,0.00650195058517555,0.00130039011703511,0.0113784135240572,0.000975292587776333,0.000325097529258778,0.00227568270481144,0.0104031209362809,0.008777633289987,0.000650195058517555,0,0,0,0,0.000975292587776333,0.000650195058517555,0,0,0,0,0,0,0,0.000650195058517555,0.00130039011703511,0.000325097529258778,0,0,0,0.000975292587776333,0,49,17,11,0,43,31,5,0,8,13,19,0.0159297789336801,0.00552665799739922,0.00357607282184655,0,0.0139791937581274,0.0100780234070221,0.00162548764629389,0,0.00260078023407022,0.00422626788036411,0.00617685305591678,3076,2599,2,11.2050294042028,0.00227568270481144,0.00325097529258778,3076,0,0,1,1,0,0
"2016-01-01","Algeria",11,2,21,0,8,1,0,29,28,94,2,5,14,1,31,15,0,7,23,15,0,0,0,0,1,1,0,0,3,1,1,0,0,0,0,2,1,0,0,1,0,1,0.00412448443944507,0.000749906261717285,0.0078740157480315,0,0.00299962504686914,0.000374953130858643,0,0.0108736407949006,0.010498687664042,0.0352455943007124,0.000749906261717285,0.00187476565429321,0.005249343832021,0.000374953130858643,0.0116235470566179,0.00562429696287964,0,0.0026246719160105,0.00862392200974878,0.00562429696287964,0,0,0,0,0.000374953130858643,0.000374953130858643,0,0,0.00112485939257593,0.000374953130858643,0.000374953130858643,0,0,0,0,0.000749906261717285,0.000374953130858643,0,0,0.000374953130858643,0,0.000374953130858643,50,15,14,0,28,32,5,1,10,18,15,0.0187476565429321,0.00562429696287964,0.005249343832021,0,0.010498687664042,0.0119985001874766,0.00187476565429321,0.000374953130858643,0.00374953130858643,0.00674915635545557,0.00562429696287964,2667,2197,4,11.9641436499477,0.000749906261717285,0.00374953130858643,2667,0,0,1,1,0,0
"2016-02-01","Algeria",26,1,18,5,14,2,1,37,19,41,4,8,17,1,28,9,0,9,15,25,2,0,0,2,2,0,6,0,0,0,4,0,1,0,1,3,0,0,1,0,1,0,0.00952729937706119,0.000366434591425431,0.00659582264565775,0.00183217295712715,0.00513008427995603,0.000732869182850861,0.000366434591425431,0.0135580798827409,0.00696225723708318,0.0150238182484427,0.00146573836570172,0.00293147673140344,0.00622938805423232,0.000366434591425431,0.0102601685599121,0.00329791132282887,0,0.00329791132282887,0.00549651887138146,0.00916086478563576,0.000732869182850861,0,0,0.000732869182850861,0.000732869182850861,0,0.00219860754855258,0,0,0,0.00146573836570172,0,0.000366434591425431,0,0.000366434591425431,0.00109930377427629,0,0,0.000366434591425431,0,0.000366434591425431,0,39,12,12,0,32,18,7,3,8,13,18,0.0142909490655918,0.00439721509710517,0.00439721509710517,0,0.0117259069256138,0.00659582264565775,0.00256504213997801,0.00109930377427629,0.00293147673140344,0.0047636496885306,0.00659582264565775,2729,2308,2,11.5202733039918,0.00586295346280689,0.00256504213997801,2729,0,0,1,1,0,0
"2016-03-01","Algeria",8,1,10,0,8,2,1,19,9,16,1,11,13,2,14,10,1,8,43,54,3,1,0,0,0,0,1,0,0,0,6,1,0,0,3,5,4,0,0,0,0,1,0.00315831030398737,0.000394788787998421,0.00394788787998421,0,0.00315831030398737,0.000789577575996842,0.000394788787998421,0.00750098697197,0.00355309909198579,0.00631662060797473,0.000394788787998421,0.00434267666798263,0.00513225424397947,0.000789577575996842,0.00552704303197789,0.00394788787998421,0.000394788787998421,0.00315831030398737,0.0169759178839321,0.0213185945519147,0.00118436636399526,0.000394788787998421,0,0,0,0,0.000394788787998421,0,0,0,0.00236873272799053,0.000394788787998421,0,0,0.00118436636399526,0.0019739439399921,0.00157915515199368,0,0,0,0,0.000394788787998421,22,13,3,2,25,11,4,1,14,14,18,0.00868535333596526,0.00513225424397947,0.00118436636399526,0.000789577575996842,0.00986971969996052,0.00434267666798263,0.00157915515199368,0.000394788787998421,0.00552704303197789,0.00552704303197789,0.00710619818397158,2533,2184,1,8.83432897399656,0.00710619818397158,0.00315831030398737,2533,0,0,1,1,0,0
"2016-04-01","Algeria",21,6,10,1,14,4,0,45,19,11,1,8,18,6,84,5,2,7,28,31,1,0,0,0,0,1,2,1,0,0,7,1,0,0,0,4,1,0,0,1,2,0,0.00678294573643411,0.00193798449612403,0.00322997416020672,0.000322997416020672,0.00452196382428941,0.00129198966408269,0,0.0145348837209302,0.00613695090439277,0.00355297157622739,0.000322997416020672,0.00258397932816537,0.00581395348837209,0.00193798449612403,0.0271317829457364,0.00161498708010336,0.000645994832041344,0.0022609819121447,0.00904392764857881,0.0100129198966408,0.000322997416020672,0,0,0,0,0.000322997416020672,0.000645994832041344,0.000322997416020672,0,0,0.0022609819121447,0.000322997416020672,0,0,0,0.00129198966408269,0.000322997416020672,0,0,0.000322997416020672,0.000645994832041344,0,51,16,21,1,35,14,4,2,10,22,28,0.0164728682170543,0.00516795865633075,0.00678294573643411,0.000322997416020672,0.0113049095607235,0.00452196382428941,0.00129198966408269,0.000645994832041344,0.00322997416020672,0.00710594315245478,0.00904392764857881,3096,2600,4,11.3352987825109,0.00678294573643411,0,3096,0,0,1,1,0,0
"2016-05-01","Algeria",23,8,25,1,11,4,1,62,19,22,4,9,17,9,67,13,0,1,35,27,0,0,0,0,0,0,2,3,0,0,1,0,0,0,0,3,1,0,0,0,1,0,0.00628758884636413,0.00218698742482231,0.00683433570256971,0.000273373428102788,0.00300710770913067,0.00109349371241115,0.000273373428102788,0.0169491525423729,0.00519409513395298,0.00601421541826134,0.00109349371241115,0.0024603608529251,0.0046473482777474,0.0024603608529251,0.0183160196828868,0.00355385456533625,0,0.000273373428102788,0.00956806998359759,0.00738108255877529,0,0,0,0,0,0,0.000546746856205577,0.000820120284308365,0,0,0.000273373428102788,0,0,0,0,0.000820120284308365,0.000273373428102788,0,0,0,0.000273373428102788,0,43,19,19,2,54,24,1,0,8,33,38,0.0117550574084199,0.00519409513395298,0.00519409513395298,0.000546746856205577,0.0147621651175506,0.00656096227446692,0.000273373428102788,0,0.00218698742482231,0.00902132312739202,0.010388190267906,3658,3086,2,12.3460021058571,0.00164024056861673,0.00136686714051394,3658,0,0,1,1,0,0
"2016-06-01","Algeria",25,9,28,5,11,6,0,43,31,29,2,12,18,10,29,19,0,5,39,24,4,0,0,0,1,1,0,4,0,0,2,0,0,0,1,3,0,0,1,0,0,0,0.00701065619742008,0.00252383623107123,0.00785193494111049,0.00140213123948402,0.00308468872686483,0.00168255748738082,0,0.0120583286595625,0.0086932136848009,0.00813236118900729,0.000560852495793606,0.00336511497476164,0.00504767246214246,0.00280426247896803,0.00813236118900729,0.00532809871003926,0,0.00140213123948402,0.0109366236679753,0.00673022994952328,0.00112170499158721,0,0,0,0.000280426247896803,0.000280426247896803,0,0.00112170499158721,0,0,0.000560852495793606,0,0,0,0.000280426247896803,0.000841278743690409,0,0,0.000280426247896803,0,0,0,55,10,26,1,43,22,8,1,4,31,18,0.0154234436343242,0.00280426247896803,0.00729108244531688,0.000280426247896803,0.0120583286595625,0.00616937745372967,0.00224340998317443,0.000280426247896803,0.00112170499158721,0.0086932136848009,0.00504767246214246,3566,3030,4,12.2046393662587,0.00308468872686483,0.00168255748738082,3566,0,0,1,1,0,0
"2016-07-01","Algeria",12,0,16,4,14,15,0,62,32,30,1,8,15,4,25,13,0,6,23,23,2,0,0,1,1,2,2,3,1,0,0,0,0,0,3,7,0,0,2,0,1,0,0.0039202874877491,0,0.00522704998366547,0.00130676249591637,0.00457366873570729,0.00490035935968638,0,0.0202548186867037,0.0104540999673309,0.00980071871937275,0.000326690623979092,0.00261352499183273,0.00490035935968638,0.00130676249591637,0.00816726559947729,0.00424697811172819,0,0.00196014374387455,0.00751388435151911,0.00751388435151911,0.000653381247958184,0,0,0.000326690623979092,0.000326690623979092,0.000653381247958184,0.000653381247958184,0.000980071871937275,0.000326690623979092,0,0,0,0,0,0.000980071871937275,0.00228683436785364,0,0,0.000653381247958184,0,0.000326690623979092,0,45,13,6,1,34,39,4,1,10,26,29,0.0147010780790591,0.00424697811172819,0.00196014374387455,0.000326690623979092,0.0111074812152891,0.0127409343351846,0.00130676249591637,0.000326690623979092,0.00326690623979092,0.00849395622345639,0.00947402809539366,3061,2567,1,11.8972232014945,0.0039202874877491,0.00522704998366547,3061,0,0,1,1,0,0
"2016-08-01","Algeria",12,0,10,2,21,2,0,57,19,5,1,6,14,3,25,8,0,0,21,24,4,0,0,0,0,1,0,1,0,1,0,1,1,0,2,0,0,1,1,0,0,0,0.00423131170662906,0,0.00352609308885755,0.000705218617771509,0.00740479548660085,0.000705218617771509,0,0.020098730606488,0.00669957686882934,0.00176304654442877,0.000352609308885755,0.00211565585331453,0.00493653032440056,0.00105782792665726,0.00881523272214386,0.00282087447108604,0,0,0.00740479548660085,0.00846262341325811,0.00141043723554302,0,0,0,0,0.000352609308885755,0,0.000352609308885755,0,0.000352609308885755,0,0.000352609308885755,0.000352609308885755,0,0.000705218617771509,0,0,0.000352609308885755,0.000352609308885755,0,0,0,40,13,16,0,30,30,2,2,6,22,24,0.0141043723554302,0.00458392101551481,0.00564174894217207,0,0.0105782792665726,0.0105782792665726,0.000705218617771509,0.000705218617771509,0.00211565585331453,0.0077574047954866,0.00846262341325811,2836,2441,7,11.6673105651534,0.00352609308885755,0.00105782792665726,2836,0,0,1,1,0,0
"2016-09-01","Algeria",14,1,15,4,45,0,0,59,23,17,2,6,27,3,19,5,3,4,12,31,3,0,0,1,0,0,4,5,0,0,8,1,1,1,0,2,0,0,0,0,3,0,0.00452342487883683,0.000323101777059774,0.00484652665589661,0.0012924071082391,0.0145395799676898,0,0,0.0190630048465267,0.0074313408723748,0.00549273021001615,0.000646203554119548,0.00193861066235864,0.00872374798061389,0.000969305331179321,0.0061389337641357,0.00161550888529887,0.000969305331179321,0.0012924071082391,0.00387722132471729,0.010016155088853,0.000969305331179321,0,0,0.000323101777059774,0,0,0.0012924071082391,0.00161550888529887,0,0,0.00258481421647819,0.000323101777059774,0.000323101777059774,0.000323101777059774,0,0.000646203554119548,0,0,0,0,0.000969305331179321,0,63,33,17,3,38,30,4,1,7,27,25,0.0203554119547658,0.0106623586429725,0.00549273021001615,0.000969305331179321,0.0122778675282714,0.00969305331179321,0.0012924071082391,0.000323101777059774,0.00226171243941842,0.00872374798061389,0.00807754442649435,3095,2591,31,11.2997863603211,0.0074313408723748,0.00193861066235864,3095,0,0,1,1,0,0
"2016-10-01","Algeria",30,0,25,2,35,5,0,40,14,11,0,4,10,5,51,17,2,6,28,20,3,0,0,0,0,1,4,0,0,0,3,3,1,0,2,0,1,0,0,1,1,1,0.00995685363425158,0,0.00829737802854298,0.000663790242283438,0.0116163292399602,0.0016594756057086,0,0.0132758048456688,0.00464653169598407,0.00365084633255891,0,0.00132758048456688,0.00331895121141719,0.0016594756057086,0.0169266511782277,0.00564221705940923,0.000663790242283438,0.00199137072685032,0.00929306339196814,0.00663790242283438,0.000995685363425158,0,0,0,0,0.000331895121141719,0.00132758048456688,0,0,0,0.000995685363425158,0.000995685363425158,0.000331895121141719,0,0.000663790242283438,0,0.000331895121141719,0,0,0.000331895121141719,0.000331895121141719,0.000331895121141719,71,18,10,1,22,40,10,2,8,22,17,0.0235645536010621,0.00597411218055095,0.00331895121141719,0.000331895121141719,0.00730169266511782,0.0132758048456688,0.00331895121141719,0.000663790242283438,0.00265516096913375,0.00730169266511782,0.00564221705940923,3013,2504,19,11.517780287597,0.00531032193826751,0.00199137072685032,3013,0,0,1,1,0,0
