"date","country","arrest","censor","electionactivity","electionirregularities","cooperate","coup","defamationcase","disaster","legalaction","legalchange","martiallaw","mobilizesecurity","corruption","activism","protest","purge","raid","threaten","violencelethal","violencenonlethal","arms_transfer_security_aid_assistance","bribery_economic_corruption","diplomatic_recognition","diplomatic_sanction","diplomatic_statement","diplomatic_visit","economic_aid_assistance","intelligence_counterintelligence","investment","political_process_policy_intervention","professional_cultural_exchange","security_cooperation","security_force_facility_presence","surveillance","tech_transfer_investment","trade_agreement_exchange","trade_financial_sanction","transnational_organization_crime","arrestNorm","censorNorm","electionactivityNorm","electionirregularitiesNorm","cooperateNorm","coupNorm","defamationcaseNorm","disasterNorm","legalactionNorm","legalchangeNorm","martiallawNorm","mobilizesecurityNorm","corruptionNorm","activismNorm","protestNorm","purgeNorm","raidNorm","threatenNorm","violencelethalNorm","violencenonlethalNorm","arms_transfer_security_aid_assistanceNorm","bribery_economic_corruptionNorm","diplomatic_recognitionNorm","diplomatic_sanctionNorm","diplomatic_statementNorm","diplomatic_visitNorm","economic_aid_assistanceNorm","intelligence_counterintelligenceNorm","investmentNorm","political_process_policy_interventionNorm","professional_cultural_exchangeNorm","security_cooperationNorm","security_force_facility_presenceNorm","surveillanceNorm","tech_transfer_investmentNorm","trade_agreement_exchangeNorm","trade_financial_sanctionNorm","transnational_organization_crimeNorm","ncr_arrest","ncr_cooperate","ncr_corruption","ncr_defamationcase","ncr_legalaction","ncr_legalchange","ncr_purge","ncr_raid","ncr_threaten","ncr_violencelethal","ncr_violencenonlethal","ncr_arrestNorm","ncr_cooperateNorm","ncr_corruptionNorm","ncr_defamationcaseNorm","ncr_legalactionNorm","ncr_legalchangeNorm","ncr_purgeNorm","ncr_raidNorm","ncr_threatenNorm","ncr_violencelethalNorm","ncr_violencenonlethalNorm","article_total","cs_999","rai_999","f1","rus_influence","chn_influence","total_articles","opais.co.ao","jornalf8.net","angola24horas.com","portaldeangola.com","angola.online.net","vozdeangola.com","jornaldeangola.ao"
"2021-12-01","Angola",17.4272300469484,1.17840375586854,76.2816901408451,6.71361502347418,27.4976525821596,2.35680751173709,0,83.5305164319249,51.8544600938967,21.0704225352113,2.35680751173709,16.1408450704225,39.4272300469484,5.35680751173709,58.4272300469484,11.8920187793427,2.17840375586854,8.17840375586854,18.8920187793427,5,0,0,0,0,1.17840375586854,0,0,0,0,0,0,0,1,0,0,0,0,0,0.00835838371556276,0.000565181657490909,0.0365859425135948,0.00321995924387251,0.0131883225813715,0.00113036331498182,0,0.0400625978090767,0.0248702446493509,0.0101057182423076,0.00113036331498182,0.00774141250379978,0.0189099424685604,0.00256921223584513,0.0280226523006947,0.00570360612918116,0.00104479796444535,0.00392249580617196,0.00906092027786222,0.00239808153477218,0,0,0,0,0.000565181657490909,0,0,0,0,0,0,0,0.000479616306954436,0,0,0,0,0,38.3896713615023,24.4976525821596,8.71361502347418,0,27.4272300469484,28.3192488262911,0,1,0,14.7136150234742,9.71361502347418,0.0184123124035982,0.0117494736605082,0.00417919185778138,0,0.0131545467851071,0.0135823735377895,0,0.000479616306954436,0,0.007056889699508,0.00465880816473582,2085,1497.71361502347,2082.82159624413,7.56881520545773,0.000479616306954436,0.00113036331498182,2085,1,1,1,1,1,1,1
"2022-01-01","Angola",5.05739514348786,1,51.5739514348786,7.08609271523179,36.6026490066225,16.0573951434879,0,78.0618101545254,51.4591611479029,14.2008830022075,0,1.02869757174393,21.2582781456954,9.02869757174393,40.1721854304636,3.05739514348786,1.02869757174393,4.02869757174393,15.1434878587196,22.1721854304636,0,0,0,0,0,0,0,0,2.02869757174393,0,1,0,0,0,0,0,0,0,0.00261094225270411,0.000516262261228704,0.0266256847882698,0.00365828224844181,0.0188965663431195,0.00828982712621986,0,0.0403003666259811,0.0265664228951486,0.00733137997016392,0,0.000531077734508998,0.0109748467453254,0.00466117582433863,0.0207393832888299,0.0015784177302467,0.000531077734508998,0.00207986451819511,0.00781801128483203,0.0114466625867133,0,0,0,0,0,0,0,0,0.0010473399957377,0,0.000516262261228704,0,0,0,0,0,0,0,49.401766004415,20.4304635761589,10.0573951434879,0,33.2869757174393,23.4304635761589,1.02869757174393,1,2.02869757174393,29.2008830022075,17.2295805739514,0.0255042674261306,0.0105474773237785,0.00519225355884763,0,0.0171848093533502,0.0120962641074646,0.000531077734508998,0.000516262261228704,0.0010473399957377,0.0150753138885945,0.00889498222713032,1937,1395.08830022075,1933.97130242826,6.01621777410329,0.000531077734508998,0.00154878678368611,1937,1,1,1,1,1,1,1
"2022-02-01","Angola",12.3994601889339,8.09986504723347,63.3981106612686,8,41.2968960863698,16.3994601889339,0,61.9959514170041,34.4993252361673,21.9986504723347,4.19973009446694,12.3994601889339,26.3994601889339,8.2995951417004,21.1997300944669,3.19973009446694,1.09986504723347,3.09986504723347,11.2995951417004,6.39946018893387,0,0,0,0,1.09986504723347,0,0,0,1,0,0,0,1.09986504723347,0,0,0,1.09986504723347,0,0.00721738078517688,0.00471470608104393,0.0369022762871179,0.00465657741559953,0.0240377742062688,0.00954566949297664,0,0.0360861184033784,0.02008109734352,0.0128048023703927,0.00244454603868855,0.00721738078517688,0.0153663912624761,0.00483096341193272,0.0123397730468376,0.00186247386173861,0.000640200842394335,0.00180434519629422,0.00657717994278254,0.00372494772347723,0,0,0,0,0.000640200842394335,0,0,0,0.000582072176949942,0,0,0,0.000640200842394335,0,0,0,0.000640200842394335,0,31.5978407557355,21.1983805668016,7.29959514170041,0,27.4993252361673,22.1983805668016,2,0,0,18.3994601889339,10.0998650472335,0.0183922239556086,0.0123389875243316,0.00424889123498277,0,0.0160065921048704,0.0129210597012815,0.00116414435389988,0,0,0.0107098138468765,0.00587885043494381,1718,1236.52226720648,1713.7004048583,5.90432757381079,0.00250267470413295,0,1718,1,1,1,1,1,1,1
"2022-03-01","Angola",8,2,54.3823529411765,17.0477941176471,38.4142156862745,2,0,60.4620098039216,30.1274509803922,18.1752450980392,2,6.06372549019608,22.1115196078431,7.01593137254902,29.0477941176471,3.03186274509804,1,2,8.06372549019608,19.1274509803922,0,0,0,0,0,0,0,0,0,0,0,1.01593137254902,1,0,0,0,5,0,0.00464846019755956,0.00116211504938989,0.0315992753870869,0.00990574905150904,0.0223208690797644,0.00116211504938989,0,0.0351319057547482,0.017505782092035,0.0105608629273906,0.00116211504938989,0.00352337332376297,0.0128480648505771,0.00407665971676294,0.0168784393478484,0.00176168666188149,0.000581057524694945,0.00116211504938989,0.00468548837315286,0.0111141493203906,0,0,0,0,0,0,0,0,0,0,0,0.000590314568593271,0.000581057524694945,0,0,0,0.00290528762347472,0,16.1115196078431,30.3186274509804,3.03186274509804,0,13.1115196078431,11.0637254901961,0,0,1,18.0637254901961,7.04779411764706,0.0093617197024074,0.0176168666188149,0.00176168666188149,0,0.00761854712832257,0.0064286609472377,0,0,0.000581057524694945,0.0104960636201023,0.00409517380455959,1721,1307.27573529412,1713.98406862745,5.36989493419449,0.00348634514816967,0.00175242961798316,1721,1,1,1,1,1,1,1
"2022-04-01","Angola",12.302380952381,2.15119047619048,72.3845238095238,12.302380952381,51.9309523809524,1,1.15119047619048,47.6285714285714,34.0583333333333,20.3607142857143,1,4.45357142857143,24.9071428571429,13.4535714285714,18.6047619047619,3.30238095238095,1.15119047619048,5.15119047619048,12.6047619047619,12.6047619047619,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1.15119047619048,0,0.00611146594753152,0.00106864901946869,0.0359585314503347,0.00611146594753152,0.0257977905518889,0.000496770988574267,0.000571878030894424,0.0236604925129515,0.0169191919191919,0.0101146121637925,0.000496770988574267,0.00221240508125754,0.0123731459797034,0.00668334397842595,0.00924230596361744,0.00164052705036312,0.000571878030894424,0.00255896198519149,0.00626168003217184,0.00626168003217184,0,0,0,0,0,0,0,0,0.000993541977148535,0,0,0,0,0,0,0,0.000571878030894424,0,16.4535714285714,30.872619047619,2.15119047619048,0,19.2095238095238,16.2095238095238,0,1,1,20.6047619047619,18.4535714285714,0.00817365694414875,0.0153366214841625,0.00106864901946869,0,0.00954273413289807,0.00805242116717527,0,0.000496770988574267,0.000496770988574267,0.010235847940766,0.00916719892129728,2013,1549.29761904762,2009.84880952381,5.9418175074853,0.00156542000804296,0.000496770988574267,2013,1,1,1,1,1,1,1
"2022-05-01","Angola",7.14680050188206,5.19573400250941,104.376411543287,12.4893350062735,47.6850690087829,3,0,40.6850690087829,21.831869510665,44.2233375156838,2.04893350062735,3.04893350062735,16.6361355081556,9.44040150564617,12.3914680050188,3,1.04893350062735,3.04893350062735,21.3914680050188,5,0,0,0,0,0,0,0,0,2.04893350062735,0,0,0,1,0,0,0,1,0,0.0040128020785413,0.0029173127470575,0.0586055090080221,0.00701254071099019,0.0267743228572616,0.00168444693992139,0,0.0228439466641117,0.0122582085966676,0.0248306218504682,0.00115043992174472,0.00171192223505185,0.0093408958496101,0.00530061847593833,0.00695759012072926,0.00168444693992139,0.000588957608437593,0.00171192223505185,0.0120109309404934,0.00280741156653565,0,0,0,0,0,0,0,0,0.00115043992174472,0,0,0,0.000561482313307131,0,0,0,0.000561482313307131,0,15.3914680050188,21.1957340025094,2.04893350062735,0,11.3914680050188,9.24466750313676,0,1.04893350062735,0,14.3914680050188,6.19573400250941,0.00864203706065066,0.0119010297599716,0.00115043992174472,0,0.00639610780742213,0.00519071729541649,0,0.000588957608437593,0,0.00808055474734353,0.00347879506036463,1781,1348.79422835634,1776.95106649937,5.84332622348568,0.00227340454835899,0.000561482313307131,1781,1,1,1,1,1,1,1
"2022-06-01","Angola",8.23132530120482,3,161.086746987952,20,42.6963855421687,0,0,27.3855421686747,38.6939759036145,7.23132530120482,2,7.30843373493976,27.3855421686747,4.15421686746988,9.07710843373494,1,2.07710843373494,1.07710843373494,12.0771084337349,6.07710843373494,0,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,1,0,0.00440885125934913,0.00160685591858597,0.0862810642677835,0.0107123727905731,0.0228689799368873,0,0,0.0146682068391402,0.0207252147314486,0.00387323261982047,0.00107123727905731,0.00391453333419377,0.0146682068391402,0.00222507598686121,0.00486186847013119,0.000535618639528656,0.0011125379934306,0.000576919353901949,0.00646872438871716,0.00325501255154523,0,0.000535618639528656,0,0,0.000535618639528656,0,0,0,0.00107123727905731,0,0,0,0,0,0,0,0.000535618639528656,0,23.8481927710843,28.4650602409639,5.15421686746988,1.07710843373494,13.5397590361446,19.6939759036145,0,1.07710843373494,2.07710843373494,7,12.0771084337349,0.0127735365672653,0.0152464168403663,0.00276069462638987,0.000576919353901949,0.00725214731448558,0.0105484605804041,0,0.000576919353901949,0.0011125379934306,0.00374933047670059,0.00646872438871716,1867,1389.73975903614,1862,5.16844804257151,0.000535618639528656,0.00321371183717193,1867,1,1,1,1,1,1,1
"2022-07-01","Angola",16.9729425028185,4.4227733934611,167.978579481398,10.2683201803833,46.4092446448703,0,2.14092446448703,36.3957158962796,32.1003382187148,14.8455467869222,0,4.28184892897407,12.2683201803833,1,13.4092446448703,1,0,8.84554678692221,6.28184892897407,7.4227733934611,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0.00781443024991643,0.00203626767654747,0.0773382041811224,0.00472758756002915,0.0213670555455204,0,0.000985692663207659,0.0167567752745302,0.0147791612425022,0.00683496629232146,0,0.00197138532641532,0.00564839787310466,0.000460405156537753,0.00617368537977456,0.000460405156537753,0,0.00407253535309494,0.00289219563949082,0.00341748314616073,0,0,0,0.000460405156537753,0,0,0,0,0.000460405156537753,0,0,0,0,0,0,0,0.000920810313075506,0,25.6910935738444,17.4227733934611,1.14092446448703,0,6.4227733934611,12.2818489289741,0,0,1.14092446448703,8.56369785794814,5.28184892897407,0.0118283119584919,0.00802153471153826,0.000525287506669906,0,0.00295707798962298,0.00565462657871734,0,0,0.000525287506669906,0.00394277065283063,0.00243179048295307,2172,1716.85569334837,2168,5.14682619832056,0.00230202578268877,0.00479869861577399,2172,1,1,1,1,1,1,1
"2022-08-01","Angola",8.47047970479705,2.07841328413284,538.50553505535,71.450184501845,26.7057195571956,3,1.07841328413284,41.2546125461255,42.8035055350554,15.3920664206642,0,9.23523985239852,41.1171586715867,16.0193726937269,19.7057195571956,7.15682656826568,1,6.47047970479705,13.2352398523985,9.47047970479705,0,0,0,0,2,1,2.07841328413284,0,0,2,0,0,1,0,0,0,4.07841328413284,0,0.00332566929909582,0.000816024061300684,0.211427379291461,0.0280526833536887,0.0104851666891227,0.00117785630153121,0.000423405294123613,0.0161973351182275,0.0168054595740304,0.00604321414238877,0,0.00362592848543326,0.0161433681474624,0.00628950635796111,0.00773683531888322,0.00280990442413258,0.000392618767177071,0.00254043176474168,0.00519640355414155,0.00371828806627289,0,0,0,0,0.000785237534354142,0.000392618767177071,0.000816024061300684,0,0,0.000785237534354142,0,0,0.000392618767177071,0,0,0,0.00160126159565483,0,14.6273062730627,16,0,1.07841328413284,15.470479704797,13.470479704797,0,0,1.07841328413284,10.6273062730627,8.31365313653136,0.00574295495605133,0.00628190027483314,0,0.000423405294123613,0.00607400066933532,0.00528876313498117,0,0,0.000423405294123613,0.00417247988734304,0.00326409624520273,2547,1608.81180811808,2534.84317343173,5.55037280769688,0.00471142520612485,0.00202466688977844,2547,1,1,1,1,1,1,1
"2022-09-01","Angola",13.0606060606061,1.03030303030303,109.969696969697,38.1515151515151,16.3030303030303,1,0,20.1818181818182,37.1818181818182,9.12121212121212,1,10.1212121212121,19.0909090909091,8,25.030303030303,4.03030303030303,1,13,4,10,0,0,0,0,1,0,0,0,1.03030303030303,1,0,1.03030303030303,1,0,0,0,2,0,0.00783009955671826,0.00061768766804738,0.0659290749218807,0.0228726110021074,0.00977399898263208,0.000599520383693046,0,0.0120994113799869,0.0222912579027687,0.00546835259065475,0.000599520383693046,0.00606787297434779,0.0114453891432309,0.00479616306954436,0.0150061768766805,0.00241624881912652,0.000599520383693046,0.00779376498800959,0.00239808153477218,0.00599520383693046,0,0,0,0,0.000599520383693046,0,0,0,0.00061768766804738,0.000599520383693046,0,0.00061768766804738,0.000599520383693046,0,0,0,0.00119904076738609,0,32.3939393939394,25.4848484848485,7.09090909090909,0,15.1212121212121,5.03030303030303,0,1,1,9.15151515151515,8.18181818181818,0.0194208269747838,0.0152786861419955,0.00425114453891432,0,0.00906547489281302,0.00301576920281956,0,0.000599520383693046,0.000599520383693046,0.00548651987500908,0.00490516677567037,1668,1239.36363636364,1660.93939393939,6.14846258731738,0.00299760191846523,0.0030339364871739,1668,1,1,1,1,1,1,1
"2022-10-01","Angola",8.92688413948257,3.34758155230596,41.4330708661417,4.46344206974128,36.3903262092238,12.8110236220472,0,35.2744656917885,41.244094488189,8.5793025871766,1,3,19.6220472440945,6.46344206974128,35.6647919010124,7.5793025871766,0,3.34758155230596,4,3.23172103487064,2.11586051743532,0,0,0,1.11586051743532,0,0,0,2,1,1.11586051743532,0,1,0,0,0,1,0,0.00435245448048882,0.00163217043018331,0.0202013997397083,0.00217622724024441,0.0177427236514987,0.00624623287276804,0,0.0171986668414376,0.0201092610863915,0.0041829851717097,0.000487567040468064,0.00146270112140419,0.00956706350272769,0.00315136132118054,0.017388977036086,0.00369541813124164,0,0.00163217043018331,0.00195026816187226,0.00157568066059027,0.00103162385052917,0,0,0,0.000544056810061102,0,0,0,0.000975134080936129,0.000487567040468064,0.000544056810061102,0,0.000487567040468064,0,0,0,0.000487567040468064,0,34.8537682789651,39.6951631046119,4.23172103487064,0,21.5061867266592,7.23172103487064,0,2.11586051743532,0,17.3903262092238,12.5793025871766,0.0169935486489347,0.0193540531958127,0.00206324770105833,0,0.0104857078140708,0.00352594882246253,0,0.00103162385052917,0,0.00847894988260548,0.00613325333358196,2051,1644.82789651294,2041.65241844769,5.16159810255363,0.00298189201240142,0.00358243859205556,2051,1,1,1,1,1,1,1
"2022-11-01","Angola",12.0936490850377,3.03121636167922,18.1560818083961,3,84.0613562970937,6.03121636167922,0,30.4994617868676,51.3121636167922,19.1560818083961,0,4.06243272335845,28.1872981700754,5.03121636167922,44.3121636167922,8.06243272335845,0,6,6.03121636167922,11.0624327233584,0,0,0,0,1.03121636167922,0,0,0,2,0,0,0,0,0,0,1,0,0,0.00596922462242728,0.00149615812521186,0.008961540872851,0.00148075024679171,0.0414912913608557,0.00297690837200357,0,0.0150540285226395,0.0253268329796605,0.00945512428844823,0,0.00200514941922924,0.0139127829072435,0.00248332495640633,0.0218717490704799,0.00397948308161819,0,0.00296150049358342,0.00297690837200357,0.0054602333284099,0,0,0,0,0.000508991294017386,0,0,0,0.000987166831194472,0,0,0,0,0,0,0.000493583415597236,0,0,24.280947255113,43.8740581270183,8.09364908503768,0,17.2185145317546,14.1248654467169,0,2.03121636167922,0,7.06243272335845,13.0936490850377,0.011984672880115,0.0216555074664454,0.00399489096003834,0,0.00849877321409406,0.00697179933204191,0,0.00100257470961462,0,0.00348589966602095,0.00646280803802452,2026,1582.31754574812,2021.96878363832,6.41364457118893,0.00198974154080909,0.00448847437563558,2026,1,1,1,1,1,1,1
"2022-12-01","Angola",7.15288788221971,3.30577576443941,18.8346545866365,2.15288788221971,48.5288788221971,6.30577576443941,0,25.0702151755379,41.3635334088335,29.2933182332956,0,8.45866364665912,29.1404303510759,14.3759909399773,34.5164212910532,9.76443941109853,1.15288788221971,1.15288788221971,3.30577576443941,14.5288788221971,0,0,0,0,0,0,0,0,2,0,1.15288788221971,0,1,0,0,0,0,2,0.00337718974609051,0.00156080064421124,0.00889266033363384,0.00101647208792243,0.0229125962333319,0.00297723123911209,0,0.0118367399317932,0.0195295247444917,0.0138306507239356,0,0.00399370332703452,0.0137584656992804,0.00678753113313378,0.0162967050477116,0.00461021690797853,0.000544328556288813,0.000544328556288813,0.00156080064421124,0.00685971615778898,0,0,0,0,0,0,0,0,0.000944287063267233,0,0.000544328556288813,0,0.000472143531633617,0,0,0,0,0.000944287063267233,45.0577576443941,34.2231030577576,4.45866364665912,0,10.7644394110985,16.6817667044168,0,2,2.30577576443941,19.8346545866365,7.45866364665912,0.0212737288217158,0.0161582167411509,0.00210512920050006,0,0.00508236043961215,0.00787618824571141,0,0.000944287063267233,0.00108865711257763,0.00936480386526745,0.0035215597954009,2118,1699.18686296716,2111.84711211778,5.41733427815282,0.0028328611898017,0.00344937477074571,2118,1,1,1,1,1,1,1
"2023-01-01","Angola",7.32835820895522,0,15.5497512437811,3.66417910447761,54.8781094527363,4.44278606965174,0,28.2139303482587,24.5422885572139,11.5497512437811,1,4.22139303482587,19.0995024875622,7.88557213930348,21.3208955223881,8.88557213930348,2.44278606965174,2.22139303482587,6.66417910447761,13.3283582089552,0,0,2,0,4.22139303482587,11.1069651741294,0,0,3.22139303482587,0,0,0,0,0,0,0,2,0,0.0035993900829839,0,0.00763740237906733,0.00179969504149195,0.0269538847999687,0.00218211496544781,0,0.0138575296405986,0.0120541692324233,0.00567276583682765,0.000491159135559921,0.00207337575384375,0.00938089513141561,0.0038730707953357,0.0104719526141395,0.00436422993089562,0.00119979669432797,0.0010910574827239,0.00327317244817171,0.00654634489634343,0,0,0.000982318271119843,0,0.00207337575384375,0.00545528741361952,0,0,0.00158221661828383,0,0,0,0,0,0,0,0.000982318271119843,0,46.3208955223881,45.0995024875622,2,1,16.3283582089552,18.8855721393035,1,0,1,15.771144278607,13.9925373134328,0.0227509310031376,0.0221510326559736,0.000982318271119843,0.000491159135559921,0.00801982230302319,0.00927582128649483,0.000491159135559921,0,0.000491159135559921,0.0077461415906714,0.00687256253115562,2036,1653.57711442786,2012.45024875622,4.70631015856104,0.00829350301537499,0.00671128639709116,2036,1,1,1,1,1,1,1
"2023-02-01","Angola",1.28571428571429,0,29.5714285714286,1.28571428571429,65.5714285714286,1.28571428571429,0,21.2857142857143,36,20.8571428571429,0,7,20,12.5714285714286,18.7142857142857,11.2857142857143,0,0,8.71428571428572,4.85714285714286,0,1.28571428571429,0,0,1,1.28571428571429,1,0,2,0,0,0,1.28571428571429,0,0,0,0,1.28571428571429,0.000630252100840336,0,0.0144957983193277,0.000630252100840336,0.0321428571428571,0.000630252100840336,0,0.0104341736694678,0.0176470588235294,0.0102240896358543,0,0.00343137254901961,0.00980392156862745,0.0061624649859944,0.00917366946778712,0.00553221288515406,0,0,0.00427170868347339,0.00238095238095238,0,0.000630252100840336,0,0,0.000490196078431373,0.000630252100840336,0.000490196078431373,0,0.000980392156862745,0,0,0,0.000630252100840336,0,0,0,0,0.000630252100840336,28.7142857142857,49.8571428571429,3.85714285714286,0,17.8571428571429,19.4285714285714,0,3.85714285714286,1.28571428571429,15.8571428571429,12,0.0140756302521008,0.0244397759103641,0.00189075630252101,0,0.00875350140056022,0.00952380952380952,0,0.00189075630252101,0.000630252100840336,0.00777310924369748,0.00588235294117647,2040,1638.28571428571,2030.85714285714,4.74836879845991,0.00210084033613445,0.0038515406162465,2040,1,1,1,1,1,1,1
"2023-03-01","Angola",4.67761194029851,2.45174129353234,22.2587064676617,1.22587064676617,68.4845771144279,2,1.22587064676617,53.8726368159204,41.0985074626866,21.2587064676617,0,21.6776119402985,32.1950248756219,19.1621890547264,28.8398009950249,20.2587064676617,4.90348258706468,5.90348258706468,2.22587064676617,13.6776119402985,0,0,1,0,2,0,0,0,1,1,1,0,2,0,0,0,1,3.45174129353234,0.00181513851001106,0.00095139359469629,0.00863744915314773,0.000475696797348145,0.0265753112589941,0.000776096235933256,0.000475696797348145,0.0209051753263176,0.0159481984721329,0.0082494010351811,0,0.00841195651544374,0.0124932188108738,0.00743585139880728,0.0111912304986515,0.00786135291721447,0.00190278718939258,0.00229083530735921,0.000863744915314773,0.00530757157171071,0,0,0.000388048117966628,0,0.000776096235933256,0,0,0,0.000388048117966628,0.000388048117966628,0.000388048117966628,0,0.000776096235933256,0,0,0,0.000388048117966628,0.00133944171266292,40.1621890547264,48.8069651741294,10.5810945273632,0,17.2587064676617,18.0328358208955,1.22587064676617,0,0,10.5810945273632,14.5810945273632,0.0155848618761065,0.0189394509794836,0.00410597381737027,0,0.00669720856331459,0.0069976080018997,0.000475696797348145,0,0,0.00410597381737027,0.00565816628923678,2577,2076.88955223881,2564.54825870647,5.10559657994642,0.00388048117966628,0.0025035860665628,2577,1,1,1,1,1,1,1
"2023-04-01","Angola",4.46794150731159,1.46794150731159,22.1473565804274,1,53.7435320584927,1.46794150731159,0,91.3779527559055,33.0191226096738,29.0832395950506,0,4.93588301462317,42.7626546681665,7.87176602924634,24.615298087739,2,2.46794150731159,7.33970753655793,8.87176602924634,16.2755905511811,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0.00167778501964386,0.000551236014762143,0.00831669417214699,0.000375516334960571,0.0201815741864411,0.000551236014762143,0,0.0343139139150978,0.0123992199059984,0.0109212315415136,0,0.00185350469944543,0.0160580753541744,0.00295597672896971,0.00924344652186971,0.000751032669921142,0.000926752349722714,0.00275618007381071,0.00333149306393028,0.00611175011309842,0,0,0,0.000375516334960571,0,0.000375516334960571,0,0,0.000375516334960571,0,0.000375516334960571,0,0,0,0,0,0,0.000375516334960571,41.0191226096738,47.615298087739,5.93588301462317,0,15.8717660292463,13.9358830146232,0,2.46794150731159,2.93588301462317,30.955005624297,25.0832395950506,0.015403350585683,0.0178803222259628,0.002229021034406,0,0.00596010740865428,0.00523315171409056,0,0.000926752349722714,0.00110247202952429,0.0116241102607199,0.00941916620167128,2663,2144.41169853768,2658,4.78905883683866,0.00112654900488171,0.00187758167480285,2663,1,1,1,1,1,1,1
"2023-05-01","Angola",14.4042553191489,2.68085106382979,45.8510638297872,2.68085106382979,78.2127659574468,2.68085106382979,1.68085106382979,32.7659574468085,52.6170212765958,51.3404255319149,0,4.68085106382979,61.4255319148936,25.8510638297872,30.8510638297872,8.40425531914894,1,0,9.04255319148936,12.7234042553191,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,1,0,5.04255319148936,0.00497556314996509,0.000926028001322897,0.0158380185940543,0.000926028001322897,0.0270164994671664,0.000926028001322897,0.000580604857972293,0.0113181200161687,0.0181751368831073,0.0177341711681917,0,0.00161687428802411,0.0212178003160254,0.00892955572704222,0.0106566714437952,0.00290302428986146,0.000345423143350604,0,0.00312350714731929,0.0043949582919928,0,0,0,0,0.000345423143350604,0.000345423143350604,0,0,0.000345423143350604,0,0.000345423143350604,0.000345423143350604,0,0,0,0.000345423143350604,0,0.00174181457391688,71.3829787234042,60.4893617021277,10.4042553191489,0,16.7659574468085,19.0851063829787,1,0,0,16.4468085106383,9.04255319148936,0.0246573328923676,0.0208944254584206,0.00359387057656267,0,0.00579134972255907,0.00659243743798919,0.000345423143350604,0,0,0.00568110829383016,0.00312350714731929,2895,2287.42553191489,2882.95744680851,6.23739562021911,0.000690846286701209,0.00450519972072171,2895,1,1,1,1,1,1,1
"2023-06-01","Angola",15.7454545454545,2.61010101010101,19.830303030303,4.61010101010101,71.8808080808081,3.61010101010101,1.30505050505051,22.220202020202,26.9656565656566,27.3555555555556,3.61010101010101,11.220202020202,27.9656565656566,23.6606060606061,44.8464646464646,8.22020202020202,5.91515151515152,3.91515151515152,20.2707070707071,13.440404040404,0,0,0,0,1.30505050505051,1,1,0,5.91515151515152,0,4.30505050505051,0,0,0,0,0,3,0,0.00598231555678364,0.00099167971508397,0.00753430966196924,0.00175155813453686,0.0273103374167204,0.00137161892481041,0.000495839857541985,0.00844232599551748,0.0102453102453102,0.0103934481594056,0.00137161892481041,0.0042629946885266,0.0106252494550367,0.00898959196831537,0.0170389303368027,0.00312317705934727,0.00224739799207884,0.00148751957262596,0.00770163642504068,0.00510653648951521,0,0,0,0,0.000495839857541985,0.000379939209726444,0.000379939209726444,0,0.00224739799207884,0,0.00163565748672132,0,0,0,0,0,0.00113981762917933,0,19.0505050505051,69.9656565656566,4.91515151515152,0,8.91515151515151,39.7959595959596,0,0,2.61010101010101,24.1858585858586,6.61010101010101,0.00723803383377852,0.0265826962635473,0.0018674587823524,0,0.00338721562125817,0.0151200454391944,0,0,0.00099167971508397,0.00918915599766663,0.00251143655398975,2632,2106.66868686869,2614.47474747475,5.74491973247942,0.0021314973442633,0.00528691166989039,2632,1,1,1,1,1,1,1
"2023-07-01","Angola",8.21456310679612,1.40485436893204,27.4291262135922,1,66.6679611650485,21.4291262135922,1,54.2631067961165,51.5504854368932,24.2631067961165,2.40485436893204,0,46.3359223300971,13.4291262135922,10.6194174757282,15.0485436893204,0,0,3,10.4291262135922,0,0,1,0,0,0,0,0,5.80970873786408,0,2.40485436893204,3,1,0,0,1,1.40485436893204,1.40485436893204,0.00277331637636601,0.0004742924945753,0.00926033970749231,0.000337609723160027,0.0225077519125755,0.00723468136853215,0.000337609723160027,0.0183197524632399,0.0174039451171145,0.00819146076843906,0.000811902217735327,0,0.0156434579102286,0.00453380358325193,0.00358521859410134,0.00508053466891303,0,0,0.00101282916948008,0.00352097441377185,0,0,0.000337609723160027,0,0,0,0,0,0.00196141415863068,0,0.000811902217735327,0.00101282916948008,0.000337609723160027,0,0,0.000337609723160027,0.0004742924945753,0.0004742924945753,53.6679611650485,60.4533980582524,15.2388349514563,0,25.2388349514563,41.2873786407767,4.21456310679612,0,1,29.6922330097087,9.61941747572816,0.0181188255114951,0.0204096549825295,0.00514477884924251,0,0.00852087608084278,0.0139390204729158,0.0014228774837259,0,0.000337609723160027,0.0100243865664108,0.00324760887094131,2962,2400.6,2944.97572815534,5.04490939490956,0.00229902388179071,0.00412375526900612,2962,1,1,1,1,1,1,1
