"date","country","arrest","censor","electionactivity","electionirregularities","cooperate","coup","defamationcase","disaster","legalaction","legalchange","martiallaw","mobilizesecurity","corruption","activism","protest","purge","raid","threaten","violencelethal","violencenonlethal","arms_transfer_security_aid_assistance","bribery_economic_corruption","diaspora_activation","diplomatic_recognition","diplomatic_sanction","diplomatic_statement","diplomatic_visit","economic_aid_assistance","intelligence_counterintelligence","investment","joint_security_force_exercise","media_campaign_intervention","political_process_policy_intervention","professional_cultural_exchange","security_cooperation","security_force_facility_presence","surveillance","trade_agreement_exchange","trade_financial_sanction","arrestNorm","censorNorm","electionactivityNorm","electionirregularitiesNorm","cooperateNorm","coupNorm","defamationcaseNorm","disasterNorm","legalactionNorm","legalchangeNorm","martiallawNorm","mobilizesecurityNorm","corruptionNorm","activismNorm","protestNorm","purgeNorm","raidNorm","threatenNorm","violencelethalNorm","violencenonlethalNorm","arms_transfer_security_aid_assistanceNorm","bribery_economic_corruptionNorm","diaspora_activationNorm","diplomatic_recognitionNorm","diplomatic_sanctionNorm","diplomatic_statementNorm","diplomatic_visitNorm","economic_aid_assistanceNorm","intelligence_counterintelligenceNorm","investmentNorm","joint_security_force_exerciseNorm","media_campaign_interventionNorm","political_process_policy_interventionNorm","professional_cultural_exchangeNorm","security_cooperationNorm","security_force_facility_presenceNorm","surveillanceNorm","trade_agreement_exchangeNorm","trade_financial_sanctionNorm","ncr_arrest","ncr_cooperate","ncr_corruption","ncr_defamationcase","ncr_legalaction","ncr_legalchange","ncr_purge","ncr_raid","ncr_threaten","ncr_violencelethal","ncr_violencenonlethal","ncr_arrestNorm","ncr_cooperateNorm","ncr_corruptionNorm","ncr_defamationcaseNorm","ncr_legalactionNorm","ncr_legalchangeNorm","ncr_purgeNorm","ncr_raidNorm","ncr_threatenNorm","ncr_violencelethalNorm","ncr_violencenonlethalNorm","article_total","cs_999","rai_999","f1","rus_influence","chn_influence","total_articles","georgiatoday.ge"
"2016-11-01","Georgia",1,0,12,0,5,0,0,8,6,9,0,0,11,1,6,15,0,0,0,2,1,1,0,2,0,0,1,0,0,0,2,0,0,1,1,1,0,0,0,0.00139275766016713,0,0.0167130919220056,0,0.00696378830083565,0,0,0.011142061281337,0.00835654596100279,0.0125348189415042,0,0,0.0153203342618384,0.00139275766016713,0.00835654596100279,0.020891364902507,0,0,0,0.00278551532033426,0.00139275766016713,0.00139275766016713,0,0.00278551532033426,0,0,0.00139275766016713,0,0,0,0.00278551532033426,0,0,0.00139275766016713,0.00139275766016713,0.00139275766016713,0,0,0,11,4,2,0,11,3,0,0,0,13,7,0.0153203342618384,0.00557103064066852,0.00278551532033426,0,0.0153203342618384,0.00417827298050139,0,0,0,0.0181058495821727,0.00974930362116992,718,593,711,10.5266860566997,0.0139275766016713,0.00139275766016713,718,1
"2016-12-01","Georgia",3,0,5,0,10,2,0,17,11,3,0,0,5,0,4,4,0,1,4,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.00346420323325635,0,0.00577367205542725,0,0.0115473441108545,0.0023094688221709,0,0.0196304849884527,0.01270207852194,0.00346420323325635,0,0,0.00577367205542725,0,0.0046189376443418,0.0046189376443418,0,0.00115473441108545,0.0046189376443418,0.00808314087759815,0,0,0,0,0,0,0,0,0.00115473441108545,0,0,0,0,0,0,0,0,0,0,12,13,2,0,11,16,0,0,0,15,7,0.0138568129330254,0.0150115473441109,0.0023094688221709,0,0.01270207852194,0.0184757505773672,0,0,0,0.0173210161662818,0.00808314087759815,866,714,869,10.8568352384621,0.00346420323325635,0,866,1
"2017-01-01","Georgia",6,1,6,1,8,0,0,36,13,8,0,0,4,1,4,4,0,1,2,6,0,0,0,0,1,0,0,0,0,1,0,0,0,2,0,0,0,0,1,0.00574162679425837,0.000956937799043062,0.00574162679425837,0.000956937799043062,0.0076555023923445,0,0,0.0344497607655502,0.0124401913875598,0.0076555023923445,0,0,0.00382775119617225,0.000956937799043062,0.00382775119617225,0.00382775119617225,0,0.000956937799043062,0.00191387559808612,0.00574162679425837,0,0,0,0,0.000956937799043062,0,0,0,0,0.000956937799043062,0,0,0,0.00191387559808612,0,0,0,0,0.000956937799043062,13,5,2,0,10,7,2,1,2,8,16,0.0124401913875598,0.00478468899521531,0.00191387559808612,0,0.00956937799043062,0.00669856459330144,0.00191387559808612,0.000956937799043062,0.00191387559808612,0.0076555023923445,0.015311004784689,1045,862,1040,10.8417517440633,0.00574162679425837,0,1045,1
"2017-02-01","Georgia",5,4,8,0,14,0,0,17,15,9,0,2,5,0,16,5,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0.0048828125,0.00390625,0.0078125,0,0.013671875,0,0,0.0166015625,0.0146484375,0.0087890625,0,0.001953125,0.0048828125,0,0.015625,0.0048828125,0,0,0.0009765625,0.005859375,0,0,0,0,0,0,0,0,0,0,0,0.0009765625,0,0.0009765625,0,0.0009765625,0,0,0,13,6,3,0,18,8,0,0,1,7,10,0.0126953125,0.005859375,0.0029296875,0,0.017578125,0.0078125,0,0,0.0009765625,0.0068359375,0.009765625,1024,855,1021,11.5157720636533,0.0029296875,0.0009765625,1024,1
"2017-03-01","Georgia",17,1,13,3,16,2,0,21,35,12,1,2,8,0,30,5,0,2,3,12,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,2,0,0,0,0.0143824027072758,0.000846023688663283,0.0109983079526227,0.00253807106598985,0.0135363790186125,0.00169204737732657,0,0.0177664974619289,0.0296108291032149,0.0101522842639594,0.000846023688663283,0.00169204737732657,0.00676818950930626,0,0.0253807106598985,0.00423011844331641,0,0.00169204737732657,0.00253807106598985,0.0101522842639594,0,0,0,0,0.000846023688663283,0.000846023688663283,0.000846023688663283,0,0.000846023688663283,0,0,0,0,0.000846023688663283,0,0.00169204737732657,0,0,0,23,3,5,1,19,6,0,0,1,12,14,0.0194585448392555,0.00253807106598985,0.00423011844331641,0.000846023688663283,0.0160744500846024,0.0050761421319797,0,0,0.000846023688663283,0.0101522842639594,0.011844331641286,1182,922,1175,12.7383116493545,0.0050761421319797,0,1182,1
"2017-04-01","Georgia",6,2,45,1,11,1,0,23,6,9,2,2,3,2,11,3,1,0,4,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.0066815144766147,0.0022271714922049,0.0501113585746102,0.00111358574610245,0.0122494432071269,0.00111358574610245,0,0.0256124721603563,0.0066815144766147,0.010022271714922,0.0022271714922049,0.0022271714922049,0.00334075723830735,0.0022271714922049,0.0122494432071269,0.00334075723830735,0.00111358574610245,0,0.0044543429844098,0.00779510022271715,0,0,0,0,0,0,0,0,0,0,0,0,0.00111358574610245,0,0.00111358574610245,0,0,0,0,10,6,2,0,15,13,2,1,1,8,14,0.0111358574610245,0.0066815144766147,0.0022271714922049,0,0.0167037861915367,0.0144766146993318,0.0022271714922049,0.00111358574610245,0.00111358574610245,0.0089086859688196,0.0155902004454343,898,681,896,12.0185199281726,0.0066815144766147,0.00111358574610245,898,1
"2017-05-01","Georgia",10,2,10,0,5,0,1,23,15,11,0,1,5,1,7,8,0,0,2,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0.0116959064327485,0.00233918128654971,0.0116959064327485,0,0.00584795321637427,0,0.00116959064327485,0.0269005847953216,0.0175438596491228,0.0128654970760234,0,0.00116959064327485,0.00584795321637427,0.00116959064327485,0.00818713450292398,0.00935672514619883,0,0,0.00233918128654971,0.00701754385964912,0,0,0,0,0.00116959064327485,0,0,0,0,0,0,0,0,0.00116959064327485,0.00116959064327485,0.00116959064327485,0,0.00116959064327485,0,13,6,5,0,14,9,3,1,1,10,9,0.0152046783625731,0.00701754385964912,0.00584795321637427,0,0.016374269005848,0.0105263157894737,0.00350877192982456,0.00116959064327485,0.00116959064327485,0.0116959064327485,0.0105263157894737,855,682,854,11.8094624242665,0.00818713450292398,0.00116959064327485,855,1
"2017-06-01","Georgia",11,0,44,1,9,0,0,36,20,10,1,3,9,0,13,7,0,0,6,10,0,0,0,0,0,0,0,0,0,3,1,0,0,3,0,0,0,0,0,0.0106177606177606,0,0.0424710424710425,0.000965250965250965,0.00868725868725869,0,0,0.0347490347490347,0.0193050193050193,0.00965250965250965,0.000965250965250965,0.0028957528957529,0.00868725868725869,0,0.0125482625482625,0.00675675675675676,0,0,0.00579150579150579,0.00965250965250965,0,0,0,0,0,0,0,0,0,0.0028957528957529,0.000965250965250965,0,0,0.0028957528957529,0,0,0,0,0,11,12,3,0,25,8,0,0,1,9,18,0.0106177606177606,0.0115830115830116,0.0028957528957529,0,0.0241312741312741,0.00772200772200772,0,0,0.000965250965250965,0.00868725868725869,0.0173745173745174,1036,763,1029,11.7279569088425,0.00482625482625483,0.00386100386100386,1036,1
"2017-07-01","Georgia",13,0,10,0,17,1,0,55,20,8,1,4,12,2,27,5,0,1,4,5,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,2,0.0122525918944392,0,0.00942507068803016,0,0.0160226201696513,0.000942507068803016,0,0.0518378887841659,0.0188501413760603,0.00754005655042413,0.000942507068803016,0.00377002827521206,0.0113100848256362,0.00188501413760603,0.0254476908576814,0.00471253534401508,0,0.000942507068803016,0.00377002827521206,0.00471253534401508,0,0,0,0,0,0,0,0,0,0.000942507068803016,0,0.000942507068803016,0,0,0.000942507068803016,0,0,0,0.00188501413760603,19,3,7,1,28,7,0,0,1,10,14,0.0179076343072573,0.00282752120640905,0.00659754948162111,0.000942507068803016,0.0263901979264844,0.00659754948162111,0,0,0.000942507068803016,0.00942507068803016,0.0131950989632422,1061,799,1057,12.2918815294659,0.00754005655042413,0.000942507068803016,1061,1
"2017-08-01","Georgia",7,1,5,1,10,0,0,93,19,2,1,2,10,0,4,3,1,2,4,1,0,0,0,1,0,1,2,2,0,0,0,0,0,1,0,0,0,0,3,0.00998573466476462,0.0014265335235378,0.00713266761768902,0.0014265335235378,0.014265335235378,0,0,0.132667617689016,0.0271041369472183,0.00285306704707561,0.0014265335235378,0.00285306704707561,0.014265335235378,0,0.00570613409415121,0.00427960057061341,0.0014265335235378,0.00285306704707561,0.00570613409415121,0.0014265335235378,0,0,0,0.0014265335235378,0,0.0014265335235378,0.00285306704707561,0.00285306704707561,0,0,0,0,0,0.0014265335235378,0,0,0,0,0.00427960057061341,12,4,2,0,7,2,0,0,0,11,10,0.0171184022824536,0.00570613409415121,0.00285306704707561,0,0.00998573466476462,0.00285306704707561,0,0,0,0.0156918687589158,0.014265335235378,701,488,693,11.4603686285978,0.0128388017118402,0,701,1
"2017-09-01","Georgia",7,1,18,0,11,2,1,80,14,7,0,5,6,3,13,2,0,0,0,9,0,0,0,0,0,0,1,0,0,3,1,0,0,1,0,0,0,0,0,0.00803673938002296,0.00114810562571757,0.0206659012629162,0,0.0126291618828932,0.00229621125143513,0.00114810562571757,0.0918484500574053,0.0160734787600459,0.00803673938002296,0,0.00574052812858783,0.0068886337543054,0.0034443168771527,0.0149253731343284,0.00229621125143513,0,0,0,0.0103329506314581,0,0,0,0,0,0,0.00114810562571757,0,0,0.0034443168771527,0.00114810562571757,0,0,0.00114810562571757,0,0,0,0,0,13,4,2,0,11,2,2,0,0,11,10,0.0149253731343284,0.00459242250287026,0.00229621125143513,0,0.0126291618828932,0.00229621125143513,0.00229621125143513,0,0,0.0126291618828932,0.0114810562571757,871,637,867,12.9108966769437,0.00574052812858783,0.00459242250287026,871,1
"2017-10-01","Georgia",8,3,52,9,13,1,0,21,15,9,0,4,4,3,12,0,0,3,4,15,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0.0074280408542247,0.00278551532033426,0.0482822655524605,0.00835654596100279,0.0120705663881151,0.000928505106778087,0,0.0194986072423398,0.0139275766016713,0.00835654596100279,0,0.00371402042711235,0.00371402042711235,0.00278551532033426,0.011142061281337,0,0,0.00278551532033426,0.00371402042711235,0.0139275766016713,0,0,0,0.000928505106778087,0,0,0,0,0,0.000928505106778087,0.000928505106778087,0,0,0,0,0.000928505106778087,0,0,0,15,5,7,0,15,2,1,0,2,8,12,0.0139275766016713,0.00464252553389044,0.00649953574744661,0,0.0139275766016713,0.00185701021355617,0.000928505106778087,0,0.00185701021355617,0.0074280408542247,0.011142061281337,1077,838,1074,13.1006357113061,0.00557103064066852,0.00185701021355617,1077,1
"2017-11-01","Georgia",11,0,16,3,26,0,0,42,12,5,0,6,3,1,9,11,4,1,11,8,1,0,0,0,0,1,0,0,0,1,0,0,0,3,0,0,0,1,0,0.010289990645463,0,0.0149672591206735,0.00280636108512629,0.0243217960710945,0,0,0.039289055191768,0.0112254443405051,0.00467726847521048,0,0.00561272217025257,0.00280636108512629,0.000935453695042095,0.00841908325537886,0.010289990645463,0.00374181478016838,0.000935453695042095,0.010289990645463,0.00748362956033676,0.000935453695042095,0,0,0,0,0.000935453695042095,0,0,0,0.000935453695042095,0,0,0,0.00280636108512629,0,0,0,0.000935453695042095,0,25,8,4,1,11,6,4,2,2,5,11,0.0233863423760524,0.00748362956033676,0.00374181478016838,0.000935453695042095,0.010289990645463,0.00561272217025257,0.00374181478016838,0.00187090739008419,0.00187090739008419,0.00467726847521048,0.010289990645463,1069,824,1062,12.6694692984636,0.00935453695042095,0.00280636108512629,1069,1
"2017-12-01","Georgia",18,1,12,1,2,1,0,27,20,3,2,3,15,0,12,3,0,1,13,10,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,1,0,0.0170940170940171,0.000949667616334283,0.0113960113960114,0.000949667616334283,0.00189933523266857,0.000949667616334283,0,0.0256410256410256,0.0189933523266857,0.00284900284900285,0.00189933523266857,0.00284900284900285,0.0142450142450142,0,0.0113960113960114,0.00284900284900285,0,0.000949667616334283,0.0123456790123457,0.00949667616334283,0,0,0,0,0,0,0,0,0.000949667616334283,0,0,0,0,0.00189933523266857,0,0,0,0.000949667616334283,0,30,3,9,1,25,6,0,0,2,13,25,0.0284900284900285,0.00284900284900285,0.00854700854700855,0.000949667616334283,0.0237416904083571,0.0056980056980057,0,0,0.00189933523266857,0.0123456790123457,0.0237416904083571,1053,810,1049,12.0062779521492,0.00379867046533713,0.000949667616334283,1053,1
"2018-01-01","Georgia",10,0,7,0,5,2,0,33,33,4,0,2,2,2,8,3,0,1,3,5,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0.0118906064209275,0,0.00832342449464923,0,0.00594530321046373,0.00237812128418549,0,0.0392390011890606,0.0392390011890606,0.00475624256837099,0,0.00237812128418549,0.00237812128418549,0.00237812128418549,0.00951248513674197,0.00356718192627824,0,0.00118906064209275,0.00356718192627824,0.00594530321046373,0,0,0,0.00118906064209275,0.00118906064209275,0,0,0,0,0.00118906064209275,0,0,0,0.00118906064209275,0.00118906064209275,0,0,0,0.00118906064209275,28,3,1,0,19,5,0,0,1,8,32,0.0332936979785969,0.00356718192627824,0.00118906064209275,0,0.0225921521997622,0.00594530321046373,0,0,0.00118906064209275,0.00951248513674197,0.0380499405469679,841,614,834,12.0629786223074,0.00951248513674197,0.00118906064209275,841,1
"2018-02-01","Georgia",16,0,2,0,9,2,0,34,24,6,1,3,8,1,3,3,1,0,9,6,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0.0184544405997693,0,0.00230680507497117,0,0.0103806228373702,0.00230680507497117,0,0.0392156862745098,0.027681660899654,0.0069204152249135,0.00115340253748558,0.00346020761245675,0.00922722029988466,0.00115340253748558,0.00346020761245675,0.00346020761245675,0.00115340253748558,0,0.0103806228373702,0.0069204152249135,0,0.00115340253748558,0,0,0,0,0,0,0,0.00230680507497117,0,0,0,0,0,0,0,0,0.00115340253748558,24,5,7,0,22,13,1,0,3,10,21,0.027681660899654,0.00576701268742791,0.00807381776239908,0,0.0253748558246828,0.0149942329873126,0.00115340253748558,0,0.00346020761245675,0.0115340253748558,0.0242214532871972,867,647,863,12.1945519834009,0.0069204152249135,0.00115340253748558,867,1
"2018-03-01","Georgia",10,1,12,1,11,1,1,24,23,4,0,1,6,0,8,12,3,0,0,6,0,0,0,0,6,0,0,0,1,0,0,1,1,0,1,0,0,0,2,0.0099601593625498,0.00099601593625498,0.0119521912350598,0.00099601593625498,0.0109561752988048,0.00099601593625498,0.00099601593625498,0.0239043824701195,0.0229083665338645,0.00398406374501992,0,0.00099601593625498,0.00597609561752988,0,0.00796812749003984,0.0119521912350598,0.00298804780876494,0,0,0.00597609561752988,0,0,0,0,0.00597609561752988,0,0,0,0.00099601593625498,0,0,0.00099601593625498,0.00099601593625498,0,0.00099601593625498,0,0,0,0.00199203187250996,21,13,2,0,10,6,0,0,0,11,29,0.0209163346613546,0.0129482071713147,0.00199203187250996,0,0.0099601593625498,0.00597609561752988,0,0,0,0.0109561752988048,0.0288844621513944,1004,791,992,11.718859156514,0.0159362549800797,0.00199203187250996,1004,1
"2018-04-01","Georgia",6,1,19,1,10,2,0,28,11,6,2,1,6,1,9,1,0,1,6,6,0,0,0,0,0,0,0,0,0,2,0,1,0,2,0,0,0,0,0,0.00652173913043478,0.00108695652173913,0.0206521739130435,0.00108695652173913,0.0108695652173913,0.00217391304347826,0,0.0304347826086957,0.0119565217391304,0.00652173913043478,0.00217391304347826,0.00108695652173913,0.00652173913043478,0.00108695652173913,0.00978260869565217,0.00108695652173913,0,0.00108695652173913,0.00652173913043478,0.00652173913043478,0,0,0,0,0,0,0,0,0,0.00217391304347826,0,0.00108695652173913,0,0.00217391304347826,0,0,0,0,0,17,6,5,0,14,5,2,0,4,15,14,0.0184782608695652,0.00652173913043478,0.00543478260869565,0,0.0152173913043478,0.00543478260869565,0.00217391304347826,0,0.00434782608695652,0.016304347826087,0.0152173913043478,920,722,915,11.3869756073491,0.00326086956521739,0.00108695652173913,920,1
"2018-05-01","Georgia",13,0,19,0,21,4,1,30,17,6,2,5,3,4,55,8,1,4,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,1,0,0.0101483216237315,0,0.014832162373146,0,0.0163934426229508,0.00312256049960968,0.00078064012490242,0.0234192037470726,0.0132708821233411,0.00468384074941452,0.00156128024980484,0.0039032006245121,0.00234192037470726,0.00312256049960968,0.0429352068696331,0.00624512099921936,0.00078064012490242,0.00312256049960968,0.00234192037470726,0.00468384074941452,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00078064012490242,0.00234192037470726,0.00078064012490242,0,0.00078064012490242,0,37,19,4,0,20,10,0,1,3,14,19,0.0288836846213895,0.014832162373146,0.00312256049960968,0,0.0156128024980484,0.0078064012490242,0,0.00078064012490242,0.00234192037470726,0.0109289617486339,0.014832162373146,1281,931,1275,13.6184746231872,0.00624512099921936,0.00156128024980484,1281,1
"2018-06-01","Georgia",19,3,22,0,17,1,0,39,29,7,1,5,5,1,34,36,0,1,1,8,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0150078988941548,0.0023696682464455,0.0173775671406003,0,0.0134281200631912,0.000789889415481833,0,0.0308056872037915,0.0229067930489731,0.00552922590837283,0.000789889415481833,0.00394944707740916,0.00394944707740916,0.000789889415481833,0.0268562401263823,0.028436018957346,0,0.000789889415481833,0.000789889415481833,0.00631911532385466,0,0,0,0,0,0.000789889415481833,0,0,0,0,0.000789889415481833,0,0,0,0,0.000789889415481833,0,0,0,29,9,2,2,36,9,1,1,0,16,23,0.0229067930489731,0.00710900473933649,0.00157977883096367,0.00157977883096367,0.028436018957346,0.00710900473933649,0.000789889415481833,0.000789889415481833,0,0.0126382306477093,0.0181674565560821,1266,907,1265,13.1092340598657,0.00315955766192733,0,1266,1
"2018-07-01","Georgia",8,0,36,1,24,3,0,61,20,4,1,4,4,3,8,17,0,3,5,8,0,0,0,0,2,1,1,0,0,2,0,0,0,2,4,1,0,0,2,0.00663900414937759,0,0.0298755186721992,0.000829875518672199,0.0199170124481328,0.0024896265560166,0,0.0506224066390041,0.016597510373444,0.0033195020746888,0.000829875518672199,0.0033195020746888,0.0033195020746888,0.0024896265560166,0.00663900414937759,0.0141078838174274,0,0.0024896265560166,0.004149377593361,0.00663900414937759,0,0,0,0,0.0016597510373444,0.000829875518672199,0.000829875518672199,0,0,0.0016597510373444,0,0,0,0.0016597510373444,0.0033195020746888,0.000829875518672199,0,0,0.0016597510373444,34,7,3,0,19,18,2,1,2,17,26,0.0282157676348548,0.00580912863070539,0.0024896265560166,0,0.0157676348547718,0.0149377593360996,0.0016597510373444,0.000829875518672199,0.0016597510373444,0.0141078838174274,0.0215767634854772,1205,865,1190,12.1752388313463,0.00912863070539419,0.004149377593361,1205,1
"2018-08-01","Georgia",10,0,18,5,10,1,0,33,8,4,1,0,3,4,4,6,0,6,3,7,0,0,0,0,0,6,0,0,0,0,1,0,0,0,3,0,0,0,0,0.0100300902708124,0,0.0180541624874624,0.00501504513540622,0.0100300902708124,0.00100300902708124,0,0.033099297893681,0.00802407221664995,0.00401203610832497,0.00100300902708124,0,0.00300902708124373,0.00401203610832497,0.00401203610832497,0.00601805416248746,0,0.00601805416248746,0.00300902708124373,0.00702106318956871,0,0,0,0,0,0.00601805416248746,0,0,0,0,0.00100300902708124,0,0,0,0.00300902708124373,0,0,0,0,27,6,1,0,25,3,2,1,0,15,16,0.0270812437311936,0.00601805416248746,0.00100300902708124,0,0.0250752256770311,0.00300902708124373,0.00200601805416249,0.00100300902708124,0,0.0150451354062187,0.0160481444332999,997,765,987,12.2871175929801,0.0160481444332999,0.00200601805416249,997,1
"2018-09-01","Georgia",7,4,13,5,9,1,0,26,5,2,0,1,3,0,7,6,0,1,1,7,0,0,0,0,0,2,0,0,0,1,0,0,0,3,0,1,1,0,1,0.00760869565217391,0.00434782608695652,0.0141304347826087,0.00543478260869565,0.00978260869565217,0.00108695652173913,0,0.0282608695652174,0.00543478260869565,0.00217391304347826,0,0.00108695652173913,0.00326086956521739,0,0.00760869565217391,0.00652173913043478,0,0.00108695652173913,0.00108695652173913,0.00760869565217391,0,0,0,0,0,0.00217391304347826,0,0,0,0.00108695652173913,0,0,0,0.00326086956521739,0,0.00108695652173913,0.00108695652173913,0,0.00108695652173913,18,16,8,0,20,18,1,0,0,11,15,0.0195652173913043,0.0173913043478261,0.00869565217391304,0,0.0217391304347826,0.0195652173913043,0.00108695652173913,0,0,0.0119565217391304,0.016304347826087,920,706,911,11.6188445269033,0.00869565217391304,0.00217391304347826,920,1
"2018-10-01","Georgia",7,2,82,12,14,0,0,44,10,5,1,1,4,0,3,3,1,3,4,7,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,3,0.00680933852140078,0.00194552529182879,0.0797665369649805,0.0116731517509728,0.0136186770428016,0,0,0.0428015564202335,0.00972762645914397,0.00486381322957198,0.000972762645914397,0.000972762645914397,0.00389105058365759,0,0.00291828793774319,0.00291828793774319,0.000972762645914397,0.00291828793774319,0.00389105058365759,0.00680933852140078,0,0,0,0.000972762645914397,0,0.00194552529182879,0,0,0,0,0,0,0,0.000972762645914397,0,0,0,0,0.00291828793774319,24,7,3,1,17,6,0,1,0,5,9,0.0233463035019455,0.00680933852140078,0.00291828793774319,0.000972762645914397,0.0165369649805447,0.00583657587548638,0,0.000972762645914397,0,0.00486381322957198,0.00875486381322957,1028,730,1021,11.4647272848864,0.00583657587548638,0.00291828793774319,1028,1
"2018-11-01","Georgia",4,0,112,16,6,0,0,22,17,0,0,1,8,0,11,1,0,4,2,5,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0.00409836065573771,0,0.114754098360656,0.0163934426229508,0.00614754098360656,0,0,0.0225409836065574,0.0174180327868852,0,0,0.00102459016393443,0.00819672131147541,0,0.0112704918032787,0.00102459016393443,0,0.00409836065573771,0.00204918032786885,0.00512295081967213,0,0,0,0,0,0.00102459016393443,0,0,0,0,0,0,0,0.00102459016393443,0,0.00102459016393443,0,0,0,11,11,4,0,11,10,0,1,1,7,10,0.0112704918032787,0.0112704918032787,0.00409836065573771,0,0.0112704918032787,0.0102459016393443,0,0.00102459016393443,0.00102459016393443,0.00717213114754098,0.0102459016393443,976,691,973,11.1141859319368,0.00512295081967213,0,976,1
"2018-12-01","Georgia",18,1,20,4,8,1,0,36,11,4,1,2,10,0,15,7,0,0,4,8,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01931330472103,0.00107296137339056,0.0214592274678112,0.00429184549356223,0.00858369098712446,0.00107296137339056,0,0.0386266094420601,0.0118025751072961,0.00429184549356223,0.00107296137339056,0.00214592274678112,0.0107296137339056,0,0.0160944206008584,0.00751072961373391,0,0,0.00429184549356223,0.00858369098712446,0,0,0,0,0.00107296137339056,0.00429184549356223,0,0,0,0,0,0,0,0,0,0,0,0,0,22,10,3,3,15,4,0,1,1,11,9,0.0236051502145923,0.0107296137339056,0.00321888412017167,0.00321888412017167,0.0160944206008584,0.00429184549356223,0,0.00107296137339056,0.00107296137339056,0.0118025751072961,0.00965665236051502,932,702,927,12.126232793934,0.00536480686695279,0,932,1
"2019-01-01","Georgia",4,1,5,3,4,0,0,72,18,6,3,1,6,1,4,3,0,1,10,7,0,0,0,0,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.00431965442764579,0.00107991360691145,0.00539956803455724,0.00323974082073434,0.00431965442764579,0,0,0.0777537796976242,0.019438444924406,0.00647948164146868,0.00323974082073434,0.00107991360691145,0.00647948164146868,0.00107991360691145,0.00431965442764579,0.00323974082073434,0,0.00107991360691145,0.0107991360691145,0.00755939524838013,0,0,0,0,0.00323974082073434,0,0,0,0,0.00107991360691145,0,0,0,0.00107991360691145,0,0,0,0,0,27,6,3,1,23,6,3,0,1,7,13,0.0291576673866091,0.00647948164146868,0.00323974082073434,0.00107991360691145,0.0248380129589633,0.00647948164146868,0.00323974082073434,0,0.00107991360691145,0.00755939524838013,0.0140388768898488,926,689,921,10.9640932370337,0.00647948164146868,0.00323974082073434,926,1
"2019-02-01","Georgia",8,0,12,3,21,0,0,20,9,5,2,0,2,2,9,6,0,2,1,1,0,0,0,0,3,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0.00899887514060742,0,0.0134983127109111,0.00337457817772778,0.0236220472440945,0,0,0.0224971878515186,0.0101237345331834,0.00562429696287964,0.00224971878515186,0,0.00224971878515186,0.00224971878515186,0.0101237345331834,0.00674915635545557,0,0.00224971878515186,0.00112485939257593,0.00112485939257593,0,0,0,0,0.00337457817772778,0.00112485939257593,0,0,0,0.00112485939257593,0,0,0,0.00224971878515186,0,0,0,0,0,24,9,6,1,20,12,0,1,1,8,20,0.0269966254218223,0.0101237345331834,0.00674915635545557,0.00112485939257593,0.0224971878515186,0.0134983127109111,0,0.00112485939257593,0.00112485939257593,0.00899887514060742,0.0224971878515186,889,672,882,11.0590510578756,0.0078740157480315,0.00562429696287964,889,1
"2019-03-01","Georgia",3,0,13,1,17,0,1,41,12,15,0,4,4,3,5,10,0,3,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.00303643724696356,0,0.0131578947368421,0.00101214574898785,0.0172064777327935,0,0.00101214574898785,0.041497975708502,0.0121457489878543,0.0151821862348178,0,0.00404858299595142,0.00404858299595142,0.00303643724696356,0.00506072874493927,0.0101214574898785,0,0.00303643724696356,0.00101214574898785,0.00607287449392713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00101214574898785,0.00101214574898785,0,0,0,34,14,1,0,28,8,1,0,5,8,29,0.034412955465587,0.01417004048583,0.00101214574898785,0,0.0283400809716599,0.00809716599190283,0.00101214574898785,0,0.00506072874493927,0.00809716599190283,0.0293522267206478,988,716,986,12.230586677766,0.00404858299595142,0,988,1
