"date","country","arrest","censor","electionactivity","electionirregularities","cooperate","coup","defamationcase","disaster","legalaction","legalchange","martiallaw","mobilizesecurity","corruption","activism","protest","purge","raid","threaten","violencelethal","violencenonlethal","arms_transfer_security_aid_assistance","bribery_economic_corruption","diaspora_activation","diplomatic_mediation","diplomatic_recognition","diplomatic_sanction","diplomatic_statement","diplomatic_visit","economic_aid_assistance","intelligence_counterintelligence","investment","joint_security_force_exercise","media_campaign_intervention","political_process_policy_intervention","professional_cultural_exchange","security_cooperation","security_force_facility_presence","surveillance","tech_transfer_investment","trade_agreement_exchange","trade_financial_sanction","transnational_organization_crime","arrestNorm","censorNorm","electionactivityNorm","electionirregularitiesNorm","cooperateNorm","coupNorm","defamationcaseNorm","disasterNorm","legalactionNorm","legalchangeNorm","martiallawNorm","mobilizesecurityNorm","corruptionNorm","activismNorm","protestNorm","purgeNorm","raidNorm","threatenNorm","violencelethalNorm","violencenonlethalNorm","arms_transfer_security_aid_assistanceNorm","bribery_economic_corruptionNorm","diaspora_activationNorm","diplomatic_mediationNorm","diplomatic_recognitionNorm","diplomatic_sanctionNorm","diplomatic_statementNorm","diplomatic_visitNorm","economic_aid_assistanceNorm","intelligence_counterintelligenceNorm","investmentNorm","joint_security_force_exerciseNorm","media_campaign_interventionNorm","political_process_policy_interventionNorm","professional_cultural_exchangeNorm","security_cooperationNorm","security_force_facility_presenceNorm","surveillanceNorm","tech_transfer_investmentNorm","trade_agreement_exchangeNorm","trade_financial_sanctionNorm","transnational_organization_crimeNorm","ncr_arrest","ncr_cooperate","ncr_corruption","ncr_defamationcase","ncr_legalaction","ncr_legalchange","ncr_purge","ncr_raid","ncr_threaten","ncr_violencelethal","ncr_violencenonlethal","ncr_arrestNorm","ncr_cooperateNorm","ncr_corruptionNorm","ncr_defamationcaseNorm","ncr_legalactionNorm","ncr_legalchangeNorm","ncr_purgeNorm","ncr_raidNorm","ncr_threatenNorm","ncr_violencelethalNorm","ncr_violencenonlethalNorm","article_total","cs_999","rai_999","f1","rus_influence","chn_influence","total_articles","azatutyun.am","X168.am","golosarmenii.am"
"2018-05-01","Armenia",28,3,189,13,119,9,0,51,62,21,2,12,46,14,105,61,0,12,19,38,2,0,5,2,6,3,17,10,1,0,8,1,2,0,14,8,4,0,1,3,8,2,0.00335088559119196,0.000359023456199138,0.0226184777405457,0.00155576831019627,0.0142412637625658,0.00107707036859742,0,0.00610339875538535,0.00741981809478219,0.00251316419339397,0.000239348970799426,0.00143609382479655,0.00550502632838679,0.00167544279559598,0.0125658209669698,0.00730014360938248,0,0.00143609382479655,0.00227381522259454,0.00454763044518909,0.000239348970799426,0,0.000598372426998564,0.000239348970799426,0.000718046912398277,0.000359023456199138,0.00203446625179512,0.00119674485399713,0.000119674485399713,0,0.000957395883197702,0.000119674485399713,0.000239348970799426,0,0.00167544279559598,0.000957395883197702,0.000478697941598851,0,0.000119674485399713,0.000359023456199138,0.000957395883197702,0.000239348970799426,47,77,10,0,68,20,12,1,7,34,57,0.0056247008137865,0.00921493537577788,0.00119674485399713,0,0.00813786500718047,0.00239348970799426,0.00143609382479655,0.000119674485399713,0.000837721397797989,0.00406893250359023,0.00682144566778363,8356,7247,8259,14.1243967991607,0.0148396361895644,0.0019147917663954,8356,1,1,1
"2018-06-01","Armenia",37,7,90,8,92,2,1,37,115,50,1,20,101,11,22,67,5,9,17,27,3,1,1,1,3,3,20,12,0,2,9,2,3,0,24,10,4,0,3,1,9,1,0.00451274545676302,0.000853762653982193,0.0109769484083425,0.000975728747408221,0.0112208805951945,0.000243932186852055,0.000121966093426028,0.00451274545676302,0.0140261007439932,0.00609830467130138,0.000121966093426028,0.00243932186852055,0.0123185754360288,0.0013416270276863,0.00268325405537261,0.00817172825954385,0.000609830467130138,0.00109769484083425,0.00207342358824247,0.00329308452250274,0.000365898280278083,0.000121966093426028,0.000121966093426028,0.000121966093426028,0.000365898280278083,0.000365898280278083,0.00243932186852055,0.00146359312111233,0,0.000243932186852055,0.00109769484083425,0.000243932186852055,0.000365898280278083,0,0.00292718624222466,0.00121966093426028,0.00048786437370411,0,0.000365898280278083,0.000121966093426028,0.00109769484083425,0.000121966093426028,71,62,25,0,128,32,12,6,9,25,52,0.00865959263324796,0.00756189779241371,0.00304915233565069,0,0.0156116599585315,0.00390291498963288,0.00146359312111233,0.000731796560556165,0.00109769484083425,0.00304915233565069,0.00634223685815343,8199,7127,8087,15.407050541258,0.0186608122941822,0.00304915233565069,8199,1,1,1
"2018-07-01","Armenia",29,6,98,9,91,2,0,92,132,20,1,11,62,5,16,26,4,3,15,43,4,0,2,2,4,8,29,8,1,2,8,6,1,1,15,15,10,0,1,1,5,0,0.00397423598739208,0.000822255721529396,0.0134301767849801,0.00123338358229409,0.0124708784431958,0.000274085240509799,0,0.0126079210634507,0.0180896258736467,0.00274085240509799,0.000137042620254899,0.00150746882280389,0.00849664245580375,0.000685213101274496,0.00219268192407839,0.00356310812662738,0.000548170481019597,0.000411127860764698,0.00205563930382349,0.00589283267096067,0.000548170481019597,0,0.000274085240509799,0.000274085240509799,0.000548170481019597,0.00109634096203919,0.00397423598739208,0.00109634096203919,0.000137042620254899,0.000274085240509799,0.00109634096203919,0.000822255721529396,0.000137042620254899,0.000137042620254899,0.00205563930382349,0.00205563930382349,0.00137042620254899,0,0.000137042620254899,0.000137042620254899,0.000685213101274496,0,47,70,29,0,121,15,8,2,3,24,73,0.00644100315198027,0.00959298341784295,0.00397423598739208,0,0.0165821570508428,0.00205563930382349,0.00109634096203919,0.000274085240509799,0.000411127860764698,0.00328902288611758,0.0100041112786076,7297,6285,7174,13.6586063857893,0.0215156913800192,0.00219268192407839,7297,1,1,1
"2018-08-01","Armenia",17,3,107,7,73,3,0,53,118,19,0,18,41,7,11,15,1,3,9,27,4,0,1,1,1,4,11,3,0,0,6,4,1,1,18,7,2,0,3,0,7,2,0.00272043526964314,0.000480076812289966,0.0171227396383421,0.00112017922867659,0.0116818690990558,0.000480076812289966,0,0.00848135701712274,0.0188830212834053,0.00304048647783645,0,0.0028804608737398,0.00656104976796287,0.00112017922867659,0.00176028164506321,0.00240038406144983,0.000160025604096655,0.000480076812289966,0.0014402304368699,0.0043206913106097,0.000640102416386622,0,0.000160025604096655,0.000160025604096655,0.000160025604096655,0.000640102416386622,0.00176028164506321,0.000480076812289966,0,0,0.000960153624579933,0.000640102416386622,0.000160025604096655,0.000160025604096655,0.0028804608737398,0.00112017922867659,0.000320051208193311,0,0.000480076812289966,0,0.00112017922867659,0.000320051208193311,32,25,19,0,136,27,7,4,11,33,51,0.00512081933109297,0.00400064010241639,0.00304048647783645,0,0.0217634821571451,0.0043206913106097,0.00112017922867659,0.000640102416386622,0.00176028164506321,0.00528084493518963,0.00816130580892943,6249,5403,6173,12.7691278913238,0.0171227396383421,0.00352056329012642,6249,1,1,1
"2018-09-01","Armenia",8,6,249,17,105,2,1,67,95,25,1,10,37,5,16,17,5,4,26,57,1,1,5,1,1,6,29,19,4,2,1,6,2,2,10,11,9,0,5,0,3,2,0.00109484056384289,0.000821130422882168,0.03407691254961,0.00232653619816614,0.0143697824004379,0.000273710140960723,0.000136855070480361,0.00916928972218421,0.0130012316956343,0.00342137676200903,0.000136855070480361,0.00136855070480361,0.00506363760777337,0.000684275352401806,0.00218968112768578,0.00232653619816614,0.000684275352401806,0.000547420281921445,0.00355823183248939,0.00780073901738059,0.000136855070480361,0.000136855070480361,0.000684275352401806,0.000136855070480361,0.000136855070480361,0.000821130422882168,0.00396879704393048,0.00260024633912686,0.000547420281921445,0.000273710140960723,0.000136855070480361,0.000821130422882168,0.000273710140960723,0.000273710140960723,0.00136855070480361,0.00150540577528397,0.00123169563432325,0,0.000684275352401806,0,0.000410565211441084,0.000273710140960723,29,42,13,0,92,37,6,5,6,16,48,0.00396879704393048,0.00574791296017517,0.0017791159162447,0,0.0125906664841932,0.00506363760777337,0.000821130422882168,0.000684275352401806,0.000821130422882168,0.00218968112768578,0.00656904338305734,7307,6292,7187,13.0504103732559,0.0234022170521418,0.00287395648008759,7307,1,1,1
"2018-10-01","Armenia",17,1,217,13,130,6,0,43,60,56,1,11,37,7,20,56,1,5,27,20,1,3,5,2,8,4,14,6,3,0,8,4,2,1,15,9,3,0,6,3,3,4,0.00219354838709677,0.000129032258064516,0.028,0.00167741935483871,0.0167741935483871,0.000774193548387097,0,0.00554838709677419,0.00774193548387097,0.0072258064516129,0.000129032258064516,0.00141935483870968,0.0047741935483871,0.000903225806451613,0.00258064516129032,0.0072258064516129,0.000129032258064516,0.000645161290322581,0.00348387096774194,0.00258064516129032,0.000129032258064516,0.000387096774193548,0.000645161290322581,0.000258064516129032,0.00103225806451613,0.000516129032258065,0.00180645161290323,0.000774193548387097,0.000387096774193548,0,0.00103225806451613,0.000516129032258065,0.000258064516129032,0.000129032258064516,0.00193548387096774,0.00116129032258065,0.000387096774193548,0,0.000774193548387097,0.000387096774193548,0.000387096774193548,0.000516129032258065,35,66,9,0,69,33,10,4,8,23,56,0.00451612903225806,0.00851612903225807,0.00116129032258065,0,0.00890322580645161,0.00425806451612903,0.00129032258064516,0.000516129032258065,0.00103225806451613,0.00296774193548387,0.0072258064516129,7750,6732,7646,12.6560346625041,0.0169032258064516,0.00270967741935484,7750,1,1,1
"2018-11-01","Armenia",16,4,250,17,83,1,2,52,82,27,0,5,58,4,16,18,0,8,6,17,4,0,1,2,0,8,12,5,4,1,5,0,1,3,8,8,2,1,3,2,8,3,0.00213475650433622,0.000533689126084056,0.0333555703802535,0.00226817878585724,0.0110740493662442,0.000133422281521014,0.000266844563042028,0.00693795863909273,0.0109406270847231,0.00360240160106738,0,0.00066711140760507,0.00773849232821881,0.000533689126084056,0.00213475650433622,0.00240160106737825,0,0.00106737825216811,0.000800533689126084,0.00226817878585724,0.000533689126084056,0,0.000133422281521014,0.000266844563042028,0,0.00106737825216811,0.00160106737825217,0.00066711140760507,0.000533689126084056,0.000133422281521014,0.00066711140760507,0,0.000133422281521014,0.000400266844563042,0.00106737825216811,0.00106737825216811,0.000266844563042028,0.000133422281521014,0.000400266844563042,0.000266844563042028,0.00106737825216811,0.000400266844563042,32,57,16,1,82,26,8,1,10,27,46,0.00426951300867245,0.0076050700466978,0.00213475650433622,0.000133422281521014,0.0109406270847231,0.00346897931954636,0.00106737825216811,0.000133422281521014,0.00133422281521014,0.00360240160106738,0.00613742494996664,7495,6566,7414,11.8915443504232,0.0154769846564376,0.0018679119412942,7495,1,1,1
"2018-12-01","Armenia",15,4,276,21,66,3,0,58,97,25,3,17,34,8,26,14,0,8,13,22,2,2,0,2,8,8,12,16,4,0,9,1,2,5,18,20,9,0,2,1,7,2,0.00206072262673444,0.000549526033795851,0.0379172963319137,0.00288501167742822,0.00906717955763154,0.000412144525346888,0,0.00796812749003984,0.0133260063195494,0.00343453771122407,0.000412144525346888,0.00233548564363237,0.00467097128726473,0.0010990520675917,0.00357191921967303,0.00192334111828548,0,0.0010990520675917,0.00178595960983652,0.00302239318587718,0.000274763016897926,0.000274763016897926,0,0.000274763016897926,0.0010990520675917,0.0010990520675917,0.00164857810138755,0.0021981041351834,0.000549526033795851,0,0.00123643357604066,0.000137381508448963,0.000274763016897926,0.000686907542244814,0.00247286715208133,0.00274763016897926,0.00123643357604066,0,0.000274763016897926,0.000137381508448963,0.000961670559142739,0.000274763016897926,54,51,11,0,99,21,6,0,4,31,49,0.00741860145624399,0.0070064569308971,0.00151119659293859,0,0.0136007693364473,0.00288501167742822,0.000824289050693777,0,0.000549526033795851,0.00425882676191785,0.00673169391399918,7279,6269,7149,12.3011711377358,0.0237670009616706,0.00274763016897926,7279,1,1,1
"2019-01-01","Armenia",18,3,70,1,55,2,0,76,81,10,0,7,37,5,11,19,0,5,6,11,3,1,0,1,3,3,10,2,3,2,11,0,1,0,9,12,2,2,2,0,3,1,0.00290932600614191,0.000484887667690318,0.0113140455794408,0.000161629222563439,0.00888960724098917,0.000323258445126879,0,0.0122838209148214,0.0130919670276386,0.00161629222563439,0,0.00113140455794408,0.00598028123484726,0.000808146112817197,0.00177792144819783,0.00307095522870535,0,0.000808146112817197,0.000969775335380637,0.00177792144819783,0.000484887667690318,0.000161629222563439,0,0.000161629222563439,0.000484887667690318,0.000484887667690318,0.00161629222563439,0.000323258445126879,0.000484887667690318,0.000323258445126879,0.00177792144819783,0,0.000161629222563439,0,0.00145466300307096,0.00193955067076127,0.000323258445126879,0.000323258445126879,0.000323258445126879,0,0.000484887667690318,0.000161629222563439,38,45,13,2,95,26,5,1,5,22,50,0.0061419104574107,0.00727331501535478,0.00210117989332471,0.000323258445126879,0.0153547761435268,0.00420235978664943,0.000808146112817197,0.000161629222563439,0.000808146112817197,0.00355584289639567,0.00808146112817197,6187,5500,6116,11.6718989027021,0.0140617423630192,0.00387910134152255,6187,1,1,1
"2019-02-01","Armenia",17,5,62,3,48,0,0,37,68,16,1,9,27,7,18,13,0,6,16,5,9,1,2,0,3,3,13,2,2,0,8,0,3,2,12,8,1,2,3,1,3,1,0.00260816201288739,0.000767106474378644,0.00951212028229518,0.000460263884627186,0.00736422215403498,0,0,0.00567658791040196,0.0104326480515496,0.00245474071801166,0.000153421294875729,0.00138079165388156,0.00414237496164468,0.0010739490641301,0.00276158330776312,0.00199447683338447,0,0.000920527769254373,0.00245474071801166,0.000767106474378644,0.00138079165388156,0.000153421294875729,0.000306842589751458,0,0.000460263884627186,0.000460263884627186,0.00199447683338447,0.000306842589751458,0.000306842589751458,0,0.00122737035900583,0,0.000460263884627186,0.000306842589751458,0.00184105553850875,0.00122737035900583,0.000153421294875729,0.000306842589751458,0.000460263884627186,0.000153421294875729,0.000460263884627186,0.000153421294875729,37,50,22,0,120,24,4,1,6,20,45,0.00567658791040196,0.00767106474378644,0.00337526848726603,0,0.0184105553850875,0.00368211107701749,0.000613685179502915,0.000153421294875729,0.000920527769254373,0.00306842589751457,0.00690395826940779,6518,5862,6439,11.6146416109686,0.0159558146670758,0.00276158330776312,6518,1,1,1
"2019-03-01","Armenia",18,4,43,5,67,0,0,43,71,21,4,8,27,10,23,14,1,4,20,33,0,0,2,0,2,2,8,7,5,1,5,0,3,0,9,9,5,0,2,0,3,1,0.00252880022478224,0.000561955605507165,0.00604102275920202,0.000702444506883956,0.00941275639224501,0,0,0.00604102275920202,0.00997471199775218,0.00295026692891262,0.000561955605507165,0.00112391121101433,0.00379320033717336,0.00140488901376791,0.0032312447316662,0.00196684461927508,0.000140488901376791,0.000561955605507165,0.00280977802753582,0.00463613374543411,0,0,0.000280977802753582,0,0.000280977802753582,0.000280977802753582,0.00112391121101433,0.000983422309637539,0.000702444506883956,0.000140488901376791,0.000702444506883956,0,0.000421466704130374,0,0.00126440011239112,0.00126440011239112,0.000702444506883956,0,0.000280977802753582,0,0.000421466704130374,0.000140488901376791,46,72,15,1,93,50,5,4,12,27,42,0.0064624894633324,0.010115200899129,0.00210733352065187,0.000140488901376791,0.0130654678280416,0.00702444506883956,0.000702444506883956,0.000561955605507165,0.00168586681652149,0.00379320033717336,0.00590053385782523,7118,6354,7054,11.734244011985,0.0118010677156505,0.00280977802753582,7118,1,1,1
"2019-04-01","Armenia",12,7,64,3,65,1,0,51,85,26,2,15,35,2,20,10,1,7,10,13,4,1,1,3,0,5,11,6,1,0,5,2,9,3,13,10,2,0,3,1,2,0,0.00170575692963753,0.00099502487562189,0.00909737029140014,0.000426439232409382,0.00923951670220327,0.000142146410803127,0,0.00724946695095949,0.0120824449182658,0.00369580668088131,0.000284292821606254,0.00213219616204691,0.00497512437810945,0.000284292821606254,0.00284292821606254,0.00142146410803127,0.000142146410803127,0.00099502487562189,0.00142146410803127,0.00184790334044065,0.000568585643212509,0.000142146410803127,0.000142146410803127,0.000426439232409382,0,0.000710732054015636,0.0015636105188344,0.000852878464818763,0.000142146410803127,0,0.000710732054015636,0.000284292821606254,0.00127931769722815,0.000426439232409382,0.00184790334044065,0.00142146410803127,0.000284292821606254,0,0.000426439232409382,0.000142146410803127,0.000284292821606254,0,43,48,7,0,126,27,7,3,7,27,42,0.00611229566453447,0.00682302771855011,0.00099502487562189,0,0.017910447761194,0.00383795309168444,0.00099502487562189,0.000426439232409382,0.00099502487562189,0.00383795309168444,0.00597014925373134,7035,6296,6953,12.1918553234831,0.0152096659559346,0.00213219616204691,7035,1,1,1
"2019-05-01","Armenia",8,5,65,1,62,3,0,38,99,37,1,15,31,5,26,35,0,10,11,33,3,1,3,0,2,8,13,5,2,0,10,0,0,2,11,9,0,0,2,1,1,0,0.0010213200561726,0.000638325035107877,0.0082982254564024,0.000127665007021575,0.00791523043533767,0.000382995021064726,0,0.00485127026681986,0.012638835695136,0.00472360525979829,0.000127665007021575,0.00191497510532363,0.00395761521766884,0.000638325035107877,0.00331929018256096,0.00446827524575514,0,0.00127665007021575,0.00140431507723733,0.00421294523171199,0.000382995021064726,0.000127665007021575,0.000382995021064726,0,0.000255330014043151,0.0010213200561726,0.00165964509128048,0.000638325035107877,0.000255330014043151,0,0.00127665007021575,0,0,0.000255330014043151,0.00140431507723733,0.00114898506319418,0,0,0.000255330014043151,0.000127665007021575,0.000127665007021575,0,22,47,10,1,102,35,10,2,11,21,37,0.00280863015447466,0.00600025533001404,0.00127665007021575,0.000127665007021575,0.0130218307162007,0.00446827524575514,0.00127665007021575,0.000255330014043151,0.00140431507723733,0.00268096514745308,0.00472360525979829,7833,7070,7760,12.5071960725799,0.0130218307162007,0.00434061023873356,7833,1,1,1
"2019-06-01","Armenia",18,9,79,2,70,2,2,52,84,22,1,11,37,5,22,26,0,10,16,26,2,2,0,0,5,13,13,14,1,1,11,1,1,3,9,7,1,0,1,0,4,1,0.00256227758007117,0.00128113879003559,0.0112455516014235,0.000284697508896797,0.0099644128113879,0.000284697508896797,0.000284697508896797,0.00740213523131673,0.0119572953736655,0.00313167259786477,0.000142348754448399,0.00156583629893238,0.00526690391459075,0.000711743772241993,0.00313167259786477,0.00370106761565836,0,0.00142348754448399,0.00227758007117438,0.00370106761565836,0.000284697508896797,0.000284697508896797,0,0,0.000711743772241993,0.00185053380782918,0.00185053380782918,0.00199288256227758,0.000142348754448399,0.000142348754448399,0.00156583629893238,0.000142348754448399,0.000142348754448399,0.000427046263345196,0.00128113879003559,0.00099644128113879,0.000142348754448399,0,0.000142348754448399,0,0.000569395017793594,0.000142348754448399,62,69,18,1,101,41,5,0,8,24,56,0.00882562277580071,0.0098220640569395,0.00256227758007117,0.000142348754448399,0.0143772241992883,0.00583629893238434,0.000711743772241993,0,0.00113879003558719,0.00341637010676157,0.00797153024911032,7025,6177,6935,13.2606952435382,0.0149466192170819,0.00298932384341637,7025,1,1,1
"2019-07-01","Armenia",14,2,30,3,62,1,0,106,71,25,1,8,43,4,11,7,3,1,11,31,3,0,1,0,2,4,9,6,1,0,8,3,2,4,13,4,1,0,5,0,5,2,0.00213382106386222,0.000304831580551745,0.00457247370827618,0.000457247370827618,0.0094497789971041,0.000152415790275873,0,0.0161560737692425,0.010821521109587,0.00381039475689681,0.000152415790275873,0.00121932632220698,0.00655387898186252,0.00060966316110349,0.0016765736930346,0.00106691053193111,0.000457247370827618,0.000152415790275873,0.0016765736930346,0.00472488949855205,0.000457247370827618,0,0.000152415790275873,0,0.000304831580551745,0.00060966316110349,0.00137174211248285,0.000914494741655235,0.000152415790275873,0,0.00121932632220698,0.000457247370827618,0.000304831580551745,0.00060966316110349,0.00198140527358634,0.00060966316110349,0.000152415790275873,0,0.000762078951379363,0,0.000762078951379363,0.000304831580551745,54,50,17,0,103,34,6,2,8,25,59,0.00823045267489712,0.00762078951379363,0.00259106843468983,0,0.0156988263984149,0.00518213686937967,0.000914494741655235,0.000304831580551745,0.00121932632220698,0.00381039475689681,0.00899253162627648,6561,5800,6488,11.6804552036972,0.0156988263984149,0.00381039475689681,6561,1,1,1
"2019-08-01","Armenia",16,0,28,2,36,0,0,99,62,20,2,10,45,14,21,9,0,8,11,25,2,0,2,1,0,5,3,2,2,0,5,2,3,2,11,10,4,0,1,7,3,0,0.00242094114086851,0,0.0042366469965199,0.000302617642608564,0.00544711756695415,0,0,0.0149795733091239,0.00938114692086549,0.00302617642608564,0.000302617642608564,0.00151308821304282,0.00680889695869269,0.00211832349825995,0.00317748524738992,0.00136177939173854,0,0.00121047057043426,0.0016643970343471,0.00378272053260705,0.000302617642608564,0,0.000302617642608564,0.000151308821304282,0,0.00075654410652141,0.000453926463912846,0.000302617642608564,0.000302617642608564,0,0.00075654410652141,0.000302617642608564,0.000453926463912846,0.000302617642608564,0.0016643970343471,0.00151308821304282,0.000605235285217128,0,0.000151308821304282,0.00105916174912997,0.000453926463912846,0,71,28,26,0,96,26,6,1,9,13,78,0.010742926312604,0.0042366469965199,0.00393402935391133,0,0.0145256468452111,0.00393402935391133,0.000907852927825692,0.000151308821304282,0.00136177939173854,0.00196701467695567,0.011802088061734,6609,5890,6544,11.528611541467,0.0145256468452111,0.00287486760478136,6609,1,1,1
"2019-09-01","Armenia",13,2,44,2,43,4,2,61,109,29,3,7,51,8,24,30,0,0,11,17,2,2,2,1,5,6,12,4,1,1,4,0,1,0,8,7,1,1,1,0,4,0,0.00189753320683112,0.000291928185666326,0.00642242008465917,0.000291928185666326,0.00627645599182601,0.000583856371332652,0.000291928185666326,0.00890380966282295,0.0159100861188148,0.00423295869216173,0.000437892278499489,0.00102174864983214,0.00744416873449132,0.0011677127426653,0.00350313822799591,0.00437892278499489,0,0,0.00160560502116479,0.00248138957816377,0.000291928185666326,0.000291928185666326,0.000291928185666326,0.000145964092833163,0.000729820464165815,0.000875784556998978,0.00175156911399796,0.000583856371332652,0.000145964092833163,0.000145964092833163,0.000583856371332652,0,0.000145964092833163,0,0.0011677127426653,0.00102174864983214,0.000145964092833163,0.000145964092833163,0.000145964092833163,0,0.000583856371332652,0,48,49,15,0,108,25,8,3,12,23,42,0.00700627645599183,0.00715224054882499,0.00218946139249745,0,0.0157641220259816,0.00364910232082908,0.0011677127426653,0.000437892278499489,0.00175156911399796,0.00335717413516275,0.00613049189899285,6851,6099,6788,12.2913553060617,0.0115311633338199,0.00364910232082908,6851,1,1,1
"2019-10-01","Armenia",5,1,43,2,62,2,0,52,68,18,1,10,34,4,11,24,0,1,12,31,3,0,1,1,4,2,10,13,3,1,3,1,1,3,10,7,3,1,1,0,3,0,0.000819403474270731,0.000163880694854146,0.00704686987872829,0.000327761389708292,0.0101606030809571,0.000327761389708292,0,0.0085217961324156,0.0111438872500819,0.00294985250737463,0.000163880694854146,0.00163880694854146,0.00557194362504097,0.000655522779416585,0.00180268764339561,0.00393313667649951,0,0.000163880694854146,0.00196656833824975,0.00508030154047853,0.000491642084562439,0,0.000163880694854146,0.000163880694854146,0.000655522779416585,0.000327761389708292,0.00163880694854146,0.0021304490331039,0.000491642084562439,0.000163880694854146,0.000491642084562439,0.000163880694854146,0.000163880694854146,0.000491642084562439,0.00163880694854146,0.00114716486397902,0.000491642084562439,0.000163880694854146,0.000163880694854146,0,0.000491642084562439,0,39,37,13,0,74,21,4,0,4,32,53,0.0063913470993117,0.00606358570960341,0.0021304490331039,0,0.0121271714192068,0.00344149459193707,0.000655522779416585,0,0.000655522779416585,0.00524418223533268,0.00868567682726975,6102,5466,6031,11.2555807914683,0.0137659783677483,0.00327761389708292,6102,1,1,1
