"date","country","arrest","censor","electionactivity","electionirregularities","cooperate","coup","defamationcase","disaster","legalaction","legalchange","martiallaw","mobilizesecurity","corruption","activism","protest","purge","raid","threaten","violencelethal","violencenonlethal","arms_transfer_security_aid_assistance","bribery_economic_corruption","diplomatic_recognition","diplomatic_sanction","diplomatic_statement","diplomatic_visit","economic_aid_assistance","investment","joint_security_force_exercise","media_campaign_intervention","political_process_policy_intervention","professional_cultural_exchange","security_cooperation","security_force_facility_presence","surveillance","tech_transfer_investment","trade_agreement_exchange","trade_financial_sanction","transnational_organization_crime","arrestNorm","censorNorm","electionactivityNorm","electionirregularitiesNorm","cooperateNorm","coupNorm","defamationcaseNorm","disasterNorm","legalactionNorm","legalchangeNorm","martiallawNorm","mobilizesecurityNorm","corruptionNorm","activismNorm","protestNorm","purgeNorm","raidNorm","threatenNorm","violencelethalNorm","violencenonlethalNorm","arms_transfer_security_aid_assistanceNorm","bribery_economic_corruptionNorm","diplomatic_recognitionNorm","diplomatic_sanctionNorm","diplomatic_statementNorm","diplomatic_visitNorm","economic_aid_assistanceNorm","investmentNorm","joint_security_force_exerciseNorm","media_campaign_interventionNorm","political_process_policy_interventionNorm","professional_cultural_exchangeNorm","security_cooperationNorm","security_force_facility_presenceNorm","surveillanceNorm","tech_transfer_investmentNorm","trade_agreement_exchangeNorm","trade_financial_sanctionNorm","transnational_organization_crimeNorm","ncr_arrest","ncr_cooperate","ncr_corruption","ncr_defamationcase","ncr_legalaction","ncr_legalchange","ncr_purge","ncr_raid","ncr_threaten","ncr_violencelethal","ncr_violencenonlethal","ncr_arrestNorm","ncr_cooperateNorm","ncr_corruptionNorm","ncr_defamationcaseNorm","ncr_legalactionNorm","ncr_legalchangeNorm","ncr_purgeNorm","ncr_raidNorm","ncr_threatenNorm","ncr_violencelethalNorm","ncr_violencenonlethalNorm","article_total","cs_999","rai_999","f1","rus_influence","chn_influence","total_articles","dailyguidenetwork.com","graphic.com.gh"
"2015-03-01","Ghana",4,3,69,13,49,3,1,30,62,19,1,8,42,9,23,31,2,6,9,13,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0.00153609831029186,0.00115207373271889,0.0264976958525346,0.00499231950844854,0.0188172043010753,0.00115207373271889,0.000384024577572965,0.0115207373271889,0.0238095238095238,0.00729646697388633,0.000384024577572965,0.00307219662058372,0.0161290322580645,0.00345622119815668,0.00883256528417819,0.0119047619047619,0.000768049155145929,0.00230414746543779,0.00345622119815668,0.00499231950844854,0,0,0,0.000384024577572965,0.000384024577572965,0,0,0.000768049155145929,0,0,0,0.000384024577572965,0,0,0,0,0,0,0,66,78,36,1,82,18,5,1,4,7,10,0.0253456221198157,0.0299539170506912,0.0138248847926267,0.000384024577572965,0.0314900153609831,0.00691244239631336,0.00192012288786482,0.000384024577572965,0.00153609831029186,0.00268817204301075,0.00384024577572965,2604,1971,38,6.76735305104851,0.000384024577572965,0.00192012288786482,2604,0,1
"2015-04-01","Ghana",5,2,84,9,36,0,1,40,50,12,5,12,30,12,18,14,1,7,15,19,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,1,0,2,0,0.00192159877017679,0.000768639508070715,0.03228285933897,0.00345887778631822,0.0138355111452729,0,0.000384319754035357,0.0153727901614143,0.0192159877017679,0.00461183704842429,0.00192159877017679,0.00461183704842429,0.0115295926210607,0.00461183704842429,0.00691775557263643,0.005380476556495,0.000384319754035357,0.0026902382782475,0.00576479631053036,0.00730207532667179,0,0,0,0,0,0,0,0.000768639508070715,0,0,0,0.000768639508070715,0,0,0,0.000384319754035357,0,0.000768639508070715,0,50,71,12,0,79,26,9,1,4,14,6,0.0192159877017679,0.0272867025365104,0.00461183704842429,0,0.0303612605687932,0.00999231360491929,0.00345887778631822,0.000384319754035357,0.00153727901614143,0.005380476556495,0.00230591852421214,2602,1996,27,5.69227951954934,0.000768639508070715,0.00192159877017679,2602,0,1
"2015-05-01","Ghana",8,1,70,11,50,6,1,39,44,13,4,7,28,20,33,20,1,5,10,10,0,0,0,0,1,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0.00281988015509341,0.000352485019386676,0.0246739513570673,0.00387733521325344,0.0176242509693338,0.00211491011632006,0.000352485019386676,0.0137469157560804,0.0155093408530137,0.00458230525202679,0.0014099400775467,0.00246739513570673,0.00986958054282693,0.00704970038773352,0.0116320056397603,0.00704970038773352,0.000352485019386676,0.00176242509693338,0.00352485019386676,0.00352485019386676,0,0,0,0,0.000352485019386676,0,0,0.00105745505816003,0,0,0,0.00211491011632006,0,0,0,0,0,0,0,89,66,23,2,97,21,8,1,6,18,16,0.0313711667254142,0.0232640112795206,0.00810715544589355,0.000704970038773352,0.0341910468805076,0.0074021854071202,0.00281988015509341,0.000352485019386676,0.00211491011632006,0.00634473034896017,0.00563976031018682,2837,2159,25,5.15335631823624,0,0.00352485019386676,2837,0,1
"2015-06-01","Ghana",11,0,118,10,17,2,0,242,44,15,3,9,20,16,38,17,3,4,6,11,0,0,0,0,1,0,0,6,0,0,0,1,0,0,0,1,0,2,0,0.00378657487091222,0,0.0406196213425129,0.00344234079173838,0.00585197934595525,0.000688468158347676,0,0.0833046471600688,0.0151462994836489,0.00516351118760757,0.00103270223752151,0.00309810671256454,0.00688468158347676,0.00550774526678141,0.0130808950086059,0.00585197934595525,0.00103270223752151,0.00137693631669535,0.00206540447504303,0.00378657487091222,0,0,0,0,0.000344234079173838,0,0,0.00206540447504303,0,0,0,0.000344234079173838,0,0,0,0.000344234079173838,0,0.000688468158347676,0,80,65,26,1,97,35,6,2,6,12,15,0.0275387263339071,0.0223752151462995,0.00895008605851979,0.000344234079173838,0.0333907056798623,0.0120481927710843,0.00206540447504303,0.000688468158347676,0.00206540447504303,0.00413080895008606,0.00516351118760757,2905,2013,27,4.44486570788979,0.00103270223752151,0.00275387263339071,2905,0,1
"2015-07-01","Ghana",9,1,67,12,29,3,1,49,43,3,4,4,13,23,14,9,1,11,8,9,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0.00335070737155622,0.000372300819061802,0.0249441548771407,0.00446760982874162,0.0107967237527923,0.00111690245718541,0.000372300819061802,0.0182427401340283,0.0160089352196575,0.00111690245718541,0.00148920327624721,0.00148920327624721,0.00483991064780342,0.00856291883842144,0.00521221146686523,0.00335070737155622,0.000372300819061802,0.00409530900967982,0.00297840655249442,0.00335070737155622,0,0,0,0,0,0.000372300819061802,0,0.000744601638123604,0,0,0,0,0,0,0,0,0,0.000372300819061802,0,105,77,32,4,89,43,6,5,9,9,18,0.0390915860014892,0.0286671630677587,0.0119136262099777,0.00148920327624721,0.0331347728965004,0.0160089352196575,0.00223380491437081,0.00186150409530901,0.00335070737155622,0.00335070737155622,0.00670141474311243,2686,2021,27,4.64744700035076,0.000372300819061802,0.00111690245718541,2686,0,1
"2015-08-01","Ghana",12,1,108,24,62,1,1,38,54,23,0,7,23,11,88,7,0,4,12,6,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0.00394347683207361,0.000328623069339468,0.0354912914886625,0.00788695366414722,0.020374630299047,0.000328623069339468,0.000328623069339468,0.0124876766348998,0.0177456457443313,0.00755833059480776,0,0.00230036148537627,0.00755833059480776,0.00361485376273414,0.0289188301018732,0.00230036148537627,0,0.00131449227735787,0.00394347683207361,0.00197173841603681,0,0,0,0,0.000328623069339468,0,0,0,0,0,0,0.000328623069339468,0.000328623069339468,0,0,0,0,0.000328623069339468,0,87,79,25,1,87,22,12,1,6,11,23,0.0285902070325337,0.0259612224778179,0.00821557673348669,0.000328623069339468,0.0285902070325337,0.00722970752546829,0.00394347683207361,0.000328623069339468,0.00197173841603681,0.00361485376273414,0.00755833059480776,3043,2249,25,5.06218516676426,0,0.00131449227735787,3043,1,1
"2015-09-01","Ghana",15,4,175,21,34,10,4,23,149,10,2,6,151,22,34,22,5,9,7,14,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,0.00542888165038002,0.00144770177343467,0.0633369525877669,0.00760043431053203,0.0123054650741947,0.00361925443358668,0.00144770177343467,0.00832428519724937,0.0539268910604416,0.00361925443358668,0.000723850886717336,0.00217155266015201,0.0546507419471589,0.0079623597538907,0.0123054650741947,0.0079623597538907,0.00180962721679334,0.00325732899022801,0.00253347810351068,0.00506695620702135,0,0,0,0,0,0,0,0.000361925443358668,0.000361925443358668,0,0,0.000723850886717336,0,0,0,0.000361925443358668,0,0,0,50,53,31,0,80,18,5,4,4,19,9,0.0180962721679334,0.0191820484980094,0.0112196887441187,0,0.0289540354686934,0.00651465798045603,0.00180962721679334,0.00144770177343467,0.00144770177343467,0.00687658342381469,0.00325732899022801,2763,1948,23,12.4516952586433,0.000361925443358668,0.00144770177343467,2763,1,1
"2015-10-01","Ghana",6,3,115,31,37,2,1,38,76,18,1,5,61,30,27,25,1,12,6,6,0,1,1,0,0,0,0,1,0,0,0,3,0,1,0,0,0,3,0,0.0019280205655527,0.00096401028277635,0.0369537275064267,0.00996143958868895,0.0118894601542416,0.0006426735218509,0.00032133676092545,0.0122107969151671,0.0244215938303342,0.0057840616966581,0.00032133676092545,0.00160668380462725,0.0196015424164524,0.0096401028277635,0.00867609254498715,0.00803341902313625,0.00032133676092545,0.0038560411311054,0.0019280205655527,0.0019280205655527,0,0.00032133676092545,0.00032133676092545,0,0,0,0,0.00032133676092545,0,0,0,0.00096401028277635,0,0.00032133676092545,0,0,0,0.00096401028277635,0,103,86,36,3,93,26,4,1,7,12,17,0.0330976863753213,0.0276349614395887,0.0115681233933162,0.00096401028277635,0.0298843187660668,0.0083547557840617,0.0012853470437018,0.00032133676092545,0.00224935732647815,0.0038560411311054,0.00546272493573265,3112,2313,10,6.48274309069048,0.00160668380462725,0.00160668380462725,3112,0,1
"2015-11-01","Ghana",3,0,127,29,25,1,2,31,50,11,3,5,36,13,5,29,10,2,15,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00113636363636364,0,0.0481060606060606,0.0109848484848485,0.00946969696969697,0.000378787878787879,0.000757575757575758,0.0117424242424242,0.0189393939393939,0.00416666666666667,0.00113636363636364,0.00189393939393939,0.0136363636363636,0.00492424242424242,0.00189393939393939,0.0109848484848485,0.00378787878787879,0.000757575757575758,0.00568181818181818,0.00606060606060606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,96,11,3,66,35,2,7,4,13,9,0.0231060606060606,0.0363636363636364,0.00416666666666667,0.00113636363636364,0.025,0.0132575757575758,0.000757575757575758,0.00265151515151515,0.00151515151515152,0.00492424242424242,0.00340909090909091,2640,1967,24,5.71832699610182,0,0,2640,0,1
"2015-12-01","Ghana",6,2,94,7,42,1,1,32,54,25,0,5,53,22,13,37,0,4,3,8,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0.00230061349693252,0.000766871165644172,0.0360429447852761,0.0026840490797546,0.0161042944785276,0.000383435582822086,0.000383435582822086,0.0122699386503067,0.0207055214723926,0.00958588957055215,0,0.00191717791411043,0.0203220858895706,0.00843558282208589,0.00498466257668712,0.0141871165644172,0,0.00153374233128834,0.00115030674846626,0.00306748466257669,0,0,0,0,0.000383435582822086,0.000383435582822086,0.000383435582822086,0,0,0,0,0.000383435582822086,0,0,0,0,0,0,0,71,60,15,5,75,29,5,1,3,10,8,0.0272239263803681,0.0230061349693252,0.00575153374233129,0.00191717791411043,0.0287576687116564,0.0111196319018405,0.00191717791411043,0.000383435582822086,0.00115030674846626,0.00383435582822086,0.00306748466257669,2608,1977,26,6.23361874838823,0,0.00153374233128834,2608,0,1
"2016-01-01","Ghana",21,2,94,9,40,1,1,95,48,12,3,13,45,13,34,39,1,7,7,11,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0.00828729281767956,0.000789265982636148,0.037095501183899,0.00355169692186267,0.015785319652723,0.000394632991318074,0.000394632991318074,0.0374901341752171,0.0189423835832676,0.00473559589581689,0.00118389897395422,0.00513022888713496,0.0177584846093133,0.00513022888713496,0.0134175217048145,0.0153906866614049,0.000394632991318074,0.00276243093922652,0.00276243093922652,0.00434096290449882,0,0,0,0,0,0,0,0.00118389897395422,0,0,0,0,0,0,0,0.000789265982636148,0,0,0,66,53,21,2,84,35,9,2,4,11,11,0.0260457774269929,0.0209155485398579,0.00828729281767956,0.000789265982636148,0.0331491712707182,0.0138121546961326,0.00355169692186267,0.000789265982636148,0.0015785319652723,0.00434096290449882,0.00434096290449882,2534,1798,21,7.04327818780838,0,0.00197316495659037,2534,1,1
"2016-02-01","Ghana",12,2,82,10,51,3,3,93,53,12,4,10,37,25,22,12,2,7,11,17,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0039564787339268,0.000659413122321134,0.0270359380151665,0.00329706561160567,0.0168150346191889,0.000989119683481701,0.000989119683481701,0.0306627101879327,0.0174744477415101,0.0039564787339268,0.00131882624464227,0.00329706561160567,0.012199142762941,0.00824266402901418,0.00725354434553248,0.0039564787339268,0.000659413122321134,0.00230794592812397,0.00362677217276624,0.00560501153972964,0,0,0,0,0,0,0,0,0,0,0,0.000329706561160567,0,0,0,0,0,0,0,55,79,18,1,81,37,5,1,7,25,11,0.0181338608638312,0.0260468183316848,0.00593471810089021,0.000329706561160567,0.0267062314540059,0.012199142762941,0.00164853280580284,0.000329706561160567,0.00230794592812397,0.00824266402901418,0.00362677217276624,3033,2293,24,5.726061518638,0,0.000329706561160567,3033,1,1
"2016-03-01","Ghana",12,1,95,12,33,1,1,59,57,31,4,10,42,14,17,24,3,12,9,12,2,0,0,0,0,1,0,2,0,0,0,2,0,1,0,2,1,0,0,0.00378907483422798,0.000315756236185665,0.0299968424376381,0.00378907483422798,0.0104199557941269,0.000315756236185665,0.000315756236185665,0.0186296179349542,0.0179981054625829,0.0097884433217556,0.00126302494474266,0.00315756236185665,0.0132617619197979,0.00442058730659931,0.0053678560151563,0.00757814966845595,0.000947268708556994,0.00378907483422798,0.00284180612567098,0.00378907483422798,0.000631512472371329,0,0,0,0,0.000315756236185665,0,0.000631512472371329,0,0,0,0.000631512472371329,0,0.000315756236185665,0,0.000631512472371329,0.000315756236185665,0,0,69,68,20,2,85,53,10,3,5,15,14,0.0217871802968109,0.0214714240606252,0.00631512472371329,0.000631512472371329,0.0268392800757815,0.0167350805178402,0.00315756236185665,0.000947268708556994,0.00157878118092832,0.00473634354278497,0.00442058730659931,3167,2426,39,5.70606441209216,0.00126302494474266,0.00221029365329965,3167,0,1
"2016-04-01","Ghana",15,3,131,13,31,5,2,53,57,11,2,15,40,12,20,17,1,8,10,9,1,1,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0.00513171399247349,0.0010263427984947,0.0448169688676018,0.00444748546014369,0.0106055422511119,0.0017105713308245,0.000684228532329798,0.0181320561067397,0.0195005131713992,0.00376325692781389,0.000684228532329798,0.00513171399247349,0.013684570646596,0.00410537119397879,0.00684228532329798,0.00581594252480328,0.000342114266164899,0.00273691412931919,0.00342114266164899,0.00307902839548409,0.000342114266164899,0.000342114266164899,0,0,0,0,0,0.0010263427984947,0,0,0,0.000684228532329798,0,0,0,0,0,0,0,58,67,15,1,66,36,6,3,5,14,20,0.0198426274375641,0.0229216558330482,0.00513171399247349,0.000342114266164899,0.0225795415668833,0.0123161135819364,0.00205268559698939,0.0010263427984947,0.0017105713308245,0.00478959972630859,0.00684228532329798,2923,2223,23,6.0319285254712,0,0.00239479986315429,2923,1,1
"2016-05-01","Ghana",10,6,83,19,32,1,4,53,44,22,1,7,35,18,25,16,0,14,10,15,0,0,0,0,0,3,0,5,0,0,0,5,1,0,0,1,0,0,0,0.00355366027007818,0.00213219616204691,0.0294953802416489,0.00675195451314854,0.0113717128642502,0.000355366027007818,0.00142146410803127,0.0188343994314144,0.015636105188344,0.007818052594172,0.000355366027007818,0.00248756218905473,0.0124378109452736,0.00639658848614072,0.00888415067519545,0.00568585643212509,0,0.00497512437810945,0.00355366027007818,0.00533049040511727,0,0,0,0,0,0.00106609808102345,0,0.00177683013503909,0,0,0,0.00177683013503909,0.000355366027007818,0,0,0.000355366027007818,0,0,0,63,76,15,1,73,50,3,3,6,21,21,0.0223880597014925,0.0270078180525942,0.00533049040511727,0.000355366027007818,0.0259417199715707,0.0177683013503909,0.00106609808102345,0.00106609808102345,0.00213219616204691,0.00746268656716418,0.00746268656716418,2814,2110,38,6.88760718187156,0.00106609808102345,0.00426439232409382,2814,1,1
"2016-06-01","Ghana",2,8,111,8,25,3,1,72,66,17,3,0,47,20,23,30,2,8,3,9,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,1,1,0,0,0.000633312222925902,0.00253324889170361,0.0351488283723876,0.00253324889170361,0.00791640278657378,0.000949968334388854,0.000316656111462951,0.0227992400253325,0.0208993033565548,0.00538315389487017,0.000949968334388854,0,0.0148828372387587,0.00633312222925903,0.00728309056364788,0.00949968334388854,0.000633312222925902,0.00253324889170361,0.000949968334388854,0.00284990500316656,0,0,0,0,0,0,0,0.000633312222925902,0,0,0,0.0012666244458518,0,0,0,0.000316656111462951,0.000316656111462951,0,0,69,76,25,4,64,44,2,3,3,22,19,0.0218492716909436,0.0240658644711843,0.00791640278657378,0.0012666244458518,0.0202659911336289,0.0139328689043699,0.000633312222925902,0.000949968334388854,0.000949968334388854,0.00696643445218493,0.00601646611779607,3158,2440,34,6.18079609185185,0.000316656111462951,0.00221659278024066,3158,1,1
"2016-07-01","Ghana",12,7,208,39,34,5,5,44,67,22,4,12,29,21,33,18,1,16,4,6,0,0,0,0,0,0,0,3,0,0,0,1,0,0,1,1,0,0,0,0.00332409972299169,0.00193905817174515,0.057617728531856,0.010803324099723,0.00941828254847645,0.00138504155124654,0.00138504155124654,0.0121883656509695,0.0185595567867036,0.00609418282548476,0.00110803324099723,0.00332409972299169,0.00803324099722992,0.00581717451523546,0.00914127423822715,0.00498614958448753,0.000277008310249308,0.00443213296398892,0.00110803324099723,0.00166204986149584,0,0,0,0,0,0,0,0.000831024930747922,0,0,0,0.000277008310249308,0,0,0.000277008310249308,0.000277008310249308,0,0,0,58,61,23,2,68,47,8,0,8,23,17,0.0160664819944598,0.0168975069252078,0.00637119113573407,0.000554016620498615,0.0188365650969529,0.0130193905817175,0.00221606648199446,0,0.00221606648199446,0.00637119113573407,0.00470914127423823,3610,2761,25,5.96949376891777,0.000277008310249308,0.00138504155124654,3610,1,1
"2016-08-01","Ghana",9,6,198,27,45,3,3,45,71,30,4,8,51,43,42,27,4,14,13,20,0,0,0,1,0,1,0,1,0,0,0,6,1,1,0,0,0,0,0,0.00213068181818182,0.00142045454545455,0.046875,0.00639204545454545,0.0106534090909091,0.000710227272727273,0.000710227272727273,0.0106534090909091,0.0168087121212121,0.00710227272727273,0.000946969696969697,0.00189393939393939,0.0120738636363636,0.0101799242424242,0.00994318181818182,0.00639204545454545,0.000946969696969697,0.00331439393939394,0.00307765151515152,0.00473484848484848,0,0,0,0.000236742424242424,0,0.000236742424242424,0,0.000236742424242424,0,0,0,0.00142045454545455,0.000236742424242424,0.000236742424242424,0,0,0,0,0,96,59,32,1,97,31,5,1,16,20,22,0.0227272727272727,0.013967803030303,0.00757575757575758,0.000236742424242424,0.0229640151515152,0.00733901515151515,0.00118371212121212,0.000236742424242424,0.00378787878787879,0.00473484848484848,0.00520833333333333,4224,3255,28,6.1035616800753,0.000473484848484848,0.00236742424242424,4224,1,1
"2016-09-01","Ghana",14,3,232,23,35,2,1,57,63,16,2,4,63,22,52,22,2,13,7,15,0,1,0,0,1,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0.00369295700342917,0.000791347929306252,0.0611975731996835,0.00606700079134793,0.00923239250857294,0.000527565286204168,0.000263782643102084,0.0150356106568188,0.0166183065154313,0.00422052228963334,0.000527565286204168,0.00105513057240834,0.0166183065154313,0.00580321814824585,0.0137166974413084,0.00580321814824585,0.000527565286204168,0.00342917436032709,0.00184647850171459,0.00395673964653126,0,0.000263782643102084,0,0,0.000263782643102084,0,0,0.000791347929306252,0,0,0,0,0,0,0,0.000263782643102084,0,0,0,97,62,41,1,68,32,12,0,7,14,21,0.0255869163809021,0.0163545238723292,0.0108150883671854,0.000263782643102084,0.0179372197309417,0.00844104457926668,0.00316539171722501,0,0.00184647850171459,0.00369295700342917,0.00553943550514376,3791,2881,35,5.90592335525614,0.000791347929306252,0.000791347929306252,3791,1,1
"2016-10-01","Ghana",12,4,285,38,51,3,1,43,103,28,3,12,40,21,27,15,0,19,5,17,1,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0.0029382957884427,0.000979431929480901,0.0697845249755142,0.00930460333006856,0.0124877571008815,0.000734573947110676,0.000244857982370225,0.0105288932419197,0.0252203721841332,0.00685602350636631,0.000734573947110676,0.0029382957884427,0.00979431929480901,0.00514201762977473,0.00661116552399608,0.00367286973555338,0,0.00465230166503428,0.00122428991185113,0.00416258570029383,0.000244857982370225,0,0,0,0,0,0,0.000244857982370225,0,0,0,0.000734573947110676,0,0,0,0,0,0,0,40,43,20,2,66,42,3,2,5,16,20,0.00979431929480901,0.0105288932419197,0.00489715964740451,0.000489715964740451,0.0161606268364349,0.0102840352595495,0.000734573947110676,0.000489715964740451,0.00122428991185113,0.0039177277179236,0.00489715964740451,4084,3152,35,5.92057918981152,0,0.00122428991185113,4084,1,1
"2016-11-01","Ghana",12,2,388,50,47,3,2,39,102,20,6,14,81,26,41,37,0,25,4,34,0,1,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0.00301962757926522,0.000503271263210871,0.0976346250629089,0.0125817815802718,0.0118268746854555,0.000754906894816306,0.000503271263210871,0.00981378963261198,0.0256668344237544,0.00503271263210871,0.00150981378963261,0.00352289884247609,0.0203824861600403,0.00654252642174132,0.0103170608958228,0.00931051836940111,0,0.00629089079013588,0.00100654252642174,0.0085556114745848,0,0.000251635631605435,0.000251635631605435,0,0,0,0,0,0,0,0,0.00150981378963261,0,0,0,0,0,0,0,41,53,25,4,68,33,7,2,9,13,19,0.0103170608958228,0.0133366884750881,0.00629089079013588,0.00100654252642174,0.0171112229491696,0.00830397584297937,0.00176144942123805,0.000503271263210871,0.00226472068444892,0.00327126321087066,0.00478107700050327,3974,2857,41,7.70290486890467,0,0.00201308505284348,3974,1,1
"2016-12-01","Ghana",25,2,455,46,34,9,1,62,42,14,4,11,42,12,16,14,8,13,11,32,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0.00720046082949309,0.000576036866359447,0.131048387096774,0.0132488479262673,0.0097926267281106,0.00259216589861751,0.000288018433179724,0.0178571428571429,0.0120967741935484,0.00403225806451613,0.00115207373271889,0.00316820276497696,0.0120967741935484,0.00345622119815668,0.00460829493087558,0.00403225806451613,0.00230414746543779,0.00374423963133641,0.00316820276497696,0.00921658986175115,0,0,0,0.000288018433179724,0,0,0,0,0,0,0,0.000288018433179724,0.000576036866359447,0,0,0,0,0,0,38,29,11,1,51,16,2,4,7,7,10,0.0109447004608295,0.00835253456221198,0.00316820276497696,0.000288018433179724,0.0146889400921659,0.00460829493087558,0.000576036866359447,0.00115207373271889,0.00201612903225806,0.00201612903225806,0.00288018433179724,3472,2489,27,6.37853645024548,0.000576036866359447,0.000576036866359447,3472,1,1
"2017-01-01","Ghana",23,2,59,2,32,8,4,40,104,25,6,19,120,14,19,53,2,13,7,28,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.00619946091644205,0.000539083557951483,0.0159029649595687,0.000539083557951483,0.00862533692722372,0.00215633423180593,0.00107816711590297,0.0107816711590297,0.0280323450134771,0.00673854447439353,0.00161725067385445,0.00512129380053908,0.032345013477089,0.00377358490566038,0.00512129380053908,0.0142857142857143,0.000539083557951483,0.00350404312668464,0.00188679245283019,0.00754716981132075,0,0,0,0,0,0.000269541778975741,0,0,0,0,0,0.000269541778975741,0,0,0,0,0,0,0,78,45,37,2,88,33,30,1,3,15,12,0.0210242587601078,0.0121293800539084,0.00997304582210243,0.000539083557951483,0.0237196765498652,0.00889487870619946,0.00808625336927224,0.000269541778975741,0.000808625336927224,0.00404312668463612,0.00323450134770889,3710,2920,38,8.97280080934564,0,0.000539083557951483,3710,1,1
"2017-02-01","Ghana",4,0,61,13,54,0,6,56,120,22,5,5,116,14,19,53,11,12,7,22,0,0,0,0,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0.00102197240674502,0,0.0155850792028615,0.00332141032192131,0.0137966274910577,0,0.00153295861011753,0.0143076136944302,0.0306591722023505,0.0056208482370976,0.00127746550843127,0.00127746550843127,0.0296371997956055,0.00357690342360756,0.00485436893203883,0.0135411343893715,0.0028104241185488,0.00306591722023505,0.00178845171180378,0.0056208482370976,0,0,0,0,0,0,0.000255493101686254,0,0,0,0,0.000510986203372509,0,0.000255493101686254,0,0,0,0,0,64,91,42,6,101,28,16,5,7,22,18,0.0163515585079203,0.0232498722534492,0.0107307102708227,0.00153295861011753,0.0258048032703117,0.00715380684721512,0.00408788962698007,0.00127746550843127,0.00178845171180378,0.0056208482370976,0.00459887583035258,3914,3065,30,7.94186929206991,0.000255493101686254,0.000766479305058763,3914,1,1
"2017-03-01","Ghana",14,1,38,9,49,2,3,74,87,34,2,2,67,13,21,46,1,20,7,13,0,0,1,1,0,0,0,1,0,1,0,2,0,0,0,0,0,1,0,0.00356597045338767,0.000254712175241977,0.00967906265919511,0.00229240957717779,0.0124808965868569,0.000509424350483953,0.00076413652572593,0.0188487009679063,0.022159959246052,0.0086602139582272,0.000509424350483953,0.000509424350483953,0.0170657157412124,0.0033112582781457,0.00534895568008151,0.0117167600611309,0.000254712175241977,0.00509424350483953,0.00178298522669384,0.0033112582781457,0,0,0.000254712175241977,0.000254712175241977,0,0,0,0.000254712175241977,0,0.000254712175241977,0,0.000509424350483953,0,0,0,0,0,0.000254712175241977,0,58,71,39,3,81,55,9,2,4,20,20,0.0147733061640346,0.0180845644421803,0.00993377483443709,0.00076413652572593,0.0206316861946001,0.0140091696383087,0.00229240957717779,0.000509424350483953,0.00101884870096791,0.00509424350483953,0.00509424350483953,3926,3165,28,6.71527044191124,0,0.00178298522669384,3926,1,1
"2017-04-01","Ghana",7,3,31,0,45,0,3,58,72,13,2,13,52,27,24,31,3,9,9,17,0,0,0,1,2,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0.002042602859644,0.000875401225561716,0.00904581266413773,0,0.0131310183834257,0,0.000875401225561716,0.0169244236941932,0.0210096294134812,0.00379340531076743,0.000583600817041144,0.00379340531076743,0.0151736212430697,0.00787861103005544,0.00700320980449373,0.00904581266413773,0.000875401225561716,0.00262620367668515,0.00262620367668515,0.00496060694484972,0,0,0,0.000291800408520572,0.000583600817041144,0.000291800408520572,0,0.000291800408520572,0,0,0,0.000583600817041144,0,0,0,0,0,0,0,84,88,22,0,103,45,7,8,5,22,18,0.024511234315728,0.0256784359498103,0.00641960898745258,0,0.0300554420776189,0.0131310183834257,0.002042602859644,0.00233440326816458,0.00145900204260286,0.00641960898745258,0.00525240735337029,3427,2671,42,6.12117123996642,0.000583600817041144,0.00145900204260286,3427,1,1
