"date","country","arrest","censor","electionactivity","electionirregularities","cooperate","coup","defamationcase","disaster","legalaction","legalchange","martiallaw","mobilizesecurity","corruption","activism","protest","purge","raid","threaten","violencelethal","violencenonlethal","arms_transfer_security_aid_assistance","bribery_economic_corruption","diaspora_activation","diplomatic_mediation","diplomatic_recognition","diplomatic_sanction","diplomatic_statement","diplomatic_visit","economic_aid_assistance","intelligence_counterintelligence","investment","joint_security_force_exercise","media_campaign_intervention","political_process_policy_intervention","professional_cultural_exchange","security_cooperation","security_force_facility_presence","surveillance","tech_transfer_investment","trade_agreement_exchange","trade_financial_sanction","transnational_organization_crime","arrestNorm","censorNorm","electionactivityNorm","electionirregularitiesNorm","cooperateNorm","coupNorm","defamationcaseNorm","disasterNorm","legalactionNorm","legalchangeNorm","martiallawNorm","mobilizesecurityNorm","corruptionNorm","activismNorm","protestNorm","purgeNorm","raidNorm","threatenNorm","violencelethalNorm","violencenonlethalNorm","arms_transfer_security_aid_assistanceNorm","bribery_economic_corruptionNorm","diaspora_activationNorm","diplomatic_mediationNorm","diplomatic_recognitionNorm","diplomatic_sanctionNorm","diplomatic_statementNorm","diplomatic_visitNorm","economic_aid_assistanceNorm","intelligence_counterintelligenceNorm","investmentNorm","joint_security_force_exerciseNorm","media_campaign_interventionNorm","political_process_policy_interventionNorm","professional_cultural_exchangeNorm","security_cooperationNorm","security_force_facility_presenceNorm","surveillanceNorm","tech_transfer_investmentNorm","trade_agreement_exchangeNorm","trade_financial_sanctionNorm","transnational_organization_crimeNorm","ncr_arrest","ncr_cooperate","ncr_corruption","ncr_defamationcase","ncr_legalaction","ncr_legalchange","ncr_purge","ncr_raid","ncr_threaten","ncr_violencelethal","ncr_violencenonlethal","ncr_arrestNorm","ncr_cooperateNorm","ncr_corruptionNorm","ncr_defamationcaseNorm","ncr_legalactionNorm","ncr_legalchangeNorm","ncr_purgeNorm","ncr_raidNorm","ncr_threatenNorm","ncr_violencelethalNorm","ncr_violencenonlethalNorm","article_total","cs_999","rai_999","f1","rus_influence","chn_influence","total_articles","malaymail.com","nst.com.my","thestar.com.my","utusan.com.my","thesun.my"
"2022-01-01","Malaysia",73.0937607721475,8.17269906928645,332.476215098242,34.8347121682179,153.67683557394,21.2878317821441,55.1225439503619,1148.1695966908,548.218028266115,69.3240261978628,37.5756635642882,66.9786280592899,417.627542226818,84.5830748017925,59.266459841434,106.216304722509,0,20.3741813167873,13.143915891072,29.2878317821441,0,0,1.02878317821441,0,0,2.02878317821441,5.05756635642882,2.02878317821441,0,0,2,1.02878317821441,1,0,6.05756635642882,3.02878317821441,0,1,1,0,4.02878317821441,0,0.00602735720063887,0.000673925873611483,0.0274161965117706,0.00287249213888166,0.0126722879173695,0.0017554079147476,0.00454543942857771,0.0946787826082952,0.0452064012753455,0.00571650253136495,0.0030985127042375,0.00552309953486352,0.034437828170761,0.00697477321693679,0.00488714932311652,0.00875866287808275,0,0.00168006772629565,0.00108385552000264,0.0024150929151599,0,0,8.48341039180678e-05,0,0,0.000167294728969606,0.000417050082990749,0.000167294728969606,0,0,0.000164921250103076,8.48341039180678e-05,8.24606250515379e-05,0,0.000499510708042287,0.000249755354021144,0,8.24606250515379e-05,8.24606250515379e-05,0,0.000332215979072682,0,314.885729058945,173.648052395726,119.014822475009,14.2878317821441,447.519820751465,108.842123405722,10.1726990692865,25.2302654257153,11.2878317821441,66.7483626335746,25.3166149603585,0.0259656740380098,0.0143191269395337,0.00981403665168703,0.00117818353938683,0.036902764142118,0.00897518952797247,0.000838847123714559,0.00208050345722069,0.000930801664232216,0.00550411170393128,0.00208762389382028,12127,8053.91296104791,12097.7121682179,6.12473164821484,0.000334589457939211,0.00316910593495639,12127,1,1,1,1,1
"2022-02-01","Malaysia",41.5325670498084,6.15325670498084,677.942528735632,51.6819923371648,169.582375478927,11.4597701149425,33.6858237547893,832.931034482759,387.934865900383,91.0574712643678,18.4597701149425,46.8390804597701,295.954022988506,28.0727969348659,15.8429118773946,38.0689655172414,8.53639846743295,22.3793103448276,3.07662835249042,13.3065134099617,0,1.07662835249042,3.07662835249042,0,0,2.07662835249042,14.6896551724138,3.15325670498084,1,0,5,0,0,2.07662835249042,6.30651340996169,5.30651340996169,1.07662835249042,1.07662835249042,0,0,8.22988505747126,0,0.00384667658144007,0.000569904297951361,0.0627898980027445,0.00478669929954291,0.0157064347021327,0.00106138465452834,0.00311992440073995,0.0771446730094247,0.0359298755117517,0.00843359000318309,0.00170971289385408,0.00433815693801705,0.0274107643779296,0.00260005528710437,0.0014673438804663,0.00352588362667791,0.000790626884081962,0.00207273412474091,0.00028495214897568,0.0012324269158064,0,9.97155091683265e-05,0.00028495214897568,0,0,0.000192333829072003,0.00136053118203332,0.00029204933824033,9.2618319903677e-05,0,0.000463091599518385,0,0,0.000192333829072003,0.00058409867648066,0.000491480356576983,9.97155091683265e-05,9.97155091683265e-05,0,0,0.000762238127023364,0,195.36398467433,201.586206896552,74.911877394636,14.9195402298851,271.724137931034,76.0651340996169,4.15325670498084,27.7662835249042,9.45977011494253,64.7624521072797,30.6130268199234,0.0180942840302241,0.0186705757985136,0.00693821222512142,0.00138182274982727,0.0251666331324474,0.0070450249235544,0.000384667658144007,0.00257166653004577,0.00087614801472099,0.00599818950701859,0.0028353271112275,10797,7404.27203065134,10742.8544061303,4.8261600921433,0.00280658349470567,0.00354753005393509,10797,1,1,1,1,1
"2022-03-01","Malaysia",50.7079405655856,10.2359801885285,777.608723438249,102.696916440326,177.64083719444,41.0787665761304,25.6742291100815,752.192522767215,416.630132609043,150.708260105448,19.3708260105448,41.7079405655856,308.270330723758,34.8090749320978,29.7079405655856,62.5507269531874,2.03371145550407,16.5056718325611,11.2022687330244,23.5730947435693,0,2.06742291100815,1.03371145550407,3,0,2.03371145550407,18.4045374660489,3.06742291100815,2,0,2.06742291100815,1,1,2.06742291100815,11.2359801885285,4.10113436651222,0,0,0,4.03371145550407,18.2696916440326,0,0.00388090774265923,0.00078340580043843,0.0595139081155862,0.00785985890405066,0.0135956556860891,0.00314394356162026,0.00196496472601266,0.0575686914715456,0.0318865859948755,0.011534383905208,0.00148253681390975,0.00319209708905446,0.023593320888088,0.00266409573948399,0.00227368288424809,0.00478728967956432,0.000155649124101031,0.00126325362257471,0.00085736022753899,0.00180415542197836,0,0.000158229214067668,7.91146070338339e-05,0.000229603551201592,0,0.000155649124101031,0.00140858238680919,0.000234763731134865,0.000153069034134395,0,0.000158229214067668,7.65345170671973e-05,7.65345170671973e-05,0.000158229214067668,0.000859940317505627,0.000313878338168699,0,0,0,0.000308718158235426,0.00139826202694264,0,224.270011183895,234.674548649944,78.2473238536507,9.20226873302444,294.416200671034,216.011663204985,4.03371145550407,25.2022687330244,7.16855727752037,50.8090749320978,52.6742291100815,0.0171643969986144,0.017960703248886,0.00598862114293975,0.000704291193404596,0.0225330017351166,0.0165323483242756,0.000308718158235426,0.00192884346647975,0.000548642069303564,0.00388864801255914,0.00403139668682699,13066,9191.69963252916,12990.6178303243,4.56678013479044,0.00334774621315549,0.00413631219352719,13066,1,1,1,1,1
"2022-04-01","Malaysia",96.1981057616417,16.8839779005525,225.078926598264,20.5153906866614,196.153906866614,32.0205209155485,34.904498816101,519.263614838201,430.318074191002,156.7545382794,20.1365430149961,71.2833464877664,277.952644041042,58.1775848460931,26.767955801105,37.4096290449882,7.63141278610892,7.7576953433307,18.8839779005525,36.8942383583268,1.12628255722178,0,0,0,0,4.25256511444357,1.12628255722178,1,0,0,2,0,1,0,3.37884767166535,1,0,0,0,0,3.12628255722178,1.12628255722178,0.00833533539222266,0.00146295623434299,0.0195025497442391,0.00177760945209786,0.0169962660832349,0.00277450142236795,0.00302439119799853,0.0449929481707132,0.0372860301699162,0.0135824051884066,0.00174478320899368,0.0061765311920775,0.0240839306854728,0.00504094834469224,0.00231937923932978,0.00324145473052493,0.000661243634529843,0.00067218571556457,0.00163625144273048,0.00319679736230195,9.7589685228471e-05,0,0,0,0,0.00036847457884443,9.7589685228471e-05,8.6647604193744e-05,0,0,0.000173295208387488,0,8.6647604193744e-05,0,0.000292769055685413,8.6647604193744e-05,0,0,0,0,0.000270884893615959,9.7589685228471e-05,388.857142857143,203.365430149961,109.440410418311,6.63141278610892,444.782162588792,191.501973164957,9.01026045777427,30.0102604577743,4.12628255722178,54.767955801105,76.5359116022099,0.0336935398021959,0.0176211272983243,0.00948274936472671,0.000574596030336099,0.0385393087764312,0.0165931871731182,0.000780717481827768,0.00260031716989639,0.000357532497809703,0.00474551215675461,0.00663165337511567,11541,8128.5138121547,11521.863456985,5.59011578536074,0.000563653949301372,0.00198284185950546,11541,1,1,1,1,1
"2022-05-01","Malaysia",28.0684872128305,10.6410923276983,208.172518422193,50.7397052449068,156.975292587776,22.4958820979627,13.9616384915475,592.016254876463,287.202644126571,92.5177719982661,11.5342436064153,15.6410923276983,205.432813177287,29.7095795405288,44.3123103597746,60.7397052449068,1.10684872128305,16.1753359341136,8.2136974425661,14.5342436064153,0,1.10684872128305,1.10684872128305,0,0,0,1.10684872128305,0,0,0,3.10684872128305,0,0,0,3.32054616384915,1,0,0,0,0,2.10684872128305,0,0.00271770790209436,0.00103031490392122,0.0201561307535044,0.0049128297100026,0.0151990019933943,0.00217814505208779,0.0013518240212575,0.0573214809136777,0.0278081568674062,0.0089579562353085,0.00111679353276678,0.00151443574048202,0.0198908610744855,0.00287660530020612,0.00429050255226323,0.00588107138312421,0.000107169705778762,0.00156616343281502,0.00079528441543049,0.00140726603470326,0,0.000107169705778762,0.000107169705778762,0,0,0,0.000107169705778762,0,0,0,0.000300818040403084,0,0,0,0.000321509117336285,9.68241673121611e-05,0,0,0,0,0.000203993873090923,0,269.325964456003,214.15062852189,67.2054616384916,3.2136974425661,346.019072388383,133.517771998266,6.2136974425661,10.3205461638492,0,54.5643693107932,53.136974425661,0.0260772622439972,0.0207349562860079,0.00650711286197633,0.000311163578869685,0.0335030085581316,0.0129277470951071,0.000601636080806168,0.000999278288521413,0,0.00528314962343079,0.00514494330225223,10328,7558.81729518856,10315.1452102297,4.24066365418746,0.000214339411557524,0.00193276902513047,10328,1,1,1,1,1
"2022-06-01","Malaysia",51.6067836718596,13.5738513113784,239.985012817985,45.7789390652731,175.254979294025,31.0329323604812,18.8033918359298,396.682113981463,474.297377243147,141.508972589233,12.2295405245514,17.5164661802406,331.075330309604,39.6641688029974,56.3527903766515,47.5493985407218,2.05738513113784,10.5164661802406,4.11477026227569,21.5738513113784,0,0,0,0,0,0,3.17215539341353,1.05738513113784,0,0,1,0,0,0,4.11477026227569,3.05738513113784,0,0,2.05738513113784,1.05738513113784,8.05738513113784,0,0.00474632425934513,0.0012483998263017,0.0220716465389483,0.00421033192911553,0.0161183646918077,0.00285412787275648,0.00172936556938561,0.0364832257869459,0.0436215742888943,0.0130147128289555,0.00112476230337086,0.00161100581074594,0.0304493084070269,0.0036479507774301,0.00518281894386568,0.00437316274631856,0.000189219638658865,0.000967209250458989,0.000378439277317731,0.0019841673237725,0,0,0,0,0,0,0.000291746104425046,9.72487014750154e-05,0,0,9.19709371838499e-05,0,0,0,0.000378439277317731,0.000281190575842715,0,0,0.000189219638658865,9.72487014750154e-05,0.000741045261761965,0,269.65667521199,236.025438769473,88.2954052455137,6.22954052455137,333.698087162295,185.025438769473,7.28692565568921,24.3443107868271,3,67.4920134095839,50.3198580161704,0.0248005771371277,0.0217074808028579,0.00812061116945771,0.000572936680267762,0.0306905258127743,0.0170169630064815,0.000670185381742777,0.00223896907815939,0.00027591281155155,0.0062073037257044,0.00462796450070545,10873,7884.42082429501,10849.4261486886,5.0702308414356,0.000659629853160446,0.0030878185699787,10873,1,1,1,1,1
"2022-07-01","Malaysia",46.9096590909091,22.7926136363636,202.457954545455,30.1649621212121,194.989772727273,38.6064393939394,23.4202651515152,636.458712121212,498.245833333333,265.277272727273,10.5585227272727,38.9787878787879,333.186931818182,58.7714015151515,71.8193181818182,41.0267045454545,7.37234848484848,28.7234848484849,12.5585227272727,20.6755681818182,1,0,0,0,0,4,7.18617424242424,8.55852272727273,0,0,5.37234848484849,0,0,0,5.55852272727273,3.18617424242424,1.18617424242424,0,1,1,2,0,0.00370622257177128,0.00180079115401467,0.0159957299949004,0.00238326318410462,0.0154056863970351,0.00305020458196566,0.00185038043387178,0.0502851159138194,0.0393652392615417,0.0209589375623981,0.000834204213263232,0.00307962296585193,0.0263243210727804,0.00464339112863645,0.00567427654118813,0.0032414240772264,0.000582472030089949,0.00226937543244725,0.000992219540749998,0.00163352833861248,7.90076637433831e-05,0,0,0,0,0.000316030654973532,0.000567762838146815,0.000676188885776466,0,0,0.000424456702603183,0,0,0,0.000439165894546316,0.000251732183173283,9.37168556865167e-05,0,7.90076637433831e-05,7.90076637433831e-05,0.000158015327486766,0,345.995265151515,265.851515151515,119.425757575758,18.6755681818182,517.30946969697,266.809090909091,4.55852272727273,34.6755681818182,13.6755681818182,65.2820075757576,52.1649621212121,0.0273362775658936,0.0210043071147598,0.00943555009684424,0.00147551301112572,0.040871412633086,0.0210799629382232,0.000360158230802933,0.00273963563101985,0.0010804746924088,0.00515777890303844,0.00412143178645904,12657,8813.14640151515,12616.9520833333,5.51023264872869,0.000424456702603183,0.00423531953811641,12657,1,1,1,1,1
"2022-08-01","Malaysia",51.2047763322046,17.3056496168241,303.958652646587,29.4926038139369,183.463019069685,34.7299946533595,41.4421671716272,460.756906077348,800.837283906612,166.819105328818,9.59347709855641,36.1365175548031,534.846016752807,48.5608625913384,49.1543396898949,79.2908572446979,2.23739083942256,30.8486900730708,4.11869541971128,37.7804312956692,0,0,0,0,1,2.23739083942256,2,9.35608625913384,1,0,1,0,3.23739083942256,0,7.47478167884513,2,1,2,0,0,2,0,0.00401700606669841,0.00135762529354547,0.0238455050322889,0.00231368979477029,0.0143926429018345,0.00272456222274727,0.00325113102468245,0.0361463015672196,0.0628255498475415,0.0130869306761449,0.000752606660277431,0.00283490370713133,0.0419585798033111,0.00380959147966882,0.00385614965795049,0.00622035437708464,0.000175522933978392,0.00242007453307215,0.000323110960987784,0.00296386846282806,0,0,0,0,7.84498313328626e-05,0.000175522933978392,0.000156899662665725,0.000733983388964764,7.84498313328626e-05,0,7.84498313328626e-05,0,0.000253972765311255,0,0.000586395361955372,0.000156899662665725,7.84498313328626e-05,0.000156899662665725,0,0,0.000156899662665725,0,390.51648547496,193.851719836036,150.733024416325,14.1869541971128,380.739083942256,279.703439672073,15.0682587774015,41.3056496168241,15.0682587774015,61.8486900730707,73.3234717519159,0.0306359524182129,0.0152076347247224,0.011824980341753,0.00111296416389055,0.0298689169170986,0.0219426876654956,0.00118210235956708,0.00324042124553417,0.00118210235956708,0.0048520193043909,0.00575221399167772,12747,8876.70700409909,12712.6943503832,6.38408655490212,0.00041087242797698,0.00528547174976274,12747,1,1,1,1,1
"2022-09-01","Malaysia",87.8884462151395,12.6135458167331,499.474103585657,63.1713147410359,217.410358565737,48.1235059760956,51.9163346613546,628.868525896414,700.844621513944,124.98406374502,14.5378486055777,49.5856573705179,527.585657370518,63.4541832669323,27.5099601593625,41.3027888446215,4.53784860557769,12.2549800796813,8.35856573705179,20.6892430278884,0,0,2.35856573705179,0,0,1.1792828685259,0,0,0,0,4,2,2.1792828685259,1.1792828685259,2.1792828685259,0,0,0,0,2,3,1.1792828685259,0.00668149963624293,0.000958913320414556,0.0379712713688351,0.00480244144298585,0.0165280795625465,0.00365846936111416,0.00394680968993117,0.0478081591832457,0.0532799621038425,0.00950160131861182,0.00110520363429966,0.0037696257693871,0.0401083820412436,0.00482394581624846,0.0020913760194133,0.00313994137483819,0.000344978607691781,0.000931654255715469,0.000635439085985388,0.00157284803313733,0,0,0.000179304070020662,0,0,8.96520350103312e-05,0,0,0,0,0.00030409001064315,0.000152045005321575,0.000165674537671119,8.96520350103312e-05,0.000165674537671119,0,0,0,0,0.000152045005321575,0.000228067507982363,8.96520350103312e-05,479.537848605578,225.466135458167,141.266932270916,15.9721115537849,529.179282868526,133.294820717131,4,46.7649402390438,10.0756972111554,76.4541832669323,122.398406374502,0.0364556673715659,0.017140499882786,0.010739465734447,0.00121423989309601,0.0402295334399062,0.0101334058626373,0.00030409001064315,0.00355518779375428,0.00076597971804435,0.0058122383508387,0.00930503317428174,13154,8841.04780876494,13132.7450199203,5.98041895900773,0.000228067507982363,0.00299789135990628,13154,1,1,1,1,1
"2022-10-01","Malaysia",63.0590211132438,12.3464491362764,1882.77431222009,136.830614203455,341.842290467051,50.7125719769674,33.488163787588,673.550863723608,436.633557261676,127.157389635317,8.4488163787588,59.0393474088292,271.724248240563,81.9763275751759,15.4684900831734,168.421145233525,2,29.2637555982086,10.2244081893794,28.0393474088292,0,0,0,2,0,0,1,0,0,0,8.4488163787588,1,0,0,6.4488163787588,1,1,0,1,2,3,0,0.00407542306684184,0.000797935056955755,0.121681271390169,0.00884318582068474,0.0220928255973018,0.00327748800988608,0.00216429676129955,0.0435307221433212,0.0282190627067586,0.00821801781395442,0.000546036087297796,0.00381563674845403,0.0175611871156571,0.00529802414368099,0.000999708529901983,0.0108848410284706,0.000129257416144251,0.00189127871765065,0.000660790292081652,0.00181214679821813,0,0,0,0.000129257416144251,0,0,6.46287080721256e-05,0,0,0,0.000546036087297796,6.46287080721256e-05,0,0,0.000416778671153545,6.46287080721256e-05,6.46287080721256e-05,0,6.46287080721256e-05,0.000129257416144251,0.000193886124216377,0,267.381797824696,179.484165067178,95.8739603326935,12.122040946897,352.680902111324,194.850287907869,13.0196737044146,28.6928982725528,8.4488163787588,41.6928982725528,65.1613883557262,0.0172805401554124,0.0115998297076959,0.0061962101940602,0.000783431845595359,0.0227933110651667,0.0125929223749673,0.000841444691036941,0.00185438494620001,0.000546036087297796,0.00269455815113765,0.00421129634561663,15473,10176.2276071657,15446.1023672425,5.01062451416071,0.000546036087297796,0.00214063471511,15473,1,1,1,1,1
"2022-11-01","Malaysia",75.3817502255445,11.3608712462946,2594.38484340766,205.877432658848,572.539244748034,21.938265240366,49.0930532285088,699.384456759892,408.393994071401,75.8147957210981,21.3608712462946,75.0208789792499,242.259182884392,50.2374017270267,52.4539244748035,97.3304549555355,7.14434849851785,50.2374017270267,9.21652274777678,43.3713107359196,0,0,3.07217424925893,0,0,3,3.07217424925893,0,0,0,2.14434849851785,0,1.07217424925893,3,7.14434849851785,11.0721742492589,0,0,1,0,4,0,0.00445834813257301,0.000671922832167886,0.153441261143107,0.0121763326625768,0.0338620324549346,0.0012975079986022,0.00290353993544528,0.0413641150201024,0.0241538912982849,0.00448396000243069,0.00126335883879197,0.00443700490769162,0.0143280803693158,0.00297122082606025,0.0031023139623139,0.00575647356018071,0.000422542494589416,0.00297122082606025,0.000545098340890512,0.00256513548237045,0,0,0.000181699446963504,0,0,0.000177430801987225,0.000181699446963504,0,0,0,0.000126824491277375,0,6.34122456386873e-05,0.000177430801987225,0.000422542494589416,0.00065484825226277,0,0,5.91436006624083e-05,0,0.000236574402649633,0,196.402629204794,122.680886712205,63.0208789792499,12.6495682433303,244.866993169223,59.8765304807321,8.2886969970357,22.8660909911071,10.5773939940714,28.4330454955536,47.3713107359196,0.0116159586707354,0.00725578937261682,0.00372728169974272,0.000748141012735411,0.0144823156594052,0.00354131360780294,0.000490223385204383,0.00135238295428833,0.000625585166434315,0.00168163268840511,0.00280170988502008,16908,11025.3624178374,16869.4226060059,4.64712643979757,0.00124201561391057,0.00236636145550183,16908,1,1,1,1,1
"2022-12-01","Malaysia",27.9208681135225,16.7893155258765,339.799666110184,30.3813021702838,311.826377295492,29.0524207011686,38.3813021702838,1463.42470784641,347.010350584307,122.590984974958,14.2631051752922,47.5128547579299,238.208681135225,57.1048414023372,11.5262103505843,137.788313856427,3.19732888146912,16.7235392320534,10.2631051752922,16.5919866444073,1,0,0,0,0,24.5262103505843,2,0,0,0,5.19732888146912,0,0,0,6.26310517529215,0,0,0,0,1,1,0,0.00216440838089322,0.00130149732758732,0.0263410593883863,0.00235513970312278,0.0241725873872475,0.0022521256357495,0.00297529474188247,0.113443775802047,0.0269000271770781,0.00950317712984173,0.0011056670678521,0.00368316703549844,0.0184657892352888,0.00442673189165405,0.000893504678339869,0.0106812646400331,0.000247854952051869,0.00129639839008166,0.00079558954847226,0.00128620051507034,7.75193798449612e-05,0,0,0,0,0.00190125661632436,0.000155038759689922,0,0,0,0.000402893711741792,0,0,0,0.000485512029092415,0,0,0,0,7.75193798449612e-05,7.75193798449612e-05,0,272.235392320534,257.432721202003,83.4337228714524,5.32888146911519,292.537562604341,173.103839732888,19.9208681135225,18.5919866444073,8.26310517529215,53.1839732888147,46.3155258764608,0.0211035187845375,0.0199560248993801,0.00646773045515135,0.000413091586753116,0.022677330434445,0.0134189023048751,0.00154425334213353,0.00144123927476026,0.000640550788782337,0.0041227886270399,0.00359035084313649,12900,8703.74023372287,12859.0133555927,4.88578354164923,7.75193798449612e-05,0.00364237553545315,12900,1,1,1,1,1
"2023-01-01","Malaysia",72.8555347091933,22.6660412757974,291.753283302064,43.5703564727955,230.994371482176,90.140712945591,27.046904315197,608.227016885553,375.37148217636,118.711069418386,15.7617260787992,34.8564727954972,275.707317073171,68.2363977485929,19.0947467166979,168.471857410882,4.38086303939962,21.046904315197,13.1425891181989,30.0947467166979,0,0,0,0,0,15.5234521575985,4.76172607879925,0,0,1.19043151969981,5.19043151969981,0,1.19043151969981,0,10.7617260787992,4,0,0,0,3.19043151969981,1,0,0.00569139400899877,0.00177064614294175,0.0227914446763584,0.00340366818785997,0.0180450255044275,0.00704169306660347,0.00211287433131763,0.0475140236610853,0.0293236061382986,0.00927357780004582,0.00123128865547998,0.00272294920674144,0.021537951493881,0.00533055212472407,0.00149166055126146,0.0131608356699384,0.000342228188375879,0.00164416094955058,0.00102668456512764,0.00235096841783438,0,0,0,0,0,0.00121267495958117,0.000371980788907058,0,0,9.29951972267645e-05,0.000405470785071464,0,9.29951972267645e-05,0,0.000840694170674107,0.0003124755878447,0,0,0,0.000249232991149114,7.81188969611749e-05,0,357.898686679174,278.756097560976,148.806754221388,6.57129455909944,451.657598499062,158.186679174484,16.0947467166979,24.5234521575985,9.95215759849906,62.5703564727955,59.1416510318949,0.0279586506272303,0.0217761188626651,0.0116246195001475,0.000513342282563818,0.0352829933988799,0.012357368891062,0.00125730386037793,0.00191574503223174,0.000777451573978522,0.00488792723012229,0.00462008054307436,12801,9113.89118198874,12754.191369606,5.81554291433674,0.000654703776220578,0.00441921384835525,12801,1,1,1,1,1
"2023-02-01","Malaysia",83.4618599791014,21.6046673632881,265.644723092999,32.9501915708812,179.146290491118,26.6046673632881,33.8638105189829,460.588296760711,538.807732497388,122.714385231627,7.12957157784744,45.9501915708812,463.252873563218,54.2957157784744,33.0365726227795,70.1163357715082,6.21595262974573,15.4750957854406,10.1727621037966,15.3455242075932,0,1.04319052594915,0,0,0,1,3.04319052594915,0,0,1,3,0,0,1,8.30233368164403,3.04319052594915,0,1,0,0,4,1,0.0068902716072898,0.00178359344202824,0.0219305476011722,0.00272023376297212,0.0147895889120051,0.00219637310024668,0.00279565842639998,0.0380242959432602,0.0444817743331452,0.0101308003988794,0.000588588423829558,0.00379346087434007,0.0382442725636274,0.00448243340035288,0.00272736503118794,0.00578851942305855,0.000513163760401695,0.00127756094984237,0.000839821852868537,0.00126686404751863,0,8.61215657516013e-05,0,0,0,8.25559316436886e-05,0.000251233429038979,0,0,8.25559316436886e-05,0.000247667794931066,0,0,8.25559316436886e-05,0.000685406891904898,0.000251233429038979,0,8.25559316436886e-05,0,0,0.000330223726574754,8.25559316436886e-05,324.744339951236,278.830721003135,156.843956809474,8.17276210379659,432.588296760711,230.744339951237,11.302333681644,34.7342389411355,1.04319052594915,31.5182863113898,84.6844305120167,0.0268095715306891,0.0230191299432952,0.0129483989770886,0.00067470998958116,0.0357127298572369,0.0190493139561823,0.000933074686835964,0.00286751745571993,8.61215657516013e-05,0.0026020214902493,0.00699120205663475,12113,8645.95123650296,12085.5680947405,5.75956930840538,0.00074656901890111,0.0029465077532557,12113,1,1,1,1,1
"2023-03-01","Malaysia",70.4477154247163,29.2350505979761,330.787028518859,46.4029438822447,187.320760502913,46.3469794541552,60.5372585096596,775.499540018399,556.331646734131,166.432689359092,7.04477154247163,34.1790861698865,414.977307574364,65.4477154247163,40.3917509966268,63.5260656240417,7.03357865685373,33.2910150260656,3,23.1567003986507,0,0,2.02238577123582,0,1,1.01119288561791,3,10.0447715424716,0,0,5.02238577123582,1,1.01119288561791,0,3.01119288561791,2.01119288561791,0,0,0,1,4,0,0.00527935517271555,0.00219087609397303,0.0247891957822886,0.00347743884009628,0.0140378267762975,0.0034732448631711,0.00453666505617953,0.0581159727232014,0.0416915202888287,0.0124724737229536,0.000527935517271555,0.00256138235685601,0.0310984193326112,0.0049046549329074,0.00302695975694146,0.00476064640467938,0.00052709672188652,0.00249483026274473,0.000224820143884892,0.001735364238508,0,0,0.000151557686693332,0,7.49400479616307e-05,7.57788433466658e-05,0.000224820143884892,0.000752755661156448,0,0,0.000376377830578224,7.49400479616307e-05,7.57788433466658e-05,0,0.000225658939269927,0.000150718891308296,0,0,0,7.49400479616307e-05,0.000299760191846523,0,272.44388224471,270.511039558418,153.085709904937,23.1678932842686,441.854185832567,277.070683839313,9.07835019932536,39.2238577123582,26.2126648267403,26.0895430849433,56.2686292548298,0.0204169576022714,0.0202721102786584,0.0114722504425163,0.00173620303389303,0.0331125738783398,0.0207636903356799,0.000680331999349922,0.0029394377782043,0.00196437835931807,0.00195515161008268,0.00421677377509216,13344,9385.87963814781,13309.8656853726,6.21358191838098,0.000376377830578224,0.00451485637616861,13344,1,1,1,1,1
"2023-04-01","Malaysia",63.4270403957131,10.5309150865622,148.963726298434,8.37922506183017,166.432811211871,30.2893652102226,44.5028854080791,368.19703215169,359.657873042045,63.8821104699093,7.30338004946414,50.2893652102226,262.211046990932,47.123660346249,62.4888705688376,35.9719703215169,2.07584501236603,7.45507007419621,5,34.8202802967848,1,2.07584501236603,0,3,0,0,4,8.37922506183017,1.07584501236603,1,53.7444352844188,0,0,0,6.37922506183017,8.2275350370981,0,1,1,2.07584501236603,5,0,0.00599839610324504,0.000995925391201271,0.0140877365517717,0.000792436642881613,0.0157398157000068,0.00286451344904696,0.00420870866352176,0.0348209790194524,0.0340134171592628,0.00604143280403909,0.000690692268721783,0.00475594526293007,0.0247977158115123,0.00445655951827586,0.00590967189037617,0.0034019264537088,0.000196315964853985,0.000705037835653131,0.000472857953470777,0.0032930092960833,9.45715906941555e-05,0.000196315964853985,0,0.000283714772082466,0,0,0.000378286362776622,0.000792436642881613,0.000101744374159829,9.45715906941555e-05,0.00508269673580658,0,0,0,0.000603293461493302,0.000778091075950265,0,9.45715906941555e-05,9.45715906941555e-05,0.000196315964853985,0.000472857953470777,0,329.073371805441,220.494641384996,108.323165704864,13.6067600989283,375.230832646331,166.281121187139,6.2275350370981,10.3792250618302,6.30338004946414,51.3652102225886,60.8961253091509,0.0311209922267298,0.0208525289753164,0.0102442940897356,0.00128681294674941,0.035486176720856,0.0157254701330754,0.000588947894561954,0.000981579824269924,0.000596120678027628,0.0048576896370899,0.00575904343759702,10574,7850.32234130256,10476.0420445177,5.34687388006207,0.000385459146242296,0.0116126584658882,10574,1,1,1,1,1
