"date","country","arrest","censor","electionactivity","electionirregularities","cooperate","coup","defamationcase","disaster","legalaction","legalchange","martiallaw","mobilizesecurity","corruption","activism","protest","purge","raid","threaten","violencelethal","violencenonlethal","arms_transfer_security_aid_assistance","bribery_economic_corruption","diaspora_activation","diplomatic_mediation","diplomatic_recognition","diplomatic_sanction","diplomatic_statement","diplomatic_visit","economic_aid_assistance","intelligence_counterintelligence","investment","joint_security_force_exercise","media_campaign_intervention","political_process_policy_intervention","professional_cultural_exchange","security_cooperation","security_force_facility_presence","surveillance","tech_transfer_investment","trade_agreement_exchange","trade_financial_sanction","transnational_organization_crime","arrestNorm","censorNorm","electionactivityNorm","electionirregularitiesNorm","cooperateNorm","coupNorm","defamationcaseNorm","disasterNorm","legalactionNorm","legalchangeNorm","martiallawNorm","mobilizesecurityNorm","corruptionNorm","activismNorm","protestNorm","purgeNorm","raidNorm","threatenNorm","violencelethalNorm","violencenonlethalNorm","arms_transfer_security_aid_assistanceNorm","bribery_economic_corruptionNorm","diaspora_activationNorm","diplomatic_mediationNorm","diplomatic_recognitionNorm","diplomatic_sanctionNorm","diplomatic_statementNorm","diplomatic_visitNorm","economic_aid_assistanceNorm","intelligence_counterintelligenceNorm","investmentNorm","joint_security_force_exerciseNorm","media_campaign_interventionNorm","political_process_policy_interventionNorm","professional_cultural_exchangeNorm","security_cooperationNorm","security_force_facility_presenceNorm","surveillanceNorm","tech_transfer_investmentNorm","trade_agreement_exchangeNorm","trade_financial_sanctionNorm","transnational_organization_crimeNorm","ncr_arrest","ncr_cooperate","ncr_corruption","ncr_defamationcase","ncr_legalaction","ncr_legalchange","ncr_purge","ncr_raid","ncr_threaten","ncr_violencelethal","ncr_violencenonlethal","ncr_arrestNorm","ncr_cooperateNorm","ncr_corruptionNorm","ncr_defamationcaseNorm","ncr_legalactionNorm","ncr_legalchangeNorm","ncr_purgeNorm","ncr_raidNorm","ncr_threatenNorm","ncr_violencelethalNorm","ncr_violencenonlethalNorm","article_total","cs_999","rai_999","f1","rus_influence","chn_influence","total_articles","nv.online.info","belgazeta.by","zviazda.by"
"2018-07-01","Belarus",42.6607142857143,8.27678571428572,5.63839285714286,2.63839285714286,27.2767857142857,0,0,175.513392857143,62.9375,19.8303571428571,3.63839285714286,7.63839285714286,56.0223214285714,12.5535714285714,12.5535714285714,9.91517857142857,1,1,13.9151785714286,4.63839285714286,1,2,0,0,5.27678571428571,4.63839285714286,0,2,0,0,1,1,0,0,41.8303571428571,1,2.63839285714286,0,1,2,15.9151785714286,0,0.00512194912783219,0.000993731025847727,0.000676959161621186,0.000316771864226541,0.00327491724268048,0,0,0.021072564876593,0.00755642934325849,0.00238088091521877,0.000436834296691422,0.000917084026550949,0.00672617618304375,0.00150721232183593,0.00150721232183593,0.00119044045760939,0.000120062432464882,0.000120062432464882,0.00167069018746891,0.000556896729156304,0.000120062432464882,0.000240124864929763,0,0,0.000633543728453081,0.000556896729156304,0,0.000240124864929763,0,0,0.000120062432464882,0.000120062432464882,0,0,0.00502225442944617,0.000120062432464882,0.000316771864226541,0,0.000120062432464882,0.000240124864929763,0.00191081505239868,0,82.7678571428571,32.2767857142857,27.46875,0,85.1294642857143,77.8526785714286,4.63839285714286,2,6.27678571428571,59.9375,96.1294642857143,0.00993731025847727,0.00387522940500489,0.00329796494176972,0,0.0102208505565751,0.00934718196319229,0.000556896729156304,0.000240124864929763,0.000753606160917963,0.00719624204586385,0.0115415373136888,8329,7454.45089285714,8247.70089285714,5.23510645326983,0.00944419669656793,0.00327491724268048,8329,1,1,1
"2018-08-01","Belarus",44.3845252051583,9.39742086752638,11.3974208675264,0,49.4935521688159,1,0,144.480656506448,70.5767878077374,14.0961313012896,4.69871043376319,7.39742086752638,33.8909730363423,7.69871043376319,15.7948417350528,19.7948417350528,1,0,11.3974208675264,19.4935521688159,1,5.39742086752638,0,0,11.6987104337632,3,2,4,0,0,7.39742086752638,2,2.69871043376319,2,20.6987104337632,3.69871043376319,0,0,0,0,20.4935521688159,0,0.00477406961440876,0.00101080142707609,0.00122592458508405,0,0.00532360462179369,0.00010756157900398,0,0.0155405675493651,0.00759135073762906,0.00151620214061413,0.000505400713538043,0.000795678269068127,0.00364536657377028,0.000828085450549983,0.00169891811714023,0.00212916443315615,0.00010756157900398,0,0.00122592458508405,0.0020967572516743,0.00010756157900398,0.000580555111060168,0,0,0.0012583317665659,0.000322684737011939,0.00021512315800796,0.000430246316015919,0,0,0.000795678269068127,0.00021512315800796,0.000290277555530084,0.00021512315800796,0.00222638597760172,0.000397839134534064,0,0,0,0,0.00220431883067828,0,88.8780773739742,53.5896834701055,23.1922626025791,2.69871043376319,101.974208675264,81.7819460726846,10.0961313012896,4,2,63.0832356389215,79.9871043376319,0.00955986634118255,0.00576419097236802,0.00249459638620836,0.000290277555530084,0.0109685069027927,0.00879659525359628,0.00108595582459821,0.000430246316015919,0.00021512315800796,0.00678533243400252,0.00860353924251177,9297,8363.41148886284,9210.91676436108,5.65183046236277,0.0085063176980662,0.00280694108866189,9297,1,1,1
"2018-09-01","Belarus",17.4284806102988,8.82136045772409,28.4640813731723,0,92.4640813731723,3.6071201525747,0,116.928162746345,31.4640813731723,20.0356007628735,2,13.8213604577241,33.8569612205976,8.2142403051494,19.2498410680229,12.4284806102988,0,3.6071201525747,10.8213604577241,10.8213604577241,0,3.6071201525747,0,0,5.6071201525747,0,1,6.6071201525747,0,2.6071201525747,3.6071201525747,3,0,2.6071201525747,52.6427209154482,5.2142403051494,2,0,1,3.6071201525747,15.4284806102988,2.6071201525747,0.0021112635506116,0.00106860817174126,0.00344810192285552,0,0.0112009789670711,0.000436961859790999,0,0.0141645260746632,0.00381151803430312,0.00242708670658673,0.000242277407631738,0.0016743016908206,0.00410138839740734,0.000995062423397867,0.00233190079564178,0.00150557003153226,0,0.000436961859790999,0.001310885579373,0.001310885579373,0,0.000436961859790999,0,0,0.000679239267422737,0,0.000121138703815869,0.000800377971238607,0,0.00031582315597513,0.000436961859790999,0.000363416111447608,0,0.00031582315597513,0.00637707097703794,0.00063164631195026,0.000242277407631738,0,0.000121138703815869,0.000436961859790999,0.00186898614297987,0.00031582315597513,76.7139224411952,50.4284806102988,25.0356007628735,0,61.4996821360458,78.3210425937699,5.6071201525747,0,3.6071201525747,44.4640813731723,65.6783216783217,0.0092930251291575,0.00610884077653529,0.00303278022566608,0,0.00744999177904855,0.00948770958131676,0.000679239267422737,0,0.000436961859790999,0.00538632118390942,0.00795618675691359,8255,7447.46789574062,8143.85759694851,5.24535735838871,0.0148956709278277,0.00232758816537243,8255,1,1,1
"2018-10-01","Belarus",23.0907599781301,10.0453799890651,25.4089666484418,0,120.545106615637,6.36358665937671,0,159.817386550027,62.590486604702,29.0907599781301,0,14.0453799890651,24.7725533078185,22.7271733187534,10.0453799890651,2.68179332968835,0,3,7.68179332968835,7.36358665937671,2,0,0,0,5,1,1,2,0,0,12.3635866593767,4,2.68179332968835,0,44.7725533078185,10.0453799890651,0,2.68179332968835,0,1,13.0453799890651,0,0.00233122261263303,0.00101417263897679,0.00256526669847973,0,0.0121701268667983,0.000642462055464584,0,0.0161350213579028,0.00631907991970742,0.00293697728199194,0,0.00141800908521606,0.00250101497302559,0.00229451522652735,0.00101417263897679,0.000270751471952383,0,0.000302877334679455,0.000775547029751474,0.000743421167024403,0.000201918223119637,0,0,0,0.000504795557799091,0.000100959111559818,0.000100959111559818,0.000201918223119637,0,0,0.00124821672482349,0.000403836446239273,0.000270751471952383,0,0.00452019720422196,0.00101417263897679,0,0.000270751471952383,0,0.000100959111559818,0.00131704997365624,0,118.999453253144,98.4543466375068,32.7271733187534,0,99.9540732640787,141.090213231274,4.68179332968835,3.68179332968835,19.4089666484418,34.7725533078185,110.681246582832,0.0120140790765415,0.00993986336572507,0.00330410634212553,0,0.0100912744335264,0.0142443425776147,0.00047266969507202,0.000371710583512201,0.00195951202912082,0.00351060608862377,0.0111742803213359,9905,8749.73264078732,9803.4095133953,5.35872868394567,0.0133953807756519,0.00168417903378984,9905,1,1,1
"2018-11-01","Belarus",8.89480198019802,1,38.5792079207921,2.94740099009901,79.5792079207921,1,0,125.263613861386,26.737004950495,14.789603960396,6,8.89480198019802,10.842202970297,10.842202970297,10.842202970297,2.94740099009901,0,3.94740099009901,7.94740099009901,9.89480198019802,2.94740099009901,1,0,0,14.842202970297,1,5.89480198019802,0,3.94740099009901,0,1,0,0,0,35.6844059405941,4.94740099009901,25.5792079207921,0,1,0,17.842202970297,0,0.000928670075192944,0.000104405930256839,0.00402789809154229,0.000307726142211214,0.00830854123207267,0.000104405930256839,0,0.0130782641325314,0.00279150187413813,0.00154412235961537,0.000626435581541032,0.000928670075192944,0.00113199028714732,0.00113199028714732,0.00113199028714732,0.000307726142211214,0,0.000412132072468053,0.000829755793495407,0.00103307600544978,0.000307726142211214,0.000104405930256839,0,0,0.00154961400817467,0.000104405930256839,0.000615452284422428,0,0.000412132072468053,0,0.000104405930256839,0,0,0,0.00372566359789038,0.000516538002724891,0.00267062099820339,0,0.000104405930256839,0,0.00186283179894519,0,83.3162128712871,70.6844059405941,12.894801980198,0,109.895420792079,82.4740099009901,7.89480198019802,9.84220297029703,9.89480198019802,81.0006188118812,99.2636138613862,0.00869870671030352,0.00737987115687973,0.0013462937962203,0,0.0114737336387638,0.00861077572572459,0.000824264144936106,0.00102758435689048,0.00103307600544978,0.00845694495843404,0.0103637099458536,9578,8648.83725247525,9462.31497524753,4.36113382641995,0.0137322225644991,0.00300580538321111,9578,1,1,1
"2018-12-01","Belarus",10.1181763647271,7.4121175764847,30.9424115176965,3.70605878824235,104.709058188362,4,0,125.590881823635,46.8848230353929,23.1181763647271,3.70605878824235,15.1181763647271,42.4727054589082,5,10.4121175764847,5.70605878824235,0,2.70605878824235,9.4121175764847,5.70605878824235,1,2.70605878824235,0,0,4.70605878824235,1,2.70605878824235,3,0,0,11.8242351529694,0,11.4121175764847,0,34.4121175764847,0,1,2.70605878824235,3.70605878824235,0,13.4121175764847,1,0.00111753659871074,0.000818656679532218,0.00341754048130069,0.000409328339766109,0.0115649500981182,0.000441793682350342,0,0.0138713145376226,0.0051783546537876,0.00255336606634935,0.000409328339766109,0.00166977870164867,0.00469104323601814,0.000552242102937928,0.00115000194129498,0.00063022518094128,0,0.000298879919178523,0.00103955352070739,0.00063022518094128,0.000110448420587586,0.000298879919178523,0,0,0.000519776760353695,0.000110448420587586,0.000298879919178523,0.000331345261762757,0,0,0.00130596809730168,0,0.00126045036188256,0,0.00380076403539703,0,0.000110448420587586,0.000298879919178523,0.000409328339766109,0,0.00148134720305773,0.000110448420587586,49.9424115176965,57.9424115176965,33.6484703059388,0,91.2969406118776,106.827234553089,1,0,13.8242351529694,52.7666466706659,49.5302939412118,0.00551606047246482,0.0063996478371655,0.00371642040047922,0,0.0100836028950605,0.0117988993321283,0.000110448420587586,0,0.00152686493847685,0.00582799278447823,0.0054705427370457,9054,8191.67906418716,8959.40911817637,4.68603993426028,0.0130918150365951,0.00300821214153458,9054,1,1,1
"2019-01-01","Belarus",17.8312284730195,7.94374282433984,21.7749712973594,0,62.7749712973594,2,0,164.156142365098,39.2468427095293,17.8874856486797,0,1,51.134328358209,10.4718714121699,11.8874856486797,10.4156142365098,0,3.47187141216992,6.94374282433984,10.9437428243398,3.47187141216992,0,0,0,4.47187141216992,4.94374282433984,6.94374282433984,2.47187141216992,0,0,5.94374282433984,0,0,1,42.8312284730195,4.94374282433984,0,0,1,2.47187141216992,11.4156142365098,0,0.00204768356373674,0.000912235051026624,0.00250057088853461,0,0.00720888508237935,0.000229673863114378,0,0.0188511876854729,0.00450698699006997,0.00205414396516763,0,0.000114836931557189,0.00587210936589446,0.00120255758063504,0.00136512237582449,0.00119609717920415,0,0.000398699059734717,0.000797398119469435,0.00125674584569819,0.000398699059734717,0,0,0,0.000513535991291906,0.000567724256355057,0.000797398119469435,0.000283862128177529,0,0,0.000682561187912246,0,0,0.000114836931557189,0.00491860685266646,0.000567724256355057,0,0,0.000114836931557189,0.000283862128177529,0.00131093411076134,0,94.0780711825488,52.7749712973594,34.8312284730195,1,129.684270952928,105.853042479908,2,1,3.47187141216992,56.1905855338691,98.4374282433984,0.0108036370214227,0.00606051576680746,0.00399991140020895,0.000114836931557189,0.0148925437474653,0.0121558385943854,0.000229673863114378,0.000114836931557189,0.000398699059734717,0.00645275442511129,0.0113042522098528,8708,7727.62571756602,8616.09070034443,4.56606677095279,0.0119067835269784,0.00291865115256198,8708,1,1,1
"2019-02-01","Belarus",16.8485370051635,3,33.1273666092943,7.70912220309811,84.4061962134251,3.5697074010327,0,143.533562822719,49.697074010327,21.2788296041308,6.1394148020654,14.7091222030981,38.1273666092943,3.5697074010327,17.4182444061962,7.1394148020654,1,12.8485370051635,10.7091222030981,7.1394148020654,4.5697074010327,2,0,0,3,5.5697074010327,9.70912220309811,3,2.5697074010327,0,8.70912220309811,0,0,0,49.4061962134251,4.5697074010327,0,0,2,0,12.2788296041308,0,0.00186460126219162,0.000332005312084993,0.00366615389655758,0.00085315650764698,0.0093411018385818,0.000395053939910658,0,0.0158846351065427,0.00549989752216988,0.00235489482117428,0.000679439442459651,0.00162783556917863,0.0042194960833659,0.000395053939910658,0.00192764989001729,0.000790107879821315,0.000110668437361664,0.00142192751274497,0.00118516181973197,0.000790107879821315,0.000505722377272322,0.000221336874723329,0,0,0.000332005312084993,0.000616390814633987,0.00107449338237031,0.000332005312084993,0.000284385502548993,0,0.000963824945008644,0,0,0,0.00546770653092354,0.000505722377272322,0,0,0.000221336874723329,0,0.0013588788849193,0,80.1153184165232,41.2788296041308,13.7091222030981,0,103.963855421687,61.4061962134251,0,1,28.1273666092943,97.1032702237522,105.672977624785,0.0088662370978888,0.00456826356840757,0.00151716713181697,0,0.0115055174216121,0.00679572777926352,0,0.000110668437361664,0.00311281170974926,0.0107462671783701,0.0116946633050891,9036,8051.07056798623,8928.61790017212,4.92446905535182,0.0126262972588514,0.00246556325853595,9036,1,1,1
"2019-03-01","Belarus",36.821752265861,8.76435045317221,46.9682779456193,2,85.7326283987915,1,0,162.936555891239,60.8791540785499,39.4395770392749,2,4,45.2039274924471,11.1465256797583,22.0574018126888,21.2930513595166,2.3821752265861,1,7.76435045317221,15.2930513595166,2.3821752265861,1,0,0,0,3.3821752265861,8.14652567975831,1,0,0,2,0,5.76435045317221,2.3821752265861,48.0574018126888,2,0,0,2,1,13.1465256797583,0,0.00384762301628642,0.000915815094375361,0.00490786603402501,0.000208986415882968,0.00895847736664488,0.000104493207941484,0,0.0170257634160124,0.00636145810643154,0.00412116792468912,0.000208986415882968,0.000417972831765935,0.00472350339524003,0.00116473622568007,0.00230484867426216,0.00222497924341866,0.000248921131304713,0.000104493207941484,0.000811321886433877,0.00159801999576976,0.000248921131304713,0.000104493207941484,0,0,0,0.000353414339246197,0.000851256601855623,0.000104493207941484,0,0,0.000208986415882968,0,0.00060233547055091,0.000248921131304713,0.00502167208074073,0.000208986415882968,0,0,0.000208986415882968,0.000104493207941484,0.00137372264156304,0,118.936555891239,60.6752265861027,38.4395770392749,2.3821752265861,106.936555891239,120.025679758308,5.3821752265861,4.3821752265861,7.14652567975831,63.6435045317221,119.465256797583,0.0124280622665871,0.00634014906855828,0.00401667471674764,0.000248921131304713,0.0111741437712893,0.0125418683133028,0.000562400755129164,0.000457907547187681,0.000746763393914139,0.006650313953158,0.0124833079203326,9570,8409.0166163142,9477.73867069486,5.45821323614758,0.00909359245123387,0.00237872000555613,9570,1,1,1
"2019-04-01","Belarus",47.961145194274,6.280163599182,75.161554192229,3.640081799591,72.840490797546,6.280163599182,0,238.683026584867,64.521472392638,6,3,4,37.040899795501,13.920245398773,47.961145194274,4.640081799591,1,5.640081799591,6.640081799591,14.280163599182,0,0,2.640081799591,0,3,5.280163599182,3,8.280163599182,0,0,15.280163599182,3,0,0,64.680981595092,1,0,0,2.640081799591,0,29.480572597137,0,0.0045851955252652,0.000600398049634991,0.00718561703558595,0.000348000172045029,0.00696371804947859,0.000600398049634991,0,0.022818644988993,0.00616840080235545,0.000573613766730402,0.000286806883365201,0.000382409177820268,0.00354119500913012,0.00133080739950029,0.0045851955252652,0.000443602466500096,9.56022944550669e-05,0.000539204760955163,0.00063480705541023,0.00136521640527553,0,0,0.000252397877589962,0,0.000286806883365201,0.000504795755179924,0.000286806883365201,0.000791602638545125,0,0,0.00146081869973059,0.000286806883365201,0,0,0.00618365024809675,9.56022944550669e-05,0,0,0.000252397877589962,0,0.00281841038213547,0,122.922290388548,90.601226993865,23.200408997955,3.640081799591,89.881390593047,118.642126789366,2,8.640081799591,9.280163599182,58.881390593047,97.881390593047,0.0117516530008172,0.00866168518105784,0.00221801233250048,0.000348000172045029,0.00859286716950736,0.0113424595400924,0.000191204588910134,0.000826011644320363,0.000887204933000192,0.00562919604140029,0.0093576855251479,10460,9222.25971370143,10321.717791411,5.1793456588531,0.0137860854672782,0.00374764904378155,10460,1,1,1
"2019-05-01","Belarus",20.0061538461538,17.0049230769231,48.0073846153846,3.00123076923077,90.0123076923077,12.0024615384615,0,132.019692307692,52.0135384615385,50.0110769230769,7.00123076923077,4,48.0123076923077,11.0024615384615,18.0024615384615,27.0086153846154,1,9.00369230769231,10.0012307692308,4,0,4.00123076923077,0,0,19.0061538461538,1,0,3,0,0,12.0024615384615,0,3.00123076923077,0,44.0024615384615,0,0,0,1,3,12.0024615384615,0,0.00201512427942726,0.0017128246451373,0.00483555445360441,0.000302299634289965,0.0090665096386289,0.00120895059815285,0,0.0132977127626604,0.00523907518750387,0.0050373768053059,0.000705200520671915,0.00040290088638195,0.00483605033161842,0.00110822537655737,0.00181330192772578,0.00272044876960268,0.000100725221595488,0.000906898902869894,0.00100737618545838,0.00040290088638195,0,0.000403024855885452,0,0,0.00191439905783177,0.000100725221595488,0,0.000302175664786463,0,0,0.00120895059815285,0,0.000302299634289965,0,0.00443215768920846,0,0,0,0.000100725221595488,0.000302175664786463,0.00120895059815285,0,105.020923076923,80.0135384615385,22.0036923076923,0,75.016,109.024615384615,2,1,16.0061538461538,61.0172307692308,62.0098461538462,0.0105782557490857,0.00805938139217752,0.00221632678361123,0,0.00755600322320709,0.0109815285439782,0.000201450443190975,0.000100725221595488,0.00161222339304531,0.00614597409037377,0.00624595549494824,9928,8880.78953846154,9825.984,6.24907271360646,0.012290584516209,0.0024174053182917,9928,1,1,1
"2019-06-01","Belarus",20.9260391198044,3.18520782396088,26.9260391198044,0,102.407701711491,0,0,155.963325183374,59.7781173594132,53.8520782396088,9.37041564792176,16.5556234718826,23.7408312958435,15.7408312958435,25.1112469437653,22.9260391198044,0,3.18520782396088,34.2964547677262,15,0,0,0,0,6.18520782396088,0,4.18520782396088,0,6.37041564792176,0,6.18520782396088,0,0,0,63.481662591687,6.18520782396088,0,3.18520782396088,2,13.7408312958435,4,0,0.00197826045753492,0.000301116262427763,0.00254547543201025,0,0.00968119698539341,0,0,0.0147441222521624,0.0056511738853671,0.0050909508640205,0.00088584001209319,0.00156509959083784,0.00224435916958248,0.00148807253694872,0.00237391254904191,0.00216733211569336,0,0.000301116262427763,0.003242243785945,0.00141803743618832,0,0,0,0,0.000584723749665426,0,0.000395652091506984,0,0.000602232524855527,0,0.000584723749665426,0,0,0,0.00600129160443251,0.000584723749665426,0,0.000301116262427763,0.000189071658158442,0.00129900087879027,0.000378143316316884,0,60.0372860635697,64.7408312958435,23.7408312958435,0,88.9633251833741,96.7781173594132,13.7408312958435,5.18520782396088,7.18520782396088,41.481662591687,106.074572127139,0.00567567461368592,0.00612032816183055,0.00224435916958248,0,0.00841022170385461,0.00914899956129828,0.00129900087879027,0.000490187920586205,0.000679259578744647,0.00392150336468964,0.0100278476202627,10578,9518.40342298288,10462.4810513447,5.92998623832185,0.0123317250685443,0.0036273790553906,10578,1,1,1
"2019-07-01","Belarus",24.6296928327645,9.84129692832765,58.2064846416382,2.94709897610922,144.836177474403,1,0,158.994880546075,47.4709897610922,40.6296928327645,1,10.8412969283276,45.4709897610922,18.7883959044369,16.7883959044369,12.8412969283276,2,5.89419795221843,11.8941979522184,28.6825938566553,0,3.94709897610922,0,0,11.8941979522184,0,0,5.94709897610922,0,2.94709897610922,13.9470989761092,1,0,0,68.7354948805461,7.94709897610922,2,0,2,3.94709897610922,16.8941979522184,1,0.0023578109164048,0.00094211151908172,0.00557213140356483,0.000282127031984417,0.0138652285539348,9.57304231284702e-05,0,0.0152206471899363,0.00454441793615663,0.00388949768646032,9.57304231284702e-05,0.00103784194221019,0.00435295708989969,0.00179862108983696,0.00160716024358002,0.00122930278846713,0.00019146084625694,0.000564254063968833,0.00113863660273965,0.00274579684631967,0,0.000377857455112887,0,0,0.00113863660273965,0,0,0.000569318301369827,0,0.000282127031984417,0.00133516168639759,9.57304231284702e-05,0,0,0.00658007800885947,0.000760779147626768,0.00019146084625694,0,0.00019146084625694,0.000377857455112887,0.00161728871838201,9.57304231284702e-05,105.153583617747,69.6296928327645,18.8412969283276,0,130.412969283276,132.836177474403,2.94709897610922,7.89419795221843,13.7883959044369,65.2064846416382,107.994880546075,0.0100663970532019,0.00666567995718596,0.00180368532723795,0,0.0124844887309282,0.0127164634763931,0.000282127031984417,0.000755714910225774,0.00131996897419461,0.00624224436546412,0.0103383956103844,10446,9202.00853242321,10303.7935153584,5.46828696300439,0.0137998835552123,0.00257459294966671,10446,1,1,1
"2019-08-01","Belarus",9.15990593768372,8.07995296884186,113.838918283363,3.07995296884186,114.87948265726,4.07995296884186,0,186.318636096414,37.7195767195767,23.4797178130511,4,8,30.4797178130511,23.3997648442093,16.2398589065256,8.15990593768372,4.07995296884186,1,12.1599059376837,10.1599059376837,0,3.07995296884186,0,0,0,3.07995296884186,0,0,4.07995296884186,0,12.1599059376837,9,9.23985890652557,0,62.6396237507349,9.23985890652557,0,5.07995296884186,0,9.07995296884186,13.1599059376837,0,0.000866021172136118,0.000763917270383082,0.0107628739986161,0.000291193435647335,0.0108612539148398,0.000385738202594484,0,0.0176154520276462,0.00356618859029751,0.00221988444861975,0.000378179067788598,0.000756358135577196,0.0028816978172498,0.00221232531381387,0.00153539367557205,0.000771476405188968,0.000385738202594484,9.45447669471495e-05,0.00114965547297757,0.000960565939083267,0,0.000291193435647335,0,0,0,0.000291193435647335,0,0,0.000385738202594484,0,0.00114965547297757,0.000850902902524345,0.000873580306942004,0,0.00592224862917036,0.000873580306942004,0,0.000480282969541634,0,0.000858462037330232,0.00124420023992472,0,76.8794826572604,111.959435626102,32.4797178130511,0,81.1992945326279,97.3592004703116,3,10.1599059376837,22.4797178130511,62.8794826572604,149.238683127572,0.00726855277084811,0.0105851787488042,0.0030707873511441,0,0.00767696837786025,0.00920480291862641,0.000283634300841448,0.000960565939083267,0.00212533968167261,0.00594492603358802,0.0141097365157958,10577,9348.60964138742,10437.1610817166,5.25119730495547,0.0122755902697705,0.00398599848139205,10577,1,1,1
"2019-09-01","Belarus",8.53480662983425,8.53480662983425,93.1154696132597,7.53480662983425,135.278453038674,4.76740331491713,0,130.882872928177,28.3718232044199,16.0696132596685,3,17.3022099447514,25.6044198895028,24.6044198895028,17.8370165745856,2.76740331491713,1,1,4.76740331491713,5.76740331491713,6.53480662983425,0,0,0,0,3.76740331491713,4.76740331491713,1,0,1,9.53480662983425,8.76740331491713,2.76740331491713,0,52.6044198895028,9.53480662983425,4.76740331491713,0,2.76740331491713,2.76740331491713,8.53480662983425,0,0.000844863059773733,0.000844863059773733,0.00921752817395166,0.000745872760823031,0.013391254507887,0.000471926679362218,0,0.0129561347186871,0.00280853526078201,0.00159073582059676,0.000296970896852108,0.00171275093493876,0.0025345891793212,0.0024355988803705,0.00176569160310687,0.000273946081460812,9.89902989507028e-05,9.89902989507028e-05,0.000471926679362218,0.000570916978312921,0.000646882461872328,0,0,0,0,0.000372936380411515,0.000471926679362218,9.89902989507028e-05,0,9.89902989507028e-05,0.000943853358724436,0.000867887875165029,0.000273946081460812,0,0.00520732725099018,0.000943853358724436,0.000471926679362218,0,0.000273946081460812,0.000273946081460812,0.000844863059773733,0,90.5110497237569,100.674033149171,16.5348066298343,0,74.278453038674,82.278453038674,0,4.76740331491713,7.53480662983425,74.8828729281768,95.5110497237569,0.00895971587049663,0.00996575263800943,0.00163678545137936,0,0.00735284627189408,0.00814476866349971,0,0.000471926679362218,0.000745872760823031,0.00741267797744771,0.00945466736525014,10102,9046.891160221,9982.88453038674,4.90989630379426,0.0122401778106409,0.00366953209856152,10102,1,1,1
"2019-10-01","Belarus",15.7971887550201,5.59437751004016,194.684738955823,4.79718875502008,140.769076305221,6.59437751004016,0,173.118473895582,50.363453815261,24.5803212851406,2,12.5943775100402,30.1746987951807,20.1887550200803,53.363453815261,9.59437751004016,0,8.59437751004016,18.7831325301205,7.59437751004016,2.79718875502008,0,0,0,2,0,6.59437751004016,0,2.79718875502008,2.79718875502008,20.1887550200803,5,4.79718875502008,2,48.3915662650602,6.79718875502008,4.79718875502008,0,1,2.79718875502008,6.79718875502008,0,0.0014040697498018,0.000497233802332251,0.0173037720163384,0.000426378877879307,0.0125116946320523,0.000586114790688842,0,0.015386941062624,0.0044763535521519,0.00218472324994583,0.000177761976713181,0.00111940072082839,0.00268195705227808,0.00179439649987382,0.00474299651722167,0.000852757755758613,0,0.000763876767402023,0.00166946338370994,0.000674995779045433,0.000248616901166126,0,0,0,0.000177761976713181,0,0.000586114790688842,0,0.000248616901166126,0.000248616901166126,0.00179439649987382,0.000444404941782953,0.000426378877879307,0.000177761976713181,0.004301090237762,0.000604140854592488,0.000426378877879307,0,8.88809883565905e-05,0.000248616901166126,0.000604140854592488,0,90.363453815261,147.769076305221,15.7971887550201,0,102.552208835341,61.1746987951807,5.79718875502008,3,7.59437751004016,61.5522088353414,124.538152610442,0.00803159308641552,0.0131338615505485,0.0014040697498018,0,0.00911494167943662,0.00543726769133239,0.000515259866235897,0.000266642965069772,0.000674995779045433,0.0054708211568164,0.01106907409212,11251,9871.66064257028,11131.4477911647,5.24053440704001,0.0131481396209672,0.00254149653453383,11251,1,1,1
"2019-11-01","Belarus",21.0820224719101,3.68033707865169,356.975842696629,39.4426966292135,88.4426966292135,2.68033707865169,0,127.287078651685,48.5247191011236,26.7623595505618,1,15.6803370786517,11.3606741573034,10.3606741573034,33.4426966292135,9.04101123595506,0,10.6803370786517,9.36067415730337,20.0820224719101,9.04101123595506,0,0,0,0,0,4,3,0,0,12.3606741573034,0,2.68033707865169,2,39.1230337078652,4.68033707865169,3,0,1,0,2,0,0.00217228464419476,0.000379220719077969,0.0367826731269067,0.0040641624553543,0.009113106298734,0.000276181048804914,0,0.0131156186142901,0.0049999710562724,0.00275758470381884,0.000103039670273055,0.00161569676235463,0.00117060011924816,0.0010675604489751,0.00344592443371597,0.000931582816687796,0,0.00110049841098935,0.000964520778702048,0.0020692449739217,0.000931582816687796,0,0,0,0,0,0.000412158681092221,0.000309119010819165,0,0,0.00127363978952121,0,0.000276181048804914,0.00020607934054611,0.00403122449334005,0.000482260389351024,0.000309119010819165,0,0.000103039670273055,0,0.00020607934054611,0,51.4016853932584,84.8033707865169,23.7213483146067,0,82.2460674157303,65.4837078651685,6.36067415730337,2,14.7213483146067,38.8033707865169,69.4837078651685,0.00529641271440066,0.00873811136388633,0.00244423990876937,0,0.00847460766777232,0.00674741966668403,0.000655401767882882,0.00020607934054611,0.00151688287631187,0.0039982865313258,0.00715957834777625,9705,8455.1702247191,9622.11460674157,5.22362187954311,0.010675604489751,0.00337159694122687,9705,1,1,1
