"date","country","arrest","censor","electionactivity","electionirregularities","cooperate","coup","defamationcase","disaster","legalaction","legalchange","martiallaw","mobilizesecurity","corruption","activism","protest","purge","raid","threaten","violencelethal","violencenonlethal","arms_transfer_security_aid_assistance","diplomatic_recognition","diplomatic_sanction","diplomatic_statement","diplomatic_visit","economic_aid_assistance","investment","media_campaign_intervention","political_process_policy_intervention","professional_cultural_exchange","security_cooperation","security_force_facility_presence","tech_transfer_investment","trade_agreement_exchange","trade_financial_sanction","arrestNorm","censorNorm","electionactivityNorm","electionirregularitiesNorm","cooperateNorm","coupNorm","defamationcaseNorm","disasterNorm","legalactionNorm","legalchangeNorm","martiallawNorm","mobilizesecurityNorm","corruptionNorm","activismNorm","protestNorm","purgeNorm","raidNorm","threatenNorm","violencelethalNorm","violencenonlethalNorm","arms_transfer_security_aid_assistanceNorm","diplomatic_recognitionNorm","diplomatic_sanctionNorm","diplomatic_statementNorm","diplomatic_visitNorm","economic_aid_assistanceNorm","investmentNorm","media_campaign_interventionNorm","political_process_policy_interventionNorm","professional_cultural_exchangeNorm","security_cooperationNorm","security_force_facility_presenceNorm","tech_transfer_investmentNorm","trade_agreement_exchangeNorm","trade_financial_sanctionNorm","ncr_arrest","ncr_cooperate","ncr_corruption","ncr_defamationcase","ncr_legalaction","ncr_legalchange","ncr_purge","ncr_raid","ncr_threaten","ncr_violencelethal","ncr_violencenonlethal","ncr_arrestNorm","ncr_cooperateNorm","ncr_corruptionNorm","ncr_defamationcaseNorm","ncr_legalactionNorm","ncr_legalchangeNorm","ncr_purgeNorm","ncr_raidNorm","ncr_threatenNorm","ncr_violencelethalNorm","ncr_violencenonlethalNorm","article_total","cs_999","rai_999","f1","rus_influence","chn_influence","total_articles","assarih.com","jomhouria.com","lapresse.tn"
"2017-09-01","Tunisia",13,1,32,24,19,0,0,12,11,47,0,9,11,4,33,22,0,0,2,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.00981132075471698,0.000754716981132075,0.0241509433962264,0.0181132075471698,0.0143396226415094,0,0,0.00905660377358491,0.00830188679245283,0.0354716981132076,0,0.00679245283018868,0.00830188679245283,0.0030188679245283,0.0249056603773585,0.0166037735849057,0,0,0.00150943396226415,0.00377358490566038,0,0,0,0,0,0,0,0,0,0.000754716981132075,0,0,0,0,0,40,10,2,0,9,15,5,4,4,10,17,0.030188679245283,0.00754716981132075,0.00150943396226415,0,0.00679245283018868,0.0113207547169811,0.00377358490566038,0.0030188679245283,0.0030188679245283,0.00754716981132075,0.0128301886792453,1325,973,1324,5.2755905497379,0.000754716981132075,0,1325,0,1,0
"2017-10-01","Tunisia",17,1,43,5,29,8,1,35,23,20,3,8,20,7,40,12,0,1,9,11,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.0101553166069295,0.000597371565113501,0.0256869772998805,0.0029868578255675,0.0173237753882915,0.004778972520908,0.000597371565113501,0.0209080047789725,0.0137395459976105,0.01194743130227,0.0017921146953405,0.004778972520908,0.01194743130227,0.0041816009557945,0.02389486260454,0.00716845878136201,0,0.000597371565113501,0.00537634408602151,0.00657108721624851,0,0,0,0,0,0,0,0,0,0.000597371565113501,0,0.000597371565113501,0,0,0,67,14,8,0,31,31,3,0,7,12,22,0.0400238948626045,0.00836320191158901,0.004778972520908,0,0.0185185185185185,0.0185185185185185,0.0017921146953405,0,0.0041816009557945,0.00716845878136201,0.013142174432497,1674,1202,1672,5.27413022913525,0.001194743130227,0.001194743130227,1674,0,1,1
"2017-11-01","Tunisia",28,3,24,3,28,1,1,23,23,29,3,5,22,3,47,11,2,3,16,17,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0.0176656151419558,0.00189274447949527,0.0151419558359621,0.00189274447949527,0.0176656151419558,0.000630914826498423,0.000630914826498423,0.0145110410094637,0.0145110410094637,0.0182965299684543,0.00189274447949527,0.00315457413249211,0.0138801261829653,0.00189274447949527,0.0296529968454259,0.00694006309148265,0.00126182965299685,0.00189274447949527,0.0100946372239748,0.0107255520504732,0,0,0,0,0,0,0.00126182965299685,0,0,0.00126182965299685,0,0,0,0,0,45,18,2,0,17,26,7,0,1,5,26,0.028391167192429,0.0113564668769716,0.00126182965299685,0,0.0107255520504732,0.016403785488959,0.00441640378548896,0,0.000630914826498423,0.00315457413249211,0.016403785488959,1585,1159,1580,6.30100065392052,0.000630914826498423,0.00252365930599369,1585,0,1,0
"2017-12-01","Tunisia",20,3,45,16,43,5,0,21,27,24,2,7,13,8,30,10,2,2,7,8,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0121285627653123,0.00181928441479685,0.0272892662219527,0.00970285021224985,0.0260764099454215,0.00303214069132808,0,0.0127349909035779,0.0163735597331716,0.0145542753183748,0.00121285627653123,0.00424499696785931,0.007883565797453,0.00485142510612492,0.0181928441479685,0.00606428138265616,0.00121285627653123,0.00121285627653123,0.00424499696785931,0.00485142510612492,0,0,0,0,0,0,0,0,0,0,0,0.00121285627653123,0,0,0,37,19,9,0,21,23,1,2,7,9,17,0.0224378411158278,0.0115221346270467,0.00545785324439054,0,0.0127349909035779,0.0139478471801092,0.000606428138265616,0.00121285627653123,0.00424499696785931,0.00545785324439054,0.0103092783505155,1649,1225,1647,5.56516239302005,0.00181928441479685,0.000606428138265616,1649,0,1,0
"2018-01-01","Tunisia",64,5,47,9,36,3,0,26,35,34,0,6,34,9,166,13,0,9,32,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0293174530462666,0.00229042601923958,0.021530004580852,0.00412276683463124,0.016491067338525,0.00137425561154375,0,0.0119102153000458,0.016032982134677,0.0155748969308291,0,0.00274851122308749,0.0155748969308291,0.00412276683463124,0.076042143838754,0.0059551076500229,0,0.00412276683463124,0.0146587265231333,0.0183234081539166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,19,7,0,22,25,3,3,2,7,21,0.0219880897847,0.0087036188731104,0.00320659642693541,0,0.0100778744846541,0.0114521300961979,0.00137425561154375,0.00137425561154375,0.000916170407695831,0.00320659642693541,0.00961978928080623,2183,1485,2183,8.09386859113711,0,0,2183,0,1,0
"2018-02-01","Tunisia",17,3,81,5,29,7,0,35,35,18,5,1,38,1,48,20,0,7,7,13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.00949190396426577,0.0016750418760469,0.0452261306532663,0.00279173646007817,0.0161920714684534,0.00390843104410944,0,0.0195421552205472,0.0195421552205472,0.0100502512562814,0.00279173646007817,0.000558347292015634,0.0212171970965941,0.000558347292015634,0.0268006700167504,0.0111669458403127,0,0.00390843104410944,0.00390843104410944,0.00725851479620324,0,0,0,0,0,0,0.000558347292015634,0,0,0,0,0,0,0,0,38,18,6,0,24,15,7,0,4,11,29,0.0212171970965941,0.0100502512562814,0.0033500837520938,0,0.0134003350083752,0.00837520938023451,0.00390843104410944,0,0.00223338916806253,0.00614182021217197,0.0161920714684534,1791,1294,1790,5.23455805643001,0.000558347292015634,0.000558347292015634,1791,0,1,1
"2018-03-01","Tunisia",17,2,83,13,31,4,0,25,40,39,1,8,26,8,61,14,0,3,7,19,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.00869565217391304,0.0010230179028133,0.0424552429667519,0.00664961636828645,0.0158567774936061,0.0020460358056266,0,0.0127877237851662,0.020460358056266,0.0199488491048593,0.00051150895140665,0.0040920716112532,0.0132992327365729,0.0040920716112532,0.0312020460358056,0.00716112531969309,0,0.00153452685421995,0.00358056265984655,0.00971867007672634,0,0,0,0,0,0,0,0,0,0.00051150895140665,0,0,0,0,0,45,28,5,0,27,17,6,0,6,13,15,0.0230179028132992,0.0143222506393862,0.00255754475703325,0,0.0138107416879795,0.00869565217391304,0.0030690537084399,0,0.0030690537084399,0.00664961636828645,0.00767263427109974,1955,1414,1954,5.2422963573402,0.00051150895140665,0.00051150895140665,1955,0,1,0
"2018-04-01","Tunisia",9,2,300,29,31,2,2,27,28,19,0,5,15,4,46,7,1,2,9,13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.00434362934362934,0.000965250965250965,0.144787644787645,0.013996138996139,0.01496138996139,0.000965250965250965,0.000965250965250965,0.013030888030888,0.0135135135135135,0.00916988416988417,0,0.00241312741312741,0.00723938223938224,0.00193050193050193,0.0222007722007722,0.00337837837837838,0.000482625482625483,0.000965250965250965,0.00434362934362934,0.00627413127413127,0,0,0,0,0,0,0.000482625482625483,0,0,0,0,0,0,0,0,35,24,3,0,22,15,4,1,3,16,8,0.0168918918918919,0.0115830115830116,0.00144787644787645,0,0.0106177606177606,0.00723938223938224,0.00193050193050193,0.000482625482625483,0.00144787644787645,0.00772200772200772,0.00386100386100386,2072,1404,2071,4.53877587220866,0.000482625482625483,0,2072,0,1,0
"2018-05-01","Tunisia",18,0,201,31,13,3,0,20,22,25,3,5,16,3,30,14,2,2,8,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00910470409711684,0,0.101669195751138,0.0156803237228123,0.0065756196256955,0.00151745068285281,0,0.0101163378856854,0.0111279716742539,0.0126454223571067,0.00151745068285281,0.00252908447142135,0.00809307030854831,0.00151745068285281,0.0151745068285281,0.00708143651997977,0.00101163378856854,0.00101163378856854,0.00404653515427415,0.0065756196256955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,17,3,0,30,6,2,1,2,6,19,0.0182094081942337,0.00859888720283257,0.00151745068285281,0,0.0151745068285281,0.00303490136570561,0.00101163378856854,0.000505816894284269,0.00101163378856854,0.00303490136570561,0.00961052099140111,1977,1436,1977,4.80155824653432,0.000505816894284269,0,1977,0,1,0
"2018-06-01","Tunisia",16,4,115,6,18,7,0,60,23,20,0,6,13,0,29,32,3,3,11,13,0,1,2,0,0,0,0,0,0,3,0,0,0,0,0,0.0078239608801956,0.0019559902200489,0.0562347188264059,0.00293398533007335,0.00880195599022005,0.00342298288508557,0,0.0293398533007335,0.0112469437652812,0.0097799511002445,0,0.00293398533007335,0.00635696821515892,0,0.0141809290953545,0.0156479217603912,0.00146699266503667,0.00146699266503667,0.00537897310513447,0.00635696821515892,0,0.000488997555012225,0.00097799511002445,0,0,0,0,0,0,0.00146699266503667,0,0,0,0,0,36,8,2,0,20,15,9,0,2,15,14,0.0176039119804401,0.0039119804400978,0.00097799511002445,0,0.0097799511002445,0.00733496332518337,0.00440097799511002,0,0.00097799511002445,0.00733496332518337,0.00684596577017115,2045,1553,2039,5.71834062073004,0.00440097799511002,0.000488997555012225,2045,0,1,0
"2018-07-01","Tunisia",11,2,84,4,32,9,0,28,30,24,2,4,22,5,34,20,2,3,24,12,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0.00583554376657825,0.00106100795755968,0.0445623342175066,0.00212201591511936,0.0169761273209549,0.00477453580901857,0,0.0148541114058355,0.0159151193633952,0.0127320954907162,0.00106100795755968,0.00212201591511936,0.0116710875331565,0.0026525198938992,0.0180371352785146,0.0106100795755968,0.00106100795755968,0.00159151193633952,0.0127320954907162,0.00636604774535809,0,0,0,0,0,0,0,0,0,0.00159151193633952,0,0.000530503978779841,0,0,0,28,15,4,0,16,7,1,2,3,18,17,0.0148541114058355,0.00795755968169761,0.00212201591511936,0,0.00848806366047745,0.00371352785145889,0.000530503978779841,0.00106100795755968,0.00159151193633952,0.00954907161803713,0.00901856763925729,1885,1437,1881,5.55670045741315,0.00318302387267905,0.00106100795755968,1885,0,1,0
"2018-08-01","Tunisia",11,2,11,4,22,5,0,48,18,12,2,7,27,7,42,30,2,4,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00680272108843537,0.00123685837971552,0.00680272108843537,0.00247371675943105,0.0136054421768707,0.00309214594928881,0,0.0296846011131725,0.0111317254174397,0.00742115027829314,0.00123685837971552,0.00432900432900433,0.0166975881261596,0.00432900432900433,0.025974025974026,0.0185528756957328,0.00123685837971552,0.00247371675943105,0.000618429189857761,0.00865800865800866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,14,5,0,19,16,5,1,1,15,27,0.0123685837971552,0.00865800865800866,0.00309214594928881,0,0.0117501546072975,0.00989486703772418,0.00309214594928881,0.000618429189857761,0.000618429189857761,0.00927643784786642,0.0166975881261596,1617,1249,1617,5.83601113739638,0,0.00123685837971552,1617,0,1,0
"2018-09-01","Tunisia",8,3,24,5,40,8,1,89,24,10,1,4,15,8,43,22,0,0,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00408371618172537,0.00153139356814701,0.0122511485451761,0.00255232261357836,0.0204185809086268,0.00408371618172537,0.000510464522715671,0.0454313425216947,0.0122511485451761,0.00510464522715671,0.000510464522715671,0.00204185809086269,0.00765696784073507,0.00408371618172537,0.0219499744767739,0.0112302194997448,0,0,0.0035732516590097,0.00459418070444104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,10,6,0,22,10,9,1,5,15,28,0.0173557937723328,0.00510464522715671,0.00306278713629403,0,0.0112302194997448,0.00510464522715671,0.00459418070444104,0.000510464522715671,0.00255232261357836,0.00765696784073507,0.0142930066360388,1959,1513,1959,4.54815521906194,0,0,1959,0,1,0
"2018-10-01","Tunisia",12,4,28,1,41,4,0,84,27,24,5,2,9,3,55,19,3,4,37,33,0,0,0,0,0,1,1,0,0,4,1,0,0,0,0,0.00558659217877095,0.00186219739292365,0.0130353817504655,0.000465549348230912,0.0190875232774674,0.00186219739292365,0,0.0391061452513966,0.0125698324022346,0.0111731843575419,0.00232774674115456,0.000931098696461825,0.00418994413407821,0.00139664804469274,0.0256052141527002,0.00884543761638734,0.00139664804469274,0.00186219739292365,0.0172253258845438,0.0153631284916201,0,0,0,0,0,0.000465549348230912,0.000465549348230912,0,0,0.00186219739292365,0.000465549348230912,0,0,0,0,21,19,3,0,33,17,6,4,3,12,18,0.00977653631284916,0.00884543761638734,0.00139664804469274,0,0.0153631284916201,0.00791433891992551,0.00279329608938547,0.00186219739292365,0.00139664804469274,0.00558659217877095,0.00837988826815642,2148,1626,2142,6.24904857007462,0.00232774674115456,0.00186219739292365,2148,0,1,0
"2018-11-01","Tunisia",9,0,24,0,36,9,0,17,42,25,3,5,30,5,135,34,0,4,4,19,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0.00382165605095541,0,0.0101910828025478,0,0.0152866242038217,0.00382165605095541,0,0.00721868365180467,0.0178343949044586,0.0106157112526539,0.00127388535031847,0.00212314225053079,0.0127388535031847,0.00212314225053079,0.0573248407643312,0.0144373673036093,0,0.00169851380042463,0.00169851380042463,0.00806794055201699,0,0,0,0,0,0,0.00169851380042463,0,0,0.000849256900212314,0,0,0,0,0,18,22,7,0,27,22,9,3,5,22,31,0.00764331210191083,0.00934182590233546,0.0029723991507431,0,0.0114649681528662,0.00934182590233546,0.00382165605095541,0.00127388535031847,0.00212314225053079,0.00934182590233546,0.0131634819532909,2355,1811,2349,5.33741733577066,0.000424628450106157,0.00212314225053079,2355,0,1,0
"2018-12-01","Tunisia",18,0,25,1,35,5,0,18,40,29,6,3,23,2,106,5,1,6,14,27,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0078125,0,0.0108506944444444,0.000434027777777778,0.0151909722222222,0.00217013888888889,0,0.0078125,0.0173611111111111,0.0125868055555556,0.00260416666666667,0.00130208333333333,0.00998263888888889,0.000868055555555556,0.0460069444444444,0.00217013888888889,0.000434027777777778,0.00260416666666667,0.00607638888888889,0.01171875,0.000434027777777778,0,0,0,0,0,0,0,0,0.000434027777777778,0,0,0,0,0,37,31,5,0,31,33,3,0,3,21,17,0.0160590277777778,0.0134548611111111,0.00217013888888889,0,0.0134548611111111,0.0143229166666667,0.00130208333333333,0,0.00130208333333333,0.00911458333333333,0.00737847222222222,2304,1769,2301,5.39229984779709,0,0.00130208333333333,2304,0,1,0
"2019-01-01","Tunisia",16,3,46,5,52,5,0,38,41,34,2,3,19,4,146,21,0,4,13,5,0,1,0,1,2,1,2,0,0,2,0,0,0,0,0,0.0067710537452391,0.00126957257723233,0.0194667795175624,0.00211595429538722,0.0220059246720271,0.00211595429538722,0,0.0160812526449429,0.0173508252221752,0.0143884892086331,0.000846381718154888,0.00126957257723233,0.00804062632247144,0.00169276343630978,0.0617858654253068,0.00888700804062632,0,0.00169276343630978,0.00550148116800677,0.00211595429538722,0,0.000423190859077444,0,0.000423190859077444,0.000846381718154888,0.000423190859077444,0.000846381718154888,0,0,0.000846381718154888,0,0,0,0,0,39,35,4,0,36,13,8,2,3,24,22,0.0165044435040203,0.0148116800677105,0.00169276343630978,0,0.015234870926788,0.00550148116800677,0.00338552687261955,0.000846381718154888,0.00126957257723233,0.0101565806178587,0.00931019889970377,2363,1738,2354,5.29239612555948,0.00296233601354211,0.000846381718154888,2363,0,1,0
"2019-02-01","Tunisia",28,2,47,4,42,3,0,30,35,27,4,1,14,5,54,13,0,3,4,30,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0.0136785539814362,0.000977039570102589,0.0229604298974108,0.00195407914020518,0.0205178309721544,0.00146555935515388,0,0.0146555935515388,0.0170981924767953,0.013190034196385,0.00195407914020518,0.000488519785051295,0.00683927699071812,0.00244259892525647,0.0263800683927699,0.00635075720566683,0,0.00146555935515388,0.00195407914020518,0.0146555935515388,0,0,0,0,0,0,0.000977039570102589,0,0,0.00146555935515388,0,0,0,0,0,30,38,5,1,42,9,2,4,4,17,18,0.0146555935515388,0.0185637518319492,0.00244259892525647,0.000488519785051295,0.0205178309721544,0.00439667806546165,0.000977039570102589,0.00195407914020518,0.00195407914020518,0.00830483634587201,0.0087933561309233,2047,1542,2042,5.11820436850152,0,0.00244259892525647,2047,0,1,0
"2019-03-01","Tunisia",31,8,92,11,52,8,0,34,36,20,5,6,27,5,59,28,0,4,10,9,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0.0144522144522145,0.00372960372960373,0.0428904428904429,0.00512820512820513,0.0242424242424242,0.00372960372960373,0,0.0158508158508159,0.0167832167832168,0.00932400932400932,0.00233100233100233,0.0027972027972028,0.0125874125874126,0.00233100233100233,0.0275058275058275,0.0130536130536131,0,0.00186480186480186,0.00466200466200466,0.0041958041958042,0,0,0,0.000466200466200466,0,0,0.000932400932400932,0,0,0,0,0,0,0,0,40,18,12,0,30,15,4,0,3,10,24,0.0186480186480186,0.00839160839160839,0.00559440559440559,0,0.013986013986014,0.00699300699300699,0.00186480186480186,0,0.0013986013986014,0.00466200466200466,0.0111888111888112,2145,1569,2142,5.75911359828917,0.000466200466200466,0.000932400932400932,2145,0,1,1
"2019-04-01","Tunisia",26,5,99,6,37,6,0,32,43,29,3,9,37,7,89,21,1,4,7,15,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0.00962606442058497,0.00185116623472788,0.036653091447612,0.00222139948167345,0.0136986301369863,0.00222139948167345,0,0.0118474639022584,0.0159200296186598,0.0107367641614217,0.00111069974083673,0.00333209922251018,0.0136986301369863,0.00259163272861903,0.0329507589781562,0.00777489818585709,0.000370233246945576,0.0014809329877823,0.00259163272861903,0.00555349870418364,0,0,0,0,0,0,0,0,0,0.000740466493891151,0,0,0,0.000740466493891151,0,33,23,9,0,27,19,1,3,5,10,10,0.012217697149204,0.00851536467974824,0.00333209922251018,0,0.00999629766753054,0.00703443169196594,0.000370233246945576,0.00111069974083673,0.00185116623472788,0.00370233246945576,0.00370233246945576,2701,2117,2697,5.11527332866463,0.0014809329877823,0.000740466493891151,2701,0,1,1
"2019-05-01","Tunisia",18,7,93,14,30,5,0,64,49,25,1,6,24,6,49,21,0,4,11,18,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0.00479872034124233,0.00186616902159424,0.0247933884297521,0.00373233804318848,0.00799786723540389,0.00133297787256732,0,0.0170621167688616,0.0130631831511597,0.00666488936283658,0.000266595574513463,0.00159957344708078,0.00639829378832311,0.00159957344708078,0.0130631831511597,0.00559850706478272,0,0.00106638229805385,0.00293255131964809,0.00479872034124233,0,0,0,0,0,0,0,0,0.000266595574513463,0.00106638229805385,0,0,0,0,0,38,37,5,0,36,28,1,4,6,8,30,0.0101306318315116,0.00986403625699813,0.00133297787256732,0,0.00959744068248467,0.00746467608637697,0.000266595574513463,0.00106638229805385,0.00159957344708078,0.0021327645961077,0.00799786723540389,3751,3128,3746,4.14200499993686,0.00133297787256732,0.000266595574513463,3751,0,1,1
"2019-06-01","Tunisia",15,9,103,24,30,6,0,52,26,69,2,3,30,10,38,20,0,4,57,60,0,0,0,0,0,0,2,0,0,1,0,0,1,0,2,0.00390015600624025,0.00234009360374415,0.0267810712428497,0.0062402496099844,0.0078003120124805,0.0015600624024961,0,0.0135205408216329,0.00676027041081643,0.0179407176287051,0.000520020800832033,0.00078003120124805,0.0078003120124805,0.00260010400416017,0.00988039521580863,0.00520020800832033,0,0.00104004160166407,0.0148205928237129,0.015600624024961,0,0,0,0,0,0,0.000520020800832033,0,0,0.000260010400416017,0,0,0.000260010400416017,0,0.000520020800832033,32,37,8,0,23,21,3,3,2,17,29,0.00832033281331253,0.00962038481539262,0.00208008320332813,0,0.00598023920956838,0.00546021840873635,0.00078003120124805,0.00078003120124805,0.000520020800832033,0.00442017680707228,0.00754030161206448,3846,3135,3840,4.9676494637251,0,0.0015600624024961,3846,0,1,1
"2019-07-01","Tunisia",6,2,232,16,36,11,0,73,34,44,2,5,18,7,33,21,2,5,22,19,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0015495867768595,0.000516528925619835,0.0599173553719008,0.00413223140495868,0.00929752066115703,0.00284090909090909,0,0.018853305785124,0.00878099173553719,0.0113636363636364,0.000516528925619835,0.00129132231404959,0.00464876033057851,0.00180785123966942,0.00852272727272727,0.00542355371900826,0.000516528925619835,0.00129132231404959,0.00568181818181818,0.00490702479338843,0,0.000258264462809917,0,0,0,0,0,0,0,0.000258264462809917,0,0,0,0,0,17,33,6,0,19,25,4,2,2,21,13,0.0043904958677686,0.00852272727272727,0.0015495867768595,0,0.00490702479338843,0.00645661157024793,0.00103305785123967,0.000516528925619835,0.000516528925619835,0.00542355371900826,0.00335743801652893,3872,3155,3870,4.25264773454707,0,0.000516528925619835,3872,0,1,1
"2019-08-01","Tunisia",30,4,372,11,30,2,0,47,21,12,7,6,32,8,49,24,1,4,10,14,0,0,0,0,0,0,0,0,1,2,0,0,0,0,2,0.00864304235090752,0.00115240564678767,0.107173725151253,0.00316911552866609,0.00864304235090752,0.000576202823393835,0,0.0135407663497551,0.00605012964563526,0.00345721694036301,0.00201670988187842,0.0017286084701815,0.00921924517430135,0.00230481129357534,0.0141169691731489,0.00691443388072602,0.000288101411696917,0.00115240564678767,0.00288101411696917,0.00403341976375684,0,0,0,0,0,0,0,0,0.000288101411696917,0.000576202823393835,0,0,0,0,0.000576202823393835,28,20,3,0,17,8,4,2,3,16,15,0.00806683952751368,0.00576202823393835,0.000864304235090752,0,0.00489772399884759,0.00230481129357534,0.00115240564678767,0.000576202823393835,0.000864304235090752,0.00460962258715068,0.00432152117545376,3471,2696,3466,4.26691836766666,0,0.00144050705848459,3471,0,1,1
"2019-09-01","Tunisia",21,10,616,62,26,5,0,43,56,8,0,6,46,5,52,10,3,6,19,26,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0.00472653612424038,0.00225073148773351,0.138645059644384,0.0139545352239478,0.00585190186810713,0.00112536574386676,0,0.00967814539725411,0.0126040963313077,0.00180058519018681,0,0.00135043889264011,0.0103533648435742,0.00112536574386676,0.0117038037362143,0.00225073148773351,0.000675219446320054,0.00135043889264011,0.00427638982669368,0.00585190186810713,0,0,0,0,0.000225073148773351,0,0.000225073148773351,0,0,0.000225073148773351,0,0,0,0,0,38,16,8,0,30,12,2,4,5,11,28,0.00855277965338735,0.00360117038037362,0.00180058519018681,0,0.00675219446320054,0.00270087778528022,0.000450146297546703,0.000900292595093405,0.00112536574386676,0.00247580463650686,0.00630204816565384,4443,3296,4439,4.15134610509724,0.000450146297546703,0.000900292595093405,4443,0,1,1
"2019-10-01","Tunisia",21,2,506,56,48,7,0,44,59,21,0,4,53,10,39,38,2,8,22,26,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.00468331846565566,0.000446030330062444,0.112845673505798,0.0124888492417484,0.0107047279214987,0.00156110615521855,0,0.00981266726137377,0.0131578947368421,0.00468331846565566,0,0.000892060660124889,0.0118198037466548,0.00223015165031222,0.00869759143621766,0.00847457627118644,0.000446030330062444,0.00178412132024978,0.00490633363068689,0.00579839429081177,0,0,0,0,0,0,0.000223015165031222,0,0,0.000223015165031222,0,0,0,0,0,25,26,8,0,45,25,3,2,5,15,16,0.00557537912578055,0.00579839429081177,0.00178412132024978,0,0.010035682426405,0.00557537912578055,0.000669045495093666,0.000446030330062444,0.00111507582515611,0.00334522747546833,0.00356824264049955,4484,3385,4481,4.21036314963837,0.000446030330062444,0.000669045495093666,4484,0,1,1
"2019-11-01","Tunisia",14,9,93,5,51,4,0,34,47,13,0,4,37,3,52,21,0,4,4,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.00369490630773291,0.00237529691211401,0.0245447347585115,0.0013196093956189,0.0134600158353127,0.00105568751649512,0,0.0089733438902085,0.0124043283188176,0.00343098442860913,0,0.00105568751649512,0.00976510952757984,0.000791765637371338,0.0137239377144365,0.00554235946159937,0,0.00105568751649512,0.00105568751649512,0.00263921879123779,0,0,0,0,0,0,0.000263921879123779,0,0,0,0,0,0,0,0,44,25,15,2,53,35,4,4,3,13,15,0.0116125626814463,0.00659804697809448,0.00395882818685669,0.000527843758247559,0.0139878595935603,0.00923726576933228,0.00105568751649512,0.00105568751649512,0.000791765637371338,0.00343098442860913,0.00395882818685669,3789,3201,3788,3.73102012996373,0.000263921879123779,0.000527843758247559,3789,0,1,1
"2019-12-01","Tunisia",15,4,28,4,57,7,0,53,49,15,3,11,48,4,69,20,0,3,6,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.00417014178482068,0.00111203780928552,0.00778426466499861,0.00111203780928552,0.0158465387823186,0.00194606616624965,0,0.0147345009730331,0.0136224631637476,0.00417014178482068,0.000834028356964137,0.00305810397553517,0.0133444537114262,0.00111203780928552,0.0191826522101751,0.00556018904642758,0,0.000834028356964137,0.00166805671392827,0.00250208507089241,0,0,0,0,0,0,0,0,0,0,0.000278009452321379,0,0,0,0,36,37,5,0,35,30,5,3,4,12,23,0.0100083402835696,0.010286349735891,0.00139004726160689,0,0.00973033083124826,0.00834028356964137,0.00139004726160689,0.000834028356964137,0.00111203780928552,0.00333611342785655,0.00639421740339172,3597,3027,3596,3.94658523418996,0.000834028356964137,0,3597,0,1,1
"2020-01-01","Tunisia",12,1,79,3,69,8,0,45,24,16,0,3,24,13,51,36,0,3,7,21,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0.0036697247706422,0.000305810397553517,0.0241590214067278,0.000917431192660551,0.0211009174311927,0.00244648318042813,0,0.0137614678899083,0.0073394495412844,0.00489296636085627,0,0.000917431192660551,0.0073394495412844,0.00397553516819572,0.0155963302752294,0.0110091743119266,0,0.000917431192660551,0.00214067278287462,0.00642201834862385,0,0,0,0,0,0,0,0,0,0.000917431192660551,0,0,0,0,0,28,13,7,1,28,13,4,1,3,10,13,0.00856269113149847,0.00397553516819572,0.00214067278287462,0.000305810397553517,0.00856269113149847,0.00397553516819572,0.00122324159021407,0.000305810397553517,0.000917431192660551,0.00305810397553517,0.00397553516819572,3270,2750,3267,4.15515435100593,0.000305810397553517,0.000917431192660551,3270,0,1,1
