"date","country","arrest","censor","electionactivity","electionirregularities","cooperate","coup","defamationcase","disaster","legalaction","legalchange","martiallaw","mobilizesecurity","corruption","activism","protest","purge","raid","threaten","violencelethal","violencenonlethal","arms_transfer_security_aid_assistance","bribery_economic_corruption","diplomatic_recognition","diplomatic_sanction","diplomatic_statement","diplomatic_visit","economic_aid_assistance","intelligence_counterintelligence","investment","media_campaign_intervention","political_process_policy_intervention","professional_cultural_exchange","security_cooperation","surveillance","tech_transfer_investment","trade_agreement_exchange","trade_financial_sanction","transnational_organization_crime","arrestNorm","censorNorm","electionactivityNorm","electionirregularitiesNorm","cooperateNorm","coupNorm","defamationcaseNorm","disasterNorm","legalactionNorm","legalchangeNorm","martiallawNorm","mobilizesecurityNorm","corruptionNorm","activismNorm","protestNorm","purgeNorm","raidNorm","threatenNorm","violencelethalNorm","violencenonlethalNorm","arms_transfer_security_aid_assistanceNorm","bribery_economic_corruptionNorm","diplomatic_recognitionNorm","diplomatic_sanctionNorm","diplomatic_statementNorm","diplomatic_visitNorm","economic_aid_assistanceNorm","intelligence_counterintelligenceNorm","investmentNorm","media_campaign_interventionNorm","political_process_policy_interventionNorm","professional_cultural_exchangeNorm","security_cooperationNorm","surveillanceNorm","tech_transfer_investmentNorm","trade_agreement_exchangeNorm","trade_financial_sanctionNorm","transnational_organization_crimeNorm","ncr_arrest","ncr_cooperate","ncr_corruption","ncr_defamationcase","ncr_legalaction","ncr_legalchange","ncr_purge","ncr_raid","ncr_threaten","ncr_violencelethal","ncr_violencenonlethal","ncr_arrestNorm","ncr_cooperateNorm","ncr_corruptionNorm","ncr_defamationcaseNorm","ncr_legalactionNorm","ncr_legalchangeNorm","ncr_purgeNorm","ncr_raidNorm","ncr_threatenNorm","ncr_violencelethalNorm","ncr_violencenonlethalNorm","article_total","cs_999","rai_999","f1","rus_influence","chn_influence","total_articles","elcomercio.com","metroecuador.com.ec"
"2015-08-01","Ecuador",46,2,36,4,61,5,0,161,73,25,18,26,21,6,195,11,5,5,12,25,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0.0115086314736052,0.000500375281461096,0.00900675506629972,0.00100075056292219,0.0152614460845634,0.00125093820365274,0,0.0402802101576182,0.01826369777333,0.0062546910182637,0.00450337753314986,0.00650487865899425,0.00525394045534151,0.00150112584438329,0.0487865899424568,0.00275206404803603,0.00125093820365274,0.00125093820365274,0.00300225168876658,0.0062546910182637,0,0,0,0,0,0,0,0,0.000500375281461096,0,0,0,0,0,0,0,0.000500375281461096,0,98,25,4,0,40,34,1,7,1,38,45,0.0245183887915937,0.0062546910182637,0.00100075056292219,0,0.0100075056292219,0.00850637978483863,0.000250187640730548,0.00175131348511384,0.000250187640730548,0.00950713034776082,0.0112584438328747,3997,2986,15,10.0598967987958,0.000250187640730548,0.000750562922191644,3997,1,1
"2015-09-01","Ecuador",15,1,55,5,65,2,0,201,85,27,2,9,50,11,43,11,0,3,6,13,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0.0038560411311054,0.00025706940874036,0.0141388174807198,0.0012853470437018,0.0167095115681234,0.00051413881748072,0,0.0516709511568123,0.0218508997429306,0.00694087403598972,0.00051413881748072,0.00231362467866324,0.012853470437018,0.00282776349614396,0.0110539845758355,0.00282776349614396,0,0.00077120822622108,0.00154241645244216,0.00334190231362468,0,0,0,0,0,0.00051413881748072,0,0,0,0,0,0.00025706940874036,0,0,0.00025706940874036,0,0,0,105,25,6,1,59,36,2,5,1,25,33,0.0269922879177378,0.006426735218509,0.00154241645244216,0.00025706940874036,0.0151670951156812,0.00925449871465296,0.00051413881748072,0.0012853470437018,0.00025706940874036,0.006426735218509,0.00848329048843188,3890,3032,22,7.65243407211703,0,0.00102827763496144,3890,1,1
"2015-10-01","Ecuador",17,1,45,5,25,4,6,110,85,39,2,12,29,3,29,19,5,2,12,10,0,0,0,0,0,1,0,0,3,0,0,3,0,0,0,0,0,0,0.00425106276569142,0.000250062515628907,0.0112528132033008,0.00125031257814454,0.00625156289072268,0.00100025006251563,0.00150037509377344,0.0275068767191798,0.0212553138284571,0.00975243810952738,0.000500125031257815,0.00300075018754689,0.00725181295323831,0.000750187546886722,0.00725181295323831,0.00475118779694924,0.00125031257814454,0.000500125031257815,0.00300075018754689,0.00250062515628907,0,0,0,0,0,0.000250062515628907,0,0,0.000750187546886722,0,0,0.000750187546886722,0,0,0,0,0,0,92,26,10,0,62,59,5,6,4,38,47,0.0230057514378595,0.00650162540635159,0.00250062515628907,0,0.0155038759689922,0.0147536884221055,0.00125031257814454,0.00150037509377344,0.00100025006251563,0.00950237559389847,0.0117529382345586,3999,3228,16,7.56938668344254,0,0.00175043760940235,3999,1,1
"2015-11-01","Ecuador",23,2,60,2,22,1,1,112,71,56,7,13,16,9,62,15,0,1,12,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.00635886093447609,0.000552944429084877,0.0165883328725463,0.000552944429084877,0.00608238871993365,0.000276472214542438,0.000276472214542438,0.0309648880287531,0.0196295272325131,0.0154824440143766,0.00193530550179707,0.0035941387890517,0.00442355543267902,0.00248824993088195,0.0171412773016312,0.00414708321813658,0,0.000276472214542438,0.00331766657450926,0.00414708321813658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000276472214542438,0,0,0,85,28,13,0,61,40,3,6,0,40,36,0.0235001382361073,0.00774122200718828,0.0035941387890517,0,0.0168648050870887,0.0110588885816975,0.000829416643627315,0.00165883328725463,0,0.0110588885816975,0.00995299972352779,3617,2833,18,7.98551519562459,0,0.000276472214542438,3617,1,1
"2015-12-01","Ecuador",30,3,61,1,39,0,0,103,61,83,1,7,19,8,38,10,0,4,7,25,0,0,0,0,0,0,1,0,3,0,0,2,0,0,0,0,0,1,0.00821917808219178,0.000821917808219178,0.0167123287671233,0.000273972602739726,0.0106849315068493,0,0,0.0282191780821918,0.0167123287671233,0.0227397260273973,0.000273972602739726,0.00191780821917808,0.00520547945205479,0.00219178082191781,0.0104109589041096,0.00273972602739726,0,0.0010958904109589,0.00191780821917808,0.00684931506849315,0,0,0,0,0,0,0.000273972602739726,0,0.000821917808219178,0,0,0.000547945205479452,0,0,0,0,0,0.000273972602739726,99,26,10,0,41,47,3,6,3,41,26,0.0271232876712329,0.00712328767123288,0.00273972602739726,0,0.0112328767123288,0.0128767123287671,0.000821917808219178,0.00164383561643836,0.000821917808219178,0.0112328767123288,0.00712328767123288,3650,2877,12,8.03637022823105,0.000273972602739726,0.00164383561643836,3650,1,1
"2016-01-01","Ecuador",20,5,45,4,38,4,0,235,73,43,5,17,17,6,18,14,0,6,22,10,0,0,1,0,0,0,3,0,1,0,0,2,0,1,0,0,0,0,0.00500625782227785,0.00125156445556946,0.0112640801001252,0.00100125156445557,0.00951188986232791,0.00100125156445557,0,0.0588235294117647,0.0182728410513141,0.0107634543178974,0.00125156445556946,0.00425531914893617,0.00425531914893617,0.00150187734668335,0.00450563204005006,0.00350438047559449,0,0.00150187734668335,0.00550688360450563,0.00250312891113892,0,0,0.000250312891113892,0,0,0,0.000750938673341677,0,0.000250312891113892,0,0,0.000500625782227785,0,0.000250312891113892,0,0,0,0,86,22,8,0,50,37,4,3,1,28,37,0.0215269086357947,0.00550688360450563,0.00200250312891114,0,0.0125156445556946,0.00926157697121402,0.00100125156445557,0.000750938673341677,0.000250312891113892,0.00700876095118899,0.00926157697121402,3995,3161,14,8.20097409677231,0.000250312891113892,0.00175219023779725,3995,1,1
"2016-02-01","Ecuador",20,2,50,1,25,7,0,141,73,31,1,19,32,8,52,20,2,3,17,14,2,0,0,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.00505433409148345,0.000505433409148345,0.0126358352287086,0.000252716704574172,0.00631791761435431,0.00176901693201921,0,0.0356330553449583,0.0184483194339146,0.00783421784179934,0.000252716704574172,0.00480161738690927,0.00808693454637351,0.00202173363659338,0.013141268637857,0.00505433409148345,0.000505433409148345,0.000758150113722517,0.00429618397776093,0.00353803386403841,0.000505433409148345,0,0,0.000505433409148345,0,0,0,0,0,0,0,0.000252716704574172,0,0.000252716704574172,0,0,0,0,89,32,11,1,48,31,4,6,4,31,36,0.0224917867071013,0.00808693454637351,0.0027798837503159,0.000252716704574172,0.0121304018195603,0.00783421784179934,0.00101086681829669,0.00151630022744503,0.00101086681829669,0.00783421784179934,0.0090978013646702,3957,3179,14,8.6168512341884,0.000758150113722517,0.000758150113722517,3957,1,1
"2016-03-01","Ecuador",19,4,56,2,44,1,4,195,97,44,2,17,50,11,52,25,3,7,13,18,0,2,0,2,0,2,0,0,2,0,0,1,0,0,0,0,0,0,0.00407026563838903,0.000856898029134533,0.0119965724078835,0.000428449014567267,0.00942587832047986,0.000214224507283633,0.000856898029134533,0.0417737789203085,0.0207797772065124,0.00942587832047986,0.000428449014567267,0.00364181662382177,0.0107112253641817,0.00235646958011997,0.0111396743787489,0.00535561268209083,0.0006426735218509,0.00149957155098543,0.00278491859468723,0.0038560411311054,0,0.000428449014567267,0,0.000428449014567267,0,0.000428449014567267,0,0,0.000428449014567267,0,0,0.000214224507283633,0,0,0,0,0,0,102,28,13,0,76,63,8,10,2,40,52,0.0218508997429306,0.00599828620394173,0.00278491859468723,0,0.0162810625535561,0.0134961439588689,0.00171379605826907,0.00214224507283633,0.000428449014567267,0.00856898029134533,0.0111396743787489,4668,3667,22,8.02334414980085,0.000428449014567267,0.00149957155098543,4668,1,1
"2016-04-01","Ecuador",8,0,26,1,44,5,0,627,73,54,14,32,24,20,32,4,2,1,7,12,0,0,0,0,0,0,7,0,4,0,0,0,0,0,0,0,0,0,0.00185442744552619,0,0.00602688919796013,0.000231803430690774,0.0101993509503941,0.00115901715345387,0,0.145340751043115,0.0169216504404265,0.0125173852573018,0.00324524802967084,0.00741770978210477,0.00556328233657858,0.00463606861381548,0.00741770978210477,0.000927213722763097,0.000463606861381548,0.000231803430690774,0.00162262401483542,0.00278164116828929,0,0,0,0,0,0,0.00162262401483542,0,0.000927213722763097,0,0,0,0,0,0,0,0,0,77,31,9,0,41,50,6,3,0,37,38,0.0178488641631896,0.007185906351414,0.00208623087621697,0,0.00950394065832174,0.0115901715345387,0.00139082058414465,0.000695410292072323,0,0.00857672693555865,0.00880853036624942,4314,3064,15,7.994364127931,0.000695410292072323,0.00185442744552619,4314,1,1
"2016-05-01","Ecuador",19,2,35,5,21,6,0,297,83,49,9,15,29,15,30,26,1,7,9,6,0,0,0,0,0,0,0,0,3,1,0,2,0,0,0,0,0,0,0.00438292964244521,0.000461361014994233,0.00807381776239908,0.00115340253748558,0.00484429065743945,0.0013840830449827,0,0.0685121107266436,0.0191464821222607,0.0113033448673587,0.00207612456747405,0.00346020761245675,0.00668973471741638,0.00346020761245675,0.0069204152249135,0.00599769319492503,0.000230680507497116,0.00161476355247982,0.00207612456747405,0.0013840830449827,0,0,0,0,0,0,0,0,0.000692041522491349,0.000230680507497116,0,0.000461361014994233,0,0,0,0,0,0,90,22,20,0,71,45,3,5,1,43,59,0.0207612456747405,0.00507497116493656,0.00461361014994233,0,0.0163783160322953,0.0103806228373702,0.000692041522491349,0.00115340253748558,0.000230680507497116,0.00991926182237601,0.0136101499423299,4335,3356,18,8.21683817233414,0,0.0013840830449827,4335,1,1
"2016-06-01","Ecuador",16,2,94,5,29,5,2,153,75,30,8,8,33,13,31,14,1,10,15,6,0,0,0,1,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0.00378429517502365,0.000473036896877956,0.022232734153264,0.00118259224219489,0.00685903500473037,0.00118259224219489,0.000473036896877956,0.0361873226111637,0.0177388836329234,0.00709555345316935,0.00189214758751183,0.00189214758751183,0.00780510879848628,0.00307473982970672,0.00733207190160833,0.0033112582781457,0.000236518448438978,0.00236518448438978,0.00354777672658467,0.00141911069063387,0,0,0,0.000236518448438978,0,0,0,0,0.000709555345316935,0,0,0.000236518448438978,0,0,0,0,0,0,87,31,15,0,64,30,4,9,4,44,48,0.0205771050141911,0.00733207190160833,0.00354777672658467,0,0.0151371807000946,0.00709555345316935,0.000946073793755913,0.0021286660359508,0.000946073793755913,0.010406811731315,0.011352885525071,4228,3382,14,7.71729208827596,0,0.00118259224219489,4228,1,1
"2016-07-01","Ecuador",25,4,73,5,32,7,2,159,123,40,5,15,37,17,32,22,1,6,10,16,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0.00567150635208711,0.000907441016333938,0.0165607985480944,0.00113430127041742,0.00725952813067151,0.00158802177858439,0.000453720508166969,0.036070780399274,0.0279038112522686,0.00907441016333938,0.00113430127041742,0.00340290381125227,0.00839382940108893,0.00385662431941924,0.00725952813067151,0.00499092558983666,0.000226860254083485,0.00136116152450091,0.00226860254083485,0.00362976406533575,0,0,0,0,0,0,0,0,0.000226860254083485,0,0,0.000226860254083485,0,0,0,0.000226860254083485,0,0,83,32,7,0,44,45,6,9,2,31,42,0.0188294010889292,0.00725952813067151,0.00158802177858439,0,0.00998185117967332,0.0102087114337568,0.00136116152450091,0.00204174228675136,0.000453720508166969,0.00703266787658802,0.00952813067150635,4408,3514,18,8.43280917682709,0,0.000680580762250454,4408,1,1
"2016-08-01","Ecuador",16,3,85,4,39,12,6,130,130,49,0,12,35,8,48,28,10,5,10,7,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.00395061728395062,0.000740740740740741,0.0209876543209877,0.000987654320987654,0.00962962962962963,0.00296296296296296,0.00148148148148148,0.0320987654320988,0.0320987654320988,0.0120987654320988,0,0.00296296296296296,0.00864197530864197,0.00197530864197531,0.0118518518518519,0.00691358024691358,0.00246913580246914,0.00123456790123457,0.00246913580246914,0.0017283950617284,0.000740740740740741,0,0,0,0,0,0,0,0,0,0,0.000246913580246914,0,0,0,0,0,0,79,14,6,0,62,35,5,10,3,35,46,0.0195061728395062,0.00345679012345679,0.00148148148148148,0,0.0153086419753086,0.00864197530864197,0.00123456790123457,0.00246913580246914,0.000740740740740741,0.00864197530864197,0.011358024691358,4050,3162,11,8.79367725472007,0.000246913580246914,0.000740740740740741,4050,1,1
"2016-09-01","Ecuador",11,2,128,4,48,5,1,162,122,21,5,10,18,6,29,9,4,4,8,15,1,0,0,0,1,1,0,0,0,0,0,2,0,1,1,0,0,0,0.00253631542540927,0.000461148259165322,0.0295134885865806,0.000922296518330643,0.0110675582199677,0.0011528706479133,0.000230574129582661,0.0373530089923911,0.0281300438090846,0.00484205672123588,0.0011528706479133,0.00230574129582661,0.0041503343324879,0.00138344477749596,0.00668664975789716,0.00207516716624395,0.000922296518330643,0.000922296518330643,0.00184459303666129,0.00345861194373991,0.000230574129582661,0,0,0,0.000230574129582661,0.000230574129582661,0,0,0,0,0,0.000461148259165322,0,0.000230574129582661,0.000230574129582661,0,0,0,95,22,19,1,65,36,2,0,0,43,45,0.0219045423103528,0.00507263085081854,0.00438090846207056,0.000230574129582661,0.014987318422873,0.00830066866497579,0.000461148259165322,0,0,0.00991468757205442,0.0103758358312197,4337,3429,24,7.6281090153658,0.000461148259165322,0.0011528706479133,4337,1,1
"2016-10-01","Ecuador",19,20,153,4,102,3,1,131,114,39,3,16,53,5,33,18,1,6,11,8,0,0,1,1,0,9,0,0,5,0,0,5,0,1,0,0,0,0,0.00392075938918696,0.00412711514651259,0.0315724308708213,0.000825423029302518,0.0210482872472142,0.000619067271976888,0.000206355757325629,0.0270326042096574,0.0235245563351217,0.00804787453569955,0.000619067271976888,0.00330169211721007,0.0109368551382584,0.00103177878662815,0.00680973999174577,0.00371440363186133,0.000206355757325629,0.00123813454395378,0.00226991333058192,0.00165084605860504,0,0,0.000206355757325629,0.000206355757325629,0,0.00185720181593066,0,0,0.00103177878662815,0,0,0.00103177878662815,0,0.000206355757325629,0,0,0,0,84,33,16,0,63,66,4,5,5,32,46,0.0173338836153529,0.00680973999174577,0.00330169211721007,0,0.0130004127115147,0.0136194799834915,0.000825423029302518,0.00103177878662815,0.00103177878662815,0.00660338423442014,0.00949236483697895,4846,3808,31,8.01467511289214,0.00165084605860504,0.00309533635988444,4846,1,1
"2016-11-01","Ecuador",29,6,211,10,46,4,1,151,134,22,1,13,67,10,25,25,3,3,11,15,1,1,1,0,0,9,1,0,7,0,0,1,0,0,0,1,2,0,0.00620188195038494,0.00128314798973482,0.0451240376390077,0.00213857998289136,0.00983746792130026,0.000855431993156544,0.000213857998289136,0.0322925577416595,0.0286569717707442,0.00470487596236099,0.000213857998289136,0.00278015397775877,0.0143284858853721,0.00213857998289136,0.0053464499572284,0.0053464499572284,0.000641573994867408,0.000641573994867408,0.0023524379811805,0.00320786997433704,0.000213857998289136,0.000213857998289136,0.000213857998289136,0,0,0.00192472198460222,0.000213857998289136,0,0.00149700598802395,0,0,0.000213857998289136,0,0,0,0.000213857998289136,0.000427715996578272,0,96,35,17,1,65,27,1,0,3,42,44,0.0205303678357571,0.00748502994011976,0.00363558597091531,0.000213857998289136,0.0139007698887938,0.00577416595380667,0.000213857998289136,0,0.000641573994867408,0.00898203592814371,0.00940975192472198,4676,3639,49,8.34948630846216,0.000427715996578272,0.00470487596236099,4676,1,1
"2016-12-01","Ecuador",15,0,106,3,58,1,3,226,146,49,11,21,86,11,34,20,6,2,11,28,0,0,0,0,2,0,0,0,1,0,0,3,2,0,0,0,0,0,0.00312434909393876,0,0.0220787335971673,0.000624869818787753,0.0120808164965632,0.000208289939595918,0.000624869818787753,0.0470735263486774,0.030410331181004,0.0102062070402,0.00229118933555509,0.00437408873151427,0.0179129348052489,0.00229118933555509,0.0070818579462612,0.00416579879191835,0.00124973963757551,0.000416579879191835,0.00229118933555509,0.00583211830868569,0,0,0,0,0.000416579879191835,0,0,0,0.000208289939595918,0,0,0.000624869818787753,0.000416579879191835,0,0,0,0,0,71,29,7,1,42,73,3,2,1,52,76,0.0147885857113101,0.00604040824828161,0.00145802957717142,0.000208289939595918,0.00874817746302853,0.015205165590502,0.000624869818787753,0.000416579879191835,0.000208289939595918,0.0108310768589877,0.0158300354092897,4801,3686,15,8.57116322547314,0.00083315975838367,0.00083315975838367,4801,1,1
"2017-01-01","Ecuador",12,5,167,7,104,4,1,211,146,41,4,10,88,5,16,14,8,10,11,13,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0.00239664469742361,0.000998601957259836,0.0333533053724785,0.00139804274016377,0.0207709207110046,0.000798881565807869,0.000199720391451967,0.0421410025963651,0.0291591771519872,0.00818853604953066,0.000798881565807869,0.00199720391451967,0.0175753944477731,0.000998601957259836,0.00319552626323148,0.00279608548032754,0.00159776313161574,0.00199720391451967,0.00219692430597164,0.00259636508887557,0,0,0,0,0.000199720391451967,0,0,0,0,0,0.000199720391451967,0,0,0.000199720391451967,0,0,0,0,85,32,15,1,66,58,4,2,1,62,57,0.0169762332734172,0.00639105252646295,0.00299580587177951,0.000199720391451967,0.0131815458358298,0.0115837827042141,0.000798881565807869,0.000399440782903934,0.000199720391451967,0.012382664270022,0.0113840623127621,5007,3834,7,8.38051030831845,0.000399440782903934,0.000199720391451967,5007,1,1
"2017-02-01","Ecuador",20,5,663,61,76,8,1,207,149,22,5,21,98,6,66,10,1,15,14,33,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.00344768143423548,0.000861920358558869,0.114290639544906,0.0105154283744182,0.0131011894500948,0.00137907257369419,0.000172384071711774,0.0356835028443372,0.0256852266850543,0.00379244957765902,0.000861920358558869,0.00362006550594725,0.0168936390277538,0.00103430443027064,0.0113773487329771,0.00172384071711774,0.000172384071711774,0.00258576107567661,0.00241337700396483,0.00568867436648854,0,0,0,0.000172384071711774,0,0,0.000172384071711774,0,0,0,0,0,0,0,0,0,0,0,102,33,8,0,77,50,4,6,5,55,70,0.0175831753146009,0.00568867436648854,0.00137907257369419,0,0.0132735735218066,0.00861920358558869,0.000689536286847095,0.00103430443027064,0.000861920358558869,0.00948112394414756,0.0120668850198242,5801,3998,10,8.82695972894471,0.000172384071711774,0.000172384071711774,5801,1,1
"2017-03-01","Ecuador",19,3,266,20,71,3,1,274,106,52,10,10,63,11,32,15,0,7,8,19,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0.00352963031766673,0.000557310050157905,0.0494148244473342,0.00371540033438603,0.0131896711870704,0.000557310050157905,0.000185770016719302,0.0509009845810886,0.019691621772246,0.00966004086940368,0.00185770016719301,0.00185770016719301,0.011703511053316,0.00204347018391232,0.00594464053501765,0.00278655025078952,0,0.00130039011703511,0.00148616013375441,0.00352963031766673,0,0,0,0,0,0,0.000371540033438603,0,0,0,0,0.000185770016719302,0,0,0,0,0,0,65,43,9,0,54,35,4,3,4,56,74,0.0120750510867546,0.00798811071892997,0.00167193015047371,0,0.0100315809028423,0.00650195058517555,0.000743080066877206,0.000557310050157905,0.000743080066877206,0.0104031209362809,0.0137469812372283,5383,4092,18,7.6376840909686,0,0.000557310050157905,5383,1,1
"2017-04-01","Ecuador",30,9,378,58,30,4,6,275,96,31,7,15,59,14,99,23,10,10,12,21,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0.00561902978085784,0.00168570893425735,0.0707997752388088,0.0108634575763252,0.00561902978085784,0.000749203970781045,0.00112380595617157,0.0515077729911969,0.0179808952987451,0.0058063307735531,0.00131110694886683,0.00280951489042892,0.0110507585690204,0.00262221389773366,0.0185427982768309,0.00430792283199101,0.00187300992695261,0.00187300992695261,0.00224761191234314,0.00393332084660049,0,0,0,0,0,0,0,0,0,0,0,0.000374601985390523,0.000187300992695261,0.000187300992695261,0,0,0,0,78,28,18,1,44,16,2,12,2,47,50,0.0146094774302304,0.00524442779546732,0.0033714178685147,0.000187300992695261,0.0082412436785915,0.00299681588312418,0.000374601985390523,0.00224761191234314,0.000374601985390523,0.00880314665667728,0.00936504963476306,5339,3922,28,8.30317868890293,0.000749203970781045,0,5339,1,1
"2017-05-01","Ecuador",19,8,59,5,56,3,0,180,158,68,2,8,80,9,57,20,0,5,14,14,0,0,0,0,0,1,0,0,2,0,0,6,0,0,1,0,0,0,0.00352897473997028,0.00148588410104012,0.0109583952451709,0.000928677563150074,0.0104011887072808,0.000557206537890045,0,0.0334323922734027,0.0293462109955423,0.012630014858841,0.00037147102526003,0.00148588410104012,0.0148588410104012,0.00167161961367013,0.0105869242199108,0.0037147102526003,0,0.000928677563150074,0.00260029717682021,0.00260029717682021,0,0,0,0,0,0.000185735512630015,0,0,0.00037147102526003,0,0,0.00111441307578009,0,0,0.000185735512630015,0,0,0,106,33,7,1,50,55,2,7,4,46,65,0.0196879643387816,0.00612927191679049,0.0013001485884101,0.000185735512630015,0.00928677563150074,0.0102154531946508,0.00037147102526003,0.0013001485884101,0.000742942050520059,0.00854383358098068,0.012072808320951,5384,4313,18,8.00881182769359,0.000185735512630015,0.00167161961367013,5384,1,1
"2017-06-01","Ecuador",36,9,48,5,90,3,2,162,215,39,10,11,139,13,33,23,15,6,21,31,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0.00609549610565527,0.00152387402641382,0.00812732814087369,0.000846596681341009,0.0152387402641382,0.000507958008804605,0.000338638672536404,0.0274297324754487,0.0364036572976634,0.00660345411445987,0.00169319336268202,0.00186251269895022,0.0235353877412801,0.00220115137148662,0.00558753809685066,0.00389434473416864,0.00253979004402303,0.00101591601760921,0.00355570606163224,0.00524889942431426,0,0.000169319336268202,0.000169319336268202,0,0,0,0,0,0.000169319336268202,0.000169319336268202,0,0.000169319336268202,0,0,0,0,0,0,104,40,20,0,71,45,5,13,0,69,66,0.017609210971893,0.00677277345072807,0.00338638672536404,0,0.0120216728750423,0.00761937013206908,0.000846596681341009,0.00220115137148662,0,0.0116830342025059,0.0111750761937013,5906,4693,17,9.20991692193921,0.000169319336268202,0.000677277345072807,5906,1,1
"2017-07-01","Ecuador",21,7,54,2,62,2,1,161,154,46,2,4,79,13,34,19,3,5,16,18,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.00409596255119953,0.00136532085039984,0.0105324751316559,0.000390091671542813,0.0120928418178272,0.000390091671542813,0.000195045835771406,0.0314023795591964,0.0300370587087966,0.00897210844548469,0.000390091671542813,0.000780183343085625,0.0154086210259411,0.00253559586502828,0.00663155841622781,0.00370587087965672,0.000585137507314219,0.000975229178857031,0.0031207333723425,0.00351082504388531,0,0,0,0,0.000195045835771406,0,0,0,0,0,0,0.000195045835771406,0.000195045835771406,0,0,0,0,0,100,41,11,1,55,41,6,11,3,53,68,0.0195045835771406,0.00799687926662766,0.00214550419348547,0.000195045835771406,0.0107275209674273,0.00799687926662766,0.00117027501462844,0.00214550419348547,0.000585137507314219,0.0103374292958845,0.0132631168324556,5127,4121,14,7.92298873478811,0,0.000585137507314219,5127,1,1
"2017-08-01","Ecuador",22,3,28,4,33,2,0,129,244,37,3,12,159,12,33,47,5,6,16,22,0,0,0,1,0,0,0,0,2,0,0,3,5,0,0,1,0,0,0.00407784986098239,0.000556070435588508,0.00518999073215941,0.000741427247451344,0.00611677479147359,0.000370713623725672,0,0.0239110287303058,0.045227062094532,0.00685820203892493,0.000556070435588508,0.00222428174235403,0.0294717330861909,0.00222428174235403,0.00611677479147359,0.00871177015755329,0.00092678405931418,0.00111214087117702,0.00296570898980538,0.00407784986098239,0,0,0,0.000185356811862836,0,0,0,0,0.000370713623725672,0,0,0.000556070435588508,0.00092678405931418,0,0,0.000185356811862836,0,0,131,40,18,2,88,30,3,7,2,65,54,0.0242817423540315,0.00741427247451344,0.00333642261353105,0.000370713623725672,0.0163113994439296,0.00556070435588508,0.000556070435588508,0.00129749768303985,0.000370713623725672,0.0120481927710843,0.0100092678405931,5395,4291,79,9.48021200858404,0.000370713623725672,0.00185356811862836,5395,1,1
"2017-09-01","Ecuador",16,0,50,2,74,3,0,166,128,23,6,7,67,13,30,17,5,2,6,12,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,5,1,0,0.00345871162991786,0,0.0108084738434933,0.000432338953739732,0.0159965412883701,0.000648508430609598,0,0.0358841331603977,0.0276696930393428,0.00497189796800692,0.0012970168612192,0.00151318633808906,0.014483354950281,0.00281020319930826,0.00648508430609598,0.00367488110678772,0.00108084738434933,0.000432338953739732,0.0012970168612192,0.00259403372243839,0,0,0,0,0,0,0,0,0.000216169476869866,0,0,0.000216169476869866,0,0,0,0.00108084738434933,0.000216169476869866,0,77,42,16,0,61,29,2,5,3,33,76,0.0166450497189797,0.00907911802853437,0.00345871162991786,0,0.0131863380890618,0.00626891482922611,0.000432338953739732,0.00108084738434933,0.000648508430609598,0.00713359273670558,0.0164288802421098,4626,3723,28,7.77382976981718,0,0.00172935581495893,4626,1,1
"2017-10-01","Ecuador",34,0,74,12,83,1,0,132,232,52,1,17,106,9,53,31,2,16,13,7,0,1,0,0,0,0,0,0,1,0,0,6,3,2,0,0,0,0,0.00579315045152496,0,0.0126086215709661,0.00204464133583234,0.0141421025728403,0.000170386777986028,0,0.0224910546941557,0.0395297324927586,0.00886011245527347,0.000170386777986028,0.00289657522576248,0.018060998466519,0.00153348100187425,0.0090304992332595,0.00528199011756688,0.000340773555972057,0.00272618844777645,0.00221502811381837,0.0011927074459022,0,0.000170386777986028,0,0,0,0,0,0,0.000170386777986028,0,0,0.00102232066791617,0.000511160333958085,0.000340773555972057,0,0,0,0,116,46,14,0,94,39,6,7,5,58,83,0.0197648662463793,0.0078377917873573,0.0023854148918044,0,0.0160163571306867,0.0066450843414551,0.00102232066791617,0.0011927074459022,0.000851933889930141,0.00988243312318964,0.0141421025728403,5869,4629,47,8.98501262133683,0.000511160333958085,0.00170386777986028,5869,1,1
