"date","country","arrest","censor","electionactivity","electionirregularities","cooperate","coup","defamationcase","disaster","legalaction","legalchange","martiallaw","mobilizesecurity","corruption","activism","protest","purge","raid","threaten","violencelethal","violencenonlethal","arms_transfer_security_aid_assistance","bribery_economic_corruption","diaspora_activation","diplomatic_mediation","diplomatic_recognition","diplomatic_sanction","diplomatic_statement","diplomatic_visit","economic_aid_assistance","intelligence_counterintelligence","investment","joint_security_force_exercise","media_campaign_intervention","political_process_policy_intervention","professional_cultural_exchange","security_cooperation","security_force_facility_presence","surveillance","tech_transfer_investment","trade_agreement_exchange","trade_financial_sanction","transnational_organization_crime","arrestNorm","censorNorm","electionactivityNorm","electionirregularitiesNorm","cooperateNorm","coupNorm","defamationcaseNorm","disasterNorm","legalactionNorm","legalchangeNorm","martiallawNorm","mobilizesecurityNorm","corruptionNorm","activismNorm","protestNorm","purgeNorm","raidNorm","threatenNorm","violencelethalNorm","violencenonlethalNorm","arms_transfer_security_aid_assistanceNorm","bribery_economic_corruptionNorm","diaspora_activationNorm","diplomatic_mediationNorm","diplomatic_recognitionNorm","diplomatic_sanctionNorm","diplomatic_statementNorm","diplomatic_visitNorm","economic_aid_assistanceNorm","intelligence_counterintelligenceNorm","investmentNorm","joint_security_force_exerciseNorm","media_campaign_interventionNorm","political_process_policy_interventionNorm","professional_cultural_exchangeNorm","security_cooperationNorm","security_force_facility_presenceNorm","surveillanceNorm","tech_transfer_investmentNorm","trade_agreement_exchangeNorm","trade_financial_sanctionNorm","transnational_organization_crimeNorm","ncr_arrest","ncr_cooperate","ncr_corruption","ncr_defamationcase","ncr_legalaction","ncr_legalchange","ncr_purge","ncr_raid","ncr_threaten","ncr_violencelethal","ncr_violencenonlethal","ncr_arrestNorm","ncr_cooperateNorm","ncr_corruptionNorm","ncr_defamationcaseNorm","ncr_legalactionNorm","ncr_legalchangeNorm","ncr_purgeNorm","ncr_raidNorm","ncr_threatenNorm","ncr_violencelethalNorm","ncr_violencenonlethalNorm","article_total","cs_999","rai_999","f1","rus_influence","chn_influence","total_articles"
"2016-01-01","Mali",8,3,58,20,53,5,1,11,33,28,8,18,37,9,22,44,2,1,49,69,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.00233781414377557,0.000876680303915839,0.0169491525423729,0.00584453535943892,0.0154880187025132,0.00146113383985973,0.000292226767971946,0.00321449444769141,0.00964348334307422,0.00818234950321449,0.00233781414377557,0.00526008182349503,0.010812390414962,0.00263004091174752,0.00642898889538282,0.0128579777907656,0.000584453535943892,0.000292226767971946,0.0143191116306254,0.0201636469900643,0,0,0,0,0,0,0.000584453535943892,0,0.000292226767971946,0,0.000292226767971946,0,0,0,0,0,0,0,0,0,0,0,7,16,2,0,14,10,3,0,2,5,32,0.00204558737580362,0.00467562828755114,0.000584453535943892,0,0.00409117475160725,0.00292226767971946,0.000876680303915839,0,0.000584453535943892,0.00146113383985973,0.00935125657510228,3422,2874,7,8.32386901369869,0.000584453535943892,0.000584453535943892,3422
"2016-02-01","Mali",10,5,71,10,53,3,0,10,31,36,2,24,24,13,36,7,5,8,121,105,0,0,0,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.00242836328314716,0.00121418164157358,0.0172413793103448,0.00242836328314716,0.0128703254006799,0.000728508984944148,0,0.00242836328314716,0.00752792617775619,0.00874210781932977,0.000485672656629432,0.00582807187955318,0.00582807187955318,0.00315687226809131,0.00874210781932977,0.00169985429820301,0.00121418164157358,0.00194269062651773,0.0293831957260806,0.0254978144730452,0,0,0,0,0,0,0.000971345313258863,0,0,0,0.000485672656629432,0,0,0,0,0,0,0,0,0,0,0,12,22,12,0,14,28,1,2,2,15,21,0.00291403593977659,0.00534239922292375,0.00291403593977659,0,0.00339970859640602,0.00679941719281204,0.000242836328314716,0.000485672656629432,0.000485672656629432,0.00364254492472074,0.00509956289460903,4118,3429,3,7.43093927175031,0.000971345313258863,0.000485672656629432,4118
"2016-03-01","Mali",30,2,43,2,67,6,11,37,105,28,0,15,30,17,46,5,1,10,47,119,1,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.00646133965108766,0.000430755976739177,0.00926125349989231,0.000430755976739177,0.0144303252207624,0.00129226793021753,0.00236915787206547,0.00796898556967478,0.0226146887788068,0.00603058367434848,0,0.00323066982554383,0.00646133965108766,0.00366142580228301,0.00990738746500108,0.00107688994184794,0.000215377988369589,0.00215377988369589,0.0101227654533707,0.025629980615981,0.000215377988369589,0,0,0,0,0.000215377988369589,0.000215377988369589,0,0,0,0,0,0,0,0.000430755976739177,0,0,0,0,0,0,0,19,26,7,1,22,22,2,0,3,13,23,0.00409218177902218,0.0055998276976093,0.00150764591858712,0.000215377988369589,0.00473831574413095,0.00473831574413095,0.000430755976739177,0,0.000646133965108766,0.00279991384880465,0.00495369373250054,4643,3921,3,9.53914172858937,0.000430755976739177,0.000646133965108766,4643
"2016-04-01","Mali",65,3,40,4,33,7,5,25,58,74,24,14,21,12,61,14,2,3,91,34,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0.0162581290645323,0.000750375187593797,0.0100050025012506,0.00100050025012506,0.00825412706353177,0.00175087543771886,0.00125062531265633,0.00625312656328164,0.0145072536268134,0.0185092546273137,0.00600300150075038,0.00350175087543772,0.00525262631315658,0.00300150075037519,0.0152576288144072,0.00350175087543772,0.000500250125062531,0.000750375187593797,0.0227613806903452,0.00850425212606303,0,0,0,0,0,0,0,0,0,0,0.000250125062531266,0,0,0,0,0,0,0,0.000250125062531266,0,0,0.000250125062531266,28,35,7,0,13,17,0,0,4,5,8,0.00700350175087544,0.0087543771885943,0.00175087543771886,0,0.00325162581290645,0.00425212606303152,0,0,0.00100050025012506,0.00125062531265633,0.00200100050025012,3998,3301,4,8.46973490915818,0,0.000750375187593797,3998
"2016-05-01","Mali",26,0,41,0,29,7,0,24,58,32,0,15,32,8,127,19,1,9,89,55,0,0,0,0,0,0,2,0,1,0,1,0,0,0,1,2,2,0,0,0,1,0,0.00614221592251358,0,0.00968580203165604,0,0.00685093314434207,0.00165367351759981,0,0.00566973777462792,0.0137018662886841,0.00755965036617056,0,0.00354358610914245,0.00755965036617056,0.00188991259154264,0.0300023623907394,0.00448854240491377,0.00023623907394283,0.00212615166548547,0.0210252775809119,0.0129931490668557,0,0,0,0,0,0,0.00047247814788566,0,0.00023623907394283,0,0.00023623907394283,0,0,0,0.00023623907394283,0.00047247814788566,0.00047247814788566,0,0,0,0.00023623907394283,0,25,14,14,0,33,20,6,0,9,10,7,0.00590597684857075,0.00330734703519962,0.00330734703519962,0,0.00779588944011339,0.0047247814788566,0.00141743444365698,0,0.00212615166548547,0.0023623907394283,0.00165367351759981,4233,3538,10,8.86135583083125,0.000944956295771321,0.00141743444365698,4233
"2016-06-01","Mali",6,0,49,0,49,3,0,13,22,22,0,39,9,13,31,18,0,8,71,58,0,0,0,0,0,1,2,0,0,0,0,3,1,0,3,2,15,1,1,0,0,0,0.00154400411734431,0,0.0126093669583119,0,0.0126093669583119,0.000772002058672156,0,0.00334534225424601,0.00566134843026248,0.00566134843026248,0,0.010036026762738,0.00231600617601647,0.00334534225424601,0.00797735460627895,0.00463201235203294,0,0.00205867215645908,0.0182707153885744,0.0149253731343284,0,0,0,0,0,0.000257334019557386,0.000514668039114771,0,0,0,0,0.000772002058672156,0.000257334019557386,0,0.000772002058672156,0.000514668039114771,0.00386001029336078,0.000257334019557386,0.000257334019557386,0,0,0,9,25,21,0,18,19,2,0,0,8,9,0.00231600617601647,0.00643335048893464,0.0054040144107051,0,0.00463201235203294,0.00488934637159032,0.000514668039114771,0,0,0.00205867215645908,0.00231600617601647,3886,3383,17,8.13439213182715,0.0018013381369017,0.00566134843026248,3886
"2016-07-01","Mali",23,0,49,3,57,4,0,22,26,15,24,18,24,7,99,32,0,3,134,124,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0.00687799043062201,0,0.0146531100478469,0.000897129186602871,0.0170454545454545,0.00119617224880383,0,0.00657894736842105,0.00777511961722488,0.00448564593301435,0.00717703349282297,0.00538277511961723,0.00717703349282297,0.0020933014354067,0.0296052631578947,0.00956937799043062,0,0.000897129186602871,0.0400717703349282,0.0370813397129187,0,0,0,0,0,0,0.000299043062200957,0,0,0,0.000299043062200957,0.000299043062200957,0,0,0,0,0.000299043062200957,0,0.000299043062200957,0,0,0,7,42,3,0,12,10,2,0,3,10,13,0.0020933014354067,0.0125598086124402,0.000897129186602871,0,0.00358851674641148,0.00299043062200957,0.000598086124401914,0,0.000897129186602871,0.00299043062200957,0.00388755980861244,3344,2585,1,6.94890231144957,0.000299043062200957,0.00119617224880383,3344
"2016-08-01","Mali",14,13,115,10,60,1,2,50,107,36,8,11,29,13,62,27,0,3,57,78,0,0,0,0,1,0,0,0,2,0,2,0,0,0,1,0,0,0,1,0,0,4,0.0030891438658429,0.0028684907325684,0.0253751103265666,0.00220653133274492,0.0132391879964696,0.000220653133274493,0.000441306266548985,0.0110326566637246,0.0236098852603707,0.00794351279788173,0.00176522506619594,0.00242718446601942,0.00639894086496028,0.0028684907325684,0.0136804942630185,0.0059576345984113,0,0.000661959399823478,0.0125772285966461,0.0172109443954104,0,0,0,0,0.000220653133274493,0,0,0,0.000441306266548985,0,0.000441306266548985,0,0,0,0.000220653133274493,0,0,0,0.000220653133274493,0,0,0.00088261253309797,23,24,7,0,36,14,5,1,11,7,22,0.00507502206531333,0.00529567519858782,0.00154457193292145,0,0.00794351279788173,0.0030891438658429,0.00110326566637246,0.000220653133274493,0.00242718446601942,0.00154457193292145,0.00485436893203883,4532,3704,5,9.39846989807211,0,0.00242718446601942,4532
"2016-09-01","Mali",11,0,56,32,47,7,0,27,41,98,5,17,4,2,23,36,0,13,29,38,2,0,0,1,0,0,1,3,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0.00342359165888578,0,0.0174291938997821,0.00995953937130408,0.0146280734516029,0.00217864923747277,0,0.00840336134453781,0.0127606598194833,0.0305010893246187,0.00155617802676626,0.00529100529100529,0.00124494242141301,0.000622471210706505,0.00715841892312481,0.0112044817927171,0,0.00404606286959228,0.00902583255524432,0.0118269530034236,0.000622471210706505,0,0,0.000311235605353252,0,0,0.000311235605353252,0.000933706816059757,0,0,0,0,0,0.000311235605353252,0.000311235605353252,0.000311235605353252,0,0,0,0,0,0,4,6,4,0,27,9,3,1,0,9,12,0.00124494242141301,0.00186741363211951,0.00124494242141301,0,0.00840336134453781,0.00280112044817927,0.000933706816059757,0.000311235605353252,0,0.00280112044817927,0.00373482726423903,3213,2655,6,8.77295153982771,0.00186741363211951,0.00124494242141301,3213
"2016-10-01","Mali",7,0,170,18,48,2,0,27,41,46,1,18,34,14,119,33,3,5,82,61,6,1,0,0,2,2,5,6,0,0,1,0,0,1,5,0,0,0,1,0,0,0,0.00155451920941594,0,0.0377526093715301,0.00399733510992672,0.0106595602931379,0.000444148345547413,0,0.00599600266489007,0.00910504108372196,0.0102154119475905,0.000222074172773706,0.00399733510992672,0.00755052187430602,0.00310903841883189,0.0264268265600711,0.00732844770153231,0.000666222518321119,0.00111037086386853,0.0182100821674439,0.0135465245391961,0.00133244503664224,0.000222074172773706,0,0,0.000444148345547413,0.000444148345547413,0.00111037086386853,0.00133244503664224,0,0,0.000222074172773706,0,0,0.000222074172773706,0.00111037086386853,0,0,0,0.000222074172773706,0,0,0,8,42,4,0,13,18,1,8,5,4,13,0.00177659338218965,0.00932711525649567,0.000888296691094826,0,0.00288696424605818,0.00399733510992672,0.000222074172773706,0.00177659338218965,0.00111037086386853,0.000888296691094826,0.00288696424605818,4503,3676,25,8.68016556748547,0.00577392849211637,0.000888296691094826,4503
"2016-11-01","Mali",27,0,495,77,37,18,0,9,58,30,3,14,25,5,30,15,0,6,59,89,1,0,0,0,1,0,0,1,0,0,3,0,0,0,5,0,1,0,0,0,0,0,0.00642857142857143,0,0.117857142857143,0.0183333333333333,0.00880952380952381,0.00428571428571429,0,0.00214285714285714,0.0138095238095238,0.00714285714285714,0.000714285714285714,0.00333333333333333,0.00595238095238095,0.00119047619047619,0.00714285714285714,0.00357142857142857,0,0.00142857142857143,0.014047619047619,0.0211904761904762,0.000238095238095238,0,0,0,0.000238095238095238,0,0,0.000238095238095238,0,0,0.000714285714285714,0,0,0,0.00119047619047619,0,0.000238095238095238,0,0,0,0,0,14,14,9,0,49,17,0,3,1,5,18,0.00333333333333333,0.00333333333333333,0.00214285714285714,0,0.0116666666666667,0.00404761904761905,0,0.000714285714285714,0.000238095238095238,0.00119047619047619,0.00428571428571429,4200,3092,4,8.32288724708505,0.00142857142857143,0.00142857142857143,4200
"2016-12-01","Mali",15,1,91,8,43,10,0,14,124,25,0,21,32,7,23,22,0,9,17,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00490035935968638,0.000326690623979092,0.0297288467820974,0.00261352499183273,0.0140476968311009,0.00326690623979092,0,0.00457366873570729,0.0405096373734074,0.00816726559947729,0,0.00686050310356093,0.0104540999673309,0.00228683436785364,0.00751388435151911,0.00718719372754002,0,0.00294021561581183,0.00555374060764456,0.0163345311989546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000326690623979092,7,30,7,0,44,23,1,3,4,3,17,0.00228683436785364,0.00980071871937275,0.00228683436785364,0,0.01437438745508,0.00751388435151911,0.000326690623979092,0.000980071871937275,0.00130676249591637,0.000980071871937275,0.00555374060764456,3061,2426,1,10.071538682229,0,0.000326690623979092,3061
"2017-01-01","Mali",32,0,54,4,57,4,0,9,25,15,0,50,19,10,59,19,1,10,152,102,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0.00867208672086721,0,0.0146341463414634,0.0010840108401084,0.0154471544715447,0.0010840108401084,0,0.0024390243902439,0.00677506775067751,0.0040650406504065,0,0.013550135501355,0.00514905149051491,0.002710027100271,0.0159891598915989,0.00514905149051491,0.0002710027100271,0.002710027100271,0.0411924119241192,0.0276422764227642,0,0,0,0.0002710027100271,0,0,0,0,0,0,0.0002710027100271,0,0,0,0,0.000542005420054201,0,0,0,0,0,0,13,18,5,0,8,19,2,0,9,19,23,0.0035230352303523,0.0048780487804878,0.0013550135501355,0,0.0021680216802168,0.00514905149051491,0.000542005420054201,0,0.0024390243902439,0.00514905149051491,0.00623306233062331,3690,2963,3,7.20730759931842,0.000813008130081301,0.0002710027100271,3690
"2017-02-01","Mali",18,1,94,0,42,2,0,33,35,19,1,45,23,18,82,17,0,11,54,42,0,0,0,0,0,2,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.00448989773010726,0.000249438762783737,0.0234472437016712,0,0.0104764280369169,0.000498877525567473,0,0.00823147917186331,0.00873035669743078,0.004739336492891,0.000249438762783737,0.0112247443252681,0.00573709154402594,0.00448989773010726,0.0204539785482664,0.00424045896732352,0,0.0027438263906211,0.0134696931903218,0.0104764280369169,0,0,0,0,0,0.000498877525567473,0,0.000249438762783737,0,0,0.000249438762783737,0.000249438762783737,0,0,0,0,0,0,0,0,0,0,17,36,5,0,9,16,1,2,4,9,26,0.00424045896732352,0.00897979546021452,0.00124719381391868,0,0.00224494886505363,0.00399102020453979,0.000249438762783737,0.000498877525567473,0.000997755051134946,0.00224494886505363,0.00648540783237715,4009,3366,3,8.69421859278388,0,0.00124719381391868,4009
"2017-03-01","Mali",14,0,85,8,50,2,7,18,39,85,11,3,13,6,120,15,1,4,68,51,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0.00334128878281623,0,0.0202863961813842,0.00190930787589499,0.0119331742243437,0.000477326968973747,0.00167064439140811,0.00429594272076372,0.00930787589498807,0.0202863961813842,0.00262529832935561,0.000715990453460621,0.00310262529832936,0.00143198090692124,0.0286396181384248,0.0035799522673031,0.000238663484486874,0.000954653937947494,0.0162291169451074,0.0121718377088305,0,0,0,0,0,0,0.000477326968973747,0,0,0,0,0,0,0,0.000477326968973747,0,0.000238663484486874,0,0,0,0,0,8,33,9,0,12,12,7,0,1,8,19,0.00190930787589499,0.00787589498806683,0.00214797136038186,0,0.00286396181384248,0.00286396181384248,0.00167064439140811,0,0.000238663484486874,0.00190930787589499,0.0045346062052506,4190,3496,3,9.10689053382443,0.000715990453460621,0.000477326968973747,4190
"2017-04-01","Mali",7,8,74,3,92,1,6,7,37,39,19,20,13,7,140,33,1,8,94,60,1,0,0,0,0,0,2,5,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.00168350168350168,0.00192400192400192,0.0177970177970178,0.000721500721500722,0.0221260221260221,0.000240500240500241,0.00144300144300144,0.00168350168350168,0.0088985088985089,0.00937950937950938,0.00456950456950457,0.00481000481000481,0.00312650312650313,0.00168350168350168,0.0336700336700337,0.00793650793650794,0.000240500240500241,0.00192400192400192,0.0226070226070226,0.0144300144300144,0.000240500240500241,0,0,0,0,0,0.000481000481000481,0.0012025012025012,0,0,0.000240500240500241,0,0,0,0.000240500240500241,0,0,0,0,0,0,0,5,35,8,1,30,24,5,0,1,5,10,0.0012025012025012,0.00841750841750842,0.00192400192400192,0.000240500240500241,0.00721500721500722,0.00577200577200577,0.0012025012025012,0,0.000240500240500241,0.0012025012025012,0.00240500240500241,4158,3383,4,8.58480639291167,0.000962000962000962,0.00144300144300144,4158
"2017-05-01","Mali",13,2,106,4,49,19,3,13,25,58,3,26,14,11,69,8,1,5,80,63,4,0,0,0,0,0,2,6,2,0,1,0,1,0,0,1,1,0,1,0,1,0,0.002856515051637,0.000439463854098,0.023291584267194,0.000878927708196001,0.010766864425401,0.004174906613931,0.000659195781147001,0.002856515051637,0.00549329817622501,0.012744451768842,0.000659195781147001,0.00571303010327401,0.003076246978686,0.002417051197539,0.015161502966381,0.001757855416392,0.000219731927049,0.001098659635245,0.01757855416392,0.013843111404087,0.000878927708196001,0,0,0,0,0,0.000439463854098,0.001318391562294,0.000439463854098,0,0.000219731927049,0,0.000219731927049,0,0,0.000219731927049,0.000219731927049,0,0.000219731927049,0,0.000219731927049,0,16,33,4,4,13,37,5,0,1,12,13,0.003515710832784,0.00725115359261701,0.000878927708196001,0.000878927708196001,0.002856515051637,0.00813008130081301,0.001098659635245,0,0.000219731927049,0.002636783124588,0.002856515051637,4551,3854,12,8.40022994772572,0,0.00439463854098,4551
"2017-06-01","Mali",9,4,110,21,48,4,17,6,57,394,1,28,18,22,76,13,3,12,134,113,2,0,0,0,2,0,2,0,0,0,1,0,0,0,1,0,1,0,0,0,2,1,0.00224215246636771,0.000996512207274539,0.0274040857000498,0.00523168908819133,0.0119581464872945,0.000996512207274539,0.00423517688091679,0.00149476831091181,0.0142002989536622,0.0981564524165421,0.000249128051818635,0.00697558545092177,0.00448430493273543,0.00548081714000997,0.0189337319382162,0.00323866467364225,0.000747384155455904,0.00298953662182362,0.0333831589436971,0.0281514698555057,0.00049825610363727,0,0,0,0.00049825610363727,0,0.00049825610363727,0,0,0,0.000249128051818635,0,0,0,0.000249128051818635,0,0.000249128051818635,0,0,0,0.00049825610363727,0.000249128051818635,2,24,1,1,6,28,0,1,4,7,26,0.00049825610363727,0.00597907324364723,0.000249128051818635,0.000249128051818635,0.00149476831091181,0.00697558545092177,0,0.000249128051818635,0.000996512207274539,0.00174389636273044,0.0064773293472845,4014,2850,7,10.6985585066765,0.00199302441454908,0.000996512207274539,4014
"2017-07-01","Mali",16,0,58,5,61,5,6,41,52,250,0,23,22,6,68,13,0,10,67,110,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,2,0,0.00424741173347491,0,0.0153968675338466,0.00132731616671091,0.0161932572338731,0.00132731616671091,0.00159277940005309,0.0108839925670295,0.0138040881337935,0.0663658083355455,0,0.00610565436687019,0.00584019113352801,0.00159277940005309,0.0180514998672684,0.00345102203344837,0,0.00265463233342182,0.0177860366339262,0.02920095566764,0,0,0,0,0,0.000265463233342182,0,0,0.000265463233342182,0,0.000265463233342182,0,0,0,0.000265463233342182,0,0,0,0,0,0.000530926466684364,0,6,23,7,0,11,37,3,0,0,7,11,0.00159277940005309,0.00610565436687019,0.00185824263339527,0,0.002920095566764,0.00982213963366074,0.000796389700026546,0,0,0.00185824263339527,0.002920095566764,3767,2865,5,9.58654202840299,0.000265463233342182,0.00132731616671091,3767
"2017-08-01","Mali",13,0,49,10,51,1,4,19,75,162,0,6,27,10,73,22,1,7,49,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,1,0,2,0,0,1,0.0036241984945637,0,0.0136604404795093,0.00278784499581823,0.014218009478673,0.000278784499581823,0.00111513799832729,0.00529690549205464,0.0209088374686367,0.0451630889322554,0,0.00167270699749094,0.00752718148870923,0.00278784499581823,0.0203512684694731,0.00613325899080011,0.000278784499581823,0.00195149149707276,0.0136604404795093,0.0186785614719822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00111513799832729,0.00083635349874547,0.000278784499581823,0,0.000557568999163646,0,0,0.000278784499581823,4,18,8,0,28,23,0,0,3,12,15,0.00111513799832729,0.00501812099247282,0.00223027599665459,0,0.00780596598829105,0.00641204349038193,0,0,0.00083635349874547,0.00334541399498188,0.00418176749372735,3587,2857,7,10.0905349328216,0.00111513799832729,0.00195149149707276,3587
"2017-09-01","Mali",4,0,96,11,28,0,2,16,19,23,0,10,14,7,15,12,0,17,40,43,2,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0.00164068908941756,0,0.0393765381460213,0.00451189499589828,0.0114848236259229,0,0.000820344544708778,0.00656275635767022,0.00779327317473339,0.00943396226415094,0,0.00410172272354389,0.00574241181296144,0.00287120590648072,0.00615258408531583,0.00492206726825267,0,0.00697292863002461,0.0164068908941756,0.0176374077112387,0.000820344544708778,0,0,0,0,0,0.000820344544708778,0,0,0,0,0,0,0,0.000820344544708778,0.000820344544708778,0.000820344544708778,0,0,0,0,0,10,17,6,0,6,8,8,0,2,8,10,0.00410172272354389,0.00697292863002461,0.00246103363412633,0,0.00246103363412633,0.00328137817883511,0.00328137817883511,0,0.000820344544708778,0.00328137817883511,0.00410172272354389,2438,2016,5,8.83266712967158,0.00246103363412633,0.00164068908941756,2438
"2017-10-01","Mali",8,0,166,24,46,7,0,21,52,14,8,13,49,15,66,20,3,8,79,46,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,3,1,0,1,0,0,0,0.00222531293463143,0,0.0461752433936022,0.0066759388038943,0.0127955493741307,0.0019471488178025,0,0.00584144645340751,0.0144645340751043,0.00389429763560501,0.00222531293463143,0.00361613351877608,0.0136300417246175,0.00417246175243394,0.0183588317107093,0.00556328233657858,0.000834492350486787,0.00222531293463143,0.0219749652294854,0.0127955493741307,0.000278164116828929,0,0,0,0.000278164116828929,0,0,0,0,0,0,0,0,0,0.000556328233657858,0.000834492350486787,0.000278164116828929,0,0.000278164116828929,0,0,0,9,26,10,0,16,20,12,0,1,6,9,0.00250347705146036,0.00723226703755216,0.00278164116828929,0,0.00445062586926287,0.00556328233657858,0.00333796940194715,0,0.000278164116828929,0.00166898470097357,0.00250347705146036,3595,2869,8,8.79616916842865,0.00139082058414465,0.00111265646731572,3595
"2017-11-01","Mali",14,4,181,58,27,4,3,13,76,21,1,31,37,16,42,23,1,16,97,73,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,2,0,1,1,0.00409716125256073,0.00117061750073164,0.0529704419081065,0.0169739537606087,0.00790166812993854,0.00117061750073164,0.000877963125548727,0.00380450687737782,0.0222417325139011,0.00614574187884109,0.000292654375182909,0.00907228563067018,0.0108282118817676,0.00468247000292654,0.0122914837576822,0.00673105062920691,0.000292654375182909,0.00468247000292654,0.0283874743927422,0.0213637693883524,0.000292654375182909,0,0,0,0,0,0.000292654375182909,0,0,0,0,0,0,0,0.000585308750365818,0,0.000292654375182909,0,0.000585308750365818,0,0.000292654375182909,0.000292654375182909,8,18,9,0,18,20,2,2,4,9,11,0.00234123500146327,0.00526777875329236,0.00263388937664618,0,0.00526777875329236,0.00585308750365818,0.000585308750365818,0.000585308750365818,0.00117061750073164,0.00263388937664618,0.003219198127012,3417,2602,5,9.20759659835003,0.000585308750365818,0.00204858062628036,3417
"2017-12-01","Mali",9,0,99,32,29,0,0,33,24,7,3,7,13,15,45,57,2,5,56,40,0,0,0,0,0,1,1,0,1,0,0,0,0,0,2,0,1,0,1,0,2,0,0.00305291723202171,0,0.0335820895522388,0.0108548168249661,0.00983717774762551,0,0,0.0111940298507463,0.00814111261872456,0.00237449118046133,0.00101763907734057,0.00237449118046133,0.00440976933514247,0.00508819538670285,0.0152645861601085,0.0193351424694708,0.00067842605156038,0.00169606512890095,0.0189959294436906,0.0135685210312076,0,0,0,0,0,0.00033921302578019,0.00033921302578019,0,0.00033921302578019,0,0,0,0,0,0.00067842605156038,0,0.00033921302578019,0,0.00033921302578019,0,0.00067842605156038,0,7,26,4,0,10,7,3,1,2,10,11,0.00237449118046133,0.00881953867028494,0.00135685210312076,0,0.0033921302578019,0.00237449118046133,0.00101763907734057,0.00033921302578019,0.00067842605156038,0.0033921302578019,0.00373134328358209,2948,2397,1,8.50708015300902,0.00101763907734057,0.00203527815468114,2948
"2018-01-01","Mali",16,2,206,7,54,2,3,13,39,28,1,29,19,14,62,70,0,11,97,75,0,0,0,0,1,2,0,0,2,0,1,0,0,0,0,0,1,0,1,0,0,0,0.00413116447198554,0.000516395558998193,0.0531887425768138,0.00180738445649367,0.0139426800929512,0.000516395558998193,0.000774593338497289,0.00335657113348825,0.0100697134004648,0.0072295378259747,0.000258197779499096,0.00748773560547379,0.00490575781048283,0.00361476891298735,0.016008262328944,0.0180738445649367,0,0.00284017557449006,0.0250451846114123,0.0193648334624322,0,0,0,0,0.000258197779499096,0.000516395558998193,0,0,0.000516395558998193,0,0.000258197779499096,0,0,0,0,0,0.000258197779499096,0,0.000258197779499096,0,0,0,12,25,6,2,11,23,6,2,2,7,15,0.00309837335398916,0.00645494448747741,0.00154918667699458,0.000516395558998193,0.00284017557449006,0.00593854892847922,0.00154918667699458,0.000516395558998193,0.000516395558998193,0.00180738445649367,0.00387296669248644,3873,3033,5,8.73374317480176,0.000516395558998193,0.00154918667699458,3873
"2018-02-01","Mali",23,2,191,8,39,2,0,25,26,18,2,18,12,15,22,21,1,13,108,49,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,2,0,0.0064479955144379,0.000560695262125035,0.0535463975329408,0.00224278104850014,0.0109335576114382,0.000560695262125035,0,0.00700869077656294,0.00728903840762546,0.00504625735912532,0.000560695262125035,0.00504625735912532,0.00336417157275021,0.00420521446593776,0.00616764788337539,0.00588730025231287,0.000280347631062518,0.00364451920381273,0.0302775441547519,0.0137370339220634,0,0,0,0,0,0.000280347631062518,0,0,0,0,0.000280347631062518,0,0,0,0.000560695262125035,0,0,0,0,0,0.000560695262125035,0,28,23,8,0,13,13,1,1,3,9,12,0.00784973366975049,0.0064479955144379,0.00224278104850014,0,0.00364451920381273,0.00364451920381273,0.000280347631062518,0.000280347631062518,0.000841042893187553,0.00252312867956266,0.00336417157275021,3567,2869,5,8.13223312507633,0,0.00168208578637511,3567
