"date","country","arrest","censor","electionactivity","electionirregularities","cooperate","coup","defamationcase","disaster","legalaction","legalchange","martiallaw","mobilizesecurity","corruption","activism","protest","purge","raid","threaten","violencelethal","violencenonlethal","arms_transfer_security_aid_assistance","bribery_economic_corruption","diplomatic_recognition","diplomatic_sanction","diplomatic_statement","diplomatic_visit","economic_aid_assistance","intelligence_counterintelligence","investment","media_campaign_intervention","political_process_policy_intervention","professional_cultural_exchange","security_cooperation","security_force_facility_presence","surveillance","tech_transfer_investment","trade_agreement_exchange","trade_financial_sanction","transnational_organization_crime","arrestNorm","censorNorm","electionactivityNorm","electionirregularitiesNorm","cooperateNorm","coupNorm","defamationcaseNorm","disasterNorm","legalactionNorm","legalchangeNorm","martiallawNorm","mobilizesecurityNorm","corruptionNorm","activismNorm","protestNorm","purgeNorm","raidNorm","threatenNorm","violencelethalNorm","violencenonlethalNorm","arms_transfer_security_aid_assistanceNorm","bribery_economic_corruptionNorm","diplomatic_recognitionNorm","diplomatic_sanctionNorm","diplomatic_statementNorm","diplomatic_visitNorm","economic_aid_assistanceNorm","intelligence_counterintelligenceNorm","investmentNorm","media_campaign_interventionNorm","political_process_policy_interventionNorm","professional_cultural_exchangeNorm","security_cooperationNorm","security_force_facility_presenceNorm","surveillanceNorm","tech_transfer_investmentNorm","trade_agreement_exchangeNorm","trade_financial_sanctionNorm","transnational_organization_crimeNorm","ncr_arrest","ncr_cooperate","ncr_corruption","ncr_defamationcase","ncr_legalaction","ncr_legalchange","ncr_purge","ncr_raid","ncr_threaten","ncr_violencelethal","ncr_violencenonlethal","ncr_arrestNorm","ncr_cooperateNorm","ncr_corruptionNorm","ncr_defamationcaseNorm","ncr_legalactionNorm","ncr_legalchangeNorm","ncr_purgeNorm","ncr_raidNorm","ncr_threatenNorm","ncr_violencelethalNorm","ncr_violencenonlethalNorm","article_total","cs_999","rai_999","f1","rus_influence","chn_influence","total_articles"
"2014-01-01","Colombia",49,2,143,10,62,8,2,129,252,32,1,23,98,7,37,44,0,11,84,68,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.00565362870658821,0.000230760355370947,0.0164993654090227,0.00115380177685474,0.00715357101649937,0.000923041421483789,0.000230760355370947,0.0148840429214261,0.0290758047767394,0.00369216568593516,0.000115380177685474,0.00265374408676589,0.0113072574131764,0.000807661243798315,0.00426906657436252,0.00507672781816084,0,0.00126918195454021,0.00969193492557979,0.00784585208261221,0,0,0,0,0,0,0,0,0,0.000115380177685474,0,0.000115380177685474,0,0,0,0,0,0,0,106,33,25,0,165,51,5,6,7,88,97,0.0122302988346602,0.00380754586362063,0.00288450444213684,0,0.0190377293181032,0.00588438906195916,0.000576900888427368,0.000692281066112842,0.000807661243798315,0.0101534556363217,0.0111918772354909,8667,7131,23,7.50750309088369,0,0.000230760355370947,8667
"2014-02-01","Colombia",51,6,162,19,61,8,0,125,275,49,4,22,163,14,62,64,7,21,44,48,2,0,0,0,2,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0.00591304347826087,0.000695652173913044,0.0187826086956522,0.00220289855072464,0.00707246376811594,0.000927536231884058,0,0.0144927536231884,0.0318840579710145,0.00568115942028985,0.000463768115942029,0.00255072463768116,0.0188985507246377,0.0016231884057971,0.00718840579710145,0.00742028985507246,0.000811594202898551,0.00243478260869565,0.00510144927536232,0.00556521739130435,0.000231884057971014,0,0,0,0.000231884057971014,0,0,0,0,0,0,0.000231884057971014,0,0,0,0.000115942028985507,0,0,0,101,38,44,1,142,42,10,2,3,72,65,0.0117101449275362,0.00440579710144928,0.00510144927536232,0.000115942028985507,0.016463768115942,0.0048695652173913,0.00115942028985507,0.000231884057971014,0.000347826086956522,0.00834782608695652,0.00753623188405797,8625,7072,28,9.10814149772298,0.000695652173913044,0.000115942028985507,8625
"2014-03-01","Colombia",79,0,400,57,61,9,3,163,240,29,3,23,94,10,91,54,3,11,79,60,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0.00845100556268721,0,0.0427899015832264,0.00609756097560976,0.00652545999144202,0.000962772785622593,0.000320924261874198,0.0174368848951647,0.0256739409499358,0.00310226786478391,0.000320924261874198,0.00246041934103552,0.0100556268720582,0.00106974753958066,0.009734702610184,0.00577663671373556,0.000320924261874198,0.00117672229353872,0.00845100556268721,0.00641848523748395,0,0,0,0,0,0,0,0,0.000106974753958066,0,0,0,0,0,0.000106974753958066,0,0,0.000106974753958066,0,106,28,25,2,114,45,5,6,2,78,64,0.011339323919555,0.00299529311082585,0.00267436884895165,0.000213949507916132,0.0121951219512195,0.00481386392811297,0.00053487376979033,0.000641848523748395,0.000213949507916132,0.00834403080872914,0.00684638425331622,9348,7501,29,7.85219426072797,0.000106974753958066,0.000213949507916132,9348
"2014-04-01","Colombia",51,2,116,11,67,6,3,148,234,36,4,14,63,14,65,27,1,20,65,73,0,0,0,0,1,0,0,0,3,0,0,3,0,0,0,1,0,0,0,0.00571236559139785,0.000224014336917563,0.0129928315412186,0.00123207885304659,0.00750448028673835,0.000672043010752688,0.000336021505376344,0.0165770609318996,0.0262096774193548,0.00403225806451613,0.000448028673835125,0.00156810035842294,0.00705645161290323,0.00156810035842294,0.00728046594982079,0.0030241935483871,0.000112007168458781,0.00224014336917563,0.00728046594982079,0.00817652329749104,0,0,0,0,0.000112007168458781,0,0,0,0.000336021505376344,0,0,0.000336021505376344,0,0,0,0.000112007168458781,0,0,0,116,47,38,0,158,58,7,5,6,65,85,0.0129928315412186,0.00526433691756272,0.00425627240143369,0,0.0176971326164875,0.00649641577060932,0.00078405017921147,0.000560035842293907,0.000672043010752688,0.00728046594982079,0.00952060931899642,8928,7411,29,7.14540618454665,0.000560035842293907,0.000336021505376344,8928
"2014-05-01","Colombia",57,5,392,45,103,12,5,146,295,39,1,13,76,11,67,39,8,11,58,56,0,0,0,1,0,0,0,0,2,0,0,1,0,0,1,1,0,0,0,0.00584435558289757,0.000512662770429611,0.0401927612016815,0.0046139649338665,0.01056085307085,0.00123039064903107,0.000512662770429611,0.0149697528965447,0.0302471034553471,0.00399876960935097,0.000102532554085922,0.00133292320311699,0.00779247411053009,0.00112785809494515,0.00686968112375679,0.00399876960935097,0.000820260432687378,0.00112785809494515,0.00594688813698349,0.00574182302881165,0,0,0,0.000102532554085922,0,0,0,0,0.000205065108171845,0,0,0.000102532554085922,0,0,0.000102532554085922,0.000102532554085922,0,0,0,126,43,45,0,153,68,7,8,6,61,91,0.0129191018148262,0.00440889982569466,0.0046139649338665,0,0.0156874807751461,0.00697221367784271,0.000717727878601456,0.000820260432687378,0.000615195324515534,0.00625448579924126,0.00933046242181893,9753,7806,20,7.59951315697155,0.000205065108171845,0.000410130216343689,9753
"2014-06-01","Colombia",45,4,319,38,77,7,2,119,227,55,3,16,90,10,50,46,1,10,61,52,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,2,0,1,0,0.00546249089584851,0.000485554746297645,0.0387229910172372,0.00461277008982763,0.00934692886622967,0.000849720806020879,0.000242777373148823,0.0144452537023549,0.0275552318523914,0.00667637776159262,0.000364166059723234,0.00194221898519058,0.010924981791697,0.00121388686574411,0.00606943432872056,0.00558387958242292,0.000121388686574411,0.00121388686574411,0.00740470988103909,0.00631221170186939,0,0,0,0,0,0,0,0,0,0,0.000121388686574411,0.000242777373148823,0,0,0.000121388686574411,0.000242777373148823,0,0.000121388686574411,0,78,30,22,0,98,60,4,6,4,62,56,0.00946831755280408,0.00364166059723234,0.00267055110463705,0,0.0118960912842923,0.00728332119446468,0.000485554746297645,0.000728332119446468,0.000485554746297645,0.0075260985676135,0.00679776644816703,8238,6679,23,7.39284604939336,0.000364166059723234,0.000485554746297645,8238
"2014-07-01","Colombia",61,7,84,14,73,5,2,186,243,57,3,21,79,8,44,29,2,13,60,88,0,1,0,0,0,1,0,0,3,1,0,2,0,0,1,2,0,0,0,0.0065832074249946,0.00075545003237643,0.00906540038851716,0.00151090006475286,0.0078782646233542,0.000539607165983164,0.000215842866393266,0.0200733865745737,0.0262249082667818,0.00615152169220807,0.000323764299589899,0.00226635009712929,0.00852579322253399,0.000863371465573063,0.00474854306065185,0.00312972156270235,0.000215842866393266,0.00140297863155623,0.00647528599179797,0.00949708612130369,0,0.000107921433196633,0,0,0,0.000107921433196633,0,0,0.000323764299589899,0.000107921433196633,0,0.000215842866393266,0,0,0.000107921433196633,0.000215842866393266,0,0,0,126,39,24,2,125,70,6,5,1,67,96,0.0135981005827757,0.00420893589466868,0.00259011439671919,0.000215842866393266,0.0134901791495791,0.0075545003237643,0.000647528599179797,0.000539607165983164,0.000107921433196633,0.0072307360241744,0.0103604575868768,9266,7716,32,7.26476511235587,0.000323764299589899,0.000863371465573063,9266
"2014-08-01","Colombia",70,3,85,8,83,5,2,199,220,47,3,22,85,13,64,47,6,10,66,78,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.00794010889292196,0.000340290381125227,0.00964156079854809,0.000907441016333938,0.00941470054446461,0.000567150635208711,0.000226860254083485,0.0225725952813067,0.0249546279491833,0.00533121597096189,0.000340290381125227,0.00249546279491833,0.00964156079854809,0.00147459165154265,0.00725952813067151,0.00533121597096189,0.000680580762250454,0.00113430127041742,0.00748638838475499,0.0088475499092559,0,0.000113430127041742,0,0,0,0,0,0,0,0,0,0.000113430127041742,0,0,0,0,0,0.000113430127041742,0,126,34,37,0,116,57,8,7,6,59,73,0.0142921960072595,0.00385662431941924,0.00419691470054446,0,0.0131578947368421,0.00646551724137931,0.000907441016333938,0.000794010889292196,0.000680580762250454,0.0066923774954628,0.00828039927404719,8816,7278,24,8.09400771837567,0.000226860254083485,0.000113430127041742,8816
"2014-09-01","Colombia",55,5,72,3,55,7,4,187,238,131,4,16,74,18,43,31,2,26,77,97,0,0,0,2,2,0,0,0,4,0,0,4,0,0,0,1,0,1,0,0.00554771030865443,0.000504337300786766,0.00726245713132943,0.00030260238047206,0.00554771030865443,0.000706072221101473,0.000403469840629413,0.0188622150494251,0.0240064555174501,0.0132136372806133,0.000403469840629413,0.00161387936251765,0.00746419205164414,0.00181561428283236,0.00433730078676619,0.00312689126487795,0.000201734920314706,0.00262255396409118,0.0077667944321162,0.00978414363526326,0,0,0,0.000201734920314706,0.000201734920314706,0,0,0,0.000403469840629413,0,0,0.000403469840629413,0,0,0,0.000100867460157353,0,0.000100867460157353,0,121,40,30,0,152,104,9,4,12,74,81,0.0122049626790397,0.00403469840629413,0.0030260238047206,0,0.0153318539439177,0.0104902158563647,0.000907807141416179,0.000403469840629413,0.00121040952188824,0.00746419205164414,0.00817026427274561,9914,8228,32,7.8111345434072,0.00030260238047206,0.00110954206173089,9914
"2014-10-01","Colombia",63,2,65,2,98,7,3,227,238,130,7,21,58,8,61,35,3,17,53,73,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0.00647348951911221,0.00020550760378134,0.00667899712289355,0.00020550760378134,0.0100698725852857,0.00071927661323469,0.00030826140567201,0.0233251130291821,0.0244554048499794,0.0133579942457871,0.00071927661323469,0.00215782983970407,0.00595972050965886,0.00082203041512536,0.00626798191533087,0.00359638306617345,0.00030826140567201,0.00174681463214139,0.00544595150020551,0.00750102753801891,0,0,0,0,0,0,0,0,0,0,0,0.00020550760378134,0,0,0.00010275380189067,0,0,0.00010275380189067,0,132,57,34,0,120,97,10,12,11,78,80,0.0135635018495684,0.00585696670776819,0.00349362926428278,0,0.0123304562268804,0.00996711878339498,0.0010275380189067,0.00123304562268804,0.00113029182079737,0.00801479654747226,0.0082203041512536,9732,8002,23,7.36765206574632,0.00020550760378134,0.00020550760378134,9732
"2014-11-01","Colombia",60,4,76,2,103,4,1,171,221,84,4,20,51,9,74,24,1,8,62,95,0,0,0,0,0,1,0,0,1,0,0,2,0,0,0,1,0,0,1,0.00731083221640063,0.000487388814426709,0.00926038747410747,0.000243694407213354,0.0125502619714878,0.000487388814426709,0.000121847203606677,0.0208358718167418,0.0269282319970757,0.0102351651029609,0.000487388814426709,0.00243694407213354,0.00621420738394054,0.0010966248324601,0.00901669306689411,0.00292433288656025,0.000121847203606677,0.000974777628853418,0.00755452662361399,0.0115754843426343,0,0,0,0,0,0.000121847203606677,0,0,0.000121847203606677,0,0,0.000243694407213354,0,0,0,0.000121847203606677,0,0,0.000121847203606677,100,39,26,0,96,80,3,7,4,76,79,0.0121847203606677,0.00475204094066041,0.00316802729377361,0,0.011697331546241,0.00974777628853418,0.000365541610820032,0.000852930425246741,0.000487388814426709,0.00926038747410747,0.0096259290849275,8207,6683,24,7.46534096687627,0.000121847203606677,0.000609236018033386,8207
"2014-12-01","Colombia",68,1,37,5,84,1,2,142,219,93,3,14,78,8,40,31,4,9,70,60,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,2,0,0.00921284378810459,0.000135482996883891,0.00501287088470397,0.000677414984419455,0.0113805717382468,0.000135482996883891,0.000270965993767782,0.0192385855575125,0.0296707763175721,0.0125999187102019,0.000406448990651673,0.00189676195637447,0.0105676737569435,0.00108386397507113,0.00541931987535564,0.00419997290340062,0.000541931987535564,0.00121934697195502,0.00948380978187238,0.00812897981303346,0,0,0,0,0,0,0,0,0.000135482996883891,0,0,0.000406448990651673,0,0,0,0,0,0.000270965993767782,0,95,28,16,0,77,73,7,7,1,64,66,0.0128708847039697,0.00379352391274895,0.00216772795014226,0,0.0104321907600596,0.00989025877252405,0.000948380978187237,0.000948380978187237,0.000135482996883891,0.00867091180056903,0.00894187779433681,7381,6054,25,8.18979407178546,0.000270965993767782,0.000541931987535564,7381
"2015-01-01","Colombia",36,4,45,1,65,10,0,170,211,29,7,29,66,7,61,17,3,28,42,52,0,0,0,0,0,1,0,1,2,0,0,2,0,0,0,0,0,0,0,0.00484913793103448,0.000538793103448276,0.0060614224137931,0.000134698275862069,0.00875538793103448,0.00134698275862069,0,0.0228987068965517,0.0284213362068966,0.00390625,0.000942887931034483,0.00390625,0.00889008620689655,0.000942887931034483,0.00821659482758621,0.00228987068965517,0.000404094827586207,0.00377155172413793,0.0056573275862069,0.00700431034482759,0,0,0,0,0,0.000134698275862069,0,0.000134698275862069,0.000269396551724138,0,0,0.000269396551724138,0,0,0,0,0,0,0,123,21,43,0,114,46,6,7,8,81,82,0.0165678879310345,0.00282866379310345,0.00579202586206897,0,0.0153556034482759,0.00619612068965517,0.000808189655172414,0.000942887931034483,0.00107758620689655,0.0109105603448276,0.0110452586206897,7424,6100,29,8.31654770556932,0.000404094827586207,0.000404094827586207,7424
"2015-02-01","Colombia",48,2,63,3,55,8,0,108,238,36,3,9,68,13,54,17,0,7,57,55,1,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0.00610920198549065,0.000254550082728777,0.00801832760595647,0.000381825124093165,0.00700012727504136,0.00101820033091511,0,0.013745704467354,0.0302914598447244,0.00458190148911798,0.000381825124093165,0.0011454753722795,0.00865470281277841,0.00165457553773705,0.00687285223367698,0.0021636757031946,0,0.000890925289550719,0.00725467735777014,0.00700012727504136,0.000127275041364388,0,0,0,0,0,0,0,0.000127275041364388,0,0,0.000254550082728777,0,0,0,0,0,0,0,121,45,26,0,135,72,10,5,8,71,80,0.015400280005091,0.00572737686139748,0.0033091510754741,0,0.0171821305841924,0.00916380297823597,0.00127275041364388,0.000636375206821942,0.00101820033091511,0.00903652793687158,0.0101820033091511,7857,6516,26,6.67543849238394,0.000509100165457554,0,7857
"2015-03-01","Colombia",64,1,61,4,65,7,4,173,355,56,4,18,156,13,101,56,2,13,51,63,0,0,0,0,0,3,0,0,1,0,0,0,4,0,3,2,1,0,0,0.00688246047962146,0.000107538444994085,0.00655984514463921,0.000430153779976342,0.00698999892461555,0.000752769114958598,0.000430153779976342,0.0186041509839768,0.0381761479729003,0.00602215291966878,0.000430153779976342,0.00193569200989354,0.0167759974190773,0.00139799978492311,0.0108613829444026,0.00602215291966878,0.000215076889988171,0.00139799978492311,0.00548446069469835,0.00677492203462738,0,0,0,0,0,0.000322615334982256,0,0,0.000107538444994085,0,0,0,0.000430153779976342,0,0.000322615334982256,0.000215076889988171,0.000107538444994085,0,0,141,47,56,1,147,80,8,6,3,64,77,0.015162920744166,0.00505430691472201,0.00602215291966878,0.000107538444994085,0.0158081514141306,0.00860307559952683,0.000860307559952683,0.000645230669964512,0.000322615334982256,0.00688246047962146,0.00828046026454458,9299,7596,69,8.31272009911223,0.000860307559952683,0.000645230669964512,9299
"2015-04-01","Colombia",69,2,101,4,64,6,1,130,272,70,2,17,96,14,83,32,2,6,68,95,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,2,0,2,0,0.00818699572852397,0.000237304224015187,0.011983863312767,0.000474608448030375,0.007593735168486,0.000711912672045562,0.000118652112007594,0.0154247745609872,0.0322733744660655,0.00830564784053156,0.000237304224015187,0.00201708590412909,0.011390602752729,0.00166112956810631,0.00984812529663028,0.003796867584243,0.000237304224015187,0.000711912672045562,0.00806834361651637,0.0112719506407214,0,0,0,0,0,0,0,0,0.000237304224015187,0,0,0.000118652112007594,0,0,0.000118652112007594,0.000237304224015187,0,0.000237304224015187,0,127,34,28,2,125,64,7,6,4,47,84,0.0150688182249644,0.00403417180825819,0.00332225913621262,0.000237304224015187,0.0148315140009492,0.007593735168486,0.000830564784053156,0.000711912672045562,0.000474608448030375,0.00557664926435691,0.00996677740863787,8428,6874,43,8.06139229889622,0.000355956336022781,0.000593260560037969,8428
"2015-05-01","Colombia",65,4,88,7,91,5,2,163,257,61,1,14,89,15,70,38,4,13,73,107,0,0,0,0,0,8,0,0,7,0,0,1,1,0,2,1,2,0,0,0.00749279538904899,0.000461095100864553,0.0101440922190202,0.000806916426512968,0.0104899135446686,0.000576368876080692,0.000230547550432277,0.0187896253602305,0.0296253602305475,0.00703170028818444,0.000115273775216138,0.00161383285302594,0.0102593659942363,0.00172910662824207,0.00806916426512968,0.00438040345821326,0.000461095100864553,0.0014985590778098,0.0084149855907781,0.0123342939481268,0,0,0,0,0,0.000922190201729107,0,0,0.000806916426512968,0,0,0.000115273775216138,0.000115273775216138,0,0.000230547550432277,0.000115273775216138,0.000230547550432277,0,0,115,50,28,0,119,72,11,3,8,69,90,0.0132564841498559,0.00576368876080692,0.00322766570605187,0,0.0137175792507205,0.00829971181556196,0.00126801152737752,0.000345821325648415,0.000922190201729107,0.00795389048991355,0.0103746397694524,8675,7034,46,8.30279952136376,0.000230547550432277,0.00230547550432277,8675
"2015-06-01","Colombia",66,2,109,5,48,2,1,135,224,88,3,17,106,9,68,21,2,10,75,162,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.00857922786949175,0.000259976602105811,0.0141687248147667,0.000649941505264526,0.00623943845053945,0.000259976602105811,0.000129988301052905,0.0175484206421422,0.0291173794358508,0.0114389704926557,0.000389964903158716,0.00220980111789939,0.013778759911608,0.00116989470947615,0.00883920447159756,0.00272975432211101,0.000259976602105811,0.00129988301052905,0.00974912257896789,0.0210581047705707,0,0,0,0,0,0,0,0,0,0,0,0.000129988301052905,0,0,0,0.000129988301052905,0,0,0,105,27,32,1,107,89,9,10,5,70,110,0.013648771610555,0.00350968412842844,0.00415962563369297,0.000129988301052905,0.0139087482126609,0.0115689587937086,0.00116989470947615,0.00129988301052905,0.000649941505264526,0.00909918107370337,0.0142987131158196,7693,6095,18,8.79053737658184,0,0.000259976602105811,7693
"2015-07-01","Colombia",54,6,161,12,78,0,1,177,219,63,7,16,97,7,69,31,3,12,60,169,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0.00649584987369181,0.000721761097076868,0.0193672561048959,0.00144352219415374,0.00938289426199928,0,0.000120293516179478,0.0212919523637676,0.0263442800433057,0.00757849151930711,0.000842054613256346,0.00192469625887165,0.0116684710694094,0.000842054613256346,0.00830025261638398,0.00372909900156382,0.000360880548538434,0.00144352219415374,0.00721761097076868,0.0203296042343318,0,0,0,0.000120293516179478,0,0,0,0,0,0,0,0.000360880548538434,0,0,0,0,0,0.000120293516179478,0,99,19,28,3,141,76,8,1,4,63,125,0.0119090581017683,0.00228557680741008,0.00336821845302538,0.000360880548538434,0.0169613857813064,0.00914230722964032,0.000962348129435823,0.000120293516179478,0.000481174064717912,0.00757849151930711,0.0150366895224347,8313,6602,20,8.14900734335662,0.000240587032358956,0.000360880548538434,8313
"2015-08-01","Colombia",78,1,163,16,62,2,1,191,231,33,20,16,136,8,49,29,1,7,35,43,0,1,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0.0101062451412283,0.000129567245400363,0.0211194610002591,0.0020730759264058,0.00803316921482249,0.000259134490800726,0.000129567245400363,0.0247473438714693,0.0299300336874838,0.00427571909821197,0.00259134490800726,0.0020730759264058,0.0176211453744493,0.0010365379632029,0.00634879502461778,0.00375745011661052,0.000129567245400363,0.00090697071780254,0.0045348535890127,0.0055713915522156,0,0.000129567245400363,0,0.000129567245400363,0,0,0,0,0,0,0,0.000259134490800726,0.000129567245400363,0,0,0,0,0.000129567245400363,0,111,22,29,1,95,50,5,2,4,74,86,0.0143819642394403,0.00285047939880798,0.00375745011661052,0.000129567245400363,0.0123088883130345,0.00647836227001814,0.000647836227001814,0.000259134490800726,0.000518268981601451,0.00958797615962685,0.0111427831044312,7718,6247,44,7.30693446508542,0.000259134490800726,0.000518268981601451,7718
"2015-09-01","Colombia",48,2,198,32,181,4,0,206,237,38,26,28,97,9,63,23,3,8,45,50,0,0,0,0,0,0,0,0,0,0,0,1,2,2,1,0,0,0,0,0.00585508660648939,0.000243961941937058,0.0241522322517687,0.00390339107099293,0.0220785557453037,0.000487923883874116,0,0.025128080019517,0.0289094901195414,0.0046352768968041,0.00317150524518175,0.00341546718711881,0.0118321541839473,0.00109782873871676,0.00768480117101732,0.00280556233227617,0.000365942912905587,0.000975847767748231,0.0054891436935838,0.00609904854842645,0,0,0,0,0,0,0,0,0,0,0,0.000121980970968529,0.000243961941937058,0.000243961941937058,0.000121980970968529,0,0,0,0,94,37,29,0,108,60,2,5,6,58,71,0.0114662112710417,0.00451329592583557,0.00353744815808734,0,0.0131739448646011,0.00731885825811173,0.000243961941937058,0.000609904854842645,0.000731885825811174,0.00707489631617468,0.00866064893876555,8198,6529,32,7.20329131628169,0.000609904854842645,0.000121980970968529,8198
"2015-10-01","Colombia",68,2,443,66,75,3,3,166,247,53,15,18,111,8,30,34,5,12,82,75,0,0,0,1,1,0,0,0,5,0,0,5,0,0,0,0,0,1,0,0.00841792522901708,0.000247586036147561,0.0548403070066848,0.00817033919286952,0.00928447635553355,0.000371379054221342,0.000371379054221342,0.0205496410002476,0.0305768754642238,0.00656102995791037,0.00185689527110671,0.00222827432532805,0.0137410250061897,0.000990344144590245,0.00371379054221342,0.00420896261450854,0.000618965090368903,0.00148551621688537,0.01015102748205,0.00928447635553355,0,0,0,0.000123793018073781,0.000123793018073781,0,0,0,0.000618965090368903,0,0,0.000618965090368903,0,0,0,0,0,0.000123793018073781,0,95,28,29,0,80,51,3,3,7,68,52,0.0117603367170092,0.00346620450606586,0.00358999752413964,0,0.00990344144590245,0.00631344392176281,0.000371379054221342,0.000371379054221342,0.000866551126516464,0.00841792522901708,0.00643723693983659,8078,6263,33,8.43487781197553,0.000495172072295123,0.00111413716266403,8078
"2015-11-01","Colombia",49,0,71,20,29,9,1,138,175,50,14,18,67,14,39,16,1,9,46,53,0,0,0,4,0,0,0,1,0,0,0,1,3,0,0,2,0,0,0,0.00667302192564347,0,0.00966907258613646,0.00272368241862999,0.00394933950701348,0.00122565708838349,0.000136184120931499,0.0187934086885469,0.0238322211630124,0.00680920604657497,0.00190657769304099,0.00245131417676699,0.00912433610241046,0.00190657769304099,0.00531118071632848,0.00217894593490399,0.000136184120931499,0.00122565708838349,0.00626446956284897,0.00721775840936947,0,0,0,0.000544736483725998,0,0,0,0.000136184120931499,0,0,0,0.000136184120931499,0.000408552362794498,0,0,0.000272368241862999,0,0,0,98,22,34,1,83,100,8,7,1,55,51,0.0133460438512869,0.00299605066049299,0.00463026011167098,0.000136184120931499,0.0113032820373144,0.0136184120931499,0.001089472967452,0.000953288846520496,0.000136184120931499,0.00749012665123247,0.00694539016750647,7343,6146,40,7.07978261941611,0.000408552362794498,0.001089472967452,7343
"2015-12-01","Colombia",54,2,91,10,69,8,0,127,224,45,6,21,92,5,22,27,3,15,29,42,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0.00803451867281654,0.000297574765659872,0.0135396518375242,0.00148787382829936,0.0102663294152656,0.00119029906263949,0,0.0188959976194019,0.0333283737539057,0.00669543222734712,0.000892724296979616,0.00312453503942866,0.0136884392203541,0.00074393691414968,0.00327332242225859,0.00401725933640827,0.000446362148489808,0.00223181074244904,0.00431483410206814,0.00624907007885731,0,0,0,0,0,0.000148787382829936,0,0,0,0,0,0.000148787382829936,0,0.000148787382829936,0,0,0,0.000148787382829936,0,55,28,18,0,98,88,0,4,1,58,49,0.00818330605564648,0.00416604671923821,0.00267817289093885,0,0.0145811635173337,0.0130932896890344,0,0.000595149531319744,0.000148787382829936,0.00862966820413629,0.00729058175866687,6721,5518,11,8.33678613535466,0.000297574765659872,0.000297574765659872,6721
"2016-01-01","Colombia",40,3,46,5,68,3,1,211,170,59,10,18,61,9,30,43,3,9,36,29,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0.00607625702567219,0.000455719276925414,0.00698769557952301,0.000759532128209023,0.0103296369436427,0.000455719276925414,0.000151906425641805,0.0320522558104208,0.0258240923591068,0.00896247911286647,0.00151906425641805,0.00273431566155248,0.00926629196415008,0.00136715783077624,0.00455719276925414,0.0065319763025976,0.000455719276925414,0.00136715783077624,0.00546863132310497,0.00440528634361234,0,0,0.000151906425641805,0.000151906425641805,0,0,0,0.000151906425641805,0.000151906425641805,0,0,0.000151906425641805,0,0,0,0,0,0.000151906425641805,0,69,26,26,1,102,56,5,2,2,77,69,0.0104815433692845,0.00394956706668692,0.00394956706668692,0.000151906425641805,0.0154944554154641,0.00850675983594106,0.000759532128209023,0.000303812851283609,0.000303812851283609,0.011696794774419,0.0104815433692845,6583,5359,23,7.61570992068222,0.000303812851283609,0.000607625702567219,6583
"2016-02-01","Colombia",49,4,68,4,58,3,0,284,230,67,18,23,100,9,47,43,2,13,47,57,0,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0.00674188222344524,0.000550357732526142,0.00935608145294441,0.000550357732526142,0.00798018712162906,0.000412768299394606,0,0.0390753990093561,0.0316455696202532,0.00921849201981288,0.00247660979636764,0.00316455696202532,0.0137589433131535,0.00123830489818382,0.00646670335718217,0.00591634562465603,0.000275178866263071,0.00178866263070996,0.00646670335718217,0.00784259768849752,0,0.000137589433131535,0,0,0,0,0,0,0.000275178866263071,0,0,0.000137589433131535,0,0,0,0,0,0,0,92,23,25,1,120,59,6,3,4,70,79,0.0126582278481013,0.00316455696202532,0.00343973582828839,0.000137589433131535,0.0165107319757843,0.00811777655476059,0.000825536598789213,0.000412768299394606,0.000550357732526142,0.00963126031920748,0.0108695652173913,7268,5760,20,8.37086305295455,0.000137589433131535,0.000412768299394606,7268
