"date","country","arrest","censor","electionactivity","electionirregularities","cooperate","coup","defamationcase","disaster","legalaction","legalchange","martiallaw","mobilizesecurity","corruption","activism","protest","purge","raid","threaten","violencelethal","violencenonlethal","arms_transfer_security_aid_assistance","bribery_economic_corruption","diaspora_activation","diplomatic_mediation","diplomatic_recognition","diplomatic_sanction","diplomatic_statement","diplomatic_visit","economic_aid_assistance","intelligence_counterintelligence","investment","joint_security_force_exercise","media_campaign_intervention","political_process_policy_intervention","professional_cultural_exchange","security_cooperation","security_force_facility_presence","surveillance","tech_transfer_investment","trade_agreement_exchange","trade_financial_sanction","transnational_organization_crime","arrestNorm","censorNorm","electionactivityNorm","electionirregularitiesNorm","cooperateNorm","coupNorm","defamationcaseNorm","disasterNorm","legalactionNorm","legalchangeNorm","martiallawNorm","mobilizesecurityNorm","corruptionNorm","activismNorm","protestNorm","purgeNorm","raidNorm","threatenNorm","violencelethalNorm","violencenonlethalNorm","arms_transfer_security_aid_assistanceNorm","bribery_economic_corruptionNorm","diaspora_activationNorm","diplomatic_mediationNorm","diplomatic_recognitionNorm","diplomatic_sanctionNorm","diplomatic_statementNorm","diplomatic_visitNorm","economic_aid_assistanceNorm","intelligence_counterintelligenceNorm","investmentNorm","joint_security_force_exerciseNorm","media_campaign_interventionNorm","political_process_policy_interventionNorm","professional_cultural_exchangeNorm","security_cooperationNorm","security_force_facility_presenceNorm","surveillanceNorm","tech_transfer_investmentNorm","trade_agreement_exchangeNorm","trade_financial_sanctionNorm","transnational_organization_crimeNorm","ncr_arrest","ncr_cooperate","ncr_corruption","ncr_defamationcase","ncr_legalaction","ncr_legalchange","ncr_purge","ncr_raid","ncr_threaten","ncr_violencelethal","ncr_violencenonlethal","ncr_arrestNorm","ncr_cooperateNorm","ncr_corruptionNorm","ncr_defamationcaseNorm","ncr_legalactionNorm","ncr_legalchangeNorm","ncr_purgeNorm","ncr_raidNorm","ncr_threatenNorm","ncr_violencelethalNorm","ncr_violencenonlethalNorm","article_total","cs_999","rai_999","f1","rus_influence","chn_influence","total_articles","kyivpost.com","kyivindependent.com"
"2018-06-01","Ukraine",98,16,80,5,233,12,0,237,331,307,9,39,224,19,96,96,12,55,89,296,7,1,0,0,3,25,15,7,1,10,9,2,7,3,14,20,17,15,1,0,52,0,0.0126402682832452,0.00206371727073391,0.0103185863536695,0.000644911647104347,0.0300528827550626,0.00154778795305043,0,0.030568812072746,0.0426931510383078,0.0395975751322069,0.00116084096478782,0.0050303108474139,0.0288920417902747,0.00245066425899652,0.0123823036244035,0.0123823036244035,0.00154778795305043,0.00709402811814781,0.0114794273184574,0.0381787695085773,0.000902876305946085,0.000128982329420869,0,0,0.000386946988262608,0.00322455823552173,0.00193473494131304,0.000902876305946085,0.000128982329420869,0.00128982329420869,0.00116084096478782,0.000257964658841739,0.000902876305946085,0.000386946988262608,0.00180575261189217,0.00257964658841739,0.00219269960015478,0.00193473494131304,0.000128982329420869,0,0.00670708112988521,0,167,82,46,0,192,135,18,16,6,49,133,0.0215400490132852,0.0105765510125113,0.00593318715335999,0,0.0247646072488069,0.0174126144718174,0.00232168192957565,0.00206371727073391,0.000773893976525216,0.0063201341416226,0.0171546498129756,7753,4892,7544,7.69724350555436,0.0341803172965304,0.00180575261189217,7753,1,0
"2018-07-01","Ukraine",70,14,65,12,175,4,7,193,236,126,11,44,118,19,47,53,13,44,58,175,3,1,2,0,0,9,14,8,1,6,26,1,7,6,6,17,10,3,1,0,54,0,0.00985221674876847,0.00197044334975369,0.0091484869809993,0.00168895144264602,0.0246305418719212,0.000562983814215341,0.000985221674876847,0.0271639690358902,0.0332160450387051,0.0177339901477833,0.00154820548909219,0.00619282195636875,0.0166080225193526,0.00267417311752287,0.00661505981703026,0.00745953553835327,0.00182969739619986,0.00619282195636875,0.00816326530612245,0.0246305418719212,0.000422237860661506,0.000140745953553835,0.000281491907107671,0,0,0.00126671358198452,0.00197044334975369,0.00112596762843068,0.000140745953553835,0.000844475721323012,0.00365939479239972,0.000140745953553835,0.000985221674876847,0.000844475721323012,0.000844475721323012,0.0023926812104152,0.00140745953553835,0.000422237860661506,0.000140745953553835,0,0.00760028149190711,0,133,73,40,0,151,127,12,8,14,49,114,0.0187192118226601,0.01027445460943,0.00562983814215341,0,0.0212526389866291,0.0178747361013371,0.00168895144264602,0.00112596762843068,0.00197044334975369,0.00689655172413793,0.0160450387051372,7105,5039,6930,6.9935217466997,0.0295566502463054,0.00197044334975369,7105,1,0
"2018-08-01","Ukraine",123,21,59,15,167,5,3,241,298,77,2,61,155,21,37,26,7,38,133,215,5,1,0,0,3,20,11,3,0,10,12,9,1,14,7,28,13,2,0,0,43,0,0.0173312667324221,0.00295899675919403,0.0083133718472594,0.00211356911371002,0.0235310694659715,0.000704523037903339,0.000422713822742004,0.033958010426941,0.041989573059039,0.0108496547837114,0.000281809215161336,0.00859518106242074,0.0218402141750035,0.00295899675919403,0.00521347048048471,0.00366351979709737,0.000986332253064675,0.00535437508806538,0.0187403128082288,0.0302944906298436,0.000704523037903339,0.000140904607580668,0,0,0.000422713822742004,0.00281809215161336,0.00154995068338735,0.000422713822742004,0,0.00140904607580668,0.00169085529096801,0.00126814146822601,0.000140904607580668,0.00197266450612935,0.000986332253064675,0.0039453290122587,0.00183175989854868,0.000281809215161336,0,0,0.00605889812596872,0,171,48,47,1,193,67,7,9,5,49,123,0.0240946878962942,0.00676342116387206,0.00662251655629139,0.000140904607580668,0.0271945892630689,0.00944060870790475,0.000986332253064675,0.00126814146822601,0.000704523037903339,0.00690432577145273,0.0173312667324221,7097,4849,6915,6.44122980636226,0.0293081583767789,0.00225447372129069,7097,1,0
"2018-09-01","Ukraine",91,28,113,21,152,8,5,151,247,153,16,65,121,35,34,48,10,37,67,215,5,0,0,0,2,11,29,5,0,8,7,5,8,12,8,30,19,5,0,0,50,1,0.0131010653613591,0.00403109703426432,0.016268355888281,0.00302332277569824,0.0218830981860063,0.00115174200978981,0.000719838756118629,0.0217391304347826,0.0355600345522603,0.0220270659372301,0.00230348401957961,0.00935790382954218,0.0174200978980708,0.00503887129283041,0.00489490354160668,0.00691045205873884,0.00143967751223726,0.00532680679527786,0.00964583933198963,0.0309530665131011,0.000719838756118629,0,0,0,0.000287935502447452,0.00158364526346098,0.00417506478548805,0.000719838756118629,0,0.00115174200978981,0.00100777425856608,0.000719838756118629,0.00115174200978981,0.00172761301468471,0.00115174200978981,0.00431903253671178,0.00273538727325079,0.000719838756118629,0,0,0.00719838756118629,0.000143967751223726,138,65,42,1,129,124,8,8,13,20,99,0.0198675496688742,0.00935790382954218,0.00604664555139649,0.000143967751223726,0.0185718399078606,0.017852001151742,0.00115174200978981,0.00115174200978981,0.00187158076590844,0.00287935502447452,0.0142528073711489,6946,4821,6741,7.04270314414747,0.0309530665131011,0.00201554851713216,6946,1,0
"2018-10-01","Ukraine",102,19,89,20,172,1,1,239,250,149,10,52,164,18,56,58,10,59,94,223,5,2,3,0,5,15,23,3,1,10,3,3,9,17,7,21,13,22,0,1,60,0,0.0127995984439704,0.00238423892583762,0.0111682770736604,0.00250972518509223,0.0215836365917932,0.000125486259254612,0.000125486259254612,0.0299912159618522,0.0313715648136529,0.0186974526289371,0.00125486259254612,0.0065252854812398,0.0205797465177563,0.00225875266658301,0.00702723051825825,0.00727820303676747,0.00125486259254612,0.00740368929602209,0.0117957083699335,0.0279834358137784,0.000627431296273058,0.000250972518509223,0.000376458777763835,0,0.000627431296273058,0.00188229388881917,0.00288618396285607,0.000376458777763835,0.000125486259254612,0.00125486259254612,0.000376458777763835,0.000376458777763835,0.0011293763332915,0.0021332664073284,0.000878403814782281,0.00263521144434684,0.00163132137030995,0.00276069770360146,0,0.000125486259254612,0.0075291755552767,0,125,89,54,2,146,116,7,7,9,53,116,0.0156857824068265,0.0111682770736604,0.00677625799974903,0.000250972518509223,0.0183209938511733,0.0145564060735349,0.000878403814782281,0.000878403814782281,0.0011293763332915,0.00665077174049442,0.0145564060735349,7969,5647,7746,6.08514069448146,0.0299912159618522,0.00175680762956456,7969,1,0
"2018-11-01","Ukraine",123,22,302,96,281,3,4,114,290,245,275,66,154,35,87,59,11,176,62,296,12,3,3,0,1,64,88,6,1,3,18,1,7,24,7,71,16,6,0,1,246,0,0.0126556230064821,0.00226360736701307,0.0310731556744521,0.00987755941969338,0.0289124395513942,0.000308673731865418,0.000411564975820558,0.0117296018108859,0.0298384607469904,0.0252083547690092,0.0282950920876633,0.0067908221010392,0.0158452515690915,0.00360119353842988,0.00895153822409713,0.00607058339335323,0.00113180368350653,0.0181088589361045,0.00637925712521864,0.0304558082107213,0.00123469492746167,0.000308673731865418,0.000308673731865418,0,0.000102891243955139,0.00658503961312892,0.00905442946805227,0.000617347463730836,0.000102891243955139,0.000308673731865418,0.00185204239119251,0.000102891243955139,0.000720238707685976,0.00246938985492335,0.000720238707685976,0.0073052783208149,0.00164625990328223,0.000617347463730836,0,0.000102891243955139,0.0253112460129643,0,155,71,47,0,153,142,12,7,9,34,113,0.0159481428130466,0.0073052783208149,0.00483588846589155,0,0.0157423603251363,0.0146105566416298,0.00123469492746167,0.000720238707685976,0.000926021195596255,0.00349830229447474,0.0116267105669308,9719,6410,9141,5.7820553204336,0.0664677435950201,0.00277806358678876,9719,1,0
"2018-12-01","Ukraine",86,29,249,32,183,4,1,140,203,165,87,86,100,18,42,24,5,108,53,151,14,2,2,0,1,40,37,3,1,14,7,3,6,24,13,64,26,9,0,0,154,1,0.0114666666666667,0.00386666666666667,0.0332,0.00426666666666667,0.0244,0.000533333333333333,0.000133333333333333,0.0186666666666667,0.0270666666666667,0.022,0.0116,0.0114666666666667,0.0133333333333333,0.0024,0.0056,0.0032,0.000666666666666667,0.0144,0.00706666666666667,0.0201333333333333,0.00186666666666667,0.000266666666666667,0.000266666666666667,0,0.000133333333333333,0.00533333333333333,0.00493333333333333,4e-04,0.000133333333333333,0.00186666666666667,0.000933333333333333,4e-04,8e-04,0.0032,0.00173333333333333,0.00853333333333333,0.00346666666666667,0.0012,0,0,0.0205333333333333,0.000133333333333333,75,48,35,0,119,110,8,6,9,30,86,0.01,0.0064,0.00466666666666667,0,0.0158666666666667,0.0146666666666667,0.00106666666666667,8e-04,0.0012,0.004,0.0114666666666667,7500,5302,7079,5.1119592524272,0.0581333333333333,0.002,7500,1,0
"2019-01-01","Ukraine",89,11,513,43,166,9,0,200,270,103,15,21,149,13,20,14,5,30,45,168,4,3,0,0,3,14,17,0,2,7,17,0,11,30,5,15,10,10,0,1,42,1,0.0145997375328084,0.00180446194225722,0.0841535433070866,0.00705380577427822,0.0272309711286089,0.00147637795275591,0,0.0328083989501312,0.0442913385826772,0.0168963254593176,0.00246062992125984,0.00344488188976378,0.0244422572178478,0.00213254593175853,0.00328083989501312,0.00229658792650919,0.000820209973753281,0.00492125984251968,0.00738188976377953,0.0275590551181102,0.000656167979002625,0.000492125984251968,0,0,0.000492125984251968,0.00229658792650919,0.00278871391076115,0,0.000328083989501312,0.00114829396325459,0.00278871391076115,0,0.00180446194225722,0.00492125984251968,0.000820209973753281,0.00246062992125984,0.00164041994750656,0.00164041994750656,0,0.000164041994750656,0.00688976377952756,0.000164041994750656,83,48,21,0,98,62,7,9,2,34,74,0.0136154855643045,0.0078740157480315,0.00344488188976378,0,0.0160761154855643,0.0101706036745407,0.00114829396325459,0.00147637795275591,0.000328083989501312,0.00557742782152231,0.0121391076115486,6096,3907,5904,6.50761022619166,0.0370734908136483,0.00131233595800525,6096,1,0
"2019-02-01","Ukraine",106,25,454,132,127,8,5,101,384,173,5,35,254,20,42,45,19,43,65,206,4,1,0,0,1,10,10,0,0,2,11,2,11,92,13,18,11,13,0,0,61,0,0.0150696616434461,0.00355416548194484,0.0645436451521183,0.0187659937446688,0.0180551606482798,0.00113733295422235,0.000710833096388968,0.0143588285470572,0.0545919818026727,0.0245948251350583,0.000710833096388968,0.00497583167472278,0.0361103212965596,0.00284333238555587,0.00597099800966733,0.00639749786750071,0.00270116576627808,0.00611316462894512,0.00924083025305658,0.0292863235712255,0.000568666477111174,0.000142166619277794,0,0,0.000142166619277794,0.00142166619277794,0.00142166619277794,0,0,0.000284333238555587,0.00156383281205573,0.000284333238555587,0.00156383281205573,0.013079328973557,0.00184816605061132,0.00255899914700028,0.00156383281205573,0.00184816605061132,0,0,0.00867216377594541,0,114,47,73,6,185,73,16,8,6,23,80,0.0162069945976685,0.0066818311060563,0.0103781632072789,0.000852999715666761,0.0263008245663918,0.0103781632072789,0.0022746659084447,0.00113733295422235,0.000852999715666761,0.00326983224338925,0.0113733295422235,7034,4415,6774,8.82760915472689,0.0413704862098379,0.00142166619277794,7034,1,0
"2019-03-01","Ukraine",119,45,923,190,159,5,4,134,364,131,13,54,327,23,58,68,14,78,100,215,7,6,2,0,0,12,22,3,2,4,11,4,7,30,7,16,19,8,0,0,81,1,0.0151053566895151,0.00571210967250571,0.117161716171617,0.0241177963950241,0.0201827875095202,0.000634678852500635,0.000507743082000508,0.017009393247017,0.0462046204620462,0.0166285859355166,0.00165016501650165,0.00685453160700685,0.0415079969535415,0.00291952272150292,0.00736227468900736,0.00863163239400863,0.00177710078700178,0.0099009900990099,0.0126935770500127,0.0272911906575273,0.000888550393500889,0.000761614623000762,0.000253871541000254,0,0,0.00152322924600152,0.00279258695100279,0.000380807311500381,0.000253871541000254,0.000507743082000508,0.0013962934755014,0.000507743082000508,0.000888550393500889,0.00380807311500381,0.000888550393500889,0.00203097232800203,0.00241177963950241,0.00101548616400102,0,0,0.0102817974105103,0.000126935770500127,114,44,65,1,172,74,8,5,9,33,89,0.0144706778370145,0.00558517390200559,0.00825082508250825,0.000126935770500127,0.0218329525260218,0.00939324701700939,0.00101548616400102,0.000634678852500635,0.00114242193450114,0.00418888042650419,0.0112972835745113,7878,4537,7636,8.19695452182146,0.0328763645595329,0.00177710078700178,7878,1,0
"2019-04-01","Ukraine",81,12,1130,169,258,3,8,134,337,184,6,66,187,16,35,110,6,30,74,197,6,1,1,0,7,13,20,1,0,4,18,1,11,23,4,16,13,3,0,0,64,1,0.00846218136230673,0.00125365649811952,0.118052653572921,0.0176556623485165,0.0269536147095696,0.000313414124529879,0.000835770998746344,0.0139991642290013,0.0352068533221897,0.0192227329711659,0.000626828249059758,0.00689511073965733,0.0195361470956958,0.00167154199749269,0.00365649811951525,0.0114918512327622,0.000626828249059758,0.00313414124529879,0.00773088173840368,0.0205808608441287,0.000626828249059758,0.000104471374843293,0.000104471374843293,0,0.000731299623903051,0.00135812787296281,0.00208942749686586,0.000104471374843293,0,0.000417885499373172,0.00188048474717927,0.000104471374843293,0.00114918512327622,0.00240284162139574,0.000417885499373172,0.00167154199749269,0.00135812787296281,0.000313414124529879,0,0,0.00668616798997075,0.000104471374843293,103,77,38,1,149,119,15,13,3,27,78,0.0107605516088592,0.00804429586293356,0.00396991224404513,0.000104471374843293,0.0155662348516506,0.0124320936063519,0.00156707062264939,0.00135812787296281,0.000313414124529879,0.00282072712076891,0.00814876723777685,9572,6081,9365,7.20714262272653,0.0230881738403677,0.00177601337233598,9572,1,0
"2019-05-01","Ukraine",69,7,368,37,306,24,2,165,305,199,4,28,129,55,53,251,9,37,80,173,3,1,1,0,4,16,17,6,1,1,12,0,8,2,8,7,13,2,0,0,64,2,0.00785876993166287,0.000797266514806378,0.0419134396355353,0.00421412300683371,0.0348519362186788,0.00273348519362187,0.000227790432801822,0.0187927107061503,0.0347380410022779,0.0226651480637813,0.000455580865603645,0.00318906605922551,0.0146924829157175,0.00626423690205011,0.00603644646924829,0.0285876993166287,0.0010250569476082,0.00421412300683371,0.00911161731207289,0.0197038724373576,0.000341685649202734,0.000113895216400911,0.000113895216400911,0,0.000455580865603645,0.00182232346241458,0.00193621867881549,0.000683371298405467,0.000113895216400911,0.000113895216400911,0.00136674259681093,0,0.000911161731207289,0.000227790432801822,0.000911161731207289,0.000797266514806378,0.00148063781321185,0.000227790432801822,0,0,0.00728929384965831,0.000227790432801822,92,79,62,2,175,119,20,16,5,20,67,0.0104783599088838,0.00899772209567198,0.00706150341685649,0.000227790432801822,0.0199316628701595,0.0135535307517084,0.00227790432801822,0.00182232346241458,0.000569476082004556,0.00227790432801822,0.00763097949886105,8780,5972,8612,7.5218608137521,0.0206150341685649,0.00159453302961276,8780,1,0
"2019-06-01","Ukraine",56,10,491,38,262,6,3,232,277,158,14,47,97,31,68,122,10,23,87,202,2,1,0,0,1,12,19,3,0,3,10,1,5,5,1,16,17,2,0,0,66,0,0.00691358024691358,0.00123456790123457,0.0606172839506173,0.00469135802469136,0.0323456790123457,0.000740740740740741,0.00037037037037037,0.028641975308642,0.0341975308641975,0.0195061728395062,0.0017283950617284,0.00580246913580247,0.0119753086419753,0.00382716049382716,0.00839506172839506,0.0150617283950617,0.00123456790123457,0.00283950617283951,0.0107407407407407,0.0249382716049383,0.000246913580246914,0.000123456790123457,0,0,0.000123456790123457,0.00148148148148148,0.00234567901234568,0.00037037037037037,0,0.00037037037037037,0.00123456790123457,0.000123456790123457,0.000617283950617284,0.000617283950617284,0.000123456790123457,0.00197530864197531,0.00209876543209877,0.000246913580246914,0,0,0.00814814814814815,0,95,69,39,1,172,80,34,10,8,41,66,0.0117283950617284,0.00851851851851852,0.00481481481481482,0.000123456790123457,0.0212345679012346,0.00987654320987654,0.00419753086419753,0.00123456790123457,0.000987654320987654,0.00506172839506173,0.00814814814814815,8100,5360,7936,6.53166494219128,0.024320987654321,0.00160493827160494,8100,1,0
"2019-07-01","Ukraine",108,26,852,156,283,4,2,144,370,136,3,64,192,17,53,114,22,34,91,192,2,2,2,0,5,5,20,6,0,4,11,2,25,12,7,40,15,1,1,0,29,0,0.0112535167239762,0.00270917995206835,0.0887777430447015,0.0162550797124101,0.0294883817859748,0.000416796915702824,0.000208398457851412,0.0150046889653017,0.0385537147025112,0.014171095133896,0.000312597686777118,0.00666875065124518,0.0200062519537355,0.001771386891737,0.00552255913306242,0.0118787120975305,0.00229238303636553,0.003542773783474,0.00948212983223924,0.0200062519537355,0.000208398457851412,0.000208398457851412,0.000208398457851412,0,0.00052099614462853,0.00052099614462853,0.00208398457851412,0.000625195373554236,0,0.000416796915702824,0.00114619151818277,0.000208398457851412,0.00260498072314265,0.00125039074710847,0.000729394602479942,0.00416796915702824,0.00156298843388559,0.000104199228925706,0.000104199228925706,0,0.00302177763884547,0,129,87,67,0,223,106,39,12,13,27,89,0.0134417005314161,0.00906533291653642,0.0069813483380223,0,0.0232364280504324,0.0110451182661248,0.00406376992810253,0.00125039074710847,0.00135458997603418,0.00281337918099406,0.00927373137438783,9597,6121,9408,6.77398075143421,0.021986037303324,0.000833593831405648,9597,1,0
"2019-08-01","Ukraine",94,7,175,18,260,4,10,233,307,122,4,28,165,21,65,111,13,22,86,209,4,0,0,0,5,11,14,8,0,3,15,0,11,1,3,54,4,1,1,1,31,0,0.0123149482510153,0.000917070614437312,0.0229267653609328,0.00235818157998166,0.0340626228219573,0.000524040351107035,0.00131010087776759,0.0305253504519848,0.040220096947465,0.0159832307087646,0.000524040351107035,0.00366828245774925,0.0216166644831652,0.00275121184331193,0.00851565570548932,0.0145421197432202,0.00170313114109786,0.00288222193108869,0.0112668675488013,0.0273811083453426,0.000524040351107035,0,0,0,0.000655050438883794,0.00144111096554435,0.00183414122887462,0.00104808070221407,0,0.000393030263330276,0.00196515131665138,0,0.00144111096554435,0.000131010087776759,0.000393030263330276,0.00707454473994498,0.000524040351107035,0.000131010087776759,0.000131010087776759,0.000131010087776759,0.00406131272107952,0,135,84,59,2,221,78,24,12,12,26,65,0.0176863618498624,0.0110048473732477,0.00772959517882877,0.000262020175553518,0.0289532293986637,0.0102187868465872,0.00314424210664221,0.00157212105332111,0.00157212105332111,0.00340626228219573,0.00851565570548932,7633,5139,7466,8.36394292513233,0.0258089872920215,0.00183414122887462,7633,1,0
"2019-09-01","Ukraine",68,19,147,40,344,21,4,157,491,272,12,36,268,27,37,204,20,43,77,173,2,4,0,0,1,7,21,2,0,4,26,1,4,11,4,98,8,2,0,0,32,1,0.00742115027829314,0.00207355669540543,0.0160427807486631,0.00436538251664302,0.03754228964313,0.00229182582123759,0.000436538251664302,0.0171341263778239,0.0535850703917931,0.0296846011131725,0.00130961475499291,0.00392884426497872,0.0292480628615082,0.00294663319873404,0.00403797882789479,0.0222634508348794,0.00218269125832151,0.00469278620539125,0.00840336134453781,0.0188802793844811,0.000218269125832151,0.000436538251664302,0,0,0.000109134562916076,0.000763941940412529,0.00229182582123759,0.000218269125832151,0,0.000436538251664302,0.00283749863581796,0.000109134562916076,0.000436538251664302,0.00120048019207683,0.000436538251664302,0.0106951871657754,0.000873076503328604,0.000218269125832151,0,0,0.00349230601331442,0.000109134562916076,97,106,46,2,164,182,38,20,17,29,95,0.0105860526028593,0.011568263669104,0.00502018989413947,0.000218269125832151,0.0178980683182364,0.0198624904507257,0.00414711339081087,0.00218269125832151,0.00185528756957328,0.00316490232456619,0.0103677834770272,9163,6168,8935,8.93146597325144,0.0313216195569137,0.00098221106624468,9163,1,0
"2019-10-01","Ukraine",102,4,142,13,286,34,8,160,810,222,7,78,434,23,107,158,10,31,68,178,2,5,1,0,5,7,20,2,1,7,34,1,4,17,7,18,12,2,0,0,19,0,0.0100890207715134,0.00039564787339268,0.0140454995054402,0.00128585558852621,0.0282888229475767,0.00336300692383778,0.000791295746785361,0.0158259149357072,0.0801186943620178,0.0219584569732938,0.000692383778437191,0.00771513353115727,0.0429277942631058,0.00227497527200791,0.0105835806132542,0.0156280909990109,0.000989119683481701,0.00306627101879327,0.00672601384767557,0.0176063303659743,0.00019782393669634,0.000494559841740851,9.89119683481701e-05,0,0.000494559841740851,0.000692383778437191,0.0019782393669634,0.00019782393669634,9.89119683481701e-05,0.000692383778437191,0.00336300692383778,9.89119683481701e-05,0.00039564787339268,0.00168150346191889,0.000692383778437191,0.00178041543026706,0.00118694362017804,0.00019782393669634,0,0,0.00187932739861523,0,137,113,88,1,187,205,28,8,5,43,86,0.0135509396636993,0.0111770524233432,0.00870425321463897,9.89119683481701e-05,0.0184965380811078,0.0202769535113749,0.00276953511374876,0.000791295746785361,0.000494559841740851,0.00425321463897132,0.00850642927794263,10110,6763,9946,10.1396285610913,0.0173095944609298,0.00227497527200791,10110,1,0
"2019-11-01","Ukraine",106,13,94,24,240,16,11,146,759,167,2,62,434,13,53,161,17,34,52,193,3,0,0,0,2,8,19,5,1,18,29,0,1,3,6,66,11,4,0,2,23,0,0.0109912899211945,0.00134798838656159,0.00974699294898382,0.0024885939444214,0.024885939444214,0.00165906262961427,0.00114060555785981,0.0151389464952302,0.0787017834923268,0.0173164661965989,0.000207382828701783,0.00642886768975529,0.045002073828287,0.00134798838656159,0.00549564496059726,0.0166943177104936,0.00176275404396516,0.00352550808793032,0.00539195354624637,0.0200124429697221,0.000311074243052675,0,0,0,0.000207382828701783,0.000829531314807134,0.00197013687266694,0.000518457071754459,0.000103691414350892,0.00186644545831605,0.00300705101617586,0,0.000103691414350892,0.000311074243052675,0.000622148486105351,0.00684363334715886,0.00114060555785981,0.000414765657403567,0,0.000207382828701783,0.00238490253007051,0,160,85,112,6,236,200,37,18,7,36,83,0.0165906262961427,0.0088137702198258,0.0116134384072999,0.000622148486105351,0.0244711737868105,0.0207382828701783,0.00383658233098299,0.00186644545831605,0.000725839900456242,0.0037328909166321,0.00860638739112402,9644,6541,9443,10.6157351349461,0.0250933222729158,0.000829531314807134,9644,1,0
"2019-12-01","Ukraine",66,27,115,24,420,40,1,249,430,264,14,31,240,18,81,103,8,44,68,178,3,1,0,0,3,13,35,8,4,2,87,1,13,4,4,44,10,5,0,0,70,0,0.00706260032102729,0.0028892455858748,0.0123060460139112,0.00256821829855538,0.0449438202247191,0.00428036383092563,0.000107009095773141,0.026645264847512,0.0460139111824505,0.0282504012841092,0.00149812734082397,0.00331728196896736,0.0256821829855538,0.00192616372391653,0.0086677367576244,0.0110219368646335,0.000856072766185126,0.00470840021401819,0.00727661851257357,0.019047619047619,0.000321027287319422,0.000107009095773141,0,0,0.000321027287319422,0.00139111824505083,0.00374531835205993,0.000856072766185126,0.000428036383092563,0.000214018191546281,0.00930979133226324,0.000107009095773141,0.00139111824505083,0.000428036383092563,0.000428036383092563,0.00470840021401819,0.00107009095773141,0.000535045478865704,0,0,0.00749063670411985,0,139,165,70,0,206,189,24,36,4,53,84,0.0148742643124666,0.0176565008025682,0.00749063670411985,0,0.022043873729267,0.0202247191011236,0.00256821829855538,0.00385232744783307,0.000428036383092563,0.00567148207597646,0.00898876404494382,9345,6211,9038,7.46354722532626,0.0385232744783307,0.00203317281968967,9345,1,0
"2020-01-01","Ukraine",74,31,49,13,146,23,3,393,452,141,6,27,244,12,55,106,5,23,81,189,1,2,0,0,0,25,8,2,1,10,12,2,9,3,5,7,12,8,0,0,21,1,0.00932459677419355,0.00390625,0.00617439516129032,0.00163810483870968,0.0183971774193548,0.00289818548387097,0.000378024193548387,0.0495211693548387,0.0569556451612903,0.0177671370967742,0.000756048387096774,0.00340221774193548,0.0307459677419355,0.00151209677419355,0.0069304435483871,0.0133568548387097,0.000630040322580645,0.00289818548387097,0.0102066532258065,0.0238155241935484,0.000126008064516129,0.000252016129032258,0,0,0,0.00315020161290323,0.00100806451612903,0.000252016129032258,0.000126008064516129,0.00126008064516129,0.00151209677419355,0.000252016129032258,0.00113407258064516,0.000378024193548387,0.000630040322580645,0.000882056451612903,0.00151209677419355,0.00100806451612903,0,0,0.00264616935483871,0.000126008064516129,127,87,37,0,162,121,12,10,7,32,73,0.0160030241935484,0.0109627016129032,0.00466229838709677,0,0.0204133064516129,0.0152469758064516,0.00151209677419355,0.00126008064516129,0.000882056451612903,0.00403225806451613,0.00919858870967742,7936,5421,7807,8.24836783214053,0.0175151209677419,0.00239415322580645,7936,1,0
"2020-02-01","Ukraine",75,27,93,6,146,17,5,308,286,128,10,44,165,7,57,115,17,16,64,214,1,1,1,0,3,20,17,1,2,2,4,0,2,3,8,8,16,4,0,2,16,0,0.00983090837593394,0.00353912701533622,0.0121903263861581,0.000786472670074715,0.0191375016384847,0.00222833923187836,0.000655393891728929,0.040372263730502,0.0374885306068947,0.0167780836282606,0.00131078778345786,0.00576746624721458,0.0216279984270547,0.000917551448420501,0.00747149036570979,0.0150740595097654,0.00222833923187836,0.00209726045353257,0.00838904181413029,0.0280508585659982,0.000131078778345786,0.000131078778345786,0.000131078778345786,0,0.000393236335037357,0.00262157556691572,0.00222833923187836,0.000131078778345786,0.000262157556691572,0.000262157556691572,0.000524315113383143,0,0.000262157556691572,0.000393236335037357,0.00104863022676629,0.00104863022676629,0.00209726045353257,0.000524315113383143,0,0.000262157556691572,0.00209726045353257,0,117,89,63,1,192,115,25,15,7,40,78,0.0153362170664569,0.0116660112727749,0.00825796303578451,0.000131078778345786,0.0251671254423909,0.0150740595097654,0.00327696945864465,0.00196618167518679,0.000917551448420501,0.00524315113383143,0.0102241447109713,7629,5272,7518,7.55689258998176,0.014680823174728,0.00340804823699043,7629,1,0
