"date","country","arrest","censor","electionactivity","electionirregularities","cooperate","coup","defamationcase","disaster","legalaction","legalchange","martiallaw","mobilizesecurity","corruption","activism","protest","purge","raid","threaten","violencelethal","violencenonlethal","arms_transfer_security_aid_assistance","bribery_economic_corruption","diaspora_activation","diplomatic_mediation","diplomatic_recognition","diplomatic_sanction","diplomatic_statement","diplomatic_visit","economic_aid_assistance","intelligence_counterintelligence","investment","joint_security_force_exercise","media_campaign_intervention","political_process_policy_intervention","professional_cultural_exchange","security_cooperation","security_force_facility_presence","surveillance","tech_transfer_investment","trade_agreement_exchange","trade_financial_sanction","transnational_organization_crime","arrestNorm","censorNorm","electionactivityNorm","electionirregularitiesNorm","cooperateNorm","coupNorm","defamationcaseNorm","disasterNorm","legalactionNorm","legalchangeNorm","martiallawNorm","mobilizesecurityNorm","corruptionNorm","activismNorm","protestNorm","purgeNorm","raidNorm","threatenNorm","violencelethalNorm","violencenonlethalNorm","arms_transfer_security_aid_assistanceNorm","bribery_economic_corruptionNorm","diaspora_activationNorm","diplomatic_mediationNorm","diplomatic_recognitionNorm","diplomatic_sanctionNorm","diplomatic_statementNorm","diplomatic_visitNorm","economic_aid_assistanceNorm","intelligence_counterintelligenceNorm","investmentNorm","joint_security_force_exerciseNorm","media_campaign_interventionNorm","political_process_policy_interventionNorm","professional_cultural_exchangeNorm","security_cooperationNorm","security_force_facility_presenceNorm","surveillanceNorm","tech_transfer_investmentNorm","trade_agreement_exchangeNorm","trade_financial_sanctionNorm","transnational_organization_crimeNorm","ncr_arrest","ncr_cooperate","ncr_corruption","ncr_defamationcase","ncr_legalaction","ncr_legalchange","ncr_purge","ncr_raid","ncr_threaten","ncr_violencelethal","ncr_violencenonlethal","ncr_arrestNorm","ncr_cooperateNorm","ncr_corruptionNorm","ncr_defamationcaseNorm","ncr_legalactionNorm","ncr_legalchangeNorm","ncr_purgeNorm","ncr_raidNorm","ncr_threatenNorm","ncr_violencelethalNorm","ncr_violencenonlethalNorm","article_total","cs_999","rai_999","f1","rus_influence","chn_influence","total_articles","bd.pratidin.com","kalerkantho.com","jugantor.com","dailyjanakantha.com"
"2014-11-01","Bangladesh",140,4,129,10,30,10,1,123,135,20,2,15,68,20,330,33,3,7,107,178,0,0,0,0,0,0,0,1,0,0,7,0,0,0,2,0,0,0,0,0,0,0,0.0144003291503806,0.000411437975725159,0.0132688747171364,0.0010285949393129,0.0030857848179387,0.0010285949393129,0.00010285949393129,0.0126517177535487,0.0138860316807241,0.0020571898786258,0.00020571898786258,0.00154289240896935,0.00699444558732771,0.0020571898786258,0.0339436329973257,0.00339436329973257,0.00030857848179387,0.000720016457519029,0.011005965850648,0.0183089899197696,0,0,0,0,0,0,0,0.00010285949393129,0,0,0.000720016457519029,0,0,0,0.00020571898786258,0,0,0,0,0,0,0,453,36,49,4,183,31,17,7,7,213,208,0.0465953507508743,0.00370294178152644,0.0050401152026332,0.000411437975725159,0.018823287389426,0.00318864431186999,0.00174861139683193,0.000720016457519029,0.000720016457519029,0.0219090722073647,0.0213947747377083,9722,7227,9712,20.9604748859598,0.00020571898786258,0.0010285949393129,9722,1,1,1,1
"2014-12-01","Bangladesh",126,3,170,13,48,9,5,123,134,26,5,8,72,19,341,21,2,8,103,143,0,0,0,0,0,0,0,3,0,0,2,0,0,0,1,0,0,0,0,1,1,0,0.0123796423658872,0.000294753389663981,0.0167026920809589,0.00127726468854392,0.0047160542346237,0.000884260168991943,0.000491255649439969,0.0120848889762232,0.0131656514049912,0.00255452937708784,0.000491255649439969,0.00078600903910395,0.00707408135193555,0.00186677146787188,0.0335036352918059,0.00206327372764787,0.000196502259775987,0.00078600903910395,0.0101198663784634,0.0140499115739831,0,0,0,0,0,0,0,0.000294753389663981,0,0,0.000196502259775987,0,0,0,9.82511298879937e-05,0,0,0,0,9.82511298879937e-05,9.82511298879937e-05,0,428,54,45,9,235,28,12,7,13,204,201,0.0420514835920613,0.00530556101395166,0.00442130084495972,0.000884260168991943,0.0230890155236785,0.00275103163686382,0.00117901355865592,0.000687757909215956,0.00127726468854392,0.0200432304971507,0.0197484771074867,10178,7655,10170,20.1080671058715,0,0.00108076242876793,10178,1,0,1,1
"2015-01-01","Bangladesh",141,16,116,9,72,4,1,202,120,26,19,35,49,25,411,20,13,10,158,248,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0118547166638641,0.0013452160753321,0.00975281654615773,0.000756684042374306,0.00605347233899445,0.000336304018833025,8.40760047082563e-05,0.0169833529510678,0.0100891205649908,0.00218597612241466,0.00159744408945687,0.00294266016478897,0.00411972423070456,0.00210190011770641,0.0345552379350933,0.00168152009416513,0.00109298806120733,0.000840760047082563,0.0132840087439045,0.0208508491676476,0,0,0,0,0,0,0,8.40760047082563e-05,0,0,0,0,0,0,8.40760047082563e-05,0,0,0,0,0,0,0,406,44,51,2,173,48,18,7,10,248,244,0.034134857911552,0.00369934420716328,0.00428787624012107,0.000168152009416513,0.0145451488145283,0.0040356482259963,0.00151336808474861,0.000588532032957794,0.000840760047082563,0.0208508491676476,0.0205145451488145,11894,9019,11892,21.5687360058658,8.40760047082563e-05,0.000252228014124769,11894,1,1,1,1
"2015-02-01","Bangladesh",144,6,141,3,91,12,1,214,136,23,11,23,91,19,417,27,6,6,207,171,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0.013474314587817,0.000561429774492374,0.0131935997005708,0.000280714887246187,0.00851501824646767,0.00112285954898475,9.35716290820623e-05,0.0200243286235613,0.0127257415551605,0.00215214746888743,0.00102928791990269,0.00215214746888743,0.00851501824646767,0.00177786095255918,0.03901936932722,0.00252643398521568,0.000561429774492374,0.000561429774492374,0.0193693272199869,0.0160007485730327,0,0,0,0,0,0,0,9.35716290820623e-05,0,0,9.35716290820623e-05,0,0,0,0.000187143258164125,0,0,0,0,0,0,0,365,43,51,1,181,30,9,9,5,303,226,0.0341536446149527,0.00402358005052868,0.00477215308318518,9.35716290820623e-05,0.0169364648638533,0.00280714887246187,0.000842144661738561,0.000842144661738561,0.000467858145410312,0.0283522036118649,0.0211471881725461,10687,7827,10683,21.5711877491602,9.35716290820623e-05,0.000374286516328249,10687,1,1,1,1
"2015-03-01","Bangladesh",159,8,370,9,37,8,0,261,153,14,3,23,89,19,349,31,2,9,124,209,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0.0137151729491935,0.000690071594927974,0.0319158112654188,0.00077633054429397,0.00319158112654188,0.000690071594927974,0,0.0225135857845251,0.0131976192529975,0.00120762529112395,0.00025877684809799,0.00198395583541792,0.00767704649357371,0.00163892003795394,0.0301043733287329,0.0026740274303459,0.000172517898731993,0.00077633054429397,0.0106961097213836,0.0180281204174933,0.000172517898731993,0,0,0,0,0,0,0,0,0,8.62589493659967e-05,0,0,0,0,0,0,0,0,0,0.00025877684809799,0,424,52,54,3,204,31,20,11,6,307,252,0.0365737945311826,0.00448546536703183,0.00465798326576382,0.00025877684809799,0.0175968256706633,0.0026740274303459,0.00172517898731993,0.000948848443025964,0.00051755369619598,0.026481497455361,0.0217372552402312,11593,8448,11587,20.5478812335714,0.000172517898731993,0.00051755369619598,11593,1,1,1,1
"2015-04-01","Bangladesh",93,4,519,67,31,9,0,234,128,12,6,23,76,18,279,23,6,18,147,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0.00856669123065586,0.000368459837877671,0.0478076639646279,0.006171702284451,0.00285556374355195,0.00082903463522476,0,0.0215549005158438,0.0117907148120855,0.00110537951363301,0.000552689756816507,0.00211864406779661,0.00700073691967576,0.00165806927044952,0.0257000736919676,0.00211864406779661,0.000552689756816507,0.00165806927044952,0.0135408990420044,0.0182387619749447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000184229918938836,0,0,0,0,0,0.000184229918938836,0,316,40,70,1,215,23,24,7,12,296,194,0.029108327192336,0.00368459837877671,0.00644804716285925,9.21149594694178e-05,0.0198047162859248,0.00211864406779661,0.00221075902726603,0.000644804716285925,0.00110537951363301,0.0272660280029477,0.0178703021370671,10856,7866,10852,20.4573425862399,9.21149594694178e-05,0.000736919675755343,10856,1,1,1,1
"2015-05-01","Bangladesh",99,10,182,32,47,18,0,190,138,18,3,13,83,21,250,41,1,5,146,158,0,0,0,0,0,0,0,5,0,0,4,0,0,0,1,0,0,0,0,0,1,0,0.0088638195004029,0.000895335303071,0.0162951025158922,0.0028650729698272,0.0042080759244337,0.0016116035455278,0,0.017011370758349,0.0123556271823798,0.0016116035455278,0.0002686005909213,0.0011639358939923,0.0074312830154893,0.0018802041364491,0.022383382576775,0.0036708747425911,8.95335303071e-05,0.0004476676515355,0.0130718954248366,0.0141462977885218,0,0,0,0,0,0,0,0.0004476676515355,0,0,0.0003581341212284,0,0,0,8.95335303071e-05,0,0,0,0,0,8.95335303071e-05,0,481,63,41,0,213,50,28,11,5,354,211,0.0430656280777151,0.0056406124093473,0.0036708747425911,0,0.0190706419554123,0.004476676515355,0.0025069388485988,0.0009848688333781,0.0004476676515355,0.0316948697287134,0.0188915748947981,11169,8333,11158,20.13638999462,0.0001790670606142,0.000895335303071,11169,1,1,1,1
"2015-06-01","Bangladesh",124,1,92,9,39,10,1,176,132,22,1,19,99,19,217,27,5,14,112,130,0,0,0,0,0,0,0,2,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0.0117113713638081,9.44465432565168e-05,0.00868908197959955,0.000850018889308651,0.00368341518700416,0.000944465432565168,9.44465432565168e-05,0.016622591613147,0.0124669437098602,0.00207782395164337,9.44465432565168e-05,0.00179448432187382,0.00935020778239516,0.00179448432187382,0.0204948998866641,0.00255005666792595,0.000472232716282584,0.00132225160559124,0.0105780128447299,0.0122780506233472,0,0,0,0,0,0,0,0.000188893086513034,0,0,0.000188893086513034,0,0,0,9.44465432565168e-05,0,0,0,0,0,0,0,411,53,44,3,231,57,21,17,6,282,219,0.0388175292784284,0.00500566679259539,0.00415564790328674,0.00028333962976955,0.0218171514922554,0.00538345296562146,0.00198337740838685,0.00160559123536079,0.000566679259539101,0.0266339251983377,0.0206837929731772,10588,8104,10583,20.0877474005409,9.44465432565168e-05,0.000472232716282584,10588,1,1,1,1
"2015-07-01","Bangladesh",114,3,99,5,27,13,2,180,143,10,4,15,96,14,161,32,1,11,108,148,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0.0111458740711772,0.000293312475557294,0.00967931169339069,0.000488854125928823,0.00263981228001564,0.00127102072741494,0.000195541650371529,0.0175987485334376,0.0139812280015643,0.000977708251857646,0.000391083300743058,0.00146656237778647,0.0093859992178334,0.0013687915526007,0.0157411028549081,0.00312866640594447,9.77708251857646e-05,0.00107547907704341,0.0105592491200626,0.0144700821274932,0,0,0,0,0,0,0,0,0,0,0.000195541650371529,0,0,0,0,9.77708251857646e-05,0,0,0,0,0,0,469,26,58,1,252,42,24,9,8,316,182,0.0458545170121236,0.00254204145482988,0.00567070786077434,9.77708251857646e-05,0.0246382479468127,0.00410637465780211,0.00234649980445835,0.000879937426671881,0.000782166601486116,0.0308955807587016,0.0177942901838092,10228,7763,10225,19.903692458951,9.77708251857646e-05,0.000293312475557294,10228,1,1,1,1
"2015-08-01","Bangladesh",187,6,108,9,46,7,2,218,210,21,1,13,111,23,244,41,4,9,169,168,1,0,0,0,1,0,0,0,0,0,2,0,0,0,5,1,0,1,1,1,0,0,0.0153833497861139,0.000493583415597236,0.00888450148075025,0.000740375123395854,0.00378413951957881,0.000575847318196775,0.000164527805199079,0.0179335307666996,0.0172754195459033,0.00172754195459033,8.22639025995393e-05,0.00106943073379401,0.00913129318854886,0.0018920697597894,0.0200723922342876,0.00337282000658111,0.000329055610398157,0.000740375123395854,0.0139025995393221,0.0138203356367226,8.22639025995393e-05,0,0,0,8.22639025995393e-05,0,0,0,0,0,0.000164527805199079,0,0,0,0.000411319512997697,8.22639025995393e-05,0,8.22639025995393e-05,8.22639025995393e-05,8.22639025995393e-05,0,0,556,39,83,2,355,41,17,8,11,308,255,0.0457387298453439,0.00320829220138203,0.00682790391576176,0.000164527805199079,0.0292036854228365,0.00337282000658111,0.00139848634419217,0.000658111220796315,0.000904902928594933,0.0253372820006581,0.0209772951628825,12156,9041,12143,20.7998869816975,0.000493583415597236,0.000575847318196775,12156,1,1,1,1
"2015-09-01","Bangladesh",116,7,103,7,30,5,0,177,126,15,5,17,64,25,230,29,2,4,122,120,0,1,0,0,0,0,0,2,0,0,5,0,0,0,1,1,0,0,0,0,0,0,0.0109963029671059,0.0006635700066357,0.00976395866906816,0.0006635700066357,0.00284387145701014,0.000473978576168357,0,0.0167788415963598,0.0119442601194426,0.00142193572850507,0.000473978576168357,0.00161152715897241,0.00606692577495497,0.00236989288084179,0.0218030145037444,0.00274907574177647,0.000189591430467343,0.000379182860934686,0.0115650772585079,0.0113754858280406,0,9.47957152336714e-05,0,0,0,0,0,0.000189591430467343,0,0,0.000473978576168357,0,0,0,9.47957152336714e-05,9.47957152336714e-05,0,0,0,0,0,0,473,42,63,2,250,28,19,7,12,328,232,0.0448383733055266,0.0039814200398142,0.0059721300597213,0.000189591430467343,0.0236989288084179,0.0026542800265428,0.00180111858943976,0.0006635700066357,0.00113754858280406,0.0310929945966442,0.0219926059342118,10549,7990,10539,19.5391963695317,0.000189591430467343,0.00104275286757039,10549,1,1,1,1
"2015-10-01","Bangladesh",213,6,174,20,34,14,1,154,168,17,3,22,97,23,246,25,5,20,253,237,0,0,0,1,0,0,3,0,0,0,5,0,0,0,0,1,2,1,1,1,1,0,0.0161866403222129,0.000455961699217266,0.0132228892773007,0.00151987233072422,0.00258378296223117,0.00106391063150695,7.5993616536211e-05,0.0117030169465765,0.0127669275780834,0.00129189148111559,0.000227980849608633,0.00167185956379664,0.00737138080401246,0.00174785318033285,0.0186944296679079,0.00189984041340527,0.000379968082681055,0.00151987233072422,0.0192263849836614,0.018010487119082,0,0,0,7.5993616536211e-05,0,0,0.000227980849608633,0,0,0,0.000379968082681055,0,0,0,0,7.5993616536211e-05,0.000151987233072422,7.5993616536211e-05,7.5993616536211e-05,7.5993616536211e-05,7.5993616536211e-05,0,513,43,65,0,292,48,16,14,11,362,285,0.0389847252830762,0.00326772551105707,0.00493958507485371,0,0.0221901360285736,0.00364769359373813,0.00121589786457938,0.00106391063150695,0.000835929781898321,0.0275096891861084,0.0216581807128201,13159,9900,13143,21.1396453044516,0.000531955315753477,0.00106391063150695,13159,1,1,1,1
"2015-11-01","Bangladesh",424,14,485,21,84,29,0,186,214,57,6,41,116,49,447,55,5,22,284,314,0,0,0,0,2,1,3,3,0,1,6,2,0,0,4,12,4,0,1,1,1,0,0.0224993366940833,0.00074290262669143,0.0257362695675245,0.00111435394003715,0.00445741576014858,0.00153886972671796,0,0.009869992040329,0.0113557972937119,0.00302467498010082,0.000318386840010613,0.00217564340673919,0.00615547890687185,0.00260015919342001,0.0237198195807907,0.00291854603343062,0.000265322366675511,0.00116741841337225,0.015070310427169,0.0166622446272221,0,0,0,0,0.000106128946670204,5.30644733351022e-05,0.000159193420005306,0.000159193420005306,0,5.30644733351022e-05,0.000318386840010613,0.000106128946670204,0,0,0.000212257893340409,0.000636773680021226,0.000212257893340409,0,5.30644733351022e-05,5.30644733351022e-05,5.30644733351022e-05,0,682,56,94,1,430,72,28,18,23,457,338,0.0361899708145397,0.00297161050676572,0.0049880604934996,5.30644733351022e-05,0.0228177235340939,0.00382064208012735,0.00148580525338286,0.000955160520031839,0.00122048288670735,0.0242504643141417,0.0179357919872645,18845,13949,18804,21.9388837971745,0.000902096046696737,0.00191032104006368,18845,1,1,1,1
"2015-12-01","Bangladesh",236,10,1539,222,61,19,4,215,235,40,3,33,109,26,233,68,16,46,280,414,3,0,0,0,0,1,1,2,2,0,8,1,0,1,0,7,2,0,0,0,3,1,0.0125218867724306,0.00053058842256062,0.0816575582320794,0.0117790629808458,0.00323658937761978,0.00100811800286518,0.000212235369024248,0.0114076510850533,0.0124688279301746,0.00212235369024248,0.000159176526768186,0.00175094179445005,0.00578341380591076,0.00137952989865761,0.0123627102456624,0.00360800127341221,0.000848941476096992,0.00244070674377885,0.0148564758316974,0.0219663606940097,0.000159176526768186,0,0,0,0,5.3058842256062e-05,5.3058842256062e-05,0.000106117684512124,0.000106117684512124,0,0.000424470738048496,5.3058842256062e-05,0,5.3058842256062e-05,0,0.000371411895792434,0.000106117684512124,0,0,0,0.000159176526768186,5.3058842256062e-05,527,42,60,8,296,48,18,12,14,366,283,0.0279620098689447,0.0022284713747546,0.00318353053536372,0.000424470738048496,0.0157054173077943,0.00254682442829097,0.000955059160609115,0.000636706107072744,0.000742823791584868,0.0194195362657187,0.0150156523584655,18847,13480,18815,21.5553598163839,0.000902000318353054,0.00132647105640155,18847,1,1,1,1
"2016-01-01","Bangladesh",185,8,307,38,62,31,5,306,186,43,4,31,121,29,358,34,4,13,204,261,0,0,0,0,0,0,2,1,0,0,3,1,0,0,4,5,0,0,0,0,0,0,0.0109467455621302,0.000473372781065089,0.0181656804733728,0.00224852071005917,0.00366863905325444,0.00183431952662722,0.00029585798816568,0.0181065088757396,0.0110059171597633,0.00254437869822485,0.000236686390532544,0.00183431952662722,0.00715976331360947,0.00171597633136095,0.0211834319526627,0.00201183431952663,0.000236686390532544,0.000769230769230769,0.0120710059171598,0.0154437869822485,0,0,0,0,0,0,0.000118343195266272,5.91715976331361e-05,0,0,0.000177514792899408,5.91715976331361e-05,0,0,0.000236686390532544,0.00029585798816568,0,0,0,0,0,0,530,68,66,8,352,61,37,15,21,404,307,0.0313609467455621,0.00402366863905325,0.00390532544378698,0.000473372781065089,0.0208284023668639,0.0036094674556213,0.00218934911242604,0.000887573964497041,0.00124260355029586,0.023905325443787,0.0181656804733728,16900,12928,16884,20.2565598754079,0.00029585798816568,0.000710059171597633,16900,1,1,1,1
"2016-02-01","Bangladesh",189,15,411,23,66,19,24,229,285,30,5,35,99,33,301,34,7,10,183,265,1,0,1,0,0,0,1,0,0,0,4,0,0,0,2,1,1,1,0,0,1,0,0.0112869513287549,0.000895789787996417,0.0245446401911018,0.00137354434159451,0.00394147506718423,0.00113466706479546,0.00143326366079427,0.0136757240967453,0.0170200059719319,0.00179157957599283,0.000298596595998806,0.00209017617199164,0.00591221260077635,0.00197073753359212,0.0179755150791281,0.00203045685279188,0.000418035234398328,0.000597193191997611,0.0109286354135563,0.0158256195879367,5.97193191997611e-05,0,5.97193191997611e-05,0,0,0,5.97193191997611e-05,0,0,0,0.000238877276799044,0,0,0,0.000119438638399522,5.97193191997611e-05,5.97193191997611e-05,5.97193191997611e-05,0,0,5.97193191997611e-05,0,590,55,92,24,414,73,28,22,8,471,324,0.0352343983278591,0.00328456255598686,0.00549417736637802,0.00143326366079427,0.0247237981487011,0.00435951030158256,0.00167214093759331,0.00131382502239474,0.000477754553598089,0.0281277993430875,0.0193490594207226,16745,12570,16732,21.1881858554466,5.97193191997611e-05,0.000895789787996417,16745,1,1,1,1
"2016-03-01","Bangladesh",178,5,641,105,59,14,5,254,271,24,4,20,134,27,368,100,4,17,276,365,0,0,0,0,0,1,2,0,0,0,10,0,0,0,1,2,4,3,1,0,0,0,0.00992251519036736,0.000278722336808072,0.0357322035787948,0.00585316907296951,0.00328892357433525,0.000780422543062601,0.000278722336808072,0.01415909470985,0.0151067506549975,0.00133786721667874,0.000222977869446457,0.00111488934723229,0.00746975862645632,0.00150510061876359,0.0205139639890741,0.00557444673616144,0.000222977869446457,0.000947655945147444,0.0153854729918056,0.0203467305869892,0,0,0,0,0,5.57444673616144e-05,0.000111488934723229,0,0,0,0.000557444673616144,0,0,0,5.57444673616144e-05,0.000111488934723229,0.000222977869446457,0.000167233402084843,5.57444673616144e-05,0,0,0,567,59,104,10,394,55,30,10,12,562,334,0.0316071129940353,0.00328892357433525,0.00579742460560789,0.000557444673616144,0.0219633201404761,0.00306594570488879,0.00167233402084843,0.000557444673616144,0.000668933608339372,0.0313283906572273,0.0186186520987792,17939,13112,17915,20.8641472750598,0.000557444673616144,0.00100340041250906,17939,1,1,1,1
"2016-04-01","Bangladesh",213,9,450,88,58,20,2,386,178,39,12,19,131,22,487,62,5,14,345,295,0,0,0,0,1,0,0,2,0,1,3,0,1,0,4,1,1,3,0,0,1,0,0.0120237087214225,0.000508044030482642,0.0254022015241321,0.00496754163138583,0.00327406152977703,0.00112898673440587,0.000112898673440587,0.0217894439740333,0.0100479819362122,0.00220152413209145,0.000677392040643522,0.00107253739768558,0.00739486311035845,0.00124188540784646,0.027490826982783,0.0034998588766582,0.000282246683601468,0.000790290714084109,0.0194750211685013,0.0166525543324866,0,0,0,0,5.64493367202935e-05,0,0,0.000112898673440587,0,5.64493367202935e-05,0.000169348010160881,0,5.64493367202935e-05,0,0.000225797346881174,5.64493367202935e-05,5.64493367202935e-05,0.000169348010160881,0,0,5.64493367202935e-05,0,690,47,136,5,363,87,23,11,18,561,332,0.0389500423370025,0.0026531188258538,0.00767710979395992,0.000282246683601468,0.0204911092294666,0.00491109229466554,0.00129833474456675,0.000620942703923229,0.00101608806096528,0.0316680779000847,0.0187411797911375,17715,12811,17697,20.6185881091172,0.000282246683601468,0.000903189387524697,17715,1,1,1,1
"2016-05-01","Bangladesh",243,7,455,91,54,28,3,365,209,44,5,19,113,34,376,51,5,13,339,280,0,0,0,0,0,2,0,1,0,0,4,0,0,0,0,9,0,1,0,0,0,1,0.0146632874728458,0.000422399227612841,0.0274559497948347,0.00549118995896693,0.00325850832729906,0.00168959691045136,0.000181028240405503,0.0220251025826696,0.0126116340815834,0.00265508085928071,0.000301713734009172,0.00114651218923485,0.00681873038860729,0.00205165339126237,0.0226888727974897,0.00307748008689356,0.000301713734009172,0.000784455708423847,0.0204561911658219,0.0168959691045136,0,0,0,0,0,0.000120685493603669,0,6.03427468018344e-05,0,0,0.000241370987207338,0,0,0,0,0.00054308472121651,0,6.03427468018344e-05,0,0,0,6.03427468018344e-05,617,65,87,5,293,73,26,8,18,509,260,0.0372314747767318,0.00392227854211924,0.00524981897175959,0.000301713734009172,0.0176804248129375,0.00440502051653391,0.00156891141684769,0.000482741974414675,0.00108616944243302,0.0307144581221337,0.0156891141684769,16572,12030,16554,21.2799274674649,0.000301713734009172,0.00120685493603669,16572,1,1,1,1
"2016-06-01","Bangladesh",282,5,192,36,37,22,2,212,149,20,3,38,83,28,226,23,10,18,321,266,3,1,0,0,0,2,1,0,0,0,7,0,0,0,2,2,4,0,1,0,1,0,0.0191797592328096,0.000340066653064001,0.0130585594776576,0.0024484799020608,0.0025164932326736,0.0014962932734816,0.0001360266612256,0.0144188260899136,0.0101339862613072,0.001360266612256,0.0002040399918384,0.0025845065632864,0.00564510644086241,0.0019043732571584,0.0153710127184928,0.0015643066040944,0.000680133306128001,0.0012242399510304,0.0218322791267088,0.0180915459430048,0.0002040399918384,6.80133306128001e-05,0,0,0,0.0001360266612256,6.80133306128001e-05,0,0,0,0.000476093314289601,0,0,0,0.0001360266612256,0.0001360266612256,0.0002720533224512,0,6.80133306128001e-05,0,6.80133306128001e-05,0,671,37,64,0,284,68,14,12,17,486,186,0.0456369448411889,0.0025164932326736,0.00435285315921921,0,0.0193157858940352,0.00462490648167041,0.000952186628579202,0.000816159967353601,0.0011562266204176,0.0330544786778209,0.0126504794939808,14703,10998,14679,21.4003262005619,0.000612119975515201,0.0015643066040944,14703,1,1,1,1
"2016-07-01","Bangladesh",235,19,85,5,92,18,1,342,136,20,4,44,78,19,329,23,22,21,445,396,0,1,0,0,0,1,2,1,2,0,3,0,1,0,0,7,1,1,0,0,0,0,0.017616191904048,0.00142428785607196,0.00637181409295352,0.000374812593703148,0.00689655172413793,0.00134932533733133,7.49625187406297e-05,0.0256371814092954,0.0101949025487256,0.00149925037481259,0.000299850074962519,0.00329835082458771,0.00584707646176912,0.00142428785607196,0.0246626686656672,0.00172413793103448,0.00164917541229385,0.00157421289355322,0.0333583208395802,0.0296851574212894,0,7.49625187406297e-05,0,0,0,7.49625187406297e-05,0.000149925037481259,7.49625187406297e-05,0.000149925037481259,0,0.000224887556221889,0,7.49625187406297e-05,0,0,0.000524737631184408,7.49625187406297e-05,7.49625187406297e-05,0,0,0,0,512,32,58,1,216,33,11,15,27,363,219,0.0383808095952024,0.00239880059970015,0.00434782608695652,7.49625187406297e-05,0.016191904047976,0.00247376311844078,0.000824587706146927,0.00112443778110945,0.002023988005997,0.0272113943028486,0.0164167916041979,13340,9622,13320,24.3186065499269,0.000974512743628186,0.00104947526236882,13340,1,1,1,1
"2016-08-01","Bangladesh",290,5,71,5,60,19,2,411,130,30,1,26,64,25,376,45,9,10,271,212,0,0,0,0,1,0,1,5,0,0,2,0,0,0,0,2,2,4,0,2,0,0,0.0194239785666443,0.000334896182183523,0.00475552578700603,0.000334896182183523,0.00401875418620228,0.00127260549229739,0.000133958472873409,0.0275284661754856,0.0087073007367716,0.00200937709310114,6.69792364367046e-05,0.00174146014735432,0.0042866711319491,0.00167448091091762,0.0251841929002009,0.00301406563965171,0.000602813127930342,0.000669792364367046,0.018151373074347,0.0141995981245814,0,0,0,0,6.69792364367046e-05,0,6.69792364367046e-05,0.000334896182183523,0,0,0.000133958472873409,0,0,0,0,0.000133958472873409,0.000133958472873409,0.000267916945746818,0,0.000133958472873409,0,0,635,37,81,3,257,40,19,10,6,422,226,0.0425318151373074,0.00247823174815807,0.00542531815137307,0.000200937709310114,0.0172136637642331,0.00267916945746818,0.00127260549229739,0.000669792364367046,0.000401875418620228,0.0282652377762894,0.0151373074346952,14930,11253,14911,20.6537558218553,0.000334896182183523,0.00154052243804421,14930,1,1,1,1
"2016-09-01","Bangladesh",175,5,98,3,34,19,3,349,129,9,4,26,56,24,217,16,6,9,241,169,0,0,2,0,0,1,4,1,2,0,1,0,0,0,1,3,2,0,2,0,0,0,0.0133414652740718,0.000381184722116338,0.00747122055348022,0.000228710833269803,0.0025920561103911,0.00144850194404208,0.000228710833269803,0.0266066936037204,0.00983456583060151,0.000686132499809408,0.00030494777769307,0.00198216055500496,0.00426926888770298,0.00182968666615842,0.0165434169398491,0.00121979111077228,0.000457421666539605,0.000686132499809408,0.0183731036060075,0.0128840436075322,0,0,0.000152473888846535,0,0,7.62369444232675e-05,0.00030494777769307,7.62369444232675e-05,0.000152473888846535,0,7.62369444232675e-05,0,0,0,7.62369444232675e-05,0.000228710833269803,0.000152473888846535,0,0.000152473888846535,0,0,0,486,33,49,2,218,28,12,11,7,391,197,0.037051154989708,0.00251581916596783,0.00373561027674011,0.000152473888846535,0.0166196538842723,0.00213463444385149,0.00091484333307921,0.000838606388655943,0.000533658610962873,0.0298086452694976,0.0150186780513837,13117,10167,13098,19.7867604758984,0.000457421666539605,0.00137226499961882,13117,1,1,1,1
