"date","country","arrest","censor","electionactivity","electionirregularities","cooperate","coup","defamationcase","disaster","legalaction","legalchange","martiallaw","mobilizesecurity","corruption","activism","protest","purge","raid","threaten","violencelethal","violencenonlethal","arms_transfer_security_aid_assistance","bribery_economic_corruption","diplomatic_recognition","diplomatic_sanction","diplomatic_statement","diplomatic_visit","economic_aid_assistance","investment","professional_cultural_exchange","security_cooperation","security_force_facility_presence","surveillance","tech_transfer_investment","trade_agreement_exchange","trade_financial_sanction","transnational_organization_crime","arrestNorm","censorNorm","electionactivityNorm","electionirregularitiesNorm","cooperateNorm","coupNorm","defamationcaseNorm","disasterNorm","legalactionNorm","legalchangeNorm","martiallawNorm","mobilizesecurityNorm","corruptionNorm","activismNorm","protestNorm","purgeNorm","raidNorm","threatenNorm","violencelethalNorm","violencenonlethalNorm","arms_transfer_security_aid_assistanceNorm","bribery_economic_corruptionNorm","diplomatic_recognitionNorm","diplomatic_sanctionNorm","diplomatic_statementNorm","diplomatic_visitNorm","economic_aid_assistanceNorm","investmentNorm","professional_cultural_exchangeNorm","security_cooperationNorm","security_force_facility_presenceNorm","surveillanceNorm","tech_transfer_investmentNorm","trade_agreement_exchangeNorm","trade_financial_sanctionNorm","transnational_organization_crimeNorm","ncr_arrest","ncr_cooperate","ncr_corruption","ncr_defamationcase","ncr_legalaction","ncr_legalchange","ncr_purge","ncr_raid","ncr_threaten","ncr_violencelethal","ncr_violencenonlethal","ncr_arrestNorm","ncr_cooperateNorm","ncr_corruptionNorm","ncr_defamationcaseNorm","ncr_legalactionNorm","ncr_legalchangeNorm","ncr_purgeNorm","ncr_raidNorm","ncr_threatenNorm","ncr_violencelethalNorm","ncr_violencenonlethalNorm","article_total","cs_999","rai_999","f1","rus_influence","chn_influence","total_articles","newvision.co.ug","nilepost.co.ug","sunrise.ug","eagle.co.ug"
"2016-02-01","Uganda",59,12,169,63,20,2,1,11,45,9,1,15,31,11,12,9,1,11,13,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0467511885895404,0.00950871632329636,0.13391442155309,0.0499207606973059,0.0158478605388273,0.00158478605388273,0.000792393026941363,0.00871632329635499,0.0356576862123613,0.00713153724247227,0.000792393026941363,0.0118858954041204,0.0245641838351822,0.00871632329635499,0.00950871632329636,0.00713153724247227,0.000792393026941363,0.00871632329635499,0.0103011093502377,0.0126782884310618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,13,8,0,11,4,1,0,1,2,2,0.00871632329635499,0.0103011093502377,0.0063391442155309,0,0.00871632329635499,0.00316957210776545,0.000792393026941363,0,0.000792393026941363,0.00158478605388273,0.00158478605388273,1262,736,6,7.79315778527986,0,0,1262,1,0,1,1
"2016-03-01","Uganda",19,4,55,35,22,3,1,19,54,8,0,8,28,34,12,3,8,14,19,29,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0148902821316614,0.00313479623824451,0.0431034482758621,0.0274294670846395,0.0172413793103448,0.00235109717868339,0.000783699059561128,0.0148902821316614,0.0423197492163009,0.00626959247648903,0,0.00626959247648903,0.0219435736677116,0.0266457680250784,0.00940438871473354,0.00235109717868339,0.00626959247648903,0.0109717868338558,0.0148902821316614,0.0227272727272727,0,0.000783699059561128,0,0,0,0,0,0,0,0,0,0,0,0,0.000783699059561128,0,21,18,6,0,12,16,4,0,1,7,7,0.0164576802507837,0.0141065830721003,0.00470219435736677,0,0.00940438871473354,0.0125391849529781,0.00313479623824451,0,0.000783699059561128,0.0054858934169279,0.0054858934169279,1276,844,5,7.40051115243412,0,0.00156739811912226,1276,1,0,1,1
"2016-04-01","Uganda",17,1,14,4,24,4,2,24,50,22,1,14,28,26,10,8,4,10,10,10,0,1,0,0,0,0,0,0,1,0,0,0,4,0,1,0,0.0116040955631399,0.00068259385665529,0.00955631399317406,0.00273037542662116,0.016382252559727,0.00273037542662116,0.00136518771331058,0.016382252559727,0.0341296928327645,0.0150170648464164,0.00068259385665529,0.00955631399317406,0.0191126279863481,0.0177474402730375,0.0068259385665529,0.00546075085324232,0.00273037542662116,0.0068259385665529,0.0068259385665529,0.0068259385665529,0,0.00068259385665529,0,0,0,0,0,0,0.00068259385665529,0,0,0,0.00273037542662116,0,0.00068259385665529,0,20,15,14,2,35,22,7,3,4,7,6,0.0136518771331058,0.0102389078498294,0.00955631399317406,0.00136518771331058,0.0238907849829352,0.0150170648464164,0.00477815699658703,0.00204778156996587,0.00273037542662116,0.00477815699658703,0.00409556313993174,1465,1089,13,4.93693280235051,0,0.00477815699658703,1465,1,0,1,1
"2016-05-01","Uganda",32,18,32,3,34,0,3,24,101,17,2,9,29,14,23,11,3,10,17,7,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0.0204081632653061,0.0114795918367347,0.0204081632653061,0.00191326530612245,0.0216836734693878,0,0.00191326530612245,0.0153061224489796,0.0644132653061224,0.0108418367346939,0.00127551020408163,0.00573979591836735,0.0184948979591837,0.00892857142857143,0.0146683673469388,0.00701530612244898,0.00191326530612245,0.00637755102040816,0.0108418367346939,0.00446428571428571,0,0,0,0,0,0,0,0.00127551020408163,0.000637755102040816,0,0,0,0.000637755102040816,0,0,0,24,20,16,1,37,13,4,2,2,9,1,0.0153061224489796,0.0127551020408163,0.0102040816326531,0.000637755102040816,0.0235969387755102,0.00829081632653061,0.00255102040816327,0.00127551020408163,0.00127551020408163,0.00573979591836735,0.000637755102040816,1568,1097,17,6.71658242373897,0.000637755102040816,0.00255102040816327,1568,1,0,1,1
"2016-06-01","Uganda",20,2,26,9,20,4,9,13,85,16,0,15,38,9,8,31,4,6,21,14,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0.0137835975189524,0.00137835975189524,0.0179186767746382,0.0062026188835286,0.0137835975189524,0.00275671950379049,0.0062026188835286,0.00895933838731909,0.0585802894555479,0.011026878015162,0,0.0103376981392143,0.0261888352860096,0.0062026188835286,0.00551343900758098,0.0213645761543763,0.00275671950379049,0.00413507925568573,0.0144727773949001,0.00964851826326671,0,0,0,0,0,0,0,0.00206753962784287,0,0,0,0,0.000689179875947622,0,0,0,32,16,17,1,33,17,2,1,1,15,8,0.0220537560303239,0.011026878015162,0.0117160578911096,0.000689179875947622,0.0227429359062715,0.0117160578911096,0.00137835975189524,0.000689179875947622,0.000689179875947622,0.0103376981392143,0.00551343900758098,1451,1022,11,6.94585773402017,0.00137835975189524,0.00137835975189524,1451,1,0,1,1
"2016-07-01","Uganda",12,7,28,13,27,7,8,23,81,15,1,25,26,14,11,19,5,9,17,20,0,0,0,1,0,0,0,8,0,0,0,0,0,0,0,0,0.00803212851405622,0.00468540829986613,0.0187416331994645,0.00870147255689424,0.0180722891566265,0.00468540829986613,0.00535475234270415,0.0153949129852744,0.0542168674698795,0.0100401606425703,0.000669344042838019,0.0167336010709505,0.0174029451137885,0.00937081659973226,0.00736278447121821,0.0127175368139224,0.00334672021419009,0.00602409638554217,0.0113788487282463,0.0133868808567604,0,0,0,0.000669344042838019,0,0,0,0.00535475234270415,0,0,0,0,0,0,0,0,23,26,18,2,39,11,3,3,1,3,4,0.0153949129852744,0.0174029451137885,0.0120481927710843,0.00133868808567604,0.0261044176706827,0.00736278447121821,0.00200803212851406,0.00200803212851406,0.000669344042838019,0.00200803212851406,0.00267737617135207,1494,1046,18,6.79180730046352,0.00334672021419009,0.00267737617135207,1494,1,0,1,1
"2016-08-01","Uganda",15,1,22,5,37,0,5,16,83,22,0,12,38,15,25,14,4,12,16,32,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.00992063492063492,0.000661375661375661,0.0145502645502645,0.00330687830687831,0.0244708994708995,0,0.00330687830687831,0.0105820105820106,0.0548941798941799,0.0145502645502645,0,0.00793650793650794,0.0251322751322751,0.00992063492063492,0.0165343915343915,0.00925925925925926,0.00264550264550265,0.00793650793650794,0.0105820105820106,0.0211640211640212,0,0,0,0,0,0.000661375661375661,0,0.000661375661375661,0,0,0,0,0,0,0,0,21,24,18,0,36,16,1,2,1,13,2,0.0138888888888889,0.0158730158730159,0.0119047619047619,0,0.0238095238095238,0.0105820105820106,0.000661375661375661,0.00132275132275132,0.000661375661375661,0.0085978835978836,0.00132275132275132,1512,1063,8,6.66243568126197,0.000661375661375661,0.000661375661375661,1512,1,0,1,1
"2016-09-01","Uganda",17,1,11,5,17,3,6,37,66,22,1,8,32,18,14,6,3,7,13,11,0,1,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0.0113788487282463,0.000669344042838019,0.00736278447121821,0.00334672021419009,0.0113788487282463,0.00200803212851406,0.00401606425702811,0.0247657295850067,0.0441767068273092,0.0147255689424364,0.000669344042838019,0.00535475234270415,0.0214190093708166,0.0120481927710843,0.00937081659973226,0.00401606425702811,0.00200803212851406,0.00468540829986613,0.00870147255689424,0.00736278447121821,0,0.000669344042838019,0,0.000669344042838019,0,0,0,0.00200803212851406,0,0,0,0,0,0,0,0,30,13,18,2,57,14,4,2,1,5,4,0.0200803212851406,0.00870147255689424,0.0120481927710843,0.00133868808567604,0.0381526104417671,0.00937081659973226,0.00267737617135207,0.00133868808567604,0.000669344042838019,0.00334672021419009,0.00267737617135207,1494,1101,8,5.0120928864577,0,0.00334672021419009,1494,1,0,1,1
"2016-10-01","Uganda",14,9,14,2,21,2,2,27,49,13,0,8,17,19,10,6,4,8,13,17,0,0,0,0,0,0,0,3,1,0,0,0,1,0,0,0,0.00988700564971751,0.00635593220338983,0.00988700564971751,0.00141242937853107,0.0148305084745763,0.00141242937853107,0.00141242937853107,0.0190677966101695,0.0346045197740113,0.00918079096045198,0,0.00564971751412429,0.0120056497175141,0.0134180790960452,0.00706214689265537,0.00423728813559322,0.00282485875706215,0.00564971751412429,0.00918079096045198,0.0120056497175141,0,0,0,0,0,0,0,0.00211864406779661,0.000706214689265537,0,0,0,0.000706214689265537,0,0,0,40,21,19,0,32,14,2,2,9,5,8,0.0282485875706215,0.0148305084745763,0.0134180790960452,0,0.0225988700564972,0.00988700564971751,0.00141242937853107,0.00141242937853107,0.00635593220338983,0.00353107344632768,0.00564971751412429,1416,1045,15,4.64755380364105,0.00141242937853107,0.00211864406779661,1416,1,0,1,1
"2016-11-01","Uganda",16,3,21,1,21,1,1,16,58,10,0,11,26,14,10,14,3,9,30,16,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0.0130932896890344,0.00245499181669394,0.0171849427168576,0.000818330605564648,0.0171849427168576,0.000818330605564648,0.000818330605564648,0.0130932896890344,0.0474631751227496,0.00818330605564648,0,0.00900163666121113,0.0212765957446809,0.0114566284779051,0.00818330605564648,0.0114566284779051,0.00245499181669394,0.00736497545008183,0.0245499181669394,0.0130932896890344,0,0,0,0,0,0,0.000818330605564648,0.00245499181669394,0,0,0,0,0,0,0,0,36,22,22,0,58,13,4,1,2,6,7,0.0294599018003273,0.0180032733224223,0.0180032733224223,0,0.0474631751227496,0.0106382978723404,0.00327332242225859,0.000818330605564648,0.0016366612111293,0.00490998363338789,0.00572831423895254,1222,819,7,6.37923630195951,0,0.00327332242225859,1222,1,0,1,1
"2016-12-01","Uganda",19,7,12,6,18,1,0,26,57,19,0,5,24,4,16,5,6,7,18,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0.0173357664233577,0.00638686131386861,0.0109489051094891,0.00547445255474453,0.0164233576642336,0.000912408759124088,0,0.0237226277372263,0.052007299270073,0.0173357664233577,0,0.00456204379562044,0.0218978102189781,0.00364963503649635,0.0145985401459854,0.00456204379562044,0.00547445255474453,0.00638686131386861,0.0164233576642336,0.00364963503649635,0,0,0,0,0,0,0,0.00273722627737226,0,0,0,0,0,0,0,0,22,20,16,2,41,10,1,3,1,4,7,0.0200729927007299,0.0182481751824818,0.0145985401459854,0.00182481751824818,0.0374087591240876,0.00912408759124088,0.000912408759124088,0.00273722627737226,0.000912408759124088,0.00364963503649635,0.00638686131386861,1096,755,6,5.862229088594,0.00182481751824818,0.000912408759124088,1096,1,0,1,1
"2017-01-01","Uganda",12,2,23,8,15,2,5,41,75,15,0,4,28,14,6,20,1,8,3,13,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0.00974025974025974,0.00162337662337662,0.0186688311688312,0.00649350649350649,0.0121753246753247,0.00162337662337662,0.00405844155844156,0.0332792207792208,0.0608766233766234,0.0121753246753247,0,0.00324675324675325,0.0227272727272727,0.0113636363636364,0.00487012987012987,0.0162337662337662,0.000811688311688312,0.00649350649350649,0.00243506493506494,0.0105519480519481,0,0,0.000811688311688312,0,0,0,0.000811688311688312,0.000811688311688312,0,0,0,0,0,0,0.000811688311688312,0,26,9,13,0,38,15,2,1,1,3,6,0.0211038961038961,0.00730519480519481,0.0105519480519481,0,0.0308441558441558,0.0121753246753247,0.00162337662337662,0.000811688311688312,0.000811688311688312,0.00243506493506494,0.00487012987012987,1232,868,8,5.59597412490631,0,0.00324675324675325,1232,1,0,1,1
"2017-02-01","Uganda",11,3,26,8,25,2,5,22,39,8,1,9,19,7,3,14,1,4,1,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.00976909413854352,0.00266429840142096,0.0230905861456483,0.00710479573712256,0.022202486678508,0.00177619893428064,0.0044404973357016,0.019538188277087,0.0346358792184725,0.00710479573712256,0.00088809946714032,0.00799289520426288,0.0168738898756661,0.00621669626998224,0.00266429840142096,0.0124333925399645,0.00088809946714032,0.00355239786856128,0.00088809946714032,0.00532859680284192,0,0,0,0,0,0,0,0.00088809946714032,0,0,0,0,0,0,0,0,19,19,9,1,31,12,4,2,2,9,10,0.0168738898756661,0.0168738898756661,0.00799289520426288,0.00088809946714032,0.0275310834813499,0.0106571936056838,0.00355239786856128,0.00177619893428064,0.00177619893428064,0.00799289520426288,0.0088809946714032,1126,826,15,3.84327015563633,0,0.00088809946714032,1126,1,0,1,1
"2017-03-01","Uganda",14,3,27,4,16,2,5,24,44,11,1,3,21,9,6,12,5,9,25,9,0,1,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0.00981079187105816,0.00210231254379818,0.0189208128941836,0.0028030833917309,0.0112123335669236,0.00140154169586545,0.00350385423966363,0.0168185003503854,0.0308339173090399,0.00770847932725999,0.000700770847932726,0.00210231254379818,0.0147161878065872,0.00630693763139453,0.00420462508759636,0.00840925017519271,0.00350385423966363,0.00630693763139453,0.0175192711983181,0.00630693763139453,0,0.000700770847932726,0,0.000700770847932726,0,0.000700770847932726,0,0.00140154169586545,0,0,0,0,0,0,0,0,28,18,15,2,50,24,4,0,6,17,8,0.0196215837421163,0.0126138752627891,0.0105115627189909,0.00140154169586545,0.0350385423966363,0.0168185003503854,0.0028030833917309,0,0.00420462508759636,0.0119131044148563,0.00560616678346181,1427,1047,19,4.18761231298172,0,0.00350385423966363,1427,1,0,1,1
"2017-04-01","Uganda",24,13,26,3,37,2,10,24,70,12,2,9,62,22,12,24,6,9,8,22,0,0,0,0,0,0,2,1,2,1,0,0,1,0,0,0,0.01875,0.01015625,0.0203125,0.00234375,0.02890625,0.0015625,0.0078125,0.01875,0.0546875,0.009375,0.0015625,0.00703125,0.0484375,0.0171875,0.009375,0.01875,0.0046875,0.00703125,0.00625,0.0171875,0,0,0,0,0,0,0.0015625,0.00078125,0.0015625,0.00078125,0,0,0.00078125,0,0,0,32,15,21,2,53,22,4,2,4,7,6,0.025,0.01171875,0.01640625,0.0015625,0.04140625,0.0171875,0.003125,0.0015625,0.003125,0.00546875,0.0046875,1280,808,9,9.3715019629476,0.00078125,0.0046875,1280,1,0,1,1
"2017-05-01","Uganda",15,7,14,2,29,1,2,11,46,22,0,3,20,13,14,9,0,9,7,9,1,0,0,0,0,0,0,4,2,0,0,0,1,0,2,0,0.0117924528301887,0.00550314465408805,0.0110062893081761,0.00157232704402516,0.0227987421383648,0.000786163522012579,0.00157232704402516,0.00864779874213836,0.0361635220125786,0.0172955974842767,0,0.00235849056603774,0.0157232704402516,0.0102201257861635,0.0110062893081761,0.00707547169811321,0,0.00707547169811321,0.00550314465408805,0.00707547169811321,0.000786163522012579,0,0,0,0,0,0,0.00314465408805031,0.00157232704402516,0,0,0,0.000786163522012579,0,0.00157232704402516,0,26,14,20,2,60,24,2,0,0,6,3,0.020440251572327,0.0110062893081761,0.0157232704402516,0.00157232704402516,0.0471698113207547,0.0188679245283019,0.00157232704402516,0,0,0.00471698113207547,0.00235849056603774,1272,926,8,4.33818847539211,0.000786163522012579,0.00707547169811321,1272,1,0,1,1
"2017-06-01","Uganda",14,1,39,5,16,0,5,18,49,20,1,6,25,14,10,11,2,9,8,14,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,2,0.0103550295857988,0.000739644970414201,0.0288461538461538,0.00369822485207101,0.0118343195266272,0,0.00369822485207101,0.0133136094674556,0.0362426035502959,0.014792899408284,0.000739644970414201,0.00443786982248521,0.018491124260355,0.0103550295857988,0.00739644970414201,0.00813609467455621,0.0014792899408284,0.00665680473372781,0.00591715976331361,0.0103550295857988,0,0,0,0.0014792899408284,0,0,0,0.0022189349112426,0,0,0,0,0,0,0,0.0014792899408284,20,23,21,0,32,30,1,0,1,4,4,0.014792899408284,0.0170118343195266,0.0155325443786982,0,0.0236686390532544,0.022189349112426,0.000739644970414201,0,0.000739644970414201,0.0029585798816568,0.0029585798816568,1352,998,17,4.43570452949517,0,0.00517751479289941,1352,1,0,1,1
"2017-07-01","Uganda",13,4,25,8,13,3,2,23,43,50,0,5,28,16,7,5,3,5,9,11,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0.00935251798561151,0.00287769784172662,0.0179856115107914,0.00575539568345324,0.00935251798561151,0.00215827338129496,0.00143884892086331,0.0165467625899281,0.0309352517985612,0.0359712230215827,0,0.00359712230215827,0.0201438848920863,0.0115107913669065,0.00503597122302158,0.00359712230215827,0.00215827338129496,0.00359712230215827,0.00647482014388489,0.0079136690647482,0,0,0,0,0,0,0,0.00215827338129496,0,0,0,0.000719424460431655,0,0,0,0,30,14,18,3,48,46,4,1,3,9,13,0.0215827338129496,0.0100719424460432,0.0129496402877698,0.00215827338129496,0.0345323741007194,0.0330935251798561,0.00287769784172662,0.000719424460431655,0.00215827338129496,0.00647482014388489,0.00935251798561151,1390,979,9,3.9314801284531,0,0.00287769784172662,1390,1,0,1,1
"2017-08-01","Uganda",11,2,54,5,21,1,1,27,41,22,0,8,24,17,18,12,0,7,18,8,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0.00825825825825826,0.0015015015015015,0.0405405405405405,0.00375375375375375,0.0157657657657658,0.000750750750750751,0.000750750750750751,0.0202702702702703,0.0307807807807808,0.0165165165165165,0,0.00600600600600601,0.018018018018018,0.0127627627627628,0.0135135135135135,0.00900900900900901,0,0.00525525525525526,0.0135135135135135,0.00600600600600601,0,0,0,0,0,0,0,0.003003003003003,0,0,0,0,0,0,0,0,21,28,17,0,34,29,3,4,1,10,4,0.0157657657657658,0.021021021021021,0.0127627627627628,0,0.0255255255255255,0.0217717717717718,0.00225225225225225,0.003003003003003,0.000750750750750751,0.00750750750750751,0.003003003003003,1332,925,9,4.37104612516765,0.000750750750750751,0.00225225225225225,1332,1,0,1,1
"2017-09-01","Uganda",19,12,23,9,23,3,3,16,48,79,1,10,18,18,21,11,6,13,14,30,0,0,1,1,0,0,1,3,0,0,0,0,0,0,2,0,0.0128900949796472,0.00814111261872456,0.0156037991858887,0.00610583446404342,0.0156037991858887,0.00203527815468114,0.00203527815468114,0.0108548168249661,0.0325644504748982,0.05359565807327,0.00067842605156038,0.0067842605156038,0.0122116689280868,0.0122116689280868,0.014246947082768,0.00746268656716418,0.00407055630936228,0.00881953867028494,0.00949796472184532,0.0203527815468114,0,0,0.00067842605156038,0.00067842605156038,0,0,0.00067842605156038,0.00203527815468114,0,0,0,0,0,0,0.00135685210312076,0,25,27,10,0,22,35,1,3,2,16,4,0.0169606512890095,0.0183175033921303,0.0067842605156038,0,0.0149253731343284,0.0237449118046133,0.00067842605156038,0.00203527815468114,0.00135685210312076,0.0108548168249661,0.00271370420624152,1474,982,10,6.20852422705405,0,0.00542740841248304,1474,1,1,1,1
"2017-10-01","Uganda",15,14,13,2,19,3,1,22,49,59,0,6,26,19,21,11,8,12,17,19,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0.0106534090909091,0.00994318181818182,0.00923295454545455,0.00142045454545455,0.0134943181818182,0.00213068181818182,0.000710227272727273,0.015625,0.0348011363636364,0.0419034090909091,0,0.00426136363636364,0.0184659090909091,0.0134943181818182,0.0149147727272727,0.0078125,0.00568181818181818,0.00852272727272727,0.0120738636363636,0.0134943181818182,0,0,0,0,0,0,0,0.00213068181818182,0.000710227272727273,0,0,0,0,0,0,0,26,22,12,2,36,36,3,2,3,8,9,0.0184659090909091,0.015625,0.00852272727272727,0.00142045454545455,0.0255681818181818,0.0255681818181818,0.00213068181818182,0.00142045454545455,0.00213068181818182,0.00568181818181818,0.00639204545454545,1408,949,13,6.27988232061475,0,0.00284090909090909,1408,1,1,1,1
"2017-11-01","Uganda",16,2,16,6,25,5,4,13,72,33,0,9,42,10,51,20,5,17,8,14,0,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0117994100294985,0.00147492625368732,0.0117994100294985,0.00442477876106195,0.0184365781710914,0.00368731563421829,0.00294985250737463,0.00958702064896755,0.0530973451327434,0.0243362831858407,0,0.00663716814159292,0.0309734513274336,0.00737463126843658,0.0376106194690266,0.0147492625368732,0.00368731563421829,0.0125368731563422,0.00589970501474926,0.0103244837758112,0,0.00663716814159292,0,0,0,0,0,0,0.000737463126843658,0,0,0,0,0,0,0,28,24,10,2,28,34,2,5,4,7,5,0.0206489675516224,0.0176991150442478,0.00737463126843658,0.00147492625368732,0.0206489675516224,0.0250737463126844,0.00147492625368732,0.00368731563421829,0.00294985250737463,0.0051622418879056,0.00368731563421829,1356,896,16,7.89171705459321,0.00294985250737463,0.00737463126843658,1356,1,0,1,1
"2017-12-01","Uganda",18,4,18,7,26,2,5,21,53,64,0,12,35,17,15,19,5,7,27,29,0,1,0,0,0,0,0,3,1,0,0,0,0,1,0,0,0.0139318885448916,0.00309597523219814,0.0139318885448916,0.00541795665634675,0.0201238390092879,0.00154798761609907,0.00386996904024768,0.0162538699690402,0.0410216718266254,0.0495356037151703,0,0.00928792569659443,0.0270897832817337,0.0131578947368421,0.011609907120743,0.0147058823529412,0.00386996904024768,0.00541795665634675,0.0208978328173375,0.0224458204334365,0,0.000773993808049536,0,0,0,0,0,0.00232198142414861,0.000773993808049536,0,0,0,0,0.000773993808049536,0,0,25,13,17,3,33,24,3,1,2,12,14,0.0193498452012384,0.010061919504644,0.0131578947368421,0.00232198142414861,0.0255417956656347,0.0185758513931889,0.00232198142414861,0.000773993808049536,0.00154798761609907,0.00928792569659443,0.0108359133126935,1292,820,11,7.61780241526596,0.000773993808049536,0.00386996904024768,1292,1,0,1,1
"2018-01-01","Uganda",8,3,15,5,20,8,6,17,49,28,0,5,19,13,8,15,1,6,8,18,0,1,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0.00731261425959781,0.00274223034734918,0.0137111517367459,0.00457038391224863,0.0182815356489945,0.00731261425959781,0.00548446069469835,0.0155393053016453,0.0447897623400366,0.0255941499085923,0,0.00457038391224863,0.0173674588665448,0.0118829981718464,0.00731261425959781,0.0137111517367459,0.000914076782449726,0.00548446069469835,0.00731261425959781,0.0164533820840951,0,0.000914076782449726,0,0,0,0,0,0.00182815356489945,0,0,0,0,0,0,0.000914076782449726,0,30,12,19,2,34,18,4,0,0,10,8,0.0274223034734918,0.0109689213893967,0.0173674588665448,0.00182815356489945,0.0310786106032907,0.0164533820840951,0.0036563071297989,0,0,0.00914076782449726,0.00731261425959781,1094,751,11,5.81878133806053,0,0.0036563071297989,1094,1,1,1,1
"2018-02-01","Uganda",21,5,7,5,12,3,3,17,66,13,1,1,57,11,8,20,1,6,10,12,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0.0167330677290837,0.00398406374501992,0.00557768924302789,0.00398406374501992,0.00956175298804781,0.00239043824701195,0.00239043824701195,0.0135458167330677,0.052589641434263,0.0103585657370518,0.000796812749003984,0.000796812749003984,0.0454183266932271,0.00876494023904383,0.00637450199203187,0.0159362549800797,0.000796812749003984,0.0047808764940239,0.00796812749003984,0.00956175298804781,0,0.000796812749003984,0,0,0,0,0,0,0.00159362549800797,0,0,0,0,0,0.000796812749003984,0,28,12,25,1,54,18,7,4,4,13,12,0.0223107569721116,0.00956175298804781,0.0199203187250996,0.000796812749003984,0.0430278884462151,0.0143426294820717,0.00557768924302789,0.00318725099601594,0.00318725099601594,0.0103585657370518,0.00956175298804781,1255,883,7,6.42213533896555,0.000796812749003984,0.00239043824701195,1255,1,1,1,1
"2018-03-01","Uganda",14,6,27,4,19,2,4,24,45,8,1,6,30,14,6,36,3,5,18,8,1,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0.00979020979020979,0.0041958041958042,0.0188811188811189,0.0027972027972028,0.0132867132867133,0.0013986013986014,0.0027972027972028,0.0167832167832168,0.0314685314685315,0.00559440559440559,0.000699300699300699,0.0041958041958042,0.020979020979021,0.00979020979020979,0.0041958041958042,0.0251748251748252,0.0020979020979021,0.0034965034965035,0.0125874125874126,0.00559440559440559,0.000699300699300699,0.000699300699300699,0,0,0,0,0,0.0020979020979021,0,0,0,0,0,0,0,0,47,24,18,2,41,19,3,5,3,10,4,0.0328671328671329,0.0167832167832168,0.0125874125874126,0.0013986013986014,0.0286713286713287,0.0132867132867133,0.0020979020979021,0.0034965034965035,0.0020979020979021,0.00699300699300699,0.0027972027972028,1430,1025,9,4.9531701870668,0,0.0041958041958042,1430,1,0,1,1
"2018-04-01","Uganda",15,10,12,2,24,7,2,23,56,30,1,9,35,18,16,11,2,9,25,10,0,2,0,1,0,0,0,0,2,0,0,0,1,0,1,0,0.0111028867505551,0.0074019245003701,0.00888230940044412,0.00148038490007402,0.0177646188008882,0.00518134715025907,0.00148038490007402,0.0170244263508512,0.0414507772020725,0.0222057735011103,0.00074019245003701,0.00666173205033309,0.0259067357512953,0.0133234641006662,0.0118430792005922,0.00814211695040711,0.00148038490007402,0.00666173205033309,0.0185048112509252,0.0074019245003701,0,0.00148038490007402,0,0.00074019245003701,0,0,0,0,0.00148038490007402,0,0,0,0.00074019245003701,0,0.00074019245003701,0,27,21,13,0,42,30,6,1,2,9,7,0.0199851961509993,0.0155440414507772,0.00962250185048113,0,0.0310880829015544,0.0222057735011103,0.00444115470022206,0.00074019245003701,0.00148038490007402,0.00666173205033309,0.00518134715025907,1351,926,15,6.34020515604198,0.00148038490007402,0.00444115470022206,1351,1,1,1,1
"2018-05-01","Uganda",8,0,21,3,21,1,3,61,57,24,0,5,34,9,9,9,1,6,5,7,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0.00621600621600622,0,0.0163170163170163,0.00233100233100233,0.0163170163170163,0.000777000777000777,0.00233100233100233,0.0473970473970474,0.0442890442890443,0.0186480186480186,0,0.00388500388500389,0.0264180264180264,0.00699300699300699,0.00699300699300699,0.00699300699300699,0.000777000777000777,0.00466200466200466,0.00388500388500389,0.00543900543900544,0,0,0,0,0,0,0.000777000777000777,0.000777000777000777,0,0,0,0.000777000777000777,0,0,0,0,28,15,30,0,52,32,4,2,3,9,5,0.0217560217560218,0.0116550116550117,0.0233100233100233,0,0.0404040404040404,0.0248640248640249,0.00310800310800311,0.00155400155400155,0.00233100233100233,0.00699300699300699,0.00388500388500389,1287,888,7,3.90976421004917,0.000777000777000777,0.00155400155400155,1287,1,1,1,1
