"date","country","arrest","censor","electionactivity","electionirregularities","cooperate","coup","defamationcase","disaster","legalaction","legalchange","martiallaw","mobilizesecurity","corruption","activism","protest","purge","raid","threaten","violencelethal","violencenonlethal","arms_transfer_security_aid_assistance","bribery_economic_corruption","diplomatic_recognition","diplomatic_sanction","diplomatic_statement","diplomatic_visit","economic_aid_assistance","investment","media_campaign_intervention","professional_cultural_exchange","security_cooperation","security_force_facility_presence","surveillance","tech_transfer_investment","trade_agreement_exchange","trade_financial_sanction","transnational_organization_crime","arrestNorm","censorNorm","electionactivityNorm","electionirregularitiesNorm","cooperateNorm","coupNorm","defamationcaseNorm","disasterNorm","legalactionNorm","legalchangeNorm","martiallawNorm","mobilizesecurityNorm","corruptionNorm","activismNorm","protestNorm","purgeNorm","raidNorm","threatenNorm","violencelethalNorm","violencenonlethalNorm","arms_transfer_security_aid_assistanceNorm","bribery_economic_corruptionNorm","diplomatic_recognitionNorm","diplomatic_sanctionNorm","diplomatic_statementNorm","diplomatic_visitNorm","economic_aid_assistanceNorm","investmentNorm","media_campaign_interventionNorm","professional_cultural_exchangeNorm","security_cooperationNorm","security_force_facility_presenceNorm","surveillanceNorm","tech_transfer_investmentNorm","trade_agreement_exchangeNorm","trade_financial_sanctionNorm","transnational_organization_crimeNorm","ncr_arrest","ncr_cooperate","ncr_corruption","ncr_defamationcase","ncr_legalaction","ncr_legalchange","ncr_purge","ncr_raid","ncr_threaten","ncr_violencelethal","ncr_violencenonlethal","ncr_arrestNorm","ncr_cooperateNorm","ncr_corruptionNorm","ncr_defamationcaseNorm","ncr_legalactionNorm","ncr_legalchangeNorm","ncr_purgeNorm","ncr_raidNorm","ncr_threatenNorm","ncr_violencelethalNorm","ncr_violencenonlethalNorm","article_total","cs_999","rai_999","f1","rus_influence","chn_influence","total_articles","kbc.co.ke","citizen.digital"
"2014-04-01","Kenya",13,0,16,6,21,10,1,26,68,23,1,10,43,6,11,20,0,7,26,19,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0.0092264017033357,0,0.0113555713271824,0.0042583392476934,0.0149041873669269,0.007097232079489,0.0007097232079489,0.0184528034066714,0.0482611781405252,0.0163236337828247,0.0007097232079489,0.007097232079489,0.0305180979418027,0.0042583392476934,0.0078069552874379,0.014194464158978,0,0.0049680624556423,0.0184528034066714,0.0134847409510291,0,0,0,0,0.0007097232079489,0.0014194464158978,0,0.0007097232079489,0,0,0,0,0,0,0,0,0,25,13,29,0,52,47,6,6,0,17,9,0.0177430801987225,0.0092264017033357,0.0205819730305181,0,0.0369056068133428,0.0333569907735983,0.0042583392476934,0.0042583392476934,0,0.0120652945351313,0.0063875088715401,1409,947,10,4.74881552561986,0.0007097232079489,0.0021291696238467,1409,0,1
"2014-05-01","Kenya",8,4,10,4,29,4,2,33,74,28,1,10,41,12,17,24,2,17,60,33,0,0,0,0,0,4,0,8,0,0,0,0,0,0,3,1,0,0.00517129928894635,0.00258564964447317,0.00646412411118293,0.00258564964447317,0.0187459599224305,0.00258564964447317,0.00129282482223659,0.0213316095669037,0.0478345184227537,0.0180995475113122,0.000646412411118293,0.00646412411118293,0.02650290885585,0.00775694893341952,0.010989010989011,0.015513897866839,0.00129282482223659,0.010989010989011,0.0387847446670976,0.0213316095669037,0,0,0,0,0,0.00258564964447317,0,0.00517129928894635,0,0,0,0,0,0,0.00193923723335488,0.000646412411118293,0,15,29,15,0,48,31,1,7,3,8,13,0.0096961861667744,0.0187459599224305,0.0096961861667744,0,0.0310277957336781,0.0200387847446671,0.000646412411118293,0.00452488687782805,0.00193923723335488,0.00517129928894635,0.00840336134453781,1547,1022,30,6.04424158004528,0,0.0103425985778927,1547,0,1
"2014-06-01","Kenya",21,3,15,3,34,4,3,14,63,34,1,17,19,16,14,21,4,9,75,60,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0135834411384217,0.0019404915912031,0.00970245795601552,0.0019404915912031,0.0219922380336352,0.00258732212160414,0.0019404915912031,0.00905562742561449,0.0407503234152652,0.0219922380336352,0.000646830530401035,0.0109961190168176,0.0122897800776197,0.0103492884864166,0.00905562742561449,0.0135834411384217,0.00258732212160414,0.00582147477360931,0.0485122897800776,0.0388098318240621,0,0,0,0,0,0,0,0.000646830530401035,0,0,0,0,0,0,0,0.000646830530401035,0,10,18,16,1,46,37,4,6,1,18,14,0.00646830530401035,0.0116429495472186,0.0103492884864166,0.000646830530401035,0.0297542043984476,0.0239327296248383,0.00258732212160414,0.00388098318240621,0.000646830530401035,0.0116429495472186,0.00905562742561449,1546,984,9,6.6600471792827,0.000646830530401035,0.000646830530401035,1546,0,1
"2014-07-01","Kenya",9,1,18,2,20,3,5,29,73,32,7,16,34,7,24,22,3,8,41,28,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.00552486187845304,0.000613873542050338,0.0110497237569061,0.00122774708410068,0.0122774708410068,0.00184162062615101,0.00306936771025169,0.0178023327194598,0.0448127685696746,0.0196439533456108,0.00429711479435236,0.0098219766728054,0.0208717004297115,0.00429711479435236,0.0147329650092081,0.0135052179251074,0.00184162062615101,0.0049109883364027,0.0251688152240638,0.0171884591774095,0,0.000613873542050338,0,0,0,0,0,0,0,0,0,0,0.000613873542050338,0,0,0,0,20,17,19,0,64,39,2,1,5,24,15,0.0122774708410068,0.0104358502148557,0.0116635972989564,0,0.0392879066912216,0.0239410681399632,0.00122774708410068,0.000613873542050338,0.00306936771025169,0.0147329650092081,0.00920810313075507,1629,1094,16,5.39493928570819,0.000613873542050338,0.000613873542050338,1629,0,1
"2014-08-01","Kenya",8,3,21,8,32,4,1,31,58,41,4,8,41,7,21,13,2,7,17,16,0,0,0,0,0,0,0,2,0,0,0,1,0,0,1,0,2,0.00573888091822095,0.00215208034433285,0.01506456241033,0.00573888091822095,0.0229555236728838,0.00286944045911047,0.000717360114777618,0.0222381635581062,0.0416068866571019,0.0294117647058824,0.00286944045911047,0.00573888091822095,0.0294117647058824,0.00502152080344333,0.01506456241033,0.00932568149210904,0.00143472022955524,0.00502152080344333,0.0121951219512195,0.0114777618364419,0,0,0,0,0,0,0,0.00143472022955524,0,0,0,0.000717360114777618,0,0,0.000717360114777618,0,0.00143472022955524,14,16,13,0,37,23,1,1,3,10,7,0.0100430416068867,0.0114777618364419,0.00932568149210904,0,0.0265423242467719,0.0164992826398852,0.000717360114777618,0.000717360114777618,0.00215208034433285,0.00717360114777618,0.00502152080344333,1394,976,14,4.25091708914461,0.000717360114777618,0.00358680057388809,1394,0,1
"2014-09-01","Kenya",11,3,13,3,25,6,1,31,103,18,2,5,51,1,26,21,3,13,22,21,0,0,0,0,0,0,0,5,0,0,0,0,1,1,0,0,0,0.00748299319727891,0.00204081632653061,0.00884353741496599,0.00204081632653061,0.0170068027210884,0.00408163265306122,0.000680272108843537,0.0210884353741497,0.0700680272108844,0.0122448979591837,0.00136054421768707,0.00340136054421769,0.0346938775510204,0.000680272108843537,0.017687074829932,0.0142857142857143,0.00204081632653061,0.00884353741496599,0.0149659863945578,0.0142857142857143,0,0,0,0,0,0,0,0.00340136054421769,0,0,0,0,0.000680272108843537,0.000680272108843537,0,0,0,14,18,21,3,58,18,5,2,3,13,11,0.00952380952380952,0.0122448979591837,0.0142857142857143,0.00204081632653061,0.0394557823129252,0.0122448979591837,0.00340136054421769,0.00136054421768707,0.00204081632653061,0.00884353741496599,0.00748299319727891,1470,995,5,5.81645418822138,0.000680272108843537,0.00408163265306122,1470,0,1
"2014-10-01","Kenya",9,2,7,2,28,7,4,17,107,23,6,2,41,15,30,36,1,17,18,12,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0.0061898211829436,0.00137551581843191,0.00481430536451169,0.00137551581843191,0.0192572214580468,0.00481430536451169,0.00275103163686382,0.0116918844566713,0.0735900962861073,0.015818431911967,0.00412654745529574,0.00137551581843191,0.0281980742778542,0.0103163686382393,0.0206327372764787,0.0247592847317744,0.000687757909215956,0.0116918844566713,0.0123796423658872,0.00825309491059147,0,0,0,0,0,0,0,0.00206327372764787,0,0,0,0,0,0,0,0,0,14,23,12,3,51,37,1,6,2,13,13,0.00962861072902338,0.015818431911967,0.00825309491059147,0.00206327372764787,0.0350756533700138,0.0254470426409904,0.000687757909215956,0.00412654745529574,0.00137551581843191,0.00894085281980743,0.00894085281980743,1454,951,3,6.46236903420501,0.000687757909215956,0.00137551581843191,1454,0,1
"2014-11-01","Kenya",6,2,6,3,22,8,3,18,74,30,1,9,35,13,22,18,8,15,71,39,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0.00442477876106195,0.00147492625368732,0.00442477876106195,0.00221238938053097,0.0162241887905605,0.00589970501474926,0.00221238938053097,0.0132743362831858,0.0545722713864307,0.0221238938053097,0.000737463126843658,0.00663716814159292,0.025811209439528,0.00958702064896755,0.0162241887905605,0.0132743362831858,0.00589970501474926,0.0110619469026549,0.0523598820058997,0.0287610619469027,0,0,0,0,0,0,0.000737463126843658,0.000737463126843658,0,0,0,0,0,0,0,0.000737463126843658,0,20,11,15,2,53,24,5,6,0,14,7,0.0147492625368732,0.00811209439528024,0.0110619469026549,0.00147492625368732,0.0390855457227139,0.0176991150442478,0.00368731563421829,0.00442477876106195,0,0.0103244837758112,0.0051622418879056,1356,848,9,8.09377199922777,0.000737463126843658,0.00147492625368732,1356,0,1
"2014-12-01","Kenya",9,3,21,5,10,5,3,18,85,71,2,9,26,7,10,19,3,14,41,18,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0.00687547746371276,0.00229182582123759,0.0160427807486631,0.00381970970206264,0.00763941940412529,0.00381970970206264,0.00229182582123759,0.0137509549274255,0.0649350649350649,0.0542398777692895,0.00152788388082506,0.00687547746371276,0.0198624904507257,0.0053475935828877,0.00763941940412529,0.014514896867838,0.00229182582123759,0.0106951871657754,0.0313216195569137,0.0137509549274255,0,0,0,0,0,0,0,0.000763941940412529,0,0,0,0,0.00152788388082506,0,0,0,0,21,8,20,0,53,22,0,4,4,17,10,0.0160427807486631,0.00611153552330023,0.0152788388082506,0,0.040488922841864,0.0168067226890756,0,0.00305576776165011,0.00305576776165011,0.012987012987013,0.00763941940412529,1309,817,11,7.49296584892155,0,0.00229182582123759,1309,0,1
"2015-01-01","Kenya",8,4,23,2,31,3,3,20,75,32,3,2,35,12,29,12,3,11,25,17,0,1,0,1,0,2,0,2,0,0,0,0,1,0,0,1,0,0.00598354525056096,0.00299177262528048,0.0172026925953628,0.00149588631264024,0.0231862378459237,0.00224382946896036,0.00224382946896036,0.0149588631264024,0.056095736724009,0.0239341810022438,0.00224382946896036,0.00149588631264024,0.0261780104712042,0.00897531787584144,0.0216903515332835,0.00897531787584144,0.00224382946896036,0.00822737471952132,0.018698578908003,0.012715033657442,0,0.00074794315632012,0,0.00074794315632012,0,0.00149588631264024,0,0.00149588631264024,0,0,0,0,0.00074794315632012,0,0,0.00074794315632012,0,8,10,13,3,54,30,4,3,1,11,14,0.00598354525056096,0.0074794315632012,0.00972326103216156,0.00224382946896036,0.0403889304412865,0.0224382946896036,0.00299177262528048,0.00224382946896036,0.00074794315632012,0.00822737471952132,0.0104712041884817,1337,890,18,5.46681657709531,0,0.00598354525056096,1337,0,1
"2015-02-01","Kenya",6,14,19,7,21,1,2,19,69,20,1,5,40,10,20,23,0,10,16,14,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.004720692368214,0.011014948859166,0.014948859166011,0.00550747442958301,0.016522423288749,0.000786782061369001,0.001573564122738,0.014948859166011,0.0542879622344611,0.01573564122738,0.000786782061369001,0.003933910306845,0.03147128245476,0.00786782061369001,0.01573564122738,0.018095987411487,0,0.00786782061369001,0.012588512981904,0.011014948859166,0,0,0,0,0,0,0,0.000786782061369001,0,0,0,0,0,0,0,0,0,13,17,21,1,64,24,5,1,5,7,2,0.010228166797797,0.013375295043273,0.016522423288749,0.000786782061369001,0.0503540519276161,0.018882769472856,0.003933910306845,0.000786782061369001,0.003933910306845,0.00550747442958301,0.001573564122738,1271,857,12,4.93165953670399,0,0.000786782061369001,1271,0,1
"2015-03-01","Kenya",10,4,16,6,20,3,7,24,115,20,1,4,112,11,22,54,1,11,38,25,0,3,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,0.00664451827242525,0.0026578073089701,0.0106312292358804,0.00398671096345515,0.0132890365448505,0.00199335548172757,0.00465116279069767,0.0159468438538206,0.0764119601328904,0.0132890365448505,0.000664451827242525,0.0026578073089701,0.0744186046511628,0.00730897009966777,0.0146179401993355,0.0358803986710963,0.000664451827242525,0.00730897009966777,0.0252491694352159,0.0166112956810631,0,0.00199335548172757,0,0,0,0,0,0.000664451827242525,0,0.000664451827242525,0,0,0,0,0,0.00132890365448505,0,11,15,30,1,54,29,6,5,3,12,7,0.00730897009966777,0.00996677740863787,0.0199335548172757,0.000664451827242525,0.0358803986710963,0.0192691029900332,0.00398671096345515,0.00332225913621262,0.00199335548172757,0.0079734219269103,0.00465116279069767,1505,971,28,9.0248092065189,0,0.00465116279069767,1505,0,1
"2015-04-01","Kenya",18,4,12,3,21,4,3,35,72,28,5,7,68,5,22,29,5,19,98,87,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0101925254813137,0.00226500566251416,0.00679501698754247,0.00169875424688562,0.0118912797281993,0.00226500566251416,0.00169875424688562,0.0198187995469989,0.0407701019252548,0.0158550396375991,0.0028312570781427,0.00396375990939977,0.0385050962627407,0.0028312570781427,0.0124575311438279,0.0164212910532276,0.0028312570781427,0.0107587768969422,0.0554926387315968,0.0492638731596829,0,0.00113250283125708,0,0,0,0,0,0.000566251415628539,0,0,0,0,0,0,0,0,0,25,6,15,1,40,21,4,2,6,16,29,0.0141562853907135,0.00339750849377123,0.00849377123442809,0.000566251415628539,0.0226500566251416,0.0118912797281993,0.00226500566251416,0.00113250283125708,0.00339750849377123,0.00906002265005663,0.0164212910532276,1766,1136,13,7.6504863414653,0,0.00169875424688562,1766,0,1
"2015-05-01","Kenya",14,3,26,11,25,13,0,39,88,19,1,12,67,12,9,18,3,11,31,28,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.00976971388695045,0.00209351011863224,0.0181437543614794,0.00767620376831821,0.0174459176552687,0.00907187718073971,0,0.0272156315422191,0.0614096301465457,0.0132588974180042,0.000697836706210747,0.00837404047452896,0.04675505931612,0.00837404047452896,0.00628053035589672,0.0125610607117934,0.00209351011863224,0.00767620376831821,0.0216329378925331,0.0195394277739009,0,0.000697836706210747,0,0,0,0,0,0.000697836706210747,0,0,0,0,0,0,0,0,0,7,16,19,0,44,31,5,3,1,11,10,0.00488485694347523,0.0111653872993719,0.0132588974180042,0,0.0307048150732729,0.0216329378925331,0.00348918353105373,0.00209351011863224,0.000697836706210747,0.00767620376831821,0.00697836706210747,1433,939,11,6.11597600032026,0,0.00139567341242149,1433,0,1
"2015-06-01","Kenya",12,3,11,3,33,3,3,32,88,39,3,4,78,6,17,29,3,9,27,16,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0.00758054327226785,0.00189513581806696,0.00694883133291219,0.00189513581806696,0.0208464939987366,0.00189513581806696,0.00189513581806696,0.0202147820593809,0.0555906506632975,0.0246367656348705,0.00189513581806696,0.00252684775742262,0.049273531269741,0.00379027163613392,0.0107391029690461,0.018319646241314,0.00189513581806696,0.00568540745420088,0.0170562223626027,0.0101073910296905,0,0,0,0,0,0,0,0.00126342387871131,0,0,0,0,0,0,0,0,0,18,15,31,4,71,33,7,6,3,13,10,0.0113708149084018,0.00947567909033481,0.0195830701200253,0.00252684775742262,0.0448515476942514,0.0208464939987366,0.00442198357548958,0.00379027163613392,0.00189513581806696,0.0082122552116235,0.00631711939355654,1583,1061,10,5.94479388799378,0,0.00126342387871131,1583,0,1
"2015-07-01","Kenya",12,5,16,11,45,11,8,22,116,26,3,7,82,13,30,32,0,18,49,31,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0.00600300150075038,0.00250125062531266,0.0080040020010005,0.00550275137568784,0.0225112556278139,0.00550275137568784,0.00400200100050025,0.0110055027513757,0.0580290145072536,0.0130065032516258,0.00150075037518759,0.00350175087543772,0.0410205102551276,0.00650325162581291,0.0150075037518759,0.016008004002001,0,0.00900450225112556,0.024512256128064,0.0155077538769385,0,0,0,0,0,0,0,0.00200100050025012,0,0,0,0,0,0,0,0.000500250125062531,0,39,19,13,6,64,16,4,4,2,21,20,0.0195097548774387,0.00950475237618809,0.00650325162581291,0.00300150075037519,0.032016008004002,0.0080040020010005,0.00200100050025012,0.00200100050025012,0.00100050025012506,0.0105052526263132,0.0100050025012506,1999,1362,11,6.57740359240526,0,0.00250125062531266,1999,0,1
"2015-08-01","Kenya",11,0,13,9,30,0,1,26,90,39,4,4,52,4,31,21,0,8,15,10,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0.00876494023904383,0,0.0103585657370518,0.00717131474103586,0.0239043824701195,0,0.000796812749003984,0.0207171314741036,0.0717131474103586,0.0310756972111554,0.00318725099601594,0.00318725099601594,0.0414342629482072,0.00318725099601594,0.0247011952191235,0.0167330677290837,0,0.00637450199203187,0.0119521912350598,0.00796812749003984,0,0,0,0.000796812749003984,0,0.000796812749003984,0,0,0,0,0,0,0,0,0,0.000796812749003984,0,13,20,17,2,53,30,2,1,3,10,12,0.0103585657370518,0.0159362549800797,0.0135458167330677,0.00159362549800797,0.0422310756972112,0.0239043824701195,0.00159362549800797,0.000796812749003984,0.00239043824701195,0.00796812749003984,0.00956175298804781,1255,795,50,5.77734782915139,0,0.00239043824701195,1255,0,1
"2015-09-01","Kenya",15,3,4,1,20,10,11,33,84,23,4,8,58,5,62,24,4,8,10,18,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0117279124315872,0.00234558248631744,0.00312744331508991,0.000781860828772478,0.0156372165754496,0.00781860828772478,0.00860046911649726,0.0258014073494918,0.0656763096168882,0.017982799061767,0.00312744331508991,0.00625488663017983,0.0453479280688038,0.00390930414386239,0.0484753713838937,0.0187646598905395,0.00312744331508991,0.00625488663017983,0.00781860828772478,0.0140734949179046,0,0.000781860828772478,0,0,0,0,0,0,0,0,0,0.000781860828772478,0,0,0,0.000781860828772478,0,19,9,12,1,38,17,2,7,7,19,11,0.0148553557466771,0.00703674745895231,0.00938232994526974,0.000781860828772478,0.0297107114933542,0.0132916340891321,0.00156372165754496,0.00547302580140735,0.00547302580140735,0.0148553557466771,0.00860046911649726,1279,812,11,9.29987603039711,0.000781860828772478,0.00156372165754496,1279,0,1
"2015-10-01","Kenya",10,2,18,10,16,7,3,35,82,45,1,5,60,7,19,26,1,9,17,12,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0.00726744186046512,0.00145348837209302,0.0130813953488372,0.00726744186046512,0.0116279069767442,0.00508720930232558,0.00218023255813953,0.0254360465116279,0.059593023255814,0.032703488372093,0.000726744186046512,0.00363372093023256,0.0436046511627907,0.00508720930232558,0.0138081395348837,0.0188953488372093,0.000726744186046512,0.0065406976744186,0.0123546511627907,0.00872093023255814,0,0.000726744186046512,0,0.000726744186046512,0,0,0,0.000726744186046512,0,0,0,0,0,0,0.000726744186046512,0.000726744186046512,0,23,15,28,2,57,22,0,1,2,14,9,0.0167151162790698,0.0109011627906977,0.0203488372093023,0.00145348837209302,0.0414244186046512,0.0159883720930233,0,0.000726744186046512,0.00145348837209302,0.0101744186046512,0.0065406976744186,1376,906,13,6.29005501765001,0.00145348837209302,0.00218023255813953,1376,1,1
"2015-11-01","Kenya",24,1,13,3,31,4,2,63,91,25,1,16,121,7,10,59,1,4,12,18,2,0,0,0,1,0,0,2,0,2,0,0,0,0,0,0,0,0.0151706700379267,0.000632111251580278,0.00821744627054362,0.00189633375474083,0.0195954487989886,0.00252844500632111,0.00126422250316056,0.0398230088495575,0.0575221238938053,0.015802781289507,0.000632111251580278,0.0101137800252845,0.0764854614412137,0.00442477876106195,0.00632111251580278,0.0372945638432364,0.000632111251580278,0.00252844500632111,0.00758533501896334,0.011378002528445,0.00126422250316056,0,0,0,0.000632111251580278,0,0,0.00126422250316056,0,0.00126422250316056,0,0,0,0,0,0,0,17,23,25,2,47,15,4,1,1,14,10,0.0107458912768647,0.0145385587863464,0.015802781289507,0.00126422250316056,0.0297092288242731,0.00948166877370417,0.00252844500632111,0.000632111251580278,0.000632111251580278,0.00884955752212389,0.00632111251580278,1582,1057,19,7.0297311857694,0.00126422250316056,0.00316055625790139,1582,1,1
"2015-12-01","Kenya",15,3,21,3,38,4,3,33,81,21,1,12,93,15,8,38,5,14,43,23,0,0,0,0,0,2,1,1,0,1,0,1,0,0,1,2,1,0.01,0.002,0.014,0.002,0.0253333333333333,0.00266666666666667,0.002,0.022,0.054,0.014,0.000666666666666667,0.008,0.062,0.01,0.00533333333333333,0.0253333333333333,0.00333333333333333,0.00933333333333333,0.0286666666666667,0.0153333333333333,0,0,0,0,0,0.00133333333333333,0.000666666666666667,0.000666666666666667,0,0.000666666666666667,0,0.000666666666666667,0,0,0.000666666666666667,0.00133333333333333,0.000666666666666667,30,20,17,2,39,20,3,5,7,13,9,0.02,0.0133333333333333,0.0113333333333333,0.00133333333333333,0.026,0.0133333333333333,0.002,0.00333333333333333,0.00466666666666667,0.00866666666666667,0.006,1500,971,21,7.51147642878133,0.000666666666666667,0.006,1500,1,1
"2016-01-01","Kenya",25,4,63,16,27,4,4,39,103,47,2,14,83,6,12,24,7,11,51,35,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0.013290802764487,0.00212652844231792,0.0334928229665072,0.00850611376927166,0.0143540669856459,0.00212652844231792,0.00212652844231792,0.0207336523125997,0.0547581073896863,0.0249867091972355,0.00106326422115896,0.00744284954811271,0.0441254651780968,0.00318979266347687,0.00637958532695375,0.0127591706539075,0.00372142477405635,0.00584795321637427,0.0271132376395534,0.0186071238702818,0,0,0,0,0,0,0,0.000531632110579479,0,0,0,0,0,0,0,0.00106326422115896,0,38,24,20,1,57,25,1,4,4,15,23,0.0202020202020202,0.0127591706539075,0.0106326422115896,0.000531632110579479,0.0303030303030303,0.013290802764487,0.000531632110579479,0.00212652844231792,0.00212652844231792,0.00797448165869218,0.012227538543328,1881,1194,12,6.82207501722091,0.000531632110579479,0.00106326422115896,1881,1,1
"2016-02-01","Kenya",18,6,116,25,41,3,4,37,159,21,0,11,150,5,24,48,5,24,36,14,0,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.0076271186440678,0.00254237288135593,0.0491525423728814,0.0105932203389831,0.0173728813559322,0.00127118644067797,0.00169491525423729,0.0156779661016949,0.0673728813559322,0.00889830508474576,0,0.00466101694915254,0.0635593220338983,0.00211864406779661,0.0101694915254237,0.0203389830508475,0.00211864406779661,0.0101694915254237,0.0152542372881356,0.00593220338983051,0,0.00127118644067797,0,0,0,0,0,0.000423728813559322,0,0.000423728813559322,0,0,0,0,0,0,0,32,28,37,2,72,35,9,7,14,23,21,0.0135593220338983,0.011864406779661,0.0156779661016949,0.000847457627118644,0.0305084745762712,0.0148305084745763,0.0038135593220339,0.00296610169491525,0.00593220338983051,0.00974576271186441,0.00889830508474576,2360,1515,18,6.66188898078924,0.000847457627118644,0.00127118644067797,2360,1,1
"2016-03-01","Kenya",27,0,103,26,33,7,5,58,132,36,2,17,117,12,29,39,2,16,29,19,0,0,0,0,0,0,0,2,0,0,0,4,1,1,0,0,0,0.0103646833013436,0,0.0395393474088292,0.00998080614203455,0.0126679462571977,0.00268714011516315,0.00191938579654511,0.0222648752399232,0.0506717850287908,0.0138195777351248,0.000767754318618042,0.00652591170825336,0.0449136276391555,0.00460652591170825,0.0111324376199616,0.0149712092130518,0.000767754318618042,0.00614203454894434,0.0111324376199616,0.0072936660268714,0,0,0,0,0,0,0,0.000767754318618042,0,0,0,0.00153550863723608,0.000383877159309021,0.000383877159309021,0,0,0,44,49,36,1,77,44,18,5,6,25,30,0.0168905950095969,0.018809980806142,0.0138195777351248,0.000383877159309021,0.0295585412667946,0.0168905950095969,0.00690978886756238,0.00191938579654511,0.00230326295585413,0.00959692898272553,0.0115163147792706,2605,1705,33,5.17679940601345,0.00191938579654511,0.00115163147792706,2605,1,1
"2016-04-01","Kenya",17,5,45,5,60,5,3,78,146,52,0,10,97,15,59,38,3,24,26,23,0,0,0,23,0,0,1,0,0,0,1,1,0,0,0,0,0,0.00647619047619048,0.0019047619047619,0.0171428571428571,0.0019047619047619,0.0228571428571429,0.0019047619047619,0.00114285714285714,0.0297142857142857,0.0556190476190476,0.0198095238095238,0,0.00380952380952381,0.036952380952381,0.00571428571428571,0.0224761904761905,0.0144761904761905,0.00114285714285714,0.00914285714285714,0.0099047619047619,0.00876190476190476,0,0,0,0.00876190476190476,0,0,0.000380952380952381,0,0,0,0.000380952380952381,0.000380952380952381,0,0,0,0,0,22,40,35,0,67,37,1,1,1,20,20,0.00838095238095238,0.0152380952380952,0.0133333333333333,0,0.0255238095238095,0.0140952380952381,0.000380952380952381,0.000380952380952381,0.000380952380952381,0.00761904761904762,0.00761904761904762,2625,1800,43,5.3166085180292,0.000380952380952381,0.00952380952380952,2625,1,1
"2016-05-01","Kenya",18,3,38,10,64,2,3,122,108,57,3,11,74,9,94,28,8,12,43,29,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0.00696055684454756,0.00116009280742459,0.0146945088940449,0.00386697602474865,0.0247486465583913,0.000773395204949729,0.00116009280742459,0.0471771075019335,0.0417633410672854,0.0220417633410673,0.00116009280742459,0.00425367362722351,0.02861562258314,0.00348027842227378,0.0363495746326373,0.0108275328692962,0.00309358081979892,0.00464037122969838,0.0166279969064192,0.0112142304717711,0,0,0,0.000386697602474865,0,0,0.000386697602474865,0.000386697602474865,0,0,0,0,0,0.000386697602474865,0,0.000386697602474865,0,26,29,41,2,75,41,10,11,4,16,21,0.0100541376643465,0.0112142304717711,0.0158546017014695,0.000773395204949729,0.0290023201856148,0.0158546017014695,0.00386697602474865,0.00425367362722351,0.00154679040989946,0.00618716163959783,0.00812064965197216,2586,1685,39,4.96654026629817,0,0.00193348801237432,2586,1,1
"2016-06-01","Kenya",24,4,30,9,105,4,2,63,145,53,2,13,55,15,60,28,1,28,58,17,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0.00944138473642801,0.001573564122738,0.011801730920535,0.0035405192761605,0.0413060582218725,0.001573564122738,0.000786782061369001,0.0247836349331235,0.0570416994492526,0.0208497246262785,0.000786782061369001,0.00511408339889851,0.0216365066876475,0.00590086546026751,0.02360346184107,0.011014948859166,0.0003933910306845,0.011014948859166,0.022816679779701,0.00668764752163651,0,0,0,0.0003933910306845,0.0003933910306845,0,0,0.0003933910306845,0,0.0003933910306845,0,0,0,0.0003933910306845,0,0,0,44,41,27,1,67,48,6,1,4,21,23,0.017309205350118,0.0161290322580645,0.0106215578284815,0.0003933910306845,0.0263571990558615,0.018882769472856,0.002360346184107,0.0003933910306845,0.001573564122738,0.00826121164437451,0.00904799370574351,2542,1625,36,5.22238248272366,0.0003933910306845,0.001573564122738,2542,1,1
