"date","country","arrest","censor","electionactivity","electionirregularities","cooperate","coup","defamationcase","disaster","legalaction","legalchange","martiallaw","mobilizesecurity","corruption","activism","protest","purge","raid","threaten","violencelethal","violencenonlethal","arms_transfer_security_aid_assistance","bribery_economic_corruption","diaspora_activation","diplomatic_mediation","diplomatic_recognition","diplomatic_sanction","diplomatic_statement","diplomatic_visit","economic_aid_assistance","intelligence_counterintelligence","investment","joint_security_force_exercise","media_campaign_intervention","political_process_policy_intervention","professional_cultural_exchange","security_cooperation","security_force_facility_presence","surveillance","tech_transfer_investment","trade_agreement_exchange","trade_financial_sanction","transnational_organization_crime","arrestNorm","censorNorm","electionactivityNorm","electionirregularitiesNorm","cooperateNorm","coupNorm","defamationcaseNorm","disasterNorm","legalactionNorm","legalchangeNorm","martiallawNorm","mobilizesecurityNorm","corruptionNorm","activismNorm","protestNorm","purgeNorm","raidNorm","threatenNorm","violencelethalNorm","violencenonlethalNorm","arms_transfer_security_aid_assistanceNorm","bribery_economic_corruptionNorm","diaspora_activationNorm","diplomatic_mediationNorm","diplomatic_recognitionNorm","diplomatic_sanctionNorm","diplomatic_statementNorm","diplomatic_visitNorm","economic_aid_assistanceNorm","intelligence_counterintelligenceNorm","investmentNorm","joint_security_force_exerciseNorm","media_campaign_interventionNorm","political_process_policy_interventionNorm","professional_cultural_exchangeNorm","security_cooperationNorm","security_force_facility_presenceNorm","surveillanceNorm","tech_transfer_investmentNorm","trade_agreement_exchangeNorm","trade_financial_sanctionNorm","transnational_organization_crimeNorm","ncr_arrest","ncr_cooperate","ncr_corruption","ncr_defamationcase","ncr_legalaction","ncr_legalchange","ncr_purge","ncr_raid","ncr_threaten","ncr_violencelethal","ncr_violencenonlethal","ncr_arrestNorm","ncr_cooperateNorm","ncr_corruptionNorm","ncr_defamationcaseNorm","ncr_legalactionNorm","ncr_legalchangeNorm","ncr_purgeNorm","ncr_raidNorm","ncr_threatenNorm","ncr_violencelethalNorm","ncr_violencenonlethalNorm","article_total","cs_999","rai_999","f1","rus_influence","chn_influence","total_articles","koha.mk","slobodenpecat.mk","skopjediem.com","novamakedonija.com.mk"
2016-02-01,"Macedonia",1,0,34,15,26,0,0,12,27,16,0,10,9,2,20,5,0,5,3,12,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.00116009280742459,0,0.0394431554524362,0.0174013921113689,0.0301624129930394,0,0,0.0139211136890951,0.031322505800464,0.0185614849187935,0,0.0116009280742459,0.0104408352668213,0.00232018561484919,0.0232018561484919,0.00580046403712297,0,0.00580046403712297,0.00348027842227378,0.0139211136890951,0,0,0,0,0.00116009280742459,0,0.00116009280742459,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00116009280742459,0,5,11,3,0,18,5,0,0,0,11,19,0.00580046403712297,0.0127610208816705,0.00348027842227378,0,0.0208816705336427,0.00580046403712297,0,0,0,0.0127610208816705,0.0220417633410673,862,605,859,13.7016510672068,0.00464037122969838,0,862,1,0,0,0
2016-03-01,"Macedonia",5,1,27,10,17,0,0,24,21,15,7,5,14,2,24,5,1,0,2,10,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.004995004995005,0.000999000999000999,0.026973026973027,0.00999000999000999,0.016983016983017,0,0,0.023976023976024,0.020979020979021,0.014985014985015,0.00699300699300699,0.004995004995005,0.013986013986014,0.001998001998002,0.023976023976024,0.004995004995005,0.000999000999000999,0,0.001998001998002,0.00999000999000999,0,0,0,0.000999000999000999,0,0,0,0.000999000999000999,0,0,0,0,0,0,0.000999000999000999,0,0,0,0,0,0.000999000999000999,0,6,14,2,0,15,4,0,0,1,5,15,0.00599400599400599,0.013986013986014,0.001998001998002,0,0.014985014985015,0.003996003996004,0,0,0.000999000999000999,0.004995004995005,0.014985014985015,1001,761,997,11.7102890212575,0.004995004995005,0,1001,0,0,0,0
2016-04-01,"Macedonia",5,0,42,13,17,3,1,7,26,13,1,5,10,4,52,9,1,5,1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00643500643500643,0,0.0540540540540541,0.0167310167310167,0.0218790218790219,0.00386100386100386,0.00128700128700129,0.00900900900900901,0.0334620334620335,0.0167310167310167,0.00128700128700129,0.00643500643500643,0.0128700128700129,0.00514800514800515,0.0669240669240669,0.0115830115830116,0.00128700128700129,0.00643500643500643,0.00128700128700129,0.0283140283140283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,3,0,9,3,0,0,0,3,12,0.0102960102960103,0.0102960102960103,0.00386100386100386,0,0.0115830115830116,0.00386100386100386,0,0,0,0.00386100386100386,0.0154440154440154,777,505,777,17.8944685418652,0,0.00128700128700129,777,0,0,0,0
2016-05-01,"Macedonia",1,0,24,11,15,2,0,10,15,11,0,2,7,2,28,7,2,1,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0013531799729364,0,0.0324763193504736,0.0148849797023004,0.020297699594046,0.0027063599458728,0,0.013531799729364,0.020297699594046,0.0148849797023004,0,0.0027063599458728,0.0094722598105548,0.0027063599458728,0.0378890392422192,0.0094722598105548,0.0027063599458728,0.0013531799729364,0,0.0081190798376184,0,0,0,0,0,0,0,0.0013531799729364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,2,0,14,1,0,2,0,5,18,0.0040595399188092,0.013531799729364,0.0027063599458728,0,0.0189445196211096,0.0013531799729364,0,0.0027063599458728,0,0.006765899864682,0.0243572395128552,739,545,738,12.9395908812469,0,0.0027063599458728,739,0,0,0,0
2016-06-01,"Macedonia",1,0,11,4,22,3,0,3,27,8,0,4,7,2,22,11,0,1,0,8,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.00153374233128834,0,0.0168711656441718,0.00613496932515337,0.0337423312883436,0.00460122699386503,0,0.00460122699386503,0.0414110429447853,0.0122699386503067,0,0.00613496932515337,0.0107361963190184,0.00306748466257669,0.0337423312883436,0.0168711656441718,0,0.00153374233128834,0,0.0122699386503067,0,0,0,0,0,0,0,0.00153374233128834,0,0,0.00153374233128834,0,0,0,0,0,0,0,0,0,0,0,9,7,2,0,9,3,0,0,0,7,22,0.0138036809815951,0.0107361963190184,0.00306748466257669,0,0.0138036809815951,0.00460122699386503,0,0,0,0.0107361963190184,0.0337423312883436,652,466,650,14.1772905710319,0.00306748466257669,0.00153374233128834,652,0,0,0,0
2016-07-01,"Macedonia",6,1,15,5,31,1,1,7,13,12,1,3,5,1,4,4,1,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0102389078498294,0.00170648464163823,0.0255972696245734,0.00853242320819113,0.052901023890785,0.00170648464163823,0.00170648464163823,0.0119453924914676,0.0221843003412969,0.0204778156996587,0.00170648464163823,0.00511945392491468,0.00853242320819113,0.00170648464163823,0.0068259385665529,0.0068259385665529,0.00170648464163823,0,0.00341296928327645,0.0068259385665529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00170648464163823,11,2,5,0,11,5,0,0,0,8,19,0.0187713310580205,0.00341296928327645,0.00853242320819113,0,0.0187713310580205,0.00853242320819113,0,0,0,0.0136518771331058,0.0324232081911263,586,417,585,11.905204821046,0.00341296928327645,0.00170648464163823,586,0,0,0,0
2016-08-01,"Macedonia",2,1,13,3,11,1,0,89,12,4,3,2,7,3,1,0,1,1,5,6,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.00336134453781513,0.00168067226890756,0.0218487394957983,0.00504201680672269,0.0184873949579832,0.00168067226890756,0,0.149579831932773,0.0201680672268908,0.00672268907563025,0.00504201680672269,0.00336134453781513,0.0117647058823529,0.00504201680672269,0.00168067226890756,0,0.00168067226890756,0.00168067226890756,0.00840336134453781,0.0100840336134454,0,0,0,0,0.00336134453781513,0.00168067226890756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00168067226890756,0,1,5,0,0,10,2,0,0,0,9,23,0.00168067226890756,0.00840336134453781,0,0,0.0168067226890756,0.00336134453781513,0,0,0,0.0151260504201681,0.038655462184874,595,386,591,12.2196608960741,0.00504201680672269,0.00336134453781513,595,0,0,0,0
2016-09-01,"Macedonia",1,0,24,5,13,0,0,36,21,5,0,0,6,0,1,5,0,2,4,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00161812297734628,0,0.0388349514563107,0.00809061488673139,0.0210355987055016,0,0,0.058252427184466,0.0339805825242718,0.00809061488673139,0,0,0.00970873786407767,0,0.00161812297734628,0.00809061488673139,0,0.00323624595469256,0.00647249190938511,0.00323624595469256,0,0,0.00161812297734628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,12,1,0,14,5,0,1,0,5,21,0.0129449838187702,0.0194174757281553,0.00161812297734628,0,0.0226537216828479,0.00809061488673139,0,0.00161812297734628,0,0.00809061488673139,0.0339805825242718,618,433,617,10.0287476472409,0.00161812297734628,0,618,0,0,0,0
2016-10-01,"Macedonia",2,0,46,5,14,0,1,11,18,8,1,0,9,0,8,5,1,1,3,4,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0.00308641975308642,0,0.0709876543209877,0.00771604938271605,0.0216049382716049,0,0.00154320987654321,0.0169753086419753,0.0277777777777778,0.0123456790123457,0.00154320987654321,0,0.0138888888888889,0,0.0123456790123457,0.00771604938271605,0.00154320987654321,0.00154320987654321,0.00462962962962963,0.00617283950617284,0,0,0,0,0,0.00154320987654321,0.00154320987654321,0,0,0,0,0,0,0,0,0.00462962962962963,0,0,0,0,0,0,9,10,1,1,15,4,0,1,1,3,22,0.0138888888888889,0.0154320987654321,0.00154320987654321,0.00154320987654321,0.0231481481481481,0.00617283950617284,0,0.00154320987654321,0.00154320987654321,0.00462962962962963,0.0339506172839506,648,454,643,10.8174003722184,0.00771604938271605,0.00154320987654321,648,0,0,0,0
2016-11-01,"Macedonia",7,0,99,10,36,2,0,31,37,4,1,1,11,0,8,9,3,3,1,9,0,1,1,0,0,0,2,2,1,0,2,1,0,0,0,0,0,0,0,0,1,0,0.00444726810673443,0,0.0628970775095299,0.00635324015247776,0.0228716645489199,0.00127064803049555,0,0.0196950444726811,0.0235069885641677,0.00254129606099111,0.000635324015247776,0.000635324015247776,0.00698856416772554,0,0.00508259212198221,0.00571791613722999,0.00190597204574333,0.00190597204574333,0.000635324015247776,0.00571791613722999,0,0.000635324015247776,0.000635324015247776,0,0,0,0.00127064803049555,0.00127064803049555,0.000635324015247776,0,0.00127064803049555,0.000635324015247776,0,0,0,0,0,0,0,0,0.000635324015247776,0,4,15,2,0,22,6,0,1,2,2,34,0.00254129606099111,0.00952986022871665,0.00127064803049555,0,0.0139771283354511,0.00381194409148666,0,0.000635324015247776,0.00127064803049555,0.00127064803049555,0.0216010165184244,1574,1222,1563,10.403364277878,0.00381194409148666,0.00444726810673443,1574,1,0,0,0
2016-12-01,"Macedonia",4,1,165,21,33,0,0,22,32,3,0,3,16,2,8,10,2,1,3,7,0,0,0,0,1,0,0,0,0,0,0,0,2,1,1,0,0,0,1,0,0,0,0.00209095661265029,0.000522739153162572,0.0862519602718244,0.010977522216414,0.0172503920543649,0,0,0.0115002613695766,0.0167276529012023,0.00156821745948772,0,0.00156821745948772,0.00836382645060115,0.00104547830632514,0.00418191322530057,0.00522739153162572,0.00104547830632514,0.000522739153162572,0.00156821745948772,0.003659174072138,0,0,0,0,0.000522739153162572,0,0,0,0,0,0,0,0.00104547830632514,0.000522739153162572,0.000522739153162572,0,0,0,0.000522739153162572,0,0,0,9,6,4,0,23,8,0,1,5,7,31,0.00470465237846315,0.00313643491897543,0.00209095661265029,0,0.0120230005227392,0.00418191322530057,0,0.000522739153162572,0.00261369576581286,0.003659174072138,0.0162049137480397,1913,1501,1907,9.66740816380671,0.00313643491897543,0.000522739153162572,1913,1,0,0,0
2017-01-01,"Macedonia",3,1,21,2,37,1,0,39,20,7,2,2,7,4,10,3,1,3,1,5,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.00171722953634803,0.000572409845449342,0.0120206067544362,0.00114481969089868,0.0211791642816256,0.000572409845449342,0,0.0223239839725243,0.0114481969089868,0.00400686891814539,0.00114481969089868,0.00114481969089868,0.00400686891814539,0.00228963938179737,0.00572409845449342,0.00171722953634803,0.000572409845449342,0.00171722953634803,0.000572409845449342,0.00286204922724671,0,0,0,0,0,0,0.00171722953634803,0.000572409845449342,0,0,0,0,0,0,0,0,0.000572409845449342,0,0,0,0,0.000572409845449342,3,5,0,0,6,8,1,0,4,10,25,0.00171722953634803,0.00286204922724671,0,0,0.00343445907269605,0.00457927876359473,0.000572409845449342,0,0.00228963938179737,0.00572409845449342,0.0143102461362335,1747,1518,1741,9.49004879315694,0.00457927876359473,0.00343445907269605,1747,1,0,0,0
2017-02-01,"Macedonia",2,1,24,3,60,1,0,22,33,11,1,1,16,1,21,8,0,4,3,8,0,0,1,0,1,3,4,2,0,0,0,0,0,2,2,2,0,0,0,0,2,0,0.0011142061281337,0.000557103064066852,0.0133704735376045,0.00167130919220056,0.0334261838440111,0.000557103064066852,0,0.0122562674094708,0.0183844011142061,0.00612813370473538,0.000557103064066852,0.000557103064066852,0.00891364902506964,0.000557103064066852,0.0116991643454039,0.00445682451253482,0,0.00222841225626741,0.00167130919220056,0.00445682451253482,0,0,0.000557103064066852,0,0.000557103064066852,0.00167130919220056,0.00222841225626741,0.0011142061281337,0,0,0,0,0,0.0011142061281337,0.0011142061281337,0.0011142061281337,0,0,0,0,0.0011142061281337,0,10,21,3,0,18,11,1,2,1,12,32,0.00557103064066852,0.0116991643454039,0.00167130919220056,0,0.0100278551532033,0.00612813370473538,0.000557103064066852,0.0011142061281337,0.000557103064066852,0.00668523676880223,0.0178272980501393,1795,1481,1776,9.77510341058138,0.00835654596100279,0.00222841225626741,1795,1,0,0,0
2017-03-01,"Macedonia",3,3,62,6,48,4,0,16,25,14,0,3,10,3,19,5,1,4,2,11,0,0,0,0,0,2,5,1,0,0,0,0,0,4,0,1,0,0,0,0,0,1,0.00155440414507772,0.00155440414507772,0.0321243523316062,0.00310880829015544,0.0248704663212435,0.00207253886010363,0,0.00829015544041451,0.0129533678756477,0.00725388601036269,0,0.00155440414507772,0.00518134715025907,0.00155440414507772,0.00984455958549223,0.00259067357512953,0.000518134715025907,0.00207253886010363,0.00103626943005181,0.00569948186528497,0,0,0,0,0,0.00103626943005181,0.00259067357512953,0.000518134715025907,0,0,0,0,0,0.00207253886010363,0,0.000518134715025907,0,0,0,0,0,0.000518134715025907,7,12,5,0,25,12,0,0,2,9,44,0.00362694300518135,0.00621761658031088,0.00259067357512953,0,0.0129533678756477,0.00621761658031088,0,0,0.00103626943005181,0.00466321243523316,0.0227979274611399,1930,1586,1916,10.3101354179349,0.00880829015544041,0.00155440414507772,1930,1,0,0,0
2017-04-01,"Macedonia",11,3,68,5,47,6,1,34,31,15,1,8,9,9,51,8,3,8,11,53,0,1,1,0,1,0,9,1,0,0,1,0,0,2,7,1,0,1,1,0,0,1,0.00385559060637925,0.0010515247108307,0.0238345601121626,0.00175254118471784,0.0164738871363477,0.00210304942166141,0.000350508236943568,0.0119172800560813,0.0108657553452506,0.00525762355415352,0.000350508236943568,0.00280406589554855,0.00315457413249211,0.00315457413249211,0.017875920084122,0.00280406589554855,0.0010515247108307,0.00280406589554855,0.00385559060637925,0.0185769365580091,0,0.000350508236943568,0.000350508236943568,0,0.000350508236943568,0,0.00315457413249211,0.000350508236943568,0,0,0.000350508236943568,0,0,0.000701016473887136,0.00245355765860498,0.000350508236943568,0,0.000350508236943568,0.000350508236943568,0,0,0.000350508236943568,18,14,3,0,27,7,2,3,1,10,46,0.00630914826498423,0.00490711531720995,0.0010515247108307,0,0.00946372239747634,0.00245355765860498,0.000701016473887136,0.0010515247108307,0.000350508236943568,0.00350508236943568,0.0161233788994041,2853,2347,2826,12.7241233226989,0.00806168944970207,0.00280406589554855,2853,1,0,0,0
2017-05-01,"Macedonia",14,2,74,6,81,1,0,22,65,16,1,5,16,4,24,12,2,5,6,16,0,0,0,0,0,0,4,1,1,0,1,0,0,2,2,1,0,0,2,0,0,0,0.00503778337531486,0.000719683339330694,0.0266282835552357,0.00215905001799208,0.0291471752428931,0.000359841669665347,0,0.00791651673263764,0.0233897085282476,0.00575746671464556,0.000359841669665347,0.00179920834832674,0.00575746671464556,0.00143936667866139,0.00863620007196833,0.00431810003598417,0.000719683339330694,0.00179920834832674,0.00215905001799208,0.00575746671464556,0,0,0,0,0,0,0.00143936667866139,0.000359841669665347,0.000359841669665347,0,0.000359841669665347,0,0,0.000719683339330694,0.000719683339330694,0.000359841669665347,0,0,0.000719683339330694,0,0,0,16,22,4,1,50,11,1,2,3,8,43,0.00575746671464556,0.00791651673263764,0.00143936667866139,0.000359841669665347,0.0179920834832674,0.00395825836631882,0.000359841669665347,0.000719683339330694,0.00107952500899604,0.00287873335732278,0.0154731917956099,2779,2264,2765,10.4959939610601,0.00791651673263764,0.00359841669665347,2779,1,0,0,0
2017-06-01,"Macedonia",1,2,35,3,127,2,1,49,64,22,0,3,24,3,18,19,0,3,4,6,0,0,0,0,0,1,1,0,0,0,3,0,1,1,2,0,0,0,0,0,0,0,0.000348553502962705,0.00069710700592541,0.0121993726036947,0.00104566050888811,0.0442662948762635,0.00069710700592541,0.000348553502962705,0.0170791216451725,0.0223074241896131,0.00766817706517951,0,0.00104566050888811,0.00836528407110491,0.00104566050888811,0.00627396305332869,0.00662251655629139,0,0.00104566050888811,0.00139421401185082,0.00209132101777623,0,0,0,0,0,0.000348553502962705,0.000348553502962705,0,0,0,0.00104566050888811,0,0.000348553502962705,0.000348553502962705,0.00069710700592541,0,0,0,0,0,0,0,12,55,5,0,27,16,1,2,4,8,26,0.00418264203555246,0.0191704426629488,0.00174276751481352,0,0.00941094457999303,0.00557685604740328,0.000348553502962705,0.00069710700592541,0.00139421401185082,0.00278842802370164,0.00906239107703032,2869,2354,2860,9.54266363095338,0.00522830254444057,0.00243987452073893,2869,1,0,0,0
2017-07-01,"Macedonia",9,2,28,3,108,3,0,68,53,33,0,9,28,5,17,20,0,5,5,12,0,1,0,0,0,0,3,0,0,0,1,0,0,0,4,0,0,0,0,0,1,0,0.00335195530726257,0.00074487895716946,0.0104283054003724,0.00111731843575419,0.0402234636871508,0.00111731843575419,0,0.0253258845437616,0.0197392923649907,0.0122905027932961,0,0.00335195530726257,0.0104283054003724,0.00186219739292365,0.00633147113594041,0.0074487895716946,0,0.00186219739292365,0.00186219739292365,0.00446927374301676,0,0.00037243947858473,0,0,0,0,0.00111731843575419,0,0,0,0.00037243947858473,0,0,0,0.00148975791433892,0,0,0,0,0,0.00037243947858473,0,9,41,11,1,34,26,8,2,0,12,33,0.00335195530726257,0.0152700186219739,0.00409683426443203,0.00037243947858473,0.0126629422718808,0.00968342644320298,0.00297951582867784,0.00074487895716946,0,0.00446927374301676,0.0122905027932961,2685,2131,2675,10.4955154095344,0.0037243947858473,0.00223463687150838,2685,1,0,0,0
2017-08-01,"Macedonia",1,1,53,8,43,0,1,71,29,21,4,2,21,1,11,32,1,0,3,5,0,0,0,0,0,0,4,0,0,0,3,0,1,1,3,1,0,0,0,0,0,0,0.000391236306729264,0.000391236306729264,0.020735524256651,0.00312989045383412,0.0168231611893584,0,0.000391236306729264,0.0277777777777778,0.0113458528951487,0.00821596244131455,0.00156494522691706,0.000782472613458529,0.00821596244131455,0.000391236306729264,0.00430359937402191,0.0125195618153365,0.000391236306729264,0,0.00117370892018779,0.00195618153364632,0,0,0,0,0,0,0.00156494522691706,0,0,0,0.00117370892018779,0,0.000391236306729264,0.000391236306729264,0.00117370892018779,0.000391236306729264,0,0,0,0,0,0,8,29,3,0,17,29,3,1,0,8,34,0.00312989045383412,0.0113458528951487,0.00117370892018779,0,0.0066510172143975,0.0113458528951487,0.00117370892018779,0.000391236306729264,0,0.00312989045383412,0.013302034428795,2556,2133,2543,8.9316897188626,0.0054773082942097,0.00117370892018779,2556,1,0,0,0
2017-09-01,"Macedonia",3,1,158,6,55,2,1,42,41,65,0,1,28,3,13,8,1,1,1,14,1,0,0,0,0,0,1,0,1,0,1,1,1,1,2,1,1,0,0,4,1,0,0.00106496272630458,0.00035498757543486,0.0560880369187078,0.00212992545260916,0.0195243166489173,0.00070997515086972,0.00035498757543486,0.0149094781682641,0.0145544905928293,0.0230741924032659,0,0.00035498757543486,0.00993965211217607,0.00106496272630458,0.00461483848065318,0.00283990060347888,0.00035498757543486,0.00035498757543486,0.00035498757543486,0.00496982605608804,0.00035498757543486,0,0,0,0,0,0.00035498757543486,0,0.00035498757543486,0,0.00035498757543486,0.00035498757543486,0.00035498757543486,0.00035498757543486,0.00070997515086972,0.00035498757543486,0.00035498757543486,0,0,0.00141995030173944,0.00035498757543486,0,21,53,10,0,31,34,3,2,1,11,33,0.00745473908413206,0.0188143414980476,0.0035498757543486,0,0.0110046148384807,0.0120695775647852,0.00106496272630458,0.00070997515086972,0.00035498757543486,0.00390486332978346,0.0117145899893504,2817,2199,2801,9.32300888118849,0.0035498757543486,0.00390486332978346,2817,1,0,0,0
2017-10-01,"Macedonia",20,1,325,59,68,1,0,44,75,13,1,5,27,6,17,14,4,4,6,23,0,0,0,0,0,0,4,4,0,0,2,0,0,0,2,1,0,0,0,0,0,0,0.00589101620029455,0.000294550810014728,0.0957290132547865,0.0173784977908689,0.0200294550810015,0.000294550810014728,0,0.012960235640648,0.0220913107511046,0.00382916053019146,0.000294550810014728,0.00147275405007364,0.00795287187039764,0.00176730486008837,0.00500736377025037,0.00412371134020619,0.00117820324005891,0.00117820324005891,0.00176730486008837,0.00677466863033873,0,0,0,0,0,0,0.00117820324005891,0.00117820324005891,0,0,0.000589101620029455,0,0,0,0.000589101620029455,0.000294550810014728,0,0,0,0,0,0,18,44,12,0,50,24,4,3,3,16,75,0.0053019145802651,0.012960235640648,0.00353460972017673,0,0.0147275405007364,0.00706921944035346,0.00117820324005891,0.000883652430044183,0.000883652430044183,0.00471281296023564,0.0220913107511046,3395,2464,3382,10.5122679854742,0.00235640648011782,0.00176730486008837,3395,1,0,0,0
2017-11-01,"Macedonia",20,1,54,4,102,1,0,42,88,60,1,6,33,5,49,11,1,6,2,17,0,0,0,0,0,2,0,2,0,1,2,0,1,1,3,1,1,2,0,1,0,0,0.00658544616397761,0.00032927230819888,0.0177807046427395,0.00131708923279552,0.0335857754362858,0.00032927230819888,0,0.013829436944353,0.0289759631215015,0.0197563384919328,0.00032927230819888,0.00197563384919328,0.0108659861705631,0.0016463615409944,0.0161343431017451,0.00362199539018769,0.00032927230819888,0.00197563384919328,0.000658544616397761,0.00559762923938097,0,0,0,0,0,0.000658544616397761,0,0.000658544616397761,0,0.00032927230819888,0.000658544616397761,0,0.00032927230819888,0.00032927230819888,0.000987816924596642,0.00032927230819888,0.00032927230819888,0.000658544616397761,0,0.00032927230819888,0,0,25,50,11,0,76,52,2,2,7,26,47,0.00823180770497201,0.016463615409944,0.00362199539018769,0,0.0250246954231149,0.0171221600263418,0.000658544616397761,0.000658544616397761,0.00230490615739216,0.00856108001317089,0.0154757984853474,3037,2274,3020,10.8304386172789,0.00493908462298321,0.00230490615739216,3037,1,0,0,0
2017-12-01,"Macedonia",22,1,55,12,74,0,0,44,92,38,4,2,37,3,56,44,1,2,7,4,0,2,0,0,0,2,1,0,3,0,1,0,0,1,0,1,0,1,0,2,0,0,0.00756793945648435,0.000343997248022016,0.0189198486412109,0.00412796697626419,0.0254557963536292,0,0,0.0151358789129687,0.0316477468180255,0.0130718954248366,0.00137598899208806,0.000687994496044032,0.0127278981768146,0.00103199174406605,0.0192638458892329,0.0151358789129687,0.000343997248022016,0.000687994496044032,0.00240798073615411,0.00137598899208806,0,0.000687994496044032,0,0,0,0.000687994496044032,0.000343997248022016,0,0.00103199174406605,0,0.000343997248022016,0,0,0.000343997248022016,0,0.000343997248022016,0,0.000343997248022016,0,0.000687994496044032,0,0,26,33,18,0,67,58,5,4,6,7,48,0.00894392844857241,0.0113519091847265,0.00619195046439629,0,0.0230478156174751,0.0199518403852769,0.00171998624011008,0.00137598899208806,0.00206398348813209,0.00240798073615411,0.0165118679050568,2907,2188,2893,10.6005578008887,0.00240798073615411,0.00343997248022016,2907,1,0,0,0
2018-01-01,"Macedonia",8,0,23,1,89,2,0,56,63,66,1,0,20,7,61,10,3,1,1,7,0,0,0,0,0,3,1,1,0,0,1,0,0,0,4,0,0,0,1,0,0,1,0.00312134217713617,0,0.00897385875926648,0.000390167772142021,0.0347249317206399,0.000780335544284042,0,0.0218493952399532,0.0245805696449473,0.0257510729613734,0.000390167772142021,0,0.00780335544284042,0.00273117440499415,0.0238002341006633,0.00390167772142021,0.00117050331642606,0.000390167772142021,0.000390167772142021,0.00273117440499415,0,0,0,0,0,0.00117050331642606,0.000390167772142021,0.000390167772142021,0,0,0.000390167772142021,0,0,0,0.00156067108856808,0,0,0,0.000390167772142021,0,0,0.000390167772142021,22,27,9,0,54,55,4,1,7,20,37,0.00858369098712446,0.0105345298478346,0.00351150994927819,0,0.0210690596956691,0.0214592274678112,0.00156067108856808,0.000390167772142021,0.00273117440499415,0.00780335544284042,0.0144362075692548,2563,1929,2551,10.6240051708816,0.00507218103784627,0.00234100663285213,2563,1,0,0,0
2018-02-01,"Macedonia",8,3,28,0,78,3,0,44,53,26,2,4,31,3,45,16,0,4,6,8,0,0,0,0,0,0,2,1,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0.00319488817891374,0.00119808306709265,0.0111821086261981,0,0.0311501597444089,0.00119808306709265,0,0.0175718849840256,0.0211661341853035,0.0103833865814696,0.000798722044728434,0.00159744408945687,0.0123801916932907,0.00119808306709265,0.0179712460063898,0.00638977635782748,0,0.00159744408945687,0.0023961661341853,0.00319488817891374,0,0,0,0,0,0,0.000798722044728434,0.000399361022364217,0,0.000399361022364217,0.000399361022364217,0,0,0,0,0,0,0.000399361022364217,0,0.000399361022364217,0.000399361022364217,0,12,38,8,0,52,19,0,3,6,16,52,0.00479233226837061,0.0151757188498403,0.00319488817891374,0,0.0207667731629393,0.00758785942492013,0,0.00119808306709265,0.0023961661341853,0.00638977635782748,0.0207667731629393,2504,1962,2496,10.5312096542333,0.00359424920127796,0.000798722044728434,2504,1,0,0,1
2018-03-01,"Macedonia",15,2,22,0,81,0,0,49,92,74,3,0,51,3,63,35,0,12,2,30,0,0,1,0,0,25,11,2,0,2,1,0,0,0,2,2,0,0,0,0,2,0,0.00519031141868512,0.000692041522491349,0.00761245674740484,0,0.0280276816608997,0,0,0.0169550173010381,0.0318339100346021,0.0256055363321799,0.00103806228373702,0,0.0176470588235294,0.00103806228373702,0.0217993079584775,0.0121107266435986,0,0.0041522491349481,0.000692041522491349,0.0103806228373702,0,0,0.000346020761245675,0,0,0.00865051903114187,0.00380622837370242,0.000692041522491349,0,0.000692041522491349,0.000346020761245675,0,0,0,0.000692041522491349,0.000692041522491349,0,0,0,0,0.000692041522491349,0,27,35,13,0,63,45,0,0,3,19,68,0.00934256055363322,0.0121107266435986,0.00449826989619377,0,0.0217993079584775,0.0155709342560554,0,0,0.00103806228373702,0.00657439446366782,0.0235294117647059,2890,2138,2842,11.2477801174966,0.0176470588235294,0.0013840830449827,2890,1,0,0,1
