"date","country","arrest","censor","electionactivity","electionirregularities","cooperate","coup","defamationcase","disaster","legalaction","legalchange","martiallaw","mobilizesecurity","corruption","activism","protest","purge","raid","threaten","violencelethal","violencenonlethal","arms_transfer_security_aid_assistance","bribery_economic_corruption","diaspora_activation","diplomatic_mediation","diplomatic_recognition","diplomatic_sanction","diplomatic_statement","diplomatic_visit","economic_aid_assistance","investment","media_campaign_intervention","political_process_policy_intervention","professional_cultural_exchange","security_cooperation","surveillance","tech_transfer_investment","trade_agreement_exchange","trade_financial_sanction","transnational_organization_crime","arrestNorm","censorNorm","electionactivityNorm","electionirregularitiesNorm","cooperateNorm","coupNorm","defamationcaseNorm","disasterNorm","legalactionNorm","legalchangeNorm","martiallawNorm","mobilizesecurityNorm","corruptionNorm","activismNorm","protestNorm","purgeNorm","raidNorm","threatenNorm","violencelethalNorm","violencenonlethalNorm","arms_transfer_security_aid_assistanceNorm","bribery_economic_corruptionNorm","diaspora_activationNorm","diplomatic_mediationNorm","diplomatic_recognitionNorm","diplomatic_sanctionNorm","diplomatic_statementNorm","diplomatic_visitNorm","economic_aid_assistanceNorm","investmentNorm","media_campaign_interventionNorm","political_process_policy_interventionNorm","professional_cultural_exchangeNorm","security_cooperationNorm","surveillanceNorm","tech_transfer_investmentNorm","trade_agreement_exchangeNorm","trade_financial_sanctionNorm","transnational_organization_crimeNorm","ncr_arrest","ncr_cooperate","ncr_corruption","ncr_defamationcase","ncr_legalaction","ncr_legalchange","ncr_purge","ncr_raid","ncr_threaten","ncr_violencelethal","ncr_violencenonlethal","ncr_arrestNorm","ncr_cooperateNorm","ncr_corruptionNorm","ncr_defamationcaseNorm","ncr_legalactionNorm","ncr_legalchangeNorm","ncr_purgeNorm","ncr_raidNorm","ncr_threatenNorm","ncr_violencelethalNorm","ncr_violencenonlethalNorm","article_total","cs_999","rai_999","f1","rus_influence","chn_influence","total_articles","times.mw","faceofmalawi.com","malawivoice.com"
"2015-02-01","Malawi",7,1,3,2,9,2,1,57,24,15,1,1,19,20,8,12,0,0,1,3,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0.00924702774108322,0.00132100396301189,0.00396301188903567,0.00264200792602378,0.011889035667107,0.00264200792602378,0.00132100396301189,0.0752972258916777,0.0317040951122853,0.0198150594451783,0.00132100396301189,0.00132100396301189,0.0250990752972259,0.0264200792602378,0.0105680317040951,0.0158520475561427,0,0,0.00132100396301189,0.00396301188903567,0,0,0,0,0,0,0.00132100396301189,0,0.00132100396301189,0.00132100396301189,0,0,0.00132100396301189,0,0,0,0,0,0,26,9,12,0,17,32,1,1,0,3,1,0.0343461030383091,0.011889035667107,0.0158520475561427,0,0.0224570673712021,0.0422721268163804,0.00132100396301189,0.00132100396301189,0,0.00396301188903567,0.00132100396301189,757,500,0,6.59059864414499,0,0.00528401585204756,757,0,0,0
"2015-03-01","Malawi",4,0,4,0,9,1,3,21,35,6,0,1,31,9,10,12,0,6,2,3,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,2,1,0.00497512437810945,0,0.00497512437810945,0,0.0111940298507463,0.00124378109452736,0.00373134328358209,0.0261194029850746,0.0435323383084577,0.00746268656716418,0,0.00124378109452736,0.0385572139303483,0.0111940298507463,0.0124378109452736,0.0149253731343284,0,0.00746268656716418,0.00248756218905473,0.00373134328358209,0,0,0,0,0,0,0.00248756218905473,0,0,0,0,0,0.00124378109452736,0,0,0,0,0.00248756218905473,0.00124378109452736,32,10,20,2,29,10,1,5,2,4,5,0.0398009950248756,0.0124378109452736,0.0248756218905473,0.00248756218905473,0.0360696517412935,0.0124378109452736,0.00124378109452736,0.00621890547263682,0.00248756218905473,0.00497512437810945,0.00621890547263682,804,582,0,6.21213529423033,0,0.00746268656716418,804,0,1,0
"2015-04-01","Malawi",6,0,4,3,14,1,2,11,31,11,0,6,22,12,10,11,0,1,2,10,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0.00745341614906832,0,0.00496894409937888,0.00372670807453416,0.0173913043478261,0.00124223602484472,0.00248447204968944,0.0136645962732919,0.0385093167701863,0.0136645962732919,0,0.00745341614906832,0.0273291925465838,0.0149068322981366,0.0124223602484472,0.0136645962732919,0,0.00124223602484472,0.00248447204968944,0.0124223602484472,0,0,0,0,0,0.00124223602484472,0,0,0,0.00124223602484472,0,0,0,0,0,0,0,0,0.00248447204968944,29,16,16,0,22,14,4,2,2,7,6,0.0360248447204969,0.0198757763975155,0.0198757763975155,0,0.0273291925465838,0.0173913043478261,0.00496894409937888,0.00248447204968944,0.00248447204968944,0.00869565217391304,0.00745341614906832,805,569,0,7.70994583184403,0,0.00496894409937888,805,1,0,0
"2015-05-01","Malawi",7,0,4,7,4,0,2,11,34,15,3,4,33,8,9,15,0,2,5,1,0,0,0,0,0,1,1,1,2,2,0,0,0,0,0,0,0,0,0,0.00646352723915051,0,0.00369344413665743,0.00646352723915051,0.00369344413665743,0,0.00184672206832872,0.0101569713758079,0.0313942751615882,0.0138504155124654,0.00277008310249307,0.00369344413665743,0.0304709141274238,0.00738688827331487,0.00831024930747922,0.0138504155124654,0,0.00184672206832872,0.00461680517082179,0.000923361034164358,0,0,0,0,0,0.000923361034164358,0.000923361034164358,0.000923361034164358,0.00184672206832872,0.00184672206832872,0,0,0,0,0,0,0,0,0,23,10,11,1,21,21,3,0,1,5,2,0.0212373037857802,0.00923361034164358,0.0101569713758079,0.000923361034164358,0.0193905817174515,0.0193905817174515,0.00277008310249307,0,0.000923361034164358,0.00461680517082179,0.00184672206832872,1083,865,0,5.39394128555817,0,0.00646352723915051,1083,1,0,0
"2015-06-01","Malawi",3,0,4,1,16,3,1,11,31,24,0,3,34,19,3,19,0,3,4,0,0,1,0,0,0,1,2,1,2,4,0,0,0,0,0,1,4,0,1,0.00253592561284869,0,0.00338123415046492,0.00084530853761623,0.0135249366018597,0.00253592561284869,0.00084530853761623,0.00929839391377853,0.0262045646661031,0.0202874049027895,0,0.00253592561284869,0.0287404902789518,0.0160608622147084,0.00253592561284869,0.0160608622147084,0,0.00253592561284869,0.00338123415046492,0,0,0.00084530853761623,0,0,0,0.00084530853761623,0.00169061707523246,0.00084530853761623,0.00169061707523246,0.00338123415046492,0,0,0,0,0,0.00084530853761623,0.00338123415046492,0,0.00084530853761623,18,20,22,0,34,19,0,2,1,9,13,0.0152155536770921,0.0169061707523246,0.0185967878275571,0,0.0287404902789518,0.0160608622147084,0,0.00169061707523246,0.00084530853761623,0.00760777683854607,0.010989010989011,1183,917,0,5.23649987291834,0,0.0152155536770921,1183,1,1,0
"2015-07-01","Malawi",4,0,13,2,14,1,3,21,29,9,1,1,26,10,2,10,2,5,4,6,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0.00298730395817774,0,0.00970873786407767,0.00149365197908887,0.0104555638536221,0.000746825989544436,0.00224047796863331,0.0156833457804332,0.0216579536967886,0.00672143390589993,0.000746825989544436,0.000746825989544436,0.0194174757281553,0.00746825989544436,0.00149365197908887,0.00746825989544436,0.00149365197908887,0.00373412994772218,0.00298730395817774,0.00448095593726662,0,0,0,0,0,0,0.000746825989544436,0,0,0,0,0,0.000746825989544436,0,0,0.000746825989544436,0,0,0,39,20,21,2,42,15,6,1,2,12,7,0.029126213592233,0.0149365197908887,0.0156833457804332,0.00149365197908887,0.0313666915608663,0.0112023898431665,0.00448095593726662,0.000746825989544436,0.00149365197908887,0.00896191187453323,0.00522778192681105,1339,1056,0,5.14769076995674,0,0.00224047796863331,1339,1,1,0
"2015-08-01","Malawi",3,0,31,8,9,3,1,9,20,9,0,1,30,8,5,31,1,3,2,3,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0.00230414746543779,0,0.0238095238095238,0.00614439324116743,0.00691244239631336,0.00230414746543779,0.000768049155145929,0.00691244239631336,0.0153609831029186,0.00691244239631336,0,0.000768049155145929,0.0230414746543779,0.00614439324116743,0.00384024577572965,0.0238095238095238,0.000768049155145929,0.00230414746543779,0.00153609831029186,0.00230414746543779,0,0,0,0,0,0.000768049155145929,0.000768049155145929,0,0.000768049155145929,0.000768049155145929,0,0,0,0,0,0,0,0,0,41,14,29,2,43,14,6,0,3,7,7,0.0314900153609831,0.010752688172043,0.022273425499232,0.00153609831029186,0.033026113671275,0.010752688172043,0.00460829493087558,0,0.00230414746543779,0.00537634408602151,0.00537634408602151,1302,1014,0,4.44244768941187,0,0.00307219662058372,1302,1,1,0
"2015-09-01","Malawi",5,2,6,3,10,2,5,35,27,18,0,1,23,6,6,15,1,3,3,6,2,0,0,0,0,3,4,6,1,4,0,0,4,0,0,2,0,0,1,0.00367376928728876,0.0014695077149155,0.00440852314474651,0.00220426157237326,0.00734753857457752,0.0014695077149155,0.00367376928728876,0.0257163850110213,0.0198383541513593,0.0132255694342395,0,0.000734753857457752,0.0168993387215283,0.00440852314474651,0.00440852314474651,0.0110213078618663,0.000734753857457752,0.00220426157237326,0.00220426157237326,0.00440852314474651,0.0014695077149155,0,0,0,0,0.00220426157237326,0.00293901542983101,0.00440852314474651,0.000734753857457752,0.00293901542983101,0,0,0.00293901542983101,0,0,0.0014695077149155,0,0,0.000734753857457752,67,13,35,1,50,21,8,1,6,9,9,0.0492285084496694,0.00955180014695077,0.0257163850110213,0.000734753857457752,0.0367376928728876,0.0154298310066128,0.00587803085966201,0.000734753857457752,0.00440852314474651,0.00661278471711976,0.00661278471711976,1361,1027,0,5.14105189909018,0.000734753857457752,0.0191036002939015,1361,1,1,0
"2015-10-01","Malawi",6,2,4,4,12,4,3,44,23,18,0,0,19,13,8,8,0,9,2,3,0,0,0,0,0,0,0,0,8,3,0,0,1,1,0,0,0,1,0,0.00406779661016949,0.00135593220338983,0.00271186440677966,0.00271186440677966,0.00813559322033898,0.00271186440677966,0.00203389830508475,0.0298305084745763,0.0155932203389831,0.0122033898305085,0,0,0.0128813559322034,0.0088135593220339,0.00542372881355932,0.00542372881355932,0,0.00610169491525424,0.00135593220338983,0.00203389830508475,0,0,0,0,0,0,0,0,0.00542372881355932,0.00203389830508475,0,0,0.000677966101694915,0.000677966101694915,0,0,0,0.000677966101694915,0,53,20,29,2,31,14,4,0,2,10,13,0.0359322033898305,0.0135593220338983,0.0196610169491525,0.00135593220338983,0.0210169491525424,0.00949152542372881,0.00271186440677966,0,0.00135593220338983,0.00677966101694915,0.0088135593220339,1475,1166,1,5.3873540388334,0,0.00949152542372881,1475,1,1,0
"2015-11-01","Malawi",10,4,16,3,4,0,2,25,40,36,2,4,24,18,12,11,0,11,2,4,0,0,0,0,1,0,1,0,3,1,0,0,0,2,1,1,0,0,0,0.00683994528043776,0.0027359781121751,0.0109439124487004,0.00205198358413133,0.0027359781121751,0,0.00136798905608755,0.0170998632010944,0.027359781121751,0.0246238030095759,0.00136798905608755,0.0027359781121751,0.0164158686730506,0.012311901504788,0.00820793433652531,0.00752393980848153,0,0.00752393980848153,0.00136798905608755,0.0027359781121751,0,0,0,0,0.000683994528043776,0,0.000683994528043776,0,0.00205198358413133,0.000683994528043776,0,0,0,0.00136798905608755,0.000683994528043776,0.000683994528043776,0,0,0,41,27,27,1,43,30,2,0,1,4,6,0.0280437756497948,0.0184678522571819,0.0184678522571819,0.000683994528043776,0.0294117647058824,0.0205198358413133,0.00136798905608755,0,0.000683994528043776,0.0027359781121751,0.00410396716826265,1462,1103,0,7.11279085749606,0,0.00683994528043776,1462,1,1,0
"2015-12-01","Malawi",7,2,24,5,10,2,0,44,43,19,0,3,33,16,7,13,0,5,2,6,0,1,0,0,0,1,3,3,0,3,0,0,0,0,0,0,0,0,2,0.00462962962962963,0.00132275132275132,0.0158730158730159,0.00330687830687831,0.00661375661375661,0.00132275132275132,0,0.0291005291005291,0.0284391534391534,0.0125661375661376,0,0.00198412698412698,0.0218253968253968,0.0105820105820106,0.00462962962962963,0.0085978835978836,0,0.00330687830687831,0.00132275132275132,0.00396825396825397,0,0.000661375661375661,0,0,0,0.000661375661375661,0.00198412698412698,0.00198412698412698,0,0.00198412698412698,0,0,0,0,0,0,0,0,0.00132275132275132,46,15,26,3,43,12,6,0,4,15,9,0.0304232804232804,0.00992063492063492,0.0171957671957672,0.00198412698412698,0.0284391534391534,0.00793650793650794,0.00396825396825397,0,0.00264550264550265,0.00992063492063492,0.00595238095238095,1512,1152,1,5.60088705534373,0,0.0085978835978836,1512,1,1,0
"2016-01-01","Malawi",9,0,8,5,16,1,0,50,39,14,0,2,33,12,4,11,1,11,3,5,2,0,0,0,0,2,2,2,0,2,0,0,0,0,0,0,0,1,1,0.00592105263157895,0,0.00526315789473684,0.00328947368421053,0.0105263157894737,0.000657894736842105,0,0.0328947368421053,0.0256578947368421,0.00921052631578947,0,0.00131578947368421,0.0217105263157895,0.00789473684210526,0.00263157894736842,0.00723684210526316,0.000657894736842105,0.00723684210526316,0.00197368421052632,0.00328947368421053,0.00131578947368421,0,0,0,0,0.00131578947368421,0.00131578947368421,0.00131578947368421,0,0.00131578947368421,0,0,0,0,0,0,0,0.000657894736842105,0.000657894736842105,63,9,36,0,56,13,2,4,5,17,9,0.0414473684210526,0.00592105263157895,0.0236842105263158,0,0.0368421052631579,0.00855263157894737,0.00131578947368421,0.00263157894736842,0.00328947368421053,0.0111842105263158,0.00592105263157895,1520,1145,0,5.51927118061545,0,0.00855263157894737,1520,1,1,0
"2016-02-01","Malawi",19,1,14,0,14,18,1,33,41,22,3,2,35,18,11,20,5,7,1,7,1,0,1,0,0,0,4,0,1,2,0,1,0,1,0,0,0,0,2,0.0130494505494505,0.000686813186813187,0.00961538461538462,0,0.00961538461538462,0.0123626373626374,0.000686813186813187,0.0226648351648352,0.0281593406593407,0.0151098901098901,0.00206043956043956,0.00137362637362637,0.0240384615384615,0.0123626373626374,0.00755494505494505,0.0137362637362637,0.00343406593406593,0.00480769230769231,0.000686813186813187,0.00480769230769231,0.000686813186813187,0,0.000686813186813187,0,0,0,0.00274725274725275,0,0.000686813186813187,0.00137362637362637,0,0.000686813186813187,0,0.000686813186813187,0,0,0,0,0.00137362637362637,58,23,18,0,25,23,6,4,2,13,14,0.0398351648351648,0.0157967032967033,0.0123626373626374,0,0.0171703296703297,0.0157967032967033,0.00412087912087912,0.00274725274725275,0.00137362637362637,0.00892857142857143,0.00961538461538462,1456,1048,1,7.72906903189752,0,0.00892857142857143,1456,1,1,0
"2016-03-01","Malawi",14,1,11,2,6,2,1,16,35,21,1,1,34,11,8,21,5,9,4,4,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0108527131782946,0.000775193798449612,0.00852713178294574,0.00155038759689922,0.00465116279069767,0.00155038759689922,0.000775193798449612,0.0124031007751938,0.0271317829457364,0.0162790697674419,0.000775193798449612,0.000775193798449612,0.0263565891472868,0.00852713178294574,0.0062015503875969,0.0162790697674419,0.00387596899224806,0.00697674418604651,0.00310077519379845,0.00310077519379845,0,0.00155038759689922,0,0,0,0,0.000775193798449612,0,0,0,0,0,0,0,0,0,0,0.000775193798449612,0.000775193798449612,42,18,17,2,34,15,9,1,5,10,8,0.0325581395348837,0.013953488372093,0.0131782945736434,0.00155038759689922,0.0263565891472868,0.0116279069767442,0.00697674418604651,0.000775193798449612,0.00387596899224806,0.00775193798449612,0.0062015503875969,1290,974,0,6.97084012256844,0,0.00387596899224806,1290,1,1,0
"2016-04-01","Malawi",10,0,12,3,32,1,1,49,42,10,5,5,34,11,12,29,1,6,4,16,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0.00745156482861401,0,0.00894187779433681,0.0022354694485842,0.0238450074515648,0.000745156482861401,0.000745156482861401,0.0365126676602086,0.0312965722801788,0.00745156482861401,0.003725782414307,0.003725782414307,0.0253353204172876,0.00819672131147541,0.00894187779433681,0.0216095380029806,0.000745156482861401,0.00447093889716841,0.0029806259314456,0.0119225037257824,0,0,0,0,0,0,0,0,0.000745156482861401,0.0014903129657228,0,0,0,0,0,0,0,0,0,58,12,26,0,37,18,8,3,4,11,14,0.0432190760059613,0.00894187779433681,0.0193740685543964,0,0.0275707898658718,0.0134128166915052,0.00596125186289121,0.0022354694485842,0.0029806259314456,0.00819672131147541,0.0104321907600596,1342,926,0,7.02279942963943,0,0.0022354694485842,1342,1,1,0
"2016-05-01","Malawi",13,0,7,3,13,1,0,35,52,20,2,4,51,11,14,17,1,4,8,2,0,0,1,0,0,1,1,1,3,3,0,0,2,0,0,0,0,2,1,0.00916784203102962,0,0.00493653032440056,0.00211565585331453,0.00916784203102962,0.000705218617771509,0,0.0246826516220028,0.0366713681241185,0.0141043723554302,0.00141043723554302,0.00282087447108604,0.035966149506347,0.0077574047954866,0.00987306064880113,0.0119887165021157,0.000705218617771509,0.00282087447108604,0.00564174894217207,0.00141043723554302,0,0,0.000705218617771509,0,0,0.000705218617771509,0.000705218617771509,0.000705218617771509,0.00211565585331453,0.00211565585331453,0,0,0.00141043723554302,0,0,0,0,0.00141043723554302,0.000705218617771509,52,22,31,1,43,24,3,0,2,16,6,0.0366713681241185,0.0155148095909732,0.0218617771509168,0.000705218617771509,0.0303244005641749,0.0169252468265162,0.00211565585331453,0,0.00141043723554302,0.0112834978843441,0.00423131170662906,1418,1039,1,5.73660449166596,0,0.0105782792665726,1418,1,1,0
"2016-06-01","Malawi",6,4,12,3,23,3,2,17,38,20,0,2,39,15,28,19,0,11,2,11,0,0,0,0,0,1,0,2,3,11,0,0,1,0,0,1,2,0,1,0.00425531914893617,0.00283687943262411,0.00851063829787234,0.00212765957446809,0.0163120567375887,0.00212765957446809,0.00141843971631206,0.0120567375886525,0.0269503546099291,0.0141843971631206,0,0.00141843971631206,0.0276595744680851,0.0106382978723404,0.0198581560283688,0.0134751773049645,0,0.00780141843971631,0.00141843971631206,0.00780141843971631,0,0,0,0,0,0.000709219858156028,0,0.00141843971631206,0.00212765957446809,0.00780141843971631,0,0,0.000709219858156028,0,0,0.000709219858156028,0.00141843971631206,0,0.000709219858156028,53,24,24,2,39,30,1,1,3,5,7,0.0375886524822695,0.0170212765957447,0.0170212765957447,0.00141843971631206,0.0276595744680851,0.0212765957446809,0.000709219858156028,0.000709219858156028,0.00212765957446809,0.00354609929078014,0.0049645390070922,1410,1032,0,7.59722953870244,0,0.0156028368794326,1410,1,1,0
"2016-07-01","Malawi",10,1,12,3,19,0,0,16,38,29,0,3,31,11,27,24,1,8,2,16,0,0,0,0,0,0,0,0,2,2,0,0,2,0,0,0,0,0,0,0.00775795190069822,0.000775795190069822,0.00930954228083786,0.00232738557020946,0.0147401086113266,0,0,0.0124127230411171,0.0294802172226532,0.0224980605120248,0,0.00232738557020946,0.0240496508921645,0.00853374709076804,0.0209464701318852,0.0186190845616757,0.000775795190069822,0.00620636152055857,0.00155159038013964,0.0124127230411171,0,0,0,0,0,0,0,0,0.00155159038013964,0.00155159038013964,0,0,0.00155159038013964,0,0,0,0,0,0,53,18,25,1,34,30,6,2,1,13,6,0.0411171450737005,0.0139643134212568,0.0193948797517455,0.000775795190069822,0.0263770364623739,0.0232738557020946,0.00465477114041893,0.00155159038013964,0.000775795190069822,0.0100853374709077,0.00465477114041893,1289,901,0,7.64744075648761,0,0.00465477114041893,1289,1,1,0
"2016-08-01","Malawi",6,0,16,4,25,2,1,20,62,13,0,0,70,10,14,29,0,6,1,3,1,0,0,0,0,0,1,0,4,3,1,0,2,0,0,3,0,1,0,0.00459066564651875,0,0.0122417750573833,0.00306044376434583,0.0191277735271614,0.00153022188217292,0.000765110941086458,0.0153022188217292,0.0474368783473604,0.00994644223412395,0,0,0.053557765876052,0.00765110941086458,0.0107115531752104,0.0221882172915073,0,0.00459066564651875,0.000765110941086458,0.00229533282325937,0.000765110941086458,0,0,0,0,0,0.000765110941086458,0,0.00306044376434583,0.00229533282325937,0.000765110941086458,0,0.00153022188217292,0,0,0.00229533282325937,0,0.000765110941086458,0,47,15,14,3,32,26,2,2,6,16,8,0.0359602142310635,0.0114766641162969,0.0107115531752104,0.00229533282325937,0.0244835501147666,0.0198928844682479,0.00153022188217292,0.00153022188217292,0.00459066564651875,0.0122417750573833,0.00612088752869166,1307,939,0,5.03299515984921,0,0.0122417750573833,1307,1,1,0
"2016-09-01","Malawi",18,0,13,1,20,1,3,26,62,13,0,1,57,22,25,28,0,9,4,6,0,0,0,0,0,0,3,0,1,4,0,0,0,1,0,4,0,0,0,0.0136260408781226,0,0.00984102952308857,0.000757002271006813,0.0151400454201363,0.000757002271006813,0.00227100681302044,0.0196820590461771,0.0469341408024224,0.00984102952308857,0,0.000757002271006813,0.0431491294473883,0.0166540499621499,0.0189250567751703,0.0211960635881908,0,0.00681302043906132,0.00302800908402725,0.00454201362604088,0,0,0,0,0,0,0.00227100681302044,0,0.000757002271006813,0.00302800908402725,0,0,0,0.000757002271006813,0,0.00302800908402725,0,0,0,43,15,20,1,59,20,3,0,0,3,7,0.032551097653293,0.0113550340651022,0.0151400454201363,0.000757002271006813,0.044663133989402,0.0151400454201363,0.00227100681302044,0,0,0.00227100681302044,0.00529901589704769,1321,921,0,6.96182347689719,0,0.0105980317940954,1321,1,1,0
"2016-10-01","Malawi",13,1,19,8,6,4,1,14,35,14,0,1,28,2,13,8,1,6,0,2,0,1,0,0,0,0,0,0,1,2,0,0,1,0,0,1,0,0,0,0.012512030798845,0.000962463907603465,0.0182868142444658,0.00769971126082772,0.00577478344562079,0.00384985563041386,0.000962463907603465,0.0134744947064485,0.0336862367661213,0.0134744947064485,0,0.000962463907603465,0.026948989412897,0.00192492781520693,0.012512030798845,0.00769971126082772,0.000962463907603465,0.00577478344562079,0,0.00192492781520693,0,0.000962463907603465,0,0,0,0,0,0,0.000962463907603465,0.00192492781520693,0,0,0.000962463907603465,0,0,0.000962463907603465,0,0,0,19,18,14,2,39,14,2,0,4,6,4,0.0182868142444658,0.0173243503368624,0.0134744947064485,0.00192492781520693,0.0375360923965351,0.0134744947064485,0.00192492781520693,0,0.00384985563041386,0.00577478344562079,0.00384985563041386,1039,781,0,5.99126032964904,0,0.00577478344562079,1039,1,1,0
"2016-11-01","Malawi",7,3,19,7,10,0,4,29,54,20,0,3,49,13,22,15,3,14,5,5,0,0,1,2,0,0,0,1,5,6,0,0,0,0,0,1,0,1,1,0.00510948905109489,0.00218978102189781,0.0138686131386861,0.00510948905109489,0.0072992700729927,0,0.00291970802919708,0.0211678832116788,0.0394160583941606,0.0145985401459854,0,0.00218978102189781,0.0357664233576642,0.00948905109489051,0.0160583941605839,0.0109489051094891,0.00218978102189781,0.0102189781021898,0.00364963503649635,0.00364963503649635,0,0,0.00072992700729927,0.00145985401459854,0,0,0,0.00072992700729927,0.00364963503649635,0.00437956204379562,0,0,0,0,0,0.00072992700729927,0,0.00072992700729927,0.00072992700729927,39,18,19,0,55,17,3,0,4,7,9,0.0284671532846715,0.0131386861313869,0.0138686131386861,0,0.0401459854014599,0.0124087591240876,0.00218978102189781,0,0.00291970802919708,0.00510948905109489,0.00656934306569343,1370,986,1,8.00558576883634,0,0.0131386861313869,1370,1,1,0
"2016-12-01","Malawi",12,1,17,0,13,7,1,32,42,40,0,3,40,23,27,19,0,4,0,5,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,2,1,0.00905660377358491,0.000754716981132075,0.0128301886792453,0,0.00981132075471698,0.00528301886792453,0.000754716981132075,0.0241509433962264,0.0316981132075472,0.030188679245283,0,0.00226415094339623,0.030188679245283,0.0173584905660377,0.020377358490566,0.0143396226415094,0,0.0030188679245283,0,0.00377358490566038,0,0,0,0,0,0,0.00150943396226415,0,0.00150943396226415,0,0,0,0,0,0,0,0,0.00150943396226415,0.000754716981132075,29,13,9,1,34,19,1,2,1,6,1,0.0218867924528302,0.00981132075471698,0.00679245283018868,0.000754716981132075,0.0256603773584906,0.0143396226415094,0.000754716981132075,0.00150943396226415,0.000754716981132075,0.00452830188679245,0.000754716981132075,1325,969,0,7.069581024659,0,0.00528301886792453,1325,1,1,0
"2017-01-01","Malawi",5,8,30,2,15,4,3,35,93,9,0,2,91,6,4,26,2,13,0,10,0,0,0,0,0,1,2,1,3,2,1,0,0,1,0,0,1,1,1,0.00363901018922853,0.00582241630276565,0.0218340611353712,0.00145560407569141,0.0109170305676856,0.00291120815138282,0.00218340611353712,0.0254730713245997,0.0676855895196507,0.00655021834061135,0,0.00145560407569141,0.0662299854439592,0.00436681222707424,0.00291120815138282,0.0189228529839884,0.00145560407569141,0.00946142649199418,0,0.00727802037845706,0,0,0,0,0,0.000727802037845706,0.00145560407569141,0.000727802037845706,0.00218340611353712,0.00145560407569141,0.000727802037845706,0,0,0.000727802037845706,0,0,0.000727802037845706,0.000727802037845706,0.000727802037845706,32,13,33,1,58,12,4,0,1,11,8,0.0232896652110626,0.00946142649199418,0.0240174672489083,0.000727802037845706,0.0422125181950509,0.00873362445414847,0.00291120815138282,0,0.000727802037845706,0.00800582241630277,0.00582241630276565,1374,964,0,7.99220734050497,0.000727802037845706,0.00946142649199418,1374,1,1,0
"2017-02-01","Malawi",11,1,8,4,16,3,5,56,81,30,0,1,83,19,16,30,4,6,5,8,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0.00798838053740015,0.000726216412490922,0.00580973129992738,0.00290486564996369,0.0116194625998548,0.00217864923747277,0.00363108206245461,0.0406681190994916,0.0588235294117647,0.0217864923747277,0,0.000726216412490922,0.0602759622367465,0.0137981118373275,0.0116194625998548,0.0217864923747277,0.00290486564996369,0.00435729847494553,0.00363108206245461,0.00580973129992738,0,0,0,0,0,0,0,0,0.00145243282498184,0,0,0.000726216412490922,0.000726216412490922,0,0,0,0,0,0,26,21,24,2,38,23,8,3,0,10,5,0.018881626724764,0.0152505446623094,0.0174291938997821,0.00145243282498184,0.027596223674655,0.0167029774872912,0.00580973129992738,0.00217864923747277,0,0.00726216412490922,0.00363108206245461,1377,939,0,7.32496767318974,0,0.00290486564996369,1377,1,1,0
"2017-03-01","Malawi",21,3,22,11,11,3,0,27,58,22,1,7,64,16,23,16,4,12,0,9,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0.0133843212237094,0.00191204588910134,0.0140216698534098,0.00701083492670491,0.00701083492670491,0.00191204588910134,0,0.017208413001912,0.0369662205226259,0.0140216698534098,0.000637348629700446,0.00446144040790312,0.0407903123008286,0.0101975780752071,0.0146590184831103,0.0101975780752071,0.00254939451880178,0.00764818355640535,0,0.00573613766730402,0,0,0,0,0,0,0,0,0.00127469725940089,0,0,0,0.00127469725940089,0,0,0,0,0,0,67,15,31,1,43,14,7,0,6,13,16,0.0427023581899299,0.00956022944550669,0.0197578075207138,0.000637348629700446,0.0274059910771192,0.00892288081580625,0.00446144040790312,0,0.00382409177820268,0.0082855321861058,0.0101975780752071,1569,1120,1,8.51207747014522,0,0.00254939451880178,1569,1,1,0
